DLiP-ID,C001DK
AATSC3c,0.0024770834090597936
AATSC3d,-0.12158814142941124
AATSC3i,-0.20931651943405724
AATSC3m,-1.2782032993827168
AATSC3p,-0.007234250513293819
AATSC3s,0.05730614105453523
AATSC3v,-5.5934691221207125
AATSC4Z,-2.130612244897959
AATSC4c,-0.0005458904626119513
AATSC4d,-0.0729402872260015
AATSC4i,0.04163308115154607
AATSC4m,-9.591267311111114
AATSC4p,-0.030010997253409975
AATSC4s,0.048240647424950794
AATSC4v,-6.261468046663421
AATSC5Z,-1.1029745231425905
AATSC5c,-0.0008200616007744094
AATSC5d,-0.016279845271441912
AATSC5i,-0.07269242174732415
AATSC5m,-4.840086697058824
AATSC5p,-0.006514650486944471
AATSC5s,-0.1191179741215187
AATSC5v,-1.8390814252071657
AATSC6Z,-2.0123582766439907
AATSC6c,-0.0043377153198497906
AATSC6d,0.04954648526077098
AATSC6i,-0.1959112620606878
AATSC6m,-8.999943925
AATSC6p,-0.05895236228994845
AATSC6s,-0.24748038132719935
AATSC6v,-7.097183314316401
AATSC7Z,2.3407229558490066
AATSC7c,0.004411291730063215
AATSC7d,-0.055775643590769676
AATSC7i,0.004640089113510796
AATSC7m,11.196366873529414
AATSC7p,0.011905095795863083
AATSC7s,0.3958882890147372
AATSC7v,9.791252296256264
AATSC8Z,-0.8249244142101284
AATSC8c,0.00578200030427895
AATSC8d,-0.04185563114134545
AATSC8i,-0.15252746328552816
AATSC8m,-4.10502211111111
AATSC8p,-0.04720577852611493
AATSC8s,0.19366794690746278
AATSC8v,-8.253356966689429
ATS0are,268.28189999999995
ATS1are,283.55800000000005
ATS2are,436.9662
ATS3are,514.4169999999999
ATS4are,567.2039000000001
ATS5are,526.724
ATS6are,502.075
ATS7are,525.341
ATS8are,470.33160000000004
ATSC0dv,168.49735449735448
ATSC0pe,4.909649999999997
ATSC0se,3.407133619047618
ATSC1dv,35.40488788107834
ATSC1pe,-0.5705000000000017
ATSC1se,-0.458350648526077
ATSC2dv,4.6432350718064725
ATSC2pe,0.16177499999999861
ATSC2se,0.04661734013605438
ATSC3dv,-49.430083144368886
ATSC3pe,0.08847499999999882
ATSC3se,0.09736959183673481
ATSC4dv,-71.95464852607711
ATSC4pe,-1.3878499999999998
ATSC4se,-0.8137928027210879
ATSC5dv,-49.61501637692113
ATSC5pe,-1.566924999999999
ATSC5se,-1.1048772290249427
ATSC6dv,58.40715545477452
ATSC6pe,-0.5474500000000004
ATSC6se,-0.4223574648526075
ATSC7dv,111.47493071302597
ATSC7pe,4.314224999999999
ATSC7se,2.4353427709750552
ATSC8dv,-78.03250188964478
ATSC8pe,0.053899999999998324
ATSC8se,0.5669241768707483
AXp-0dv,0.5901309646264569
AXp-1dv,0.33157572706020877
AXp-2dv,0.19385627009955742
AXp-3dv,0.1143581942543404
AXp-4dv,0.06855904670037957
AXp-5dv,0.04357225204369704
AXp-6dv,0.027512627005939316
AXp-7dv,0.016560563238520384
BertzCT,1050.4836698898569
ECIndex,590
ETA_eta,21.23405361306331
GATS1dv,0.5588539020170938
GATS1pe,0.8114798036890245
GATS1se,0.8773570577218236
GATS2dv,0.8765267086986559
GATS2pe,0.7706973710602767
GATS2se,0.8269353691766883
GATS3dv,1.0422350850505093
GATS3pe,0.8564570429638884
GATS3se,0.9007276931499116
GATS4dv,1.175631162469384
GATS4pe,1.1354534210970006
GATS4se,1.1387257607192767
GATS5dv,1.1430019838118004
GATS5pe,1.131483195459602
GATS5se,1.1508732620380795
GATS6dv,0.7656359903912581
GATS6pe,1.0055893750063651
GATS6se,1.0174771743965316
GATS7dv,0.7247335522791671
GATS7pe,0.5717714393202822
GATS7se,0.6309974546221115
GATS8dv,1.297369894701585
GATS8pe,1.16801265534882
GATS8se,1.1348894401032104
LogEE_A,4.214817917890382
LogEE_D,152.47079975499156
MATS1dv,0.20057035848658022
MATS1pe,-0.11091792323652068
MATS1se,-0.12841190779621528
MATS2dv,0.01677365801179034
MATS2pe,0.020056773727339827
MATS2se,0.008328341482733079
MATS3dv,-0.15211166702719814
MATS3pe,0.009344031840543693
MATS3se,0.014818302465651243
MATS4dv,-0.19928405451234069
MATS4pe,-0.13191639594132648
MATS4se,-0.11146318784800988
MATS5dv,-0.14549578670883034
MATS5pe,-0.15769867386018288
MATS5se,-0.16023420204085853
MATS6dv,0.1819836086164668
MATS6pe,-0.05854006904769187
MATS6se,-0.06508041475332581
MATS7dv,0.3268996752754987
MATS7pe,0.434192805165817
MATS7se,0.3531842229634293
MATS8dv,-0.27014643387971293
MATS8pe,0.0064040545999543156
MATS8se,0.0970627532752034
MAXaaCH,2.0101452249578426
MAXaaaC,1.095932140150214
MAXaasC,0.8799646741412617
MAXdsCH,1.3711790070966658
MAXdssC,-0.1735935421000352
MAXsCH3,1.4368103059124884
MAXsNH2,5.183762445425921
MDEC-12,1.3203723893226127
MDEC-13,1.768786621534696
MDEC-22,7.618563413579701
MDEC-23,19.660145550330885
MDEC-33,9.21324676961778
MDEN-11,0.25
MDEN-12,0.19999999999999996
MDEO-11,0.12499999999999997
MDEO-12,0.43643578047198467
MINaaCH,1.5431234515411103
MINaaaC,0.9338951031131769
MINaasC,0.014670152011422077
MINdsCH,1.3711790070966658
MINdssC,-0.8102384712103106
MINsCH3,1.4368103059124884
MINsNH2,5.183762445425921
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.428571428571429
SM1_Dzi,1.0213503234682628
SM1_Dzm,2.4260146776085207
SM1_Dzp,-3.9531523854939445
SM1_Dzv,-1.8397995685614275
SddssSe,0
SpAD_Dt,516.9368937476154
SpAbs_A,34.56162297523403
SpAbs_D,304.94159950998335
SpMAD_A,1.280060110193853
SpMAD_D,11.294133315184565
SpMax_A,2.404599685461107
SpMax_D,152.47079975499156
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,162.77
TpiPC10,8.699838263581784
VAdjMat,5.857980995127572
VE1_DzZ,5.1122417995409934
VE1_Dzi,5.128329309213356
VE1_Dzm,5.112212268901875
VE1_Dzp,5.081784252067084
VE1_Dzv,5.110667415059881
VE2_DzZ,0.18934228887188864
VE2_Dzi,0.18993812256345763
VE2_Dzm,0.1893411951445139
VE2_Dzp,0.18821423155804015
VE2_Dzv,0.18928397833555113
VE3_DzZ,2.624889789346583
VE3_Dzi,2.6280317084320926
VE3_Dzm,2.624884012874036
VE3_Dzp,2.61891420365547
VE3_Dzv,2.624581778297965
VR1_DzZ,163.09052187206933
VR1_Dzi,160.8799470411707
VR1_Dzm,163.09509138552306
VR1_Dzp,167.09340082309728
VR1_Dzv,163.5913398559264
VR2_DzZ,6.040389698965531
VR2_Dzi,5.958516557080396
VR2_Dzm,6.040558940204558
VR2_Dzp,6.188644474929529
VR2_Dzv,6.05893851318246
VR3_DzZ,6.08755716857631
VR3_Dzi,6.0739101892924445
VR3_Dzm,6.087585186448762
VR3_Dzp,6.111804715450562
VR3_Dzv,6.090623260911856
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.21152060177156273
Xch-7dv,0.31560754472555885
Xpc-4dv,2.021136629997842
Xpc-5dv,2.7955693159768353
Xpc-6dv,3.568165575259757
Zagreb1,138.0
Zagreb2,161.0
fragCpx,139.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,19
nBondsO,29
nBondsS,25
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.387664285714284
AATS1are,6.4445000000000014
AATS2are,6.33284347826087
AATS3are,6.350827160493826
AATS4are,6.3022655555555565
AATS5are,6.196752941176471
AATS6are,6.2759374999999995
AATS7are,6.180482352941176
AATS8are,6.532383333333334
AATSC0dv,4.011841773746535
AATSC0pe,0.11689642857142851
AATSC0se,0.08112222902494329
AATSC1dv,0.8046565427517804
AATSC1pe,-0.012965909090909129
AATSC1se,-0.010417060193774476
AATSC2dv,0.06729326191023874
AATSC2pe,0.002344565217391284
AATSC2se,0.0006756136251602085
AATSC3dv,-0.6102479400539369
AATSC3pe,0.0010922839506172695
AATSC3se,0.001202093726379442
AATSC4dv,-0.79949609473419
AATSC4pe,-0.015420555555555554
AATSC4se,-0.009042142252456533
AATSC5dv,-0.5837060750226015
AATSC5pe,-0.01843441176470587
AATSC5se,-0.01299855563558756
AATSC6dv,0.7300894431846815
AATSC6pe,-0.0068431250000000055
AATSC6se,-0.005279468310657594
AATSC7dv,1.3114697730944231
AATSC7pe,0.0507555882352941
AATSC7se,0.028651091423235943
AATSC8dv,-1.0837847484672887
AATSC8pe,0.0007486111111110878
AATSC8se,0.007873946900982615
AETA_eta,0.7864464301134559
ATSC0are,5.331707142857142
ATSC1are,-0.6496836734693876
ATSC2are,0.08669540816326489
ATSC3are,0.2105576530612247
ATSC4are,-1.275808163265305
ATSC5are,-1.698188265306122
ATSC6are,-0.5268612244897958
ATSC7are,4.450261734693874
ATSC8are,0.1646591836734696
BCUTZ-1h,16.006073662230712
BCUTZ-1l,5.681947637089919
BCUTc-1h,0.4349688188641027
BCUTc-1l,-0.524321538734368
BCUTd-1h,3.2326961688235047
BCUTd-1l,0.9113261266804743
BCUTi-1h,14.563395831322648
BCUTi-1l,10.305076236569993
BCUTm-1h,32.063491632974674
BCUTm-1l,11.69376082492357
BCUTp-1h,2.9427838520593257
BCUTp-1l,0.7515831245889769
BCUTs-1h,7.0082772866255505
BCUTs-1l,0.5989711848977404
BCUTv-1h,24.44339403328585
BCUTv-1l,14.702401088848102
BalabanJ,1.524609629668104
Diameter,13
ETA_beta,37.5
GATS1are,0.838699904723384
GATS2are,0.7903990174333239
GATS3are,0.8574651540162896
GATS4are,1.123533306509678
GATS5are,1.1284032901943915
GATS6are,1.0018329696063573
GATS7are,0.5785205883022787
GATS8are,1.1887538700416238
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,258.46844687380764
MATS1are,-0.11631407742141504
MATS2are,0.009897602512380914
MATS3are,0.02047712663181579
MATS4are,-0.11166726283058623
MATS5are,-0.1573801349986205
MATS6are,-0.051878720163335515
MATS7are,0.4124294148617634
MATS8are,0.01801509120861408
MAXssCH2,0.44658092403628125
MINssCH2,0.44658092403628125
NsssssAs,0
RotRatio,0.20689655172413793
SM1_Dzpe,1.2829712362301102
SM1_Dzse,1.308985588312312
SMR_VSA1,14.637927532712576
SMR_VSA2,5.261891554738487
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.733667477162185
SMR_VSA5,10.092509287420334
SMR_VSA6,7.109797541277533
SMR_VSA7,53.09820992423292
SMR_VSA8,0.0
SMR_VSA9,17.568244979360085
SpAD_DzZ,197.22935930577881
SpAD_Dzi,241.19691178291072
SpAD_Dzm,197.23061579747292
SpAD_Dzp,245.95581839955787
SpAD_Dzv,248.31090227286327
SpAbs_Dt,516.9368937476154
SpDiam_A,4.7818137296836385
SpDiam_D,226.05685718797037
SpMAD_Dt,19.145810879541312
SpMax_Dt,258.46844687380764
SsssssAs,0
VE1_Dzpe,5.127378103398587
VE1_Dzse,5.1263319202988225
VE2_Dzpe,0.18990289271846617
VE2_Dzse,0.1898641451962527
VE3_Dzpe,2.6278462105860196
VE3_Dzse,2.627642151157583
VMcGowan,278.9400000000003
VR1_Dzpe,160.93869235124973
VR1_Dzse,161.12692967597033
VR2_Dzpe,5.9606923093055455
VR2_Dzse,5.967664062072975
VR3_Dzpe,6.074275272625358
VR3_Dzse,6.075444210464609
mZagreb1,9.25
mZagreb2,6.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12694540816326527
AATSC1are,-0.014765538033395172
AATSC2are,0.001256455190771955
AATSC3are,0.002599477198286725
AATSC4are,-0.01417564625850339
AATSC5are,-0.01997868547418967
AATSC6are,-0.006585765306122447
AATSC7are,0.05235602040816322
AATSC8are,0.0022869331065759665
AETA_beta,1.3888888888888888
BCUTdv-1h,6.022043786562698
BCUTdv-1l,0.6508162883447675
BCUTpe-1h,3.4894410581201676
BCUTpe-1l,2.229623494964784
BCUTse-1h,3.702337336714081
BCUTse-1l,2.425919463561395
ETA_alpha,13.366666666666669
ETA_dBeta,4.5
ETA_eta_B,0.40264321167598105
ETA_eta_F,27.467866048528286
ETA_eta_L,5.755946319514881
ETA_eta_R,48.701919661591596
ETA_psi_1,0.5828488372093027
LabuteASA,163.45510424844292
LogEE_DzZ,98.41111045052386
LogEE_Dzi,120.63628368121346
LogEE_Dzm,98.41045800746849
LogEE_Dzp,122.02334835520406
LogEE_Dzv,123.81474751262395
PEOE_VSA1,15.57705782580294
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,11.336785877934737
PEOE_VSA6,23.894619086314336
PEOE_VSA7,35.90493987237732
PEOE_VSA8,11.316305098443785
PEOE_VSA9,17.326418175362896
SM1_Dzare,1.364965786602995
SpAD_Dzpe,234.66235056908565
SpAD_Dzse,231.4655326216003
SpAbs_DzZ,195.3404704168899
SpAbs_Dzi,240.25121703895877
SpAbs_Dzm,195.34371549266626
SpAbs_Dzp,248.05943076207737
SpAbs_Dzv,249.46929459380942
SpDiam_Dt,374.4378737265233
SpMAD_DzZ,7.3047910853992155
SpMAD_Dzi,8.93321895492262
SpMAD_Dzm,7.304837622128627
SpMAD_Dzp,9.10947475553918
SpMAD_Dzv,9.19670008418012
SpMax_DzZ,98.41111045052386
SpMax_Dzi,120.63628368121346
SpMax_Dzm,98.41045800746849
SpMax_Dzp,122.02334835520406
SpMax_Dzv,123.81474751262395
VE1_Dzare,5.128136152559888
VE2_Dzare,0.18993096861332917
VE3_Dzare,2.6279940430873965
VR1_Dzare,160.77155836357028
VR2_Dzare,5.954502161613714
VR3_Dzare,6.073236238262329
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4950617283950618
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.014912711543554854
AETA_eta_F,1.0173283721677142
AETA_eta_L,0.21318319701906965
AETA_eta_R,1.8037748022811702
BCUTare-1h,3.5441692957420585
BCUTare-1l,2.170920017734218
ETA_beta_s,16.5
ETA_dPsi_A,0.13115116279069727
ETA_dPsi_B,0.0
ETA_eta_BR,0.6606432116759811
ETA_eta_FL,7.255624031182234
ETA_eta_RL,13.011570350697115
LogEE_Dzpe,117.37869273773653
LogEE_Dzse,115.78124725851542
PEOE_VSA10,11.642325842861542
PEOE_VSA11,15.838679347241357
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.470530430962235
SlogP_VSA2,23.10748318641695
SlogP_VSA3,10.54739079081861
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.126902983393991
SlogP_VSA6,46.31096262151247
SlogP_VSA7,0.0
SlogP_VSA8,16.292640740919246
SlogP_VSA9,0.0
SpAD_Dzare,235.99964819650623
SpAbs_Dzpe,233.47441423924295
SpAbs_Dzse,230.25350892871862
SpDiam_DzZ,144.12722831725182
SpDiam_Dzi,182.89601388745203
SpDiam_Dzm,144.12112910286646
SpDiam_Dzp,173.66994661650014
SpDiam_Dzv,182.55246935015163
SpMAD_Dzpe,8.691198169225395
SpMAD_Dzse,8.572797504503715
SpMax_Dzpe,117.37869273773653
SpMax_Dzse,115.78124725851542
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6111111111111112
AETA_eta_BR,0.02446826709911041
AETA_eta_FL,0.2687268159697124
AETA_eta_RL,0.48191001298878205
DetourIndex,3374
EState_VSA1,5.907179729351506
EState_VSA2,17.072128196637077
EState_VSA3,16.87975659014078
EState_VSA4,14.55627631475891
EState_VSA5,24.947702597502527
EState_VSA6,29.538741327650232
EState_VSA7,24.26546827384644
EState_VSA8,4.9839785209472085
EState_VSA9,15.732421985700721
ETA_beta_ns,21.0
ETA_shape_p,0.14713216957605982
ETA_shape_x,0.0
ETA_shape_y,0.3366583541147132
GhoseFilter,True
LogEE_Dzare,118.05037838664583
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,234.73579098668864
SpDiam_Dzpe,177.35774774733804
SpDiam_Dzse,174.32683451595707
SpMAD_Dzare,8.740727710981712
SpMax_Dzare,118.05037838664583
TopoPSA(NO),109.22999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.8799646741412617
VSA_EState9,64.22240130488733
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7777777777777778
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.004938271604938188
FilterItLogS,-4.337199809275094
SpDiam_Dzare,178.8492519241434
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6531746031746032
ETA_epsilon_2,0.8493827160493823
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5648809523809526
ETA_epsilon_5,0.7944444444444442
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.21291486291486283
ETA_dEpsilon_B,0.08829365079365059
ETA_dEpsilon_C,-0.12462121212121224
ETA_dEpsilon_D,0.05493827160493814
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6296296296296297
MDEDescriptor,"0.0,1.3203723893226127,1.768786621534696,0.0,7.618563413579701,19.660145550330885,0.0,9.21324676961778,0.0,0.0,0.12499999999999997,0.43643578047198467,0.0,0.25,0.19999999999999996,0.0,0.0,0.0,0.0"
APolDescriptor,54.94789499999998
BCUTDescriptor,"11.996157102671965,31.973073616619875,-0.3823276675145037,0.23966497266047962,4.561876942997517,12.963660251130158"
BPolDescriptor,25.152105
TPSADescriptor,162.76999999999998
ALOGPDescriptor,"3.8132999999999995,14.541256889999996,106.59379999999999"
XLogPDescriptor,1.792
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,397.05548346
ChiPathDescriptor,"19.388540578131753,13.011570350697118,11.492397979222044,9.671320094493227,7.759833909584322,5.935038703136704,3.8875800078428,3.002964157161945,15.933536044914336,9.615696084746054,7.7542508039822975,5.946626101225698,4.456338035524672,3.355063407364673,2.173497533469206,1.5070112547053545"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.34301303412082035,0.5799329505458842,0.0,0.0,0.06846531968814577,0.21152060177156273,0.3156075447255589"
AtomCountDescriptor,42
BondCountDescriptor,29
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7673650468604054,0.0,0.44245008972987526,0.0,1.020945345123255,0.0,0.0986518220415083,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,11,3,1,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"54.651492916669625,2.0241293672840603,22.040870999452494,7.769239535954523,7.999171084406349"
FractionalPSADescriptor,0.40994270770824826
WienerNumbersDescriptor,"1991.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.247862018467912,6.195405719951781,7.846574775838605,2.021136629997843,2.7955693159768344,3.3079666961667145"
FractionalCSP3Descriptor,0.10526315789473684
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,1,6,0,0,1,2,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,10.15625,5.538461538461538"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1234.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"42.658854087352296,37.67223645946397,58.242668409604455,56.95088283960286,52.145832172830396"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5760594167418891,-0.2487060638749374,-0.0031564697440760597,-0.09647252767773515,0.08256204736625355"
EccentricConnectivityIndexDescriptor,590
AutocorrelationDescriptorPolarizability,"2169.7870868661,2535.676149376461,3482.6460709975254,3355.621862241805,2915.8655174911964"
