DLiP-ID,C001C2
TIC3,79.68367439558378
TIC4,84.43856189774726
TIC5,84.43856189774726
Vabc,126.63106087673897
WPol,14
apol,19.027929999999994
bpol,11.768069999999998
nRot,0
ABCGG,7.212008092985233
ATS0Z,510.0
ATS0d,58.0
ATS0i,3410.40472970499
ATS0m,2011.3212499999995
ATS0p,21.60664904848999
ATS0s,175.61111111111111
ATS0v,3510.3758378777375
ATS1Z,500.0
ATS1d,75.0
ATS1i,3086.709787912
ATS1m,1867.1909140000002
ATS1p,28.011977804
ATS1s,81.58333333333333
ATS1v,4526.918840177225
ATS2Z,775.0
ATS2d,113.0
ATS2i,5544.519375062498
ATS2m,2833.797538
ATS2p,42.51692883684899
ATS2s,147.88888888888889
ATS2v,6731.779074270009
ATS3Z,927.0
ATS3d,115.0
ATS3i,8558.617663092693
ATS3m,3305.878154
ATS3p,46.983417259640994
ATS3s,299.1111111111111
ATS3v,7180.520317908518
ATS4Z,552.0
ATS4d,76.0
ATS4i,8437.711699668436
ATS4m,1765.957698
ATS4p,33.512255839885995
ATS4s,241.66666666666663
ATS4v,4648.8677598622
ATS5Z,168.0
ATS5d,33.0
ATS5i,4900.324547546036
ATS5m,451.657089
ATS5p,15.021329471886
ATS5s,105.66666666666666
ATS5v,1733.8957237381378
ATS6Z,22.0
ATS6d,8.0
ATS6i,1479.874465537794
ATS6m,38.350368
ATS6p,3.7372134010939995
ATS6s,18.0
ATS6v,350.5297278365151
ATS7Z,1.0
ATS7d,1.0
ATS7i,184.91765202424898
ATS7m,1.016064
ATS7p,0.44461290484899996
ATS7s,1.0
ATS7v,31.083744430930263
ATS8Z,0.0
ATS8d,0.0
ATS8i,0.0
ATS8m,0.0
ATS8p,0.0
ATS8s,0.0
ATS8v,0.0
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,0
C2SP3,3
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,1.0
GGI10,0.0
JGI10,0.0
JGT10,0.5427645502645504
Kier1,8.1
Kier2,2.938775510204082
Kier3,1.5501730103806228
MID_C,10.27969063655507
MID_N,0.0
MID_O,8.945637730230349
MID_X,0.0
MID_h,8.945637730230349
MPC10,0
MWC01,10.0
MWC02,3.8918202981106265
MWC03,4.709530201312334
MWC04,5.54907608489522
MWC05,6.385194398997726
MWC06,7.226209010100671
MWC07,8.065579427282092
MWC08,8.906664409770052
MWC09,9.746892220313054
MWC10,10.587821006063988
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-2.5823000000000005
SRW02,3.044522437723423
SRW03,0.0
SRW04,4.343805421853684
SRW05,0.0
SRW06,5.860786223465865
SRW07,0.0
SRW08,7.471363088187097
SRW09,0.0
SRW10,9.122710622015209
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,2.9751253019045
VE1_D,3.1235460249375424
VE2_A,0.29751253019045
VE2_D,0.31235460249375424
VE3_A,1.0902861563978699
VE3_D,1.1389689028957666
VR1_A,31.02024514324735
VR1_D,34.84527909958443
VR2_A,3.102024514324735
VR2_D,3.484527909958443
VR3_A,3.434640060465308
VR3_D,3.5509176646039755
WPath,109
Xc-3d,0.8563047002507822
Xc-4d,0.0
Xc-5d,0.3832766380870198
Xc-6d,0.0
Xp-0d,7.723614639131599
Xp-1d,4.625897657686229
Xp-2d,4.250151550368134
Xp-3d,3.701831786987178
Xp-4d,2.087989615047976
Xp-5d,1.3455962205644143
Xp-6d,0.6368945341743198
Xp-7d,0.16666666666666666
ZMIC0,40.0
ZMIC1,31.556155551824297
ZMIC2,23.763169774245796
ZMIC3,18.103250492179875
ZMIC4,17.519905189038187
ZMIC5,17.519905189038187
nAcid,0
nAtom,20
nBase,0
nRing,1
piPC1,2.3978952727983707
piPC2,2.70805020110221
piPC3,2.8903717578961645
piPC4,2.833213344056216
piPC5,2.833213344056216
piPC6,2.3978952727983707
piPC7,1.3862943611198906
piPC8,0.0
piPC9,0.0
AATS0Z,25.5
AATS0d,2.9
AATS0i,170.5202364852495
AATS0m,100.56606249999997
AATS0p,1.0803324524244995
AATS0s,8.780555555555555
AATS0v,175.51879189388688
AATS1Z,25.0
AATS1d,3.75
AATS1i,154.3354893956
AATS1m,93.35954570000001
AATS1p,1.4005988902
AATS1s,4.079166666666667
AATS1v,226.34594200886127
AATS2Z,22.142857142857142
AATS2d,3.2285714285714286
AATS2i,158.41483928749994
AATS2m,80.96564394285714
AATS2p,1.2147693953385426
AATS2s,4.2253968253968255
AATS2v,192.33654497914313
AATS3Z,18.176470588235293
AATS3d,2.2549019607843137
AATS3i,167.81603260966065
AATS3m,64.8211402745098
AATS3p,0.9212434756792351
AATS3s,5.864923747276688
AATS3v,140.79451603742191
AATS4Z,11.5
AATS4d,1.5833333333333333
AATS4i,175.7856604097591
AATS4m,36.790785375
AATS4p,0.6981719966642915
AATS4s,5.034722222222221
AATS4v,96.85141166379583
AATS5Z,6.222222222222222
AATS5d,1.2222222222222223
AATS5i,181.4935017609643
AATS5m,16.728040333333333
AATS5p,0.5563455359957777
AATS5s,3.91358024691358
AATS5v,64.21836013844955
AATS6Z,2.75
AATS6d,1.0
AATS6i,184.98430819222426
AATS6m,4.793796
AATS6p,0.46715167513674993
AATS6s,2.25
AATS6v,43.81621597956439
AATS7Z,1.0
AATS7d,1.0
AATS7i,184.91765202424898
AATS7m,1.016064
AATS7p,0.44461290484899996
AATS7s,1.0
AATS7v,31.083744430930263
AMID_C,1.027969063655507
AMID_N,0.0
AMID_O,0.8945637730230349
AMID_X,0.0
AMID_h,0.8945637730230349
ATS0dv,176.0
ATS0pe,140.0805
ATS0se,171.64580000000007
ATS1dv,123.0
ATS1pe,142.57399999999998
ATS1se,170.955832
ATS2dv,196.0
ATS2pe,247.53760000000003
ATS2se,299.3645919999999
ATS3dv,248.0
ATS3pe,355.755
ATS3se,437.72556799999995
ATS4dv,120.0
ATS4pe,319.94280000000003
ATS4se,403.5191040000001
ATS5dv,25.0
ATS5pe,164.53560000000002
ATS5se,214.00362
ATS6dv,0.0
ATS6pe,44.176
ATS6se,59.253119999999996
ATS7dv,0.0
ATS7pe,4.840000000000001
ATS7se,6.718464
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,190.0
ATSC0c,0.9927926969613394
ATSC0d,13.0
ATSC0i,20.616974135369983
ATSC0m,884.3704049999998
ATSC0p,3.5035430442449984
ATSC0s,77.33888888888887
ATSC0v,814.4975271614958
ATSC1Z,-20.0
ATSC1c,-0.5066224767388359
ATSC1d,3.0
ATSC1i,1.320403659250017
ATSC1m,-85.7001260000001
ATSC1p,0.36439551400000225
ATSC1s,-24.81666666666667
ATSC1v,89.03577769012986
ATSC2Z,-49.0
ATSC2c,-0.22325583075256966
ATSC2d,-6.25
ATSC2i,-7.23886293227997
ATSC2m,-227.0566552500001
ATSC2p,-1.158419761061247
ATSC2s,-25.195833333333333
ATSC2v,-216.54263475114024
ATSC3Z,-9.0
ATSC3c,0.4580022105309447
ATSC3d,-7.25
ATSC3i,-9.879670250779984
ATSC3m,-55.65640324999999
ATSC3p,-1.8872107890612488
ATSC3s,23.616388888888896
ATSC3v,-394.6141901313999
ATSC4Z,-72.0
ATSC4c,-0.23634113989025934
ATSC4d,-2.0
ATSC4i,-2.6878045916480167
ATSC4m,-337.8440179999999
ATSC4p,-0.6479932176980021
ATSC4s,-13.10222222222222
ATSC4v,-291.35033630255447
ATSC5Z,16.0
ATSC5c,-0.021835641904560922
ATSC5d,3.75
ATSC5i,5.130937114492974
ATSC5m,78.83550675000012
ATSC5p,0.9254251326367475
ATSC5s,-0.3269444444444482
ATSC5v,188.7086214014031
ATSC6Z,30.0
ATSC6c,-0.01132078361636607
ATSC6d,2.0
ATSC6i,2.710534359323988
ATSC6m,143.00599100000005
ATSC6p,0.571032446848999
ATSC6s,-0.32444444444444764
ATSC6v,181.0952064749943
ATSC7Z,9.0
ATSC7c,0.044977313890977325
ATSC7d,0.25
ATSC7i,0.3359755739559984
ATSC7m,42.23050225000001
ATSC7p,0.08099915221224988
ATSC7s,1.480277777777777
ATSC7v,36.41879203781928
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.7723614639131599
AXp-1d,0.46258976576862293
AXp-2d,0.30358225359772384
AXp-3d,0.21775481099924576
AXp-4d,0.1304993509404985
AXp-5d,0.0840997637852759
AXp-6d,0.06368945341743198
AXp-7d,0.05555555555555555
GATS1Z,0.925
GATS1c,1.413024755031331
GATS1d,1.3153846153846154
GATS1i,1.524207131915956
GATS1m,0.9242191793494042
GATS1p,1.4414840407137262
GATS1s,1.208569786653258
GATS1v,1.1029396838178025
GATS2Z,1.0057142857142858
GATS2c,1.0031160148965175
GATS2d,1.7120879120879122
GATS2i,1.5943624166933665
GATS2m,1.0097904237308806
GATS2p,1.5488552246747411
GATS2s,1.007060248134884
GATS2v,1.273277216020721
GATS3Z,0.972549019607843
GATS3c,0.7879116227181545
GATS3d,1.2036199095022624
GATS3i,1.1913076213423313
GATS3m,0.9776331151651331
GATS3p,1.2007484925993157
GATS3s,0.8812613472944671
GATS3v,1.1403434472740348
GATS4Z,1.1666666666666665
GATS4c,1.1015530920888739
GATS4d,0.7307692307692307
GATS4i,0.7374440711610868
GATS4m,1.1636944826962337
GATS4p,0.7706263986746686
GATS4s,1.1271340660393172
GATS4v,0.9715686966515582
GATS5Z,0.9555555555555555
GATS5c,0.9687684015088117
GATS5d,0.2706552706552706
GATS5i,0.2799560885068298
GATS5m,0.9491918206929246
GATS5p,0.31974100265358496
GATS5s,0.940478946010158
GATS5v,0.6161886713597091
GATS6Z,0.6125
GATS6c,0.9269479309203165
GATS6d,0.0
GATS6i,4.4285442198265174e-05
GATS6m,0.60351854761015
GATS6p,0.012392373939202252
GATS6s,0.767725019754328
GATS6v,0.24332454824450825
GATS7Z,0.0
GATS7c,7.291100299242314e-05
GATS7d,0.0
GATS7i,0.0
GATS7m,0.0
GATS7p,0.0
GATS7s,0.0
GATS7v,0.0
MATS1Z,-0.10526315789473684
MATS1c,-0.5103003661181891
MATS1d,0.23076923076923078
MATS1i,0.0640444931724857
MATS1m,-0.0969052396094147
MATS1p,0.1040077171589391
MATS1s,-0.32088212053731785
MATS1v,0.10931374831844781
MATS2Z,-0.14736842105263157
MATS2c,-0.12850090539597084
MATS2d,-0.27472527472527475
MATS2i,-0.20063531520192943
MATS2m,-0.14671076667570895
MATS2p,-0.18893849478036145
MATS2s,-0.1861627346147137
MATS2v,-0.15192022603242175
MATS3Z,-0.018575851393188857
MATS3c,0.18091260195795877
MATS3d,-0.21870286576168926
MATS3i,-0.1879218776268027
MATS3m,-0.024679749985749556
MATS3p,-0.21123835301314117
MATS3s,0.11974996161815066
MATS3v,-0.18999525184064062
MATS4Z,-0.15789473684210525
MATS4c,-0.0991903700094497
MATS4d,-0.0641025641025641
MATS4i,-0.054320220440691874
MATS4m,-0.15917350924167722
MATS4p,-0.07706403792707439
MATS4s,-0.07058879869741158
MATS4v,-0.14904400493695755
MATS5Z,0.06237816764132553
MATS5c,-0.016291970729075452
MATS5d,0.21367521367521367
MATS5i,0.1843478162182541
MATS5m,0.06603191528855691
MATS5p,0.19565910553759602
MATS5s,-0.003131426807886869
MATS5v,0.1716201207978909
MATS6Z,0.39473684210526316
MATS6c,-0.028507420660465726
MATS6d,0.38461538461538464
MATS6i,0.32867751852511917
MATS6m,0.4042593188088425
MATS6p,0.407467840153263
MATS6s,-0.010487752316644025
MATS6v,0.5558494668059544
MATS7Z,0.9473684210526315
MATS7c,0.9060766467892097
MATS7d,0.38461538461538464
MATS7i,0.3259213226441477
MATS7m,0.9550410554500638
MATS7p,0.4623842275624441
MATS7s,0.38280295955750293
MATS7v,0.8942640296217447
MAXsOH,8.87662037037037
MAXssO,4.468287037037038
MINsOH,8.722546296296297
MINssO,4.468287037037038
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,12.250296206660071
SpAD_D,44.77184491192605
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.15337962962962925
SssNH2,0
SsssAs,0
SsssCH,-5.232129629629631
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,96
TMWC10,85.06878705684578
TSRW10,39.84318779324528
VE1_Dt,3.150877783491048
VE2_Dt,0.3150877783491048
VE3_Dt,1.1476810754443876
VR1_Dt,33.08030857460674
VR2_Dt,3.308030857460674
VR3_Dt,3.498938198243989
Xc-3dv,0.3383999104487385
Xc-4dv,0.0
Xc-5dv,0.06515225894618082
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.05555555555555555
Xch-7d,0.2222222222222222
Xp-0dv,5.2136105304087454
Xp-1dv,2.9654212444428363
Xp-2dv,2.272429168850471
Xp-3dv,1.4740401314392158
Xp-4dv,0.7906384719647609
Xp-5dv,0.43841095851972584
Xp-6dv,0.13697728433207162
Xp-7dv,0.019245008972987525
Xpc-4d,2.3410914892179053
Xpc-5d,2.7557638011700027
Xpc-6d,3.5105583505406806
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,20
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,0
piPC10,0.0
AATS0dv,8.8
AATS0pe,7.004025
AATS0se,8.582290000000004
AATS1dv,6.15
AATS1pe,7.128699999999999
AATS1se,8.5477916
AATS2dv,5.6
AATS2pe,7.072502857142858
AATS2se,8.553274057142854
AATS3dv,4.862745098039215
AATS3pe,6.975588235294118
AATS3se,8.582854274509803
AATS4dv,2.5
AATS4pe,6.665475000000001
AATS4se,8.406648000000002
AATS5dv,0.9259259259259259
AATS5pe,6.093911111111112
AATS5se,7.9260600000000005
AATS6dv,0.0
AATS6pe,5.522
AATS6se,7.4066399999999994
AATS7dv,0.0
AATS7pe,4.840000000000001
AATS7se,6.718464
AATSC0Z,9.5
AATSC0c,0.04963963484806697
AATSC0d,0.65
AATSC0i,1.030848706768499
AATSC0m,44.21852024999999
AATSC0p,0.17517715221224991
AATSC0s,3.8669444444444436
AATSC0v,40.72487635807479
AATSC1Z,-1.0
AATSC1c,-0.025331123836941794
AATSC1d,0.15
AATSC1i,0.06602018296250085
AATSC1m,-4.2850063000000045
AATSC1p,0.018219775700000114
AATSC1s,-1.2408333333333335
AATSC1v,4.4517888845064935
AATSC2Z,-1.4
AATSC2c,-0.00637873802150199
AATSC2d,-0.17857142857142858
AATSC2i,-0.20682465520799914
AATSC2m,-6.48733300714286
AATSC2p,-0.03309770745889277
AATSC2s,-0.7198809523809524
AATSC2v,-6.18693242146115
AATSC3Z,-0.17647058823529413
AATSC3c,0.00898043550060676
AATSC3d,-0.14215686274509803
AATSC3i,-0.19371902452509773
AATSC3m,-1.0913020245098037
AATSC3p,-0.037004133118848016
AATSC3s,0.463066448801743
AATSC3v,-7.7375331398313705
AATSC4Z,-1.5
AATSC4c,-0.004923773747713737
AATSC4d,-0.041666666666666664
AATSC4i,-0.05599592899266701
AATSC4m,-7.038417041666665
AATSC4p,-0.013499858702041711
AATSC4s,-0.2729629629629629
AATSC4v,-6.069798672969885
AATSC5Z,0.5925925925925926
AATSC5c,-0.0008087274779467008
AATSC5d,0.1388888888888889
AATSC5i,0.1900347079441842
AATSC5m,2.9198335833333378
AATSC5p,0.03427500491247213
AATSC5s,-0.012109053497942526
AATSC5v,6.989208200051967
AATSC6Z,3.75
AATSC6c,-0.0014150979520457588
AATSC6d,0.25
AATSC6i,0.3388167949154985
AATSC6m,17.875748875000006
AATSC6p,0.07137905585612488
AATSC6s,-0.040555555555555955
AATSC6v,22.63690080937429
AATSC7Z,9.0
AATSC7c,0.044977313890977325
AATSC7d,0.25
AATSC7i,0.3359755739559984
AATSC7m,42.23050225000001
AATSC7p,0.08099915221224988
AATSC7s,1.480277777777777
AATSC7v,36.41879203781928
ATS0are,140.9
ATS1are,141.3
ATS2are,246.24
ATS3are,356.76
ATS4are,322.16
ATS5are,165.81
ATS6are,44.44000000000001
ATS7are,4.840000000000001
ATS8are,0.0
ATSC0dv,96.0
ATSC0pe,5.140374999999997
ATSC0se,3.9094799999999994
ATSC1dv,-13.0
ATSC1pe,-1.4573750000000034
ATSC1se,-1.2403279999999999
ATSC2dv,-28.0
ATSC2pe,-1.5821312500000044
ATSC2se,-1.2865439999999992
ATSC3dv,4.0
ATSC3pe,1.3326187499999964
ATSC3se,1.1941120000000003
ATSC4dv,-32.0
ATSC4pe,-1.2640499999999981
ATSC4se,-0.7393279999999995
ATSC5dv,5.0
ATSC5pe,-0.035506249999993286
ATSC5se,-0.06870000000000037
ATSC6dv,12.0
ATSC6pe,0.2782500000000035
ATSC6se,0.09363199999999963
ATSC7dv,4.0
ATSC7pe,0.15800625000000068
ATSC7se,0.0924159999999999
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.5213610530408745
AXp-1dv,0.29654212444428363
AXp-2dv,0.1623163692036051
AXp-3dv,0.08670824302583623
AXp-4dv,0.049414904497797556
AXp-5dv,0.027400684907482865
AXp-6dv,0.013697728433207162
AXp-7dv,0.006415002990995841
BertzCT,102.6059378176129
ECIndex,76
ETA_eta,7.749857076995556
