DLiP-ID,T003Y1
JGI1,0.2916666666666667
JGI2,0.096969696969697
JGI3,0.056614877589453855
JGI4,0.04520370370370372
JGI5,0.03145833333333333
JGI6,0.02274964306710338
JGI7,0.016753192505072206
JGI8,0.013459933474814424
JGI9,0.011479423868312761
MIC0,13.57708339052179
MIC1,31.528493665983376
MIC2,37.80857670817793
MIC3,39.40014281454965
MIC4,39.917186710001374
MIC5,40.317771325386
MPC2,55
MPC3,73
MPC4,100
MPC5,124
MPC6,146
MPC7,173
MPC8,201
MPC9,217
Mare,0.9787076923076923
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.1598392771831258
RPCG,0.1395784816789227
SIC0,0.2443016477387147
SIC1,0.5584362795579325
SIC2,0.7536224060085068
SIC3,0.8274410507403539
SIC4,0.8568436822471773
SIC5,0.867061998937389
SaaN,0
SaaO,0
SaaS,0
Sare,63.616
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.593896817035727
SssS,0
StCH,0
StsC,0
TIC0,95.63283470074433
TIC1,218.6020639164084
TIC2,295.00843587297504
TIC3,323.90503282521485
TIC4,335.41480782954176
TIC5,339.4148078295418
Vabc,431.87922334802255
WPol,59
apol,70.96737599999999
bpol,40.45862400000002
nRot,4
ABCGG,21.11195360995556
ATS0Z,1386.0
ATS0d,214.0
ATS0i,10563.75467774847
ATS0m,5455.613297000001
ATS0p,92.375032955168
ATS0s,292.60416666666663
ATS0v,13574.70149853749
ATS1Z,1603.0
ATS1d,271.0
ATS1i,9879.1995857212
ATS1m,6038.115995999999
ATS1p,120.74732590999999
ATS1s,199.86111111111114
ATS1v,17532.365344561636
ATS2Z,2554.0
ATS2d,470.0
ATS2i,19234.716842533835
ATS2m,9540.568263
ATS2p,190.476311415282
ATS2s,368.4861111111111
ATS2v,27124.325488089835
ATS3Z,3013.0
ATS3d,546.0
ATS3i,27197.294969589835
ATS3m,10776.882238999999
ATS3p,242.27931350358398
ATS3s,493.21527777777777
ATS3v,33481.74384277317
ATS4Z,3197.0
ATS4d,575.0
ATS4i,34556.76385509115
ATS4m,11359.377047999998
ATS4p,246.984488460148
ATS4s,644.6736111111112
ATS4v,34029.1848364269
ATS5Z,2959.0
ATS5d,516.0
ATS5i,31723.842175373473
ATS5m,10239.764079999999
ATS5p,226.97711227092302
ATS5s,736.4027777777777
ATS5v,31452.015413780126
ATS6Z,2770.0
ATS6d,528.0
ATS6i,30061.955929855307
ATS6m,9879.673073999998
ATS6p,233.37585948390299
ATS6s,490.8611111111111
ATS6v,31330.529166062333
ATS7Z,3002.0
ATS7d,524.0
ATS7i,31618.44242810586
ATS7m,10642.602644999999
ATS7p,241.54697084165798
ATS7s,590.2152777777777
ATS7v,33045.33830140663
ATS8Z,2860.0
ATS8d,510.0
ATS8i,33435.148891973105
ATS8m,9941.154295999999
ATS8p,240.74461275790298
ATS8s,659.0277777777777
ATS8v,32230.981819817585
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,5
C3SP2,3
C3SP3,3
C4SP3,0
FCSP3,0.5
GGI10,0.29579022548719514
JGI10,0.009541620177006296
JGT10,0.5958970913551636
Kier1,26.074074074074073
Kier2,10.16595041322314
Kier3,5.404391067742541
MAXdO,13.971437232300326
MID_C,53.51844904324795
MID_N,4.280667912982941
MID_O,9.117028188725394
MID_X,0.0
MID_h,13.397696101708336
MINdO,12.713311600431979
MPC10,227
MWC01,36.0
MWC02,5.209486152841421
MWC03,6.0844994130751715
MWC04,7.020190708311925
MWC05,7.919719760924575
MWC06,8.860924729719041
MWC07,9.774005094757891
MWC08,10.718254842205894
MWC09,11.64065883147978
MWC10,12.586982048342401
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.9738000000000024
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.680172609017068
SRW05,2.3978952727983707
SRW06,7.268920128193722
SRW07,4.727387818712341
SRW08,8.95531908176395
SRW09,6.880384082186005
SRW10,10.696774142468731
SaaCH,14.076994565863163
SaaNH,0
SaaSe,0
SaaaC,2.1716479965557802
SaasC,0.9332163590744941
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2759304027702294
SdssS,0
SsCH3,6.712325591993251
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.9175624370118416
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6257431027966742
SsssP,0
VE1_A,4.308700550729625
VE1_D,5.644562281175639
VE2_A,0.1305666833554432
VE2_D,0.17104734185380724
VE3_A,2.654558830778494
VE3_D,2.924615122088974
VR1_A,575.9936189928993
VR1_D,225.94307164614963
VR2_A,17.45435209069392
VR2_D,6.846759746853019
VR3_A,7.550019050969635
VR3_D,6.614205540642733
WPath,2983
Xc-3d,4.009601519215441
Xc-4d,0.5389487965425729
Xc-5d,0.8161382476786615
Xc-6d,0.1518718210697465
Xp-0d,23.855160383312143
Xp-1d,15.583901197868666
Xp-2d,15.454126893637271
Xp-3d,12.206754775099713
Xp-4d,10.784804637495133
Xp-5d,8.147593087654672
Xp-6d,5.985826788295816
Xp-7d,4.534604186014069
ZMIC0,112.1439882430353
ZMIC1,56.26390551010041
ZMIC2,36.00138480035471
ZMIC3,30.949527212057376
ZMIC4,29.230348885241025
ZMIC5,28.36399274089644
nAcid,0
nAtom,65
nBase,0
nRing,4
piPC1,3.817712325956905
piPC2,4.388257184424518
piPC3,4.877103901471733
piPC4,5.393627546352362
piPC5,5.878785650642476
piPC6,6.124204611089566
piPC7,6.498376271552837
piPC8,6.898422804091657
piPC9,7.236645833758139
AATS0Z,21.323076923076922
AATS0d,3.292307692307692
AATS0i,162.51930273459183
AATS0m,83.93251226153848
AATS0p,1.4211543531564308
AATS0s,4.501602564102564
AATS0v,208.8415615159614
AATS1Z,23.573529411764707
AATS1d,3.985294117647059
AATS1i,145.28234684884117
AATS1m,88.79582347058822
AATS1p,1.7756959692647056
AATS1s,2.939133986928105
AATS1v,257.82890212590644
AATS2Z,20.432
AATS2d,3.76
AATS2i,153.87773474027068
AATS2m,76.32454610399999
AATS2p,1.5238104913222559
AATS2s,2.9478888888888886
AATS2v,216.99460390471867
AATS3Z,17.316091954022987
AATS3d,3.1379310344827585
AATS3i,156.3062929286772
AATS3m,61.93610482183907
AATS3p,1.392409847721747
AATS3s,2.8345705619412516
AATS3v,192.42381518835154
AATS4Z,15.009389671361502
AATS4d,2.699530516431925
AATS4i,162.2383279581744
AATS4m,53.33040867605633
AATS4p,1.1595515890147792
AATS4s,3.026636671883151
AATS4v,159.7614311569338
AATS5Z,15.33160621761658
AATS5d,2.673575129533679
AATS5i,164.37223925063975
AATS5m,53.05577243523316
AATS5p,1.1760472138389793
AATS5s,3.81555843408175
AATS5v,162.96381043409392
AATS6Z,14.73404255319149
AATS6d,2.8085106382978724
AATS6i,159.90402090348567
AATS6m,52.55145252127659
AATS6p,1.2413609547016116
AATS6s,2.610963356973995
AATS6v,166.65175088331029
AATS7Z,15.16161616161616
AATS7d,2.6464646464646466
AATS7i,159.6891031722518
AATS7m,53.7505184090909
AATS7p,1.2199341961699899
AATS7s,2.9808852413019076
AATS7v,166.89564798690216
AATS8Z,13.951219512195122
AATS8d,2.4878048780487805
AATS8i,163.0982872779176
AATS8m,48.4934355902439
AATS8p,1.1743639646726975
AATS8s,3.2147696476964764
AATS8v,157.2243015600858
AMID_C,1.6217711831287256
AMID_N,0.12971720948433155
AMID_O,0.2762735814765271
AMID_X,0.0
AMID_h,0.40599079096085866
ATS0dv,456.0
ATS0pe,401.5962
ATS0se,498.20611599999984
ATS1dv,452.0
ATS1pe,436.82199999999995
ATS1se,523.9886319999999
ATS2dv,666.0
ATS2pe,790.6479999999999
ATS2se,963.9759879999999
ATS3dv,691.0
ATS3pe,1096.8814
ATS3se,1345.656148
ATS4dv,689.0
ATS4pe,1315.9235
ATS4se,1640.813624
ATS5dv,707.0
ATS5pe,1250.2650999999998
ATS5se,1545.9325440000002
ATS6dv,637.0
ATS6pe,1131.9097
ATS6se,1413.7582960000002
ATS7dv,662.0
ATS7pe,1219.8290000000002
ATS7se,1518.5322039999999
ATS8dv,634.0
ATS8pe,1263.3679
ATS8se,1578.701696
ATSC0Z,485.01538461538456
ATSC0c,1.3121655524547136
ATSC0d,47.6
ATSC0i,90.66069711872213
ATSC0m,2304.807026215385
ATSC0p,14.892441319392985
ATSC0s,108.98012820512818
ATSC0v,3274.826472982589
ATSC1Z,28.768520710059157
ATSC1c,-0.9419543885161881
ATSC1d,19.479999999999993
ATSC1i,-11.709343763457996
ATSC1m,135.08231171313625
ATSC1p,-0.747274326871922
ATSC1s,-3.861048652202497
ATSC1v,13.296010850954897
ATSC2Z,172.66272189349112
ATSC2c,0.37176242916229296
ATSC2d,-2.00000000000001
ATSC2i,11.330380456155567
ATSC2m,810.1519938627222
ATSC2p,3.2926939615141992
ATSC2s,33.054133793556865
ATSC2v,785.8335819115556
ATSC3Z,-178.36426035502961
ATSC3c,0.3012940807688769
ATSC3d,-11.760000000000005
ATSC3i,-4.745022073395168
ATSC3m,-854.366231407337
ATSC3p,-4.2478958266337745
ATSC3s,-19.076719263642346
ATSC3v,-1180.4280953592806
ATSC4Z,80.84189349112424
ATSC4c,-0.6113900244315139
ATSC4d,-6.120000000000002
ATSC4i,-30.661860966640237
ATSC4m,389.9851113249705
ATSC4p,-1.8707307418729489
ATSC4s,-35.611270545693614
ATSC4v,237.38504272995806
ATSC5Z,-348.75337278106514
ATSC5c,0.11747798324473727
ATSC5d,3.6799999999999984
ATSC5i,37.7687887543717
ATSC5m,-1632.9298283779883
ATSC5p,3.038238871851521
ATSC5s,-21.53148750821829
ATSC5v,-746.8643235787474
ATSC6Z,130.10934911242603
ATSC6c,0.38870572531595127
ATSC6d,-6.720000000000003
ATSC6i,-1.360015716373187
ATSC6m,610.3406506847338
ATSC6p,-0.2749953156924628
ATSC6s,9.434932610124918
ATSC6v,405.19586157854667
ATSC7Z,-5.616094674556253
ATSC7c,-0.5605872541509943
ATSC7d,-4.320000000000002
ATSC7i,-34.33249384365937
ATSC7m,-22.16569896378696
ATSC7p,-2.7331899125926293
ATSC7s,-22.914253780407616
ATSC7v,-241.33874522765876
ATSC8Z,-84.09467455621302
ATSC8c,0.3940067458411988
ATSC8d,-5.199999999999997
ATSC8i,42.270059089424336
ATSC8m,-391.66954971005913
ATSC8p,3.8288561555072786
ATSC8s,15.950386259040092
ATSC8v,213.0895639949594
AXp-0d,0.7228836479791558
AXp-1d,0.43288614438524076
AXp-2d,0.28098412533885947
AXp-3d,0.16721581883698236
AXp-4d,0.10784804637495134
AXp-5d,0.06570639586818283
AXp-6d,0.04099881361846449
AXp-7d,0.026211584890254734
GATS1Z,0.8188945818763972
GATS1c,1.7606748092904299
GATS1d,0.9688581314878892
GATS1i,1.3643708431143802
GATS1m,0.827583766173652
GATS1p,1.2097819467908517
GATS1s,0.5603947841746326
GATS1v,1.0697802814149004
GATS2Z,0.7542523631288461
GATS2c,0.9915365050343844
GATS2d,1.629579831932773
GATS2i,1.0738884251960372
GATS2m,0.75989403632976
GATS2p,0.9474792317253878
GATS2s,0.45163789368013857
GATS2v,0.8942732173713308
GATS3Z,1.1015173755506311
GATS3c,1.2416287512533046
GATS3d,1.25567468366657
GATS3i,1.1319042503122863
GATS3m,1.1033486496558038
GATS3p,1.1300756183493885
GATS3s,0.8485617923901214
GATS3v,1.1244153455230446
GATS4Z,0.9713839296218428
GATS4c,1.450775756641779
GATS4d,1.0604805302402651
GATS4i,1.088149164083626
GATS4m,0.966967742200534
GATS4p,0.9957723271829045
GATS4s,1.4715560810179336
GATS4v,0.933817608343748
GATS5Z,1.335612779845503
GATS5c,1.3170045257454865
GATS5d,0.9578961118126006
GATS5i,0.8771271069489746
GATS5m,1.3207343334963224
GATS5p,0.8408653374153512
GATS5s,1.891869363697509
GATS5v,0.9701626091262455
GATS6Z,0.8629688969995722
GATS6c,0.9235671356827084
GATS6d,1.2050777757911675
GATS6i,1.02092130189722
GATS6m,0.8670572120888878
GATS6p,1.0086373910747009
GATS6s,0.789058768645081
GATS6v,0.9600655418175217
GATS7Z,1.003987729864784
GATS7c,1.250125462411756
GATS7d,1.0491469314998727
GATS7i,1.1141674358122007
GATS7m,1.0014277799319111
GATS7p,1.0540352728265354
GATS7s,1.2482119930549134
GATS7v,1.003852639781743
GATS8Z,1.074303362458861
GATS8c,0.899624307519042
GATS8d,0.9772494363599098
GATS8i,0.8420068583338579
GATS8m,1.0698076452551157
GATS8p,0.8715053402465953
GATS8s,1.1854676081950137
GATS8v,0.9332456029141686
MATS1Z,0.05669783297446363
MATS1c,-0.6861920552431177
MATS1d,0.39118882847256536
MATS1i,-0.12345763295151113
MATS1m,0.05602325769247266
MATS1p,-0.04796435497333097
MATS1s,-0.033865882994199036
MATS1v,0.003880945217035245
MATS2Z,0.18511704624754174
MATS2c,0.14732627510511045
MATS2d,-0.021848739495798426
MATS2i,0.06498734318671141
MATS2m,0.1827827805178024
MATS2p,0.11497113356140944
MATS2s,0.15771819923258967
MATS2v,0.12478018788636482
MATS3Z,-0.13737776008271957
MATS3c,0.08577605644620455
MATS3d,-0.09229208924949295
MATS3i,-0.019551644465646393
MATS3m,-0.13847571421761282
MATS3p,-0.10655456700170232
MATS3s,-0.06539137695865507
MATS3v,-0.13465278909258557
MATS4Z,0.05086449250175501
MATS4c,-0.14218817149416474
MATS4d,-0.03923541247484911
MATS4i,-0.1032079636066978
MATS4m,0.05163536021064735
MATS4p,-0.038333558689139034
MATS4s,-0.09971807991643562
MATS4v,0.022120697252872832
MATS5Z,-0.24216922359338905
MATS5c,0.03015253968273956
MATS5d,0.026037357948360682
MATS5i,0.14030399934076002
MATS5m,-0.23861019776462736
MATS5p,0.06870875290932692
MATS5s,-0.06653999553066438
MATS5v,-0.07680853285646942
MATS6Z,0.0927488422254647
MATS6c,0.10242071718231843
MATS6d,-0.048811013767209026
MATS6i,-0.005186571631962168
MATS6m,0.0915573542952675
MATS6p,-0.00638432380699174
MATS6s,0.02993277598278173
MATS6v,0.0427791563917748
MATS7Z,-0.0038012555934271624
MATS7c,-0.1402499623219948
MATS7d,-0.02979373567608863
MATS7i,-0.12431812835323752
MATS7m,-0.0031571486306366963
MATS7p,-0.06024931006923564
MATS7s,-0.06902502468031349
MATS7v,-0.024192843960189267
MATS8Z,-0.05497591612343201
MATS8c,0.09520823646059134
MATS8d,-0.034638245542119264
MATS8i,0.14783364885170994
MATS8m,-0.05388212748099419
MATS8p,0.08151971429435127
MATS8s,0.04640698840094881
MATS8v,0.020631622549509676
MAXssO,5.514467246201103
MINssO,5.079429570834624
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,3
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.36935859142065
SpAD_D,375.8389300168373
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.81408551247634
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-2.8508555262478428
SssssN,0
TMPC10,1385
TMWC10,148.81472158165812
TSRW10,83.89731257628857
VE1_Dt,5.670411222144883
VE2_Dt,0.17183064309529947
VE3_Dt,2.929184109533694
VR1_Dt,220.3821927013335
VR2_Dt,6.678248263676773
VR3_Dt,6.589285747121072
Xc-3dv,2.426618031036571
Xc-4dv,0.32252584466942624
Xc-5dv,0.2416276601924217
Xc-6dv,0.04049207189699246
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.10206207261596575
Xch-6d,0.3830612955904383
Xch-7d,0.803128395502992
Xp-0dv,19.77254761926594
Xp-1dv,11.479585617240826
Xp-2dv,10.150788533363386
Xp-3dv,6.734007540105439
Xp-4dv,5.244569529106661
Xp-5dv,3.6544551488002144
Xp-6dv,2.449375257619403
Xp-7dv,1.64298175553199
Xpc-4d,7.1081103237398855
Xpc-5d,13.034848634407332
Xpc-6d,19.511945136119653
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,68
nFRing,2
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.202934567567967
AATS0dv,7.015384615384615
AATS0pe,6.178403076923077
AATS0se,7.664709476923075
AATS1dv,6.647058823529412
AATS1pe,6.42385294117647
AATS1se,7.705715176470587
AATS2dv,5.328
AATS2pe,6.325183999999999
AATS2se,7.711807904
AATS3dv,3.971264367816092
AATS3pe,6.303916091954023
AATS3se,7.733656022988506
AATS4dv,3.2347417840375585
AATS4pe,6.178044600938968
AATS4se,7.70335034741784
AATS5dv,3.6632124352331608
AATS5pe,6.4780575129533675
AATS5se,8.010013181347151
AATS6dv,3.3882978723404253
AATS6pe,6.020796276595744
AATS6se,7.519990936170214
AATS7dv,3.3434343434343434
AATS7pe,6.160752525252526
AATS7se,7.669354565656565
AATS8dv,3.0926829268292684
AATS8pe,6.162770243902439
AATS8se,7.700983882926829
AATSC0Z,7.461775147928993
AATSC0c,0.020187162345457133
AATSC0d,0.7323076923076923
AATSC0i,1.3947799556726481
AATSC0m,35.45856963408285
AATSC0p,0.22911448183681515
AATSC0s,1.676617357001972
AATSC0v,50.38194573819368
AATSC1Z,0.4230664810302817
AATSC1c,-0.013852270419355706
AATSC1d,0.28647058823529403
AATSC1i,-0.17219623181555876
AATSC1m,1.9865045840167095
AATSC1p,-0.010989328336351793
AATSC1s,-0.05678012723827202
AATSC1v,0.195529571337572
AATSC2Z,1.381301775147929
AATSC2c,0.002974099433298344
AATSC2d,-0.01600000000000008
AATSC2i,0.09064304364924453
AATSC2m,6.4812159509017775
AATSC2p,0.026341551692113593
AATSC2s,0.2644330703484549
AATSC2v,6.286668655292445
AATSC3Z,-1.0250819560633886
AATSC3c,0.001731575176832626
AATSC3d,-0.06758620689655176
AATSC3i,-0.027270241801121652
AATSC3m,-4.91015075521458
AATSC3p,-0.02441319440594123
AATSC3s,-0.10963631760713992
AATSC3v,-6.784069513559084
AATSC4Z,0.3795394060616161
AATSC4c,-0.0028703757015564033
AATSC4d,-0.028732394366197192
AATSC4i,-0.14395239890441425
AATSC4m,1.83091601561019
AATSC4p,-0.008782773436023234
AATSC4s,-0.1671890635948057
AATSC4v,1.1144837686852491
