DLiP-ID,C000XM
ATS3s,440.9722222222223
ATS3v,24136.428124450693
ATS4Z,2897.0
ATS4d,393.0
ATS4i,17642.24987951145
ATS4m,10857.393084000001
ATS4p,165.264666996849
ATS4s,749.1666666666664
ATS4v,25643.856321296465
ATS5Z,2277.0
ATS5d,344.0
ATS5i,19046.502600747095
ATS5m,8170.189823000001
ATS5p,156.60202943364098
ATS5s,541.2222222222225
ATS5v,23087.64564245741
ATS6Z,1909.0
ATS6d,286.0
ATS6i,18324.232161903736
ATS6m,6715.405156999997
ATS6p,138.72498892703697
ATS6s,499.44444444444457
ATS6v,19485.949736815965
ATS7Z,1451.0
ATS7d,196.0
ATS7i,17714.86742001602
ATS7m,5025.213682999998
ATS7p,100.886086338319
ATS7s,519.0555555555555
ATS7v,13924.609229900972
ATS8Z,854.0
ATS8d,129.0
ATS8i,11546.455551474579
ATS8m,2908.3338489999987
ATS8p,63.67161520667799
ATS8s,302.3333333333334
ATS8v,8503.613152084361
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,1
FCSP3,0.2777777777777778
GGI10,0.0
JGI10,0.0
JGT10,0.6155028723737195
Kier1,19.753086419753085
Kier2,6.5578512396694215
Kier3,2.6666666666666665
MAXdO,12.95486678004535
MID_C,37.2109839990378
MID_N,0.0
MID_O,12.61719289607263
MID_X,0.0
MID_h,12.61719289607263
MINdO,11.778156284118587
MPC10,188
MWC01,27.0
MWC02,4.962844630259907
MWC03,5.8944028342648505
MWC04,6.863803391452954
MWC05,7.819636302367592
MWC06,8.79527937019457
MWC07,9.760944245750586
MWC08,10.739110381342828
MWC09,11.709766107863386
MWC10,12.689020263724169
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,6
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.12662
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.442417710521793
SRW05,2.3978952727983707
SRW06,7.085901464365611
SRW07,4.948759890378168
SRW08,8.836228571526014
SRW09,7.273092595999522
SRW10,10.645781976362318
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-1.1418267615688236
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1189191232048377
SdssC,-2.868880018056603
SdssS,0
SsCH3,5.189645219198791
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.254905036584037
VE1_D,4.924756520000112
VE2_A,0.17019620146336148
VE2_D,0.19699026080000448
VE3_A,2.3643631755738337
VE3_D,2.5105655677127015
VR1_A,174.19744610564084
VR1_D,149.89560775295217
VR2_A,6.967897844225633
VR2_D,5.995824310118087
VR3_A,6.076480135482682
VR3_D,5.926229835372313
WPath,1236
Xc-3d,2.8414785056559326
Xc-4d,0.09622504486493763
Xc-5d,1.3888885972765799
Xc-6d,0.13574309294300357
Xp-0d,18.84241679264861
Xp-1d,11.528504321679858
Xp-2d,11.710035081287247
Xp-3d,10.353936747148017
Xp-4d,9.236541008908151
Xp-5d,6.778230904115115
Xp-6d,5.302571298213264
Xp-7d,3.8059022948547425
ZMIC0,89.16969423706432
ZMIC1,47.51671838769893
ZMIC2,36.482246818041205
ZMIC3,28.77269940577553
ZMIC4,26.04362365820176
ZMIC5,25.26541363210067
nAcid,0
nAtom,41
nBase,0
nRing,3
piPC1,3.58351893845611
piPC2,4.269697449699962
piPC3,4.907124917726591
piPC4,5.508882135655386
piPC5,6.019353266216338
piPC6,6.465172245312393
piPC7,6.822605803940442
piPC8,7.190204936193754
piPC9,7.485368845164613
AATS0Z,27.121951219512194
AATS0d,3.8536585365853657
AATS0i,159.4912156737923
AATS0m,107.43383436585368
AATS0p,1.5077179140874146
AATS0s,8.247459349593496
AATS0v,235.00925807642236
AATS1Z,27.209302325581394
AATS1d,4.604651162790698
AATS1i,143.76710100898018
AATS1m,104.28147281395354
AATS1p,1.8554465113488374
AATS1s,4.043281653746771
AATS1v,283.8668384776043
AATS2Z,25.89041095890411
AATS2d,4.616438356164384
AATS2i,148.2990460352095
AATS2m,100.43880104109587
AATS2p,1.6956746318929863
AATS2s,3.777207001522068
AATS2v,260.6256533378679
AATS3Z,27.5
AATS3d,4.163043478260869
AATS3i,147.67381481134018
AATS3m,105.00048598913044
AATS3p,1.6551290095434787
AATS3s,4.793176328502416
AATS3v,262.3524796135945
AATS4Z,25.191304347826087
AATS4d,3.417391304347826
AATS4i,153.41086851749088
AATS4m,94.41211377391305
AATS4p,1.4370840608421653
AATS4s,6.514492753623186
AATS4v,222.99005496779534
AATS5Z,18.818181818181817
AATS5d,2.84297520661157
AATS5i,157.40911240286854
AATS5m,67.52222994214877
AATS5p,1.294231648211909
AATS5s,4.472910927456384
AATS5v,190.80698878063976
AATS6Z,16.45689655172414
AATS6d,2.4655172413793105
AATS6i,157.96751863710116
AATS6m,57.891423767241356
AATS6p,1.1959050769572153
AATS6s,4.305555555555556
AATS6v,167.982325317379
AATS7Z,13.68867924528302
AATS7d,1.849056603773585
AATS7i,167.12139075486812
AATS7m,47.40767625471696
AATS7p,0.9517555314935755
AATS7s,4.896750524109015
AATS7v,131.3642380179337
AATS8Z,12.376811594202898
AATS8d,1.8695652173913044
AATS8i,167.33993552861708
AATS8m,42.149765927536215
AATS8p,0.9227770319808405
AATS8s,4.381642512077296
AATS8v,123.2407703200632
AMID_C,1.488439359961512
AMID_N,0.0
AMID_O,0.5046877158429052
AMID_X,0.0
AMID_h,0.5046877158429052
ATS0dv,440.0
ATS0pe,277.32019999999994
ATS0se,336.68672399999997
ATS1dv,428.0
ATS1pe,289.3575
ATS1se,344.48359599999986
ATS2dv,669.0
ATS2pe,475.87199999999984
ATS2se,573.2979040000001
ATS3dv,841.0
ATS3pe,639.8784999999999
ATS3se,761.7366199999999
ATS4dv,935.0
ATS4pe,814.2875000000001
ATS4se,975.5384399999998
ATS5dv,583.0
ATS5pe,807.6590999999999
ATS5se,987.8485639999997
ATS6dv,482.0
ATS6pe,746.8581999999999
ATS6se,921.3704599999999
ATS7dv,384.0
ATS7pe,672.8504
ATS7se,844.8566120000002
ATS8dv,176.0
ATS8pe,427.88120000000004
ATS8se,540.4437399999999
ATSC0Z,321.7560975609756
ATSC0c,1.7386442530854074
ATSC0d,38.487804878048784
ATSC0i,55.48648850747799
ATSC0m,1513.1878489756098
ATSC0p,9.434855671112194
ATSC0s,141.68089430894307
ATSC0v,1915.2029561336897
ATSC1Z,-11.939321832242735
ATSC1c,-0.7653546259109182
ATSC1d,24.56157049375372
ATSC1i,7.595001975052815
ATSC1m,-47.89851955978594
ATSC1p,1.3210772355352112
ATSC1s,-20.681757716967397
ATSC1v,197.24854379751284
ATSC2Z,210.67816775728733
ATSC2c,0.044599291532823895
ATSC2d,11.985127900059485
ATSC2i,16.167679333284195
ATSC2m,1006.3447309458653
ATSC2p,3.6460038519318507
ATSC2s,8.417079780553903
ATSC2v,1271.8085776176547
ATSC3Z,-29.94051160023802
ATSC3c,-1.0272289407160136
ATSC3d,-12.972635336109455
ATSC3i,-15.987445223087915
ATSC3m,-131.10070296966103
ATSC3p,-2.197206175004922
ATSC3s,-61.64913411329236
ATSC3v,-144.6581190636722
ATSC4Z,-75.73051754907802
ATSC4c,1.8302152867928765
ATSC4d,-23.00237953599048
ATSC4i,-16.531740546620547
ATSC4m,-395.66730671207597
ATSC4p,-3.8906560677066664
ATSC4s,72.36659726353362
ATSC4v,-1191.9256918631263
ATSC5Z,-259.59726353361094
ATSC5c,-1.1996762458231884
ATSC5d,-28.90303390838786
ATSC5i,-8.2992782955099
ATSC5m,-1207.7836469524093
ATSC5p,-1.8284135721326487
ATSC5s,-79.64649431555291
ATSC5v,-850.7534604184235
ATSC6Z,-166.40749553837006
ATSC6c,0.05856930606416591
ATSC6d,-14.404521118381913
ATSC6i,-43.726066321620856
ATSC6m,-806.4799764919691
ATSC6p,-7.804068919044334
ATSC6s,-16.230971974353885
ATSC6v,-1602.903751756315
ATSC7Z,87.24033313503871
ATSC7c,0.2824718271833963
ATSC7d,3.0315288518738805
ATSC7i,9.01120525275677
ATSC7m,411.7135119898871
ATSC7p,1.7064055534759555
ATSC7s,29.888690594223018
ATSC7v,467.79060417437256
ATSC8Z,76.60559190957767
ATSC8c,-0.017262028397328273
ATSC8d,-7.918500892325999
ATSC8i,0.90211522583787
ATSC8m,358.9597181142178
ATSC8p,0.38502203748293773
ATSC8s,15.664572179258371
ATSC8v,276.3589757660768
AXp-0d,0.7536966717059443
AXp-1d,0.42698164154369844
AXp-2d,0.2661371609383465
AXp-3d,0.1568778295022427
AXp-4d,0.09722674746219107
AXp-5d,0.05466315245254125
AXp-6d,0.03399084165521323
AXp-7d,0.020911551070630453
GATS1Z,0.7285599447163186
GATS1c,1.2626559428573143
GATS1d,0.6404928228254781
GATS1i,0.9685399921058806
GATS1m,0.7301024121708095
GATS1p,0.9448265950872197
GATS1s,0.7814080709699281
GATS1v,0.8384775462245985
GATS2Z,0.4163793747975112
GATS2c,0.683517981213167
GATS2d,1.1887771932565931
GATS2i,0.8980652427014347
GATS2m,0.41870933543317757
GATS2p,0.8468742288956106
GATS2s,0.5814753115666862
GATS2v,0.6263286732017366
GATS3Z,0.8249564953726898
GATS3c,1.2562041655280685
GATS3d,1.37254091585386
GATS3i,1.1874303065486351
GATS3m,0.8220857329766812
GATS3p,1.1272165179830471
GATS3s,1.1336670490123983
GATS3v,0.9185016571685607
GATS4Z,0.9804888338123238
GATS4c,0.8546048113274232
GATS4d,1.2923348211825645
GATS4i,1.119280128958318
GATS4m,0.9847308811228134
GATS4p,1.1212806126688053
GATS4s,0.8905073264220028
GATS4v,1.0907462874906653
GATS5Z,1.233417197500113
GATS5c,1.3329013521325563
GATS5d,1.292670919356021
GATS5i,1.0312226406084823
GATS5m,1.2285742735593528
GATS5p,1.0345802509466446
GATS5s,1.2037844672235116
GATS5v,1.0914245834896938
GATS6Z,1.154226176784258
GATS6c,0.8693591177275293
GATS6d,1.030330842183471
GATS6i,1.2449605532591546
GATS6m,1.161772945555218
GATS6p,1.268661495487187
GATS6s,0.94953276514224
GATS6v,1.2928335652166332
GATS7Z,1.04145451216861
GATS7c,0.8463411567190225
GATS7d,0.6765191190185809
GATS7i,0.8400167985127063
GATS7m,1.0394563426045351
GATS7p,0.8566218064631442
GATS7s,1.0089626724186855
GATS7v,0.9393869345003221
GATS8Z,1.0071540942688146
GATS8c,0.9629984595010513
GATS8d,0.9037306441836115
GATS8i,0.8887012445568628
GATS8m,1.0083739050130647
GATS8p,0.9096998728436533
GATS8s,0.9792707903870094
GATS8v,0.980510038082749
MATS1Z,-0.03538085097381083
MATS1c,-0.41972746008197825
MATS1d,0.6084829192088896
MATS1i,0.13051368475517108
MATS1m,-0.030181765913362333
MATS1p,0.13350832557792935
MATS1s,-0.13918471925066628
MATS1v,0.09820065926740429
MATS2Z,0.3677508992581639
MATS2c,0.014407154952957751
MATS2d,0.17489626195808805
MATS2i,0.16365204715628323
MATS2m,0.37352091812226723
MATS2p,0.21704153825491654
MATS2s,0.0333665382033198
MATS2v,0.37296488365132036
MATS3Z,-0.04146946766156046
MATS3c,-0.26330102303797537
MATS3d,-0.15021077864109764
MATS3i,-0.12840675109625305
MATS3m,-0.03861074705266111
MATS3p,-0.10378428060369876
MATS3s,-0.19391514128599988
MATS3v,-0.03366076949099973
MATS4Z,-0.08391317531046494
MATS4c,0.37529905032185473
MATS4d,-0.2130765415771202
MATS4i,-0.1062227048255171
MATS4m,-0.09322305647745009
MATS4p,-0.14701904469659424
MATS4s,0.18210122993074743
MATS4v,-0.22188114278768128
MATS5Z,-0.2733831924181447
MATS5c,-0.23380393527775858
MATS5d,-0.2544595627900155
MATS5i,-0.050681746590239406
MATS5m,-0.2704548576809531
MATS5p,-0.06566556143370683
MATS5s,-0.19048196463109798
MATS5v,-0.15051764241083193
MATS6Z,-0.1827982214926497
MATS6c,0.01190653016572008
MATS6d,-0.13228224290896373
MATS6i,-0.2785345255633629
MATS6m,-0.18837645134497966
MATS6p,-0.29235579221317576
MATS6s,-0.040491056242145905
MATS6v,-0.29581385388774645
MATS7Z,0.10487416616130994
MATS7c,0.062840900717787
MATS7d,0.030466078389171827
MATS7i,0.06281648517368928
MATS7m,0.10523986118029324
MATS7p,0.06995600277944854
MATS7s,0.08159688716823961
MATS7v,0.0944745175022021
MATS8Z,0.14147133528445002
MATS8c,-0.005899508936549264
MATS8d,-0.12225161183666725
MATS8i,0.009660720950963783
MATS8m,0.14095732073900447
MATS8p,0.024248511970220557
MATS8s,0.06569646697158686
MATS8v,0.08574198568083742
MAXsOH,10.523882275132275
MAXssO,5.585850340136054
MINsOH,10.010026612496851
MINssO,5.585850340136054
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.097881698360233
SpAD_D,204.46068378246122
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-1.5879861111111109
SssssN,0
TMPC10,1313
TMWC10,131.23480752722085
TSRW10,75.63741066718427
VE1_Dt,4.993088260713908
VE2_Dt,0.19972353042855634
VE3_Dt,2.524345340126821
VR1_Dt,138.3367651141836
VR2_Dt,5.533470604567344
VR3_Dt,5.845981771183369
Xc-3dv,1.291464904258556
Xc-4dv,0.0625
Xc-5dv,0.40486504506298704
Xc-6dv,0.04311415035171546
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06804138174397717
Xch-6d,0.3103257814771602
Xch-7d,0.8825973500575393
Xp-0dv,14.051984217544952
Xp-1dv,7.518791388599221
Xp-2dv,6.338725142730095
Xp-3dv,4.7522232775417494
Xp-4dv,3.3571181674181645
Xp-5dv,2.3341075065656742
Xp-6dv,1.4114176046045683
Xp-7dv,0.8497977910700203
Xpc-4d,7.615945165420622
Xpc-5d,13.932774066478382
Xpc-6d,23.789301460860273
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,43
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,7.73843365478037
AATS0dv,10.731707317073171
AATS0pe,6.763907317073169
AATS0se,8.21187131707317
AATS1dv,9.953488372093023
AATS1pe,6.729244186046512
AATS1se,8.011246418604648
AATS2dv,9.164383561643836
AATS2pe,6.518794520547943
AATS2se,7.853395945205481
AATS3dv,9.141304347826088
AATS3pe,6.955201086956521
AATS3se,8.279745869565216
AATS4dv,8.130434782608695
AATS4pe,7.080760869565219
AATS4se,8.482942956521738
AATS5dv,4.818181818181818
AATS5pe,6.674868595041321
AATS5se,8.164037719008261
AATS6dv,4.155172413793103
AATS6pe,6.438432758620689
AATS6se,7.9428487931034475
AATS7dv,3.6226415094339623
AATS7pe,6.347645283018868
AATS7se,7.970345396226416
AATS8dv,2.550724637681159
AATS8pe,6.201176811594204
AATS8se,7.832517971014492
AATSC0Z,7.8477096966091615
AATSC0c,0.04240595739232701
AATSC0d,0.9387269482450923
AATSC0i,1.353328987987268
AATSC0m,36.90702070672219
AATSC0p,0.23011843100273643
AATSC0s,3.4556315685108063
AATSC0v,46.712267222772915
AATSC1Z,-0.27765864726145895
AATSC1c,-0.017798944788626005
AATSC1d,0.5711993138082261
AATSC1i,0.17662795290820502
AATSC1m,-1.1139190595299056
AATSC1p,0.03072272640779561
AATSC1s,-0.4809711096969162
AATSC1v,4.587175437151461
AATSC2Z,2.8860022980450317
AATSC2c,0.0006109491990797794
AATSC2d,0.16417983424739022
AATSC2i,0.22147505936005746
AATSC2m,13.7855442595324
AATSC2p,0.04994525824564179
AATSC2s,0.11530246274731375
AATSC2v,17.422035309830886
AATSC3Z,-0.32544034348084805
AATSC3c,-0.011165531964304495
AATSC3d,-0.14100690582727668
AATSC3i,-0.17377657851182518
AATSC3m,-1.4250076409745764
AATSC3p,-0.02388267581527089
AATSC3s,-0.6700992838401344
AATSC3v,-1.5723708593877412
AATSC4Z,-0.6585262395572001
AATSC4c,0.01591491553732936
AATSC4d,-0.20002069161730854
AATSC4i,-0.14375426562278737
AATSC4m,-3.4405852757571824
AATSC4p,-0.03383179189310145
AATSC4s,0.6292747588133358
AATSC4v,-10.364571233592402
AATSC5Z,-2.1454319300298423
AATSC5c,-0.009914679717547012
AATSC5d,-0.23886804882965174
AATSC5i,-0.06858907682239587
AATSC5m,-9.98168303266454
