DLiP-ID,T004KR
DLiP-Mol-ID,19366
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H34N2O5/c1-16(2)28(17(3)4)25(30)20-13-14-21(22(15-20)33-18(5)6)24(29)27-23(26(31)32-7)19-11-9-8-10-12-19/h8-18,23H,1-7H3,(H,27,29)/t23-/m0/s1"
Standard Inchi Key(RDKit),OLENOTRAFSBFHI-QHCPKHFHSA-N
Canonical SMILES(RDKit),COC(=O)[C@@H](NC(=O)c1ccc(C(=O)N(C(C)C)C(C)C)cc1OC(C)C)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),454.567
MW Monoisotopic(RDKit),454.246772188
MolLogP(RDKit),4.3769
XLogP(SDF),
XLogP(CDK),4.816
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),84.94
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.568691323440197
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Bcl-2 and Bcl-XL with BAX; BAK and BID
Common Target Pref Name,"BCL-like/BAX,BAK"
RDKit Descriptors
Ipc,11208778.882220272
qed,0.5686913234401971
Chi0,24.706377823327525
