DLiP-ID,C000G3
DLiP-Mol-ID,30766
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H8N2O5S/c17-13-12(22-14(18)15-13)7-10-4-5-11(21-10)8-2-1-3-9(6-8)16(19)20/h1-7H,(H,15,17,18)/b12-7-"
Standard Inchi Key(RDKit),JVYYPXLIZVPGAD-GHXNOFRVSA-N
Canonical SMILES(RDKit),O=C1NC(=O)/C(=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)S1
SMILES(SDF),
MW(SDF),
MW(RDKit),316.294
MW Monoisotopic(RDKit),316.015392356
MolLogP(RDKit),3.1787
XLogP(SDF),
XLogP(CDK),2.016
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),102.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.529772402648899
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,140939.87248258456
qed,0.5297724026488994
Chi0,15.689869965382487
Chi1,10.524877143252587
TPSA,102.45
Chi0n,10.93815522261052
Chi0v,11.754651803538247
Chi1n,6.122901117570184
Chi1v,6.939397698497911
Chi2n,4.361685270065282
Chi2v,5.376426632823258
Chi3n,2.883665511169219
Chi3v,3.694282728695266
Chi4n,1.908542601660301
Chi4v,2.570815340006889
MolMR,79.9051
MolWt,316.294
fr_SH,0
Kappa1,14.083531974442574
Kappa2,5.489771758051399
Kappa3,2.767500947735955
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,824.1456191726284
MolLogP,3.178700000000002
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.8966654198561306
SMR_VSA1,18.92953635401466
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,57.17790461229972
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,1
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,127.6961529930714
NHOHCount,1
PEOE_VSA1,4.417150937053347
PEOE_VSA2,25.020181240915548
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,23.894619086314336
PEOE_VSA8,23.772205735454097
PEOE_VSA9,9.828447562707717
RingCount,3
SMR_VSA10,34.67168277343235
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,316.015392356
NumHDonors,1
PEOE_VSA10,11.520494837748885
PEOE_VSA11,0.0
