DLiP-ID,C0001L
DLiP-Mol-ID,30144
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C7H15N3O2/c1-5(8)10-4-2-3-6(9)7(11)12/h6H,2-4,9H2,1H3,(H2,8,10)(H,11,12)/t6-/m0/s1"
Standard Inchi Key(RDKit),UYZFAUAYFLEHRC-LURJTMIESA-N
Canonical SMILES(RDKit),CC(=N)NCCC[C@H](N)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),173.216
MW Monoisotopic(RDKit),173.11642672
MolLogP(RDKit),-0.23473
XLogP(SDF),
XLogP(CDK),-2.363
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),99.2
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),12
QED Weighted(RDKit),0.261867998041179
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,312.6461024297215
qed,0.2618679980411791
Chi0,9.560477932315068
Chi1,5.5365812602091875
TPSA,99.2
Chi0n,7.131482767902716
Chi0v,7.131482767902716
Chi1n,3.811541091967194
Chi1v,3.811541091967194
Chi2n,2.6387359607677037
Chi2v,2.6387359607677037
Chi3n,1.3992675246824278
Chi3v,1.3992675246824278
Chi4n,0.7213389106136769
Chi4v,0.7213389106136769
MolMR,46.2486
MolWt,173.216
fr_SH,0
Kappa1,10.900000000000002
Kappa2,5.537596214956571
