DLiP-ID,C000N4
ATS5Z,938.0
ATS5d,55.0
ATS5i,5094.902292279347
ATS5m,3603.6911060000007
ATS5p,33.39637706169799
ATS5s,127.31481481481482
ATS5v,4893.571636391689
ATS6Z,508.0
ATS6d,41.0
ATS6i,4037.1260093196847
ATS6m,1883.734944
ATS6p,29.373561221093993
ATS6s,60.16975308641975
ATS6v,3567.930408023641
ATS7Z,456.0
ATS7d,27.0
ATS7i,3636.1909119377524
ATS7m,1650.4896979999999
ATS7p,23.924611410791993
ATS7s,46.83950617283951
ATS7v,2626.5142153081174
ATS8Z,361.0
ATS8d,9.0
ATS8i,1613.188345514256
ATS8m,1403.701156
ATS8p,12.345286579396001
ATS8s,11.193568053650356
ATS8v,1128.9503923637596
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,0
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.8
GGI10,0.0
JGI10,0.0
JGT10,0.42304381024619125
Kier1,12.0
Kier2,7.638888888888889
Kier3,5.325443786982248
MAXdO,10.926882716049382
MID_C,9.65411333567093
MID_N,5.946108191087381
MID_O,3.472697340083105
MID_X,3.4148116518244254
MID_h,12.833617182994912
MINdO,10.023047367094986
MPC10,0
MWC01,11.0
MWC02,3.8501476017100584
MWC03,4.574710978503383
MWC04,5.332718793265369
MWC05,6.089044875446846
MWC06,6.85751406254539
MWC07,7.624130585661289
MWC08,8.395929103923198
MWC09,9.166283985779263
MWC10,9.93928896499951
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.157
SRW02,3.1354942159291497
SRW03,0.0
SRW04,4.2626798770413155
SRW05,0.0
SRW06,5.594711379601839
SRW07,0.0
SRW08,7.027314514039777
SRW09,0.0
SRW10,8.511778558714738
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5775000000000003
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3708024691358025
SssPH,0
SssSe,0
SsssB,0
SsssN,0.7078858024691357
SsssP,0
VE1_A,3.005903267967755
VE1_D,3.3978840434780944
VE2_A,0.2504919389973129
VE2_D,0.28315700362317453
VE3_A,1.282899667955516
VE3_D,1.4054744545285525
VR1_A,51.3548921303205
VR1_D,42.75903340929437
VR2_A,4.279574344193375
VR2_D,3.563252784107864
VR3_A,4.121081758938686
VR3_D,3.9379020376741223
WPath,226
Xc-3d,0.4023689270621825
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,9.397341225498538
Xp-1d,5.756748817474191
Xp-2d,4.0765154898253195
Xp-3d,3.0016005326947903
Xp-4d,2.0236033621142733
Xp-5d,1.1784683477238034
Xp-6d,0.3922588984322123
Xp-7d,0.20118446353109126
ZMIC0,44.07939465140319
ZMIC1,32.18471917630677
ZMIC2,30.219863623817943
ZMIC3,28.32241845926675
ZMIC4,23.918735994661603
ZMIC5,23.918735994661603
nAcid,0
nAtom,21
nBase,0
nRing,0
piPC1,2.6390573296152584
piPC2,2.772588722239781
piPC3,2.9444389791664403
piPC4,2.995732273553991
piPC5,2.6390573296152584
piPC6,1.9459101490553132
piPC7,1.6094379124341003
piPC8,0.6931471805599453
piPC9,0.0
AATS0Z,49.61904761904762
AATS0d,2.619047619047619
AATS0i,173.29391734938292
AATS0m,206.87592047619057
AATS0p,1.5412963877924284
AATS0s,6.74521341839586
AATS0v,217.52400947833172
AATS1Z,32.6
AATS1d,3.3
AATS1i,159.26959145587503
AATS1m,126.82471204999997
AATS1p,1.6640183389999996
AATS1s,3.7976851851851854
AATS1v,241.77139289247467
AATS2Z,24.147058823529413
AATS2d,2.6176470588235294
AATS2i,169.76759135454574
AATS2m,88.4145952352941
AATS2p,1.3448770258645886
AATS2s,3.215777051561365
AATS2v,179.61662979560765
AATS3Z,22.45
AATS3d,2.3
AATS3i,175.82171470396503
AATS3m,82.596990875
AATS3p,1.12079299111225
AATS3s,3.5380401234567906
AATS3v,156.75122575806492
AATS4Z,27.12121212121212
AATS4d,2.242424242424242
AATS4i,174.1839254159875
AATS4m,101.44123863636364
AATS4p,1.2053331550211515
AATS4s,5.804090285571768
AATS4v,178.07908592870362
AATS5Z,32.3448275862069
AATS5d,1.896551724137931
AATS5i,175.68628594066715
AATS5m,124.26521055172417
AATS5p,1.1515992090240685
AATS5s,4.390166028097063
AATS5v,168.7438495307479
AATS6Z,21.166666666666668
AATS6d,1.7083333333333333
AATS6i,168.21358372165352
AATS6m,78.488956
AATS6p,1.2238983842122497
AATS6s,2.50707304526749
AATS6v,148.66376700098505
AATS7Z,21.714285714285715
AATS7d,1.2857142857142858
AATS7i,173.151948187512
AATS7m,78.59474752380952
AATS7p,1.139267210037714
AATS7s,2.2304526748971196
AATS7v,125.07210549086274
AATS8Z,40.111111111111114
AATS8d,1.0
AATS8i,179.243149501584
AATS8m,155.9667951111111
AATS8p,1.371698508821778
AATS8s,1.2437297837389285
AATS8v,125.43893248486218
AMID_C,0.8045094446392441
AMID_N,0.4955090159239484
AMID_O,0.28939144500692543
AMID_X,0.28456763765203547
AMID_h,1.0694680985829093
ATS0dv,171.20987654320987
ATS0pe,147.43570000000003
ATS0se,179.62834600000005
ATS1dv,144.1111111111111
ATS1pe,140.1682
ATS1se,166.37492800000004
ATS2dv,171.11111111111111
ATS2pe,230.7634
ATS2se,281.65726
ATS3dv,161.0
ATS3pe,268.903
ATS3se,331.824256
ATS4dv,138.11111111111111
ATS4pe,240.9941
ATS4se,291.97201399999994
ATS5dv,51.0
ATS5pe,212.18700000000004
ATS5se,259.173242
ATS6dv,23.0
ATS6pe,150.3809
ATS6se,189.517322
ATS7dv,7.777777777777778
ATS7pe,131.09040000000002
ATS7se,168.97172600000002
ATS8dv,0.6049382716049383
ATS8pe,57.15360000000001
ATS8se,74.97828100000001
ATSC0Z,465.80952380952385
ATSC0c,0.4253016710940937
ATSC0d,9.238095238095235
ATSC0i,25.894002120107217
ATSC0m,2162.6948006666676
ATSC0p,5.811286261318669
ATSC0s,62.155282658712
ATSC0v,988.0022096659521
ATSC1Z,1.2290249433106586
ATSC1c,-0.3429632133820696
ATSC1d,1.8208616780045337
ATSC1i,-7.752442081444487
ATSC1m,4.822706555555502
ATSC1p,-0.4606377172534415
ATSC1s,7.314258203408377
ATSC1v,-115.16910619962314
ATSC2Z,-147.54875283446717
ATSC2c,0.24546171350977256
ATSC2d,-0.7664399092970531
ATSC2i,-4.506230786311054
ATSC2m,-690.4306162222224
ATSC2p,-1.8289795810662213
ATSC2s,11.880977610777073
ATSC2v,-346.01091063415436
ATSC3Z,-36.87528344671206
ATSC3c,-0.06555249606645798
ATSC3d,-2.405895691609978
ATSC3i,0.15042691236255967
ATSC3m,-167.37909322222214
ATSC3p,-1.0515105812158905
ATSC3s,1.6005136343009485
ATSC3v,130.46152009506451
ATSC4Z,-90.51020408163264
ATSC4c,-0.09817895361661069
ATSC4d,-4.659863945578231
ATSC4i,-3.78866039843622
ATSC4m,-412.13672966666684
ATSC4p,0.6190180056453325
ATSC4s,-8.23595208545238
ATSC4v,-123.66742391884188
ATSC5Z,36.54875283446712
ATSC5c,0.060547123907643725
ATSC5d,-1.3764172335600904
ATSC5i,4.460058898686917
ATSC5m,158.45085822222228
ATSC5p,-0.3958340488141122
ATSC5s,-44.49397396005601
ATSC5v,-131.06939625972328
ATSC6Z,35.074829931972786
ATSC6c,-0.007550691814229486
ATSC6d,-1.1768707482993195
ATSC6i,-1.1239850238638514
ATSC6m,165.8934820000001
ATSC6p,0.34145252598499976
ATSC6s,-4.40116147053243
ATSC6v,-13.243372235865039
ATSC7Z,-41.61904761904762
ATSC7c,-0.005563610521237277
ATSC7d,1.9047619047619058
ATSC7i,-1.0470133140316622
ATSC7m,-188.01255200000003
ATSC7p,-0.14875033396500084
ATSC7s,-0.9482893142015227
ATSC7v,73.67142338131194
ATSC8Z,10.795918367346943
ATSC8c,0.0011492924361418615
ATSC8d,2.0408163265306127
ATSC8i,0.6608447329841898
ATSC8m,47.44454399999998
ATSC8p,0.01959860002500033
ATSC8s,6.2059860523999255
ATSC8v,31.026160938855277
AXp-0d,0.7831117687915449
AXp-1d,0.5233408015885629
AXp-2d,0.33970962415211
AXp-3d,0.23089234866883002
AXp-4d,0.16863361350952277
AXp-5d,0.13094092752486705
AXp-6d,0.07845177968644246
AXp-7d,0.06706148784369709
GATS1Z,0.522745859742384
GATS1c,1.9506466494556651
GATS1d,1.0283505154639179
GATS1i,1.9253475177290993
GATS1m,0.5252899730233811
GATS1p,0.9379240751054806
GATS1s,0.416679224345873
GATS1v,1.033882289917018
GATS2Z,1.052563532057681
GATS2c,0.7655871034663303
GATS2d,1.241661613098848
GATS2i,1.260581534599552
GATS2m,1.055080101320065
GATS2p,1.1165043521138582
GATS2s,0.4048370277632317
GATS2v,1.1611866436965217
GATS3Z,0.8962891024330403
GATS3c,1.3410038165016125
GATS3d,1.326030927835052
GATS3i,0.9190436210370058
GATS3m,0.8966850954430599
GATS3p,0.9435631460984
GATS3s,0.7833861349442662
GATS3v,0.8497334036868824
GATS4Z,0.8359510046281667
GATS4c,1.5792592081108243
GATS4d,1.4432989690721654
GATS4i,1.0744989192837038
GATS4m,0.8329938908214589
GATS4p,0.7172905608872915
GATS4s,1.7263220519966316
GATS4v,0.8731434320541096
GATS5Z,0.8379923716326257
GATS5c,0.8237162631296465
GATS5d,0.8585140419480984
GATS5i,0.7330085875308254
GATS5m,0.8397571587422524
GATS5p,0.9134350125540435
GATS5s,2.207622327834616
GATS5v,0.9232723737435482
GATS6Z,0.8694540993661828
GATS6c,0.2915677403888866
GATS6d,0.6314432989690724
GATS6i,0.9610923919259214
GATS6m,0.8701850876060782
GATS6p,0.9459403353073452
GATS6s,0.7719503537382923
GATS6v,1.0720080619966397
GATS7Z,1.5794316090778981
GATS7c,0.2663127361812595
GATS7d,0.309278350515464
GATS7i,0.5464239737090668
GATS7m,1.5756014198217085
GATS7p,1.2816214125390493
GATS7s,0.8082441509434405
GATS7v,1.0956305623750646
GATS8Z,2.4425816124855175
GATS8c,0.30260378949003386
GATS8d,0.0
GATS8i,0.06829982207604285
GATS8m,2.437805039721388
GATS8p,1.751224788670996
GATS8s,0.008544476526452323
GATS8v,1.2808449749287132
MATS1Z,0.0027703946023308135
MATS1c,-0.8467198662182122
MATS1d,0.2069587628865978
MATS1i,-0.31436099169837434
MATS1m,0.0023414500658032323
MATS1p,-0.08322935428865995
MATS1s,0.12356103592591954
MATS1v,-0.12239604357817219
MATS2Z,-0.1956444610148292
MATS2c,0.35647333576912493
MATS2d,-0.051243177683444587
MATS2i,-0.107486675046798
MATS2m,-0.19718105360956084
MATS2p,-0.19439136330508433
MATS2s,0.11806318889318247
MATS2v,-0.21630783735422382
MATS3Z,-0.04156103046411781
MATS3c,-0.08091917519711897
MATS3d,-0.1367268041237114
MATS3i,0.0030499004605015773
MATS3m,-0.0406317266377941
MATS3p,-0.09499498567346011
MATS3s,0.013518877592783685
MATS3v,0.06932403326614665
MATS4Z,-0.12365011802754591
MATS4c,-0.14690164695830843
MATS4d,-0.32099343955014065
MATS4i,-0.09310904111742589
MATS4m,-0.12126945877377182
MATS4p,0.06778543188778369
MATS4s,-0.08432204301592919
MATS4v,-0.07965311293314364
MATS5Z,0.05681794146884849
MATS5c,0.10309028159654102
MATS5d,-0.10789193032349806
MATS5i,0.1247276418765391
MATS5m,0.053054308267772514
MATS5p,-0.04932444148366751
MATS5s,-0.5183754762061408
MATS5v,-0.09606488781188563
MATS6Z,0.06588632181557963
MATS6c,-0.015534515348727846
MATS6d,-0.11146907216494845
MATS6i,-0.0379812626614861
MATS6m,0.0671184841731965
MATS6p,0.051412191174536825
MATS6s,-0.061957988476400216
MATS6v,-0.01172866881573053
MATS7Z,-0.08934778163974647
MATS7c,-0.013081562804408508
MATS7d,0.20618556701030946
MATS7i,-0.04043458825619834
MATS7m,-0.08693438942103328
MATS7p,-0.02559680030824142
MATS7s,-0.015256777439312403
MATS7v,0.07456605123000744
MATS8Z,0.05407892046616235
MATS8c,0.006305365187254064
MATS8d,0.5154639175257736
MATS8i,0.05954935187220072
MATS8m,0.05118796048609106
MATS8p,0.00786918156646166
MATS8s,0.23297511495166234
MATS8v,0.07327349556077663
MAXdsN,2.4743613000755857
MAXsCl,5.30652486457546
MINdsN,2.4743613000755857
MINsCl,5.302503070672713
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,14.384685197273981
SpAD_D,78.73623881187575
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.8543812988158228
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,78
TMWC10,84.8297689518343
TSRW10,40.53197854532682
VE1_Dt,3.3978840434780944
VE2_Dt,0.28315700362317453
VE3_Dt,1.4054744545285525
VR1_Dt,42.75903340929437
VR2_Dt,3.563252784107864
VR3_Dt,3.9379020376741223
Xc-3dv,0.11635422457741859
Xc-4dv,0.0
Xc-5dv,0.014433756729740644
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.0
Xch-7d,0.0
Xp-0dv,7.807137734729196
Xp-1dv,4.333653736901624
Xp-2dv,2.570614373821282
Xp-3dv,1.3580401041561125
Xp-4dv,0.7595380878653104
Xp-5dv,0.4011735146183162
Xp-6dv,0.1561465381561155
Xp-7dv,0.07495932035179564
Xpc-4d,1.0690355937288492
Xpc-5d,1.4428090415820631
Xpc-6d,1.6094757082487294
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,20
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,0
piPC10,0.0
AATS0dv,8.152851263962376
AATS0pe,7.02074761904762
AATS0se,8.553730761904765
AATS1dv,7.205555555555554
AATS1pe,7.0084100000000005
AATS1se,8.318746400000002
AATS2dv,5.032679738562091
AATS2pe,6.787158823529412
AATS2se,8.284037058823529
AATS3dv,4.025
AATS3pe,6.722575000000001
AATS3se,8.2956064
AATS4dv,4.185185185185185
AATS4pe,7.302851515151516
AATS4se,8.847636787878786
AATS5dv,1.7586206896551724
AATS5pe,7.316793103448277
AATS5se,8.937008344827587
AATS6dv,0.9583333333333334
AATS6pe,6.2658708333333335
AATS6se,7.896555083333333
AATS7dv,0.37037037037037035
AATS7pe,6.242400000000001
AATS7se,8.046272666666667
AATS8dv,0.06721536351165981
AATS8pe,6.350400000000001
AATS8se,8.330920111111112
AATSC0Z,22.18140589569161
AATSC0c,0.02025246052829018
AATSC0d,0.4399092970521541
AATSC0i,1.2330477200051055
AATSC0m,102.98546669841274
AATSC0p,0.2767279172056509
AATSC0s,2.959775364700571
AATSC0v,47.04772426980725
AATSC1Z,0.06145124716553293
AATSC1c,-0.01714816066910348
AATSC1d,0.09104308390022668
AATSC1i,-0.38762210407222436
AATSC1m,0.2411353277777751
AATSC1p,-0.023031885862672075
AATSC1s,0.36571291017041885
AATSC1v,-5.758455309981157
AATSC2Z,-4.3396692010137405
AATSC2c,0.007219462162052134
AATSC2d,-0.022542350273442736
AATSC2i,-0.13253619959738394
AATSC2m,-20.306782830065366
AATSC2p,-0.05379351709018298
AATSC2s,0.3494405179640316
AATSC2v,-10.176791489239834
AATSC3Z,-0.9218820861678015
AATSC3c,-0.0016388124016614495
AATSC3d,-0.06014739229024944
AATSC3i,0.0037606728090639916
AATSC3m,-4.184477330555554
AATSC3p,-0.026287764530397262
AATSC3s,0.04001284085752371
AATSC3v,3.261538002376613
AATSC4Z,-2.742733457019171
AATSC4c,-0.00297511980656396
AATSC4d,-0.14120799835085548
AATSC4i,-0.11480789086170363
AATSC4m,-12.488991808080813
AATSC4p,0.018758121383191894
AATSC4s,-0.2495743056197691
AATSC4v,-3.74749769451036
AATSC5Z,1.2603018218781767
AATSC5c,0.0020878318588842663
AATSC5d,-0.04746266322621001
AATSC5i,0.15379513443747989
AATSC5m,5.46382269731801
AATSC5p,-0.013649449959107317
AATSC5s,-1.5342749641398625
AATSC5v,-4.5196343537835615
AATSC6Z,1.4614512471655328
AATSC6c,-0.0003146121589262286
AATSC6d,-0.04903628117913831
AATSC6i,-0.046832709327660475
