DLiP-ID,C00267
DLiP-Mol-ID,28756
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H8N4O3/c17-16(18)10-7-6-9(11-12(10)15-19-14-11)13-8-4-2-1-3-5-8/h1-7,13H"
Standard Inchi Key(RDKit),FPCBQKODIUMKDZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=[N+]([O-])c1ccc(Nc2ccccc2)c2nonc12
SMILES(SDF),
MW(SDF),
MW(RDKit),256.221
MW Monoisotopic(RDKit),256.059640116
MolLogP(RDKit),2.8746
XLogP(SDF),
XLogP(CDK),3.776
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),94.09
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.571548237563695
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,40451.1509949671
qed,0.5715482375636954
Chi0,13.242276208189782
Chi1,9.25402019542349
TPSA,94.09
Chi0n,9.607837542218846
Chi0v,9.607837542218846
Chi1n,5.472484341636078
Chi1v,5.472484341636078
Chi2n,3.8418215072713973
Chi2v,3.8418215072713973
Chi3n,2.643628353983343
Chi3v,2.643628353983343
Chi4n,1.7786584579781013
Chi4v,1.7786584579781013
MolMR,68.18310000000002
MolWt,256.221
fr_SH,0
Kappa1,11.148770360027727
Kappa2,4.3722007262842695
Kappa3,1.9689444087898385
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,739.0741271775435
MolLogP,2.8746
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.0842065622061514
SMR_VSA1,9.55234998571102
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,52.57888774799684
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
