DLiP-ID,T007RG
CIC1,2.172256240172137
CIC2,1.0004344446367526
CIC3,0.40000000000000124
CIC4,0.40000000000000124
CIC5,0.40000000000000124
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.3055555555555556
GGI4,1.06
GGI5,0.4933333333333334
GGI6,0.35600907029478446
GGI7,0.25
GGI8,0.25347222222222215
GGI9,0.14938271604938275
JGI1,0.20454545454545453
JGI2,0.08730158730158734
JGI3,0.050213675213675216
JGI4,0.03925925925925926
JGI5,0.021449275362318842
JGI6,0.01618223046794475
JGI7,0.011904761904761904
JGI8,0.013340643274853797
JGI9,0.009958847736625514
MIC0,16.61412998078461
MIC1,30.58791081306498
MIC2,36.56787547002113
MIC3,37.839380056881645
MIC4,37.839380056881645
MIC5,37.839380056881645
MPC2,28
MPC3,31
MPC4,36
MPC5,35
MPC6,35
MPC7,33
MPC8,33
MPC9,31
Mare,0.9995555555555558
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15809027039003148
RPCG,0.10008590363622978
SIC0,0.3050017148153449
SIC1,0.6044584219443336
SIC2,0.817832992418285
SIC3,0.9271648398120245
SIC4,0.9271648398120245
SIC5,0.9271648398120245
SaaN,0
SaaO,0
SaaS,0
Sare,44.98000000000001
SdNH,7.006478670437144
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.545686396750298
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,75.37610753525306
TIC1,149.3818585270892
TIC2,202.1138393261815
TIC3,229.1333893348353
TIC4,229.1333893348353
TIC5,229.1333893348353
Vabc,300.64668291373886
WPol,26
apol,45.75423899999997
bpol,27.957760999999994
nRot,8
ABCGG,14.493698031096068
ATS0Z,992.0
ATS0d,123.0
ATS0i,7699.438082987727
ATS0m,3903.655294
ATS0p,55.10461281152701
ATS0s,294.38888888888886
ATS0v,8302.779818618528
ATS1Z,1039.0
ATS1d,152.0
ATS1i,7003.920694386947
ATS1m,3873.718505999999
ATS1p,70.12284275600003
ATS1s,154.63888888888889
ATS1v,10379.030537663153
ATS2Z,1479.0
ATS2d,237.0
ATS2i,12928.90168822924
ATS2m,5369.813096000003
ATS2p,104.155281403641
ATS2s,284.7222222222222
ATS2v,14540.960871504529
ATS3Z,1506.0
ATS3d,269.0
ATS3i,18835.755236305427
ATS3m,5176.918141999999
ATS3p,117.99617471007397
ATS3s,334.3611111111112
ATS3v,15932.119288160411
ATS4Z,1547.0
ATS4d,246.0
ATS4i,17839.285302181128
ATS4m,5394.455378999998
ATS4p,112.48598244437602
ATS4s,370.2777777777777
ATS4v,15586.137143156724
ATS5Z,1402.0
ATS5d,232.0
ATS5i,17368.599769231183
ATS5m,4758.054430999999
ATS5p,109.66197603097999
ATS5s,383.9166666666667
ATS5v,14759.00059945395
ATS6Z,1298.0
ATS6d,225.0
ATS6i,17215.071104580322
ATS6m,4475.575165999999
ATS6p,106.87777016431896
ATS6s,336.41666666666663
ATS6v,13901.237925902356
ATS7Z,1257.0
ATS7d,212.0
ATS7i,16994.491471104717
ATS7m,4357.805484999998
ATS7p,97.45099839686598
ATS7s,325.08333333333326
ATS7v,12716.11986304713
ATS8Z,1129.0
ATS8d,177.0
ATS8i,14781.717158289126
ATS8m,3891.1258949999988
ATS8p,82.596972572074
ATS8s,291.6944444444444
ATS8v,11291.742924219272
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,0
C2SP3,6
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.6923076923076923
GGI10,0.049586776859504134
JGI10,0.005509641873278237
JGT10,0.4596653769397594
Kier1,20.045454545454547
Kier2,10.714285714285714
Kier3,7.908428720083247
MAXdO,12.125994556773326
MID_C,26.37060597475864
MID_N,9.51822512300259
MID_O,6.930909690634796
MID_X,0.0
MID_h,16.449134813637386
MINdO,10.423517868151949
MPC10,26
MWC01,22.0
MWC02,4.61512051684126
MWC03,5.389071729816501
MWC04,6.2166061010848646
MWC05,7.02197642307216
MWC06,7.85979918056211
MWC07,8.683554728631462
MWC08,9.528866827722945
MWC09,10.365112427854497
MWC10,11.21593352319267
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-1.1684299999999963
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.056245805348308
SRW05,2.3978952727983707
SRW06,6.459904454377535
SRW07,4.59511985013459
SRW08,7.947678571301568
SRW09,6.6052979209482015
SRW10,9.492130118723125
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5165466403886307
SdssS,0
SsCH3,0
SsNH2,5.143136578503226
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.171696572692763
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5455035903250187
SsssP,0
VE1_A,3.499130613010699
VE1_D,4.600772957238618
VE2_A,0.15905139150048633
VE2_D,0.2091260435108463
VE3_A,2.0409719017215147
VE3_D,2.314681683925466
VR1_A,388.4158757660895
VR1_D,113.40131745188688
VR2_A,17.655267080276797
VR2_D,5.154605338722131
VR3_A,6.750533970730047
VR3_D,5.519390369331943
WPath,1269
Xc-3d,1.5600666286946665
Xc-4d,0.0
Xc-5d,0.24800564528543081
Xc-6d,0.0
Xp-0d,16.535169427003233
Xp-1d,10.413591357920934
Xp-2d,9.216235059603916
Xp-3d,6.218542544274178
Xp-4d,4.725542020739779
Xp-5d,3.064752926502755
Xp-6d,2.064629494617557
Xp-7d,1.270907917443503
ZMIC0,74.00918333933475
ZMIC1,39.45467505577656
ZMIC2,25.994766777639832
ZMIC3,21.89965946482933
ZMIC4,21.89965946482933
ZMIC5,21.89965946482933
nAcid,1
nAtom,45
nBase,3
nRing,1
piPC1,3.295836866004329
piPC2,3.6109179126442243
piPC3,3.6888794541139363
piPC4,3.8501476017100584
piPC5,3.8918202981106265
piPC6,3.8918202981106265
piPC7,3.8066624897703196
piPC8,3.828641396489095
piPC9,3.8066624897703196
AATS0Z,22.044444444444444
AATS0d,2.7333333333333334
AATS0i,171.09862406639394
AATS0m,86.74789542222223
AATS0p,1.2245469513672669
AATS0s,6.541975308641975
AATS0v,184.50621819152286
AATS1Z,23.08888888888889
AATS1d,3.3777777777777778
AATS1i,155.6426820974877
AATS1m,86.08263346666664
AATS1p,1.5582853945777784
AATS1s,3.43641975308642
AATS1v,230.64512305918117
AATS2Z,18.4875
AATS2d,2.9625
AATS2i,161.6112711028655
AATS2m,67.12266370000003
AATS2p,1.3019410175455124
AATS2s,3.5590277777777772
AATS2v,181.7620108938066
AATS3Z,13.567567567567568
AATS3d,2.4234234234234235
AATS3i,169.69148861536422
AATS3m,46.63890218018017
AATS3p,1.0630286009916574
AATS3s,3.0122622622622632
AATS3v,143.53260619964334
AATS4Z,14.59433962264151
AATS4d,2.3207547169811322
AATS4i,168.29514436019932
AATS4m,50.89108848113206
AATS4p,1.061188513626189
AATS4s,3.4931865828092237
AATS4v,147.03902965242193
AATS5Z,13.611650485436893
AATS5d,2.2524271844660193
AATS5i,168.62718222554545
AATS5m,46.19470321359222
AATS5p,1.0646793789415532
AATS5s,3.7273462783171523
AATS5v,143.2912679558636
AATS6Z,12.601941747572816
AATS6d,2.1844660194174756
AATS6i,167.13661266582838
AATS6m,43.45218607766989
AATS6p,1.0376482540225143
AATS6s,3.2661812297734625
AATS6v,134.96347500876075
AATS7Z,12.57
AATS7d,2.12
AATS7i,169.94491471104718
AATS7m,43.57805484999998
AATS7p,0.9745099839686598
AATS7s,3.2508333333333326
AATS7v,127.1611986304713
AATS8Z,13.127906976744185
AATS8d,2.058139534883721
AATS8i,171.88043207312938
AATS8m,45.24564994186045
AATS8p,0.9604299136287674
AATS8s,3.3917958656330742
AATS8v,131.29933632813106
AMID_C,1.1986639079435746
AMID_N,0.4326465965001178
AMID_O,0.3150413495743089
AMID_X,0.0
AMID_h,0.7476879460744267
ATS0dv,320.0
ATS0pe,289.3948999999999
ATS0se,356.9664239999999
ATS1dv,267.0
ATS1pe,299.7565
ATS1se,358.8018479999998
ATS2dv,334.0
ATS2pe,513.6890999999999
ATS2se,626.4275199999998
ATS3dv,282.0
ATS3pe,694.0767000000001
ATS3se,865.5450000000001
ATS4dv,306.0
ATS4pe,673.6517000000001
ATS4se,837.7255000000001
ATS5dv,290.0
ATS5pe,654.4399
ATS5se,814.5317239999999
ATS6dv,287.0
ATS6pe,621.8851999999998
ATS6se,782.6111200000001
ATS7dv,278.0
ATS7pe,608.0331000000001
ATS7se,766.0908680000001
ATS8dv,235.0
ATS8pe,539.2941999999999
ATS8se,676.4397240000001
ATSC0Z,364.79999999999995
ATSC0c,1.5307198737404601
ATSC0d,23.244444444444436
ATSC0i,60.84054373789316
ATSC0m,1721.5833792444444
ATSC0p,8.5834931122132
ATSC0s,130.0333333333333
ATSC0v,1999.1903987498401
ATSC1Z,-10.066666666666677
ATSC1c,-1.1160415765848823
ATSC1d,4.600000000000004
ATSC1i,-12.487614167940142
ATSC1m,-42.88742791111049
ATSC1p,-0.1882046957333308
ATSC1s,-10.353703703703708
ATSC1v,18.439438893565445
ATSC2Z,6.822222222222213
ATSC2c,0.7041836089168909
ATSC2d,-4.03456790123457
ATSC2i,-6.830497841384528
ATSC2m,12.699662365432648
ATSC2p,-2.7871219000488416
ATSC2s,42.754320987654324
ATSC2v,-538.5277962090471
ATSC3Z,-79.17333333333333
ATSC3c,-0.4285421267223509
ATSC3d,-4.558518518518518
ATSC3i,10.809076859157425
ATSC3m,-364.9452881362962
ATSC3p,0.2475727239481066
ATSC3s,-40.91740740740741
ATSC3v,-48.138597738062586
ATSC4Z,-51.86222222222224
ATSC4c,0.13842916081501894
ATSC4d,-4.398024691358024
ATSC4i,-9.358712815243992
ATSC4m,-235.75798522024672
ATSC4p,-0.3734845828688485
ATSC4s,-51.61061728395062
ATSC4v,-75.36067226912604
ATSC5Z,-152.80888888888884
ATSC5c,-0.13512760548636832
ATSC5d,-1.2261728395061735
ATSC5i,13.064434925252892
ATSC5m,-717.8860584261726
ATSC5p,-0.053568380783968944
ATSC5s,-22.173209876543208
ATSC5v,-463.5348211722506
ATSC6Z,53.0577777777778
ATSC6c,-0.23366409384774559
ATSC6d,-0.7817283950617283
ATSC6i,-16.28739764014533
ATSC6m,238.4990113293826
ATSC6p,-1.4382191826521684
ATSC6s,44.67493827160495
ATSC6v,-110.25900350791805
ATSC7Z,104.64444444444446
ATSC7c,0.7173688120917026
ATSC7d,0.4123456790123462
ATSC7i,-0.41850432267778814
ATSC7m,484.26964103456737
ATSC7p,-0.41378286876002246
ATSC7s,24.93271604938272
ATSC7v,121.2696704756967
ATSC8Z,5.515555555555554
ATSC8c,-0.4356548451034913
ATSC8d,-4.57827160493827
ATSC8i,4.532625157007273
ATSC8m,37.1355435106171
ATSC8p,0.9324535457401281
ATSC8s,-36.9741975308642
ATSC8v,281.92564941389264
AXp-0d,0.7515986103183288
AXp-1d,0.4733450617236788
AXp-2d,0.32915125212871127
AXp-3d,0.2005981465894896
AXp-4d,0.1312650561316605
AXp-5d,0.08756436932865014
AXp-6d,0.05898941413193021
AXp-7d,0.038512361134651604
GATS1Z,0.9099658869395714
GATS1c,1.7878801205069714
GATS1d,1.0936902485659659
GATS1i,1.7357731444173157
GATS1m,0.9164469039110728
GATS1p,1.367171672640684
GATS1s,0.724372667976872
GATS1v,1.1674573662551928
GATS2Z,0.8872669956140353
GATS2c,0.6601315731980125
GATS2d,1.3842017208413004
GATS2i,1.364481555458878
GATS2m,0.9010162877535258
GATS2p,1.3779824661372244
GATS2s,0.41456784585149126
GATS2v,1.2546303759142483
GATS3Z,1.051298008534851
GATS3c,1.0308231825825953
GATS3d,1.2363702134256631
GATS3i,0.9452771436287053
GATS3m,1.0505577802552775
GATS3p,0.9753837035146384
GATS3s,0.9939970732075322
GATS3v,0.9943280805318073
GATS4Z,1.052528136378683
GATS4c,0.9103929164317057
GATS4d,1.1607561600346337
GATS4i,1.0609290508396652
GATS4m,1.048872310670472
GATS4p,1.0229351681602603
GATS4s,1.2952411815064355
GATS4v,1.0012533327651367
GATS5Z,1.171595554420031
GATS5c,0.9001738536426345
GATS5d,0.9740295903024005
GATS5i,0.907792946260317
GATS5m,1.1694027378504095
GATS5p,1.0052797102731745
GATS5s,1.2052091862596017
GATS5v,1.0835790280106308
GATS6Z,0.8618633963549653
GATS6c,0.739546279554437
GATS6d,0.9280847983070043
GATS6i,1.0987603179237597
GATS6m,0.8692823176074509
GATS6p,1.1208097376570278
GATS6s,0.6171141911168742
GATS6v,1.059163692967154
GATS7Z,0.8274122807017545
GATS7c,0.5671937953460688
GATS7d,0.8991395793499046
GATS7i,0.9157605333613086
GATS7m,0.8317276093408942
GATS7p,0.9982300454966889
GATS7s,0.7509570195676324
GATS7v,0.9635341541331546
GATS8Z,1.004181966544268
GATS8c,1.14599236376777
GATS8d,1.0565165191871584
GATS8i,0.8439604126716129
GATS8m,0.9976965644889668
GATS8p,0.8603721740209608
GATS8s,1.247483749942869
GATS8v,0.8658067991969566
MATS1Z,-0.027595029239766113
MATS1c,-0.7290958951605745
MATS1d,0.19789674952198877
MATS1i,-0.20525152144822983
MATS1m,-0.024911618239444554
MATS1p,-0.021926352508577177
MATS1s,-0.07962345837249714
MATS1v,0.009223453106365574
MATS2Z,0.010519462719298232
MATS2c,0.25876928026539237
MATS2d,-0.09763384321223718
MATS2i,-0.06315122777881746
MATS2m,0.004149412782836563
MATS2p,-0.18264779248750831
MATS2s,0.18494723575151678
MATS2v,-0.15152227899704607
MATS3Z,-0.08798601232811759
MATS3c,-0.11349777160247838
MATS3d,-0.07950493514547054
MATS3i,0.07202529624033646
MATS3m,-0.08593878999495172
MATS3p,0.011693062393991201
MATS3s,-0.1275683527670198
MATS3v,-0.009761775438622942
MATS4Z,-0.06035356669976832
MATS4c,0.03839180347793531
MATS4d,-0.08032396551102133
MATS4i,-0.06530248112866845
MATS4m,-0.05813598012646232
MATS4p,-0.018472057200186524
MATS4s,-0.1684965474100336
MATS4v,-0.0160028470762291
MATS5Z,-0.1830075796286833
MATS5c,-0.03856769191203058
MATS5d,-0.02304665020698363
MATS5i,0.09381511868156127
MATS5m,-0.18218085970762118
MATS5p,-0.002726589420134661
MATS5s,-0.07449878008211322
MATS5v,-0.10129861230833591
MATS6Z,0.06354326349855223
MATS6c,-0.0666916634094635
MATS6d,-0.014693051662366112
MATS6i,-0.11695906875164272
MATS6m,0.060524862425466654
MATS6p,-0.07320425127405875
MATS6s,0.15010133489960678
MATS6v,-0.024095458506452925
MATS7Z,0.12908442982456142
MATS7c,0.21089160138257992
MATS7d,0.0079827915869981
MATS7i,-0.0030954185093469092
MATS7m,0.1265819251584521
MATS7p,-0.021693066972590488
MATS7s,0.0862834315987354
MATS7v,0.027296725588612663
MATS8Z,0.007911311709506324
MATS8c,-0.14892269610400288
MATS8d,-0.10306149673173551
MATS8i,0.03898259811900276
MATS8m,0.011286928812463928
MATS8p,0.056843027969094746
MATS8s,-0.14878464873844716
MATS8v,0.07378948760992492
MAXdNH,7.006478670437144
MAXsOH,8.545686396750298
MINdNH,7.006478670437144
MINsOH,8.545686396750298
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.284549483464414
SpAD_D,241.53348880540437
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.0604888205544842
SssNH2,0
SsssAs,0
SsssCH,-0.5119804001847656
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,332
TMWC10,114.89604145877847
TSRW10,68.36093448340202
VE1_Dt,4.6317977709815725
VE2_Dt,0.2105362623173442
VE3_Dt,2.321402440567364
VR1_Dt,110.39911338829812
VR2_Dt,5.018141517649915
VR3_Dt,5.49255946327192
Xc-3dv,0.44276797945621815
Xc-4dv,0.0
Xc-5dv,0.07726107486562989
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.13608276348795434
Xch-7d,0.2715915184188113
Xp-0dv,12.43072685026314
Xp-1dv,7.2838248089863376
Xp-2dv,5.1239303849348845
Xp-3dv,3.396761445363815
Xp-4dv,2.354523417633012
Xp-5dv,1.3143590475211637
Xp-6dv,0.7932377905348806
Xp-7dv,0.45324782556972537
Xpc-4d,2.5228330992614127
Xpc-5d,3.506389865622004
Xpc-6d,4.6584675947357495
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,45
nFRing,0
nHBAcc,4
nHBDon,5
nHRing,1
nSpiro,0
naRing,0
piPC10,3.6635616461296463
AATS0dv,7.111111111111111
AATS0pe,6.430997777777775
AATS0se,7.932587199999998
AATS1dv,5.933333333333334
AATS1pe,6.661255555555556
AATS1se,7.9733743999999955
AATS2dv,4.175
AATS2pe,6.421113749999999
AATS2se,7.830343999999998
AATS3dv,2.5405405405405403
AATS3pe,6.2529432432432435
AATS3se,7.797702702702703
AATS4dv,2.8867924528301887
AATS4pe,6.355204716981133
AATS4se,7.903070754716983
AATS5dv,2.8155339805825244
AATS5pe,6.353785436893204
AATS5se,7.9080749902912615
AATS6dv,2.7864077669902914
AATS6pe,6.037720388349513
AATS6se,7.5981662135922345
AATS7dv,2.78
AATS7pe,6.080331000000001
AATS7se,7.660908680000001
AATS8dv,2.7325581395348837
AATS8pe,6.270862790697674
AATS8se,7.865578186046513
AATSC0Z,8.106666666666666
AATSC0c,0.03401599719423245
AATSC0d,0.516543209876543
AATSC0i,1.3520120830642923
AATSC0m,38.25740842765432
AATSC0p,0.19074429138251553
AATSC0s,2.889629629629629
AATSC0v,44.426453305552
AATSC1Z,-0.22370370370370393
AATSC1c,-0.024800923924108497
AATSC1d,0.10222222222222231
AATSC1i,-0.2775025370653365
AATSC1m,-0.9530539535802331
AATSC1p,-0.004182326571851795
AATSC1s,-0.23008230452674908
AATSC1v,0.4097653087458988
AATSC2Z,0.08527777777777766
AATSC2c,0.008802295111461137
AATSC2d,-0.05043209876543212
AATSC2i,-0.08538122301730659
AATSC2m,0.15874577956790809
AATSC2p,-0.03483902375061052
AATSC2s,0.5344290123456791
AATSC2v,-6.731597452613089
AATSC3Z,-0.7132732732732733
AATSC3c,-0.00386073988038154
AATSC3d,-0.04106773440106773
AATSC3i,0.09737907080322004
AATSC3m,-3.287795388615281
AATSC3p,0.0022303849004333925
AATSC3s,-0.3686252919586253
AATSC3v,-0.43368106070326656
AATSC4Z,-0.4892662473794551
AATSC4c,0.0013059354793869711
AATSC4d,-0.041490798975075696
AATSC4i,-0.08828974354003766
AATSC4m,-2.2241319360400635
AATSC4p,-0.0035234394610268727
AATSC4s,-0.4868926158863266
AATSC4v,-0.7109497383879815
