DLiP-ID,T0047H
DLiP-Mol-ID,21399
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H21N3O5/c1-12(2)14-5-4-13(3)18(9-14)27-11-19(24)21-20-10-15-8-16(22(25)26)6-7-17(15)23/h4-10,12,23H,11H2,1-3H3,(H,21,24)/b20-10-"
Standard Inchi Key(RDKit),NHUWTKSWLADREO-JMIUGGIZSA-N
Canonical SMILES(RDKit),Cc1ccc(C(C)C)cc1OCC(=O)N/N=C\c1cc([N+](=O)[O-])ccc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),371.393
MW Monoisotopic(RDKit),371.148120772
MolLogP(RDKit),3.26132
XLogP(SDF),
XLogP(CDK),4.793
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),114.06
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.440389040985592
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,UL30(Pol)/UL42 subunits of HSV (herpes simplex virus) type 1 DNA polymerase
Common Target Pref Name,UL30(Pol)/UL42 subunits of HSV (herpes simplex virus) type 1 DNA polymerase
RDKit Descriptors
