DLiP-ID,P000E8
ATS1m,3512.4118679999992
ATS1p,60.333064935999985
ATS1s,128.22222222222223
ATS1v,9068.11939486516
ATS2Z,1371.0
ATS2d,229.0
ATS2i,10577.246003780992
ATS2m,5102.495695999999
ATS2p,89.948772749641
ATS2s,211.5555555555556
ATS2v,13212.561288772224
ATS3Z,1397.0
ATS3d,233.0
ATS3i,13716.475443031444
ATS3m,4928.962997
ATS3p,97.60701626448999
ATS3s,288.7222222222222
ATS3v,13926.320890550136
ATS4Z,1397.0
ATS4d,220.0
ATS4i,14139.49402816883
ATS4m,4971.271852999999
ATS4p,93.12774076443301
ATS4s,316.4999999999999
ATS4v,13387.411410873547
ATS5Z,1336.0
ATS5d,188.0
ATS5i,12629.65318333394
ATS5m,4782.873699000002
ATS5p,85.53574523018803
ATS5s,386.0
ATS5v,12201.932905184856
ATS6Z,1048.0
ATS6d,178.0
ATS6i,12983.43088898828
ATS6m,3619.61757
ATS6p,80.05446349782899
ATS6s,244.1388888888889
ATS6v,10931.201455525279
ATS7Z,921.0
ATS7d,149.0
ATS7i,11445.656268723134
ATS7m,3160.2308310000003
ATS7p,66.23541028443302
ATS7s,247.08333333333331
ATS7v,9077.748176580237
ATS8Z,665.0
ATS8d,98.0
ATS8i,8091.3547634750885
ATS8m,2305.1760190000005
ATS8p,49.323589272188
ATS8s,164.3333333333333
ATS8v,6624.943167036274
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,3
C2SP3,4
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5833333333333334
GGI10,0.0
JGI10,0.0
JGT10,0.534761949077684
Kier1,15.39
Kier2,6.635204081632653
Kier3,3.7616326530612243
MAXdO,12.147368669690097
MID_C,24.32577989993826
MID_N,6.051880867543071
MID_O,7.296240598032266
MID_X,0.0
MID_h,13.348121465575336
MINdO,11.679150893382044
MPC10,34
MWC01,20.0
MWC02,4.574710978503383
MWC03,5.407171771460119
MWC04,6.285998094508865
MWC05,7.142827401161621
MWC06,8.02322468471667
MWC07,8.888894669371593
MWC08,9.768755439335086
MWC09,10.63904746172768
MWC10,11.518460120468703
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-0.7666799999999996
SRW02,3.713572066704308
SRW03,0.0
SRW04,5.030437921392435
SRW05,3.044522437723423
SRW06,6.508769136971682
SRW07,5.351858133476067
SRW08,8.063692634269517
SRW09,7.3796321526095525
SRW10,9.666561963748133
SaaCH,1.6798599300831443
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1589392006802726
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5139347652641295
SdssS,0
SsCH3,3.277695814436886
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5005780475770556
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3902314814814816
SsssP,0
VE1_A,3.7697079370174307
VE1_D,4.2921605566326875
VE2_A,0.19840568089565425
VE2_D,0.22590318719119407
VE3_A,1.9688514143441829
VE3_D,2.098644118589888
VR1_A,119.17143467198632
VR1_D,95.0588448565243
VR2_A,6.272180772209806
VR2_D,5.003097097711805
VR3_A,5.422416970071371
VR3_D,5.196350005554195
WPath,722
Xc-3d,1.5250444621884975
Xc-4d,0.0
Xc-5d,0.24800564528543081
Xc-6d,0.0
Xp-0d,13.991199352633217
Xp-1d,9.007239053047545
Xp-2d,8.287053425492307
Xp-3d,6.513301178818866
Xp-4d,5.225988908829134
Xp-5d,3.7218874751541233
Xp-6d,2.14871024170374
Xp-7d,1.2156360755428157
ZMIC0,64.27339451801689
ZMIC1,28.26588988290009
ZMIC2,23.260485423357387
ZMIC3,21.851629867160803
ZMIC4,21.851629867160803
ZMIC5,21.851629867160803
nAcid,0
nAtom,36
nBase,0
nRing,2
piPC1,3.2386784521643803
piPC2,3.71965111278069
piPC3,4.09225905573108
piPC4,4.5060402200809015
piPC5,4.544623686120057
piPC6,4.505349850705881
piPC7,4.6443908991413725
piPC8,4.653960350157523
piPC9,4.808111029984782
AATS0Z,23.666666666666668
AATS0d,3.138888888888889
AATS0i,167.7960469203398
AATS0m,93.35840808333333
AATS0p,1.3118898717342504
AATS0s,5.997685185185185
AATS0v,200.17033621778467
AATS1Z,25.10810810810811
AATS1d,3.7837837837837838
AATS1i,151.73141078786347
AATS1m,94.93005048648646
AATS1p,1.6306233766486482
AATS1s,3.4654654654654657
AATS1v,245.08430796932865
AATS2Z,20.772727272727273
AATS2d,3.4696969696969697
AATS2i,160.2613030875908
AATS2m,77.31054084848483
AATS2p,1.3628601931763786
AATS2s,3.205387205387206
AATS2v,200.1903225571549
AATS3Z,16.83132530120482
AATS3d,2.8072289156626504
AATS3i,165.25874027748728
AATS3m,59.385096349397585
AATS3p,1.1759881477649397
AATS3s,3.4785809906291827
AATS3v,167.78699868132693
AATS4Z,16.435294117647057
AATS4d,2.588235294117647
AATS4i,166.34698856669212
AATS4m,58.4855512117647
AATS4p,1.095620479581565
AATS4s,3.7235294117647046
AATS4v,157.4989577749829
AATS5Z,17.57894736842105
AATS5d,2.473684210526316
AATS5i,166.17964714913077
AATS5m,62.93254867105265
AATS5p,1.1254703319761583
AATS5s,5.078947368421052
AATS5v,160.55174875243233
AATS6Z,13.435897435897436
AATS6d,2.282051282051282
AATS6i,166.4542421665164
AATS6m,46.40535346153846
AATS6p,1.0263392756131922
AATS6s,3.1299857549857553
AATS6v,140.14360840417024
AATS7Z,13.746268656716419
AATS7d,2.2238805970149254
AATS7i,170.83069057795723
AATS7m,47.167624343283585
AATS7p,0.9885882132004927
AATS7s,3.6878109452736316
AATS7v,135.48877875492892
AATS8Z,13.854166666666666
AATS8d,2.0416666666666665
AATS8i,168.569890905731
AATS8m,48.02450039583334
AATS8p,1.0275747765039167
AATS8s,3.4236111111111103
AATS8v,138.0196493132557
AMID_C,1.2803042052599085
AMID_N,0.3185200456601616
AMID_O,0.3840126630543298
AMID_X,0.0
AMID_h,0.7025327087144914
ATS0dv,304.0
ATS0pe,235.36920000000003
ATS0se,288.7118519999999
ATS1dv,276.0
ATS1pe,248.98610000000002
ATS1se,296.8098959999999
ATS2dv,357.0
ATS2pe,430.53869999999995
ATS2se,522.888744
ATS3dv,323.0
ATS3pe,545.1143000000001
ATS3se,669.4043400000003
ATS4dv,366.0
ATS4pe,553.2452
ATS4se,683.7578120000001
ATS5dv,363.0
ATS5pe,503.3437
ATS5se,617.892668
ATS6dv,210.0
ATS6pe,485.40099999999995
ATS6se,608.645
ATS7dv,225.0
ATS7pe,430.2858
ATS7se,537.3088039999999
ATS8dv,153.0
ATS8pe,300.7088000000001
ATS8se,375.199204
ATSC0Z,291.88888888888886
ATSC0c,0.9469600629509878
ATSC0d,22.75
ATSC0i,50.62958697667293
ATSC0m,1376.4229347499997
ATSC0p,7.36253169695075
ATSC0s,88.1010802469136
ATSC0v,1646.6757399970923
ATSC1Z,9.725308641975289
ATSC1c,-0.4556990027722649
ATSC1d,7.923611111111114
ATSC1i,-10.983435863976116
ATSC1m,45.50701150694489
ATSC1p,-0.5137838614588224
ATSC1s,-4.522097908093276
ATSC1v,-40.23938049428985
ATSC2Z,58.8148148148148
ATSC2c,0.0013390512068508944
ATSC2d,-1.3749999999999962
ATSC2i,-11.235071414172591
ATSC2m,275.7406603750003
ATSC2p,-0.5887717056512878
ATSC2s,3.3972479423868345
ATSC2v,130.33249593544397
ATSC3Z,-131.91049382716054
ATSC3c,0.07913529498848149
ATSC3d,-7.006944444444442
ATSC3i,8.014892799106342
ATSC3m,-617.6579835902775
ATSC3p,-1.0388889678549227
ATSC3s,-36.51313871742113
ATSC3v,-445.9892166464639
ATSC4Z,-25.848765432098773
ATSC4c,-0.2937834567149336
ATSC4d,-8.659722222222221
ATSC4i,-10.946579407298627
ATSC4m,-116.12256182638882
ATSC4p,-0.4907099666044929
ATSC4s,-31.782643175582994
ATSC4v,-49.67111639256042
ATSC5Z,-17.820987654320998
ATSC5c,0.47808631076305813
ATSC5d,-3.0555555555555545
ATSC5i,7.119825561837093
ATSC5m,-101.76462572222191
ATSC5p,-1.2251159049090554
ATSC5s,55.696330589849104
ATSC5v,-416.07662554150966
ATSC6Z,-10.42592592592592
ATSC6c,-0.5199423340508317
ATSC6d,1.4583333333333324
ATSC6i,-13.450035774674905
ATSC6m,-41.440759375000255
ATSC6p,-0.6556166577670421
ATSC6s,-21.27996399176955
ATSC6v,3.2361022929428813
ATSC7Z,-40.34876543209877
ATSC7c,0.36235918685617846
ATSC7d,1.8819444444444435
ATSC7i,6.971569492318968
ATSC7m,-184.89972195138898
ATSC7p,1.7373636898617129
ATSC7s,-14.052319101508921
ATSC7v,87.46949851426876
ATSC8Z,-0.2962962962962923
ATSC8c,-0.12604484595166415
ATSC8d,-8.083333333333334
ATSC8i,2.522307504843962
ATSC8m,-6.7278622500000935
ATSC8p,-0.8820716461472508
ATSC8s,6.89300411522634
ATSC8v,-163.65295849234397
AXp-0d,0.7363789132964851
AXp-1d,0.4503619526523773
AXp-2d,0.2959661937675824
AXp-3d,0.18609431939482474
AXp-4d,0.11613308686286963
AXp-5d,0.0809105972859592
AXp-6d,0.05115976765961286
AXp-7d,0.03117015578314912
GATS1Z,0.7826469408121484
GATS1c,1.4903611227123872
GATS1d,0.9147609147609148
GATS1i,1.5905512562815978
GATS1m,0.7907433937322624
GATS1p,1.3075655593500863
GATS1s,0.6568988522762859
GATS1v,1.1053345301099307
GATS2Z,0.7748641727514968
GATS2c,1.0507935125922228
GATS2d,1.351981351981352
GATS2i,1.319004745729474
GATS2m,0.780793772787171
GATS2p,1.1285376490230323
GATS2s,0.6219062731643854
GATS2v,0.9790550599676577
GATS3Z,1.163691691012241
GATS3c,1.1344788463753106
GATS3d,1.2140871177015755
GATS3i,0.9772621635135802
GATS3m,1.1607641870671488
GATS3p,1.0432851478546854
GATS3s,1.237682493256994
GATS3v,1.069483999763315
GATS4Z,1.0382677623771246
GATS4c,1.2463421872251248
GATS4d,1.2217194570135745
GATS4i,1.0455101290788975
GATS4m,1.0333232227008955
GATS4p,0.9878118144427694
GATS4s,1.4464038148562395
GATS4v,0.9617280469463259
GATS5Z,1.0215900667160862
GATS5c,0.872585543322898
GATS5d,1.0222672064777327
GATS5i,0.9345468306903787
GATS5m,1.0245073920822323
GATS5p,1.041408377248564
GATS5s,1.0863240590374945
GATS5v,1.061357388324094
GATS6Z,1.005387836373752
GATS6c,1.1797252210044447
GATS6d,0.8579881656804734
GATS6i,1.0043562792595495
GATS6m,1.0022589858240056
GATS6p,1.0132813460467311
GATS6s,1.0813890739708971
GATS6v,0.9840401991054781
GATS7Z,1.1113920310893195
GATS7c,0.7872907782243429
GATS7d,0.7921928817451206
GATS7i,0.7894337275719231
GATS7m,1.104503581277297
GATS7p,0.7574096123304876
GATS7s,1.1948599168652834
GATS7v,0.8883066277182057
GATS8Z,0.9742577084126381
GATS8c,0.8998340309549206
GATS8d,1.1057692307692308
GATS8i,0.9038246962201164
GATS8m,0.9780786345119785
GATS8p,1.0248295476819351
GATS8s,0.7147658501125425
GATS8v,1.0389575507172546
MATS1Z,0.032418028992067756
MATS1c,-0.4682170144815262
MATS1d,0.338877338877339
MATS1i,-0.21107393688505793
MATS1m,0.03216823198682717
MATS1p,-0.06789754281888674
MATS1s,-0.04994126103086591
MATS1v,-0.02377628376925562
MATS2Z,0.10990760286534934
MATS2c,0.0007713013419986418
MATS2d,-0.03296703296703288
MATS2i,-0.12104030740346318
MATS2m,0.10927164374480575
MATS2p,-0.04361926254463891
MATS2s,0.021033162442703618
MATS2v,0.043172101587255735
MATS3Z,-0.19601359377364816
MATS3c,0.03624624073129373
MATS3d,-0.133589302264001
MATS3i,0.06866220431537806
MATS3m,-0.1946348331901891
MATS3p,-0.06120210580220695
MATS3s,-0.17975970303234498
MATS3v,-0.1174737085855624
MATS4Z,-0.03750643767213777
MATS4c,-0.1313951236981762
MATS4d,-0.16121525533290237
MATS4i,-0.09157092945168427
MATS4m,-0.035731256041497135
MATS4p,-0.02822807589258377
MATS4s,-0.15278909328644444
MATS4v,-0.01277554420488062
MATS5Z,-0.028920321359164967
MATS5c,0.239146238091098
MATS5d,-0.06362058993637938
MATS5i,0.06661221534155026
MATS5m,-0.03502142777320988
MATS5p,-0.07882044982711886
MATS5s,0.29945685468016275
MATS5v,-0.1196889728201325
MATS6Z,-0.0164856080349038
MATS6c,-0.25341447262170136
MATS6d,0.02958579881656803
MATS6i,-0.12261029942710898
MATS6m,-0.013895804729813768
MATS6p,-0.041098947487059334
MATS6s,-0.11148015228450334
MATS6v,0.0009070308363616158
MATS7Z,-0.07427461095739425
MATS7c,0.2056057760266571
MATS7d,0.044448089224208606
MATS7i,0.07398673700216594
MATS7m,-0.07217919857615161
MATS7p,0.12679182741862086
MATS7s,-0.08570269279984963
MATS7v,0.028541464098579893
MATS8Z,-0.0007613247049866666
MATS8c,-0.09982853360167622
MATS8d,-0.2664835164835165
MATS8i,0.03736413314026375
MATS8m,-0.0036659492951681733
MATS8p,-0.08985411022195337
MATS8s,0.05867979225601907
MATS8v,-0.07453788009864935
MAXaaN,3.707145140463593
MAXaaO,4.982842498110355
MAXsOH,9.62383217330142
MINaaN,3.707145140463593
MINaaO,4.982842498110355
MINsOH,9.62383217330142
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.676592158280716
SpAD_D,157.34196256670654
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.47811452821869516
SssNH2,0
SsssAs,0
SsssCH,-1.2784902788275814
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,385
TMWC10,111.24909062125371
TSRW10,67.75904644689511
VE1_Dt,4.302764600848213
VE2_Dt,0.22646129478148488
VE3_Dt,2.101111632710504
VR1_Dt,93.60637877808855
VR2_Dt,4.92665151463624
VR3_Dt,5.180952416672434
Xc-3dv,0.6475816964512191
Xc-4dv,0.0
Xc-5dv,0.07726107486562989
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.40852061950714
Xch-7d,0.46431051307484217
Xp-0dv,10.919756809019985
Xp-1dv,6.122662818904545
Xp-2dv,4.6770572238621675
Xp-3dv,3.1506204757969365
Xp-4dv,2.254810137711523
Xp-5dv,1.283808847373839
Xp-6dv,0.6698685678675242
Xp-7dv,0.33098303459636985
Xpc-4d,3.032783244080579
Xpc-5d,4.735916430622226
Xpc-6d,6.5651853640764575
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,1
piPC10,4.886582645426277
AATS0dv,8.444444444444445
AATS0pe,6.538033333333335
AATS0se,8.019773666666664
AATS1dv,7.45945945945946
AATS1pe,6.729354054054054
AATS1se,8.02188908108108
AATS2dv,5.409090909090909
AATS2pe,6.5233136363636355
AATS2se,7.922556727272727
AATS3dv,3.891566265060241
AATS3pe,6.567642168674699
AATS3se,8.065112530120485
AATS4dv,4.305882352941176
AATS4pe,6.508767058823529
AATS4se,8.044209552941178
AATS5dv,4.776315789473684
AATS5pe,6.622943421052632
AATS5se,8.130166684210526
AATS6dv,2.6923076923076925
AATS6pe,6.223089743589743
AATS6se,7.803141025641025
AATS7dv,3.3582089552238807
AATS7pe,6.422176119402985
AATS7se,8.0195343880597
AATS8dv,3.1875
AATS8pe,6.264766666666669
AATS8se,7.816650083333333
AATSC0Z,8.108024691358024
AATSC0c,0.026304446193082993
AATSC0d,0.6319444444444444
AATSC0i,1.4063774160186926
AATSC0m,38.23397040972222
AATSC0p,0.20451476935974305
AATSC0s,2.447252229080933
AATSC0v,45.74099277769701
AATSC1Z,0.26284617951284567
AATSC1c,-0.012316189264115268
AATSC1d,0.21415165165165173
AATSC1i,-0.2968496179453004
AATSC1m,1.2299192299174295
AATSC1p,-0.013886050309697901
AATSC1s,-0.12221886238089934
AATSC1v,-1.0875508241699958
AATSC2Z,0.8911335578002243
AATSC2c,2.0288654649255977e-05
AATSC2d,-0.020833333333333277
AATSC2i,-0.17022835476019077
AATSC2m,4.17788879356061
AATSC2p,-0.008920783418958906
AATSC2s,0.05147345367252779
AATSC2v,1.9747347869006662
AATSC3Z,-1.5892830581585606
AATSC3c,0.0009534372890178493
AATSC3d,-0.08442101740294508
AATSC3i,0.09656497348320893
AATSC3m,-7.441662452894909
AATSC3p,-0.012516734552468947
AATSC3s,-0.43991733394483284
AATSC3v,-5.373364055981493
AATSC4Z,-0.3041031227305738
AATSC4c,-0.00345627596135216
AATSC4d,-0.10187908496732025
AATSC4i,-0.12878328714468973
AATSC4m,-1.3661477861928095
AATSC4p,-0.005773058430641093
