DLiP-ID,P000H9
AATSC4d,-0.0011890100427542807
AATSC4i,-0.1337988919226672
AATSC4m,-7.878176087411007
AATSC4p,-0.011891160273552063
AATSC4s,-0.4127219940809739
AATSC4v,-6.178493638988346
AATSC5Z,0.19922594552224185
AATSC5c,-0.000702909172713512
AATSC5d,-0.027611209092690565
AATSC5i,-0.015879725923642486
AATSC5m,0.7361389599647286
AATSC5p,-0.005006126081635404
AATSC5s,-0.12525628390881716
AATSC5v,-1.4057889549236253
AATSC6Z,0.787777304763256
AATSC6c,0.0003870354370289954
AATSC6d,-0.07253914195165787
AATSC6i,-0.24152815357644034
AATSC6m,3.469180449127289
AATSC6p,-0.024563868822331386
AATSC6s,0.18323358805879064
AATSC6v,-3.084669792643238
AATSC7Z,-0.18957475994513032
AATSC7c,0.0004487713624048826
AATSC7d,-0.1495336076817558
AATSC7i,-0.145122312025311
AATSC7m,-0.7509728683950602
AATSC7p,-0.014929566799496172
AATSC7s,0.10187133543516591
AATSC7v,-1.701877114581607
AATSC8Z,-1.9108178421077524
AATSC8c,-0.0006556430510713204
AATSC8d,-0.15248805638333096
AATSC8i,-0.17021912978385648
AATSC8m,-8.95989271792252
AATSC8p,-0.053558086168587336
AATSC8s,-0.24115052951510044
AATSC8v,-10.985278726937459
ATS0are,338.2982999999999
ATS1are,362.5049
ATS2are,623.8119999999999
ATS3are,747.1549999999997
ATS4are,861.9319999999998
ATS5are,854.108
ATS6are,882.0757999999998
ATS7are,932.2530000000002
ATS8are,914.3907999999999
ATSC0dv,233.7695473251029
ATSC0pe,6.541542592592591
ATSC0se,4.439845425925927
ATSC1dv,69.96342021033381
ATSC1pe,0.49261800411523304
ATSC1se,0.47148351337448224
ATSC2dv,76.68983386678863
ATSC2pe,0.5695541838134514
ATSC2se,0.1828358381344229
ATSC3dv,-41.15058680079252
ATSC3pe,-1.3286383058984823
ATSC3se,-1.252703438614546
ATSC4dv,-135.1766499009297
ATSC4pe,-4.177563614540452
ATSC4se,-2.590700247256524
ATSC5dv,-22.077427221460127
ATSC5pe,-0.5446882030178326
ATSC5se,-0.17323871536350627
ATSC6dv,45.59823197683282
ATSC6pe,2.856559705075441
ATSC6se,1.8980951340877978
ATSC7dv,-21.080018289894817
ATSC7pe,0.9923983539094685
ATSC7se,0.3027347427983478
ATSC8dv,-116.97378448407254
ATSC8pe,-2.2760125171467633
ATSC8se,-1.2787583103566664
AXp-0dv,0.6000850975367774
AXp-1dv,0.3363742649057499
AXp-2dv,0.18952232090741286
AXp-3dv,0.10219955636518152
AXp-4dv,0.050480138246336154
AXp-5dv,0.026466367198172202
AXp-6dv,0.014571789461644755
AXp-7dv,0.008219667494863673
BertzCT,1466.200944170637
ECIndex,661
ETA_eta,25.76808361560645
GATS1dv,0.5186252564128695
GATS1pe,0.5767674932025006
GATS1se,0.5532799541488347
GATS2dv,0.8153658675032172
GATS2pe,0.8718028084903752
GATS2se,0.9079256159050785
GATS3dv,1.0276446564261024
GATS3pe,0.9646767349226749
GATS3se,1.0471063939447625
GATS4dv,1.2284750171604673
GATS4pe,1.2919776776917227
GATS4se,1.3478049541186383
GATS5dv,0.9506004144431422
GATS5pe,0.8255019901095281
GATS5se,0.7808286662186817
GATS6dv,0.8364280970805656
GATS6pe,0.6436671171165146
GATS6se,0.632034778576652
GATS7dv,1.0455944794563954
GATS7pe,0.992710853963826
GATS7se,1.0569787135523938
GATS8dv,1.2381811294824367
GATS8pe,1.3128780879237116
GATS8se,1.3560454999599962
LogEE_A,4.3751154264566345
LogEE_D,166.52874469886825
MATS1dv,0.2835319471442046
MATS1pe,0.07134261286767606
MATS1se,0.1006045365925725
MATS2dv,0.1807663318117446
MATS2pe,0.047975836646139094
MATS2se,0.022691393165943798
MATS3dv,-0.07987941858431917
MATS3pe,-0.09216656340942109
MATS3se,-0.128034561271127
MATS4dv,-0.22792236144480463
MATS4pe,-0.2517190540997251
MATS4se,-0.22999717880118173
MATS5dv,-0.036427238571378244
MATS5pe,-0.03211689264271154
MATS5se,-0.01505021930815528
MATS6dv,0.0726416709259707
MATS6pe,0.1626255917370693
MATS6se,0.15921203121827524
MATS7dv,-0.032462768017462916
MATS7pe,0.05461455036797604
MATS7se,0.024546914802709954
MATS8dv,-0.18634869798843487
MATS8pe,-0.12957470545576913
MATS8se,-0.10726211999219902
MAXaaCH,1.9340417139077852
MAXaaaC,0.716481009070295
MAXaasC,0.9215773208707012
MAXaasN,1.7148528489040755
MAXsCH3,1.84350698643732
MDEC-11,0.6336607709552858
MDEC-12,6.866450598531431
MDEC-13,6.64954972218572
MDEC-22,9.97063940118146
MDEC-23,26.81955404071504
MDEC-33,12.520930889919445
MDEN-23,0.7071067811865476
MDEN-33,0.12499999999999997
MDEO-11,0.5503212081491045
MDEO-12,0.4749571257964983
MINaaCH,1.5480084228875715
MINaaaC,0.5402269410850762
MINaasC,0.21871946939677822
MINaasN,1.5018320893172081
MINsCH3,1.5397353219805419
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0535714285714284
SM1_Dzi,1.281385004616356
SM1_Dzm,2.0499215542742757
SM1_Dzp,-5.459584580867579
SM1_Dzv,-2.3963729217909213
SddssSe,0
SpAD_Dt,671.4543612734703
SpAbs_A,40.087522646471236
SpAbs_D,333.0574893977365
SpMAD_A,1.2931458918216527
SpMAD_D,10.743789980572146
SpMax_A,2.521237852886561
SpMax_D,166.52874469886825
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.57
TpiPC10,9.924006165028478
VAdjMat,6.087462841250339
VE1_DzZ,5.483122526496803
VE1_Dzi,5.468284453149591
VE1_Dzm,5.48310712450315
VE1_Dzp,5.431330966484686
VE1_Dzv,5.452443707474671
VE2_DzZ,0.1768749202095743
VE2_Dzi,0.1763962726822449
VE2_Dzm,0.17687442337106937
VE2_Dzp,0.17520422472531244
VE2_Dzv,0.17588528088627972
VE3_DzZ,2.833076854279563
VE3_Dzi,2.830367050424314
VE3_Dzm,2.833074045293404
VE3_Dzp,2.823586328934622
VE3_Dzv,2.82746600636358
VR1_DzZ,204.6379137688924
VR1_Dzi,206.96993786306334
VR1_Dzm,204.6404795150311
VR1_Dzp,211.95975085935004
VR1_Dzv,209.7666802348434
VR2_DzZ,6.60122302480298
VR2_Dzi,6.676449608485914
VR2_Dzm,6.601305790807455
VR2_Dzp,6.837411318043549
VR2_Dzv,6.766667104349787
VR3_DzZ,6.452644254629775
VR3_Dzi,6.463975666495235
VR3_Dzm,6.452656792531511
VR3_Dzp,6.48779851370145
VR3_Dzv,6.477397978038112
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03333333333333333
Xch-6dv,0.11424995304166638
Xch-7dv,0.17273603232302107
Xpc-4dv,3.240961891751514
Xpc-5dv,3.896433888738139
Xpc-6dv,4.931262429902549
Zagreb1,170.0
Zagreb2,206.0
fragCpx,226.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,34
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.264783333333332
AATS1are,6.359735087719298
AATS2are,6.365428571428571
AATS3are,6.2786134453781495
AATS4are,6.291474452554743
AATS5are,6.100771428571428
AATS6are,6.0832813793103435
AATS7are,6.215020000000001
AATS8are,6.306143448275861
AATSC0dv,4.329065691205609
AATSC0pe,0.12113967764060353
AATSC0se,0.08221935973936902
AATSC1dv,1.2274284247426983
AATSC1pe,0.00864242112482865
AATSC1se,0.008271640585517232
AATSC2dv,0.7825493251713126
AATSC2pe,0.005811777385851544
AATSC2se,0.0018656718176981927
AATSC3dv,-0.34580325042682786
AATSC3pe,-0.011165027780659515
AATSC3se,-0.010526919652223075
AATSC4dv,-0.9866908751892679
AATSC4pe,-0.03049316506963834
AATSC4se,-0.018910220782894338
AATSC5dv,-0.1576959087247152
AATSC5pe,-0.003890630021555947
AATSC5se,-0.0012374193954536163
AATSC6dv,0.31447056535746776
AATSC6pe,0.019700411759140973
AATSC6se,0.01309031126957102
AATSC7dv,-0.14053345526596545
AATSC7pe,0.006615989026063123
AATSC7se,0.002018231618655652
AATSC8dv,-0.8067157550625692
AATSC8pe,-0.015696638049288024
AATSC8se,-0.008819022830045976
AETA_eta,0.8312285037292403
ATSC0are,7.019364814814812
ATSC1are,0.2914612139917726
ATSC2are,0.49113237311386126
ATSC3are,-1.4354020919067156
ATSC4are,-4.275840363511651
ATSC5are,-0.6801772976680395
ATSC6are,2.9754870713305857
ATSC7are,1.0998106995884798
ATSC8are,-2.1099758916323643
BCUTZ-1h,16.013012797153348
BCUTZ-1l,5.654777694394743
BCUTc-1h,0.4535263068204611
BCUTc-1l,-0.528608623229553
BCUTd-1h,4.0438098171841474
BCUTd-1l,0.9711656722481213
BCUTi-1h,14.692632028062217
BCUTi-1l,10.311682853366703
BCUTm-1h,32.06648923259815
BCUTm-1l,11.667119695779698
BCUTp-1h,2.9569600731761554
BCUTp-1l,0.7486028072785215
BCUTs-1h,7.014578181228263
BCUTs-1l,0.2951902052319254
BCUTv-1h,24.443293174908515
BCUTv-1l,14.701015411484
BalabanJ,1.5597190353859416
Diameter,13
ETA_beta,43.25
GATS1are,0.6142298658807742
GATS2are,0.8963300844349752
GATS3are,0.9756757983704512
GATS4are,1.3004263247659664
GATS5are,0.8216147871954678
GATS6are,0.6368568677639116
GATS7are,0.9998501552715146
GATS8are,1.3186602820060285
HybRatio,0.21739130434782608
Lipinski,True
LogEE_Dt,335.7271806367352
MATS1are,0.0393370564690836
MATS2are,0.03855391019486892
MATS3are,-0.09279456897398138
MATS4are,-0.24010259887985386
MATS5are,-0.037375760834568124
MATS6are,0.15786505699572032
MATS7are,0.05640565240550165
MATS8are,-0.11194518961333827
MAXddssS,-3.408734521918143
MAXssCH2,-0.0020362723044067277
MINddssS,-3.408734521918143
MINssCH2,-0.0020362723044067277
NsssssAs,0
RotRatio,0.14705882352941177
SM1_Dzpe,1.5300642594859246
SM1_Dzse,1.4861242843716291
SMR_VSA1,13.154659938128987
SMR_VSA2,0.0
SMR_VSA3,14.347584391237579
SMR_VSA4,14.09534396535438
SMR_VSA5,11.819220675208399
SMR_VSA6,12.862651148024323
SMR_VSA7,65.34253720473272
SMR_VSA8,0.0
SMR_VSA9,28.003317800071887
SpAD_DzZ,228.02678141116118
SpAD_Dzi,248.06568783585914
SpAD_Dzm,228.03952475340492
SpAD_Dzp,277.14368892965587
SpAD_Dzv,266.25499676849967
SpAbs_Dt,671.4543612734707
SpDiam_A,5.038110872329911
SpDiam_D,233.6999606714196
SpMAD_Dt,21.659818105595818
SpMax_Dt,335.7271806367352
SsssssAs,0
VE1_Dzpe,5.4709756374200955
VE1_Dzse,5.4721595928729645
VE2_Dzpe,0.1764830850780676
VE2_Dzse,0.17652127718945046
VE3_Dzpe,2.830859073523228
VE3_Dzse,2.8310754567502605
VMcGowan,318.2600000000009
VR1_Dzpe,206.5294664983937
VR1_Dzse,206.41707453459102
VR2_Dzpe,6.662240854786893
VR2_Dzse,6.658615307567453
VR3_Dzpe,6.461845208619714
VR3_Dzse,6.461300867135236
mZagreb1,11.284722222222221
mZagreb2,6.7361111111111125
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1299882373113854
AATSC1are,0.005113354631434607
AATSC2are,0.005011554827692462
AATSC3are,-0.012062202452997611
AATSC4are,-0.031210513602274823
AATSC5are,-0.004858409269057425
AATSC6are,0.020520600491935072
AATSC7are,0.007332071330589865
AATSC8are,-0.01455155787332665
AETA_beta,1.3951612903225807
BCUTdv-1h,6.0229609785723035
BCUTdv-1l,0.6397404359809429
BCUTpe-1h,3.535964518965641
BCUTpe-1l,2.20192442204305
BCUTse-1h,3.767242890018542
BCUTse-1l,2.3978332125454607
ETA_alpha,14.866666666666669
ETA_dBeta,3.75
ETA_eta_B,0.6686629769517562
ETA_eta_F,37.6864568635526
ETA_eta_L,6.406751559812575
ETA_eta_R,63.45454047915905
ETA_psi_1,0.5667090216010168
LabuteASA,179.98928527118318
LogEE_DzZ,113.68934953772896
LogEE_Dzi,124.04527979390764
LogEE_Dzm,113.69530900506702
LogEE_Dzp,137.48490174964496
LogEE_Dzv,132.74098662267068
PEOE_VSA1,9.303962601591405
PEOE_VSA2,9.476340119217006
PEOE_VSA3,8.417796984328938
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,12.990104268152233
PEOE_VSA7,41.28151104846984
PEOE_VSA8,48.56560979813632
PEOE_VSA9,23.954978195155174
SM1_Dzare,1.675270236251707
SpAD_Dzpe,245.10761393363072
SpAD_Dzse,244.02836798232852
SpAbs_DzZ,226.3082962093586
SpAbs_Dzi,246.94964283183845
SpAbs_Dzm,226.32396150214612
SpAbs_Dzp,280.4898859308326
SpAbs_Dzv,267.8783461671323
SpDiam_Dt,470.5720976751595
SpMAD_DzZ,7.355702626166489
SpMAD_Dzi,8.002118962447069
SpMAD_Dzm,7.356113701722739
SpMAD_Dzp,8.940118997730835
SpMAD_Dzv,8.58887086349999
SpMax_DzZ,113.68934953772896
SpMax_Dzi,124.04527979390764
SpMax_Dzm,113.69530900506702
SpMax_Dzp,137.48490174964496
SpMax_Dzv,132.74098662267068
VE1_Dzare,5.470537702948167
VE2_Dzare,0.1764689581596183
VE3_Dzare,2.830779023449982
VR1_Dzare,206.50184492449597
VR2_Dzare,6.661349836274064
VR3_Dzare,6.461711458111338
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4795698924731184
AETA_dBeta,0.12096774193548387
AETA_eta_B,0.021569773450056652
AETA_eta_F,1.2156921568887935
AETA_eta_L,0.20666940515524435
AETA_eta_R,2.0469206606180337
BCUTare-1h,3.580227441887481
BCUTare-1l,2.152299890055031
ETA_beta_s,19.75
ETA_dPsi_A,0.1472909783989832
ETA_dPsi_B,0.0
ETA_eta_BR,1.012662976951756
ETA_eta_FL,8.338799025608765
ETA_eta_RL,14.74555058542134
LogEE_Dzpe,122.60316387841168
LogEE_Dzse,122.0621234842085
PEOE_VSA10,5.749511833283905
PEOE_VSA11,9.837253136417502
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.296129848852058
SlogP_VSA2,35.62803252359084
SlogP_VSA3,23.932597101771883
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,64.67875378519848
SlogP_VSA7,0.0
SlogP_VSA8,33.02625439571757
SlogP_VSA9,0.0
SpAD_Dzare,245.04594554271029
SpAbs_Dzpe,243.76011213132486
SpAbs_Dzse,242.70638388867619
SpDiam_DzZ,162.98661661189618
SpDiam_Dzi,175.58361409584052
SpDiam_Dzm,162.99238065203681
SpDiam_Dzp,188.13404126386735
SpDiam_Dzv,183.9139107526471
SpMAD_Dzpe,7.906697223665507
SpMAD_Dzse,7.87188283813963
SpMax_Dzpe,122.60316387841168
SpMax_Dzse,122.0621234842085
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6370967741935484
AETA_eta_BR,0.032666547643605034
AETA_eta_FL,0.26899351695512147
AETA_eta_RL,0.4756629221103658
DetourIndex,5134
EState_VSA1,9.837253136417502
EState_VSA2,16.207603977316573
EState_VSA3,27.64886324560749
EState_VSA4,11.126902983393991
EState_VSA5,11.676897189068889
EState_VSA6,55.31236753458558
EState_VSA7,25.377249691213486
EState_VSA8,5.098681808301038
EState_VSA9,4.736862953800049
ETA_beta_ns,23.5
ETA_shape_p,0.20179372197309414
ETA_shape_x,0.05605381165919282
ETA_shape_y,0.35650224215246634
GhoseFilter,True
LogEE_Dzare,122.5770137467181
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,243.5827851890991
SpDiam_Dzpe,173.77917926504722
SpDiam_Dzse,173.04171756895653
SpMAD_Dzare,7.90470792073259
SpMax_Dzare,122.5770137467181
TopoPSA(NO),83.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.226476374903193
VSA_EState9,50.09892481368163
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7580645161290323
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02043010752688165
FilterItLogS,-5.974014005125239
SpDiam_Dzare,173.85322163490144
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6135802469135802
ETA_epsilon_2,0.8462365591397847
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5419047619047611
ETA_epsilon_5,0.8462365591397847
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.17105151128139684
ETA_dEpsilon_B,0.07167548500881904
ETA_dEpsilon_C,-0.0993760262725778
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6774193548387096
MDEDescriptor,"0.6336607709552858,6.866450598531431,6.64954972218572,0.0,9.97063940118146,26.81955404071504,0.0,12.520930889919445,0.0,0.0,0.5503212081491045,0.4749571257964983,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.12499999999999997"
APolDescriptor,65.22423899999998
BCUTDescriptor,"11.850000000000014,31.97207257205717,-0.34812913587803507,0.238036714959579,5.3540732737320855,12.536167951773027"
BPolDescriptor,38.45376099999999
TPSADescriptor,91.57
ALOGPDescriptor,"3.8303000000000007,14.671198090000006,115.7157"
XLogPDescriptor,4.9510000000000005
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,437.14092740000007
ChiPathDescriptor,"22.336134335324452,14.745550585421341,13.999395915227817,12.303324100271698,9.546264447242518,7.889837246494026,6.142262060987302,4.847940584134335,17.989883213610614,10.196752313068139,7.955883529838128,5.853972418803271,3.9136779496847827,2.7439864055506886,1.7610810811661515,1.1721784761185468"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3673361965923409,0.5845954924562569,0.0,0.0,0.03333333333333333,0.11424995304166638,0.15799544255144768"
AtomCountDescriptor,54
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.955972921621377,0.20412414523193154,0.8811532778931082,0.10206207261596577,1.206267960606867,0.03606186020065962,0.2227050890040664,0.012020620066886539"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,6,2,0,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"63.060927926441714,2.03422348149812,23.10314224291445,10.260795997745099,9.467692687502554"
FractionalPSADescriptor,0.20947478092393318
WienerNumbersDescriptor,"2491.0,56.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.963851392391946,9.976931959050809,14.116324934815005,2.463022530459572,3.1006110139530256,3.7330883119543925"
FractionalCSP3Descriptor,0.21739130434782608
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,9,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,9.700115340253749,4.8"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2319.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.21739130434782608
AutocorrelationDescriptorMass,"41.30557008444323,44.805717144167296,60.82520361845754,64.4876757777315,60.98994564587513"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5907152587320402,-0.2696149173926825,0.010412731320885165,-0.014182061965961508,-0.03262403916223769"
EccentricConnectivityIndexDescriptor,661
AutocorrelationDescriptorPolarizability,"2637.602535835521,3179.5484574002394,4724.197104792842,5092.322966560033,4790.067637764291"
