DLiP-ID,C001JZ
DLiP-Mol-ID,32487
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H13NO2/c15-11-7-5-10(6-8-11)9-14-12-3-1-2-4-13(12)16/h1-8,14-16H,9H2"
Standard Inchi Key(RDKit),CUXRKYKPFBCCMM-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1ccc(CNc2ccccc2O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),215.252
MW Monoisotopic(RDKit),215.094628656
MolLogP(RDKit),2.7099
XLogP(SDF),
XLogP(CDK),2.995
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),52.49
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.68986136428696
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,5579.7541552846515
qed,0.6898613642869599
Chi0,11.380468888623982
Chi1,7.75402019542349
TPSA,52.489999999999995
Chi0n,8.720336125703472
Chi0v,8.720336125703472
Chi1n,5.05303785092205
Chi1v,5.05303785092205
Chi2n,3.537149629238172
Chi2v,3.537149629238172
Chi3n,2.3233535571137547
Chi3v,2.3233535571137547
Chi4n,1.4342127532498818
Chi4v,1.4342127532498818
MolMR,63.54030000000003
MolWt,215.25200000000004
fr_SH,0
Kappa1,10.360920365298131
Kappa2,4.5728303850156085
Kappa3,2.4479230665285345
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,465.6137396214057
MolLogP,2.7099
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.0240338717662443
SMR_VSA1,10.213054789681411
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,5.316788604006331
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,0
