DLiP-ID,C001M3
DLiP-Mol-ID,32576
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H12N2.ClH/c16-13-8-5-12(6-9-13)15-10-7-11-3-1-2-4-14(11)17-15;/h1-10H,16H2;1H"
Standard Inchi Key(RDKit),UYYPMQOFLJHJAW-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cl.Nc1ccc(-c2ccc3ccccc3n2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),256.736
MW Monoisotopic(RDKit),256.076726096
MolLogP(RDKit),3.9058
XLogP(SDF),
XLogP(CDK),3.849
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),38.91
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.670772838983061
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,13354.141851024076
qed,0.6707728389830614
Chi0,11.664925939000156
Chi1,8.326499840494924
TPSA,38.91
Chi0n,9.706314847049708
Chi0v,10.522811427977434
Chi1n,5.545289806853275
Chi1v,5.545289806853275
Chi2n,4.011201336282987
Chi2v,4.011201336282987
Chi3n,2.804867825089539
Chi3v,2.804867825089539
Chi4n,1.8806884436722546
