DLiP-ID,P000C3
StN,0
fMF,0.3783783783783784
nBr,0
nCl,0
AMID,2.0270461724200475
BIC0,0.2650525407104069
BIC1,0.4579483489539323
BIC2,0.6813258327556172
BIC3,0.7504083810748249
BIC4,0.7504083810748249
BIC5,0.7504083810748249
CIC0,3.808544078843089
CIC1,2.789012145943533
CIC2,1.6083722974142418
CIC3,1.243243243243243
CIC4,1.243243243243243
CIC5,1.243243243243243
GGI1,2.0
GGI2,1.1111111111111116
GGI3,0.625
GGI4,0.5022222222222223
GGI5,0.2708333333333333
GGI6,0.04163265306122448
GGI7,0.048611111111111105
GGI8,0.032249937011841784
GGI9,0.0
JGI1,0.125
JGI2,0.05555555555555558
JGI3,0.034722222222222224
JGI4,0.035873015873015876
JGI5,0.020833333333333332
JGI6,0.0037847866419294983
JGI7,0.006076388888888888
JGI8,0.008062484252960446
JGI9,0.0
MIC0,13.06751028450159
MIC1,22.694283406725056
MIC2,25.89312586556433
MIC3,26.2611759521687
MIC4,26.2611759521687
MIC5,26.2611759521687
MPC2,20
MPC3,24
MPC4,28
MPC5,32
MPC6,24
MPC7,24
MPC8,22
MPC9,20
Mare,0.9579459459459461
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2524599420620801
RPCG,0.1463676744355748
SIC0,0.26891675353671696
SIC1,0.46462479838192994
SIC2,0.6912589124943517
SIC3,0.7613486183702226
SIC4,0.7613486183702226
SIC5,0.7613486183702226
SaaN,0
SaaO,0
SaaS,0
Sare,35.444
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,51.83364361107686
TIC1,89.55632512836044
TIC2,133.23999952394422
TIC3,146.74977452827116
TIC4,146.74977452827116
TIC5,146.74977452827116
Vabc,214.56165778546762
WPol,18
apol,37.141445999999966
bpol,26.358553999999994
nRot,2
ABCGG,9.637845481342444
ATS0Z,629.0
ATS0d,94.0
ATS0i,6282.097735755978
ATS0m,2453.814887
ATS0p,44.73258790667801
ATS0s,106.52777777777777
ATS0v,6288.861593352498
ATS1Z,770.0
ATS1d,124.0
ATS1i,5807.903645955598
ATS1m,2818.297323999999
ATS1p,59.29547079999998
ATS1s,83.5
ATS1v,8304.095540589191
ATS2Z,1089.0
ATS2d,207.0
ATS2i,12323.22602900194
ATS2m,3776.8639359999993
ATS2p,93.372223453339
ATS2s,152.66666666666669
ATS2v,12336.985630031792
ATS3Z,1110.0
ATS3d,240.0
ATS3i,17791.894634637472
ATS3m,3646.9439339999994
ATS3p,111.392213527168
ATS3s,205.66666666666669
ATS3v,13690.456672130907
ATS4Z,922.0
ATS4d,206.0
ATS4i,17118.546343155762
ATS4m,2977.077218
ATS4p,95.88610973796
ATS4s,205.58333333333337
ATS4v,11442.288076872526
ATS5Z,796.0
ATS5d,162.0
ATS5i,13737.50454265957
ATS5m,2635.4369089999996
ATS5p,70.80470880316798
ATS5s,189.25
ATS5v,8987.061398362428
ATS6Z,683.0
ATS6d,134.0
ATS6i,9867.121915667087
ATS6m,2230.9081910000004
ATS6p,65.15011599418798
ATS6s,137.83333333333334
ATS6v,8266.939377570447
ATS7Z,556.0
ATS7d,130.0
ATS7i,10847.290431315278
ATS7m,1698.539184
ATS7p,68.93650118897999
ATS7s,108.0
ATS7v,7988.2607460887175
ATS8Z,384.0
ATS8d,112.0
ATS8i,11576.266087002366
ATS8m,1052.9931319999998
ATS8p,57.592542835168
ATS8s,89.0
ATS8v,6044.224345529553
C1SP1,0
C1SP2,1
C1SP3,7
C2SP1,0
C2SP2,0
C2SP3,3
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.9090909090909091
GGI10,0.0
JGI10,0.0
JGT10,0.28990778676790585
Kier1,11.484375
Kier2,5.915
Kier3,3.5
MAXdO,11.940374149659863
MID_C,22.236884594535752
MID_N,6.389607594916822
MID_O,1.7792003968481334
MID_X,0.0
MID_h,8.168807991764956
MINdO,11.940374149659863
MPC10,16
MWC01,16.0
MWC02,4.290459441148391
MWC03,5.081404364984463
MWC04,5.8944028342648505
MWC05,6.70073110954781
MWC06,7.519149957669823
MWC07,8.330622620332868
MWC08,9.150908788206756
MWC09,9.964629687478366
MWC10,10.78566291677415
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,-1.1220999999999979
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.727387818712341
SRW05,0.0
SRW06,6.1675164908883415
SRW07,0.0
SRW08,7.68937110752969
SRW09,0.0
SRW10,9.246961555431827
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.34407407407407464
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.332102229780801
SsssP,0
VE1_A,3.642613896407847
VE1_D,3.824671478871513
VE2_A,0.2428409264271898
VE2_D,0.2549780985914342
VE3_A,1.698166635452679
VE3_D,1.74693768382136
VR1_A,69.60044041367262
VR1_D,65.66216444917778
VR2_A,4.640029360911508
VR2_D,4.377477629945186
VR3_A,4.648236003211171
VR3_D,4.589987984139936
WPath,394
Xc-3d,0.606493072294114
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,10.510225400620904
Xp-1d,7.360173345306137
Xp-2d,6.115112085697407
Xp-3d,4.884430996993817
Xp-4d,3.8442778254751167
Xp-5d,2.9446045913663697
Xp-6d,1.4085745604136388
Xp-7d,0.9466999810139993
ZMIC0,51.447158520922216
ZMIC1,32.170065414336015
ZMIC2,26.2125783404586
ZMIC3,24.455953704668648
ZMIC4,24.455953704668648
ZMIC5,24.455953704668648
nAcid,0
nAtom,37
nBase,2
nRing,2
piPC1,2.8903717578961645
piPC2,3.1354942159291497
piPC3,3.332204510175204
piPC4,3.4965075614664802
piPC5,3.6109179126442243
piPC6,3.367295829986474
piPC7,3.367295829986474
piPC8,3.2188758248682006
piPC9,3.044522437723423
AATS0Z,17.0
AATS0d,2.5405405405405403
AATS0i,169.7864252907021
AATS0m,66.31932127027027
AATS0p,1.208988862342649
AATS0s,2.879129129129129
AATS0v,169.9692322527702
AATS1Z,20.263157894736842
AATS1d,3.263157894736842
AATS1i,152.83956963041047
AATS1m,74.16571905263156
AATS1p,1.560407126315789
AATS1s,2.1973684210526314
AATS1v,218.52883001550504
AATS2Z,14.52
AATS2d,2.76
AATS2i,164.30968038669255
AATS2m,50.35818581333332
AATS2p,1.2449629793778534
AATS2s,2.035555555555556
AATS2v,164.49314173375723
AATS3Z,10.471698113207546
AATS3d,2.2641509433962264
AATS3i,167.84806259091954
AATS3m,34.40513145283018
AATS3p,1.0508699389355471
AATS3s,1.9402515723270441
AATS3v,129.1552516238765
AATS4Z,9.03921568627451
AATS4d,2.019607843137255
AATS4i,167.82888571721335
AATS4m,29.187031549019608
AATS4p,0.9400598993917647
AATS4s,2.015522875816994
AATS4v,112.17929487129928
AATS5Z,10.075949367088608
AATS5d,2.050632911392405
AATS5i,173.892462565311
AATS5m,33.35996087341771
AATS5p,0.8962621367489618
AATS5s,2.3955696202531644
AATS5v,113.7602708653472
AATS6Z,11.576271186440678
AATS6d,2.2711864406779663
AATS6i,167.239354502832
AATS6m,37.812003237288145
AATS6p,1.1042392541387793
AATS6s,2.3361581920903958
AATS6v,140.11761656899063
AATS7Z,8.424242424242424
AATS7d,1.9696969696969697
AATS7i,164.35288532295874
AATS7m,25.735442181818183
AATS7p,1.0444924422572726
AATS7s,1.6363636363636365
AATS7v,121.03425372861693
AATS8Z,5.647058823529412
AATS8d,1.6470588235294117
AATS8i,170.2392071617995
AATS8m,15.485193117647057
AATS8p,0.8469491593407058
AATS8s,1.3088235294117647
AATS8v,88.88565214014048
AMID_C,1.48245897296905
AMID_N,0.4259738396611215
AMID_O,0.11861335978987556
AMID_X,0.0
AMID_h,0.5445871994509971
ATS0dv,146.0
ATS0pe,217.5659
ATS0se,274.708508
ATS1dv,134.0
ATS1pe,241.88150000000002
ATS1se,291.89362399999993
ATS2dv,168.0
ATS2pe,461.44259999999997
ATS2se,570.6116479999998
ATS3dv,163.0
ATS3pe,620.3147999999999
ATS3se,785.9411680000001
ATS4dv,124.0
ATS4pe,581.3845
ATS4se,746.1356400000002
ATS5dv,104.0
ATS5pe,469.6524999999999
ATS5se,599.0886360000002
ATS6dv,64.0
ATS6pe,359.88320000000004
ATS6se,451.23462800000004
ATS7dv,32.0
ATS7pe,372.7270000000001
ATS7se,476.975776
ATS8dv,16.0
ATS8pe,367.22100000000006
ATS8se,480.02241599999996
ATSC0Z,259.02702702702703
ATSC0c,0.7552838666465934
ATSC0d,15.189189189189193
ATSC0i,48.59821255692887
ATSC0m,1235.4768197297294
ATSC0p,7.4491551777343235
ATSC0s,35.77027027027028
ATSC0v,1733.7147093534056
ATSC1Z,17.918188458728977
ATSC1c,-0.40277165756753974
ATSC1d,3.535427319211105
ATSC1i,-21.137501680825764
ATSC1m,83.0650253586557
ATSC1p,-1.0705988138123277
ATSC1s,1.2869896923950974
ATSC1v,-91.25890702770944
ATSC2Z,-48.865595325054805
ATSC2c,0.04435001290118004
ATSC2d,-3.951059167275382
ATSC2i,-6.162622778254738
ATSC2m,-233.9975901278308
ATSC2p,-1.143343905308896
ATSC2s,2.461914617320023
ATSC2v,-291.76953208505927
ATSC3Z,-49.91526661796932
ATSC3c,0.43922907464034877
ATSC3d,-4.163623082542001
ATSC3i,20.38399347550157
ATSC3m,-241.16843392841488
ATSC3p,-0.5440102148139015
ATSC3s,1.348835321808295
ATSC3v,-259.48535293723296
ATSC4Z,16.168736303871448
ATSC4c,-0.09592388150145935
ATSC4d,-1.4404674945215485
ATSC4i,-24.785726439801557
ATSC4m,71.07908517750187
ATSC4p,-2.29335952978403
ATSC4s,-2.926751075399726
ATSC4v,-254.08693564652435
ATSC5Z,20.672023374726066
ATSC5c,-0.09747206111573924
ATSC5d,0.43389335281227126
ATSC5i,6.131975485350025
ATSC5m,111.00778549598242
ATSC5p,2.398489295927629
ATSC5s,-13.230216703189683
ATSC5v,495.3824480538302
ATSC6Z,-99.42147552958366
ATSC6c,0.2511646377427656
ATSC6d,-4.490869247626004
ATSC6i,15.639645037823549
ATSC6m,-468.53868989335285
ATSC6p,0.17664615156629457
ATSC6s,-13.237277818358903
ATSC6v,-305.8734388620492
ATSC7Z,-86.85902118334552
ATSC7c,-0.4356564923055574
ATSC7d,-3.796932067202339
ATSC7i,-9.356812580886094
ATSC7m,-415.69272005843663
ATSC7p,-2.1156320110903075
ATSC7s,-3.6397613830046254
ATSC7v,-580.1169486901085
ATSC8Z,-17.509130752373984
ATSC8c,-0.01966024306346463
ATSC8d,-0.02337472607742974
ATSC8i,-13.122934328619822
ATSC8m,-88.81202350328681
ATSC8p,-1.7656846612892467
ATSC8s,3.3110948786624492
ATSC8v,-324.8867119721142
AXp-0d,0.700681693374727
AXp-1d,0.46001083408163357
AXp-2d,0.30575560428487036
AXp-3d,0.20351795820807572
AXp-4d,0.13729563662411132
AXp-5d,0.09201889348019905
AXp-6d,0.058690606683901615
AXp-7d,0.039445832542249974
GATS1Z,1.0679641507776119
GATS1c,1.6310382066230487
GATS1d,0.9979396890803518
GATS1i,1.9726873519746995
GATS1m,1.076226291640288
GATS1p,1.5170071860657972
GATS1s,0.46789811703417966
GATS1v,1.3487223336916945
GATS2Z,1.1739315525876461
GATS2c,1.2435008989290384
GATS2d,1.453665480427046
GATS2i,1.3255006076306641
GATS2m,1.1751305452396938
GATS2p,1.1682886001916266
GATS2s,0.5069386727112454
GATS2v,1.1619988781309418
GATS3Z,1.0567848930607617
GATS3c,0.864408598801508
GATS3d,1.207412878533539
GATS3i,0.8861559909257115
GATS3m,1.0579899961696797
GATS3p,1.0222077844609558
GATS3s,0.8539820801049245
GATS3v,1.0453837610745953
GATS4Z,0.9272255229303742
GATS4c,0.864047123027539
GATS4d,1.0572535063847601
GATS4i,1.0821190792584259
GATS4m,0.9285759969016486
GATS4p,1.0830828918079727
GATS4s,1.389449395171744
GATS4v,1.0181396380748295
GATS5Z,1.0282881807231463
GATS5c,1.1151156440683216
GATS5d,1.1400513536645793
GATS5i,0.7805913255841365
GATS5m,1.0128908247013468
GATS5p,0.673237230036441
GATS5s,2.5061473939927206
GATS5v,0.7230399833669554
GATS6Z,1.3356370787470644
GATS6c,0.9598353665757745
GATS6d,1.2653959828698955
GATS6i,0.8715633290607977
GATS6m,1.3264402113096756
GATS6p,0.9897363175328537
GATS6s,2.2229898894175046
GATS6v,1.1055969376746113
GATS7Z,1.0992183942935194
GATS7c,0.8554607512867598
GATS7d,0.8618570042057585
GATS7i,1.1216985153240098
GATS7m,1.1053744387374005
GATS7p,1.2317179134922251
GATS7s,0.6404505958718273
GATS7v,1.230535053111034
GATS8Z,0.8645475301973878
GATS8c,0.5302802180439369
GATS8d,0.5576721791919613
GATS8i,0.9695939623486105
GATS8m,0.8728092574678604
GATS8p,1.051138458793676
GATS8s,0.059201315584790755
GATS8v,1.0313701476825448
MATS1Z,0.06735458219840076
MATS1c,-0.5192384224520021
MATS1d,0.2266342011612662
MATS1i,-0.4234981196578833
MATS1m,0.06546387787055694
MATS1p,-0.13993870928250987
MATS1s,0.03503248740160435
MATS1v,-0.051252582886551934
MATS2Z,-0.09306761268781308
MATS2c,0.02896836628466354
MATS2d,-0.12832740213523125
MATS2i,-0.06255841680825107
MATS2m,-0.09343664671505778
MATS2p,-0.07571995031575456
MATS2s,0.033954022023534675
MATS2v,-0.08302383030614764
MATS3Z,-0.06726422969099442
MATS3c,0.20299097576820468
MATS3d,-0.09568253541932448
MATS3i,0.1464080088453181
MATS3m,-0.06813679798772922
MATS3p,-0.02549152937082919
MATS3s,0.013162323709685975
MATS3v,-0.05224335672795948
MATS4Z,0.022642926118694565
MATS4c,-0.04606998684354318
MATS4d,-0.034400948991696316
MATS4i,-0.18500476240452018
MATS4m,0.020869343163306818
MATS4p,-0.11167775507714732
MATS4s,-0.02968008342572223
MATS4v,-0.0531626050608736
MATS5Z,0.03737769700555777
MATS5c,-0.0604427999561161
MATS5d,0.013378981035181746
MATS5i,0.05909554558574433
MATS5m,0.04208171882582258
MATS5p,0.15080140783263588
MATS5s,-0.17322850962557726
MATS5v,0.13382511149421275
MATS6Z,-0.2407048470614867
MATS6c,0.20854414348654873
MATS6d,-0.1854152843959225
MATS6i,0.20181633179064706
MATS6m,-0.23782667809461522
MATS6p,0.01487122934170671
MATS6s,-0.23207383265139725
MATS6v,-0.11064042728636816
MATS7Z,-0.18798692264885922
MATS7c,-0.32336407636144054
MATS7d,-0.14013803515582876
MATS7i,-0.10793577715754706
MATS7m,-0.18862341607150304
MATS7p,-0.1592175352950763
MATS7s,-0.057043804115961244
MATS7v,-0.18758396380985928
MATS8Z,-0.03678005008347243
MATS8c,-0.014163529328109449
MATS8d,-0.0008373456144023789
MATS8i,-0.14692762909812074
MATS8m,-0.03911379678472046
MATS8p,-0.1289730392810493
MATS8s,0.05036655135546225
MATS8v,-0.10196406151786869
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,1
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.75771955107807
SpAD_D,108.10468487306431
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,10.728815980095742
SssNH2,2.3213002330561854
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,241
TMWC10,98.71797172040746
TSRW10,46.32774453402868
VE1_Dt,3.813550449768596
VE2_Dt,0.2542366966512397
VE3_Dt,1.744025739899035
VR1_Dt,66.34729905057313
VR2_Dt,4.423153270038209
VR3_Dt,4.600368160455289
Xc-3dv,0.3344670043201987
Xc-4dv,0.0
Xc-5dv,0.032274861218395144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2041241452319315
Xch-7d,0.1310943487475822
Xp-0dv,9.580850074515805
Xp-1dv,6.362423163659375
Xp-2dv,4.778254917808086
Xp-3dv,3.5163190687631523
Xp-4dv,2.5521100119534608
Xp-5dv,1.8541495350321011
Xp-6dv,0.7402613163051459
Xp-7dv,0.45919583378639894
Xpc-4d,1.3961624188737987
Xpc-5d,1.9997581451177247
Xpc-6d,2.693244782483125
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,38
nFRing,0
nHBAcc,2
nHBDon,1
nHRing,2
nSpiro,0
naRing,0
piPC10,2.833213344056216
AATS0dv,3.945945945945946
AATS0pe,5.88015945945946
AATS0se,7.42455427027027
AATS1dv,3.526315789473684
AATS1pe,6.365302631578948
AATS1se,7.681411157894735
AATS2dv,2.24
AATS2pe,6.152568
AATS2se,7.6081553066666645
AATS3dv,1.5377358490566038
AATS3pe,5.852026415094339
AATS3se,7.4145393207547174
AATS4dv,1.2156862745098038
AATS4pe,5.699848039215686
AATS4se,7.3150552941176485
AATS5dv,1.3164556962025316
AATS5pe,5.944968354430379
AATS5se,7.5834004556962045
AATS6dv,1.0847457627118644
AATS6pe,6.099715254237289
AATS6se,7.648044542372882
AATS7dv,0.48484848484848486
AATS7pe,5.6473787878787896
AATS7se,7.2269056969696965
AATS8dv,0.23529411764705882
AATS8pe,5.4003088235294125
AATS8se,7.059153176470588
AATSC0Z,7.00073046018992
AATSC0c,0.02041307747693496
AATSC0d,0.4105186267348431
AATSC0i,1.3134652042413208
AATSC0m,33.39126539810079
AATSC0p,0.20132851831714388
AATSC0s,0.9667640613586562
AATSC0v,46.8571543068488
AATSC1Z,0.47153127522970995
AATSC1c,-0.010599254146514204
AATSC1d,0.09303756103187118
AATSC1i,-0.556250044232257
AATSC1m,2.185921719964624
AATSC1p,-0.028173652995061256
AATSC1s,0.03386814979987098
AATSC1v,-2.401550184939722
AATSC2Z,-0.6515412710007308
AATSC2c,0.0005913335053490673
AATSC2d,-0.052680788897005094
AATSC2i,-0.08216830371006317
AATSC2m,-3.119967868371077
AATSC2p,-0.015244585404118615
AATSC2s,0.03282552823093364
AATSC2v,-3.8902604278007904
AATSC3Z,-0.4708987416789559
AATSC3c,0.0041436705154749886
AATSC3d,-0.039279463042849065
AATSC3i,0.19230182524058084
AATSC3m,-2.275173904985046
AATSC3p,-0.005132171837866996
AATSC3s,0.012724861526493348
AATSC3v,-2.4479750277097447
AATSC4Z,0.15851702258697498
AATSC4c,-0.0009404302107986211
AATSC4d,-0.014122230338446555
AATSC4i,-0.24299731803727018
AATSC4m,0.6968537762500183
AATSC4p,-0.02248391695866696
AATSC4s,-0.02869363799411496
AATSC4v,-2.491048388691415
AATSC5Z,0.2616711819585578
AATSC5c,-0.0012338235584270789
AATSC5d,0.0054923209216743195
AATSC5i,0.07761994285253196
AATSC5m,1.4051618417212963
AATSC5p,0.030360623999083913
AATSC5s,-0.16747109750873015
AATSC5v,6.270663899415572
AATSC6Z,-1.6851097547387062
AATSC6c,0.004257027758351959
AATSC6d,-0.07611642792586448
AATSC6i,0.2650787294546364
AATSC6m,-7.941333727005981
AATSC6p,0.002994002568920247
AATSC6s,-0.22436064098913394
