DLiP-ID,C001QJ
MIC4,46.94469938599895
MIC5,46.94469938599895
MPC2,34
MPC3,45
MPC4,59
MPC5,68
MPC6,66
MPC7,70
MPC8,71
MPC9,65
Mare,0.9798947368421057
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.19191692399852706
RPCG,0.15265644346886365
SIC0,0.32381770862921316
SIC1,0.7231023163684556
SIC2,0.817649679784892
SIC3,0.9159824347739757
SIC4,0.9598839131733111
SIC5,0.9598839131733111
SaaN,0
SaaO,0
SaaS,1.56534858696565
Sare,37.23600000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,2.2696652686939482
TIC0,64.57613077330923
TIC1,144.2019645619826
TIC2,163.05671753425594
TIC3,182.66635800869287
TIC4,191.4212455108563
TIC5,191.4212455108563
Vabc,298.7892580736931
WPol,34
apol,48.29389499999999
bpol,21.316104999999997
nRot,2
ABCGG,14.699542961105577
ATS0Z,1350.0
ATS0d,133.0
ATS0i,5963.099922526436
ATS0m,5367.974365000002
ATS0p,75.17369757273497
ATS0s,169.29492455418384
ATS0v,9805.931266365256
ATS1Z,1214.0
ATS1d,168.0
ATS1i,5736.190499894298
ATS1m,4682.428546000001
ATS1p,85.61876063000003
ATS1s,124.34876543209879
ATS1v,11857.77345155042
ATS2Z,1879.0
ATS2d,257.0
ATS2i,9977.998069715997
ATS2m,7160.671060000002
ATS2p,129.582120919396
ATS2s,188.2067901234568
ATS2v,17273.72200793054
ATS3Z,1984.0
ATS3d,276.0
ATS3i,13805.076066404681
ATS3m,7318.927899999997
ATS3p,148.64885548358404
ATS3s,237.4753086419754
ATS3v,18695.829714852487
ATS4Z,2164.0
ATS4d,247.0
ATS4i,13079.203788127259
ATS4m,8066.208112000002
ATS4p,136.263145055037
ATS4s,255.30932784636488
ATS4v,16913.392357328346
ATS5Z,1643.0
ATS5d,193.0
ATS5i,10840.062304485531
ATS5m,6065.796735999999
ATS5p,110.18687888679197
ATS5s,224.8271604938272
ATS5v,13983.616085045946
ATS6Z,1570.0
ATS6d,170.0
ATS6i,9399.428283367706
ATS6m,5851.1625319999985
ATS6p,99.519989075094
ATS6s,190.06172839506175
ATS6v,12550.177019443567
ATS7Z,1348.0
ATS7d,154.0
ATS7i,8441.918393444923
ATS7m,4934.445464
ATS7p,94.24584664394298
ATS7s,166.90740740740745
ATS7v,11597.14734166851
ATS8Z,1073.0
ATS8d,145.0
ATS8i,7318.130981210903
ATS8m,3858.3279329999996
ATS8p,83.45950423909397
ATS8s,163.53703703703707
ATS8v,10503.949184666051
C1SP1,1
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,6
C2SP3,4
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.23529411764705882
GGI10,0.03938985817773698
JGI10,0.003029989090595152
JGT10,0.4029428053838246
Kier1,17.8112
Kier2,8.392733564013842
Kier3,4.345679012345679
MAXdO,12.094042658730157
MAXdS,5.214630574452003
MAXtN,9.42215694922495
MID_C,35.49156163730252
MID_N,5.780014897118293
MID_O,1.7720222095098648
MID_X,0.0
MID_h,11.40111235052689
MINdO,12.094042658730157
MINdS,5.214630574452003
MINtN,9.42215694922495
MPC10,63
MWC01,25.0
MWC02,4.77912349311153
MWC03,5.6240175061873385
MWC04,6.4967749901858625
MWC05,7.360739903058278
MWC06,8.2409125416889
MWC07,9.112837790614945
MWC08,9.996385734902859
MWC09,10.8731863411109
MWC10,11.759011806144656
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.6253800000000025
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.231108616854587
SRW05,2.3978952727983707
SRW06,6.729824070489475
SRW07,4.844187086458591
SRW08,8.316544717929398
SRW09,7.034387929915503
SRW10,9.948986592607346
SaaCH,8.895547213868927
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.3447446990606275
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.04455824305030642
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.669876936885865
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.661158051585376
VE1_D,4.731931682766516
VE2_A,0.15918078485153808
VE2_D,0.20573616012028328
VE3_A,2.1306886278390587
VE3_D,2.3872426316618434
VR1_A,433.1819680800757
VR1_D,127.6736972244335
VR2_A,18.833998612177204
VR2_D,5.551030314105804
VR3_A,6.904067012265025
VR3_D,5.6823868915744455
WPath,1279
Xc-3d,1.2965429219662372
Xc-4d,0.0
Xc-5d,0.3094894492412678
Xc-6d,0.0
Xp-0d,16.233840039752504
Xp-1d,11.185871848001627
Xp-2d,9.72822634991063
Xp-3d,8.134056918716121
Xp-4d,7.056375397729197
Xp-5d,5.297978466964906
Xp-6d,3.345340731739045
Xp-7d,2.304256272901547
ZMIC0,75.22622697014287
ZMIC1,39.323804577904106
ZMIC2,31.36316069067181
ZMIC3,26.19265368900596
ZMIC4,25.266171513171237
ZMIC5,25.266171513171237
nAcid,0
nAtom,38
nBase,0
nRing,3
piPC1,3.56953269648137
piPC2,4.09016919081162
piPC3,4.645592100487007
piPC4,5.207777042871465
piPC5,5.539546385408632
piPC6,5.6507332535663855
piPC7,5.800417533995669
piPC8,5.817854930916049
piPC9,5.921075612292236
AATS0Z,35.526315789473685
AATS0d,3.5
AATS0i,156.9236821717483
AATS0m,141.26248328947372
AATS0p,1.978255199282499
AATS0s,4.4551295935311535
AATS0v,258.05082279908567
AATS1Z,30.35
AATS1d,4.2
AATS1i,143.40476249735747
AATS1m,117.06071365000003
AATS1p,2.140469015750001
AATS1s,3.1087191358024695
AATS1v,296.4443362887605
AATS2Z,27.63235294117647
AATS2d,3.7794117647058822
AATS2i,146.7352657311176
AATS2m,105.30398617647063
AATS2p,1.9056194252852354
AATS2s,2.7677469135802473
AATS2v,254.02532364603735
AATS3Z,22.044444444444444
AATS3d,3.066666666666667
AATS3i,153.38973407116313
AATS3m,81.32142111111108
AATS3p,1.6516539498176004
AATS3s,2.6386145404663934
AATS3v,207.73144127613875
AATS4Z,25.761904761904763
AATS4d,2.9404761904761907
AATS4i,155.70480700151498
AATS4m,96.02628704761908
AATS4p,1.62218029827425
AATS4s,3.0393967600757725
AATS4v,201.34990901581364
AATS5Z,24.16176470588235
AATS5d,2.838235294117647
AATS5i,159.41268094831662
AATS5m,89.20289317647058
AATS5p,1.6203952777469408
AATS5s,3.306281771968047
AATS5v,205.64141301538154
AATS6Z,26.610169491525422
AATS6d,2.8813559322033897
AATS6i,159.31234378589332
AATS6m,99.17224630508473
AATS6p,1.6867794758490509
AATS6s,3.221385227034945
AATS6v,212.71486473633163
AATS7Z,24.962962962962962
AATS7d,2.8518518518518516
AATS7i,156.33182210083191
AATS7m,91.3786197037037
AATS7p,1.7452934563693145
AATS7s,3.0908779149519896
AATS7v,214.7619878086761
AATS8Z,22.354166666666668
AATS8d,3.0208333333333335
AATS8i,152.46106210856047
AATS8m,80.3818319375
AATS8p,1.7387396716477912
AATS8s,3.407021604938272
AATS8v,218.83227468054272
AMID_C,1.543111375534892
AMID_N,0.2513049955268823
AMID_O,0.07704444389173325
AMID_X,0.0
AMID_h,0.49570053697943
ATS0dv,282.8888888888889
ATS0pe,236.01370000000003
ATS0se,290.4100539999999
ATS1dv,284.0
ATS1pe,257.615
ATS1se,307.9824379999999
ATS2dv,374.6666666666667
ATS2pe,425.70879999999977
ATS2se,517.206476
ATS3dv,379.33333333333337
ATS3pe,545.8820000000001
ATS3se,678.0171880000001
ATS4dv,339.1111111111111
ATS4pe,521.9001999999999
ATS4se,646.6525369999999
ATS5dv,276.6666666666667
ATS5pe,433.0414999999999
ATS5se,532.948364
ATS6dv,226.66666666666669
ATS6pe,376.1975
ATS6se,462.86340999999993
ATS7dv,240.66666666666669
ATS7pe,338.5795000000001
ATS7se,419.4688980000001
ATS8dv,218.0
ATS8pe,297.36610000000013
ATS8se,368.42670400000003
ATSC0Z,516.2105263157895
ATSC0c,0.5572497544966135
ATSC0d,21.8157894736842
ATSC0i,66.97471640345533
ATSC0m,2299.9203173947367
ATSC0p,13.797374039286975
ATSC0s,57.730272182513886
ATSC0v,2022.5787001306833
ATSC1Z,11.883656509695289
ATSC1c,-0.42432881457413785
ATSC1d,6.220221606648197
ATSC1i,3.5844152669922367
ATSC1m,59.19927837396176
ATSC1p,1.0431669857077925
ATSC1s,2.600273018478621
ATSC1v,127.29128988013463
ATSC2Z,96.78116343490302
ATSC2c,0.31314808247105325
ATSC2d,0.961218836565098
ATSC2i,-11.948746763680347
ATSC2m,416.1441359252084
ATSC2p,-1.4360133002741082
ATSC2s,6.003228913739841
ATSC2v,-215.00692716567664
ATSC3Z,-18.130193905817176
ATSC3c,-0.35737035843071535
ATSC3d,-4.61634349030471
ATSC3i,-17.341738065658802
ATSC3m,-44.83254822437678
ATSC3p,-1.0327576669054102
ATSC3s,9.28080435005643
ATSC3v,90.15707461436739
ATSC4Z,142.63988919667588
ATSC4c,0.34108063615426676
ATSC4d,-8.408587257617727
ATSC4i,-26.92508330325305
ATSC4m,596.3503387590031
ATSC4p,-1.7498927022492037
ATSC4s,1.5349813237881356
ATSC4v,-277.25778543708503
ATSC5Z,-78.32409972299172
ATSC5c,-0.1559560901891212
ATSC5d,-4.880886426592798
ATSC5i,-2.422191132303115
ATSC5m,-337.561736943213
ATSC5p,1.056661349626626
ATSC5s,-20.01252807131539
ATSC5v,-57.40298280490015
ATSC6Z,-6.85318559556786
ATSC6c,0.05512611971259232
ATSC6d,2.233379501385041
ATSC6i,17.733620439954215
ATSC6m,-37.53670848130153
ATSC6p,0.925867902635146
ATSC6s,-23.165971296011318
ATSC6v,10.06298231984331
ATSC7Z,-169.93074792243763
ATSC7c,-0.10430322166347901
ATSC7d,2.3933518005540177
ATSC7i,12.398838208322967
ATSC7m,-729.1255207977836
ATSC7p,-1.2229908656150674
ATSC7s,-4.3290699132496595
ATSC7v,10.812202503370216
ATSC8Z,-234.6343490304709
ATSC8c,0.015852139506170697
ATSC8d,-0.21468144044321316
ATSC8i,8.667249362031495
ATSC8m,-1021.0083388670358
ATSC8p,-3.826551486438098
ATSC8s,23.613613305518513
ATSC8v,-168.21335740491463
AXp-0d,0.7058191321631524
AXp-1d,0.4474348739200651
AXp-2d,0.28612430440913617
AXp-3d,0.18075682041591382
AXp-4d,0.11959958301235928
AXp-5d,0.07791144804360156
AXp-6d,0.050686980783924925
AXp-7d,0.03291794675573639
GATS1Z,0.6325423123980424
GATS1c,1.7503022113623856
GATS1d,0.7420084439083235
GATS1i,0.9281125135411991
GATS1m,0.6341532156545042
GATS1p,0.6830037199692337
GATS1s,0.4659137067264283
GATS1v,0.7615903606422618
GATS2Z,0.6856670125227905
GATS2c,0.5834473240165117
GATS2d,1.0724827928758962
GATS2i,1.0450168365904622
GATS2m,0.6916949793986217
GATS2p,0.9123268393360477
GATS2s,0.4496058348966946
GATS2v,0.9606604821049999
GATS3Z,1.0620021071234367
GATS3c,1.1755742272019132
GATS3d,1.1495241924674982
GATS3i,1.0653937401310958
GATS3m,1.050449132259034
GATS3p,1.0696440646235235
GATS3s,0.6616440104755053
GATS3v,0.983917255413734
GATS4Z,1.0294918385380252
GATS4c,0.879814522414795
GATS4d,1.2417284163363782
GATS4i,1.1977398095857397
GATS4m,1.024788067384971
GATS4p,1.152183948693987
GATS4s,1.120608821745656
GATS4v,1.0406368016546015
GATS5Z,1.180548891661069
GATS5c,1.649939570654644
GATS5d,1.122365713474775
GATS5i,1.1255725789849464
GATS5m,1.1681542937325338
GATS5p,0.9856261581763851
GATS5s,1.5794238834834755
GATS5v,0.9320347628307898
GATS6Z,1.1838718652362652
GATS6c,1.507077087849724
GATS6d,0.9342479196908674
GATS6i,0.9799579449909497
GATS6m,1.1695426808825276
GATS6p,1.0395759844572647
GATS6s,1.6014128248690729
GATS6v,0.9156910058890011
GATS7Z,1.6359425034741102
GATS7c,1.453199960769132
GATS7d,0.9579368270562484
GATS7i,0.9951235279458298
GATS7m,1.5955406827679068
GATS7p,1.3360509263197764
GATS7s,1.1763823308133465
GATS7v,0.9807428989541355
GATS8Z,1.6724442631865142
GATS8c,1.139289288783203
GATS8d,1.0423451950140736
GATS8i,0.9335287312937848
GATS8m,1.6372176060659718
GATS8p,1.4488238823427166
GATS8s,0.6830634408351698
GATS8v,1.0654253817818629
MATS1Z,0.021869902120717776
MATS1c,-0.723396234081034
MATS1d,0.27086851628468034
MATS1i,0.05084298503228818
MATS1m,0.024452723005190656
MATS1p,0.07182588756386404
MATS1s,0.042789671244663124
MATS1v,0.05978839062149451
MATS2Z,0.10477041550714901
MATS2c,0.3140324697551102
MATS2d,0.02462215284183641
MATS2i,-0.09969793374418474
MATS2m,0.10111269204541803
MATS2p,-0.05816164861925307
MATS2s,0.058110683400848094
MATS2v,-0.059404823099807415
MATS3Z,-0.014829164400942542
MATS3c,-0.270775726100182
MATS3d,-0.08934459187776443
MATS3i,-0.10932584080192394
MATS3m,-0.008230414765248781
MATS3p,-0.031604074506946855
MATS3s,0.06787707191648057
MATS3v,0.01882068687377819
MATS4Z,0.12500242756156296
MATS4c,0.276892689098719
MATS4d,-0.17436383479809298
MATS4i,-0.18186556781050717
MATS4m,0.11729864385305977
MATS4p,-0.05737455003784783
MATS4s,0.01202828753252578
MATS4v,-0.0620129842279849
MATS5Z,-0.08478972747337112
MATS5c,-0.15639653862471795
MATS5d,-0.1250266089548003
MATS5i,-0.020210274416237354
MATS5m,-0.08201912031746099
MATS5p,0.04279707305969834
MATS5s,-0.1937193632815035
MATS5v,-0.015860019413694262
MATS6Z,-0.008550612436751726
MATS6c,0.0637146237794772
MATS6d,0.0659360879965652
MATS6i,0.17053680039312735
MATS6m,-0.010511749011781422
MATS6p,0.04321994158484917
MATS6s,-0.2584511647855308
MATS6v,0.003204445320050985
MATS7Z,-0.2316514107908887
MATS7c,-0.13171573930817157
MATS7d,0.0772014475271412
MATS7i,0.13027465941415653
MATS7m,-0.2230896112224876
MATS7p,-0.06237586944287821
MATS7s,-0.052769239020992974
MATS7v,0.0037618249150574317
MATS8Z,-0.35983805736813484
MATS8c,0.022520620854686087
MATS8d,-0.007790510655408121
MATS8i,0.10245018986380161
MATS8m,-0.3514462053995621
MATS8p,-0.21956013162149363
MATS8s,0.32381816033075644
MATS8v,-0.0658411501796954
MAXaaS,1.56534858696565
MAXtsC,2.2696652686939482
MINaaS,1.56534858696565
MINtsC,2.2696652686939482
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.9112608736749
SpAD_D,229.27178550865102
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.235212021834844
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,589
TMWC10,122.24299010700526
TSRW10,71.43475991977759
VE1_Dt,4.730610759527914
VE2_Dt,0.20567872867512668
VE3_Dt,2.386963441739
VR1_Dt,126.7719407682773
VR2_Dt,5.511823511664231
VR3_Dt,5.675298853134154
Xc-3dv,0.8079452860836417
Xc-4dv,0.0
Xc-5dv,0.1539272640410354
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4076176281715213
Xch-7d,0.5678639036681159
Xp-0dv,14.020130099441321
Xp-1dv,8.6326386337788
Xp-2dv,6.814519823947419
Xp-3dv,5.18456753462066
Xp-4dv,4.17489554325441
Xp-5dv,2.923487854891637
Xp-6dv,1.7183789543133219
Xp-7dv,1.1090694879610752
Xpc-4d,3.124441020138718
Xpc-5d,5.353545919388615
Xpc-6d,7.644931668012677
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,40
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.931581837506605
AATS0dv,7.4444444444444455
AATS0pe,6.210886842105264
AATS0se,7.642369842105261
AATS1dv,7.1
AATS1pe,6.440375
AATS1se,7.699560949999997
AATS2dv,5.509803921568627
AATS2pe,6.260423529411761
AATS2se,7.605977588235294
AATS3dv,4.214814814814815
AATS3pe,6.0653555555555565
AATS3se,7.533524311111113
AATS4dv,4.037037037037036
AATS4pe,6.213097619047618
AATS4se,7.698244488095237
AATS5dv,4.068627450980393
AATS5pe,6.368257352941176
AATS5se,7.8374759411764705
AATS6dv,3.84180790960452
AATS6pe,6.3762288135593215
AATS6se,7.84514254237288
AATS7dv,4.45679012345679
AATS7pe,6.2699907407407425
AATS7se,7.767942555555557
AATS8dv,4.541666666666667
AATS8pe,6.195127083333336
AATS8se,7.675556333333334
AATSC0Z,13.584487534626039
AATSC0c,0.014664467223595093
AATSC0d,0.5740997229916895
AATSC0i,1.762492536933035
AATSC0m,60.52421887880886
AATSC0p,0.363088790507552
AATSC0s,1.5192176890135234
AATSC0v,53.22575526659693
AATSC1Z,0.2970914127423822
AATSC1c,-0.010608220364353447
AATSC1d,0.15550554016620494
AATSC1i,0.08961038167480592
AATSC1m,1.479981959349044
AATSC1p,0.026079174642694814
AATSC1s,0.06500682546196553
AATSC1v,3.1822822470033656
AATSC2Z,1.4232524034544562
AATSC2c,0.00460511885986843
AATSC2d,0.014135571125957324
AATSC2i,-0.17571686417176982
AATSC2m,6.119766704782476
AATSC2p,-0.021117842651089826
AATSC2s,0.08828277814323296
AATSC2v,-3.161866575965833
AATSC3Z,-0.20144659895352418
AATSC3c,-0.003970781760341282
AATSC3d,-0.051292705447830114
AATSC3i,-0.19268597850732003
AATSC3m,-0.49813942471529754
AATSC3p,-0.01147508518783789
AATSC3s,0.10312004833396034
AATSC3v,1.001745273492971
AATSC4Z,1.6980939190080462
AATSC4c,0.004060483763741271
AATSC4d,-0.10010222925735389
AATSC4i,-0.32053670599110773
