DLiP-ID,C0025R
DLiP-Mol-ID,28620
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H14ClN3O/c1-12-11-16(21(20-12)15-5-3-2-4-6-15)19-17(22)13-7-9-14(18)10-8-13/h2-11H,1H3,(H,19,22)"
Standard Inchi Key(RDKit),LRGPGWYXQMQPLR-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cc(NC(=O)c2ccc(Cl)cc2)n(-c2ccccc2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),311.772
MW Monoisotopic(RDKit),311.082539748
MolLogP(RDKit),4.08642
XLogP(SDF),
XLogP(CDK),4.429
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),46.92
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.791731669036114
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,149255.35824658908
qed,0.7917316690361136
Chi0,15.526733258565956
Chi1,10.631030293135234
TPSA,46.92
Chi0n,11.954142646369268
Chi0v,12.710071592387722
Chi1n,6.823327851744986
Chi1v,7.201292324754213
Chi2n,4.879329083436269
Chi2v,5.315764863908253
Chi3n,3.180302257777537
Chi3v,3.4322785731170216
Chi4n,2.1442771786719246
Chi4v,2.2702653363416676
MolMR,87.70620000000001
MolWt,311.77200000000005
fr_SH,0
Kappa1,14.351582034961204
Kappa2,6.034183187114694
Kappa3,3.018582594280609
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
