DLiP-ID,T005RF
AATSC4v,-2.4453419587466287
AATSC5Z,-0.8202038016852833
AATSC5c,0.002152255143443311
AATSC5d,0.022829708014893188
AATSC5i,-0.004438734439874811
AATSC5m,-3.788129134871644
AATSC5p,-0.00036315754292955225
AATSC5s,0.24793719962060004
AATSC5v,-3.4255927523559
AATSC6Z,-0.5911179698216736
AATSC6c,-0.000533403305791254
AATSC6d,0.0098079561042524
AATSC6i,-0.02294096055407415
AATSC6m,-2.4829431457990405
AATSC6p,-0.0025092242676672456
AATSC6s,-0.09385557674793625
AATSC6v,0.9910373145623598
AATSC7Z,-0.6525590085615628
AATSC7c,-0.0005714038270675658
AATSC7d,-0.008987275909370422
AATSC7i,0.08426997692369281
AATSC7m,-2.777501712460386
AATSC7p,0.006435092833317926
AATSC7s,-0.13147352653218905
AATSC7v,2.1012487745756867
AATSC8Z,-0.7245325247274566
AATSC8c,0.0005325835410662647
AATSC8d,-0.0032849613746299875
AATSC8i,-0.1314575825761427
AATSC8m,-3.3081362902678513
AATSC8p,-0.017180531657666486
AATSC8s,-0.11548494416224249
AATSC8v,-3.1298923940974546
ATS0are,324.89339999999993
ATS1are,345.62480000000005
ATS2are,611.763
ATS3are,807.0089000000002
ATS4are,821.6118
ATS5are,783.2680000000001
ATS6are,719.75
ATS7are,694.0020000000001
ATS8are,672.644
ATSC0dv,186.2139917695473
ATSC0pe,5.49839259259259
ATSC0se,3.535382759259259
ATSC1dv,4.650510592897412
ATSC1pe,0.12250768175583067
ATSC1se,0.4165015089163179
ATSC2dv,31.438957475994503
ATSC2pe,2.096543209876544
ATSC2se,1.8246742932098656
ATSC3dv,-15.905197378448403
ATSC3pe,0.3512445816186554
ATSC3se,0.0560678285322337
ATSC4dv,-64.27983539094653
ATSC4pe,-1.5934962962962955
ATSC4se,-1.2173517314815019
ATSC5dv,-13.844993141289448
ATSC5pe,0.2506320987654341
ATSC5se,0.6291720802468851
ATSC6dv,9.376314586191125
ATSC6pe,-1.1664909465020579
ATSC6se,-1.1452407983539195
ATSC7dv,-4.982319768328
ATSC7pe,-1.4242248285322363
ATSC7se,-1.1643910754458233
ATSC8dv,-26.340649291266576
ATSC8pe,-0.9545621399176949
ATSC8se,-0.7304636954732504
AXp-0dv,0.5944606258881272
AXp-1dv,0.37102620063023123
AXp-2dv,0.21696067841494107
AXp-3dv,0.13102731973599785
AXp-4dv,0.08144251689028717
AXp-5dv,0.04904832410148884
AXp-6dv,0.03216991875388779
AXp-7dv,0.019428729910486976
BertzCT,895.8938133408899
ECIndex,768
ETA_eta,23.53271981118823
GATS1dv,0.7474066692975533
GATS1pe,0.6207202078394819
GATS1se,0.4892107092543596
GATS2dv,0.859765946760422
GATS2pe,0.6683895556619974
GATS2se,0.5682973423459209
GATS3dv,1.016628534286643
GATS3pe,0.9244399591213466
GATS3se,0.9252701572969402
GATS4dv,1.286289502762431
GATS4pe,1.4283480828740525
GATS4se,1.5592880165330096
GATS5dv,1.2322186266771904
GATS5pe,1.4620036139470103
GATS5se,1.5549853296644647
GATS6dv,1.0507176795580113
GATS6pe,1.2816857165663234
GATS6se,1.3763408112618365
GATS7dv,1.0797248047247097
GATS7pe,1.2618934039331686
GATS7se,1.3315698097883493
GATS8dv,1.0535888339633617
GATS8pe,1.0820699095684672
GATS8se,1.1142549529277483
LogEE_A,4.244689513359705
LogEE_D,180.042884335807
MATS1dv,0.0240820836621941
MATS1pe,0.021484898616834964
MATS1se,0.11360197250908104
MATS2dv,0.0920904068307383
MATS2pe,0.20798242473802894
MATS2se,0.28151884957823176
MATS3dv,-0.03391420214494637
MATS3pe,0.025364642120402618
MATS3se,0.006296977597843445
MATS4dv,-0.1380773480662984
MATS4pe,-0.11592451935447799
MATS4se,-0.13773351451615543
MATS5dv,-0.03186424625098661
MATS5pe,0.019535483289873624
MATS5se,0.07627043395583047
MATS6dv,0.022658563535911596
MATS6pe,-0.09546806945598921
MATS6se,-0.14577158807190732
MATS7dv,-0.012455324823775961
MATS7pe,-0.12058091562531206
MATS7se,-0.15331978409087405
MATS8dv,-0.06700436173306194
MATS8pe,-0.08223512709048336
MATS8se,-0.09787034176205531
MAXaaCH,2.0616783190832058
MAXaasC,1.2295081775767411
MAXdsCH,1.5719026698910357
MAXdssC,-0.2062520471151421
MAXssNH,2.9015808960560046
MAXsssN,1.3184216742252457
MDEC-22,26.423322366538514
MDEC-23,15.208974712689889
MDEC-33,1.29482790773499
MDEN-23,0.33333333333333337
MDEO-11,0.814325284978472
MINaaCH,1.840207351678797
MINaasC,0.8122087406353491
MINdsCH,1.1977542359536406
MINdssC,-0.2062520471151421
MINssNH,2.9015808960560046
MINsssN,1.3184216742252457
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,542.1696735956809
SpAbs_A,36.35541861542555
SpAbs_D,360.0857686716141
SpMAD_A,1.2984078076937695
SpMAD_D,12.860206023986214
SpMax_A,2.4324979740134185
SpMax_D,180.042884335807
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,7.643363110730846
VAdjMat,5.906890595608519
VE1_DzZ,5.199961183886089
VE1_Dzi,5.210167819638433
VE1_Dzm,5.199970318751743
VE1_Dzp,5.227295757684557
VE1_Dzv,5.225679116551996
VE2_DzZ,0.18571289942450317
VE2_Dzi,0.18607742212994402
VE2_Dzm,0.1857132256697051
VE2_Dzp,0.18668913420301989
VE2_Dzv,0.18663139701971415
VE3_DzZ,2.6782705781033886
VE3_Dzi,2.6802314834907075
VE3_Dzm,2.6782723348198925
VE3_Dzp,2.6835134979943023
VE3_Dzv,2.683204181045797
VR1_DzZ,168.564881964991
VR1_Dzi,168.15177737585165
VR1_Dzm,168.56414704293505
VR1_Dzp,166.75405794610109
VR1_Dzv,166.8086649226058
VR2_DzZ,6.020174355892536
VR2_Dzi,6.00542062056613
VR2_Dzm,6.020148108676252
VR2_Dzp,5.95550206950361
VR2_Dzv,5.957452318664493
VR3_DzZ,6.156940149030525
VR3_Dzi,6.154486425492077
VR3_Dzm,6.15693578914459
VR3_Dzp,6.14613943718964
VR3_Dzv,6.146466853733808
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.22159697524371175
Xch-7dv,0.2943931669335371
Xpc-4dv,2.225299710774085
Xpc-5dv,3.285871595834205
Xpc-6dv,4.089158186934837
Zagreb1,140.0
Zagreb2,159.0
fragCpx,144.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,30
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.016544444444443
AATS1are,6.171871428571429
AATS2are,6.1794242424242425
AATS3are,5.933888970588236
AATS4are,6.086013333333334
AATS5are,6.216412698412699
AATS6are,5.997916666666667
AATS7are,5.982775862068966
AATS8are,5.900385964912281
AATSC0dv,3.4484072549916167
AATSC0pe,0.10182208504801092
AATSC0se,0.06547005109739368
AATSC1dv,0.08304483201602521
AATSC1pe,0.002187637174211262
AATSC1se,0.007437526944934248
AATSC2dv,0.3175652270302475
AATSC2pe,0.021177204140167112
AATSC2se,0.01843105346676632
AATSC3dv,-0.11694998072388531
AATSC3pe,0.0025826807471959956
AATSC3se,0.00041226344508995367
AATSC4dv,-0.47614692882182613
AATSC4pe,-0.011803676268861448
AATSC4se,-0.00901742023319631
AATSC5dv,-0.10988089794674165
AATSC5pe,0.0019891436409955085
AATSC5se,0.004993429208308611
AATSC6dv,0.07813595488492604
AATSC6pe,-0.009720757887517148
AATSC6se,-0.009543673319615996
AATSC7dv,-0.0429510324855862
AATSC7pe,-0.012277800245967554
AATSC7se,-0.010037854098670891
AATSC8dv,-0.23105832711637347
AATSC8pe,-0.008373352104541184
AATSC8se,-0.006407576276081144
AETA_eta,0.8404542789710082
ATSC0are,5.7371333333333325
ATSC1are,-0.1710419753086383
ATSC2are,2.623800000000007
ATSC3are,0.44186790123456837
ATSC4are,-1.9513999999999931
ATSC5are,0.6933333333333433
ATSC6are,-1.3580740740740707
ATSC7are,-1.5902123456790094
ATSC8are,-1.0006814814814813
BCUTZ-1h,16.013123249406583
BCUTZ-1l,5.690114268257156
BCUTc-1h,0.4431585958814703
BCUTc-1l,-0.37594727479179607
BCUTd-1h,4.043772402593378
BCUTd-1l,0.9715213042652461
BCUTi-1h,14.543249132950669
BCUTi-1l,10.319822289991219
BCUTm-1h,32.0665441794819
BCUTm-1l,11.701127078094206
BCUTp-1h,2.9545720480835325
BCUTp-1l,0.7517327839821982
BCUTs-1h,7.014575817642053
BCUTs-1l,0.2990508021950637
BCUTv-1h,24.441831351532244
BCUTv-1l,14.701063975272085
BalabanJ,1.3853295807916735
Diameter,17
ETA_beta,34.25
GATS1are,0.6560839451924719
GATS2are,0.6339270906069652
GATS3are,0.9166604008697379
GATS4are,1.4891757788442543
GATS5are,1.494007432504591
GATS6are,1.3166280052755728
GATS7are,1.2903145238941467
GATS8are,1.084751202232547
HybRatio,0.3181818181818182
Lipinski,True
LogEE_Dt,271.0848367978404
MATS1are,-0.028748387696526108
MATS2are,0.24945622721515515
MATS3are,0.03058104785542281
MATS4are,-0.13605401071382875
MATS5are,0.0517929146628737
MATS6are,-0.10652242118595791
MATS7are,-0.12903156007666108
MATS8are,-0.08262088224267515
MAXddssS,-3.634020635974775
MAXssCH2,0.8825525653818714
MAXsssCH,-0.6230105190224242
MINddssS,-3.634020635974775
MINssCH2,0.3785367360646945
MINsssCH,-0.6230105190224242
NsssssAs,0
RotRatio,0.26666666666666666
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,31.725127320852
SMR_VSA6,13.08951281182515
SMR_VSA7,77.19862575866478
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,273.65994506715015
SpAD_Dzi,298.14857862619715
SpAD_Dzm,273.67792554786183
SpAD_Dzp,352.0118345351634
SpAD_Dzv,346.0377828093
SpAbs_Dt,542.1696735956809
SpDiam_A,4.787578393355483
SpDiam_D,273.13671978930574
SpMAD_Dt,19.363202628417177
SpMax_Dt,271.0848367978404
SsssssAs,0
VE1_Dzpe,5.210496595157366
VE1_Dzse,5.21042511436622
VE2_Dzpe,0.18608916411276308
VE2_Dzse,0.186086611227365
VE3_Dzpe,2.6802945841733425
VE3_Dzse,2.680280865465317
VMcGowan,307.7800000000007
VR1_Dzpe,167.95456390162138
VR1_Dzse,167.93225635181136
VR2_Dzpe,5.998377282200764
VR2_Dzse,5.997580583993263
VR3_Dzpe,6.153312907038879
VR3_Dzse,6.153180079261796
mZagreb1,8.368055555555555
mZagreb2,6.263888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10624320987654319
AATSC1are,-0.0030543209876542554
AATSC2are,0.026503030303030372
AATSC3are,0.0032490286855482967
AATSC4are,-0.014454814814814764
AATSC5are,0.005502645502645582
AATSC6are,-0.011317283950617256
AATSC7are,-0.013708727117922495
AATSC8are,-0.008777907732293696
AETA_beta,1.2232142857142858
BCUTdv-1h,6.022484452419387
BCUTdv-1l,0.6436427239671957
BCUTpe-1h,3.5369540496003165
BCUTpe-1l,2.2388393706059255
BCUTse-1h,3.768263947702509
BCUTse-1l,2.4354518159141167
ETA_alpha,13.633333333333335
ETA_dBeta,0.75
ETA_eta_B,0.35373348715394926
ETA_eta_F,25.878430313226893
ETA_eta_L,6.988704834624357
ETA_eta_R,49.41115012441512
ETA_psi_1,0.5936139332365751
LabuteASA,166.67447813008383
LogEE_DzZ,136.48886656985954
LogEE_Dzi,149.10582507143002
LogEE_Dzm,136.49750254786812
LogEE_Dzp,175.20205329082228
LogEE_Dzv,172.7192389375983
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,60.6636706846161
PEOE_VSA7,42.88620958193191
PEOE_VSA8,18.497564902479812
PEOE_VSA9,0.0
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,300.0105673193676
SpAD_Dzse,299.42345313315207
SpAbs_DzZ,272.23647567939514
SpAbs_Dzi,297.32864890957967
SpAbs_Dzm,272.2566491506961
SpAbs_Dzp,354.26321507999114
SpAbs_Dzv,347.1165316906861
SpDiam_Dt,405.21110616181534
SpMAD_DzZ,9.773569466683934
SpMAD_Dzi,10.648163522364184
SpMAD_Dzm,9.77421162670935
SpMAD_Dzp,12.571851233398693
SpMAD_Dzv,12.358492243189286
SpMax_DzZ,136.48886656985954
SpMax_Dzi,149.10582507143002
SpMax_Dzm,136.49750254786812
SpMax_Dzp,175.20205329082228
SpMax_Dzv,172.7192389375983
VE1_Dzare,5.2099188022871665
VE2_Dzare,0.1860685286531131
VE3_Dzare,2.6801836878513146
VR1_Dzare,168.0088313497208
VR2_Dzare,6.0003154053471714
VR3_Dzare,6.153635962760654
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48690476190476195
AETA_dBeta,0.026785714285714284
AETA_eta_B,0.012633338826926759
AETA_eta_F,0.9242296540438176
AETA_eta_L,0.2495966012365842
AETA_eta_R,1.7646839330148258
BCUTare-1h,3.5809283574489674
BCUTare-1l,2.1879696218223503
ETA_beta_s,16.75
ETA_dPsi_A,0.12038606676342489
ETA_dPsi_B,0.0
ETA_eta_BR,0.6117334871539493
ETA_eta_FL,6.571775240594789
ETA_eta_RL,13.560480075219147
LogEE_Dzpe,150.04493219963837
LogEE_Dzse,149.75091822697036
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,37.76154634594978
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,30.38936785217202
SlogP_VSA6,66.07172277527076
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,298.96475608274756
SpAbs_Dzpe,298.9797052805496
SpAbs_Dzse,298.40446996290024
SpDiam_DzZ,212.66388895621864
SpDiam_Dzi,229.79243464814675
SpDiam_Dzm,212.68107004882893
SpDiam_Dzp,276.76399776445953
SpDiam_Dzv,271.0660445562287
SpMAD_Dzpe,10.714663118548843
SpMAD_Dzse,10.69369475475543
SpMax_Dzpe,150.04493219963837
SpMax_Dzse,149.75091822697036
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.5982142857142857
AETA_eta_BR,0.021847624541212474
AETA_eta_FL,0.23470625859267105
AETA_eta_RL,0.48430285982925525
DetourIndex,3624
EState_VSA1,16.065131982555545
EState_VSA2,5.907179729351506
EState_VSA3,25.93115605767717
EState_VSA4,18.405094737549014
EState_VSA5,15.276719573647892
EState_VSA6,6.076020106833881
EState_VSA7,48.53093654769288
EState_VSA8,17.449522740929552
EState_VSA9,0.0
ETA_beta_ns,17.5
ETA_shape_p,0.07334963325183373
ETA_shape_x,0.061124694376528114
ETA_shape_y,0.17603911980440096
GhoseFilter,True
LogEE_Dzare,149.52537404844855
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,297.8468598988028
SpDiam_Dzpe,232.0447577723746
SpDiam_Dzse,231.8416520841989
SpMAD_Dzare,10.677312717240984
SpMax_Dzare,149.52537404844855
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.708629725083686
VSA_EState9,42.67539091089109
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.625
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013095238095238049
FilterItLogS,-4.768420690997091
SpDiam_Dzare,231.01330189113514
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5697530864197533
ETA_epsilon_2,0.8202380952380949
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5142156862745096
ETA_epsilon_5,0.8022988505747124
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.12975308641975347
ETA_dEpsilon_B,0.055537400145243665
ETA_dEpsilon_C,-0.0742156862745098
ETA_dEpsilon_D,0.01793924466338248
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8928571428571429
MDEDescriptor,"0.0,0.0,0.0,0.0,26.423322366538514,15.208974712689889,0.0,1.29482790773499,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,63.56261799999996
BCUTDescriptor,"11.850000000000003,31.972072403254927,-0.2788917519255389,0.2373750207584213,5.554216078242095,12.33467585383264"
BPolDescriptor,38.497381999999995
TPSADescriptor,74.86000000000001
ALOGPDescriptor,"0.7884,0.62157456,105.68499999999999"
XLogPDescriptor,3.7190000000000007
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,398.16641389999995
ChiPathDescriptor,"19.82178018849253,13.560480075219147,11.998320296877498,9.47233511458202,7.466642876978478,5.633994577870943,3.0898084791216496,1.9975160824345206,16.032142714838077,10.002667375299902,7.3492526149178685,5.241492405869878,3.7357835691607413,2.3177470231588133,1.2284881863851742,0.7195522607969602"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3310910920747877,0.4540299592102657,0.0,0.0,0.09128709291752768,0.16566036996488814,0.18845780321997946"
AtomCountDescriptor,54
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.948361260197041,0.20412414523193154,0.42885536416183107,0.08333333333333333,0.7095450706275934,0.02633585906333207,0.12943167106621578,0.01075156944050255"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,2,5,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"56.668727607676516,2.02388312884559,17.423875232429427,7.529949798469571,6.418863906610615"
FractionalPSADescriptor,0.18801183973995658
WienerNumbersDescriptor,"2424.0,38.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.815827764055704,5.7470136020723706,7.806946099193644,1.4660656751580945,2.0649203002135965,2.1651811737674707"
FractionalCSP3Descriptor,0.3181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,2,10,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,11.4075,7.038733860891296"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2380.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3181818181818182
AutocorrelationDescriptorMass,"37.17112074762581,39.892859088733985,49.4375769708801,48.74786433315686,48.49334654614079"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.3894628140548177,-0.23070565643866425,0.08728331406026467,0.06737231536094973,-0.24755791505770688"
EccentricConnectivityIndexDescriptor,768
AutocorrelationDescriptorPolarizability,"2064.008634642822,2349.7417944682634,3148.217825736908,2935.0697284137023,2724.6104239090228"
