DLiP-ID,J1003S
AATSC4m,-0.24601809623557064
AATSC4p,0.005408160657588702
AATSC4s,-0.1459175430574607
AATSC4v,1.1959075316073051
AATSC5Z,0.3006339673006343
AATSC5c,0.005594235599824741
AATSC5d,-0.13137211285359432
AATSC5i,-0.1125723372501898
AATSC5m,1.284298875659435
AATSC5p,-0.02333646179843344
AATSC5s,0.24523777893119453
AATSC5v,-2.975824253287557
AATSC6Z,-1.1851851851851851
AATSC6c,-0.0039038773906096497
AATSC6d,-0.03417924096936442
AATSC6i,-0.06991280064836475
AATSC6m,-5.505331393807406
AATSC6p,-0.008922143377188616
AATSC6s,-0.31174109637758474
AATSC6v,-2.8965594226900877
AATSC7Z,-0.18904320987654327
AATSC7c,0.00013915738128408435
AATSC7d,-0.04232681755829905
AATSC7i,0.10753203250706526
AATSC7m,-0.7621053902794406
AATSC7p,0.013791299899348877
AATSC7s,-0.12142037227556775
AATSC7v,1.77505620529814
AATSC8Z,0.2734567901234568
AATSC8c,0.0021588164515413174
AATSC8d,-0.06557417205565352
AATSC8i,0.012533797222950081
AATSC8m,1.3749370048512548
AATSC8p,-0.013475849537391464
AATSC8s,0.2182300172012106
AATSC8v,-2.2778716065233215
ATS0are,346.3295999999999
ATS1are,368.65790000000004
ATS2are,629.0759
ATS3are,786.6947999999998
ATS4are,957.3600000000001
ATS5are,949.1228000000001
ATS6are,1036.529
ATS7are,1016.1279999999998
ATS8are,874.8250000000003
ATSC0dv,239.33333333333331
ATSC0pe,8.125764814814811
ATSC0se,5.30226637037037
ATSC1dv,73.25925925925927
ATSC1pe,0.06037417695473805
ATSC1se,-0.09902546502057796
ATSC2dv,14.20987654320988
ATSC2pe,0.6784675582990467
ATSC2se,0.39548651303154647
ATSC3dv,-36.037037037037045
ATSC3pe,-0.6616846707818839
ATSC3se,-0.4001425843621436
ATSC4dv,-12.148148148148156
ATSC4pe,-1.1676226337448492
ATSC4se,-0.7321400658436285
ATSC5dv,0.8271604938271717
ATSC5pe,2.3675445816186635
ATSC5se,1.5469723182441626
ATSC6dv,-123.66666666666667
ATSC6pe,-5.4947611111111
ATSC6se,-3.6604454814814917
ATSC7dv,-10.246913580246915
ATSC7pe,-1.2156346364883341
ATSC7se,-0.7636071714677719
ATSC8dv,-1.2716049382716013
ATSC8pe,2.8535801097393674
ATSC8se,1.7058221508916327
AXp-0dv,0.5637982583381788
AXp-1dv,0.2907522703190685
AXp-2dv,0.15550544096494673
AXp-3dv,0.08030420633803645
AXp-4dv,0.04235366973118651
AXp-5dv,0.02256972659923761
AXp-6dv,0.011657920909699512
AXp-7dv,0.006087727444229562
BertzCT,1126.1051969529249
ECIndex,619
ETA_eta,27.857029707055695
GATS1dv,0.4662073009822607
GATS1pe,0.6223631167086304
GATS1se,0.6574507926554196
GATS2dv,0.8835341936217386
GATS2pe,0.7567521256223446
GATS2se,0.7770205898896316
GATS3dv,0.9551090427338816
GATS3pe,0.8755690639374073
GATS3se,0.8806840548880781
GATS4dv,1.0260445682451256
GATS4pe,1.0170019916073998
GATS4se,1.0341479140520147
GATS5dv,0.9374153052774223
GATS5pe,0.7566233312628011
GATS5se,0.7812176947499282
GATS6dv,1.1837924275250182
GATS6pe,1.2451703881397227
GATS6se,1.2945195277967971
GATS7dv,1.0767931754874653
GATS7pe,1.1586768171451896
GATS7se,1.2072095266222704
GATS8dv,1.0091723040191007
GATS8pe,0.9230915699559221
GATS8se,0.9597533074067006
LogEE_A,4.369535331303422
LogEE_D,164.49542469321312
MATS1dv,0.2899868054537458
MATS1pe,0.007038917566218767
MATS1se,-0.01769311307421067
MATS2dv,0.03271559320106874
MATS2pe,0.046007911799007054
MATS2se,0.041099621296183046
MATS3dv,-0.06610503430939604
MATS3pe,-0.03574995286525215
MATS3se,-0.03313155957080641
MATS4dv,-0.01827298050139277
MATS4pe,-0.05172979500733008
MATS4se,-0.04970901220213415
MATS5dv,0.0012610103139351224
MATS5pe,0.10630800343358493
MATS5se,0.10645180879632353
MATS6dv,-0.1722376973073352
MATS6pe,-0.22540487926720482
MATS6se,-0.23011829444206797
MATS7dv,-0.014449860724233987
MATS7pe,-0.050490839836614586
MATS7se,-0.048605143983434226
MATS8dv,-0.0020493434142459153
MATS8pe,0.1354539097353506
MATS8se,0.12409032789516632
MAXaaCH,1.8941398564841094
MAXaaNH,2.9259645289474836
MAXaasC,0.9367408013863646
MAXdssC,-0.3507610544217681
MAXsCH3,1.8941398564841094
MAXssNH,2.900532643613001
MAXsssN,1.4028240740740738
MDEC-11,0.3273087983330075
MDEC-12,4.162883583018329
MDEC-13,6.34257840524651
MDEC-22,7.5859926379355045
MDEC-23,23.87221418712633
MDEC-33,16.71058527340624
MDEN-22,1.0259855680060184
MDEN-23,1.1447142425533319
MDEO-11,0.19999999999999996
MDEO-12,0.37796447300922725
MINaaCH,1.3431195672713532
MINaaNH,2.9259645289474836
MINaasC,-0.3783510639359309
MINdssC,-0.3646977093306456
MINsCH3,1.4849798064823316
MINssNH,2.900532643613001
MINsssN,1.4028240740740738
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6547619047619047
SM1_Dzi,1.7741040929820366
SM1_Dzm,1.6855864241423026
SM1_Dzp,-7.317814733608282
SM1_Dzv,-3.0209416124484996
SddssSe,0
SpAD_Dt,668.1301476876902
SpAbs_A,40.031871728601544
SpAbs_D,328.99084938642625
SpMAD_A,1.2913507009226304
SpMAD_D,10.612608044723427
SpMax_A,2.5623666368329365
SpMax_D,164.49542469321312
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.32
TpiPC10,8.68868548954645
VAdjMat,6.087462841250339
VE1_DzZ,5.4815965154510655
VE1_Dzi,5.478642401217199
VE1_Dzm,5.481859032704545
VE1_Dzp,5.441487732782334
VE1_Dzv,5.467744825102395
VE2_DzZ,0.17682569404680856
VE2_Dzi,0.1767304000392645
VE2_Dzm,0.1768341623453079
VE2_Dzp,0.17553186234781723
VE2_Dzv,0.1763788653258837
VE3_DzZ,2.8327985049575686
VE3_Dzi,2.832259444754983
VE3_Dzm,2.8328463944669258
VE3_Dzp,2.8254546152609037
VE3_Dzv,2.8302683623111236
VR1_DzZ,204.74844015362373
VR1_Dzi,205.18490440437188
VR1_Dzm,204.71389782872555
VR1_Dzp,209.72496379998927
VR1_Dzv,206.82275590906067
VR2_DzZ,6.604788392052378
VR2_Dzi,6.618867884011996
VR2_Dzm,6.603674123507276
VR2_Dzp,6.76532141290288
VR2_Dzv,6.671701803518086
VR3_DzZ,6.45318421589794
VR3_Dzi,6.4553136568008185
VR3_Dzm,6.453015495496692
VR3_Dzp,6.477199087616407
VR3_Dzv,6.463264286316585
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.13077773569599874
Xch-7dv,0.19359959394562537
Xpc-4dv,2.0659377893372706
Xpc-5dv,3.0231925294829294
Xpc-6dv,4.342346804816898
Zagreb1,166.0
Zagreb2,200.0
fragCpx,226.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,34
nBondsS,38
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.413511111111109
AATS1are,6.467682456140351
AATS2are,6.419141836734695
AATS3are,6.395892682926827
AATS4are,6.3824000000000005
AATS5are,6.412991891891893
AATS6are,6.398327160493827
AATS7are,6.350799999999999
AATS8are,6.248750000000002
AATSC0dv,4.432098765432098
AATSC0pe,0.15047712620027429
AATSC0se,0.09819011796982167
AATSC1dv,1.285250162443145
AATSC1pe,0.0010591960869252288
AATSC1se,-0.0017372888600101397
AATSC2dv,0.1449987402368355
AATSC2pe,0.0069231383499902726
AATSC2se,0.0040355766635872085
AATSC3dv,-0.2929840409515207
AATSC3pe,-0.005379550168958406
AATSC3se,-0.0032531917427816555
AATSC4dv,-0.0809876543209877
AATSC4pe,-0.007784150891632328
AATSC4se,-0.004880933772290857
AATSC5dv,0.005588922255588998
AATSC5pe,0.015996922848774752
AATSC5se,0.010452515663811909
AATSC6dv,-0.7633744855967078
AATSC6pe,-0.03391827846364877
AATSC6se,-0.02259534247828081
AATSC7dv,-0.06404320987654322
AATSC7pe,-0.007597716478052088
AATSC7se,-0.004772544821673575
AATSC8dv,-0.009082892416225723
AATSC8pe,0.02038271506956691
AATSC8se,0.012184443934940234
AETA_eta,0.8986138615179257
ATSC0are,8.929592592592584
ATSC1are,-0.015251440329214681
ATSC2are,0.7532578875171507
ATSC3are,-0.6524275720164552
ATSC4are,-1.411827572016454
ATSC5are,2.601009190672158
ATSC6are,-6.1665037037036905
ATSC7are,-1.319392866941009
ATSC8are,3.3245006858710533
BCUTZ-1h,9.004070990443523
BCUTZ-1l,5.68801070237278
BCUTc-1h,0.42091090821907023
BCUTc-1l,-0.401596835216146
BCUTd-1h,3.2734437913446586
BCUTd-1l,0.9772578734252886
BCUTi-1h,17.42477329988428
BCUTi-1l,10.94847510987986
BCUTm-1h,19.000142806541657
BCUTm-1l,11.699269059700583
BCUTp-1h,1.9983356868107254
BCUTp-1l,0.5458547601611057
BCUTs-1h,8.001921144363639
BCUTs-1l,1.1929682149937955
BCUTv-1h,20.904707035545055
BCUTv-1l,13.304118757348865
BalabanJ,1.5866130465402877
Diameter,12
ETA_beta,39.5
GATS1are,0.6371671409931846
GATS2are,0.760123864352107
GATS3are,0.8793974522559758
GATS4are,1.0240743802338463
GATS5are,0.7544695542808872
GATS6are,1.2548184908827225
GATS7are,1.1639090632893547
GATS8are,0.9201655603240642
HybRatio,0.2608695652173913
Lipinski,True
LogEE_Dt,334.0650738438451
MATS1are,-0.00161807303005652
MATS2are,0.04648145638539062
MATS3are,-0.03207667248116552
MATS4are,-0.056918377927739
MATS5are,0.1062777340652822
MATS6are,-0.2301898113776219
MATS7are,-0.04986734702342173
MATS8are,0.14360200581503862
MAXssCH2,-0.010833228353068769
MAXsssCH,-0.5382265684051406
MINssCH2,-0.010833228353068769
MINsssCH,-0.919052343159487
NsssssAs,0
RotRatio,0.14705882352941177
SM1_Dzpe,1.780196115214998
SM1_Dzse,1.6200363731051548
SMR_VSA1,18.716352369618512
SMR_VSA2,0.0
SMR_VSA3,15.514152220608405
SMR_VSA4,0.0
SMR_VSA5,25.8072212746906
SMR_VSA6,18.740524019627497
SMR_VSA7,82.29589135037523
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,267.42675190424603
SpAD_Dzi,261.1150167223385
SpAD_Dzm,267.304369323104
SpAD_Dzp,364.72511100367615
SpAD_Dzv,325.3218948093674
SpAbs_Dt,668.1301476876899
SpDiam_A,5.073160476051449
SpDiam_D,223.25431538836312
SpMAD_Dt,21.55258540928033
SpMax_Dt,334.0650738438451
SsssssAs,0
VE1_Dzpe,5.481564334483385
VE1_Dzse,5.481469666807679
VE2_Dzpe,0.17682465595107694
VE2_Dzse,0.1768216021550864
VE3_Dzpe,2.8327926342113265
VE3_Dzse,2.8327753638688833
VMcGowan,307.7800000000009
VR1_Dzpe,204.73233130125328
VR1_Dzse,204.76847441265653
VR2_Dzpe,6.604268751653332
VR2_Dzse,6.605434658472792
VR3_Dzpe,6.4531055364897645
VR3_Dzse,6.45328205927552
mZagreb1,10.583333333333332
mZagreb2,6.833333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,47
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.16536282578875156
AATSC1are,-0.0002675691285827137
AATSC2are,0.007686304974664803
AATSC3are,-0.0053042892033858145
AATSC4are,-0.009412183813443026
AATSC5are,0.017574386423460528
AATSC6are,-0.03806483767718327
AATSC7are,-0.008246205418381307
AATSC8are,0.023746433470507523
AETA_beta,1.2741935483870968
BCUTdv-1h,7.004061480473518
BCUTdv-1l,0.9950203300083681
BCUTpe-1h,3.9886769471813794
BCUTpe-1l,2.237457723626743
BCUTse-1h,4.009959329867167
BCUTse-1l,2.4334498597251857
ETA_alpha,14.385714285714288
ETA_dBeta,-0.5
ETA_eta_B,0.5131276592081999
ETA_eta_F,34.81299875521774
ETA_eta_L,6.6700359996270375
ETA_eta_R,62.670028462273436
ETA_psi_1,0.5385026737967917
LabuteASA,178.7683799499662
LogEE_DzZ,133.76675536840565
LogEE_Dzi,130.614737525459
LogEE_Dzm,133.7065584171695
LogEE_Dzp,181.18226280286902
LogEE_Dzv,162.17369875751456
PEOE_VSA1,10.05365155780638
PEOE_VSA2,19.587665907295158
PEOE_VSA3,4.39041504767482
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,29.828919765543436
PEOE_VSA7,43.67639416492469
PEOE_VSA8,29.84853456568138
PEOE_VSA9,0.0
SM1_Dzare,1.9900577693538684
SpAD_Dzpe,265.54347717597705
SpAD_Dzse,267.77637473207733
SpAbs_DzZ,265.87874883204944
SpAbs_Dzi,259.4553709579361
SpAbs_Dzm,265.7275304101968
SpAbs_Dzp,369.68234033934624
SpAbs_Dzv,327.3683391274777
SpDiam_Dt,461.70252706494233
SpMAD_DzZ,8.626669416266001
SpMAD_Dzi,8.423065055559308
SpMAD_Dzm,8.622721591067872
SpMAD_Dzp,11.765326161408908
SpMAD_Dzv,10.494254671269916
SpMax_DzZ,133.76675536840565
SpMax_Dzi,130.614737525459
SpMax_Dzm,133.7065584171695
SpMax_Dzp,181.18226280286902
SpMax_Dzv,162.17369875751456
VE1_Dzare,5.481530074554395
VE2_Dzare,0.17682355079207726
VE3_Dzare,2.832786384164084
VR1_Dzare,204.69238664784223
VR2_Dzare,6.602980214446523
VR3_Dzare,6.452910410735082
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4640552995391706
AETA_dBeta,-0.016129032258064516
AETA_eta_B,0.016552505135748383
AETA_eta_F,1.1229999598457336
AETA_eta_L,0.2151624516008722
AETA_eta_R,2.021613821363659
BCUTare-1h,4.10772399045114
BCUTare-1l,2.1875707608636
ETA_beta_s,20.0
ETA_dPsi_A,0.17549732620320824
ETA_dPsi_B,0.0
ETA_eta_BR,0.8571276592081999
ETA_eta_FL,8.231049903537858
ETA_eta_RL,14.901085903164896
LogEE_Dzpe,132.8291642691245
LogEE_Dzse,133.94044660388076
PEOE_VSA10,18.589878417693342
PEOE_VSA11,5.817862777835028
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.216698334856808
SlogP_VSA2,41.89417819323006
SlogP_VSA3,9.53140013787187
SlogP_VSA4,19.664695240427143
SlogP_VSA5,38.66017719186966
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,262.69247081856565
SpAbs_Dzpe,263.87813242303406
SpAbs_Dzse,266.2608568346564
SpDiam_DzZ,185.57883203959807
SpDiam_Dzi,180.29008257230873
SpDiam_Dzm,185.52754010300217
SpDiam_Dzp,249.30128067361807
SpDiam_Dzv,225.19564778325457
SpMAD_Dzpe,8.565918618579905
SpMAD_Dzse,8.637947572002494
SpMax_Dzpe,132.8291642691245
SpMax_Dzse,133.94044660388076
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6451612903225806
AETA_eta_BR,0.02764927932929677
AETA_eta_FL,0.26551773882380186
AETA_eta_RL,0.4806801904246741
DetourIndex,5069
EState_VSA1,11.959746875309353
EState_VSA2,24.36239704724839
EState_VSA3,16.94476576122902
EState_VSA4,16.82083097824245
EState_VSA5,24.14244140905123
EState_VSA6,30.33183534230805
EState_VSA7,19.913841467842857
EState_VSA8,15.514152220608405
EState_VSA9,4.736862953800049
ETA_beta_ns,19.5
ETA_shape_p,0.17047335319430648
ETA_shape_x,0.0
ETA_shape_y,0.4101290963257199
GhoseFilter,True
LogEE_Dzare,131.41043082119745
SlogP_VSA10,10.208277825509848
SlogP_VSA11,0.0
SpAbs_Dzare,260.830803873041
SpDiam_Dzpe,184.2054889621978
SpDiam_Dzse,185.81407641282772
SpMAD_Dzare,8.473950671566634
SpMax_Dzare,131.41043082119745
TopoPSA(NO),87.32
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.59463426650736
VSA_EState9,63.072032400159294
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6290322580645161
EState_VSA10,13.979489415818463
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03594470046082942
FilterItLogS,-6.141346815148025
SpDiam_Dzare,182.1449752023737
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6224867724867722
ETA_epsilon_2,0.8617511520737324
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5560924369747892
ETA_epsilon_5,0.8277056277056275
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.1799580368545889
ETA_dEpsilon_B,0.06639433551198304
ETA_dEpsilon_C,-0.11356370134260585
ETA_dEpsilon_D,0.03404552436810493
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7419354838709677
MDEDescriptor,"0.3273087983330075,4.162883583018329,6.34257840524651,0.0,7.5859926379355045,23.87221418712633,0.0,16.71058527340624,0.0,0.0,0.19999999999999996,0.37796447300922725,0.0,0.0,0.0,0.0,1.0259855680060184,1.1447142425533319,0.0"
APolDescriptor,63.179238999999974
BCUTDescriptor,"11.890000000000004,18.998408335639994,-0.3677991239368873,0.23217613564212503,4.130523667136136,12.570572197401962"
BPolDescriptor,33.478761
TPSADescriptor,87.32
ALOGPDescriptor,"3.421900000000001,11.709399610000006,114.44759999999997"
XLogPDescriptor,4.279000000000001
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,422.17541900000003
ChiPathDescriptor,"22.120591385700628,14.901085903164901,13.613485759278335,11.598761387794179,9.90621936010071,8.570099748653131,5.981445408481813,4.447796000399867,17.477746008483543,9.885577190848327,7.619766607282391,5.460686030986477,4.023598624462715,2.8889250047024135,1.7137143737258287,1.0592645752959442"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.41103985967975243,0.6999577363040662,0.0,0.0,0.02795084971874737,0.13077773569599874,0.19359959394562537"
AtomCountDescriptor,54
BondCountDescriptor,34
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.2050087257299515,0.0,0.5924233810667248,0.0,1.0058471794968442,0.0,0.18849902326294754,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,4,2,1,1,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"63.26110511728132,2.040680810234881,23.203218028937442,7.943061864363674,12.732226698759716"
FractionalPSADescriptor,0.20683345374970774
WienerNumbersDescriptor,"2454.0,54.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0"
ChiPathClusterDescriptor,"5.361442342929228,8.976119360156348,14.269927804283679,2.065937789337271,3.023192529482927,3.9871156007183246"
FractionalCSP3Descriptor,0.2608695652173913
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,8,2,0,0,2,7,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,10.508121615993335,5.086505190311419"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2319.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2608695652173913
AutocorrelationDescriptorMass,"36.26537245077141,37.433406853595,54.50993860159618,61.0879114378957,64.11091606627949"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6706058034067587,-0.39081377599636064,0.22097538751168383,-0.20324295338476864,-0.030359704454085923"
EccentricConnectivityIndexDescriptor,619
AutocorrelationDescriptorPolarizability,"2248.172823408881,2722.938992329761,4005.5760170727144,4390.615822432019,4333.438579363465"
