DLiP-ID,T002JQ
JGI3,0.06392045454545454
JGI4,0.04000000000000001
JGI5,0.01978114478114478
JGI6,0.022215743440233235
JGI7,0.013178661616161614
JGI8,0.015724808441895274
JGI9,0.005625
MIC0,11.998338827798749
MIC1,26.610879393013896
MIC2,32.110023177579414
MIC3,33.811599091744775
MIC4,33.897187066783715
MIC5,33.897187066783715
MPC2,46
MPC3,62
MPC4,91
MPC5,122
MPC6,144
MPC7,164
MPC8,184
MPC9,160
Mare,0.9581428571428571
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.20732899129811416
RPCG,0.12152863809261
SIC0,0.23337912248346188
SIC1,0.5118008662494518
SIC2,0.7005519008337657
SIC3,0.8316331856110343
SIC4,0.8462540769695553
SIC5,0.8462540769695553
SaaN,0
SaaO,0
SaaS,0
Sare,53.656
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.942169854540817
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,75.89766215694974
TIC1,166.44371966471752
TIC2,227.82779764997167
TIC3,270.45698813306234
TIC4,275.21187563522585
TIC5,275.21187563522585
Vabc,341.6139784413472
WPol,44
apol,60.54778999999998
bpol,34.38421
nRot,3
ABCGG,15.294285676054844
ATS0Z,1048.0
ATS0d,182.0
ATS0i,9130.388091932471
ATS0m,4108.620682000001
ATS0p,78.40059514547
ATS0s,179.98611111111111
ATS0v,11169.29407178524
ATS1Z,1322.0
ATS1d,245.0
ATS1i,8703.850608560255
ATS1m,4934.799646000002
ATS1p,107.88403297600003
ATS1s,144.16666666666669
ATS1v,15258.268634799735
ATS2Z,2147.0
ATS2d,446.0
ATS2i,18050.80724438264
ATS2m,7821.255398000003
ATS2p,183.88928476333908
ATS2s,261.6736111111111
ATS2v,25252.68016190678
ATS3Z,2445.0
ATS3d,525.0
ATS3i,28349.499579566378
ATS3m,8335.323623999999
ATS3p,234.76470272237603
ATS3s,398.0277777777777
ATS3v,30268.455217949875
ATS4Z,2157.0
ATS4d,504.0
ATS4i,34931.28312150947
ATS4m,7219.358901
ATS4p,213.29165265507103
ATS4s,446.33333333333337
ATS4v,26491.511511515153
ATS5Z,1916.0
ATS5d,383.0
ATS5i,25316.514275182166
ATS5m,6469.836573000001
ATS5p,179.673195596564
ATS5s,405.41666666666663
ATS5v,22945.21431859211
ATS6Z,1634.0
ATS6d,374.0
ATS6i,26413.4337726308
ATS6m,5380.709299999999
ATS6p,175.20596981414803
ATS6s,315.40277777777777
ATS6v,21442.374651320195
ATS7Z,1382.0
ATS7d,339.0
ATS7i,24115.32256044606
ATS7m,4446.504973999998
ATS7p,151.70517296875204
ATS7s,278.66666666666663
ATS7v,18235.97816699295
ATS8Z,1064.0
ATS8d,255.0
ATS8i,19878.17574352215
ATS8m,3450.7008009999995
ATS8p,116.435298836752
ATS8s,229.375
ATS8v,13799.950786947738
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,5
C2SP3,6
C3SP2,1
C3SP3,3
C4SP3,1
FCSP3,0.6818181818181818
GGI10,0.11998775635139272
JGI10,0.006665986463966262
JGT10,0.5117494804482761
Kier1,18.055555555555557
Kier2,6.805293005671078
Kier3,3.446409989594173
MAXdO,13.455218446576671
MID_C,46.45898215342611
MID_N,4.465770605572885
MID_O,3.5987870810675897
MID_X,0.0
MID_h,8.064557686640475
MINdO,13.455218446576671
MPC10,168
MWC01,30.0
MWC02,5.030437921392435
MWC03,5.910796644040527
MWC04,6.849066282633458
MWC05,7.746300662231439
MWC06,8.695339376799712
MWC07,9.601638940166769
MWC08,10.558231685563127
MWC09,11.470863118197729
MWC10,12.433212202169729
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.6621000000000006
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.501258210544727
SRW05,0.0
SRW06,7.110696122978827
SRW07,0.0
SRW08,8.83127373772255
SRW09,0.0
SRW10,10.614007941153417
SaaCH,10.58390879530358
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.3431324450311195
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.35128343621399205
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.5598464269967245
SsssP,0
VE1_A,3.9045310532573536
VE1_D,5.025546558857851
VE2_A,0.150174271279129
VE2_D,0.1932902522637635
VE3_A,2.3176491323133175
VE3_D,2.570045660989684
VR1_A,1403.9369191134622
VR1_D,162.18643326636405
VR2_A,53.99757381205624
VR2_D,6.237939741014002
VR3_A,8.20254709919747
VR3_D,6.044257941202941
WPath,1738
Xc-3d,2.686396006746553
Xc-4d,0.27883876791260265
Xc-5d,0.3333333333333333
Xc-6d,0.05892556509887896
Xp-0d,17.777810114122516
Xp-1d,12.536155147171494
Xp-2d,12.443277788958122
Xp-3d,10.354712745789273
Xp-4d,9.649000392638394
Xp-5d,7.91439072760944
Xp-6d,5.862456366325054
Xp-7d,4.07751563255502
ZMIC0,89.52193682607509
ZMIC1,50.80742380974438
ZMIC2,34.35369077703266
ZMIC3,27.593656839635663
ZMIC4,27.226166357031108
ZMIC5,27.226166357031108
nAcid,0
nAtom,56
nBase,1
nRing,6
piPC1,3.5553480614894135
piPC2,4.051784947803305
piPC3,4.45143608604605
piPC4,4.872330622719075
piPC5,5.254561384592994
piPC6,5.261718214099707
piPC7,5.442147111142521
piPC8,5.580201412884847
piPC9,5.585843176791514
AATS0Z,18.714285714285715
AATS0d,3.25
AATS0i,163.04264449879412
AATS0m,73.36822646428573
AATS0p,1.4000106275976787
AATS0s,3.2140376984126986
AATS0v,199.45167985330787
AATS1Z,22.033333333333335
AATS1d,4.083333333333333
AATS1i,145.06417680933757
AATS1m,82.24666076666671
AATS1p,1.798067216266667
AATS1s,2.402777777777778
AATS1v,254.30447724666226
AATS2Z,18.194915254237287
AATS2d,3.7796610169491527
AATS2i,152.9729427490054
AATS2m,66.28182540677969
AATS2p,1.5583837691808395
AATS2s,2.2175729755178906
AATS2v,214.00576408395577
AATS3Z,13.508287292817679
AATS3d,2.9005524861878453
AATS3i,156.62706950036673
AATS3m,46.051511734806624
AATS3p,1.2970425564772157
AATS3s,2.1990484960098216
AATS3v,167.22903435331423
AATS4Z,10.271428571428572
AATS4d,2.4
AATS4i,166.3394434357594
AATS4m,34.377899528571426
AATS4p,1.015674536452719
AATS4s,2.1253968253968254
AATS4v,126.15005481673883
AATS5Z,12.282051282051283
AATS5d,2.4551282051282053
AATS5i,162.2853479178344
AATS5m,41.473311365384625
AATS5p,1.1517512538241281
AATS5s,2.598824786324786
AATS5v,147.08470717046222
AATS6Z,10.149068322981366
AATS6d,2.3229813664596275
AATS6i,164.05859486106087
AATS6m,33.420554658385086
AATS6p,1.0882358373549568
AATS6s,1.959023464458247
AATS6v,133.182451250436
AATS7Z,9.465753424657533
AATS7d,2.3219178082191783
AATS7i,165.17344219483604
AATS7m,30.455513520547928
AATS7p,1.0390765271832332
AATS7s,1.9086757990867578
AATS7v,124.90396004789692
AATS8Z,8.941176470588236
AATS8d,2.142857142857143
AATS8i,167.0434936430433
AATS8m,28.99748572268907
AATS8p,0.9784478893844706
AATS8s,1.9275210084033614
AATS8v,115.96597299956083
AMID_C,1.7868839289779275
AMID_N,0.17176040790664943
AMID_O,0.13841488773336882
AMID_X,0.0
AMID_h,0.3101752956400183
ATS0dv,282.0
ATS0pe,330.40540000000004
ATS0se,414.55197599999997
ATS1dv,290.0
ATS1pe,377.3690000000001
ATS1se,454.4659599999999
ATS2dv,413.0
ATS2pe,725.8750999999999
ATS2se,888.0396319999998
ATS3dv,425.0
ATS3pe,1083.7145999999998
ATS3se,1349.4883039999993
ATS4dv,366.0
ATS4pe,1211.5845000000002
ATS4se,1547.3990840000001
ATS5dv,326.0
ATS5pe,934.4032999999998
ATS5se,1174.0787159999998
ATS6dv,216.0
ATS6pe,923.5459999999998
ATS6se,1176.4183920000005
ATS7dv,212.0
ATS7pe,835.163
ATS7se,1066.359744
ATS8dv,198.0
ATS8pe,671.4385999999996
ATS8se,863.1241080000001
ATSC0Z,389.7142857142858
ATSC0c,0.6194006111691834
ATSC0d,37.35714285714285
ATSC0i,78.2186846118253
ATSC0m,1864.5850384999994
ATSC0p,12.935686683253925
ATSC0s,59.91468253968253
ATSC0v,2896.953827262042
ATSC1Z,31.87755102040819
ATSC1c,-0.2751919105794358
ATSC1d,9.438775510204083
ATSC1i,-8.498234968784086
ATSC1m,153.2136572499996
ATSC1p,0.4039665754440003
ATSC1s,-1.9829931972789105
ATSC1v,154.69932322595588
ATSC2Z,9.530612244897988
ATSC2c,-0.06574905711751722
ATSC2d,-9.395408163265312
ATSC2i,13.608047552933119
ATSC2m,46.129000624999634
ATSC2p,0.9041586692583934
ATSC2s,3.2794784580498866
ATSC2v,176.28361117768006
ATSC3Z,-261.61224489795916
ATSC3c,0.0516579743700571
ATSC3d,-10.350765306122454
ATSC3i,-47.869168615207506
ATSC3m,-1264.4735974375
ATSC3p,-10.262003306044736
ATSC3s,-13.872307256235828
ATSC3v,-2272.01716534477
ATSC4Z,110.14285714285714
ATSC4c,-0.14323996951699877
ATSC4d,-14.303571428571425
ATSC4i,3.155928115399965
ATSC4m,533.3520161250002
ATSC4p,2.7154957951234153
ATSC4s,-16.014880952380953
ATSC4v,822.0235990447856
ATSC5Z,-121.0612244897959
ATSC5c,0.2697286940986592
ATSC5d,-3.1734693877551012
ATSC5i,-12.631696729567537
ATSC5m,-583.024125
ATSC5p,-2.391028499364979
ATSC5s,5.9281462585034035
ATSC5v,-850.6467287905112
ATSC6Z,-39.14285714285715
ATSC6c,-0.1559658157501896
ATSC6d,-0.866071428571427
ATSC6i,-0.6127430654103458
ATSC6m,-181.33162868749992
ATSC6p,0.0695315995915281
ATSC6s,-11.37698412698413
ATSC6v,-77.27312831697797
ATSC7Z,-66.32653061224492
ATSC7c,-0.11700656836729285
ATSC7d,-0.6811224489795895
ATSC7i,-12.077921261905637
ATSC7m,-315.8655408749999
ATSC7p,-1.837165202342524
ATSC7s,-5.718537414965987
ATSC7v,-437.7935268161697
ATSC8Z,59.428571428571416
ATSC8c,0.17070980442399017
ATSC8d,11.116071428571434
ATSC8i,-2.392192725888994
ATSC8m,280.83919143750006
ATSC8p,0.6280317425236546
ATSC8s,7.779761904761905
ATSC8v,247.63914904376443
AXp-0d,0.6837619274662506
AXp-1d,0.4178718382390498
AXp-2d,0.270506038890394
AXp-3d,0.16701149589982697
AXp-4d,0.10603297134767466
AXp-5d,0.06487205514433968
AXp-6d,0.040711502543923986
AXp-7d,0.02486290019850622
GATS1Z,0.9267473118279568
GATS1c,1.426267466647517
GATS1d,1.0673996175908225
GATS1i,1.3709531411735956
GATS1m,0.9319527563522998
GATS1p,1.1572287512487545
GATS1s,0.6812542084754557
GATS1v,1.0805734906886382
GATS2Z,0.9914912520503005
GATS2c,1.1766951075873653
GATS2d,1.7155750721068157
GATS2i,1.1171516105847756
GATS2m,0.9943543288573293
GATS2p,1.049550916032373
GATS2s,0.5710042893474095
GATS2v,1.0275960018870791
GATS3Z,1.2062243806808053
GATS3c,1.125697963075338
GATS3d,1.1225082661652392
GATS3i,1.2553699365493074
GATS3m,1.2086396561043444
GATS3p,1.2790521043490444
GATS3s,1.0471938689163993
GATS3v,1.2582672645047925
GATS4Z,0.9304435483870965
GATS4c,1.1569670216294154
GATS4d,1.2619502868068837
GATS4i,0.8983916594150846
GATS4m,0.9255416505983545
GATS4p,0.8630273687197494
GATS4s,1.486559095274365
GATS4v,0.8565258714011361
GATS5Z,1.1530061000827128
GATS5c,1.1711618449179353
GATS5d,0.8824214345246851
GATS5i,1.0482809465329759
GATS5m,1.1480937915347247
GATS5p,1.0244657782086717
GATS5s,1.5728402188874258
GATS5v,1.0583017385804743
GATS6Z,1.0071879382889197
GATS6c,0.9990704156807144
GATS6d,0.8413001912045891
GATS6i,0.9566608729264727
GATS6m,1.0061004032758785
GATS6p,0.9498963507919443
GATS6s,1.0272345654837582
GATS6v,0.9713045022796245
GATS7Z,1.0386516791869198
GATS7c,1.0112253315402853
GATS7d,0.8974829094528408
GATS7i,1.0022881624287785
GATS7m,1.0378459005449423
GATS7p,0.9886041924028108
GATS7s,0.8599874522598407
GATS7v,1.0071204638570719
GATS8Z,0.8912476280834912
GATS8c,0.8557407202624051
GATS8d,0.6000449893150378
GATS8i,0.9153137457717203
GATS8m,0.8918020114066842
GATS8p,0.8934962817692879
GATS8s,0.7219868939064847
GATS8v,0.8982547460223409
MATS1Z,0.07634408602150541
MATS1c,-0.41466827538747525
MATS1d,0.2358189929891652
MATS1i,-0.1014039805223983
MATS1m,0.07669235271155643
MATS1p,0.02914692351837006
MATS1s,-0.03089048580984865
MATS1v,0.049840640762767605
MATS2Z,0.011605944629454776
MATS2c,-0.05037602772453972
MATS2d,-0.11935703406034298
MATS2i,0.08256411492788544
MATS2m,0.011740804875158996
MATS2p,0.033171199977580626
MATS2s,0.02597631485448942
MATS2v,0.028878616592606238
MATS3Z,-0.2076926815832536
MATS3c,0.025803296634603314
MATS3d,-0.08572515132628383
MATS3i,-0.18934543049760477
MATS3m,-0.20981523637190652
MATS3p,-0.24544382729903744
MATS3s,-0.0716349379406721
MATS3v,-0.24264954820098134
MATS4Z,0.075366568914956
MATS4c,-0.06166820715987277
MATS4d,-0.10210325047801147
MATS4i,0.010759332440194114
MATS4m,0.07627820740984675
MATS4p,0.05597941800572105
MATS4s,-0.07127860383481804
MATS4v,0.07566785877487901
MATS5Z,-0.11151214377020825
MATS5c,0.15632158463371312
MATS5d,-0.030494680590282885
MATS5i,-0.05797150973272035
MATS5m,-0.11224519515979245
MATS5p,-0.0663527143062389
MATS5s,0.035518046876791144
MATS5v,-0.10540739769739794
MATS6Z,-0.03493561137319903
MATS6c,-0.08758302528789837
MATS6d,-0.00806384570620998
MATS6i,-0.0027247712462707845
MATS6m,-0.033826223822199825
MATS6p,0.0018696266226869746
MATS6s,-0.06604744784610049
MATS6v,-0.009277886860484107
MATS7Z,-0.06527939581408429
MATS7c,-0.07245590477834538
MATS7d,-0.006993373320411721
MATS7i,-0.059226607508473715
MATS7m,-0.06497633714067855
MATS7p,-0.05447458045813113
MATS7s,-0.03660891651670016
MATS7v,-0.05796461207837293
MATS8Z,0.07176125582197686
MATS8c,0.12969639384057213
MATS8d,0.1400292430547746
MATS8i,-0.014392184667208463
MATS8m,0.07087883725931768
MATS8p,0.02284720994406098
MATS8s,0.06110462862497055
MATS8v,0.040227106501169965
MAXsOH,10.942169854540817
MINsOH,10.942169854540817
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.06052756833935
SpAD_D,276.7540496854291
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,10.41341066437581
SssNH2,0
SsssAs,0
SsssCH,1.1473512176414822
SsssNH,0
SssssB,0
SssssC,-0.7963212866801987
SssssN,0
TMPC10,1197
TMWC10,134.2958868331949
TSRW10,62.168109876572835
VE1_Dt,5.0330132647535795
VE2_Dt,0.19357743325975305
VE3_Dt,2.5715303083742325
VR1_Dt,163.02368514512003
VR2_Dt,6.27014173635077
VR3_Dt,6.049406942916839
Xc-3dv,1.905623836222036
Xc-4dv,0.16744528915252793
Xc-5dv,0.09128709291752768
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.4053086087630228
Xch-7d,0.899647115811873
Xp-0dv,15.569515554343146
Xp-1dv,10.317523650275133
Xp-2dv,9.519645234190982
Xp-3dv,7.39239760844844
Xp-4dv,6.75050711207797
Xp-5dv,5.246612577842503
Xp-6dv,3.80171677931189
Xp-7dv,2.4150797821359595
Xpc-4d,5.105019849301911
Xpc-5d,9.934931481225004
Xpc-6d,15.572726958802264
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,6
n7Ring,0
n8Ring,0
n9Ring,0
nARing,5
nBonds,60
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,5.672893621622456
AATS0dv,5.035714285714286
AATS0pe,5.9000964285714295
AATS0se,7.402713857142857
AATS1dv,4.833333333333333
AATS1pe,6.289483333333335
AATS1se,7.574432666666665
AATS2dv,3.5
AATS2pe,6.1514838983050835
AATS2se,7.525759593220337
AATS3dv,2.3480662983425415
AATS3pe,5.987373480662982
AATS3se,7.455736486187841
AATS4dv,1.7428571428571429
AATS4pe,5.769450000000001
AATS4se,7.368567066666667
AATS5dv,2.08974358974359
AATS5pe,5.989764743589743
AATS5se,7.526145615384614
AATS6dv,1.3416149068322982
AATS6pe,5.73631055900621
AATS6se,7.306946534161494
AATS7dv,1.452054794520548
AATS7pe,5.720294520547945
AATS7se,7.3038338630137
AATS8dv,1.6638655462184875
AATS8pe,5.642341176470585
AATS8se,7.253143764705883
AATSC0Z,6.959183673469389
AATSC0c,0.011060725199449704
AATSC0d,0.6670918367346937
AATSC0i,1.396762225211166
AATSC0m,33.2961614017857
AATSC0p,0.2309944050581058
AATSC0s,1.0699050453514738
AATSC0v,51.731318343965036
AATSC1Z,0.5312925170068031
AATSC1c,-0.004586531842990597
AATSC1d,0.15731292517006806
AATSC1i,-0.14163724947973477
AATSC1m,2.5535609541666604
AATSC1p,0.006732776257400004
AATSC1s,-0.03304988662131517
AATSC1v,2.5783220537659313
AATSC2Z,0.08076790038049142
AATSC2c,-0.0005571953993009933
AATSC2d,-0.0796221030785196
AATSC2i,0.11532243688926372
AATSC2m,0.3909237341101664
AATSC2p,0.00766236160388469
AATSC2s,0.027792190322456667
AATSC2v,1.4939289082854241
AATSC3Z,-1.445371518773255
AATSC3c,0.0002854031733152326
AATSC3d,-0.05718654865261025
AATSC3i,-0.2644705448354006
AATSC3m,-6.986041974792818
AATSC3p,-0.056696150862125615
AATSC3s,-0.0766425815261648
AATSC3v,-12.552581024004255
AATSC4Z,0.5244897959183673
AATSC4c,-0.0006820950929380894
AATSC4d,-0.06811224489795917
AATSC4i,0.015028229120952214
AATSC4m,2.5397715053571437
AATSC4p,0.01293093235773055
AATSC4s,-0.07626133786848073
AATSC4v,3.914398090689455
AATSC5Z,-0.7760334903192045
AATSC5c,0.0017290300903760204
AATSC5d,-0.020342752485609624
AATSC5i,-0.08097241493312524
AATSC5m,-3.7373341346153848
