DLiP-ID,C000Y4
DLiP-Mol-ID,31547
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H24O3/c1-18-7-6-11-12(14(18)4-5-17(18)21)3-2-10-8-15(19)16(20)9-13(10)11/h8-9,11-12,14,17,19-21H,2-7H2,1H3/t11-,12+,14-,17-,18-/m0/s1"
Standard Inchi Key(RDKit),DILDHNKDVHLEQB-XSSYPUMDSA-N
Canonical SMILES(RDKit),C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
SMILES(SDF),
MW(SDF),
MW(RDKit),288.387
MW Monoisotopic(RDKit),288.172544628
MolLogP(RDKit),3.3148
XLogP(SDF),
XLogP(CDK),3.987
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),60.69
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.641820461382439
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,92305.06648561044
qed,0.641820461382439
Chi0,14.77565640300939
Chi1,10.003855748193212
TPSA,60.69
Chi0n,12.548383088756918
Chi0v,12.548383088756918
Chi1n,8.232905037119476
Chi1v,8.232905037119476
Chi2n,7.592893852116604
Chi2v,7.592893852116604
Chi3n,6.769940347780652
Chi3v,6.769940347780652
Chi4n,5.568733183113639
Chi4v,5.568733183113639
MolMR,80.39540000000004
MolWt,288.387
fr_SH,0
Kappa1,13.44342794111866
Kappa2,4.388697542018279
Kappa3,1.7621198565045808
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,582.0713252966614
