DLiP-ID,J0000O
AATSC5m,1.0130351725626137
AATSC5p,-0.0013707715270486762
AATSC5s,-0.011625942770308224
AATSC5v,0.3941303932986518
AATSC6Z,-0.24807056017236073
AATSC6c,-0.0023148430979513268
AATSC6d,7.694675284702774e-05
AATSC6i,0.07245819277505092
AATSC6m,-1.1844496209537738
AATSC6p,0.00990414551789279
AATSC6s,-0.17334711428302724
AATSC6v,1.088168037103615
AATSC7Z,0.6257694675284705
AATSC7c,0.0015398445894530737
AATSC7d,-0.009964604493690367
AATSC7i,0.3088286883254009
AATSC7m,3.1025537393350513
AATSC7p,0.007094419365982415
AATSC7s,0.7329504163674291
AATSC7v,0.048402506943111
AATSC8Z,0.3036845616927048
AATSC8c,9.553548769393707e-05
AATSC8d,-0.07248280833958204
AATSC8i,-0.2891937708806834
AATSC8m,1.598473331396197
AATSC8p,-0.021900596854434542
AATSC8s,0.03385173697683391
AATSC8v,-2.0819776222733437
ATS0are,361.15470000000005
ATS1are,367.154
ATS2are,691.1309
ATS3are,879.4300000000002
ATS4are,981.9709
ATS5are,981.6689999999996
ATS6are,958.3388999999999
ATS7are,902.6469999999999
ATS8are,857.6780000000002
ATSC0dv,247.50877192982458
ATSC0pe,11.062056140350872
ATSC0se,6.821512140350875
ATSC1dv,82.20160049245926
ATSC1pe,0.03164112034472477
ATSC1se,-0.13413200246229692
ATSC2dv,145.31671283471846
ATSC2pe,7.708828716528167
ATSC2se,5.300850260387807
ATSC3dv,60.056325023084035
ATSC3pe,0.6375429362880827
ATSC3se,-0.18245250230839827
ATSC4dv,17.36995998768852
ATSC4pe,-1.586407694675286
ATSC4se,-1.4107145016928282
ATSC5dv,28.808556478916604
ATSC5pe,0.7143817790089249
ATSC5se,0.14278970883348746
ATSC6dv,-7.831640504770697
ATSC6pe,-1.8603961834410623
ATSC6se,-1.1517194115112308
ATSC7dv,99.11695906432746
ATSC7pe,7.049615204678355
ATSC7se,5.159852888888896
ATSC8dv,-1.593105570944925
ATSC8pe,1.6156760541705013
ATSC8se,0.6402472120652611
AXp-0dv,0.5995289361895748
AXp-1dv,0.3507094626663215
AXp-2dv,0.1875915392197217
AXp-3dv,0.11094019091612851
AXp-4dv,0.06514441276428765
AXp-5dv,0.03816841272388083
AXp-6dv,0.021981461445450743
AXp-7dv,0.01260559826801796
BertzCT,598.3798869101998
ECIndex,588
ETA_eta,29.64126763405214
GATS1dv,0.4271530948446956
GATS1pe,0.5719451768187945
GATS1se,0.5801594034236432
GATS2dv,0.6410547207258294
GATS2pe,0.47719445507030434
GATS2se,0.4218281833807694
GATS3dv,0.7303252460609989
GATS3pe,0.6161482621485299
GATS3se,0.6076043119470276
GATS4dv,0.9225847807596059
GATS4pe,0.921831926394082
GATS4se,0.939912269391922
GATS5dv,0.8825334993404913
GATS5pe,0.8143780449018918
GATS5se,0.8423861179464542
GATS6dv,0.9149170683300255
GATS6pe,0.8584907163288702
GATS6se,0.859677587511903
GATS7dv,0.6683442018712787
GATS7pe,0.42049810859692327
GATS7se,0.3552429204666335
GATS8dv,0.7395033138416397
GATS8pe,0.5096121659244204
GATS8se,0.4792380477835919
LogEE_A,4.190720569262927
LogEE_D,154.4545764108282
MATS1dv,0.3263897715162834
MATS1pe,0.0028110130153498566
MATS1se,-0.019324070531289567
MATS2dv,0.30986752984910076
MATS2pe,0.3677931514411666
MATS2se,0.41012475140392096
MATS3dv,0.09408614594122311
MATS3pe,0.02234761089432927
MATS3se,-0.01037114457829819
MATS4dv,0.024846041275202648
MATS4pe,-0.050772427618586385
MATS4se,-0.07321624539171671
MATS5dv,0.04120784295769814
MATS5pe,0.02286354087193943
MATS5se,0.007410802362079061
MATS6dv,-0.01127241635951233
MATS6pe,-0.05991346743697293
MATS6se,-0.06014796014564764
MATS7dv,0.1501718882903317
MATS7pe,0.23897959549412776
MATS7se,0.2836533591852274
MATS8dv,-0.0024623089760105943
MATS8pe,0.05587364671216479
MATS8se,0.035905057527468566
MAXaaCH,1.4950338281547697
MAXaasC,0.18031705904992368
MAXdssC,-0.3085962826488615
MAXsCH3,2.154912810895439
MAXssNH,2.670462175610985
MAXsssN,2.4019931789290556
MDEC-11,0.09090909090909091
MDEC-12,4.512025336188382
MDEC-13,1.0798840006490047
MDEC-14,0.17541160386140586
MDEC-22,17.03266201025964
MDEC-23,13.633402318270292
MDEC-24,2.1275182717607057
MDEC-33,1.9827032282500943
MDEC-34,1.2495759747681021
MDEN-23,0.5773502691896258
MDEN-33,0.25
MINaaCH,0.9858671614881029
MINaasC,-0.7562203697954406
MINdssC,-0.3085962826488615
MINsCH3,2.062243843818519
MINssNH,2.670462175610985
MINsssN,1.8125472411186696
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.9099925228008692
SM1_Dzm,1.7801330332976701
SM1_Dzp,-8.63145372247527
SM1_Dzv,-2.9969473586904343
SddssSe,0
SpAD_Dt,415.3667323827336
SpAbs_A,33.253066185530734
SpAbs_D,308.90915282165656
SpMAD_A,1.2315950439085457
SpMAD_D,11.441079734135425
SpMax_A,2.3691323900528287
SpMax_D,154.4545764108282
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,35.580000000000005
TpiPC10,7.263417209996491
VAdjMat,5.807354922057604
VE1_DzZ,5.094615648992458
VE1_Dzi,5.091511909990493
VE1_Dzm,5.09494283230788
VE1_Dzp,5.091931206538246
VE1_Dzv,5.102686519945706
VE2_DzZ,0.18868946848120216
VE2_Dzi,0.1885745151848331
VE2_Dzm,0.18870158638177334
VE2_Dzp,0.1885900446866017
VE2_Dzv,0.18898838962761874
VE3_DzZ,2.621435999939065
VE3_Dzi,2.620826594828036
VE3_Dzm,2.621500219270282
VE3_Dzp,2.620908943507788
VE3_Dzv,2.623018942663485
VR1_DzZ,159.06027666264865
VR1_Dzi,159.4852914742075
VR1_Dzm,158.9946690432017
VR1_Dzp,160.02652572726575
VR1_Dzv,158.55036487722072
VR2_DzZ,5.891121357875876
VR2_Dzi,5.90686264719287
VR2_Dzm,5.888691446044508
VR2_Dzp,5.926908360269102
VR2_Dzv,5.8722357361933595
VR3_DzZ,6.0625350018980555
VR3_Dzi,6.0652034745203345
VR3_Dzm,6.06212244663826
VR3_Dzp,6.068591360298575
VR3_Dzv,6.059324075330501
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09232750021456806
Xch-7dv,0.1022888376960229
Xpc-4dv,1.4712647374345793
Xpc-5dv,1.9685248841210272
Xpc-6dv,2.4597943080136213
Zagreb1,132.0
Zagreb2,149.0
fragCpx,82.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,28
nBondsS,51
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.336047368421053
AATS1are,6.330241379310345
AATS2are,6.399360185185185
AATS3are,5.9825170068027225
AATS4are,6.099198136645963
AATS5are,6.097322981366458
AATS6are,5.989618124999999
AATS7are,5.9384671052631575
AATS8are,5.756228187919465
AATSC0dv,4.342259156663589
AATSC0pe,0.19407116035703284
AATSC0se,0.11967565158510307
AATSC1dv,1.4172689740079183
AATSC1pe,0.0005455365576676684
AATSC1se,-0.002312620732108568
AATSC2dv,1.3455251188399857
AATSC2pe,0.0713780436715571
AATSC2se,0.049081946855442656
AATSC3dv,0.4085464287284628
AATSC3pe,0.00433702677746995
AATSC3se,-0.0012411734850911447
AATSC4dv,0.10788795023409019
AATSC4pe,-0.009853463942082523
AATSC4se,-0.008762201873868497
AATSC5dv,0.1789351334094199
AATSC5pe,0.004437153906887732
AATSC5se,0.0008868926014502326
AATSC6dv,-0.04894775315481686
AATSC6pe,-0.01162747614650664
AATSC6se,-0.007198246321945193
AATSC7dv,0.6520852570021544
AATSC7pe,0.04637904739919971
AATSC7se,0.033946400584795366
AATSC8dv,-0.010691983697616947
AATSC8pe,0.010843463450808733
AATSC8se,0.0042969611548004105
AETA_eta,1.0978247271871164
ATSC0are,12.315750877192974
ATSC1are,-0.08091668205601296
ATSC2are,9.104721144967687
ATSC3are,0.2385091412742307
ATSC4are,-2.1022577408433345
ATSC5are,0.7376440135426257
ATSC6are,-2.0442305324715355
ATSC7are,8.363229239766063
ATSC8are,1.561977531548147
BCUTZ-1h,9.014096328870764
BCUTZ-1l,5.693616249782605
BCUTc-1h,0.5022387092665906
BCUTc-1l,-0.39171655305884334
BCUTd-1h,4.022105640153246
BCUTd-1l,0.9777903898685419
BCUTi-1h,17.430700613329996
BCUTi-1l,10.954794764934798
BCUTm-1h,19.00560716382245
BCUTm-1l,11.70527176818404
BCUTp-1h,1.9834021465203475
BCUTp-1l,0.5269781828531062
BCUTs-1h,8.007389477434888
BCUTs-1l,1.2189527850679027
BCUTv-1h,20.890199496093537
BCUTv-1l,13.30278730370204
BalabanJ,1.9080370641282547
Diameter,14
ETA_beta,25.0
GATS1are,0.5741047464329907
GATS2are,0.45472543582836805
GATS3are,0.6111028512380768
GATS4are,0.923748862981077
GATS5are,0.8039856485614899
GATS6are,0.8432638499721794
GATS7are,0.3832721413087049
GATS8are,0.4911379700857244
HybRatio,0.65
Lipinski,False
LogEE_Dt,207.6833661913668
MATS1are,-0.0064568995947631045
MATS2are,0.39017267733760913
MATS3are,0.00750933802856653
MATS4are,-0.06043298477608967
MATS5are,0.021204835436930018
MATS6are,-0.05913217427462044
MATS7are,0.2546504063118143
MATS8are,0.04851795353816615
MAXssCH2,1.1113568358241392
MAXsssCH,0.13468045319979827
MAXssssC,-4.421883353770217
MINssCH2,0.6247413942428823
MINsssCH,0.13468045319979827
MINssssC,-4.421883353770217
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.8201630090476866
SM1_Dzse,1.6097837795551935
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,58.169721860602735
SMR_VSA6,31.495814227656634
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,264.69367861726874
SpAD_Dzi,252.80417967715397
SpAD_Dzm,264.29728172516457
SpAD_Dzp,394.49259832660914
SpAD_Dzv,343.68828056602536
SpAbs_Dt,415.36673238273363
SpDiam_A,4.738264780105657
SpDiam_D,224.40653699668223
SpMAD_Dt,15.383953051212355
SpMax_Dt,207.6833661913668
SsssssAs,0
VE1_Dzpe,5.0940559036484885
VE1_Dzse,5.094545404182611
VE2_Dzpe,0.18866873717216623
VE2_Dzse,0.18868686682157818
VE3_Dzpe,2.6213261239181054
VE3_Dzse,2.6214222117950787
VMcGowan,294.83000000000067
VR1_Dzpe,159.1100625003278
VR1_Dzse,159.08328578591713
VR2_Dzpe,5.892965277789919
VR2_Dzse,5.89197354762656
VR3_Dzpe,6.062847952742038
VR3_Dzse,6.062679648064281
mZagreb1,10.229166666666668
mZagreb2,6.13888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21606580486303462
AATSC1are,-0.0013951152078622924
AATSC2are,0.08430297356451562
AATSC3are,0.001622511165130821
AATSC4are,-0.013057501495921333
AATSC5are,0.0045816398356684825
AATSC6are,-0.012776440827947096
AATSC7are,0.05502124499846094
AATSC8are,0.010483070681531188
AETA_beta,0.9259259259259259
BCUTdv-1h,7.014088224797828
BCUTdv-1l,0.9871440287604398
BCUTpe-1h,4.007151311629166
BCUTpe-1l,2.242564510265857
BCUTse-1h,4.03058909231005
BCUTse-1l,2.4383872064039975
ETA_alpha,12.39047619047619
ETA_dBeta,-9.0
ETA_eta_B,0.5683284439825389
ETA_eta_F,20.310404520825877
ETA_eta_L,8.262931459940193
ETA_eta_R,49.95167215487802
ETA_psi_1,0.5118017309205352
LabuteASA,159.26241940035754
LogEE_DzZ,132.4090086208037
LogEE_Dzi,126.47283030238442
LogEE_Dzm,132.2145717156674
LogEE_Dzp,196.18313805286525
LogEE_Dzv,171.51114613204712
PEOE_VSA1,15.116608065707286
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,26.334663090768867
PEOE_VSA7,50.42714410300144
PEOE_VSA8,31.36349632156925
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.013449250360349
SpAD_Dzpe,261.72892302797123
SpAD_Dzse,265.3246732436709
SpAbs_DzZ,263.1694047707675
SpAbs_Dzi,251.1142550538982
SpAbs_Dzm,262.6788127086596
SpAbs_Dzp,400.99772982820576
SpAbs_Dzv,346.0192396227844
SpDiam_Dt,294.28188858805265
SpMAD_DzZ,9.803469578417362
SpMAD_Dzi,9.363117765820517
SpMAD_Dzm,9.788788212043132
SpMAD_Dzp,14.610836975059598
SpMAD_Dzv,12.729195576519457
SpMax_DzZ,132.4090086208037
SpMax_Dzi,126.47283030238442
SpMax_Dzm,132.2145717156674
SpMax_Dzp,196.18313805286525
SpMax_Dzv,171.51114613204712
VE1_Dzare,5.093183078002905
VE2_Dzare,0.1886364102964039
VE3_Dzare,2.6211547672533033
VR1_Dzare,159.1857331981199
VR2_Dzare,5.895767896226663
VR3_Dzare,6.06332342681515
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4589065255731923
AETA_dBeta,-0.3333333333333333
AETA_eta_B,0.02104920162898292
AETA_eta_F,0.7522372044750325
AETA_eta_L,0.30603449851630343
AETA_eta_R,1.8500619316621487
BCUTare-1h,4.124531001450474
BCUTare-1l,2.192806370189048
ETA_beta_s,17.0
ETA_dPsi_A,0.2021982690794648
ETA_dPsi_B,0.0
ETA_eta_BR,0.7403284439825388
ETA_eta_FL,4.582953658450364
ETA_eta_RL,12.845885118390557
LogEE_Dzpe,130.93187495876515
LogEE_Dzse,132.72195824330046
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,48.05180042683729
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,51.51503400570829
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,257.79478446603974
SpAbs_Dzpe,260.0821940224539
SpAbs_Dzse,263.86296341638695
SpDiam_DzZ,192.1978757837281
SpDiam_Dzi,182.75804168244153
SpDiam_Dzm,192.00921254702334
SpDiam_Dzp,285.53594832780755
SpDiam_Dzv,251.5350044533535
SpMAD_Dzpe,9.693663815850787
SpMAD_Dzse,9.826839749765588
SpMax_Dzpe,130.93187495876515
SpMax_Dzse,132.72195824330046
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.02741957199935329
AETA_eta_FL,0.16973902438705052
AETA_eta_RL,0.47577352290335395
DetourIndex,2716
EState_VSA1,11.73975000914047
EState_VSA2,17.760341616169594
EState_VSA3,6.544756405912575
EState_VSA4,63.87111146929098
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,4.899909730850478
EState_VSA8,24.064172734238056
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.17678708685626437
ETA_shape_x,0.04035357417371253
ETA_shape_y,0.22598001537279014
GhoseFilter,True
LogEE_Dzare,128.97196442747767
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,255.98253772062625
SpDiam_Dzpe,189.93380779135234
SpDiam_Dzse,192.62680323257513
SpMAD_Dzare,9.547954980223695
SpMax_Dzare,128.97196442747767
TopoPSA(NO),35.580000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.67882435315606
VSA_EState9,31.904508980177273
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.2962962962962963
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04109347442680775
FilterItLogS,-5.24137676405367
SpDiam_Dzare,186.9252648377255
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5826232247284878
ETA_epsilon_2,0.8966490299823631
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.5557067271352982
ETA_epsilon_5,0.8753401360544215
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.14591436396899415
ETA_dEpsilon_B,0.026916497593189592
ETA_dEpsilon_C,-0.11899786637580456
ETA_dEpsilon_D,0.021308893927941552
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5555555555555556
MDEDescriptor,"0.09090909090909091,4.512025336188382,1.0798840006490047,0.17541160386140586,17.03266201025964,13.633402318270292,2.1275182717607057,1.9827032282500943,1.2495759747681021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,60.976789999999966
BCUTDescriptor,"11.899999999999997,19.000414643759363,-0.3028554521033587,0.4167631603473496,3.600631164550778,10.741380192411548"
BPolDescriptor,41.98320999999999
TPSADescriptor,35.580000000000005
ALOGPDescriptor,"0.7927000000000011,0.6283732900000017,92.81559999999999"
XLogPDescriptor,4.509999999999999
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,385.23409748000006
ChiPathDescriptor,"19.863596551749417,12.845885118390559,11.68413016524754,8.528419125127941,6.730185108060295,5.294331512019371,3.406432949240544,2.5646507051485163,16.18728127711852,9.819864954657003,7.1284784903494245,4.992308591225784,3.517798289271531,2.4809468270522532,1.4287949939542974,0.9202086735653108"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.20763031929689343,0.0,0.0,0.0,0.09232750021456805,0.1022888376960229"
AtomCountDescriptor,57
BondCountDescriptor,28
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.4570629520958454,0.2886751345948129,0.5972791285011341,0.14433756729740646,0.7249509534256169,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,5,1,7,6,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"53.6500615803284,1.9870393177899406,19.654797453612098,2.57679568953424,9.935842229670094"
FractionalPSADescriptor,0.09235942569140622
WienerNumbersDescriptor,"2004.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.06579908086674,5.617928868629749,7.275304032224644,1.4712647374345793,1.9685248841210272,2.2037574879275903"
FractionalCSP3Descriptor,0.65
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,9,0,0,4,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.28061224489796,11.253462603878116,7.395555555555555"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2662.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.65
AutocorrelationDescriptorMass,"33.360542356498335,31.406902777151604,47.04784671255668,45.14880593235307,44.840606321533805"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.585030516921821,-0.4347387138807006,0.2202566744273466,-0.0733834697226467,0.029694194945436805"
EccentricConnectivityIndexDescriptor,588
AutocorrelationDescriptorPolarizability,"1606.4105997208787,1818.4795418026472,2395.9602143199827,2491.1533561677757,2318.968484425222"
