DLiP-ID,C1029F
SLogP,3.0402600000000017
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,7.110696122978827
SRW07,0.0
SRW08,8.889446165318288
SRW09,0.0
SRW10,10.728430244950978
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,4.734341458805744
SdssC,0.35090351263962594
SdssS,0
SsCH3,5.651990110859158
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.305579223335878
VE1_D,4.918694067711131
VE2_A,0.17222316893343512
VE2_D,0.19674776270844524
VE3_A,2.376202407355032
VE3_D,2.5093337937526474
VR1_A,180.08622793707994
VR1_D,149.74361627262687
VR2_A,7.203449117483197
VR2_D,5.989744650905075
VR3_A,6.109726512154262
VR3_D,5.925215338729856
WPath,1244
Xc-3d,3.15306549266755
Xc-4d,0.38657986948039036
Xc-5d,1.278829562493803
Xc-6d,0.27456833512150153
Xp-0d,18.620955864630137
Xp-1d,11.658014817199762
Xp-2d,11.433523959712089
Xp-3d,10.57681833432778
Xp-4d,8.71422665194733
Xp-5d,7.114299622439594
Xp-6d,5.387479559771353
Xp-7d,3.84386043938393
ZMIC0,79.26638617691738
ZMIC1,36.76297258068547
ZMIC2,29.02937143684646
ZMIC3,26.394889037117473
ZMIC4,25.279360977447027
ZMIC5,25.279360977447027
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.1588830833596715
piPC3,4.795790545596741
piPC4,5.225746673713202
piPC5,5.71042701737487
piPC6,6.07993319509559
piPC7,6.326149473155099
piPC8,6.558197802812269
piPC9,6.78332520060396
AATS0Z,23.25581395348837
AATS0d,3.7209302325581395
AATS0i,157.78097468724377
AATS0m,91.91078588372092
AATS0p,1.6343334950530697
AATS0s,6.316375968992247
AATS0v,241.22726132243605
AATS1Z,24.8
AATS1d,4.6
AATS1i,140.14398573760434
AATS1m,94.59569997777787
AATS1p,2.012026168444445
AATS1s,3.4938271604938267
AATS1v,290.08061336265945
AATS2Z,22.158536585365855
AATS2d,4.451219512195122
AATS2i,145.45461534213467
AATS2m,84.4541071707317
AATS2p,1.8288536380895017
AATS2s,2.8228319783197833
AATS2v,260.8096447290996
AATS3Z,20.176
AATS3d,3.648
AATS3i,145.98895797793156
AATS3m,74.64598700799996
AATS3p,1.7041321010807524
AATS3s,3.312222222222223
AATS3v,237.78246024230796
AATS4Z,15.485380116959064
AATS4d,2.818713450292398
AATS4i,154.16616379117204
AATS4m,55.004627590643295
AATS4p,1.4275128467840588
AATS4s,3.281554580896686
AATS4v,189.9870220231669
AATS5Z,13.238636363636363
AATS5d,2.3579545454545454
AATS5i,156.15136466102334
AATS5m,45.63999138068183
AATS5p,1.2795457511478239
AATS5s,3.078835227272726
AATS5v,163.81297842731513
AATS6Z,11.52317880794702
AATS6d,2.006622516556291
AATS6i,167.5190702015745
AATS6m,39.48281758940396
AATS6p,1.0577439536678537
AATS6s,3.5080941869021336
AATS6v,136.57787066893
AATS7Z,16.592105263157894
AATS7d,2.1315789473684212
AATS7i,160.4530550526848
AATS7m,59.22597905263158
AATS7p,1.264130280359724
AATS7s,4.901133040935672
AATS7v,175.65731668526777
AATS8Z,15.142857142857142
AATS8d,1.6938775510204083
AATS8i,169.15837608352737
AATS8m,51.8378356734694
AATS8p,1.07761683043049
AATS8s,7.096938775510202
AATS8v,149.41897934041594
AMID_C,1.7225863496436036
AMID_N,0.13879788663542594
AMID_O,0.14169673209819664
AMID_X,0.0
AMID_h,0.28049461873362264
ATS0dv,354.0
ATS0pe,265.82289999999995
ATS0se,326.3898919999999
ATS1dv,354.0
ATS1pe,283.5855000000001
ATS1se,339.15845999999976
ATS2dv,516.0
ATS2pe,502.3969999999998
ATS2se,610.2957600000001
ATS3dv,625.0
ATS3pe,771.7219999999995
ATS3se,938.2118080000002
ATS4dv,589.0
ATS4pe,1029.2492000000002
ATS4se,1276.23172
ATS5dv,499.0
ATS5pe,1033.4735
ATS5se,1293.3715959999995
ATS6dv,412.0
ATS6pe,891.6360000000003
ATS6se,1131.2581280000002
ATS7dv,328.0
ATS7pe,478.2429999999998
ATS7se,589.1448719999999
ATS8dv,223.0
ATS8pe,322.13320000000004
ATS8se,397.0571760000001
ATSC0Z,295.90697674418595
ATSC0c,0.43479556305555955
ATSC0d,39.44186046511627
ATSC0i,64.76751939926157
ATSC0m,1413.662170465116
ATSC0p,10.081101772791857
ATSC0s,107.83656330749352
ATSC0v,2190.9548346599618
ATSC1Z,7.6322336398053
ATSC1c,-0.14255497869680134
ATSC1d,20.049215792320158
ATSC1i,3.078623813852026
ATSC1m,37.45592146673873
ATSC1p,0.4740085281158227
ATSC1s,3.999042275103661
ATSC1v,92.08635264111237
ATSC2Z,128.85181179015677
ATSC2c,-0.06365754433781523
ATSC2d,-2.865873445105473
ATSC2i,24.390493268081947
ATSC2m,620.5256359269872
ATSC2p,4.3285398833709445
ATSC2s,16.366741031188038
ATSC2v,1036.276571417037
ATSC3Z,-72.56679286100594
ATSC3c,-0.01042397445552691
ATSC3d,-20.70308274743105
ATSC3i,-29.41431156576317
ATSC3m,-357.8402140032449
ATSC3p,-5.007642194600938
ATSC3s,14.98867255573584
ATSC3v,-935.2666756382793
ATSC4Z,-115.95565170362354
ATSC4c,-0.10239647448636116
ATSC4d,-28.15251487290427
ATSC4i,-5.4792733321700355
ATSC4m,-553.8893651054624
ATSC4p,-1.733567323868142
ATSC4s,5.048524728081249
ATSC4v,-699.6084382304116
ATSC5Z,-93.1076257436452
ATSC5c,0.18460237054908077
ATSC5d,-2.4364521362898817
ATSC5i,-77.35237362390676
ATSC5m,-472.41667513628965
ATSC5p,-10.558075860553863
ATSC5s,2.543627185866245
ATSC5v,-1819.4895952902998
ATSC6Z,161.95457003785833
ATSC6c,-0.011272415464471846
ATSC6d,9.704164413196334
ATSC6i,58.03408626360869
ATSC6m,803.8821699015683
ATSC6p,10.352931915432622
ATSC6s,-63.02716934078479
ATSC6v,2124.37014938052
ATSC7Z,-51.9518658734451
ATSC7c,-0.0839180207899201
ATSC7d,-5.013520822065979
ATSC7i,-22.6355711661916
ATSC7m,-249.9380664267171
ATSC7p,-3.027286025021823
ATSC7s,-36.393951685595816
ATSC7v,-515.2373883683941
ATSC8Z,-114.73120605732828
ATSC8c,0.05795129301364309
ATSC8d,4.380205516495406
ATSC8i,8.686706055217844
ATSC8m,-543.0367707625743
ATSC8p,-0.10905866344342453
ATSC8s,-11.252065681148988
ATSC8v,-410.2874259465093
AXp-0d,0.7448382345852055
AXp-1d,0.4317783265629541
AXp-2d,0.2598528172661838
AXp-3d,0.16272028206658123
AXp-4d,0.09682474057719255
AXp-5d,0.058313931331472085
AXp-6d,0.035916530398475685
AXp-7d,0.02301712837954449
GATS1Z,0.7254532117782669
GATS1c,1.0786973753837286
GATS1d,0.9110455974842768
GATS1i,0.9435856411591237
GATS1m,0.7325065209363041
GATS1p,0.9384291458695365
GATS1s,0.4872084873390803
GATS1v,0.8883700522787065
GATS2Z,0.5997682505118043
GATS2c,0.7251608123702029
GATS2d,1.6816972503451453
GATS2i,0.7563337203243297
GATS2m,0.6051373667468367
GATS2p,0.7833735135262916
GATS2s,0.41647591432183684
GATS2v,0.7324068402225716
GATS3Z,0.9282646966362782
GATS3c,0.7798860228025961
GATS3d,1.4482075471698117
GATS3i,1.1057555204185983
GATS3m,0.9357473512959384
GATS3p,1.162265937571319
GATS3s,0.5852019457140977
GATS3v,1.1054165921286574
GATS4Z,1.0520731646784365
GATS4c,0.8438770200387465
GATS4d,1.2423349056603776
GATS4i,0.959233460313801
GATS4m,1.0540374994155701
GATS4p,1.042097496757022
GATS4s,0.7893167226252849
GATS4v,1.076237850070125
GATS5Z,1.047991358492184
GATS5c,0.6723067285201431
GATS5d,0.7502412092624359
GATS5i,1.2184309540278504
GATS5m,1.0568126551083374
GATS5p,1.2602076368716708
GATS5s,0.6676177888686726
GATS5v,1.2296284057891615
GATS6Z,0.9752259379469578
GATS6c,1.0952843610884677
GATS6d,0.7193083843558666
GATS6i,0.7135652784289517
GATS6m,0.9648378520009916
GATS6p,0.6925944206742896
GATS6s,1.4048820722651758
GATS6v,0.7485543603650248
GATS7Z,1.1410947401512272
GATS7c,1.6444848724703178
GATS7d,0.7215817403177758
GATS7i,1.2315265970740652
GATS7m,1.1346563934207252
GATS7p,1.094906485622457
GATS7s,1.6640730301741442
GATS7v,1.0505948672495322
GATS8Z,1.5120582027215168
GATS8c,1.7968183651514449
GATS8d,0.5758928571428573
GATS8i,0.987962867158476
GATS8m,1.489648023306929
GATS8p,0.8769174806152362
GATS8s,2.4525926879968374
GATS8v,1.0091141701898891
MATS1Z,0.02464633762967621
MATS1c,-0.31329482966325917
MATS1d,0.4857311320754714
MATS1i,0.04542085471356613
MATS1m,0.025318081359013048
MATS1p,0.044929759924083046
MATS1s,0.035436098348020056
MATS1v,0.04016222720114612
MATS2Z,0.22834417003396684
MATS2c,-0.07677492145261766
MATS2d,-0.03810256557754271
MATS2i,0.19747763743899246
MATS2m,0.23018058795787694
MATS2p,0.22515833450947442
MATS2s,0.07958858348220704
MATS2v,0.24802579927217058
MATS3Z,-0.08436089280100599
MATS3c,-0.008247202863574407
MATS3d,-0.18056603773584917
MATS3i,-0.15622835755444872
MATS3m,-0.08707669780582405
MATS3p,-0.17087704833929657
MATS3s,0.047814054908914494
MATS3v,-0.14684544442902728
MATS4Z,-0.09853920665648193
MATS4c,-0.059220523983082834
MATS4d,-0.1794866490124683
MATS4i,-0.021273455882653156
MATS4m,-0.09852574678721555
MATS4p,-0.043241928902594956
MATS4s,0.011772556795098425
MATS4v,-0.08029600890382783
MATS5Z,-0.07687512503215113
MATS5c,0.10373085505960981
MATS5d,-0.015092329545454518
MATS5i,-0.2917911857425413
MATS5m,-0.08164608598949355
MATS5p,-0.25587777565254965
MATS5s,0.005762928177728331
MATS5v,-0.20289527776934646
MATS6Z,0.15585814781889998
MATS6c,-0.007382838898548715
MATS6d,0.07006356991128337
MATS6i,0.25516282125694695
MATS6m,0.16193408361655953
MATS6p,0.29244679561212916
MATS6s,-0.16643830037877805
MATS6v,0.2761139021792427
MATS7Z,-0.09933465973957216
MATS7c,-0.10920059184063569
MATS7d,-0.07191844587884803
MATS7i,-0.19773750817461525
MATS7m,-0.10003261741855533
MATS7p,-0.16990271553565708
MATS7s,-0.19094928601133343
MATS7v,-0.13305426756212638
MATS8Z,-0.3402504667380943
MATS8c,0.11696351260051038
MATS8d,0.09745619946091653
MATS8i,0.11769831288040809
MATS8m,-0.3370978457639998
MATS8p,-0.009493460491335091
MATS8s,-0.09156691772563018
MATS8v,-0.16433389844655458
MAXtCH,5.845007007432603
MAXtsC,2.7887807067271355
MINtCH,5.845007007432603
MINtsC,1.9231766634122787
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,3
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.30188256947904
SpAD_D,206.34652475676373
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.245907265684051
SssNH2,0
SsssAs,0
SsssCH,-0.06744378306878374
SsssNH,0
SssssB,0
SssssC,-2.2257686523683544
SssssN,0
TMPC10,1235
TMWC10,131.16961902718606
TSRW10,61.17832342900236
VE1_Dt,4.993004605654824
VE2_Dt,0.19972018422619298
VE3_Dt,2.524328585814558
VR1_Dt,138.28929252255864
VR2_Dt,5.5315717009023455
VR3_Dt,5.845638545440309
Xc-3dv,2.1592317052823295
Xc-4dv,0.27870193693872264
Xc-5dv,0.6684430958921407
Xc-6dv,0.14874425389781598
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12379987997112407
Xch-7d,0.5584191274158096
Xp-0dv,14.511888680248868
Xp-1dv,8.215339778374275
Xp-2dv,7.802350955781344
Xp-3dv,6.1874607105977395
Xp-4dv,4.956936736565904
Xp-5dv,3.3791471214838458
Xp-6dv,2.4488076358655593
Xp-7dv,1.4501444501244218
Xpc-4d,8.047540578040177
Xpc-5d,14.122656266653655
Xpc-6d,24.445719214182056
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,45
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,0
nSpiro,0
naRing,0
piPC10,6.963189985870238
AATS0dv,8.232558139534884
AATS0pe,6.1819279069767425
AATS0se,7.590462604651161
AATS1dv,7.866666666666666
AATS1pe,6.301900000000002
AATS1se,7.536854666666661
AATS2dv,6.2926829268292686
AATS2pe,6.126792682926827
AATS2se,7.442631219512196
AATS3dv,5.0
AATS3pe,6.173775999999997
AATS3se,7.505694464000002
AATS4dv,3.4444444444444446
AATS4pe,6.019001169590644
AATS4se,7.463343391812866
AATS5dv,2.835227272727273
AATS5pe,5.872008522727273
AATS5se,7.348702249999997
AATS6dv,2.728476821192053
AATS6pe,5.9048741721854325
AATS6se,7.491775682119206
AATS7dv,4.315789473684211
AATS7pe,6.292671052631577
AATS7se,7.751906210526314
AATS8dv,4.551020408163265
AATS8pe,6.574146938775511
AATS8se,8.10320767346939
AATSC0Z,6.881557598701999
AATSC0c,0.010111524722222315
AATSC0d,0.9172525689561923
AATSC0i,1.5062213813781762
AATSC0m,32.875864429421306
AATSC0p,0.23444422727422926
AATSC0s,2.50782705366264
AATSC0v,50.95243801534795
AATSC1Z,0.16960519199567334
AATSC1c,-0.0031678884154844743
AATSC1d,0.44553812871822573
AATSC1i,0.06841386253004503
AATSC1m,0.8323538103719718
AATSC1p,0.010533522847018282
AATSC1s,0.08886760611341468
AATSC1v,2.0463633920247193
AATSC2Z,1.571363558416546
AATSC2c,-0.0007763115163148199
AATSC2d,-0.03494967615982284
AATSC2i,0.29744503985465787
AATSC2m,7.567385803987649
AATSC2p,0.05278707174842615
AATSC2s,0.19959440281936633
AATSC2v,12.637519163622404
AATSC3Z,-0.5805343428880475
AATSC3c,-8.339179564421528e-05
AATSC3d,-0.16562466197944842
AATSC3i,-0.23531449252610537
AATSC3m,-2.862721712025959
AATSC3p,-0.0400611375568075
AATSC3s,0.11990938044588673
AATSC3v,-7.482133405106234
AATSC4Z,-0.6781032263369798
AATSC4c,-0.0005988097923179016
AATSC4d,-0.16463458990002497
AATSC4i,-0.03204253410625752
AATSC4m,-3.2391190941839905
AATSC4p,-0.010137820607416035
AATSC4s,0.029523536421527774
