DLiP-ID,T006E5
DLiP-Mol-ID,23887
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H29N5O6S2/c1-2-3-11-32(29,30)24-14(18(27)28)12-22-17(26)15-7-5-13(31-15)6-8-16(25)23-19-20-9-4-10-21-19/h5,7,14,24H,2-4,6,8-12H2,1H3,(H,22,26)(H,27,28)(H2,20,21,23,25)/t14-/m0/s1"
Standard Inchi Key(RDKit),UOOFXIFSMLAVLL-AWEZNQCLSA-N
Canonical SMILES(RDKit),CCCCS(=O)(=O)N[C@@H](CNC(=O)c1ccc(CCC(=O)NC2=NCCCN2)s1)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),487.604
MW Monoisotopic(RDKit),487.155925648
MolLogP(RDKit),0.0487000000000022
XLogP(SDF),
XLogP(CDK),0.0350000000000001
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),11
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),166.06
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),12
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.277648876194932
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,9952606.62480425
qed,0.27764887619493206
Chi0,23.562267164498685
Chi1,15.197509081828487
TPSA,166.05999999999997
Chi0n,17.848177062494766
Chi0v,19.481170224350215
Chi1n,10.377797206572621
Chi1v,12.846559013820501
Chi2n,7.215917972032985
Chi2v,10.257692220949203
Chi3n,4.492255544228425
Chi3v,7.105809689115496
Chi4n,2.753222411791284
Chi4v,5.081056482252121
MolMR,121.29190000000007
MolWt,487.6040000000003
fr_SH,0
Kappa1,25.7480783681771
Kappa2,12.50705498849467
Kappa3,8.925233031886389
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,4
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,943.7596599326424
MolLogP,0.048700000000002186
NOCount,11
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.819994170009694
SMR_VSA1,27.907935931385104
SMR_VSA2,0.0
SMR_VSA3,20.67246067647108
SMR_VSA4,4.992404732635669
SMR_VSA5,45.069686143468644
SMR_VSA6,25.387122824484514
SMR_VSA7,21.88702852432582
