DLiP-ID,T006FS
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,403.2358731560009
MZ,0.5860215053763438
Mi,1.1320959319539132
Mm,0.5418675354043742
Mp,0.6328391829244738
Mv,0.5850341588806527
SZ,36.333333333333314
Si,70.18994778114262
Sm,33.595787195071196
Sp,39.236029341317376
Sv,36.272117850600466
nB,0
nC,23
nF,0
nH,33
nI,0
nN,1
nO,5
nP,0
nS,0
nX,0
ABC,21.794758687715465
AMW,6.50380440574195
IC0,1.403929029700148
IC1,3.050956563008434
IC2,4.579061133512981
IC3,5.082597923010942
IC4,5.082597923010942
IC5,5.082597923010942
MID,57.43498600214911
Mpe,0.9581910183428208
Mse,0.9994478772642909
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,110.70500000000006
SdO,37.500852913615205
SdS,0
Spe,59.40784313725489
SsF,0
SsI,0
Sse,61.96576839038603
StN,0
fMF,0.2903225806451613
nBr,0
nCl,0
AMID,1.980516758694797
BIC0,0.22983112200562836
BIC1,0.49945884388217804
BIC2,0.7496182041854547
BIC3,0.832050024350998
BIC4,0.832050024350998
BIC5,0.832050024350998
CIC0,4.550267280686727
CIC1,2.903239747378441
CIC2,1.3751351768738935
CIC3,0.8715983873759328
CIC4,0.8715983873759328
CIC5,0.8715983873759328
GGI1,6.5
GGI2,3.7777777777777795
GGI3,2.0
GGI4,1.484444444444445
GGI5,1.097222222222222
GGI6,0.6310204081632652
GGI7,0.3576388888888889
GGI8,0.2383471907281431
GGI9,0.18125000000000008
JGI1,0.21666666666666665
JGI2,0.09214092140921415
JGI3,0.046511627906976744
JGI4,0.03806267806267806
JGI5,0.030478395061728395
JGI6,0.01912183055040198
JGI7,0.012772817460317458
JGI8,0.010833963214915589
JGI9,0.008238636363636366
MIC0,12.894264773992408
MIC1,29.868468545925364
MIC2,36.522142996302996
MIC3,37.02970808011695
MIC4,37.02970808011695
MIC5,37.02970808011695
MPC2,41
MPC3,49
MPC4,55
MPC5,63
MPC6,59
MPC7,56
MPC8,48
MPC9,47
Mare,0.9720645161290326
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.18812600656486328
RPCG,0.12435111010268277
SIC0,0.23578816628048455
SIC1,0.5124044294082399
SIC2,0.7690477261431536
SIC3,0.8536161150992853
SIC4,0.8536161150992853
SIC5,0.8536161150992853
SaaN,0
SaaO,0
SaaS,0
Sare,60.268000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.585955213885208
SssS,0
StCH,0
StsC,0
TIC0,87.04359984140918
TIC1,189.1593069065229
TIC2,283.9017902778048
TIC3,315.1210712266784
TIC4,315.1210712266784
TIC5,315.1210712266784
Vabc,409.8803428696979
WPol,43
apol,65.52416899999997
bpol,40.891831000000025
nRot,8
ABCGG,17.49888931321621
ATS0Z,1230.0
ATS0d,175.0
ATS0i,10157.049198692719
ATS0m,4827.640949000002
ATS0p,83.24294586001697
ATS0s,275.72916666666663
ATS0v,12091.920364498754
ATS1Z,1380.0
ATS1d,216.0
ATS1i,9153.309473920706
ATS1m,5134.678478000003
ATS1p,107.41134223000006
ATS1s,179.16666666666669
ATS1v,15338.784033140628
ATS2Z,2007.0
ATS2d,354.0
ATS2i,18102.162490668434
ATS2m,7297.8080249999975
ATS2p,160.9915214969801
ATS2s,311.05555555555554
ATS2v,22271.94513413495
ATS3Z,2346.0
ATS3d,401.0
ATS3i,24680.080599956073
ATS3m,8267.028594999998
ATS3p,194.86586570177207
ATS3s,466.8611111111109
ATS3v,26082.99946190692
ATS4Z,2247.0
ATS4d,401.0
ATS4i,29307.3381612079
ATS4m,7724.017083000002
ATS4p,186.15305146899715
ATS4s,524.486111111111
ATS4v,24793.0881846781
ATS5Z,2083.0
ATS5d,352.0
ATS5i,24285.111882388068
ATS5m,7135.815676000003
ATS5p,163.6987578837719
ATS5s,531.6666666666667
ATS5v,22572.953842168856
ATS6Z,1906.0
ATS6d,330.0
ATS6i,21802.45432636879
ATS6m,6501.023004999997
ATS6p,169.87443989098009
ATS6s,419.527777777778
ATS6v,22353.624386894775
ATS7Z,1763.0
ATS7d,335.0
ATS7i,27004.219759415606
ATS7m,5809.7087040000015
ATS7p,174.08614866760095
ATS7s,392.347222222222
ATS7v,21658.409525983297
ATS8Z,1438.0
ATS8d,305.0
ATS8i,27227.19656504075
ATS8m,4566.784961999997
ATS8p,147.86926071633587
ATS8s,383.5416666666667
ATS8v,18178.408278884235
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,6
C2SP3,7
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.6086956521739131
GGI10,0.14457708397102337
JGI10,0.006571685635046516
JGT10,0.4813992223315819
Kier1,25.26222222222222
Kier2,12.142772159428912
Kier3,7.88338192419825
MAXdO,12.59818098098167
MID_C,46.04117715971309
MID_N,2.219411671393696
MID_O,9.174397171042342
MID_X,0.0
MID_h,11.393808842436037
MINdO,12.355057594194813
MPC10,45
MWC01,30.0
MWC02,4.962844630259907
MWC03,5.777652323222656
MWC04,6.634633357861686
MWC05,7.470224135899966
MWC06,8.331586243630754
MWC07,9.175438319966918
MWC08,10.039372423556493
MWC09,10.88824034837718
MWC10,11.753948226371675
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.557400000000002
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.41610040220442
SRW05,0.0
SRW06,6.910750787961936
SRW07,0.0
SRW08,8.488176242345745
SRW09,0.0
SRW10,10.11013580132114
SaaCH,7.927586365015394
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.042663896558804
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4309685346556982
SdssS,0
SsCH3,6.7890581760103945
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4134644016584645
SsssP,0
VE1_A,3.9381670136657543
VE1_D,5.306110841723656
VE2_A,0.13579886254019843
VE2_D,0.18296933936978127
VE3_A,2.4354261270936344
VE3_D,2.733569882373626
VR1_A,1936.7403319211912
VR1_D,172.74551025865495
VR2_A,66.78414937659281
VR2_D,5.956741733057067
VR3_A,8.63347233458347
VR3_D,6.216530209482814
WPath,2728
Xc-3d,2.641258238016268
Xc-4d,0.28867513459481287
Xc-5d,0.8265730654172693
Xc-6d,0.16666666666666666
Xp-0d,21.440946820939047
Xp-1d,13.735400670858343
Xp-2d,12.536277527767934
Xp-3d,9.751321951835553
Xp-4d,6.9255911408515844
Xp-5d,5.134984718330007
Xp-6d,3.2769152797337058
Xp-7d,2.1125621427741095
ZMIC0,101.60872651525074
ZMIC1,49.247441481126344
ZMIC2,30.43608071643918
ZMIC3,27.15231860245762
ZMIC4,27.15231860245762
ZMIC5,27.15231860245762
nAcid,0
nAtom,62
nBase,0
nRing,2
piPC1,3.6109179126442243
piPC2,4.051784947803305
piPC3,4.433788569232471
piPC4,4.680973149403592
piPC5,5.01437828037509
piPC6,4.893164709621917
piPC7,4.7978545298175925
piPC8,4.585605030493252
piPC9,4.635335600319817
AATS0Z,19.838709677419356
AATS0d,2.8225806451612905
AATS0i,163.82337417246322
AATS0m,77.86517659677423
AATS0p,1.3426281590325317
AATS0s,4.447244623655913
AATS0v,195.03097362094763
AATS1Z,21.904761904761905
AATS1d,3.4285714285714284
AATS1i,145.29062657016993
AATS1m,81.50283298412704
AATS1p,1.7049419401587311
AATS1s,2.843915343915344
AATS1v,243.4727624308036
AATS2Z,17.301724137931036
AATS2d,3.0517241379310347
AATS2i,156.05312491955547
AATS2m,62.912138146551705
AATS2p,1.3878579439394838
AATS2s,2.6815134099616857
AATS2v,191.99952701840473
AATS3Z,15.038461538461538
AATS3d,2.5705128205128207
AATS3i,158.20564487151327
AATS3m,52.99377304487178
AATS3p,1.2491401647549492
AATS3s,2.992699430199429
AATS3v,167.19871449940334
AATS4Z,12.623595505617978
AATS4d,2.252808988764045
AATS4i,164.6479671977972
AATS4m,43.39335439887641
AATS4p,1.0458036599381861
AATS4s,2.9465511860174773
AATS4v,139.28701227347247
AATS5Z,14.170068027210885
AATS5d,2.3945578231292517
AATS5i,165.2048427373338
AATS5m,48.542963782312945
AATS5p,1.1135969924066116
AATS5s,3.6167800453514745
AATS5v,153.55750913040038
AATS6Z,13.81159420289855
AATS6d,2.391304347826087
AATS6i,157.9887994664405
AATS6m,47.108862355072446
AATS6p,1.2309742021085512
AATS6s,3.0400563607085362
AATS6v,161.98278541228098
AATS7Z,10.620481927710843
AATS7d,2.0180722891566263
AATS7i,162.67602264708196
AATS7m,34.998245204819284
AATS7p,1.0487117389614515
AATS7s,2.3635374832663976
AATS7v,130.47234654206807
AATS8Z,8.93167701863354
AATS8d,1.8944099378881987
AATS8i,169.11302214311024
AATS8m,28.365123987577622
AATS8p,0.9184426131449434
AATS8s,2.3822463768115942
AATS8v,112.90936819182755
AMID_C,1.5876267986107961
AMID_N,0.07653143694461022
AMID_O,0.3163585231393911
AMID_X,0.0
AMID_h,0.3928899600840013
ATS0dv,382.0
ATS0pe,377.6870999999999
ATS0se,472.10139599999985
ATS1dv,343.0
ATS1pe,399.8400000000001
ATS1se,482.2415359999997
ATS2dv,467.0
ATS2pe,717.4166999999998
ATS2se,885.0608599999999
ATS3dv,492.0
ATS3pe,954.9668999999996
ATS3se,1186.7070919999994
ATS4dv,397.0
ATS4pe,1081.3890000000001
ATS4se,1363.6833799999993
ATS5dv,387.0
ATS5pe,938.7982000000003
ATS5se,1169.2910640000002
ATS6dv,322.0
ATS6pe,847.8682000000001
ATS6se,1056.2765159999997
ATS7dv,234.0
ATS7pe,968.7394999999996
ATS7se,1230.8168480000002
ATS8dv,210.0
ATS8pe,941.4954999999999
ATS8se,1209.4002320000006
ATSC0Z,463.48387096774184
ATSC0c,1.160908682985769
ATSC0d,35.5
ATSC0i,81.74722247179497
ATSC0m,2201.389604467741
ATSC0p,13.994289035169235
ATSC0s,108.19679659498209
ATSC0v,3104.7104621240387
ATSC1Z,21.07284079084286
ATSC1c,-0.5380152818028012
ATSC1d,12.75
ATSC1i,-14.54070623990952
ATSC1m,96.13439052471416
ATSC1p,-1.3874806063089054
ATSC1s,-1.2798318447219312
ATSC1v,-112.39050749919511
ATSC2Z,76.19146722164409
ATSC2c,-0.29973486166281027
ATSC2d,-7.5
ATSC2i,4.326730265858582
ATSC2m,359.41618062486987
ATSC2p,1.3094085934755646
ATSC2s,15.057987195051451
ATSC2v,375.515719545563
ATSC3Z,-22.056191467221627
ATSC3c,0.545694163891261
ATSC3d,-5.5
ATSC3i,-24.233527683997007
ATSC3m,-131.31556622528592
ATSC3p,-5.539328617423913
ATSC3s,31.417468782518235
ATSC3v,-972.5925984965738
ATSC4Z,17.320499479708623
ATSC4c,-0.21191005576492294
ATSC4d,-2.5
ATSC4i,-13.580356849535292
ATSC4m,93.8765219474506
ATSC4p,-0.3947654692669219
ATSC4s,-44.111143629321305
ATSC4v,188.26886606654318
ATSC5Z,-202.93756503642047
ATSC5c,-0.2567301846337326
ATSC5d,-10.25
ATSC5i,35.32641856250695
ATSC5m,-937.9647378831946
ATSC5p,3.0434974601632474
ATSC5s,-41.79354730315644
ATSC5v,-95.42931053963243
ATSC6Z,-206.3995837669095
ATSC6c,0.1952421908806507
ATSC6d,-18.0
ATSC6i,-22.25601051693695
ATSC6m,-991.2952427023929
ATSC6p,-4.923970309360876
ATSC6s,4.3490432419933
ATSC6v,-1429.5477519150497
ATSC7Z,-66.52133194588971
ATSC7c,0.12098265135053415
ATSC7d,-4.0
ATSC7i,-36.533646584260026
ATSC7m,-330.45390555879266
ATSC7p,-6.209534080051437
ATSC7s,1.8699343854780865
ATSC7v,-1023.7906204514849
ATSC8Z,-31.401664932362177
ATSC8c,-0.29090359003042304
ATSC8d,8.75
ATSC8i,31.89609958317542
ATSC8m,-117.21981595655592
ATSC8p,5.775336117965645
ATSC8s,-31.405077537865655
ATSC8v,846.1514644711008
AXp-0d,0.7393429938254844
AXp-1d,0.4578466890286114
AXp-2d,0.3057628665309252
AXp-3d,0.19900657044562353
AXp-4d,0.12591983892457426
AXp-5d,0.08150769394174615
AXp-6d,0.05554093694463908
AXp-7d,0.0377243239781091
GATS1Z,0.8941253932902041
GATS1c,1.4945877461314754
GATS1d,1.009166107757657
GATS1i,1.4892922020769404
GATS1m,0.9057266836233386
GATS1p,1.3651265041226275
GATS1s,0.5445222615456812
GATS1v,1.2076666215149598
GATS2Z,0.8878131359918595
GATS2c,1.2964591284819686
GATS2d,1.6220252549781449
GATS2i,1.1185169513411723
GATS2m,0.8919455055493684
GATS2p,1.0403569518176952
GATS2s,0.5430471003409825
GATS2v,0.9887502475571902
GATS3Z,0.9980570248700819
GATS3c,0.9992278872315838
GATS3d,1.1840917298663778
GATS3i,1.20584296191632
GATS3m,1.0049187164934372
GATS3p,1.2056814559433076
GATS3s,0.7444635065949563
GATS3v,1.149412378418462
GATS4Z,1.0247983971872576
GATS4c,1.3162467905819117
GATS4d,0.9943028960278525
GATS4i,1.0020952644880918
GATS4m,1.0176653496798997
GATS4p,0.9462731439798707
GATS4s,1.6088135192460633
GATS4v,0.9205402458623206
GATS5Z,1.3040323451206766
GATS5c,1.505791647722646
GATS5d,1.2507425505413434
GATS5i,0.8174004090715898
GATS5m,1.2871838835671454
GATS5p,0.8224342412401663
GATS5s,2.117798657847434
GATS5v,0.9189578025573004
GATS6Z,1.199766590813725
GATS6c,0.949185865327219
GATS6d,1.338538477240253
GATS6i,1.1738172012741412
GATS6m,1.2016543559432988
GATS6p,1.2070237109948139
GATS6s,1.1633081825100857
GATS6v,1.2246543559976124
GATS7Z,1.0053247511202943
GATS7c,0.8560339579940798
GATS7d,0.8539792974715765
GATS7i,1.1240973503668181
GATS7m,1.0100849928909073
GATS7p,1.1477459571388662
GATS7s,0.7793470469492009
GATS7v,1.113070585149653
GATS8Z,1.0406333432472439
GATS8c,1.0985565174541425
GATS8d,0.6563730207330942
GATS8i,0.701656451592827
GATS8m,1.0301185725545265
GATS8p,0.717435429319176
GATS8s,1.209173873583062
GATS8v,0.8043939216144144
MATS1Z,0.044744493937144254
MATS1c,-0.45608699844767275
MATS1d,0.3534540576794098
MATS1i,-0.1750506126846803
MATS1m,0.04297669418714612
MATS1p,-0.09757245267622486
MATS1s,-0.01164098284952627
MATS1v,-0.03562539326582304
MATS2Z,0.08786287535519544
MATS2c,-0.13799803383699344
MATS2d,-0.11291889266634289
MATS2i,0.02828919024253848
MATS2m,0.08726385884780241
MATS2p,0.05001013738130166
MATS2s,0.07438514622030296
MATS2v,0.06464585993981398
MATS3Z,-0.018913111758323328
MATS3c,0.18681783755278675
MATS3d,-0.0615745756590827
MATS3i,-0.11781775003364878
MATS3m,-0.023707534461019718
MATS3p,-0.15731617624343275
MATS3s,0.11540480211706673
MATS3v,-0.1245021772363758
MATS4Z,0.013016597432496677
MATS4c,-0.0635806836662697
MATS4d,-0.024529197657857257
MATS4i,-0.05786418807181093
MATS4m,0.014853601451569892
MATS4p,-0.0098256209256005
MATS4s,-0.1420056427703948
MATS4v,0.021121710654070633
MATS5Z,-0.18467247700862094
MATS5c,-0.09327241645428105
MATS5d,-0.12177828878030084
MATS5i,0.18226402618452925
MATS5m,-0.17970657004954374
MATS5p,0.09172684562787452
MATS5s,-0.1629180436197788
MATS5v,-0.012963880997379112
MATS6Z,-0.20007222168425817
MATS6c,0.075559350475548
MATS6d,-0.22780159216166565
MATS6i,-0.12231702663926876
MATS6m,-0.20231063525792486
MATS6p,-0.15808009533215764
MATS6s,0.01805892632478791
MATS6v,-0.2068664991563579
MATS7Z,-0.05360556927040011
MATS7c,0.0389232091468694
MATS7d,-0.0420838282708298
MATS7i,-0.16691817170572018
MATS7m,-0.05606574265161595
MATS7p,-0.16572643070604964
MATS7s,0.00645498989147968
MATS7v,-0.12316112371510944
MATS8Z,-0.026090587779606902
MATS8c,-0.09649767171397153
MATS8d,0.09491733006736068
MATS8i,0.15025550293231146
MATS8m,-0.020505479880765485
MATS8p,0.15892500680964222
MATS8s,-0.11177669923307328
MATS8v,0.10495250741862211
MAXssO,5.437608150711054
MINssO,5.148347063174154
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.044762536802104
SpAD_D,389.5890779402966
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.49648302383601
SssNH2,0
SsssAs,0
SsssCH,-0.6489461192654533
SsssNH,0
SssssB,0
SssssC,-0.7594826699916628
SssssN,0
TMPC10,522
TMWC10,134.03394000914722
TSRW10,64.03603709800656
VE1_Dt,5.314721950110007
VE2_Dt,0.1832662741417244
VE3_Dt,2.7351914332335228
VR1_Dt,171.3433789079292
VR2_Dt,5.90839237613549
VR3_Dt,6.2083803438190515
Xc-3dv,1.7632538029760059
Xc-4dv,0.25
Xc-5dv,0.22853333534734577
Xc-6dv,0.05103103630798288
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.21407617506269555
Xp-0dv,18.032060643259786
Xp-1dv,10.387421625430182
Xp-2dv,8.561929496365421
Xp-3dv,5.1743318387194535
Xp-4dv,3.363255376170065
Xp-5dv,2.321476222188197
Xp-6dv,1.2902810894319319
Xp-7dv,0.7594551661122846
Xpc-4d,5.049007214746285
Xpc-5d,6.665035782153045
Xpc-6d,9.175890464687322
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.691921112396746
AATS0dv,6.161290322580645
AATS0pe,6.091727419354837
AATS0se,7.6145386451612875
AATS1dv,5.444444444444445
AATS1pe,6.3466666666666685
AATS1se,7.654627555555551
AATS2dv,4.025862068965517
AATS2pe,6.184626724137929
AATS2se,7.629834999999999
AATS3dv,3.1538461538461537
AATS3pe,6.1215826923076895
AATS3se,7.60709674358974
AATS4dv,2.230337078651685
AATS4pe,6.075219101123596
AATS4se,7.661142584269658
AATS5dv,2.63265306122449
AATS5pe,6.386382312925172
AATS5se,7.954360979591838
AATS6dv,2.3333333333333335
AATS6pe,6.143972463768117
AATS6se,7.654177652173911
AATS7dv,1.4096385542168675
AATS7pe,5.8357801204819255
AATS7se,7.414559325301206
AATS8dv,1.3043478260869565
AATS8pe,5.847798136645962
AATS8se,7.511802683229818
AATSC0Z,7.47554630593132
AATSC0c,0.018724333596544664
AATSC0d,0.5725806451612904
AATSC0i,1.3185035882547576
AATSC0m,35.50628394302808
AATSC0p,0.22571433927692314
AATSC0s,1.7451096224997111
AATSC0v,50.07597519554901
AATSC1Z,0.3344895363625851
AATSC1c,-0.008539925107980972
AATSC1d,0.20238095238095238
AATSC1i,-0.23080486095094477
AATSC1m,1.5259427067414946
AATSC1p,-0.022023501687442944
AATSC1s,-0.0203147911860624
AATSC1v,-1.7839763095110335
AATSC2Z,0.6568229932900352
AATSC2c,-0.002583921221231123
AATSC2d,-0.06465517241379311
AATSC2i,0.037299398843608465
AATSC2m,3.0984153502143954
AATSC2p,0.01128800511616866
AATSC2s,0.1298102344400987
AATSC2v,3.2372044788410603
AATSC3Z,-0.14138584273860016
AATSC3c,0.003498039512123468
AATSC3d,-0.035256410256410256
AATSC3i,-0.155343126179468
AATSC3m,-0.8417664501620893
AATSC3p,-0.035508516778358416
AATSC3s,0.20139403065716818
AATSC3v,-6.234567939080601
AATSC4Z,0.09730617685229563
AATSC4c,-0.0011905059312636121
AATSC4d,-0.014044943820224719
AATSC4i,-0.07629413960413085
AATSC4m,0.5273961907160146
AATSC4p,-0.0022177835352074266
AATSC4s,-0.2478154136478725
AATSC4v,1.0576902588008044
AATSC5Z,-1.3805276533089827
