DLiP-ID,T006R3
DLiP-Mol-ID,24450
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H24N4O5/c1-12(21)18-23-15(11-29-18)19(26)24-9-5-8-16(24)17(25)22-14(20(27)28)10-13-6-3-2-4-7-13/h2-4,6-7,11-12,14,16H,5,8-10,21H2,1H3,(H,22,25)(H,27,28)/t12-,14-,16-/m0/s1"
Standard Inchi Key(RDKit),VRDFPFPJEZNFKH-NOLJZWGESA-N
Canonical SMILES(RDKit),C[C@H](N)c1nc(C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)co1
SMILES(SDF),
MW(SDF),
MW(RDKit),400.435
MW Monoisotopic(RDKit),400.174669868
MolLogP(RDKit),1.111
XLogP(SDF),
XLogP(CDK),-1.651
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),138.76
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.632559221170915
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,XIAP/Caspase9 or SMAC (BIR3 domanin)
Common Target Pref Name,XIAP/SMAC
RDKit Descriptors
Ipc,4114384.925347463
qed,0.6325592211709155
Chi0,20.965890847321376
Chi1,13.863081100704113
TPSA,138.76
Chi0n,16.07656376499778
Chi0v,16.07656376499778
Chi1n,9.455845537628141
Chi1v,9.455845537628141
Chi2n,7.105366617948427
Chi2v,7.105366617948427
Chi3n,4.844141391706773
Chi3v,4.844141391706773
