DLiP-ID,C001EY
DLiP-Mol-ID,32277
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H19N3O3/c1-3-19(4-2)13-8-7-12(14(20)10-13)11-17-18-16(21)15-6-5-9-22-15/h5-11,20H,3-4H2,1-2H3,(H,18,21)/b17-11+"
Standard Inchi Key(RDKit),ZOHSDJUPFBCELP-GZTJUZNOSA-N
Canonical SMILES(RDKit),CCN(CC)c1ccc(/C=N/NC(=O)c2ccco2)c(O)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),301.346
MW Monoisotopic(RDKit),301.142641468
MolLogP(RDKit),2.5953
XLogP(SDF),
XLogP(CDK),3.343
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),78.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.634784745234221
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,126402.76270325678
qed,0.6347847452342211
Chi0,15.94938298937633
Chi1,10.651397005390978
TPSA,78.07000000000001
Chi0n,12.613802814128078
Chi0v,12.613802814128078
Chi1n,7.101689735832126
Chi1v,7.101689735832126
Chi2n,4.591836619199984
Chi2v,4.591836619199984
Chi3n,3.2573073350690813
Chi3v,3.2573073350690813
Chi4n,2.0499820055027222
Chi4v,2.0499820055027222
MolMR,85.43600000000004
MolWt,301.34600000000006
fr_SH,0
Kappa1,15.625492665093974
Kappa2,7.3060922328526985
Kappa3,3.6613185151018937
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,646.6605718582401
MolLogP,2.595300000000001
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.035413433308973
SMR_VSA1,14.318215515965875
SMR_VSA2,0.0
SMR_VSA3,5.425791397110385
SMR_VSA4,5.101407525739723
SMR_VSA5,13.847474399381248
SMR_VSA6,17.98942254267563
SMR_VSA7,47.91869724851855
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,128.60338948816377
NHOHCount,2
PEOE_VSA1,14.42358806274453
PEOE_VSA2,4.794537184071822
PEOE_VSA3,5.425791397110385
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,38.112942673227685
PEOE_VSA8,30.406717646667317
PEOE_VSA9,12.477763575174373
RingCount,2
SMR_VSA10,17.809166583570384
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,301.142641468
NumHDonors,2
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.907179729351506
SlogP_VSA1,10.325701127960862
SlogP_VSA2,30.317820515552675
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,29.965710494024506
SlogP_VSA6,46.11355680074018
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
