DLiP-ID,C002X6
nI,0
nN,0
nO,8
nP,0
nS,0
nX,0
ABC,24.615486454151057
AMW,7.478334718950831
IC0,1.4274202463828694
IC1,2.9527640485193585
IC2,3.511262336924486
IC3,3.8230582387056966
IC4,3.9789561895963015
IC5,4.446650042268119
MID,66.47065480710937
Mpe,0.98277081324333
Mse,1.0176232493164425
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,123.97600000000006
SdO,13.207364890400605
SdS,0
Spe,59.949019607843134
SsF,0
SsI,0
Sse,62.07501820830299
StN,0
fMF,0.32786885245901637
nBr,0
nCl,0
AMID,2.014262266882102
BIC0,0.23135131238210976
BIC1,0.47857373433698236
BIC2,0.569093195801193
BIC3,0.619627991881911
BIC4,0.6448953899222699
BIC5,0.720697584043347
CIC0,4.503317091180017
CIC1,2.977973289043528
CIC2,2.4194750006384007
CIC3,2.10767909885719
CIC4,1.9517811479665852
CIC5,1.484087295294768
GGI1,7.0
GGI2,3.7777777777777795
GGI3,3.1875
GGI4,2.5022222222222226
GGI5,1.2361111111111112
GGI6,0.7689795918367346
GGI7,0.7118055555555556
GGI8,0.36936255983875027
GGI9,0.30500000000000005
JGI1,0.2
JGI2,0.07870370370370375
JGI3,0.05592105263157895
JGI4,0.044682539682539685
JGI5,0.024722222222222225
JGI6,0.017883246321784528
JGI7,0.01617739898989899
JGI8,0.008794346662827386
JGI9,0.009531250000000002
MIC0,13.003860905846889
MIC1,28.093957314049476
MIC2,32.08761389606051
MIC3,34.73897034685704
MIC4,36.61146063500409
MIC5,37.08289603849728
MPC2,48
MPC3,66
MPC4,85
MPC5,102
MPC6,104
MPC7,116
MPC8,129
MPC9,136
Mare,0.997377049180328
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,7
NssS,0
NtCH,0
NtsC,0
RNCG,0.1306600506601725
RPCG,0.05378128827185209
SIC0,0.24068175087474672
SIC1,0.4978746959198054
SIC2,0.5920448229405766
SIC3,0.6446176960985939
SIC4,0.6709041326776024
SIC5,0.7497634424146286
SaaN,0
SaaO,0
SaaS,0
Sare,60.84000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,38.02534785879116
SssS,0
StCH,0
StsC,0
TIC0,87.07263502935503
TIC1,180.11860695968087
TIC2,214.18700255239364
TIC3,233.2065525610475
TIC4,242.7163275653744
TIC5,271.24565257835525
Vabc,428.68039778319724
WPol,57
apol,66.83620399999998
bpol,41.10979600000003
nRot,8
ABCGG,19.865669872171512
ATS0Z,1440.0
ATS0d,194.0
ATS0i,9831.163445348973
ATS0m,5682.796825000002
ATS0p,87.31729333577198
ATS0s,245.80555555555554
ATS0v,13189.393603514147
ATS1Z,1608.0
ATS1d,235.0
ATS1i,9123.468383986206
ATS1m,6106.740719000003
ATS1p,107.04734068000005
ATS1s,214.83333333333334
ATS1v,16223.90582449844
ATS2Z,2212.0
ATS2d,377.0
ATS2i,16733.280540726675
ATS2m,8259.904208000002
ATS2p,149.1481027489799
ATS2s,335.58333333333337
ATS2v,22657.97351349888
ATS3Z,2724.0
ATS3d,414.0
ATS3i,16363.200982584605
ATS3m,10249.830277000003
ATS3p,180.65916344400003
ATS3s,404.6111111111109
ATS3v,27081.883647803028
ATS4Z,2846.0
ATS4d,436.0
ATS4i,22165.1885282206
ATS4m,10426.087768000005
ATS4p,199.53253571988608
ATS4s,494.6666666666667
ATS4v,28971.25153530115
ATS5Z,2680.0
ATS5d,450.0
ATS5i,25068.59613396919
ATS5m,9402.727993999999
ATS5p,209.29477487018798
ATS5s,498.66666666666674
ATS5v,29571.729686983665
ATS6Z,2445.0
ATS6d,430.0
ATS6i,26876.838018673527
ATS6m,8414.317291000003
ATS6p,205.7943831132249
ATS6s,475.77777777777766
ATS6v,27797.37637527306
ATS7Z,2412.0
ATS7d,392.0
ATS7i,27518.190780506546
ATS7m,8684.027483999998
ATS7p,181.46471153894004
ATS7s,494.3888888888888
ATS7v,24474.670110217216
ATS8Z,2232.0
ATS8d,344.0
ATS8i,21704.262332634164
ATS8m,8122.9752499999995
ATS8p,160.73546525856398
ATS8s,423.61111111111086
ATS8v,22427.878786232166
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.32
GGI10,0.17324762779308234
JGI10,0.006663370299733936
JGT10,0.46307913051428945
Kier1,27.58530612244898
Kier2,13.347222222222221
Kier3,6.6115702479338845
MAXdO,13.207364890400605
MID_C,51.22522575462015
MID_N,0.0
MID_O,15.245429052489207
MID_X,0.0
MID_h,15.245429052489207
MINdO,13.207364890400605
MPC10,140
MWC01,35.0
MWC02,5.117993812416755
MWC03,5.978885764901122
MWC04,6.86171134048073
MWC05,7.736743682453495
MWC06,8.62245370207373
MWC07,9.500544261971474
MWC08,10.386870034471961
MWC09,11.265937378846003
MWC10,12.152497803021578
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,6
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.8045000000000027
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.572154032177765
SRW05,0.0
SRW06,7.099201743553092
SRW07,0.0
SRW08,8.726967774991493
SRW09,0.0
SRW10,10.403990075979044
SaaCH,7.106458352854457
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.424022818578196
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.5178600823045265
SdssC,0.9094284349542294
SdssS,0
SsCH3,9.249818642042719
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,5.230439669543228
VE1_D,5.663510761413008
VE2_A,0.15849817180434023
VE2_D,0.1716215382246366
VE3_A,2.848417809850117
VE3_D,2.9279664442639843
VR1_A,236.55273279781218
VR1_D,216.7259722431248
VR2_A,7.168264630236733
VR2_D,6.567453704337115
VR3_A,6.660093623210876
VR3_D,6.5725562232852495
WPath,3414
Xc-3d,1.8728639071696471
Xc-4d,0.0
Xc-5d,0.46461561670578394
Xc-6d,0.0
Xp-0d,23.957454678884098
Xp-1d,15.984956765586178
Xp-2d,13.273961682261483
Xp-3d,11.915780653503015
Xp-4d,10.044147064813211
Xp-5d,7.956604041981274
Xp-6d,4.9929586071631435
Xp-7d,3.6151372805043116
ZMIC0,118.14874811137614
ZMIC1,72.94581014919768
ZMIC2,59.60047364817333
ZMIC3,50.55930291571547
ZMIC4,44.53185576074357
ZMIC5,41.103011260347536
nAcid,0
nAtom,61
nBase,0
nRing,3
piPC1,3.8066624897703196
piPC2,4.382026634673881
piPC3,4.993828175779875
piPC4,5.514436302925282
piPC5,6.02616786062006
piPC6,6.319193313612266
piPC7,6.667274808014651
piPC8,6.964962302751715
piPC9,7.226481700190077
AATS0Z,23.60655737704918
AATS0d,3.180327868852459
AATS0i,161.1666138581799
AATS0m,93.16060368852463
AATS0p,1.431431038291344
AATS0s,4.0295992714025495
AATS0v,216.21956727072373
AATS1Z,25.523809523809526
AATS1d,3.7301587301587302
AATS1i,144.81695847597152
AATS1m,96.93239236507941
AATS1p,1.6991641377777786
AATS1s,3.4100529100529102
AATS1v,257.5223146745784
AATS2Z,20.867924528301888
AATS2d,3.556603773584906
AATS2i,157.86113717666674
AATS2m,77.9236246037736
AATS2p,1.4070575731035841
AATS2s,3.1658805031446544
AATS2v,213.75446710848001
AATS3Z,24.54054054054054
AATS3d,3.72972972972973
AATS3i,147.41622506832977
AATS3m,92.34081330630633
AATS3p,1.6275600310270273
AATS3s,3.6451451451451433
AATS3v,243.98093376399123
AATS4Z,19.76388888888889
AATS4d,3.0277777777777777
AATS4i,153.92492033486528
AATS4m,72.40338727777781
AATS4p,1.3856426091658756
AATS4s,3.435185185185185
AATS4v,201.18924677292466
AATS5Z,16.75
AATS5d,2.8125
AATS5i,156.67872583730744
AATS5m,58.767049962499996
AATS5p,1.3080923429386748
AATS5s,3.116666666666667
AATS5v,184.8233105436479
AATS6Z,14.382352941176471
AATS6d,2.5294117647058822
AATS6i,158.0990471686678
AATS6m,49.4959840647059
AATS6p,1.210555194783676
AATS6s,2.7986928104575157
AATS6v,163.51397867807682
AATS7Z,14.357142857142858
AATS7d,2.3333333333333335
AATS7i,163.7987546458723
AATS7m,51.690639785714275
AATS7p,1.0801470924936907
AATS7s,2.9427910052910047
AATS7v,145.68256017986437
AATS8Z,16.41176470588235
AATS8d,2.5294117647058822
AATS8i,159.5901642105453
AATS8m,59.72775919117647
AATS8p,1.1818784210188529
AATS8s,3.1147875816993444
AATS8v,164.9108734281777
AMID_C,1.5522795683218227
AMID_N,0.0
AMID_O,0.461982698560279
AMID_X,0.0
AMID_h,0.461982698560279
ATS0dv,532.0
ATS0pe,392.7512999999999
ATS0se,483.44361999999984
ATS1dv,484.0
ATS1pe,418.71000000000004
ATS1se,500.61227599999967
ATS2dv,686.0
ATS2pe,701.4880000000003
ATS2se,858.4557440000005
ATS3dv,836.0
ATS3pe,745.8593999999994
ATS3se,894.1944759999998
ATS4dv,701.0
ATS4pe,936.4583000000001
ATS4se,1143.5622879999996
ATS5dv,552.0
ATS5pe,1036.4919999999997
ATS5se,1275.36908
ATS6dv,596.0
ATS6pe,1056.7545
ATS6se,1314.8606679999998
ATS7dv,744.0
ATS7pe,1021.0968000000005
ATS7se,1285.6572960000008
ATS8dv,528.0
ATS8pe,842.7324000000002
ATS8se,1048.9286000000002
ATSC0Z,479.9344262295081
ATSC0c,2.075161462953901
ATSC0d,36.55737704918032
ATSC0i,80.96265586444053
ATSC0m,2266.665135147541
ATSC0p,14.086503743483213
ATSC0s,65.64116575591987
ATSC0v,3002.8050916754087
ATSC1Z,36.72346143509806
ATSC1c,-0.617864041410507
ATSC1d,24.883364686912103
ATSC1i,-18.994064076930236
ATSC1m,167.38808881483524
ATSC1p,-2.8298984923183954
ATSC1s,-2.9613679118516574
ATSC1v,-197.328641692029
ATSC2Z,79.7205052405267
ATSC2c,-1.1582887728511704
ATSC2d,11.178984144047291
ATSC2i,57.218452069944036
ATSC2m,429.24753426820735
ATSC2p,10.365186461183196
ATSC2s,-16.43428439188988
ATSC2v,1985.7014517559803
ATSC3Z,11.85702768073094
ATSC3c,0.9053460335672054
ATSC3d,-14.424079548508459
ATSC3i,-19.163776820496917
ATSC3m,33.082387583983696
ATSC3p,-3.4568770944857747
ATSC3s,9.215802203708678
ATSC3v,-599.2033790585963
ATSC4Z,-37.058317656543956
ATSC4c,0.6382000782257515
ATSC4d,-26.13544746036012
ATSC4i,-25.504571557761977
ATSC4m,-191.17374385648972
ATSC4p,-4.4116955200346295
ATSC4s,-2.044992385559448
ATSC4v,-761.6300591643262
ATSC5Z,-395.56570814297226
ATSC5c,-0.7237813561675944
ATSC5d,-17.429185702768066
ATSC5i,-9.523798654985145
ATSC5m,-1846.4117705509275
ATSC5p,-2.5000285572542618
ATSC5s,-27.265534951775212
ATSC5v,-1363.0239020047268
ATSC6Z,-274.8172534264981
ATSC6c,-1.1769509360795039
ATSC6d,7.659768879333512
ATSC6i,-38.8462509080718
ATSC6m,-1303.8220776734754
ATSC6p,-7.1257176455331965
ATSC6s,-38.95078981157994
ATSC6v,-1727.9139281474843
ATSC7Z,422.4101048105347
ATSC7c,0.9897266458237408
ATSC7d,12.694436979306639
ATSC7i,25.56818103833071
ATSC7m,1967.6912266756249
ATSC7p,4.832586023570622
ATSC7s,62.54655259936098
ATSC7v,1580.3678285840238
ATSC8Z,238.63800053748986
ATSC8c,0.8217079643758534
ATSC8d,-8.65251276538565
ATSC8i,-16.977013224876785
ATSC8m,1099.8120204579413
ATSC8p,-2.269517797814442
ATSC8s,48.491280719042074
ATSC8v,284.6603989715432
AXp-0d,0.7259834751176999
AXp-1d,0.45671305044531935
AXp-2d,0.27654086838044756
AXp-3d,0.18054213111368206
AXp-4d,0.11816643605662602
AXp-5d,0.07800592198020857
AXp-6d,0.048009217376568686
AXp-7d,0.03116497655607165
GATS1Z,0.7540712691689603
GATS1c,1.2642111945943368
GATS1d,0.5210335255178306
GATS1i,1.3907548379905443
GATS1m,0.7622716100021962
GATS1p,1.334652714897476
GATS1s,0.7000543092615129
GATS1v,1.0815756294064622
GATS2Z,0.9093223375706034
GATS2c,1.650929238467578
GATS2d,1.0528809543954651
GATS2i,0.6167162712801905
GATS2m,0.8909586773271934
GATS2p,0.5738080315862051
GATS2s,1.0606551652101794
GATS2v,0.5644775859430484
GATS3Z,0.8570990720191431
GATS3c,0.8987514211196042
GATS3d,1.51557386983396
GATS3i,1.2650740333789392
GATS3m,0.8649925768980403
GATS3p,1.24154479470661
GATS3s,0.8718573028171495
GATS3v,1.1020942405686815
GATS4Z,0.9662778385025279
GATS4c,0.861367168222121
GATS4d,1.510183109118087
GATS4i,1.1868920366933298
GATS4m,0.9699220430312467
GATS4p,1.1712304897318053
GATS4s,1.3062919707522822
GATS4v,1.090448286094586
GATS5Z,1.2853318417816644
GATS5c,1.2909246502246272
GATS5d,1.1488789237668164
GATS5i,1.0673677239155739
GATS5m,1.2795224086711945
GATS5p,1.072444404743744
GATS5s,1.090683707023337
GATS5v,1.1332402453483124
GATS6Z,1.158246465685605
GATS6c,1.010922192815973
GATS6d,0.888208915853337
GATS6i,1.1713967122991278
GATS6m,1.1612512504187154
GATS6p,1.1835829073289084
GATS6s,1.312095085279998
GATS6v,1.2027641399762783
GATS7Z,0.6846173364823455
GATS7c,0.6094094038013538
GATS7d,0.7717809096732866
GATS7i,0.8223765168506223
GATS7m,0.6907872482569649
GATS7p,0.8309257343051273
GATS7s,0.6462504806567853
GATS7v,0.8140065771003677
GATS8Z,0.7436677704282971
GATS8c,0.6345504684005726
GATS8d,1.1464653125824324
GATS8i,1.0769577230100251
GATS8m,0.7515666260853958
GATS8p,1.064561956177361
GATS8s,0.7318458642996004
GATS8v,0.9631248538603303
MATS1Z,0.07408853234785735
MATS1c,-0.2882904875679293
MATS1d,0.6590575841696915
MATS1i,-0.22715507192045264
MATS1m,0.0715033635627268
MATS1p,-0.19451671577561125
MATS1s,-0.04368228685596952
MATS1v,-0.06362858545103527
MATS2Z,0.09558992232674324
MATS2c,-0.32120990049097387
MATS2d,0.1759751247990523
MATS2i,0.4067010824253598
MATS2m,0.10897940045305968
MATS2p,0.42344584310614536
MATS2s,-0.14407826913743263
MATS2v,0.3805491703593389
MATS3Z,0.013576905228770185
MATS3c,0.239756044922458
MATS3d,-0.2168302831979962
MATS3i,-0.13007780941629998
MATS3m,0.008020775064164234
MATS3p,-0.13486137402985293
MATS3s,0.07715493610545913
MATS3v,-0.10966144554740043
MATS4Z,-0.03270929164579256
MATS4c,0.13027836584030394
MATS4d,-0.30284628799202795
MATS4i,-0.13344448475215606
MATS4m,-0.035727960338988146
MATS4p,-0.1326690621858782
MATS4s,-0.013197229005374171
MATS4v,-0.10744452129532257
MATS5Z,-0.31422923213553766
MATS5c,-0.13297357673850813
MATS5d,-0.18176569506726453
MATS5i,-0.044847197741296294
MATS5m,-0.31056395433404865
MATS5p,-0.06766305570281292
MATS5s,-0.1583607646307961
MATS5v,-0.1730558084105828
MATS6Z,-0.20546743769238796
MATS6c,-0.20351076114693128
MATS6d,0.07518332893695596
MATS6i,-0.17216516314123775
MATS6m,-0.20640103929834516
MATS6p,-0.18151240376766944
MATS6s,-0.21292217639060512
MATS6v,-0.20647899390356036
MATS7Z,0.31957511109376113
MATS7c,0.17317449197569051
MATS7d,0.1260837070254111
MATS7i,0.11466625795130705
MATS7m,0.3152028517000998
MATS7p,0.12456525798006195
MATS7s,0.34597733215993604
MATS7v,0.19109599706906272
MATS8Z,0.22302247172950337
MATS8c,0.1776055485240393
MATS8d,-0.1061593247164337
MATS8i,-0.09405187705335703
MATS8m,0.21763163465945468
MATS8p,-0.07226388473535676
MATS8s,0.33134337829257177
MATS8v,0.042519763156580626
MAXssO,5.693849678760393
MINssO,5.3612029591534895
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.58664819335214
SpAD_D,427.13798407157606
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.39303225340743375
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,994
TMWC10,145.62363778063684
TSRW10,69.0649935037427
VE1_Dt,5.689641145704803
VE2_Dt,0.1724133680516607
VE3_Dt,2.9325696470831346
VR1_Dt,213.25992342682974
VR2_Dt,6.462421922025143
VR3_Dt,6.556434188002241
Xc-3dv,0.7853696042812712
Xc-4dv,0.0
Xc-5dv,0.08977918909913549
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17915249285508827
Xch-7d,0.4785361071362692
Xp-0dv,19.644301501221754
Xp-1dv,10.126917424920629
Xp-2dv,7.078421886795039
Xp-3dv,5.154339755412566
Xp-4dv,3.5944646236534785
Xp-5dv,2.4013850450159073
Xp-6dv,1.2856161118235205
Xp-7dv,0.7669478993973733
Xpc-4d,5.155211040599575
Xpc-5d,8.790321471368541
Xpc-6d,13.41538074020286
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,8
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,7.4127640174265625
AATS0dv,8.721311475409836
AATS0pe,6.438545901639342
AATS0se,7.925305245901637
AATS1dv,7.682539682539683
AATS1pe,6.646190476190477
AATS1se,7.946226603174598
AATS2dv,6.471698113207547
AATS2pe,6.617811320754719
AATS2se,8.098639094339628
AATS3dv,7.531531531531532
AATS3pe,6.719454054054048
AATS3se,8.055806090090089
AATS4dv,4.868055555555555
AATS4pe,6.50318263888889
AATS4se,7.941404777777775
AATS5dv,3.45
AATS5pe,6.478074999999999
AATS5se,7.97105675
AATS6dv,3.5058823529411764
AATS6pe,6.216202941176471
AATS6se,7.734474517647057
AATS7dv,4.428571428571429
AATS7pe,6.077957142857146
AATS7se,7.652722000000004
AATS8dv,3.8823529411764706
AATS8pe,6.1965617647058835
AATS8se,7.712710294117649
AATSC0Z,7.867777479172264
AATSC0c,0.03401904037629346
AATSC0d,0.5993012631013167
AATSC0i,1.3272566535154187
AATSC0m,37.15844483848428
AATSC0p,0.230926290876774
AATSC0s,1.0760846845232765
AATSC0v,49.226312978285385
AATSC1Z,0.5829120862713978
AATSC1c,-0.009807365736674714
AATSC1d,0.39497404264939845
AATSC1i,-0.30149308058619423
AATSC1m,2.6569537907116705
AATSC1p,-0.044919023687593575
AATSC1s,-0.04700583987066123
AATSC1v,-3.132200661778238
AATSC2Z,0.7520802381181765
AATSC2c,-0.010927252574067644
AATSC2d,0.10546211456648388
AATSC2i,0.5397967176409815
AATSC2m,4.049505040266107
AATSC2p,0.09778477793569053
AATSC2s,-0.15504041879141395
AATSC2v,18.733032563735662
AATSC3Z,0.10682006919577423
AATSC3c,0.008156270572677527
AATSC3d,-0.1299466625991753
AATSC3i,-0.17264663802249475
AATSC3m,0.2980395277836369
AATSC3p,-0.03114303688725923
AATSC3s,0.08302524507845656
AATSC3v,-5.398228640167534
AATSC4Z,-0.25734942817044415
AATSC4c,0.00443194498767883
AATSC4d,-0.18149616291916748
AATSC4i,-0.17711508026223596
AATSC4m,-1.3275954434478452
AATSC4p,-0.030636774444684926
AATSC4s,-0.0142013360108295
AATSC4v,-5.289097633085599
AATSC5Z,-2.4722856758935765
AATSC5c,-0.004523633476047465
AATSC5d,-0.10893241064230041
AATSC5i,-0.059523741593657156
