DLiP-ID,T006TW
AATSC4m,8.48917097326667
AATSC4p,-0.03207588918481892
AATSC4s,-0.2941595577401819
AATSC4v,-6.0376030826718425
AATSC5Z,-1.0632774193548384
AATSC5c,0.00343132638784546
AATSC5d,-0.0716
AATSC5i,0.013705567487429718
AATSC5m,-4.941872741303227
AATSC5p,-0.010090425122740252
AATSC5s,0.2798535596461986
AATSC5v,-1.498781971180582
AATSC6Z,-2.3887724137931032
AATSC6c,-0.004168984101212746
AATSC6d,-0.06091034482758621
AATSC6i,-0.04761561750947742
AATSC6m,-11.082093634262069
AATSC6p,-0.011263415462329264
AATSC6s,-0.4455399820780053
AATSC6v,-7.1283627578949735
AATSC7Z,0.5913122807017542
AATSC7c,0.0010252977028621978
AATSC7d,0.07454035087719296
AATSC7i,-0.23234205900803218
AATSC7m,2.4814425959859645
AATSC7p,-0.050027417614909246
AATSC7s,-0.18449404589052262
AATSC7v,-4.515713689962765
AATSC8Z,1.8538226804123707
AATSC8c,-0.000652533735665275
AATSC8d,0.0561319587628866
AATSC8i,0.22013691820236927
AATSC8m,9.04284645190927
AATSC8p,0.07428416882589925
AATSC8s,-0.09764874806926897
AATSC8v,14.56075258787782
ATS0are,333.3374
ATS1are,344.75390000000004
ATS2are,561.798
ATS3are,706.8072
ATS4are,787.0690999999999
ATS5are,803.8149
ATS6are,750.8870000000001
ATS7are,709.061
ATS8are,599.313
ATSC0dv,222.8237037037037
ATSC0pe,7.8347219999999975
ATSC0se,5.911299519999998
ATSC1dv,58.375446913580255
ATSC1pe,-0.36703687999999884
ATSC1se,-0.4399971807999994
ATSC2dv,6.65303703703705
ATSC2pe,0.23627060000000077
ATSC2se,0.10621085600000033
ATSC3dv,-49.42494814814813
ATSC3pe,-0.270371079999997
ATSC3se,-0.13558517280000076
ATSC4dv,-68.98182716049382
ATSC4pe,1.0713652000000022
ATSC4se,1.202416072
ATSC5dv,-54.214143209876546
ATSC5pe,-0.8794225600000013
ATSC5se,-0.7208012895999988
ATSC6dv,-133.07593086419755
ATSC6pe,-5.911757039999999
ATSC6se,-3.944855046399998
ATSC7dv,24.47405432098764
ATSC7pe,1.6371298399999945
ATSC7se,1.3760196544000058
ATSC8dv,38.12843456790123
ATSC8pe,0.24297531999999245
ATSC8se,-0.5132731887999943
AXp-0dv,0.5786107286441938
AXp-1dv,0.2942413738158174
AXp-2dv,0.15780379558014357
AXp-3dv,0.08352017312748337
AXp-4dv,0.04534115556636196
AXp-5dv,0.023092505954478704
AXp-6dv,0.01367269331964352
AXp-7dv,0.0069403998081314896
BertzCT,1207.5999265368787
ECIndex,807
ETA_eta,26.02671954916731
GATS1dv,0.49217532408861214
GATS1pe,0.684397043944007
GATS1se,0.7399951054313118
GATS2dv,0.8636333474389452
GATS2pe,0.7712545136741744
GATS2se,0.7751614258764344
GATS3dv,0.9920327070699566
GATS3pe,0.8712407373181356
GATS3se,0.8902276310682188
GATS4dv,1.0667079161292325
GATS4pe,0.9221598737006877
GATS4se,0.9248115590326237
GATS5dv,1.099786684899753
GATS5pe,1.0443623538496223
GATS5se,1.0304569655995088
GATS6dv,1.2283985541204108
GATS6pe,1.322477056136376
GATS6se,1.2888495219313179
GATS7dv,0.8992781856795716
GATS7pe,0.8426890208135421
GATS7se,0.8172672643932105
GATS8dv,0.9464554427322557
GATS8pe,0.961617090857798
GATS8se,0.9617066488193095
LogEE_A,4.377801598219731
LogEE_D,206.06837626844677
MATS1dv,0.2519042475460438
MATS1pe,-0.04504564130330035
MATS1se,-0.07157042387655767
MATS2dv,0.017563442009118885
MATS2pe,0.017739328323628258
MATS2se,0.010569076039247503
MATS3dv,-0.10365041859907903
MATS3pe,-0.016125859496766183
MATS3se,-0.010718042144340191
MATS4dv,-0.12899178815265938
MATS4pe,0.056977409877040655
MATS4se,0.08475407056800038
MATS5dv,-0.09810689461456226
MATS5pe,-0.04526081090914809
MATS5se,-0.049167815013765735
MATS6dv,-0.25742465489194694
MATS6pe,-0.3252407855608705
MATS6se,-0.28764716603004375
MATS7dv,0.0481736645289051
MATS7pe,0.09164835759440727
MATS7se,0.10209555280337149
MATS8dv,0.08820350763772355
MATS8pe,0.01598589079603265
MATS8se,-0.044757300448851386
MAXaaCH,1.6725396860101045
MAXaasC,0.6233510749979008
MAXaasN,1.191586115435842
MAXdssC,-0.7255196601138147
MAXsCH3,1.5288607693285827
MAXssNH,2.4272822954429194
MDEC-11,0.16666666666666669
MDEC-12,2.3756434227239254
MDEC-13,3.2539891262782143
MDEC-22,6.333545292708653
MDEC-23,21.24740722966812
MDEC-33,12.940312779984463
MDEN-22,0.33019272488946266
MDEN-23,0.5984084805885755
MDEO-11,0.9729506266807925
MDEO-12,0.4911304059638447
MINaaCH,1.2445400451073945
MINaasC,-0.050408897505966666
MINaasN,1.191586115435842
MINdssC,-1.2283335363530166
MINsCH3,1.4402496582174718
MINssNH,2.4272822954429194
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.1155462184873945
SM1_Dzi,2.029991096412976
SM1_Dzm,3.138698143977931
SM1_Dzp,-7.016308686166152
SM1_Dzv,-3.1056936437886247
SddssSe,0
SpAD_Dt,614.7628181626488
SpAbs_A,39.96289329120674
SpAbs_D,412.13675253689337
SpMAD_A,1.2488404153502106
SpMAD_D,12.879273516777925
SpMax_A,2.4265526357702676
SpMax_D,206.06837626844677
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,123.41000000000001
TpiPC10,8.652908915401047
VAdjMat,6.087462841250339
VE1_DzZ,5.595447678493687
VE1_Dzi,5.591748884523923
VE1_Dzm,5.5954955848099175
VE1_Dzp,5.565698607284803
VE1_Dzv,5.57879113227842
VE2_DzZ,0.17485773995292772
VE2_Dzi,0.1747421526413726
VE2_Dzm,0.17485923702530992
VE2_Dzp,0.1739280814776501
VE2_Dzv,0.17433722288370063
VE3_DzZ,2.8851041623978735
VE3_Dzi,2.8844429075278613
VE3_Dzm,2.885112724020447
VE3_Dzp,2.8797733225544517
VE3_Dzv,2.8821229197675677
VR1_DzZ,203.11696887242303
VR1_Dzi,204.04165295760373
VR1_Dzm,203.1010289712217
VR1_Dzp,208.1539903547251
VR1_Dzv,206.19509353234182
VR2_DzZ,6.34740527726322
VR2_Dzi,6.376301654925117
VR2_Dzm,6.346907155350678
VR2_Dzp,6.504812198585159
VR2_Dzv,6.443596672885682
VR3_DzZ,6.476932824249201
VR3_Dzi,6.4814749639724845
VR3_Dzm,6.476854344707211
VR3_Dzp,6.501428953835696
VR3_Dzv,6.491973586402929
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06084543432001667
Xch-7dv,0.11854115467891024
Xpc-4dv,2.0532494359045277
Xpc-5dv,2.742224263983763
Xpc-6dv,3.1942401548690826
Zagreb1,164.0
Zagreb2,193.0
fragCpx,164.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,34
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,2
AATS0are,6.666748
AATS1are,6.629882692307693
AATS2are,6.609388235294118
AATS3are,6.60567476635514
AATS4are,6.558909166666666
AATS5are,6.4823782258064515
AATS6are,6.473163793103449
AATS7are,6.219833333333334
AATS8are,6.1784845360824745
AATSC0dv,4.456474074074074
AATSC0pe,0.15669443999999996
AATSC0se,0.11822599039999997
AATSC1dv,1.1226047483380819
AATSC1pe,-0.007058401538461516
AATSC1se,-0.008461484246153835
AATSC2dv,0.07827102396514177
AATSC2pe,0.0027796541176470678
AATSC2se,0.001249539482352945
AATSC3dv,-0.4619154032537209
AATSC3pe,-0.002526832523364458
AATSC3se,-0.0012671511476635585
AATSC4dv,-0.5748485596707819
AATSC4pe,0.008928043333333352
AATSC4se,0.010020133933333333
AATSC5dv,-0.4372108323377141
AATSC5pe,-0.007092117419354849
AATSC5se,-0.005812913625806442
AATSC6dv,-1.1472063005534272
AATSC6pe,-0.050963422758620675
AATSC6se,-0.03400737108965515
AATSC7dv,0.21468468702620738
AATSC7pe,0.014360788070175391
AATSC7se,0.012070347845614086
AATSC8dv,0.3930766450299096
AATSC8pe,0.0025049002061854893
AATSC8se,-0.005291476173195818
AETA_eta,0.8133349859114785
ATSC0are,8.008367999999997
ATSC1are,-0.4162747199999993
ATSC2are,0.28529440000000117
ATSC3are,-0.10722751999999863
ATSC4are,0.009556800000000809
ATSC5are,-0.47988863999999976
ATSC6are,-6.030249759999998
ATSC7are,0.7834249599999955
ATSC8are,0.07294207999999529
BCUTZ-1h,17.002127347874342
BCUTZ-1l,5.681905672146787
BCUTc-1h,0.47692893256813257
BCUTc-1l,-0.5258004165412349
BCUTd-1h,3.276729817426266
BCUTd-1l,0.9725042409233551
BCUTi-1h,14.69269858633159
BCUTi-1l,10.942699399195293
BCUTm-1h,35.45152852398897
BCUTm-1l,11.693465519289864
BCUTp-1h,2.21228341737451
BCUTp-1l,0.7413559821486788
BCUTs-1h,7.010467049440192
BCUTs-1l,1.254612690950181
BCUTv-1h,22.457062620971556
BCUTv-1l,14.700428059525796
BalabanJ,1.5349906551933665
Diameter,15
ETA_beta,43.25
GATS1are,0.7282898914658344
GATS2are,0.799834182268876
GATS3are,0.8720405908690538
GATS4are,1.0000520185053101
GATS5are,1.0536500493870509
GATS6are,1.3548716512355665
GATS7are,0.8503297436845971
GATS8are,0.953154868564183
HybRatio,0.19047619047619047
Lipinski,True
LogEE_Dt,307.3814090813244
MATS1are,-0.04998073937738042
MATS2are,0.02095560984386811
MATS3are,-0.006256745164184353
MATS4are,0.0004972298975272288
MATS5are,-0.02416266134010921
MATS6are,-0.3245662020285402
MATS7are,0.042906050096160595
MATS8are,0.004694965354898268
MAXssCH2,-0.006780675233056366
MAXsssCH,-1.2389078903166209
MINssCH2,-0.006780675233056366
MINsssCH,-1.2389078903166209
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,2.3244174426351427
SM1_Dzse,2.2230943188667722
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,20.08125186839976
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,7.109797541277533
SMR_VSA7,74.38197267868614
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,321.21210762866235
SpAD_Dzi,320.9836328810983
SpAD_Dzm,321.1371365329733
SpAD_Dzp,408.18691168233045
SpAD_Dzv,377.1953733160186
SpAbs_Dt,614.7628181626486
SpDiam_A,4.853105271540537
SpDiam_D,314.8767237734423
SpMAD_Dt,19.211338067582776
SpMax_Dt,307.3814090813244
SsssssAs,0
VE1_Dzpe,5.592903465253983
VE1_Dzse,5.59267914465868
VE2_Dzpe,0.17477823328918696
VE2_Dzse,0.17477122327058375
VE3_Dzpe,2.8846493655737717
VE3_Dzse,2.884609256693768
VMcGowan,320.6200000000008
VR1_Dzpe,203.70980860624226
VR1_Dzse,203.73911715071193
VR2_Dzpe,6.365931518945071
VR2_Dzse,6.366847410959748
VR3_Dzpe,6.47984728409439
VR3_Dzse,6.479991147742899
mZagreb1,12.333333333333332
mZagreb2,7.138888888888887
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,41
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16016735999999995
AATSC1are,-0.008005283076923064
AATSC2are,0.0033564047058823668
AATSC3are,-0.001002126355140174
AATSC4are,7.964000000000674e-05
AATSC5are,-0.0038700696774193527
AATSC6are,-0.05198491172413791
AATSC7are,0.0068721487719297855
AATSC8are,0.0007519802061855184
AETA_beta,1.3515625
BCUTdv-1h,6.02487652826272
BCUTdv-1l,0.7730833712270156
BCUTpe-1h,3.5022501444103877
BCUTpe-1l,2.2305643247083986
BCUTse-1h,3.7150830342349677
BCUTse-1l,2.42646874608201
ETA_alpha,15.195238095238096
ETA_dBeta,1.75
ETA_eta_B,0.6917604541622815
ETA_eta_F,38.39334621360757
ETA_eta_L,6.344143436170744
ETA_eta_R,64.42006576277488
ETA_psi_1,0.5203000163052343
LabuteASA,192.1213531350498
LogEE_DzZ,160.7034146336589
LogEE_Dzi,160.55525366231205
LogEE_Dzm,160.66665258348596
LogEE_Dzp,203.38928534096337
LogEE_Dzv,188.3065278789041
PEOE_VSA1,15.160178952647085
PEOE_VSA2,14.573052889090853
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,47.46734805431147
PEOE_VSA7,11.126902983393991
PEOE_VSA8,25.862180748829353
PEOE_VSA9,34.47881072376725
SM1_Dzare,2.4044579860465958
SpAD_Dzpe,323.5332944610866
SpAD_Dzse,325.29252824151786
SpAbs_DzZ,318.3695264070584
SpAbs_Dzi,319.299339104615
SpAbs_Dzm,318.27354786922484
SpAbs_Dzp,413.79487936809306
SpAbs_Dzv,379.7187494015968
SpDiam_Dt,444.0965193278268
SpMAD_DzZ,10.037878363395698
SpMAD_Dzi,10.030738527534321
SpMAD_Dzm,10.035535516655415
SpMAD_Dzp,12.755840990072826
SpMAD_Dzv,11.787355416125582
SpMax_DzZ,160.7034146336589
SpMax_Dzi,160.55525366231205
SpMax_Dzm,160.66665258348596
SpMax_Dzp,203.38928534096337
SpMax_Dzv,188.3065278789041
VE1_Dzare,5.592859322964346
VE2_Dzare,0.1747768538426358
VE3_Dzare,2.884641472989158
VR1_Dzare,203.71196601535047
VR2_Dzare,6.365998937979702
VR3_Dzare,6.479857874638355
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4748511904761905
AETA_dBeta,0.0546875
AETA_eta_B,0.021617514192571297
AETA_eta_F,1.1997920691752366
AETA_eta_L,0.19825448238033574
AETA_eta_R,2.013127055086715
BCUTare-1h,3.556065371748812
BCUTare-1l,2.1808868965808523
ETA_beta_s,20.75
ETA_dPsi_A,0.1936999836947657
ETA_dPsi_B,0.0
ETA_eta_BR,0.9497604541622815
ETA_eta_FL,8.878309672040071
ETA_eta_RL,15.222453108210814
LogEE_Dzpe,161.83928527562566
LogEE_Dzse,162.71573581822352
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,44.899114046962985
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,47.650536172757484
SlogP_VSA7,10.045266627482652
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,321.6497122318817
SpAbs_Dzpe,321.4552312744272
SpAbs_Dzse,323.28127748560087
SpDiam_DzZ,250.97280675189245
SpDiam_Dzi,249.51372823716318
SpDiam_Dzm,250.9384425302963
SpDiam_Dzp,308.0095852906733
SpDiam_Dzv,288.41139769443544
SpMAD_Dzpe,10.110415451908956
SpMAD_Dzse,10.165391507547433
SpMax_Dzpe,161.83928527562566
SpMax_Dzse,162.71573581822352
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6484375
AETA_eta_BR,0.029680014192571297
AETA_eta_FL,0.27744717725125223
AETA_eta_RL,0.47570165963158795
DetourIndex,4757
EState_VSA1,17.918325846451317
EState_VSA2,27.588806637157667
EState_VSA3,22.439866308374892
EState_VSA4,0.0
EState_VSA5,37.429803173939135
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,15.399448933254575
EState_VSA9,27.938742734265084
ETA_beta_ns,22.5
ETA_shape_p,0.24757129426512067
ETA_shape_x,0.0
ETA_shape_y,0.38827953619555
GhoseFilter,True
LogEE_Dzare,160.89999542800481
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,319.5359689666178
SpDiam_Dzpe,251.91833347641142
SpDiam_Dzse,253.18844913347056
SpMAD_Dzare,10.051553507246304
SpMax_Dzare,160.89999542800481
TopoPSA(NO),123.41000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.191586115435842
VSA_EState9,73.58126893615497
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.703125
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02514880952380949
FilterItLogS,-5.758105309438364
SpDiam_Dzare,250.53201664830488
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6920952380952374
ETA_epsilon_2,0.9126488095238091
ETA_epsilon_3,0.4391304347826079
ETA_epsilon_4,0.616205837173578
ETA_epsilon_5,0.8766106442577027
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.25296480331262955
ETA_dEpsilon_B,0.07588940092165941
ETA_dEpsilon_C,-0.17707540239097014
ETA_dEpsilon_D,0.03603816526610637
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6875
MDEDescriptor,"0.16666666666666669,2.3756434227239254,3.2539891262782143,0.0,6.333545292708653,21.24740722966812,0.0,12.940312779984463,0.0,0.0,0.9729506266807925,0.4911304059638447,0.0,0.0,0.0,0.0,0.33019272488946266,0.5984084805885755,0.0"
APolDescriptor,61.732273999999975
BCUTDescriptor,"11.850000000000005,34.9698554218152,-0.3464070512013103,0.27702977096890524,4.537703592271214,10.970180189809506"
BPolDescriptor,29.267725999999996
TPSADescriptor,123.41000000000001
ALOGPDescriptor,"3.1092999999999997,9.667746489999999,113.54529999999998"
XLogPDescriptor,1.1270000000000007
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,476.06542518
ChiPathDescriptor,"23.41348460451408,15.222453108210818,13.855841415951586,11.545496440809522,9.37290081144122,7.109755015248682,4.550644223210197,2.989030749506423,18.515543316614202,10.004206709737792,7.574582187846891,5.2617709070314564,3.581951289742596,2.1476030537665203,1.2442150920875603,0.6662783815806227"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286604,0.46487439721723106,0.0,0.0,0.0,0.06084543432001666,0.11854115467891027"
AtomCountDescriptor,50
BondCountDescriptor,34
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.394938832099426,0.0,0.7137128315712064,0.0,1.0638781470361443,0.0,0.1806113934739283,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,6,7,4,0,2,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"64.15343818928305,2.0047949434150953,30.068280874077054,12.758889771448258,12.236339868372337"
FractionalPSADescriptor,0.2592290754014299
WienerNumbersDescriptor,"3203.0,54.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.742520304382978,9.022025621807492,12.46804513312095,2.0532494359045272,2.7422242639837604,2.8685239299503826"
FractionalCSP3Descriptor,0.19047619047619047
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.602076124567475,12.109375,6.575963718820861"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1712.11
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.19047619047619047
AutocorrelationDescriptorMass,"52.73816619850821,41.41934697521118,61.34284598202638,73.38972543081796,81.50591807615214"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.9191138569805113,-0.38476228131535467,-0.10858557897711815,0.06049677186423524,-0.0820438612050359"
EccentricConnectivityIndexDescriptor,807
AutocorrelationDescriptorPolarizability,"2206.8501684710996,2579.8728588132153,3571.1054129410572,3798.5029547668273,3387.634450669673"
