DLiP-ID,T001OE
AATSC4Z,-1.1171360653762312
AATSC4c,0.0007264858669272481
AATSC4d,-0.06600063535881343
AATSC4i,0.010104116451929915
AATSC4m,-5.359226291377738
AATSC4p,-0.023424560515392163
AATSC4s,-0.06955535837523416
AATSC4v,-6.880026978699611
AATSC5Z,0.35561379131381965
AATSC5c,0.0008303483640089289
AATSC5d,-0.03392459223653975
AATSC5i,-0.015643843734418926
AATSC5m,1.6138843594383403
AATSC5p,-0.011971696930277373
AATSC5s,0.0780072508045134
AATSC5v,-0.4997579268641017
AATSC6Z,0.1403583468080152
AATSC6c,-0.00035381259753416435
AATSC6d,-0.014688200643595464
AATSC6i,-0.10116261477521038
AATSC6m,0.6354301563700961
AATSC6p,-0.014328328192523457
AATSC6s,-0.02620626309595568
AATSC6v,-1.281085614782257
AATSC7Z,0.25565582932153713
AATSC7c,-0.00023453676632309526
AATSC7d,0.02956300591327757
AATSC7i,-0.04171755136261799
AATSC7m,1.183657462486958
AATSC7p,-0.005855046359916896
AATSC7s,0.050023588853886046
AATSC7v,0.27123548670339376
AATSC8Z,0.6858383239335619
AATSC8c,-0.0006196349941530837
AATSC8d,0.01945655755179565
AATSC8i,0.03843686132644998
AATSC8m,3.3139534714363212
AATSC8p,0.02081600400947332
AATSC8s,0.0400052328623757
AATSC8v,5.3395572007372
ATS0are,395.2046999999999
ATS1are,438.17900000000003
ATS2are,763.5208999999998
ATS3are,958.3900000000001
ATS4are,986.1609999999998
ATS5are,998.4030000000002
ATS6are,970.2579999999998
ATS7are,924.3740000000001
ATS8are,811.4770000000005
ATSC0dv,253.74603174603166
ATSC0pe,7.790507936507935
ATSC0se,5.317477079365081
ATSC1dv,68.24237843285457
ATSC1pe,-0.13055142353236074
ATSC1se,-0.3659452285210416
ATSC2dv,-1.409171075837766
ATSC2pe,0.553637389770746
ATSC2se,0.6078728183421442
ATSC3dv,-112.70849080372892
ATSC3pe,-2.9175925422020588
ATSC3se,-1.907105512723608
ATSC4dv,-74.39858906525573
ATSC4pe,-1.2429932980599618
ATSC4se,-0.21038193298059688
ATSC5dv,33.49861426051903
ATSC5pe,1.469913882590055
ATSC5se,0.7117000594608305
ATSC6dv,33.98614260519023
ATSC6pe,0.169573746535651
ATSC6se,-0.3062348339632155
ATSC7dv,53.3308138070043
ATSC7pe,0.5032986898463128
ATSC7se,0.18316036785083983
ATSC8dv,26.12723607961703
ATSC8pe,0.3265693373645806
ATSC8se,-0.04598654472159855
AXp-0dv,0.549312066048529
AXp-1dv,0.297883994061328
AXp-2dv,0.15705345470298374
AXp-3dv,0.08551593815382454
AXp-4dv,0.045813087360925396
AXp-5dv,0.025171310261767093
AXp-6dv,0.013423858228580183
AXp-7dv,0.007270314068965119
BertzCT,1430.2301297187744
ECIndex,1213
ETA_eta,31.56751894274275
GATS1dv,0.540779248018487
GATS1pe,0.7796425873905781
GATS1se,0.8645116718676846
GATS2dv,0.9629823154083357
GATS2pe,0.9017706313579907
GATS2se,0.915499238798536
GATS3dv,1.1523332916301767
GATS3pe,1.0515925362977325
GATS3se,1.0234462544500151
GATS4dv,1.0213665217935262
GATS4pe,0.8881874086123098
GATS4se,0.7942902546759625
GATS5dv,0.8683537466540712
GATS5pe,0.7387065706240988
GATS5se,0.713950874918854
GATS6dv,0.9340546395817864
GATS6pe,1.010384713132146
GATS6se,1.072480905473377
GATS7dv,0.9625964665390946
GATS7pe,1.1088004610670235
GATS7se,1.169070292252908
GATS8dv,1.0788497627731963
GATS8pe,1.229374269053508
GATS8se,1.3261046144743625
LogEE_A,4.537887749309316
LogEE_D,268.7319194010902
MATS1dv,0.2491647102979812
MATS1pe,-0.015525567156946838
MATS1se,-0.06375908839277412
MATS2dv,-0.0029400725634931065
MATS2pe,0.03762298298319569
MATS2se,0.06052024610018221
MATS3dv,-0.18053700213493268
MATS3pe,-0.1522185978420307
MATS3se,-0.14577328685273772
MATS4dv,-0.11473082425383084
MATS4pe,-0.06243350058989505
MATS4se,-0.015481658660801147
MATS5dv,0.04980255927529405
MATS5pe,0.07117872355907086
MATS5se,0.050491172254550465
MATS6dv,0.053405511468104246
MATS6pe,0.008679132202065126
MATS6se,-0.022963200918871246
MATS7dv,0.08886550899822585
MATS7pe,0.027315824046816452
MATS7se,0.014563982939890842
MATS8dv,0.049898950042825956
MATS8pe,0.02031453228985056
MATS8se,-0.00419104525036355
MAXaaCH,2.159022835629038
MAXaaaC,0.9858684043329607
MAXaasC,1.2804000180256914
MAXaasN,1.9948447939610596
MAXdssC,-0.8699466822709117
MAXssNH,3.3741348779638365
MDEC-22,22.30074863202778
MDEC-23,35.405068839542174
MDEC-33,10.206258824378791
MDEN-22,0.4999999999999999
MDEN-23,0.20100756305184242
MDEO-11,0.4999999999999999
MDEO-12,0.7539474411291538
MDEO-22,0.49695114370794297
MINaaCH,1.830979060666495
MINaaaC,0.9386066260450907
MINaasC,0.63818003064039
MINaasN,1.9948447939610596
MINdssC,-0.8699466822709117
MINssNH,3.3741348779638365
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.5414196857644495
SM1_Dzm,1.6738284309400313
SM1_Dzp,-6.966016776241214
SM1_Dzv,-2.9529462750204147
SddssSe,0
SpAD_Dt,1017.8358493179608
SpAbs_A,48.195047410899896
SpAbs_D,537.4638388021805
SpMAD_A,1.3387513169694416
SpMAD_D,14.929551077838344
SpMax_A,2.4870496623761014
SpMax_D,268.7319194010902
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,94.84
TpiPC10,9.252609319155349
VAdjMat,6.357552004618084
VE1_DzZ,5.902739705813931
VE1_Dzi,5.903011362129094
VE1_Dzm,5.902737981018643
VE1_Dzp,5.897389835664925
VE1_Dzv,5.901036505576901
VE2_DzZ,0.16396499182816476
VE2_Dzi,0.16397253783691929
VE2_Dzm,0.16396494391718452
VE2_Dzp,0.1638163843240257
VE2_Dzv,0.16391768071046947
VE3_DzZ,3.0563504455110446
VE3_Dzi,3.0563964665246415
VE3_Dzm,3.056350153308504
VE3_Dzp,3.055443697750903
VE3_Dzv,3.0560618598553444
VR1_DzZ,261.6525513819062
VR1_Dzi,261.74907441493633
VR1_Dzm,261.6529546066987
VR1_Dzp,262.41726764015516
VR1_Dzv,261.88692975613156
VR2_DzZ,7.268126427275173
VR2_Dzi,7.27080762263712
VR2_Dzm,7.268137627963853
VR2_Dzp,7.289368545559865
VR2_Dzv,7.274636937670321
VR3_DzZ,6.84795132935793
VR3_Dzi,6.848320159064859
VR3_Dzm,6.847952870426342
VR3_Dzp,6.850869706922311
VR3_Dzv,6.848846690255541
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06673058217443598
Xch-6dv,0.20951100937790515
Xch-7dv,0.2635163815538486
Xpc-4dv,1.9905535311798668
Xpc-5dv,2.8498165023652993
Xpc-6dv,3.6780646355595636
Zagreb1,198.0
Zagreb2,236.0
fragCpx,421.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,41
nBondsS,45
nBondsT,0
nFARing,2
nFHRing,3
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.273090476190474
AATS1are,6.443808823529412
AATS2are,6.41614201680672
AATS3are,6.183161290322581
AATS4are,6.125223602484471
AATS5are,5.978461077844313
AATS6are,6.140873417721518
AATS7are,6.20385234899329
AATS8are,6.242130769230774
AATSC0dv,4.02771478961955
AATSC0pe,0.12365885613504658
AATSC0se,0.08440439808516001
AATSC1dv,1.0035643887184496
AATSC1pe,-0.0019198738754758933
AATSC1se,-0.005381547478250612
AATSC2dv,-0.011841773746535849
AATSC2pe,0.004652415040090302
AATSC2se,0.005108174944051632
AATSC3dv,-0.7271515535724447
AATSC3pe,-0.018823177691626187
AATSC3se,-0.012303906533700696
AATSC4dv,-0.46210303767239586
AATSC4pe,-0.007720455267453179
AATSC4se,-0.0013067200806248253
AATSC5dv,0.20059050455400615
AATSC5pe,0.008801879536467395
AATSC5se,0.004261677002759464
AATSC6dv,0.21510216838727994
AATSC6pe,0.0010732515603522215
AATSC6se,-0.001938195151665921
AATSC7dv,0.35792492487922345
AATSC7pe,0.003377843556015522
AATSC7se,0.0012292642137640257
AATSC8dv,0.20097873907397718
AATSC8pe,0.002512071825881389
AATSC8se,-0.0003537426517046042
AETA_eta,0.8768755261872987
ATSC0are,8.374031746031743
ATSC1are,-0.31743109095488636
ATSC2are,0.6991590828924379
ATSC3are,-3.1976479465860335
ATSC4are,-0.9552938271604936
ATSC5are,1.4681777525824944
ATSC6are,0.03179339884101712
ATSC7are,0.3825487276392098
ATSC8are,0.1305757621567233
BCUTZ-1h,8.029296954869567
BCUTZ-1l,5.679045031612493
BCUTc-1h,0.4925073795351562
BCUTc-1l,-0.5243654996692569
BCUTd-1h,3.254806093838512
BCUTd-1l,0.9729461881771058
BCUTi-1h,14.552570806722368
BCUTi-1l,10.940260872015067
BCUTm-1h,16.014916296678262
BCUTm-1l,11.690864321019538
BCUTp-1h,2.0119214667615806
BCUTp-1l,0.7415336470323813
BCUTs-1h,7.008296138370702
BCUTs-1l,1.2469567973282556
BCUTv-1h,20.91129731270015
BCUTv-1l,14.700754765511247
BalabanJ,0.9788300458426707
Diameter,19
ETA_beta,46.25
GATS1are,0.8150322436486098
GATS2are,0.9138641891008928
GATS3are,1.055353056690752
GATS4are,0.8631843966674718
GATS5are,0.7249291410431139
GATS6are,1.0199775101975748
GATS7are,1.1274956735425057
GATS8are,1.2599401078862906
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,508.9179246589803
MATS1are,-0.03511935212097893
MATS2are,0.04420129456275752
MATS3are,-0.15520470960746877
MATS4are,-0.04463926569139933
MATS5are,0.0661405975456861
MATS6are,0.0015138603616776014
MATS7are,0.01931552157748352
MATS8are,0.007556577896783578
MAXssCH2,1.1479042757225177
MAXsssCH,-0.3842951889393298
MINssCH2,-0.051279288708109716
MINsssCH,-0.3842951889393298
NsssssAs,0
RotRatio,0.1951219512195122
SM1_Dzpe,1.7771572827417381
SM1_Dzse,1.6632629804309458
SMR_VSA1,24.111653440312676
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,31.725127320852
SMR_VSA6,25.261369280531653
SMR_VSA7,77.61497816601003
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,409.21436530096435
SpAD_Dzi,407.4231054986005
SpAD_Dzm,409.3160958073526
SpAD_Dzp,590.239538915109
SpAD_Dzv,510.2285856154899
SpAbs_Dt,1017.8358493179605
SpDiam_A,4.882041570983096
SpDiam_D,415.22389710362233
SpMAD_Dt,28.27321803661002
SpMax_Dt,508.9179246589803
SsssssAs,0
VE1_Dzpe,5.902758270905904
VE1_Dzse,5.902735939437424
VE2_Dzpe,0.163965507525164
VE2_Dzse,0.1639648872065951
VE3_Dzpe,3.0563535906713772
VE3_Dzse,3.056349807438235
VMcGowan,352.21000000000123
VR1_Dzpe,261.65902414983447
VR1_Dzse,261.65193444720626
VR2_Dzpe,7.268306226384291
VR2_Dzse,7.268109290200174
VR3_Dzpe,6.847976067079132
VR3_Dzse,6.847948971515731
mZagreb1,8.833333333333334
mZagreb2,7.750000000000001
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,57
nFAHRing,2
nFaHRing,1
nG12Ring,0
AATSC0are,0.1329211388259007
AATSC1are,-0.004668104278748329
AATSC2are,0.005875286410860822
AATSC3are,-0.02062998675216796
AATSC4are,-0.005933502032052756
AATSC5are,0.00879148354839817
AATSC6are,0.0002012240432975767
AATSC7are,0.0025674411250953674
AATSC8are,0.0010044289396671025
AETA_beta,1.2847222222222223
BCUTdv-1h,6.022435013964198
BCUTdv-1l,1.8567272349892519
BCUTpe-1h,3.501331024517097
BCUTpe-1l,2.227514867804473
BCUTse-1h,3.714247114859983
BCUTse-1l,2.423351750061752
ETA_alpha,16.866666666666667
ETA_dBeta,-2.25
ETA_eta_B,0.27805063378885464
ETA_eta_F,36.8850197328115
ETA_eta_L,8.488366489563441
ETA_eta_R,68.45253867555425
ETA_psi_1,0.5578831312017644
LabuteASA,207.98510639879578
LogEE_DzZ,204.6538096346092
LogEE_Dzi,203.7448769118922
LogEE_Dzm,204.70454313786908
LogEE_Dzp,294.0960533039793
LogEE_Dzv,254.70416138065877
PEOE_VSA1,29.201004508038537
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,66.43311570847729
PEOE_VSA8,35.75927452738118
PEOE_VSA9,19.06954441658689
SM1_Dzare,1.9855746859004189
SpAD_Dzpe,406.596844572819
SpAD_Dzse,409.6092915269551
SpAbs_DzZ,407.6816665129405
SpAbs_Dzi,406.0529546668098
SpAbs_Dzm,407.78768598576016
SpAbs_Dzp,595.1581233841998
SpAbs_Dzv,512.361269036338
SpDiam_Dt,727.7167407820823
SpMAD_DzZ,11.367065702804565
SpMAD_Dzi,11.317308486072235
SpMAD_Dzm,11.369891550204239
SpMAD_Dzp,16.39554274764192
SpMAD_Dzv,14.173016267096942
SpMax_DzZ,204.6538096346092
SpMax_Dzi,203.7448769118922
SpMax_Dzm,204.70454313786908
SpMax_Dzp,294.0960533039793
SpMax_Dzv,254.70416138065877
VE1_Dzare,5.902999370929288
VE2_Dzare,0.16397220474803575
VE3_Dzare,3.0563944351526433
VR1_Dzare,261.63758178048266
VR2_Dzare,7.2677106050134075
VR3_Dzare,6.847894115967198
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46851851851851856
AETA_dBeta,-0.0625
AETA_eta_B,0.007723628716357073
AETA_eta_F,1.024583881466986
AETA_eta_L,0.23578795804342892
AETA_eta_R,1.9014594076542848
BCUTare-1h,3.5552837509424413
BCUTare-1l,2.1778709157529565
ETA_beta_s,24.25
ETA_dPsi_A,0.1561168687982356
ETA_dPsi_B,0.0
ETA_eta_BR,0.7940506337888547
ETA_eta_FL,9.1477964390208
ETA_eta_RL,17.63616292858424
LogEE_Dzpe,203.34778776648568
LogEE_Dzse,204.85084751293394
PEOE_VSA10,11.567374611118932
PEOE_VSA11,11.49902366656781
PEOE_VSA12,6.792942306099827
PEOE_VSA13,0.0
SlogP_VSA1,19.527377465406477
SlogP_VSA2,40.57149152805644
SlogP_VSA3,17.63618042992384
SlogP_VSA4,0.0
SlogP_VSA5,35.70431505324243
SlogP_VSA6,60.794147187767564
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,401.562361906948
SpAbs_Dzpe,404.9813025721497
SpAbs_Dzse,408.08967388551025
SpDiam_DzZ,314.69451501069085
SpDiam_Dzi,313.55000191064084
SpDiam_Dzm,314.7761823351462
SpDiam_Dzp,459.3245790938504
SpDiam_Dzv,395.1498874841551
SpMAD_Dzpe,11.294356793689417
SpMAD_Dzse,11.378035875748752
SpMax_Dzpe,203.34778776648568
SpMax_Dzse,204.85084751293394
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6736111111111112
AETA_eta_BR,0.022056962049690407
AETA_eta_FL,0.25410545663946665
AETA_eta_RL,0.4898934146828956
DetourIndex,8877
EState_VSA1,5.969305287951849
EState_VSA2,19.2556047581738
EState_VSA3,18.105905631080727
EState_VSA4,59.53490030443605
EState_VSA5,5.563451491696996
EState_VSA6,0.0
EState_VSA7,53.228512698635704
EState_VSA8,17.449522740929552
EState_VSA9,19.194567382347355
ETA_beta_ns,22.0
ETA_shape_p,0.03952569169960474
ETA_shape_x,0.0
ETA_shape_y,0.349802371541502
GhoseFilter,False
LogEE_Dzare,200.8363358058601
SlogP_VSA10,5.817862777835028
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,399.76469452501937
SpDiam_Dzpe,312.623743426628
SpDiam_Dzse,315.0075360859962
SpMAD_Dzare,11.154510052970778
SpMax_Dzare,200.8363358058601
TopoPSA(NO),94.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9948447939610596
VSA_EState9,77.50515520603896
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6111111111111112
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03148148148148147
FilterItLogS,-6.455556267759698
SpDiam_Dzare,308.61645108694074
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6084656084656074
ETA_epsilon_2,0.8398148148148145
ETA_epsilon_3,0.44693877551020295
ETA_epsilon_4,0.5399176954732495
ETA_epsilon_5,0.8114035087719295
AETA_beta_ns_d,0.013888888888888888
ETA_dEpsilon_A,0.16152683295540443
ETA_dEpsilon_B,0.06854791299235785
ETA_dEpsilon_C,-0.09297891996304658
ETA_dEpsilon_D,0.028411306042885
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.8888888888888888
MDEDescriptor,"0.0,0.0,0.0,0.0,22.30074863202778,35.405068839542174,0.0,10.206258824378791,0.0,0.0,0.4999999999999999,0.7539474411291538,0.49695114370794297,0.0,0.0,0.0,0.4999999999999999,0.20100756305184242,0.0"
APolDescriptor,74.59341099999997
BCUTDescriptor,"11.988220341306993,15.99895769756523,-0.3452260835717976,0.2609195546064287,4.26358063666441,11.546128512019733"
BPolDescriptor,40.18258899999999
TPSADescriptor,94.84
ALOGPDescriptor,"3.764500000000002,14.171460250000017,132.4316"
XLogPDescriptor,4.519
VAdjMaDescriptor,6.357552004618084
WeightDescriptor,485.19507118000007
ChiPathDescriptor,"24.48455241637955,17.636162928584238,16.076413909846565,13.672849960280436,12.011459696983659,9.886785654026012,7.1256919191856065,5.480541833315287,19.775234377747044,12.213243756514448,9.109100372773055,6.755759114152138,4.947813434979941,3.448469505862094,2.0538503089727684,1.323197160551653"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.6457624642754414,0.9846047600706991,0.0,0.0,0.06673058217443598,0.20951100937790515,0.26351638155384854"
AtomCountDescriptor,63
BondCountDescriptor,41
SmallRingDescriptor,"6,4,3,3,0,0,2,4,0,0,0"
ChiClusterDescriptor,"2.2247448713915894,0.0,0.4138605412657321,0.0,0.9096238921520955,0.0,0.13652515521671005,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,14,3,2,5,0,0"
ZagrebIndexDescriptor,198.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.66
WeightedPathDescriptor,"75.4714761515612,2.0964298930989225,23.921234134103663,14.09882020395055,9.822413930153136"
FractionalPSADescriptor,0.19546777292965492
WienerNumbersDescriptor,"4667.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.102512952038497,8.540590916866817,11.744515069486132,1.990553531179867,2.849816502365303,3.3172981956726963"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,10,1,0,0,1,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.234384295062462,12.027348394768133,6.1124819740426215"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,3364.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"40.95228608153417,44.82000934932361,64.55956549835588,61.98301099235838,58.314212207343004"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8330117843321766,-0.48936560048851807,0.1056254452648259,-0.16492990440330563,0.1702460750173559"
EccentricConnectivityIndexDescriptor,1213
AutocorrelationDescriptorPolarizability,"2487.7798232668006,2974.5555490521783,4244.139135225604,4214.552026943151,3801.2826894034447"
