DLiP-ID,T0032Z
Sm,29.87111814170344
Sp,28.369997005988026
Sv,27.330815998371673
nB,0
nC,17
nF,0
nH,15
nI,0
nN,4
nO,3
nP,0
nS,0
nX,1
ABC,18.96023488025755
AMW,8.95208170050001
IC0,1.800800226448687
IC1,3.495461844238322
IC2,4.408694969562844
IC3,5.171928094887364
IC4,5.2719280948873655
IC5,5.2719280948873655
MID,49.70771592966601
Mpe,0.9999019607843138
Mse,1.0267206846321923
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,98.05380000000001
SdO,22.848329253281854
SdS,0
Spe,39.99607843137255
SsF,0
SsI,0
Sse,41.06882738528769
StN,0
fMF,0.35
nBr,0
nCl,1
AMID,1.9883086371866403
BIC0,0.31746565496846274
BIC1,0.616219982372381
BIC2,0.7772151599672827
BIC3,0.9117666224038518
BIC4,0.9293957658427402
BIC5,0.9293957658427402
CIC0,3.5211278684386755
CIC1,1.8264662506490406
CIC2,0.9132331253245187
CIC3,0.14999999999999858
CIC4,0.04999999999999716
CIC5,0.04999999999999716
GGI1,6.5
GGI2,2.4444444444444455
GGI3,1.4375
GGI4,1.5555555555555558
GGI5,0.8125
GGI6,0.6089795918367348
GGI7,0.3454861111111111
GGI8,0.18846056941295034
GGI9,0.19562500000000005
JGI1,0.25
JGI2,0.06984126984126987
JGI3,0.04227941176470588
JGI4,0.04861111111111112
JGI5,0.025390625
JGI6,0.02174927113702624
JGI7,0.013819444444444445
JGI8,0.009918977337523702
JGI9,0.011507352941176474
MIC0,20.69048913512663
MIC1,35.54711722950413
MIC2,45.714860297776944
MIC3,47.58449928810405
MIC4,47.68529928810405
MIC5,47.68529928810405
MPC2,35
MPC3,40
MPC4,49
MPC5,60
MPC6,58
MPC7,62
MPC8,62
MPC9,62
Mare,1.0111
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17509321784173618
RPCG,0.12006366127457964
SIC0,0.33837364848628243
SIC1,0.656803658733443
SIC2,0.8284018293667218
SIC3,0.9718147262936341
SIC4,0.9906049087645452
SIC5,0.9906049087645452
SaaN,0
SaaO,0
SaaS,0
Sare,40.444
SdNH,7.204266059595331
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.123326780598305
SsLi,0
SsOH,8.617712426529806
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,72.03200905794748
TIC1,139.8184737695329
TIC2,176.34779878251376
TIC3,206.87712379549455
TIC4,210.8771237954946
TIC5,210.8771237954946
Vabc,315.27949165567156
WPol,34
apol,47.37789499999999
bpol,17.864105
nRot,5
ABCGG,15.073867728319339
ATS0Z,1304.0
ATS0d,137.0
ATS0i,6498.742370358135
ATS0m,5277.121716
ATS0p,65.602505572735
ATS0s,262.5330742264899
ATS0v,9792.443478395453
ATS1Z,1171.0
ATS1d,162.0
ATS1i,6168.201902297748
ATS1m,4515.622379000001
ATS1p,77.52704827600002
ATS1s,164.13168724279836
ATS1v,11621.99118133164
ATS2Z,1702.0
ATS2d,235.0
ATS2i,9289.449013670144
ATS2m,6538.999164999998
ATS2p,110.81438896484896
ATS2s,283.3786008230452
ATS2v,16097.597262228495
ATS3Z,1845.0
ATS3d,257.0
ATS3i,12957.024363608187
ATS3m,6850.220692999998
ATS3p,125.89066828339598
ATS3s,301.0329218106995
ATS3v,17726.00646902703
ATS4Z,1760.0
ATS4d,244.0
ATS4i,13748.982134028214
ATS4m,6525.004042999999
ATS4p,121.09752517673499
ATS4s,294.53909465020575
ATS4v,16712.78384066892
ATS5Z,1790.0
ATS5d,224.0
ATS5i,12479.325402479022
ATS5m,6715.601994999999
ATS5p,111.67067695533899
ATS5s,316.5730452674897
ATS5v,15847.886745649152
ATS6Z,1584.0
ATS6d,203.0
ATS6i,11901.874230756133
ATS6m,5864.154158999998
ATS6p,103.915717391641
ATS6s,290.3045267489711
ATS6v,14638.66669344321
ATS7Z,1583.0
ATS7d,178.0
ATS7i,10802.51299565237
ATS7m,5953.524805
ATS7p,93.63114715048998
ATS7s,278.8971193415638
ATS7v,12914.410986914389
ATS8Z,1129.0
ATS8d,155.0
ATS8i,9537.787505901368
ATS8m,4114.962232999999
ATS8p,77.20284554249
ATS8s,202.246913580247
ATS8v,10454.561606288476
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.09907152331394756
JGI10,0.005827736665526327
JGT10,0.49894520024278405
Kier1,21.301775147928993
Kier2,10.364081632653061
Kier3,7.26
MAXdO,12.330102772207752
MID_C,35.33943760601877
MID_N,7.411809686072839
MID_O,5.175562796416598
MID_X,1.780905841157803
MID_h,14.36827832364724
MINdO,10.518226481074102
MPC10,59
MWC01,26.0
MWC02,4.812184355372417
MWC03,5.60947179518496
MWC04,6.459904454377535
MWC05,7.2813856635702825
MWC06,8.133587417660966
MWC07,8.966611387052865
MWC08,9.819507938740854
MWC09,10.659163423376018
MWC10,11.51255539650334
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.995470000000001
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.262690188904886
SRW05,0.0
SRW06,6.725033642166843
SRW07,0.0
SRW08,8.270013062273787
SRW09,0.0
SRW10,9.861258318318392
SaaCH,11.25186342601491
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.1375922541199293
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.3969767279033705
SdssC,-1.679545345195077
SdssS,0
SsCH3,0
SsNH2,5.263451187265203
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.280471674330813
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.358391154576065
VE1_D,4.911537073444387
VE2_A,0.1743356461830426
VE2_D,0.19646148293777546
VE3_A,2.3883937198933647
VE3_D,2.5078776742721294
VR1_A,204.6688274318125
VR1_D,141.18759189511394
VR2_A,8.1867530972725
VR2_D,5.647503675804558
VR3_A,6.237683928781884
VR3_D,5.866380176975039
WPath,1740
Xc-3d,2.0294827255159538
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,18.39697674656903
Xp-1d,11.846244348298507
Xp-2d,11.022884826704914
Xp-3d,7.715207525291553
Xp-4d,6.151894109724738
Xp-5d,4.967422153154498
Xp-6d,3.098532372863971
Xp-7d,2.235388935880054
ZMIC0,79.76341085411937
ZMIC1,52.15075409792637
ZMIC2,30.23268775052396
ZMIC3,25.245254855459336
ZMIC4,24.9130620459706
ZMIC5,24.9130620459706
nAcid,1
nAtom,40
nBase,3
nRing,2
piPC1,3.6109179126442243
piPC2,4.1588830833596715
piPC3,4.61015772749913
piPC4,5.111987788356544
piPC5,5.642793203029772
piPC6,5.761068195207121
piPC7,6.073980156177366
piPC8,6.263338737010487
piPC9,6.484492095620216
AATS0Z,32.6
AATS0d,3.425
AATS0i,162.46855925895338
AATS0m,131.92804289999998
AATS0p,1.640062639318375
AATS0s,6.563326855662247
AATS0v,244.81108695988632
AATS1Z,28.5609756097561
AATS1d,3.951219512195122
AATS1i,150.44394883653044
AATS1m,110.13713119512198
AATS1p,1.8909036164878052
AATS1s,4.003211883970692
AATS1v,283.4631995446741
AATS2Z,27.451612903225808
AATS2d,3.7903225806451615
AATS2i,149.82982280113137
AATS2m,105.4677284677419
AATS2p,1.7873288542717574
AATS2s,4.570622593920084
AATS2v,259.6386655198144
AATS3Z,22.5
AATS3d,3.1341463414634148
AATS3i,158.01249223912424
AATS3m,83.53927674390242
AATS3p,1.5352520522365363
AATS3s,3.671133192813409
AATS3v,216.1708105978906
AATS4Z,20.46511627906977
AATS4d,2.8372093023255816
AATS4i,159.87188527939784
AATS4m,75.87214003488371
AATS4p,1.4081107578690115
AATS4s,3.4248731936070436
AATS4v,194.33469582173163
AATS5Z,22.94871794871795
AATS5d,2.871794871794872
AATS5i,159.9913513138336
AATS5m,86.09746147435897
AATS5p,1.4316753455812692
AATS5s,4.0586287854806375
AATS5v,203.17803520063015
AATS6Z,21.405405405405407
AATS6d,2.7432432432432434
AATS6i,160.83613825346126
AATS6m,79.24532647297295
AATS6p,1.4042664512383918
AATS6s,3.9230341452563664
AATS6v,197.819820181665
AATS7Z,23.62686567164179
AATS7d,2.656716417910448
AATS7i,161.23153724854285
AATS7m,88.85857917910448
AATS7p,1.3974798082162683
AATS7s,4.162643572262146
AATS7v,192.752402789767
AATS8Z,19.46551724137931
AATS8d,2.6724137931034484
AATS8i,164.44461217071324
AATS8m,70.94762470689653
AATS8p,1.3310835438360344
AATS8s,3.487015751383569
AATS8v,180.25106217738752
AMID_C,1.4135775042407508
AMID_N,0.2964723874429136
AMID_O,0.2070225118566639
AMID_X,0.07123623364631211
AMID_h,0.5747311329458896
ATS0dv,363.60493827160496
ATS0pe,265.5953
ATS0se,321.903049
ATS1dv,351.1111111111111
ATS1pe,276.42400000000004
ATS1se,327.8406979999999
ATS2dv,462.44444444444446
ATS2pe,411.9580000000001
ATS2se,491.2546880000001
ATS3dv,426.55555555555554
ATS3pe,535.8754
ATS3se,650.3751020000001
ATS4dv,422.7777777777778
ATS4pe,544.905
ATS4se,670.6980619999999
ATS5dv,421.1111111111111
ATS5pe,508.29460000000006
ATS5se,620.557346
ATS6dv,366.77777777777777
ATS6pe,483.70399999999995
ATS6se,592.215326
ATS7dv,317.0
ATS7pe,436.10869999999994
ATS7se,534.503244
ATS8dv,239.44444444444446
ATS8pe,371.45860000000005
ATS8se,458.261736
ATSC0Z,439.09999999999997
ATSC0c,1.2944862260402976
ATSC0d,24.775
ATSC0i,63.390032957994336
ATSC0m,2059.0086278999997
ATSC0p,9.485882206959374
ATSC0s,95.74654778235026
ATSC0v,1883.5458849614192
ATSC1Z,-21.027500000000025
ATSC1c,-1.0294062782867208
ATSC1d,4.005625000000001
ATSC1i,9.829691070784817
ATSC1m,-89.81504389750029
ATSC1p,1.6068703253943901
ATSC1s,-18.879719554945886
ATSC1v,238.7061358297023
ATSC2Z,20.094999999999953
ATSC2c,0.7959150349753165
ATSC2d,-6.451250000000002
ATSC2i,2.4275126242995917
ATSC2m,81.58780865499966
ATSC2p,-1.1472364452132813
ATSC2s,36.79873799725652
ATSC2v,-335.77759293759306
ATSC3Z,-129.85500000000002
ATSC3c,-0.5322463620102694
ATSC3d,-0.363750000000001
ATSC3i,-2.3415817548269304
ATSC3m,-609.8697491950002
ATSC3p,-1.3385838762194688
ATSC3s,-29.30574302697759
ATSC3v,-509.1262015755528
ATSC4Z,11.135000000000003
ATSC4c,-0.028533357144027452
ATSC4d,-2.1412500000000008
ATSC4i,-16.034823294200766
ATSC4m,64.03356921500003
ATSC4p,0.22912082288471933
ATSC4s,-6.553946044810243
ATSC4v,176.1965821095293
ATSC5Z,21.604999999999993
ATSC5c,0.4163015390925116
ATSC5d,-1.0362500000000001
ATSC5i,-3.098589437486144
ATSC5m,96.76385339499996
ATSC5p,-1.328333659195906
ATSC5s,-5.285119646395367
ATSC5v,-19.650048890823058
ATSC6Z,-61.635000000000005
ATSC6c,-0.5938431547619407
ATSC6d,-3.10875
ATSC6i,-7.177572444574467
ATSC6m,-273.2810584650001
ATSC6p,1.0908686933152811
ATSC6s,-40.03918000304831
ATSC6v,7.095372029945679
ATSC7Z,55.7075
ATSC7c,0.4784004921051653
ATSC7d,-0.8481249999999998
ATSC7i,3.5460898279168
ATSC7m,241.39111576749994
ATSC7p,-1.9102416362913277
ATSC7s,19.031812223746385
ATSC7v,-218.16189830683686
ATSC8Z,-44.195
ATSC8c,0.038103826624182296
ATSC8d,1.1512500000000008
ATSC8i,12.296623145030743
ATSC8m,-204.01153220499992
ATSC8p,0.9020375809642808
ATSC8s,-8.99165066300869
ATSC8v,75.88549989403259
AXp-0d,0.7358790698627612
AXp-1d,0.4556247826268657
AXp-2d,0.3149395664772833
AXp-3d,0.19288018813228883
AXp-4d,0.1255488593821375
AXp-5d,0.08279036921924163
AXp-6d,0.053422971945930535
AXp-7d,0.0360546602561299
GATS1Z,0.6423060472918554
GATS1c,1.7710642639122434
GATS1d,0.9406610715955798
GATS1i,1.0314881445977604
GATS1m,0.6421969276910914
GATS1p,0.7262195409724629
GATS1s,0.8380677405581493
GATS1v,0.7240974597059673
GATS2Z,0.6518097868807899
GATS2c,0.4151831650480622
GATS2d,1.3456593209856451
GATS2i,1.0869611055178505
GATS2m,0.6595936570970635
GATS2p,1.0165969013706606
GATS2s,0.3941057552670225
GATS2v,1.0166616043744154
GATS3Z,1.038737772939105
GATS3c,1.0342111517847632
GATS3d,0.9694568186852404
GATS3i,1.0688790960654062
GATS3m,1.0398812047746016
GATS3p,1.0193214391942442
GATS3s,0.9305144559383597
GATS3v,1.0670798423824814
GATS4Z,1.0245057278894991
GATS4c,0.7936913167727131
GATS4d,1.0158871705817474
GATS4i,1.061669269780607
GATS4m,1.022556104363058
GATS4p,1.0038414391560033
GATS4s,0.8305134840167442
GATS4v,0.9810642324021593
GATS5Z,1.0299476201320885
GATS5c,0.7142747892663572
GATS5d,1.039354187689203
GATS5i,0.9979242311398887
GATS5m,1.0294727541583413
GATS5p,1.070907923458706
GATS5s,1.0029150471407595
GATS5v,0.9855102623860238
GATS6Z,1.0850203425926497
GATS6c,1.1760421151657778
GATS6d,1.0529904273597515
GATS6i,1.010359115664782
GATS6m,1.0792441053997872
GATS6p,0.9244625257494552
GATS6s,1.3588091228679566
GATS6v,0.9651563842179874
GATS7Z,1.1692165453760577
GATS7c,0.6696938343232853
GATS7d,0.9515490157687847
GATS7i,0.9057800535883321
GATS7m,1.170194681966897
GATS7p,1.1680690746223177
GATS7s,0.7849754247895878
GATS7v,1.0773223358468296
GATS8Z,1.2097629163100072
GATS8c,0.8519492257769864
GATS8d,0.9092174397160653
GATS8i,0.8192474605839749
GATS8m,1.2070666128803598
GATS8p,0.9408334572852581
GATS8s,0.9352082618468309
GATS8v,0.9851078266256044
MATS1Z,-0.04671973160177976
MATS1c,-0.7758281145691708
MATS1d,0.15773670350225202
MATS1i,0.1512847061372813
MATS1m,-0.042556612868641
MATS1p,0.16526437204631245
MATS1s,-0.19237496303325183
MATS1v,0.12364128573410214
MATS2Z,0.029525201842478317
MATS2c,0.3966775085143563
MATS2d,-0.16799583346896266
MATS2i,0.024706363191280962
MATS2m,0.02556438821732215
MATS2p,-0.078026748503779
MATS2s,0.24795798739940558
MATS2v,-0.11501217297154671
MATS3Z,-0.14425848881581507
MATS3c,-0.2005678905572566
MATS3d,-0.007162019147941247
MATS3i,-0.018019157729599333
MATS3m,-0.14448576591693427
MATS3p,-0.06883574244873589
MATS3s,-0.14930548134121766
MATS3v,-0.13185462942735182
MATS4Z,0.011794738709728676
MATS4c,-0.010252197850566913
MATS4d,-0.04019900030507124
MATS4i,-0.11765347008230778
MATS4m,0.014464755050207445
MATS4p,0.011234360945296134
MATS4s,-0.03183767005903566
MATS4v,0.04350937203596378
MATS5Z,0.02523226413000951
MATS5c,0.16492100454280512
MATS5d,-0.021449455354601674
MATS5i,-0.02506735128856676
MATS5m,0.024100185034738385
MATS5p,-0.07181163896446328
MATS5s,-0.028307211384198384
MATS5v,-0.005349988141831988
MATS6Z,-0.07587386977047648
MATS6c,-0.24797197020258338
MATS6d,-0.06782665612130799
MATS6i,-0.06120471480950509
MATS6m,-0.07174301703282447
MATS6p,0.06216171994111297
MATS6s,-0.22604261462090358
MATS6v,0.0020362319086702947
MATS7Z,0.07574176487183759
MATS7c,0.22063752270759565
MATS7d,-0.020437670376673638
MATS7i,0.0333974988683641
MATS7m,0.06999198401254628
MATS7p,-0.1202252719413307
MATS7s,0.11867034600875662
MATS7v,-0.06914931591357826
MATS8Z,-0.0694131412999945
MATS8c,0.02030033274321427
MATS8d,0.03204704408643309
MATS8i,0.13378175336828121
MATS8m,-0.06833269492451811
MATS8p,0.06558113097453797
MATS8s,-0.06476618250903622
MATS8v,0.027785268164145574
MAXdNH,7.204266059595331
MAXsCl,6.123326780598305
MAXsOH,8.617712426529806
MINdNH,7.204266059595331
MINsCl,6.123326780598305
MINsOH,8.617712426529806
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.65738967310049
SpAD_D,290.2052372209505
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,538
TMWC10,124.25437183183922
TSRW10,59.08928712521603
VE1_Dt,4.942373623200039
VE2_Dt,0.19769494492800155
VE3_Dt,2.514136438201701
VR1_Dt,138.7629334275228
VR2_Dt,5.550517337100912
VR3_Dt,5.84905769404861
Xc-3dv,0.6746283604834609
Xc-4dv,0.0
Xc-5dv,0.06425590456214769
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2713045141402626
Xp-0dv,13.671106287351627
Xp-1dv,7.45756161160396
Xp-2dv,5.391658666666387
Xp-3dv,3.376177522305361
Xp-4dv,2.228315334600272
Xp-5dv,1.4389581578129071
Xp-6dv,0.7437734178807376
Xp-7dv,0.4022677079495633
Xpc-4d,3.246963624972637
Xpc-5d,4.467735484943942
Xpc-6d,6.466980826060369
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,0
nHBAcc,3
nHBDon,5
nHRing,0
nSpiro,0
naRing,2
piPC10,6.610233286248383
AATS0dv,9.090123456790124
AATS0pe,6.639882500000001
AATS0se,8.047576225
AATS1dv,8.563685636856368
AATS1pe,6.7420487804878055
AATS1se,7.996114585365851
AATS2dv,7.458781362007168
AATS2pe,6.644483870967743
AATS2se,7.923462709677421
AATS3dv,5.20189701897019
AATS3pe,6.535065853658537
AATS3se,7.93140368292683
AATS4dv,4.916020671834626
AATS4pe,6.33610465116279
AATS4se,7.798814674418604
AATS5dv,5.398860398860399
AATS5pe,6.516597435897436
AATS5se,7.955863410256411
AATS6dv,4.956456456456456
AATS6pe,6.53654054054054
AATS6se,8.002909810810811
AATS7dv,4.731343283582089
AATS7pe,6.5090850746268645
AATS7se,7.977660358208955
AATS8dv,4.128352490421456
AATS8pe,6.404458620689656
AATS8se,7.901064413793103
AATSC0Z,10.9775
AATSC0c,0.03236215565100744
AATSC0d,0.619375
AATSC0i,1.5847508239498584
AATSC0m,51.47521569749999
AATSC0p,0.23714705517398435
AATSC0s,2.3936636945587564
AATSC0v,47.08864712403548
AATSC1Z,-0.5128658536585372
AATSC1c,-0.02510747020211514
AATSC1d,0.09769817073170735
AATSC1i,0.2397485627020687
AATSC1m,-2.1906108267682995
AATSC1p,0.039191959155960736
AATSC1s,-0.46048096475477773
AATSC1v,5.822100873895178
AATSC2Z,0.3241129032258057
AATSC2c,0.012837339273795427
AATSC2d,-0.10405241935483873
AATSC2i,0.03915342942418696
AATSC2m,1.315932397661285
AATSC2p,-0.01850381363247228
AATSC2s,0.5935280322138148
AATSC2v,-5.415767628025694
AATSC3Z,-1.5835975609756099
AATSC3c,-0.006490809292808163
AATSC3d,-0.00443597560975611
AATSC3i,-0.028555875058865005
AATSC3m,-7.437435965792685
AATSC3p,-0.016324193612432546
AATSC3s,-0.35738711008509255
AATSC3v,-6.208856116775034
AATSC4Z,0.12947674418604654
AATSC4c,-0.00033178322260497036
AATSC4d,-0.024898255813953496
AATSC4i,-0.18645143365349728
AATSC4m,0.7445763862209306
AATSC4p,0.002664195614938597
AATSC4s,-0.076208674939654
AATSC4v,2.0487974663898756
AATSC5Z,0.2769871794871794
AATSC5c,0.005337199219134764
AATSC5d,-0.013285256410256411
