DLiP-ID,C002XJ
ATS4i,15362.179311612334
ATS4m,5876.6142009999985
ATS4p,136.288581032735
ATS4s,283.8055555555556
ATS4v,18404.455756150666
ATS5Z,1575.0
ATS5d,269.0
ATS5i,14666.511910712934
ATS5m,5703.766388
ATS5p,126.54283879473499
ATS5s,290.05555555555566
ATS5v,17353.037905775764
ATS6Z,1317.0
ATS6d,216.0
ATS6i,13895.330942130895
ATS6m,4536.305735999999
ATS6p,113.761877065094
ATS6s,271.00000000000006
ATS6v,15177.983348469928
ATS7Z,803.0
ATS7d,162.0
ATS7i,13883.676745273688
ATS7m,2451.3474149999997
ATS7p,90.00833474158398
ATS7s,222.00000000000003
ATS7v,10747.113561021648
ATS8Z,319.0
ATS8d,86.0
ATS8i,10629.643105727677
ATS8m,762.8174419999998
ATS8p,50.281624436376006
ATS8s,131.66666666666666
ATS8v,5247.809503700506
C1SP1,1
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,5
C2SP3,5
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.0
JGI10,0.0
JGT10,0.4016313610304826
Kier1,14.917355371900827
Kier2,6.40582726326743
Kier3,2.9789075175770687
MAXtN,9.42760723733938
MID_C,33.39098554294261
MID_N,5.578274171864192
MID_O,2.0202774843205837
MID_X,0.0
MID_h,7.5985516561847755
MINtN,9.42760723733938
MPC10,75
MWC01,22.0
MWC02,4.672828834461906
MWC03,5.541263545158426
MWC04,6.440946540632921
MWC05,7.334981878871814
MWC06,8.24354550792826
MWC07,9.14686794902061
MWC08,10.057709658383915
MWC09,10.964899751881587
MWC10,11.876255216475608
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3728000000000025
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.1298987149230735
SRW05,2.3978952727983707
SRW06,6.647688373563329
SRW07,4.727387818712341
SRW08,8.272059622210412
SRW09,6.762729506931879
SRW10,9.962463757636426
SaaCH,3.825713813303099
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.347964380196524
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9015529730410683
SsNH2,5.975846560846561
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9747298280913697
VE1_D,4.406921246340451
VE2_A,0.19873649140456848
VE2_D,0.22034606231702253
VE3_A,2.0731039585805706
VE3_D,2.1763234961308853
VR1_A,122.86302600760575
VR1_D,107.05698208712944
VR2_A,6.143151300380287
VR2_D,5.352849104356472
VR3_A,5.504217305714101
VR3_D,5.366508416141589
WPath,718
Xc-3d,1.2409873664106819
Xc-4d,0.0
Xc-5d,0.31054382448977325
Xc-6d,0.0
Xp-0d,14.11251969619286
Xp-1d,9.702708600407233
Xp-2d,8.602687922132347
Xp-3d,7.363193719071066
Xp-4d,6.536097007923456
Xp-5d,5.179164388368936
Xp-6d,3.897175708648263
Xp-7d,2.681770364585765
ZMIC0,66.27011304231642
ZMIC1,30.239454890618724
ZMIC2,24.373623805057075
ZMIC3,21.970905484301976
ZMIC4,21.4931858376795
ZMIC5,21.4931858376795
nAcid,0
nAtom,37
nBase,0
nRing,3
piPC1,3.417726683613366
piPC2,4.00277736869661
piPC3,4.640778613455459
piPC4,5.279070834602172
piPC5,5.759098915326908
piPC6,6.12973080628909
piPC7,6.458827975338318
piPC8,6.659133650430951
piPC9,6.742364582848164
AATS0Z,21.72972972972973
AATS0d,3.324324324324324
AATS0i,161.93192584012792
AATS0m,85.67716681081079
AATS0p,1.5257844157414329
AATS0s,3.762012012012012
AATS0v,223.0007399984999
AATS1Z,24.205128205128204
AATS1d,4.0
AATS1i,145.696157325541
AATS1m,91.67565779487177
AATS1p,1.8671586987179494
AATS1s,3.1381766381766383
AATS1v,270.7885269750812
AATS2Z,20.144927536231883
AATS2d,3.6956521739130435
AATS2i,150.87535126670065
AATS2m,75.30201534782611
AATS2p,1.6030950888933477
AATS2s,2.700885668276973
AATS2v,225.51093621079102
AATS3Z,17.48913043478261
AATS3d,3.2717391304347827
AATS3i,156.84305551824
AATS3m,64.02732146739129
AATS3p,1.454688066548185
AATS3s,2.6391908212560393
AATS3v,201.1103227376715
AATS4Z,16.622448979591837
AATS4d,3.1020408163265305
AATS4i,156.75693175114625
AATS4m,59.96545103061223
AATS4p,1.3906998064564797
AATS4s,2.895975056689343
AATS4v,187.80056894031293
AATS5Z,17.119565217391305
AATS5d,2.9239130434782608
AATS5i,159.4186077251406
AATS5m,61.99746073913043
AATS5p,1.3754656390732065
AATS5s,3.152777777777779
AATS5v,188.61997723669307
AATS6Z,15.137931034482758
AATS6d,2.4827586206896552
AATS6i,159.71644761069993
AATS6m,52.1414452413793
AATS6p,1.3076077823574024
AATS6s,3.1149425287356327
AATS6v,174.45957871804515
AATS7Z,9.55952380952381
AATS7d,1.9285714285714286
AATS7i,165.28186601516296
AATS7m,29.18270732142857
AATS7p,1.0715277945426664
AATS7s,2.6428571428571432
AATS7v,127.94182810740057
AATS8Z,5.229508196721311
AATS8d,1.4098360655737705
AATS8i,174.25644435619142
AATS8m,12.505203967213111
AATS8p,0.8242889251864919
AATS8s,2.158469945355191
AATS8v,86.02966399509026
AMID_C,1.6695492771471305
AMID_N,0.2789137085932096
AMID_O,0.10101387421602918
AMID_X,0.0
AMID_h,0.3799275828092388
ATS0dv,262.0
ATS0pe,225.87840000000003
ATS0se,278.818768
ATS1dv,285.0
ATS1pe,250.11800000000002
ATS1se,299.12109599999985
ATS2dv,398.0
ATS2pe,425.8920999999998
ATS2se,519.4191319999999
ATS3dv,423.0
ATS3pe,564.154
ATS3se,695.30838
ATS4dv,424.0
ATS4pe,596.5466999999999
ATS4se,735.2778279999998
ATS5dv,365.0
ATS5pe,570.8208000000001
ATS5se,702.352984
ATS6dv,217.0
ATS6pe,543.354
ATS6se,668.8491680000001
ATS7dv,65.0
ATS7pe,494.675
ATS7se,624.4846840000001
ATS8dv,4.0
ATS8pe,339.52900000000017
ATS8se,440.53709599999996
ATSC0Z,259.02702702702703
ATSC0c,0.6050285917166336
ATSC0d,22.43243243243243
ATSC0i,57.77213336960429
ATSC0m,1238.5308956756755
ATSC0p,8.420152996882702
ATSC0s,38.076576576576585
ATSC0v,1878.9579701128164
ATSC1Z,10.160701241782334
ATSC1c,-0.32425685576854707
ATSC1d,11.409057706355002
ATSC1i,2.1557530877973985
ATSC1m,49.62724288239624
ATSC1p,0.33883797213786027
ATSC1s,0.837452317182045
ATSC1v,105.48267372584598
ATSC2Z,72.89554419284153
ATSC2c,0.1464509929472322
ATSC2d,7.301680058436815
ATSC2i,-3.799932519446195
ATSC2m,342.22468425346983
ATSC2p,-0.16862614963954708
ATSC2s,10.13647431214999
ATSC2v,193.90791042289462
ATSC3Z,43.47333820306793
ATSC3c,-0.2731982245777263
ATSC3d,2.0598977355734105
ATSC3i,6.608093174857152
ATSC3m,219.1114752658876
ATSC3p,3.1058811935839583
ATSC3s,1.0430768606444305
ATSC3v,613.3116960613994
ATSC4Z,2.171658144631138
ATSC4c,-0.009799955634989052
ATSC4d,-14.902118334550769
ATSC4i,-22.181643195952322
ATSC4m,-2.7784435463840182
ATSC4p,-3.6413102931761
ATSC4s,18.764893271650024
ATSC4v,-545.4526307413619
ATSC5Z,9.473338203067932
ATSC5c,0.41010838400825234
ATSC5d,-13.453615777940104
ATSC5i,6.656348929752905
ATSC5m,39.75565680642833
ATSC5p,0.2077287007931735
ATSC5s,5.311094878662439
ATSC5v,-12.063819276500077
ATSC6Z,-218.55003652300954
ATSC6c,-0.21974280349079545
ATSC6d,-22.34112490869248
ATSC6i,-34.05977901720414
ATSC6m,-1041.1323877779398
ATSC6p,-5.256288212608732
ATSC6s,-25.75588426264103
ATSC6v,-1386.5496078465303
ATSC7Z,-212.57487216946677
ATSC7c,-0.05373774066506345
ATSC7d,-5.3601168736303855
ATSC7i,-19.625444130166667
ATSC7m,-1013.5145173447771
ATSC7p,-4.531185056316331
ATSC7s,-25.094269945621303
ATSC7v,-1279.7836198096643
ATSC8Z,-49.01753104455808
ATSC8c,-0.02624091699108897
ATSC8d,9.449233016800585
ATSC8i,18.774241961948018
ATSC8m,-229.23325411395217
ATSC8p,0.6486593617443457
ATSC8s,-18.479851473094712
ATSC8v,-2.545820155792881
AXp-0d,0.705625984809643
AXp-1d,0.44103220910941965
AXp-2d,0.27750606200426925
AXp-3d,0.17123706323421084
AXp-4d,0.1089349501320576
AXp-5d,0.06905552517825249
AXp-6d,0.0453159966121891
AXp-7d,0.030132251287480503
GATS1Z,0.8178534737382818
GATS1c,1.5098040478315402
GATS1d,0.6172381835032438
GATS1i,1.1004264743706467
GATS1m,0.8204568431172385
GATS1p,1.001890193455186
GATS1s,0.6612854789833377
GATS1v,0.9201452646775418
GATS2Z,0.7513065253683676
GATS2c,0.7191482015707601
GATS2d,1.0001047668936616
GATS2i,1.0582742025120169
GATS2m,0.7570928195549732
GATS2p,1.0479361455724696
GATS2s,0.36920259851146225
GATS2v,0.942780824292978
GATS3Z,0.8920506097118386
GATS3c,1.1597896266284378
GATS3d,1.0727867993713986
GATS3i,0.9501357917055684
GATS3m,0.8878385895075876
GATS3p,0.8474740370362787
GATS3s,0.6522896424732151
GATS3v,0.8424205253104985
GATS4Z,0.9345805935061837
GATS4c,0.8581668095090044
GATS4d,1.4001229407425622
GATS4i,1.1539426989502972
GATS4m,0.9402810611533579
GATS4p,1.1486818687516076
GATS4s,0.6203931945426934
GATS4v,1.084470005029426
GATS5Z,0.9660734376134137
GATS5c,0.9636850328834774
GATS5d,1.316998428496595
GATS5i,0.9719802376253572
GATS5m,0.9652296064250209
GATS5p,0.9482758200934677
GATS5s,1.0770629413791861
GATS5v,0.9470459415836633
GATS6Z,1.346684128720281
GATS6c,1.6239427752208904
GATS6d,1.3096800997091815
GATS6i,1.2741640941323957
GATS6m,1.340670798074011
GATS6p,1.1996923863530753
GATS6s,1.6521455349457648
GATS6v,1.2307510083218924
GATS7Z,1.3625163963749105
GATS7c,1.0879131114955827
GATS7d,0.840619621342513
GATS7i,1.0861540232457227
GATS7m,1.3603086678484406
GATS7p,1.1714699347446917
GATS7s,1.673632353686772
GATS7v,1.2565832525471645
GATS8Z,1.159699225485098
GATS8c,0.6721818868605884
GATS8d,0.43409046020146164
GATS8i,0.6724422049728754
GATS8m,1.1579299856544234
GATS8p,0.8614352255046858
GATS8s,1.7690838251236825
GATS8v,0.9829253321512301
MATS1Z,0.03721480244852536
MATS1c,-0.5084524984011766
MATS1d,0.48251467408093907
MATS1i,0.035401179221011346
MATS1m,0.03801459958108582
MATS1p,0.03817765140293666
MATS1s,0.020866005191096826
MATS1v,0.05326000231738056
MATS2Z,0.15090670441073295
MATS2c,0.12979831522910149
MATS2d,0.1745416448402305
MATS2i,-0.03527037786816185
MATS2m,0.14816892162247455
MATS2p,-0.010738845001525726
MATS2s,0.1427518229528321
MATS2v,0.055338972874188305
MATS3Z,0.06749814001596864
MATS3c,-0.1816000111717274
MATS3d,0.036930330015715024
MATS3i,0.046001463592937865
MATS3m,0.07114955283560957
MATS3p,0.1483469948270834
MATS3s,0.01101722739718514
MATS3v,0.13127380635636868
MATS4Z,0.003165352117474733
MATS4c,-0.006115385786061729
MATS4d,-0.2508114089009098
MATS4i,-0.14496092725853502
MATS4m,-0.0008469745888022292
MATS4p,-0.16327261717457556
MATS4s,0.1860646423481257
MATS4v,-0.10960127932417425
MATS5Z,0.014708617623575523
MATS5c,0.2726067756576103
MATS5d,-0.24119958093242538
MATS5i,0.04633739035626391
MATS5m,0.012909397835192722
MATS5p,0.009921798865217492
MATS5s,0.05609705498605237
MATS5v,-0.0025821511081421744
MATS6Z,-0.35882961065377167
MATS6c,-0.15446185064113313
MATS6d,-0.4235562941420856
MATS6i,-0.2507297641660903
MATS6m,-0.35750455828359995
MATS6p,-0.2654860213150059
MATS6s,-0.2876742846290487
MATS6v,-0.31383459689347276
MATS7Z,-0.3614841700453136
MATS7c,-0.039122440851573174
MATS7d,-0.10524956970740099
MATS7i,-0.14963167123420246
MATS7m,-0.3604504458879847
MATS7p,-0.23703596985562753
MATS7s,-0.2902947014209288
MATS7v,-0.30001427517494905
MATS8Z,-0.11478317687949864
MATS8c,-0.026307222500543872
MATS8d,0.25550069128974917
MATS8i,0.19711328449084495
MATS8m,-0.11226455620386654
MATS8p,0.046727075054777266
MATS8s,-0.2943828265452365
MATS8v,-0.0008218310471542636
MAXaaN,4.451068121693122
MAXaaO,5.739503023431594
MAXtsC,2.1946315192743766
MINaaN,4.451068121693122
MINaaO,5.739503023431594
MINtsC,2.1946315192743766
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.960854734980668
SpAD_D,148.2893274259337
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.302779037540942
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,668
TMWC10,116.27929888281504
TSRW10,67.70678555654614
VE1_Dt,4.4548103512258574
VE2_Dt,0.22274051756129287
VE3_Dt,2.187131670705856
VR1_Dt,101.41249351189833
VR2_Dt,5.0706246755949165
VR3_Dt,5.31234347430379
Xc-3dv,0.5337717068859551
Xc-4dv,0.0
Xc-5dv,0.0965417585147443
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.23125343310438654
Xch-7d,0.37330947304623
Xp-0dv,11.570260194965396
Xp-1dv,6.985534202018121
Xp-2dv,5.255051334434029
Xp-3dv,3.8505948770746636
Xp-4dv,2.893085326474928
Xp-5dv,2.061791141252539
Xp-6dv,1.4184158658633823
Xp-7dv,0.7781393651758345
Xpc-4d,3.05820674776942
Xpc-5d,5.51107955866078
Xpc-6d,8.992059906214637
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.906066353550175
AATS0dv,7.081081081081081
AATS0pe,6.104821621621622
AATS0se,7.535642378378378
AATS1dv,7.3076923076923075
AATS1pe,6.413282051282052
AATS1se,7.669771692307688
AATS2dv,5.768115942028985
AATS2pe,6.172349275362316
AATS2se,7.527813507246375
AATS3dv,4.5978260869565215
AATS3pe,6.132108695652174
AATS3se,7.5576997826086965
AATS4dv,4.326530612244898
AATS4pe,6.087211224489795
AATS4se,7.502834979591834
AATS5dv,3.967391304347826
AATS5pe,6.204573913043479
AATS5se,7.634271565217391
AATS6dv,2.4942528735632186
AATS6pe,6.24544827586207
AATS6se,7.687921471264369
AATS7dv,0.7738095238095238
AATS7pe,5.888988095238095
AATS7se,7.434341476190478
AATS8dv,0.06557377049180328
AATS8pe,5.566049180327871
AATS8se,7.2219196065573765
AATSC0Z,7.00073046018992
AATSC0c,0.016352124100449558
AATSC0d,0.6062819576333089
AATSC0i,1.5614090099893052
AATSC0m,33.47380799123447
AATSC0p,0.22757170261845142
AATSC0s,1.0290966642317996
AATSC0v,50.78264784088693
AATSC1Z,0.2605308010713419
AATSC1c,-0.008314278353039668
AATSC1d,0.2925399411885898
AATSC1i,0.05527572019993329
AATSC1m,1.2724934072409293
AATSC1p,0.008688153131740007
AATSC1s,0.021473136338001155
AATSC1v,2.7046839416883586
AATSC2Z,1.0564571622150947
AATSC2c,0.0021224781586555394
AATSC2d,0.10582145012227268
AATSC2i,-0.05507148578907529
AATSC2m,4.959778032658983
AATSC2p,-0.002443857241152856
AATSC2s,0.14690542481376795
AATSC2v,2.810259571346299
AATSC3Z,0.4725362848159558
AATSC3c,-0.002969545919323112
AATSC3d,0.022390192777971853
AATSC3i,0.07182709972670817
AATSC3m,2.381646470281387
AATSC3p,0.03375957819112998
AATSC3s,0.011337791963526418
AATSC3v,6.666431478928255
AATSC4Z,0.022159776986032022
AATSC4c,-9.999954729580665e-05
AATSC4d,-0.15206243198521194
AATSC4i,-0.22634329791788083
AATSC4m,-0.028351464759020593
AATSC4p,-0.037156227481388776
AATSC4s,0.191478502771939
AATSC4v,-5.565843170830223
AATSC5Z,0.10297106742465144
AATSC5c,0.004457699826176656
AATSC5d,-0.1462349541080446
AATSC5i,0.07235161880166201
