DLiP-ID,T0047D
DLiP-Mol-ID,21394
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H32N2O3S/c1-2-3-4-5-6-10-16-26(24,25)22-15-11-14-19(22)20(23)21-17-18-12-8-7-9-13-18/h7-9,12-13,19H,2-6,10-11,14-17H2,1H3,(H,21,23)"
Standard Inchi Key(RDKit),NHOFNSUYRWYMES-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCCCCCCS(=O)(=O)N1CCCC1C(=O)NCc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),380.554
MW Monoisotopic(RDKit),380.213363884
MolLogP(RDKit),3.4575
XLogP(SDF),
XLogP(CDK),4.709
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),66.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.597978128950126
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,797511.2064064671
qed,0.5979781289501256
Chi0,18.83021635692981
Chi1,12.542841985014105
TPSA,66.48
Chi0n,15.822482965545193
Chi0v,16.638979546472918
Chi1n,9.854954044713866
Chi1v,11.464119352240267
Chi2n,7.055924088995469
Chi2v,9.097018350910504
Chi3n,4.929049071754722
Chi3v,6.885282853369616
Chi4n,3.420024045251704
Chi4v,5.2196029905733745
MolMR,105.17950000000006
MolWt,380.5540000000001
fr_SH,0
Kappa1,20.906396484374998
Kappa2,10.677026643990931
Kappa3,6.396816229464439
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,646.279956907055
MolLogP,3.4575000000000022
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.8180073937181005
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,70.87690741815925
SMR_VSA6,12.297610012659364
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,157.7667554137905
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,69.35968065662873
PEOE_VSA7,24.825916360475023
PEOE_VSA8,13.08951281182515
PEOE_VSA9,5.752853606746789
RingCount,2
SMR_VSA10,15.930470882759089
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,380.213363884
NumHDonors,1
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,36.969643546784006
SlogP_VSA3,21.36258474339198
SlogP_VSA4,0.0
SlogP_VSA5,63.853761674795706
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
