DLiP-ID,P000E3
SaaN,0
SaaO,0
SaaS,0
Sare,46.00400000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,11.692750456569385
SsLi,0
SsOH,9.809625863662244
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,88.48693766397739
TIC1,174.0838499786226
TIC2,217.3289624764591
TIC3,221.32896247645914
TIC4,223.32896247645914
TIC5,223.32896247645914
Vabc,338.91983375239863
WPol,37
apol,52.82065299999998
bpol,32.461346999999996
nRot,6
ABCGG,15.32555403001096
ATS0Z,1798.0
ATS0d,147.0
ATS0i,7604.360028333129
ATS0m,7339.007910000003
ATS0p,75.28798700182898
ATS0s,265.3933946806889
ATS0v,10205.736940404788
ATS1Z,1578.0
ATS1d,182.0
ATS1i,6988.276602113946
ATS1m,6098.791440000004
ATS1p,89.17879016600003
ATS1s,125.7911522633745
ATS1v,12461.428640848844
ATS2Z,2198.0
ATS2d,279.0
ATS2i,13395.52973332423
ATS2m,8307.996271000002
ATS2p,134.253310333641
ATS2s,301.3930041152264
ATS2v,18291.159108914395
ATS3Z,2628.0
ATS3d,319.0
ATS3i,19385.050744596083
ATS3m,9734.761538000006
ATS3p,159.927976975829
ATS3s,364.9723746380124
ATS3v,20901.408274674548
ATS4Z,2197.0
ATS4d,287.0
ATS4i,19636.22906608523
ATS4m,7792.934539999999
ATS4p,146.43974893698007
ATS4s,369.5504115226338
ATS4v,18945.846767599647
ATS5Z,1891.0
ATS5d,262.0
ATS5i,19103.994751704522
ATS5m,6675.7416650000005
ATS5p,129.97822755431903
ATS5s,339.2037037037035
ATS5v,16798.826388883124
ATS6Z,1620.0
ATS6d,233.0
ATS6i,17090.083669454383
ATS6m,5702.568128999998
ATS6p,115.72742667092304
ATS6s,337.71193415637856
ATS6v,14849.559561551157
ATS7Z,1603.0
ATS7d,209.0
ATS7i,14422.808032920606
ATS7m,5883.520128000004
ATS7p,104.58337512407395
ATS7s,219.77211934156387
ATS7v,13535.10766864242
ATS8Z,1609.0
ATS8d,193.0
ATS8i,12729.101846261687
ATS8m,5969.710878000001
ATS8p,98.28675378613093
ATS8s,293.0787037037036
ATS8v,12982.356746240572
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,6
C2SP3,3
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5333333333333333
GGI10,0.12804815835118866
JGI10,0.00984985833470682
JGT10,0.5868964679146813
Kier1,21.301775147928993
Kier2,9.273922571219869
Kier3,6.282314764737696
MAXdO,12.266747864526469
MID_C,30.55573893631167
MID_N,6.236768244610198
MID_O,6.967352894733897
MID_X,3.511378364045785
MID_h,18.883646067340905
MINdO,11.580129208675663
MPC10,50
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.659482215759621
MWC04,6.52649485957079
MWC05,7.358193752733032
MWC06,8.222285073872717
MWC07,9.059168584174444
MWC08,9.92176941621414
MWC09,10.761025659314114
MWC10,11.622685289462678
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.0412
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.814542897259958
SRW07,0.0
SRW08,8.398634855292102
SRW09,0.0
SRW10,10.018288368013305
SaaCH,2.764179483933411
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.7447288178181604
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.13678600298143917
SdssS,0
SsCH3,1.5883879290763205
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.480421382482377
SssPH,0
SssSe,0
SsssB,0
SsssN,1.664997935388147
SsssP,0
VE1_A,4.55263747825152
VE1_D,4.927211960009916
VE2_A,0.1821054991300608
VE2_D,0.19708847840039664
VE3_A,2.4319974624456204
VE3_D,2.511064034606019
VR1_A,153.6540814230526
VR1_D,139.64914939830103
VR2_A,6.146163256922104
VR2_D,5.585965975932042
VR3_A,5.950994583215673
VR3_D,5.855423933292985
WPath,1764
Xc-3d,2.6873733013338756
Xc-4d,0.25
Xc-5d,0.4023689270621825
Xc-6d,0.0
Xp-0d,18.61251969619286
Xp-1d,11.714345834234095
Xp-2d,11.220666677885191
Xp-3d,8.681563322272424
Xp-4d,5.955593417686192
Xp-5d,4.714513706935796
Xp-6d,2.9432245336537055
Xp-7d,1.887338157327812
ZMIC0,82.09808861198745
ZMIC1,40.06740103408041
ZMIC2,34.644612059318824
ZMIC3,33.57222363791017
ZMIC4,30.96785175734629
ZMIC5,30.96785175734629
nAcid,0
nAtom,46
nBase,0
nRing,2
piPC1,3.4965075614664802
piPC2,4.069026754237811
piPC3,4.347046915777855
piPC4,4.662259152972219
piPC5,5.0786832748701025
piPC6,5.061011501421323
piPC7,4.9438720779365735
piPC8,5.120796766695124
piPC9,5.118555032149005
AATS0Z,39.08695652173913
AATS0d,3.1956521739130435
AATS0i,165.31217452898107
AATS0m,159.54365021739136
AATS0p,1.6366953696049777
AATS0s,5.769421623493237
AATS0v,221.86384653053886
AATS1Z,33.57446808510638
AATS1d,3.872340425531915
AATS1i,148.68673621519034
AATS1m,129.76152000000008
AATS1p,1.8974210673617027
AATS1s,2.676407494965415
AATS1v,265.1367795925286
AATS2Z,25.858823529411765
AATS2d,3.2823529411764705
AATS2i,157.5944674508733
AATS2m,97.74113260000001
AATS2p,1.5794507098075412
AATS2s,3.5458000484144283
AATS2v,215.19010716369877
AATS3Z,22.271186440677965
AATS3d,2.7033898305084745
AATS3i,164.28009105589902
AATS3m,82.49797913559327
AATS3p,1.355321838778212
AATS3s,3.092986225745868
AATS3v,177.13057859893684
AATS4Z,18.462184873949578
AATS4d,2.411764705882353
AATS4i,165.0103282864305
AATS4m,65.48684487394958
AATS4p,1.2305861255208408
AATS4s,3.1054656430473426
AATS4v,159.20879636638358
AATS5Z,16.443478260869565
AATS5d,2.2782608695652176
AATS5i,166.1216934930828
AATS5m,58.049927521739136
AATS5p,1.1302454569940785
AATS5s,2.9495974235104656
AATS5v,146.07675120767934
AATS6Z,15.882352941176471
AATS6d,2.284313725490196
AATS6i,167.5498398966116
AATS6m,55.90753067647057
AATS6p,1.134582614420814
AATS6s,3.3109013152586133
AATS6v,145.5839172701094
AATS7Z,18.42528735632184
AATS7d,2.4022988505747125
AATS7i,165.77940267724836
AATS7m,67.62666813793108
AATS7p,1.202107760046827
AATS7s,2.526116314270849
AATS7v,155.57595021428068
AATS8Z,20.628205128205128
AATS8d,2.4743589743589745
AATS8i,163.19361341361136
AATS8m,76.53475484615386
AATS8p,1.2600865870016786
AATS8s,3.75741927825261
AATS8v,166.44047110564836
AMID_C,1.2222295574524669
AMID_N,0.24947072978440793
AMID_O,0.2786941157893559
AMID_X,0.1404551345618314
AMID_h,0.7553458426936362
ATS0dv,323.65432098765433
ATS0pe,300.86429999999984
ATS0se,371.1023549999999
ATS1dv,248.22222222222223
ATS1pe,312.2986000000001
ATS1se,375.58357999999976
ATS2dv,420.5555555555556
ATS2pe,556.8508999999999
ATS2se,677.7293039999995
ATS3dv,357.1604938271605
ATS3pe,759.5769
ATS3se,941.3404609999997
ATS4dv,286.8888888888889
ATS4pe,762.0394
ATS4se,949.6450800000001
ATS5dv,276.8888888888889
ATS5pe,715.8990000000003
ATS5se,901.0134360000006
ATS6dv,317.33333333333337
ATS6pe,638.3134999999999
ATS6se,800.3233460000001
ATS7dv,226.0
ATS7pe,532.7436
ATS7se,669.69995
ATS8dv,231.33333333333334
ATS8pe,492.01420000000013
ATS8se,613.57451
ATSC0Z,802.4347826086957
ATSC0c,1.0576395801830483
ATSC0d,31.152173913043477
ATSC0i,66.65572196107834
ATSC0m,3679.1319078260867
ATSC0p,14.63534823342881
ATSC0s,116.77753693597876
ATSC0v,2360.3888478071203
ATSC1Z,83.03402646502828
ATSC1c,-0.6269101234757954
ATSC1d,5.192344045368617
ATSC1i,-13.73040477552381
ATSC1m,356.9559598298681
ATSC1p,-0.86173494742608
ATSC1s,-19.516258937320515
ATSC1v,47.689909622699886
ATSC2Z,-0.45557655954632836
ATSC2c,0.055659080619374676
ATSC2d,-8.411625708884685
ATSC2i,-14.132543681982781
ATSC2m,27.56157414744806
ATSC2p,-1.0063965332771805
ATSC2s,43.662811338603895
ATSC2v,-78.52987131612166
ATSC3Z,-5.332703213610596
ATSC3c,0.30702633352748243
ATSC3d,-9.086011342155007
ATSC3i,7.474121472897407
ATSC3m,18.962792272211587
ATSC3p,1.288691804582588
ATSC3s,-14.48870355712236
ATSC3v,41.60313109355787
ATSC4Z,-237.90737240075617
ATSC4c,-0.2982200216894231
ATSC4d,-5.241493383742912
ATSC4i,-3.1201151903785695
ATSC4m,-1076.83368415879
ATSC4p,-2.7736630729273424
ATSC4s,-55.76544874223118
ATSC4v,-725.7960576812342
ATSC5Z,-30.347826086956502
ATSC5c,-0.21622320271945208
ATSC5d,4.119565217391305
ATSC5i,-14.83518477505853
ATSC5m,-107.87788586956536
ATSC5p,-1.5713038751511856
ATSC5s,-39.11516265829703
ATSC5v,85.62566769625724
ATSC6Z,-10.485822306238155
ATSC6c,0.4887015263290986
ATSC6d,7.445179584120982
ATSC6i,6.888179271589576
ATSC6m,-55.34933139697546
ATSC6p,2.1570421049833235
ATSC6s,8.37430953702191
ATSC6v,87.16627751893338
ATSC7Z,224.74291115311914
ATSC7c,-0.3035458301423387
ATSC7d,-0.3747637051039697
ATSC7i,13.526874567101517
ATSC7m,1024.4871671115313
ATSC7p,1.3747595200784999
ATSC7s,-9.100672164619713
ATSC7v,568.8317209090031
ATSC8Z,152.2627599243856
ATSC8c,-0.04121493792455039
ATSC8d,-5.714555765595463
ATSC8i,-1.2207862339500282
ATSC8m,711.9097279905484
ATSC8p,-0.16086948887184183
ATSC8s,44.45448753575936
ATSC8v,204.1554339884665
AXp-0d,0.7445007878477143
AXp-1d,0.4505517628551575
AXp-2d,0.30326126156446465
AXp-3d,0.20189682144819593
AXp-4d,0.12407486286846232
AXp-5d,0.08128471908509993
AXp-6d,0.05351317333915828
AXp-7d,0.034315239224142036
GATS1Z,0.6777245939739368
GATS1c,1.601502822446776
GATS1d,1.1371768793336403
GATS1i,1.586319702105239
GATS1m,0.6688272701334901
GATS1p,1.1789304924071422
GATS1s,0.757320788557608
GATS1v,0.9822616390334992
GATS2Z,0.7811519926566204
GATS2c,0.9472116528915009
GATS2d,1.3595501005705841
GATS2i,1.3350682248864598
GATS2m,0.770933826031917
GATS2p,1.02163829266948
GATS2s,0.5068945951152563
GATS2v,0.9801329904199825
GATS3Z,0.913665254237288
GATS3c,0.9059278900269147
GATS3d,1.1752043242220305
GATS3i,1.0092590369051258
GATS3m,0.9061050538165611
GATS3p,0.932310836353435
GATS3s,0.9770315404573626
GATS3v,0.9469418824714665
GATS4Z,0.973376834478915
GATS4c,1.160742546999065
GATS4d,0.9650377946014413
GATS4i,1.0151822430703443
GATS4m,0.9681328531017472
GATS4p,1.0179792382968194
GATS4s,1.355248680809419
GATS4v,1.059818536420941
GATS5Z,0.852893368010403
GATS5c,1.0682953037639473
GATS5d,0.8227494766224704
GATS5i,1.0078086563763167
GATS5m,0.8484803176197925
GATS5p,0.9644757258980725
GATS5s,1.272914133626683
GATS5v,0.9494138088007912
GATS6Z,0.7842858372217546
GATS6c,0.7040706028428574
GATS6d,0.7222609909281228
GATS6i,0.8459333561652046
GATS6m,0.7962011483257239
GATS6p,0.7235540016303611
GATS6s,1.0000299930259295
GATS6v,0.9249837679107689
GATS7Z,0.660382381955966
GATS7c,0.9614052332116414
GATS7d,0.9298072526890776
GATS7i,0.836177404477552
GATS7m,0.6686475488279897
GATS7p,0.8088344325236373
GATS7s,0.7497753145355311
GATS7v,0.8565769801691742
GATS8Z,0.710338101430429
GATS8c,1.0573734636218004
GATS8d,1.0648719738042838
GATS8i,0.9809406568000814
GATS8m,0.7091890276971573
GATS8p,0.927627727506874
GATS8s,0.724273154508957
GATS8v,0.924401046786157
MATS1Z,0.10127595016093469
MATS1c,-0.5801329883136188
MATS1d,0.16313046576888232
MATS1i,-0.2016071255150614
MATS1m,0.09495749566107371
MATS1p,-0.05762761144174274
MATS1s,-0.1635675823162329
MATS1v,0.019774381978596524
MATS2Z,-0.0003072490374563447
MATS2c,0.028479819940708022
MATS2d,-0.14612700628053032
MATS2i,-0.11474183888842203
MATS2m,0.004054129015935505
MATS2p,-0.03721388211639299
MATS2s,0.20234444702443055
MATS2v,-0.018004880269659615
MATS3Z,-0.0025906783334435405
MATS3c,0.11316542417350586
MATS3d,-0.11370007214921876
MATS3i,0.04371178480193613
MATS3m,0.0020092443377334444
MATS3p,0.03432589190464056
MATS3s,-0.04836665357916313
MATS3v,0.006870973722572592
MATS4Z,-0.11460644075575616
MATS4c,-0.10899585253033583
MATS4d,-0.06503955385364198
MATS4i,-0.018094394780474508
MATS4m,-0.11313947094110617
MATS4p,-0.07325908910334485
MATS4s,-0.18459365145367257
MATS4v,-0.11886169555364777
MATS5Z,-0.015127871694841774
MATS5c,-0.08177576057886554
MATS5d,0.0528960223307746
MATS5i,-0.08902572405544479
MATS5m,-0.011728623878920165
MATS5p,-0.04294544550876208
MATS5s,-0.1339818039825287
MATS5v,0.014510434206771707
MATS6Z,-0.005893189525485079
MATS6c,0.20838365934963402
MATS6d,0.10778156342788336
MATS6i,0.046604157869029626
MATS6m,-0.006784606750829244
MATS6p,0.06646809347401074
MATS6s,0.032340546804986804
MATS6v,0.016654155121459357
MATS7Z,0.14808628412278474
MATS7c,-0.1517487614914348
MATS7d,-0.006360741471553129
MATS7i,0.10729972409398147
MATS7m,0.1472311630944171
MATS7p,0.04966635110801564
MATS7s,-0.04120526752415331
MATS7v,0.12742036120044356
MATS8Z,0.11190440465472971
MATS8c,-0.02298159590290373
MATS8d,-0.10818258271154295
MATS8i,-0.010801036051183148
MATS8m,0.11411501655199004
MATS8p,-0.006482370513794713
MATS8s,0.22450164430102054
MATS8v,0.0510082729029472
MAXsCl,5.896102583954986
MAXsOH,9.809625863662244
MINsCl,5.7966478726143995
MINsOH,9.809625863662244
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.232351389933045
SdssSe,0
SdsssP,0
SpAD_A,30.61444107219355
SpAD_D,291.8600096999951
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.1404878971272705
SssNH2,0
SsssAs,0
SsssCH,-0.13789309946506956
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,506
TMWC10,124.97529193756013
TSRW10,59.50506294217655
VE1_Dt,4.939437002269477
VE2_Dt,0.19757748009077908
VE3_Dt,2.5135420894273093
VR1_Dt,138.81675377588854
VR2_Dt,5.552670151035541
VR3_Dt,5.849445477099902
Xc-3dv,1.3846890605553142
Xc-4dv,0.07216878364870322
Xc-5dv,0.15805161817375052
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1388888888888889
Xch-7d,0.3129884642639338
Xp-0dv,16.086395266526623
Xp-1dv,10.320170347548366
Xp-2dv,8.670302405072347
Xp-3dv,6.217284986941814
Xp-4dv,3.7763812961821692
Xp-5dv,2.7548605157641917
Xp-6dv,1.5031511039717256
Xp-7dv,0.9570031402924195
Xpc-4d,4.802223384739418
Xpc-5d,5.731083724541368
Xpc-6d,7.793325759586727
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,47
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,5.100056958452573
AATS0dv,7.035963499731616
AATS0pe,6.540528260869562
AATS0se,8.067442499999997
AATS1dv,5.281323877068558
AATS1pe,6.644651063829789
AATS1se,7.991139999999995
AATS2dv,4.947712418300654
AATS2pe,6.551187058823528
AATS2se,7.973285929411759
AATS3dv,3.0267838459928855
AATS3pe,6.437092372881356
AATS3se,7.977461533898302
AATS4dv,2.4108309990662935
AATS4pe,6.40369243697479
AATS4se,7.980210756302522
AATS5dv,2.407729468599034
AATS5pe,6.225208695652177
AATS5se,7.834899443478267
AATS6dv,3.1111111111111116
AATS6pe,6.257975490196077
AATS6se,7.846307313725491
AATS7dv,2.5977011494252875
AATS7pe,6.123489655172414
AATS7se,7.697700574712643
AATS8dv,2.965811965811966
AATS8pe,6.30787435897436
AATS8se,7.866339871794872
AATSC0Z,17.444234404536864
AATSC0c,0.022992164786588005
AATSC0d,0.6772211720226843
AATSC0i,1.4490374339364858
AATSC0m,79.98112843100189
AATSC0p,0.3181597442049741
AATSC0s,2.538642107303886
AATSC0v,51.312801039285226
AATSC1Z,1.7666814141495377
AATSC1c,-0.013338513265442456
AATSC1d,0.11047540522060886
AATSC1i,-0.29213627181965557
AATSC1m,7.59480765595464
AATSC1p,-0.01833478611544851
AATSC1s,-0.4152395518578833
AATSC1v,1.0146789281425508
AATSC2Z,-0.005359724229956804
AATSC2c,0.0006548127131691139
AATSC2d,-0.09896030245746688
AATSC2i,-0.16626521978803271
AATSC2m,0.3242538134993889
AATSC2p,-0.011839959215025652
AATSC2s,0.5136801333953399
AATSC2v,-0.923880839013196
AATSC3Z,-0.045192400115344034
AATSC3c,0.0026019180807413766
AATSC3d,-0.07700009611995769
AATSC3i,0.06334001248218141
AATSC3m,0.16070162942552194
AATSC3p,0.010921116987988033
AATSC3s,-0.12278562336544373
AATSC3v,0.35256890757252435
AATSC4Z,-1.9992216168130772
AATSC4c,-0.002506050602432127
AATSC4d,-0.044046162888595905
AATSC4i,-0.026219455381332517
AATSC4m,-9.049022555956219
AATSC4p,-0.0233080930498096
