DLiP-ID,T006TI
AATSC3s,0.015074874256973014
AATSC3v,-4.8127918854176475
AATSC4Z,-2.2976190476190474
AATSC4c,-0.0004502124500809946
AATSC4d,-0.07142857142857145
AATSC4i,-0.13058419953907727
AATSC4m,-10.5281453622449
AATSC4p,-0.019602183257393706
AATSC4s,-0.25168950181810257
AATSC4v,-7.084649807255573
AATSC5Z,0.02361111111111125
AATSC5c,-0.0052249408346392474
AATSC5d,-0.04068877551020409
AATSC5i,-0.22682988027093454
AATSC5m,0.18107440790816315
AATSC5p,-0.00913256828480943
AATSC5s,-0.058123047172687084
AATSC5v,-0.9015682295052023
AATSC6Z,-0.6851851851851849
AATSC6c,0.00799146762832158
AATSC6d,0.0032596371882086255
AATSC6i,0.17837365860045123
AATSC6m,-3.0201921164965975
AATSC6p,-0.002914633125109842
AATSC6s,0.171718615048519
AATSC6v,1.584199578014789
AATSC7Z,-0.8939393939393939
AATSC7c,-0.004417522203790808
AATSC7d,-0.09585652442795299
AATSC7i,-0.1689923132080958
AATSC7m,-4.129747566171925
AATSC7p,-0.02119436428285992
AATSC7s,-0.13719586121849495
AATSC7v,-4.843573312828314
AATSC8Z,-0.7145299145299143
AATSC8c,-0.001998295861079269
AATSC8d,-0.04419152276295132
AATSC8i,-0.16569756267744132
AATSC8m,-3.319678832339089
AATSC8p,-0.02556984197748924
AATSC8s,-0.0869483720821169
AATSC8v,-4.431269987285343
ATS0are,268.57829999999996
ATS1are,292.0289
ATS2are,456.18049999999994
ATS3are,535.9816999999999
ATS4are,543.28
ATS5are,499.543
ATS6are,459.5710000000001
ATS7are,415.2780000000001
ATS8are,396.47900000000004
ATSC0dv,166.65608465608463
ATSC0pe,4.90722857142857
ATSC0se,3.3834564047619033
ATSC1dv,41.05366591080877
ATSC1pe,-0.14397346938775613
ATSC1se,-0.180564886054422
ATSC2dv,11.552280171327785
ATSC2pe,1.341318367346937
ATSC2se,0.9923147205215411
ATSC3dv,-50.42857142857144
ATSC3pe,-0.33335714285714346
ATSC3se,-0.2860608333333337
ATSC4dv,-70.3862433862434
ATSC4pe,-2.6734999999999998
ATSC4se,-1.6870618095238097
ATSC5dv,-0.6253464348702416
ATSC5pe,-0.7186448979591843
ATSC5se,-0.8207046995464852
ATSC6dv,1.187452758881334
ATSC6pe,0.9492081632653058
ATSC6se,1.1236852823129244
ATSC7dv,-30.142101284958436
ATSC7pe,-1.0819734693877554
ATSC7se,-0.8285287551020405
ATSC8dv,-3.872511967750059
ATSC8pe,-0.48526326530612185
ATSC8se,-0.36599098356008997
AXp-0dv,0.5613475900264981
AXp-1dv,0.30048507908652605
AXp-2dv,0.16372054070510858
AXp-3dv,0.08928765599826648
AXp-4dv,0.04868892201728742
AXp-5dv,0.026526632512716496
AXp-6dv,0.013942787147315401
AXp-7dv,0.007468494362724043
BertzCT,1126.970739173693
ECIndex,702
ETA_eta,19.07841870764234
GATS1dv,0.5199737549474042
GATS1pe,0.7395400824310363
GATS1se,0.8062730357120227
GATS2dv,0.8081170367177349
GATS2pe,0.6111109812707618
GATS2se,0.6236130028101201
GATS3dv,1.1166701060384787
GATS3pe,0.9738026167422597
GATS3se,0.9869325601379075
GATS4dv,1.2424439646961714
GATS4pe,1.4355766954094928
GATS4se,1.4649018150775361
GATS5dv,1.020452290621627
GATS5pe,1.0945182544118588
GATS5se,1.119932959212061
GATS6dv,1.0596135733485723
GATS6pe,0.9830843161723843
GATS6se,0.9027855615277912
GATS7dv,1.1107977995716902
GATS7pe,1.1026223087453457
GATS7se,1.1142864956075405
GATS8dv,0.9434804163390106
GATS8pe,0.8738581209420144
GATS8se,0.8203780141063102
LogEE_A,4.237993169849611
LogEE_D,164.0808462437297
MATS1dv,0.22991512688636317
MATS1pe,-0.02738312188627487
MATS1se,-0.04980919120073208
MATS2dv,0.041005062695686455
MATS2pe,0.161691252825155
MATS2se,0.1734921346363977
MATS3dv,-0.15129532033779924
MATS3pe,-0.033965927814943626
MATS3se,-0.042273462269342296
MATS4dv,-0.21117213791351838
MATS4pe,-0.27240426659214106
MATS4se,-0.2493104103764165
MATS5dv,-0.0019699663470696465
MATS5pe,-0.07688424656337889
MATS5se,-0.12734609692487686
MATS6dv,0.004156348551230779
MATS6pe,0.11283451623358348
MATS6se,0.1937317946306841
MATS7dv,-0.11509533072806935
MATS7pe,-0.1403090484591245
MATS7se,-0.15583046102988696
MATS8dv,-0.01501438430767276
MATS8pe,-0.06389649895265512
MATS8se,-0.06989493978765272
MAXaaCH,2.012698201477547
MAXaaaC,1.0893057591848732
MAXaasC,0.705082375670399
MAXdssC,0.6619400877635004
MAXsCH3,1.8299660388846897
MAXssNH,2.9630695981841364
MDEC-12,1.629278089683145
MDEC-13,2.198744038457615
MDEC-22,8.571176261721218
MDEC-23,19.148322969449282
MDEC-33,8.27680925870393
MDEN-22,1.6509636244473134
MDEO-11,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,1.545948302854938
MINaaaC,0.9272687221478363
MINaasC,0.21605706918470569
MINdssC,-0.9709191022087846
MINsCH3,1.8299660388846897
MINssNH,2.9630695981841364
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714286
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,563.3558089003936
SpAbs_A,35.575156702877486
SpAbs_D,328.16169248745933
SpMAD_A,1.31759839640287
SpMAD_D,12.154136758794792
SpMax_A,2.4009049438026735
SpMax_D,164.0808462437297
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.96
TpiPC10,8.97004519783064
VAdjMat,5.906890595608519
VE1_DzZ,5.12461776826767
VE1_Dzi,5.1223422138667365
VE1_Dzm,5.124621842553782
VE1_Dzp,5.13214454890284
VE1_Dzv,5.131850312993287
VE2_DzZ,0.18980065808398777
VE2_Dzi,0.18971637829136062
VE2_Dzm,0.1898008089834734
VE2_Dzp,0.19007942773714223
VE2_Dzv,0.1900685301108625
VE3_DzZ,2.6273077134519642
VE3_Dzi,2.626863571102954
VE3_Dzm,2.6273085084936
VE3_Dzp,2.6287753855600844
VE3_Dzv,2.6287180519558513
VR1_DzZ,165.4519864212788
VR1_Dzi,165.6491807796031
VR1_Dzm,165.4508739575248
VR1_Dzp,164.17890052557505
VR1_Dzv,164.15281250127543
VR2_DzZ,6.127851348936252
VR2_Dzi,6.135154843689004
VR2_Dzm,6.127810146574993
VR2_Dzp,6.080700019465742
VR2_Dzv,6.079733796343534
VR3_DzZ,6.101932813478565
VR3_Dzi,6.10312395625409
VR3_Dzm,6.101926089669936
VR3_Dzp,6.094208463145738
VR3_Dzv,6.094049550538034
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10248601056013436
Xch-6dv,0.2028658477758265
Xch-7dv,0.250288800787489
Xpc-4dv,1.587670604825613
Xpc-5dv,1.9646403911588572
Xpc-6dv,2.1946251329854825
Zagreb1,144.0
Zagreb2,169.0
fragCpx,198.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,30
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.394721428571428
AATS1are,6.489531111111112
AATS2are,6.425077464788732
AATS3are,6.380734523809523
AATS4are,6.467619047619047
AATS5are,6.2442875
AATS6are,6.382930555555557
AATS7are,6.29209090909091
AATS8are,6.099676923076924
AATSC0dv,3.9680020156210625
AATSC0pe,0.11683877551020405
AATSC0se,0.08055848582766437
AATSC1dv,0.9123036869068615
AATSC1pe,-0.003199410430839025
AATSC1se,-0.0040125530234316
AATSC2dv,0.1627081714271519
AATSC2pe,0.01889180799080193
AATSC2se,0.01397626366931748
AATSC3dv,-0.6003401360544218
AATSC3pe,-0.003968537414965993
AATSC3se,-0.0034054861111111156
AATSC4dv,-0.83793146888385
AATSC4pe,-0.03182738095238095
AATSC4se,-0.020084069160997736
AATSC5dv,-0.00781683043587802
AATSC5pe,-0.008983061224489804
AATSC5se,-0.010258808744331065
AATSC6dv,0.016492399428907414
AATSC6pe,0.013183446712018135
AATSC6se,0.01560674003212395
AATSC7dv,-0.45669850431755205
AATSC7pe,-0.016393537414965992
AATSC7se,-0.012553465986394553
AATSC8dv,-0.059577107196154756
AATSC8pe,-0.0074655886970172594
AATSC8se,-0.005630630516309076
AETA_eta,0.7066081002830495
ATSC0are,5.327764285714283
ATSC1are,-0.1611331632653059
ATSC2are,1.3405841836734693
ATSC3are,-0.33337142857142826
ATSC4are,-2.698857142857141
ATSC5are,-0.9566938775510202
ATSC6are,1.184954081632654
ATSC7are,-1.2018367346938768
ATSC8are,-0.5319923469387752
BCUTZ-1h,16.004504794570366
BCUTZ-1l,5.6861378062649655
BCUTc-1h,0.45766537787329725
BCUTc-1l,-0.5272995885250229
BCUTd-1h,3.1953468764043054
BCUTd-1l,0.9729411795367315
BCUTi-1h,14.641957134845184
BCUTi-1l,10.311296128871401
BCUTm-1h,32.062246333413555
BCUTm-1l,11.697473387616208
BCUTp-1h,2.936538363327351
BCUTp-1l,0.741512338316622
BCUTs-1h,7.008294270499276
BCUTs-1l,0.604855455284092
BCUTv-1h,24.440721101589038
BCUTv-1l,14.70066114704558
BalabanJ,1.1949684675124965
Diameter,15
ETA_beta,38.5
GATS1are,0.7630294609713745
GATS2are,0.6371740937158533
GATS3are,0.9822343509584338
GATS4are,1.443041193460493
GATS5are,1.1088016348320857
GATS6are,0.9763443650907503
GATS7are,1.1093639336302101
GATS8are,0.8543998054561988
HybRatio,0.05
Lipinski,False
LogEE_Dt,281.6779044501968
MATS1are,-0.02822777891736056
MATS2are,0.14884698106953756
MATS3are,-0.03128624040906999
MATS4are,-0.2532823336510758
MATS5are,-0.09427299309412823
MATS6are,0.12973982654209032
MATS7are,-0.14355086933104783
MATS8are,-0.06452029081328158
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,14.318215515965875
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.101407525739723
SMR_VSA5,6.923737199690624
SMR_VSA6,5.425791397110385
SMR_VSA7,71.98736959518754
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,222.1457446735301
SpAD_Dzi,227.24019989812723
SpAD_Dzm,222.20294633365233
SpAD_Dzp,328.4953544974439
SpAD_Dzv,302.63813204499655
SpAbs_Dt,563.3558089003934
SpDiam_A,4.707434796811938
SpDiam_D,255.23632277887333
SpMAD_Dt,20.865029959273837
SpMax_Dt,281.6779044501968
SsssssAs,0
VE1_Dzpe,5.124844030434463
VE1_Dzse,5.1255398834585195
VE2_Dzpe,0.18980903816423939
VE2_Dzse,0.18983481049846368
VE3_Dzpe,2.6273518644857012
VE3_Dzse,2.6274876356004166
VMcGowan,265.8200000000002
VR1_Dzpe,165.40723523097694
VR1_Dzse,165.32707672876023
VR2_Dzpe,6.12619389744359
VR2_Dzse,6.123225064028157
VR3_Dzpe,6.101662298482179
VR3_Dzse,6.101177567984691
mZagreb1,7.75
mZagreb2,5.861111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12685153061224483
AATSC1are,-0.0035807369614512426
AATSC2are,0.018881467375682668
AATSC3are,-0.003968707482993193
AATSC4are,-0.03212925170068025
AATSC5are,-0.011958673469387752
AATSC6are,0.016457695578231304
AATSC7are,-0.018209647495361768
AATSC8are,-0.008184497645211926
AETA_beta,1.4259259259259258
BCUTdv-1h,6.023573976791262
BCUTdv-1l,0.6531823886277328
BCUTpe-1h,3.501367888081487
BCUTpe-1l,2.230674086080134
BCUTse-1h,3.7142759625559614
BCUTse-1l,2.4314143459984017
ETA_alpha,13.033333333333333
ETA_dBeta,4.5
ETA_eta_B,0.3168567740490751
ETA_eta_F,27.13236436426809
ETA_eta_L,5.326495276589171
ETA_eta_R,46.21078307191043
ETA_psi_1,0.5750000000000003
LabuteASA,158.34749946392782
LogEE_DzZ,110.92467944929365
LogEE_Dzi,113.66114627568355
LogEE_Dzm,110.95264996748593
LogEE_Dzp,163.2454010027858
LogEE_Dzv,150.9491811255107
PEOE_VSA1,9.523678331894054
PEOE_VSA2,5.425791397110385
PEOE_VSA3,9.77851570501903
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,35.602254151781175
PEOE_VSA7,43.321939610460284
PEOE_VSA8,5.563451491696996
PEOE_VSA9,15.780072125782358
SM1_Dzare,1.3895559505374209
SpAD_Dzpe,228.43671627542548
SpAD_Dzse,229.9108721762308
SpAbs_DzZ,220.60936901215462
SpAbs_Dzi,226.21404173262906
SpAbs_Dzm,220.66905420665094
SpAbs_Dzp,330.92718245107073
SpAbs_Dzv,303.8957406947544
SpDiam_Dt,411.47861989979975
SpMAD_DzZ,8.227620173093706
SpMAD_Dzi,8.416303699930639
SpMAD_Dzm,8.229738753098234
SpMAD_Dzp,12.16649461101644
SpMAD_Dzv,11.208819705370242
SpMax_DzZ,110.92467944929365
SpMax_Dzi,113.66114627568355
SpMax_Dzm,110.95264996748593
SpMax_Dzp,163.2454010027858
SpMax_Dzv,150.9491811255107
VE1_Dzare,5.1240882195304005
VE2_Dzare,0.18978104516779262
VE3_Dzare,2.6272043738228694
VR1_Dzare,165.50577253484528
VR2_Dzare,6.129843427216492
VR3_Dzare,6.102257846583754
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48271604938271606
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.01173543607589167
AETA_eta_F,1.004902383861781
AETA_eta_L,0.19727760283663595
AETA_eta_R,1.7115104841448305
BCUTare-1h,3.555273027741694
BCUTare-1l,2.1719495919083442
ETA_beta_s,17.0
ETA_dPsi_A,0.13899999999999968
ETA_dPsi_B,0.0
ETA_eta_BR,0.6608567740490751
ETA_eta_FL,7.77086151173485
ETA_eta_RL,13.09735678832402
LogEE_Dzpe,114.2654449276851
LogEE_Dzse,115.0012742171581
PEOE_VSA10,11.471932421645144
PEOE_VSA11,5.760247418874442
PEOE_VSA12,5.131558479839333
PEOE_VSA13,0.0
SlogP_VSA1,5.425791397110385
SlogP_VSA2,21.771496206510463
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,23.041973294333882
SlogP_VSA6,70.18222914740917
SlogP_VSA7,0.0
SlogP_VSA8,21.5403195446568
SlogP_VSA9,0.0
SpAD_Dzare,225.6928552360701
SpAbs_Dzpe,227.25954652611688
SpAbs_Dzse,228.7649189501636
SpDiam_DzZ,172.08039680535896
SpDiam_Dzi,175.74947488578732
SpDiam_Dzm,172.12932683916918
SpDiam_Dzp,262.005320770026
SpDiam_Dzv,241.27449439970144
SpMAD_Dzpe,8.460619121312055
SpMAD_Dzse,8.515217488008549
SpMax_Dzpe,114.2654449276851
SpMax_Dzse,115.0012742171581
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.02447617681663241
AETA_eta_FL,0.28780968561980924
AETA_eta_RL,0.4850872884564452
DetourIndex,3672
EState_VSA1,5.969305287951849
EState_VSA2,5.563451491696996
EState_VSA3,27.927189812055914
EState_VSA4,10.216620634085363
EState_VSA5,11.336785877934737
EState_VSA6,30.33183534230805
EState_VSA7,37.255572541998674
EState_VSA8,15.511177443797315
EState_VSA9,9.523678331894054
ETA_beta_ns,21.5
ETA_shape_p,0.08951406649616367
ETA_shape_x,0.0
ETA_shape_y,0.3452685421994885
GhoseFilter,True
LogEE_Dzare,112.89789265324013
SlogP_VSA10,5.131558479839333
SlogP_VSA11,0.0
SpAbs_Dzare,224.40622935594297
SpDiam_Dzpe,176.90479615531729
SpDiam_Dzse,178.26027831035557
SpMAD_Dzare,8.358994638372966
SpMax_Dzare,112.89789265324013
TopoPSA(NO),87.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.832856670445956
VSA_EState9,56.47518121053302
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7962962962962963
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.017283950617283956
FilterItLogS,-5.550630119548082
SpDiam_Dzare,174.492264781012
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6468253968253967
ETA_epsilon_2,0.8395061728395057
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5511494252873564
ETA_epsilon_5,0.8022988505747123
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.20282539682539658
ETA_dEpsilon_B,0.0956759715380403
ETA_dEpsilon_C,-0.10714942528735627
ETA_dEpsilon_D,0.0372073222647934
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8518518518518519
MDEDescriptor,"0.0,1.629278089683145,2.198744038457615,0.0,8.571176261721218,19.148322969449282,0.0,8.27680925870393,0.0,0.0,0.4999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0"
APolDescriptor,53.807894999999974
BCUTDescriptor,"11.9936535540081,31.972072358835064,-0.3562266830911438,0.29073147539705735,4.230208936956489,10.90422022546978"
BPolDescriptor,23.532104999999998
TPSADescriptor,115.96000000000001
ALOGPDescriptor,"4.3265,18.718602250000004,105.74080000000001"
XLogPDescriptor,4.698999999999999
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,377.0834124599999
ChiPathDescriptor,"18.80275414050485,13.097356788324023,11.960674446268902,10.052208354012148,8.125739570066113,6.369217785960936,4.355726287455473,3.0840364993818046,15.15638493071545,9.014552372595782,6.876262709614558,4.910821079904654,3.4082245412101204,2.201710498555468,1.21302248181644,0.70203847009606"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5068735753865525,0.7544139687648113,0.0,0.0,0.10248601056013436,0.20286584777582656,0.250288800787489"
AtomCountDescriptor,42
BondCountDescriptor,30
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.773159738960781,0.0,0.4511844635310912,0.0,0.8202217993078965,0.0,0.1068522308127146,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,15,2,1,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"55.59411176811809,2.0590411765969665,20.379221876861745,7.966406641709453,9.270578310741708"
FractionalPSADescriptor,0.30751816751499444
WienerNumbersDescriptor,"2146.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.196561570639948,5.8071945403620155,7.377311769845286,1.5876706048256126,1.964640391158858,2.004902716805356"
FractionalCSP3Descriptor,0.05
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,5,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.28,9.212018140589569,4.950743801652893"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1323.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.05
AutocorrelationDescriptorMass,"36.531101048902286,35.69264635163448,53.69057374984574,48.85438495066227,41.381221267591975"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.45980735861880817,-0.23261059271136247,-0.04476347030757951,0.10959649074382387,-0.01335697667744222"
EccentricConnectivityIndexDescriptor,702
AutocorrelationDescriptorPolarizability,"1894.5957678150635,2223.62834226507,3072.5640442871927,2722.402544354183,2337.671095788946"
