DLiP-ID,C0006N
DLiP-Mol-ID,30369
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C14H8O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H
Standard Inchi Key(RDKit),RZVHIXYEVGDQDX-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1c2ccccc2C(=O)c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),208.216
MW Monoisotopic(RDKit),208.052429496
MolLogP(RDKit),2.462
XLogP(SDF),
XLogP(CDK),3.108
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),34.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.568336559253945
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,7740.566269388301
qed,0.5683365592539452
Chi0,11.120955864630139
Chi1,7.787693700234703
TPSA,34.14
Chi0n,8.435298734444734
Chi0v,8.435298734444734
Chi1n,5.0629488288431155
Chi1v,5.0629488288431155
Chi2n,3.7494158544292833
Chi2v,3.7494158544292833
Chi3n,2.8326324098323803
Chi3v,2.8326324098323803
Chi4n,2.048410258975007
Chi4v,2.048410258975007
MolMR,59.749000000000024
MolWt,208.21599999999998
fr_SH,0
Kappa1,9.038511761049026
