DLiP-ID,C001OA
AATSC5p,-0.006091110489187365
AATSC5s,-0.30762811791383216
AATSC5v,-4.979168935107923
AATSC6Z,-1.0112715855573
AATSC6c,0.0010106620155460888
AATSC6d,-0.12715855572998433
AATSC6i,-0.13212670240204472
AATSC6m,-4.849443214829931
AATSC6p,-0.03768897313047486
AATSC6s,-0.06975754404325833
AATSC6v,-7.621190119105841
AATSC7Z,-1.0711836734693876
AATSC7c,-0.0002856230306669578
AATSC7d,-0.0174149659863946
AATSC7i,-0.09977074540197575
AATSC7m,-5.048875478639455
AATSC7p,-0.019042657090460543
AATSC7s,-0.24769160997732428
AATSC7v,-5.488599020448934
AATSC8Z,-0.2016049809754405
AATSC8c,-0.0007667463414776912
AATSC8d,0.08889657557938423
AATSC8i,0.02625255378748044
AATSC8m,-0.8694739861777949
AATSC8p,0.012821224353948077
AATSC8s,-0.21322725700449674
AATSC8v,1.2586360657978022
ATS0are,217.35980000000004
ATS1are,235.3999
ATS2are,370.345
ATS3are,453.69
ATS4are,492.21099999999996
ATS5are,477.54600000000005
ATS6are,477.801
ATS7are,450.614
ATS8are,338.98
ATSC0dv,132.9714285714286
ATSC0pe,3.6485542857142845
ATSC0se,2.3735275428571425
ATSC1dv,41.97306122448981
ATSC1pe,0.08037404081632646
ATSC1se,0.025602083265305806
ATSC2dv,38.162448979591844
ATSC2pe,1.225477061224489
ATSC2se,0.8621448848979588
ATSC3dv,2.631020408163277
ATSC3pe,-0.22180751020408235
ATSC3se,-0.3380879608163268
ATSC4dv,-26.651428571428557
ATSC4pe,1.3904977142857142
ATSC4se,1.0848503771428557
ATSC5dv,-97.51020408163265
ATSC5pe,-2.6482306122448973
ATSC5se,-1.4918648489795925
ATSC6dv,-54.164897959183676
ATSC6pe,-1.040495265306122
ATSC6se,-0.6616125812244898
ATSC7dv,-42.19591836734695
ATSC7pe,-1.3957163265306112
ATSC7se,-0.8720589061224486
ATSC8dv,-1.1518367346938945
ATSC8pe,-0.5429943673469383
ATSC8se,-0.37486242938775416
AXp-0dv,0.5487329413742857
AXp-1dv,0.2878225452729463
AXp-2dv,0.14773586001186392
AXp-3dv,0.07677651243105704
AXp-4dv,0.03961619737398671
AXp-5dv,0.02073943617853459
AXp-6dv,0.0099879213876319
AXp-7dv,0.00547969344967366
BertzCT,777.3096113453149
ECIndex,344
ETA_eta,13.301905314596354
GATS1dv,0.4802901311281199
GATS1pe,0.6843747366334002
GATS1se,0.7137541960873751
GATS2dv,0.6999082254739862
GATS2pe,0.527939316068087
GATS2se,0.4885499287143513
GATS3dv,0.9684849091369332
GATS3pe,0.8820907988089579
GATS3se,0.8694266539266549
GATS4dv,1.1738680314099308
GATS4pe,0.9165665617849419
GATS4se,0.8791210282372367
GATS5dv,1.3909755049419854
GATS5pe,1.5204488039881159
GATS5se,1.565678465027051
GATS6dv,1.1506231198968628
GATS6pe,1.1849877976656955
GATS6se,1.2476666806252723
GATS7dv,1.1369861051425296
GATS7pe,1.362029892074669
GATS7se,1.445672869337273
GATS8dv,0.959936049179492
GATS8pe,1.1052048795843987
GATS8se,1.0965180801204735
LogEE_A,3.9812116758370504
LogEE_D,86.51851397299261
MATS1dv,0.2985923181453909
MATS1pe,0.020838253213659823
MATS1se,0.010203457274160737
MATS2dv,0.17025267129423935
MATS2pe,0.19925095277381147
MATS2se,0.21547754202844446
MATS3dv,0.009486610427912988
MATS3pe,-0.029147453541419434
MATS3se,-0.06829369560192776
MATS4dv,-0.09110442629995696
MATS4pe,0.17323146816237628
MATS4se,0.2077556712059973
MATS5dv,-0.34221458243804603
MATS5pe,-0.33872072486897614
MATS5se,-0.2933202095276379
MATS6dv,-0.18278183641312132
MATS6pe,-0.12796545276220198
MATS6se,-0.12507857395059888
MATS7dv,-0.14808766652342073
MATS7pe,-0.1785184581916594
MATS7se,-0.1714582264199311
MATS8dv,-0.005138645087513641
MATS8pe,-0.0882857366065959
MATS8se,-0.09369009350771113
MAXaaCH,1.915225812547241
MAXaasC,0.8469269652305369
MAXaasN,1.6724074074074073
MAXdssC,-0.9643202003023419
MAXsCH3,1.7737037037037036
MDEC-12,1.9144534938893847
MDEC-13,2.449489742783178
MDEC-22,11.756648413616347
MDEC-23,15.690868178646477
MDEC-33,7.383136998085741
MDEN-23,1.0
MDEO-11,0.4999999999999999
MINaaCH,1.8646296296296296
MINaasC,0.2407898715041572
MINaasN,1.6724074074074073
MINdssC,-0.9643202003023419
MINsCH3,1.7737037037037036
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,313.7755701046743
SpAbs_A,27.519818681739704
SpAbs_D,173.03702794598536
SpMAD_A,1.3104675562733192
SpMAD_D,8.239858473618348
SpMax_A,2.495877050728416
SpMax_D,86.51851397299261
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.12
TpiPC10,8.780744251363293
VAdjMat,5.523561956057013
VE1_DzZ,4.5086166137337775
VE1_Dzi,4.504597731556552
VE1_Dzm,4.508623236755392
VE1_Dzp,4.512750305425727
VE1_Dzv,4.515912211965064
VE2_DzZ,0.21469602922541797
VE2_Dzi,0.2145046538836453
VE2_Dzm,0.21469634460739964
VE2_Dzp,0.21489287168693938
VE2_Dzv,0.21504343866500306
VE3_DzZ,2.2479277136590725
VE3_Dzi,2.247035938030622
VE3_Dzm,2.2479291826277867
VE3_Dzp,2.248844136196431
VE3_Dzv,2.2495445514932726
VR1_DzZ,115.13275296875281
VR1_Dzi,115.61302786115084
VR1_Dzm,115.13220261283729
VR1_Dzp,114.64486626355814
VR1_Dzv,114.31350372936052
VR2_DzZ,5.482512046131086
VR2_Dzi,5.505382279102421
VR2_Dzm,5.482485838706538
VR2_Dzp,5.459279345883721
VR2_Dzv,5.4435001775885965
VR3_DzZ,5.4880231809570255
VR3_Dzi,5.492185992378559
VR3_Dzm,5.488018400760107
VR3_Dzp,5.483776575565056
VR3_Dzv,5.48088205141587
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.1266500299099584
Xch-7dv,0.12619267727524985
Xpc-4dv,1.101480101572047
Xpc-5dv,1.5824161634976317
Xpc-6dv,1.998110917391771
Zagreb1,110.0
Zagreb2,131.0
fragCpx,109.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,23
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.210280000000001
AATS1are,6.36215945945946
AATS2are,6.277033898305085
AATS3are,6.214931506849315
AATS4are,6.392350649350648
AATS5are,6.367280000000001
AATS6are,6.125653846153846
AATS7are,6.008186666666666
AATS8are,5.7454237288135594
AATSC0dv,3.7991836734693885
AATSC0pe,0.10424440816326527
AATSC0se,0.06781507265306122
AATSC1dv,1.1344070601213463
AATSC1pe,0.0021722713734142287
AATSC1se,0.0006919481963596163
AATSC2dv,0.6468211691456245
AATSC2pe,0.020770797647872694
AATSC2se,0.014612625167762013
AATSC3dv,0.036041375454291466
AATSC3pe,-0.003038459043891539
AATSC3se,-0.004631341928990778
AATSC4dv,-0.34612244897959166
AATSC4pe,0.018058411873840444
AATSC4se,0.014088965936920205
AATSC5dv,-1.3001360544217686
AATSC5pe,-0.03530974149659863
AATSC5se,-0.0198915313197279
AATSC6dv,-0.6944217687074831
AATSC6pe,-0.013339682888540025
AATSC6se,-0.008482212579801153
AATSC7dv,-0.5626122448979594
AATSC7pe,-0.01860955102040815
AATSC7se,-0.011627452081632648
AATSC8dv,-0.0195226565202355
AATSC8pe,-0.009203294361812513
AATSC8se,-0.0063536004980975285
AETA_eta,0.6334240625998264
ATSC0are,3.877697142857141
ATSC1are,0.10880873469387578
ATSC2are,1.3280533877551004
ATSC3are,-0.3937854693877566
ATSC4are,1.646711999999996
ATSC5are,-2.7675624489795934
ATSC6are,-1.1069422040816326
ATSC7are,-1.4460310204081617
ATSC8are,-0.5732551836734658
BCUTZ-1h,8.028650050933766
BCUTZ-1l,5.6897390475020675
BCUTc-1h,0.4701445280487689
BCUTc-1l,-0.4207808776072133
BCUTd-1h,3.285932169460645
BCUTd-1l,0.9729547595987978
BCUTi-1h,14.692313282526632
BCUTi-1l,10.950809221077328
BCUTm-1h,16.01390687611008
BCUTm-1l,11.701307557638556
BCUTp-1h,1.9947900306559179
BCUTp-1l,0.7415769431870657
BCUTs-1h,7.008292761125978
BCUTs-1l,1.4044367973300367
BCUTv-1h,20.89929603447894
BCUTv-1l,14.701439159851839
BalabanJ,1.7194148227150166
Diameter,10
ETA_beta,30.25
GATS1are,0.6913402489532356
GATS2are,0.5263900920400998
GATS3are,0.9046447483981909
GATS4are,0.9255459827743525
GATS5are,1.5543895714245717
GATS6are,1.1950738917093764
GATS7are,1.3641336954530208
GATS8are,1.0759487489929058
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,156.88778505233714
MATS1are,0.0265433781121291
MATS2are,0.20316911090461975
MATS3are,-0.04868901450799566
MATS4are,0.1930283431041609
MATS5are,-0.33306601709114575
MATS6are,-0.12809273567941826
MATS7are,-0.1740245437768414
MATS8are,-0.08769809034957243
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,71.92105017116157
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,124.69103252373984
SpAD_Dzi,121.76906002759905
SpAD_Dzm,124.71083528161012
SpAD_Dzp,164.23264805402505
SpAD_Dzv,150.7750009980992
SpAbs_Dt,313.7755701046741
SpDiam_A,4.805643274146966
SpDiam_D,122.02115101781402
SpMAD_Dt,14.941693814508298
SpMax_Dt,156.88778505233714
SsssssAs,0
VE1_Dzpe,4.508009527647501
VE1_Dzse,4.508698879909786
VE2_Dzpe,0.2146671203641667
VE2_Dzse,0.21469994666237074
VE3_Dzpe,2.247793054402345
VE3_Dzse,2.2479459599267266
VMcGowan,210.80999999999975
VR1_Dzpe,115.20101554503712
VR1_Dzse,115.12356430208735
VR2_Dzpe,5.485762645001768
VR2_Dzse,5.482074490575588
VR3_Dzpe,5.488615908447426
VR3_Dzse,5.487943368452602
mZagreb1,6.527777777777779
mZagreb2,4.666666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11079134693877546
AATSC1are,0.002940776613347994
AATSC2are,0.022509379453476277
AATSC3are,-0.0053943214984624194
AATSC4are,0.021385870129870078
AATSC5are,-0.036900832653061245
AATSC6are,-0.01419156671899529
AATSC7are,-0.019280413605442154
AATSC8are,-0.009716189553787556
AETA_beta,1.4404761904761905
BCUTdv-1h,6.02204116716702
BCUTdv-1l,0.9959541011047746
BCUTpe-1h,3.500859273147184
BCUTpe-1l,2.2388005774168622
BCUTse-1h,3.713770375436083
BCUTse-1l,2.434686947503193
ETA_alpha,9.966666666666669
ETA_dBeta,4.75
ETA_eta_B,0.2326730120210403
ETA_eta_F,21.271363507779206
ETA_eta_L,3.871176252746008
ETA_eta_R,34.57326882237556
ETA_psi_1,0.585127201565558
LabuteASA,121.83846506961889
LogEE_DzZ,62.38293122785632
LogEE_Dzi,60.92247132535533
LogEE_Dzm,62.39272866533657
LogEE_Dzp,81.35419255914542
LogEE_Dzv,75.04544378176317
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,48.53093654769288
PEOE_VSA7,19.056471336613843
PEOE_VSA8,5.563451491696996
PEOE_VSA9,11.381314269532023
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,123.8632694106195
SpAD_Dzse,124.8104054018682
SpAbs_DzZ,123.98014816999834
SpAbs_Dzi,121.04817510803875
SpAbs_Dzm,124.00192581551138
SpAbs_Dzp,165.90933728333277
SpAbs_Dzv,151.52752577612932
SpDiam_Dt,211.63132818834788
SpMAD_DzZ,5.937668215416183
SpMAD_Dzi,5.798526667980907
SpMAD_Dzm,5.938611203886196
SpMAD_Dzp,7.820602288286907
SpMAD_Dzv,7.179761952290438
SpMax_DzZ,62.38293122785632
SpMax_Dzi,60.92247132535533
SpMax_Dzm,62.39272866533657
SpMax_Dzp,81.35419255914542
SpMax_Dzv,75.04544378176317
VE1_Dzare,4.507313863624985
VE2_Dzare,0.21463399350595166
VE3_Dzare,2.2476387251578562
VR1_Dzare,115.2731680287323
VR2_Dzare,5.489198477558681
VR3_Dzare,5.489242030513972
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4746031746031747
AETA_dBeta,0.2261904761904762
AETA_eta_B,0.011079667239097157
AETA_eta_F,1.0129220717990097
AETA_eta_L,0.18434172632123846
AETA_eta_R,1.6463461343988361
BCUTare-1h,3.5547921198974755
BCUTare-1l,2.189019654897836
ETA_beta_s,12.75
ETA_dPsi_A,0.128872798434442
ETA_dPsi_B,0.0
ETA_eta_BR,0.4906730120210403
ETA_eta_FL,6.310364297606048
ETA_eta_RL,10.181540550352056
LogEE_Dzpe,61.971625671096305
LogEE_Dzse,62.442227252679906
PEOE_VSA10,11.257379486545457
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,20.85631742623878
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,16.051916670617278
SlogP_VSA6,60.6636706846161
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,122.66788741704083
SpAbs_Dzpe,123.10344106067487
SpAbs_Dzse,124.10693891869781
SpDiam_DzZ,87.23652430926465
SpDiam_Dzi,84.44610014719709
SpDiam_Dzm,87.25235659616976
SpDiam_Dzp,119.06724506699027
SpDiam_Dzv,109.23078776102125
SpMAD_Dzpe,5.898250924315214
SpMAD_Dzse,5.9433526381842
SpMax_Dzpe,61.971625671096305
SpMax_Dzse,62.442227252679906
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.023365381524811442
AETA_eta_FL,0.3004935379812404
AETA_eta_RL,0.4848352643024788
DetourIndex,1597
EState_VSA1,5.969305287951849
EState_VSA2,5.563451491696996
EState_VSA3,11.387855989696922
EState_VSA4,11.250837766380558
EState_VSA5,0.0
EState_VSA6,11.60554013483581
EState_VSA7,60.6636706846161
EState_VSA8,5.098681808301038
EState_VSA9,0.0
ETA_beta_ns,17.5
ETA_shape_p,0.11705685618729093
ETA_shape_x,0.0
ETA_shape_y,0.34113712374581934
GhoseFilter,True
LogEE_Dzare,61.378837235963964
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,121.81491039561337
SpDiam_Dzpe,86.51877208549969
SpDiam_Dzse,87.3396581190913
SpMAD_Dzare,5.841327972240039
SpMax_Dzare,61.378837235963964
TopoPSA(NO),55.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6724074074074073
VSA_EState9,48.3275925925926
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025396825396825307
FilterItLogS,-3.689274565788998
SpDiam_Dzare,85.5253261304163
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6066666666666668
ETA_epsilon_2,0.8111111111111109
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5190476190476193
ETA_epsilon_5,0.7878787878787876
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1642937853107343
ETA_dEpsilon_B,0.08761904761904749
ETA_dEpsilon_C,-0.07667473769168681
ETA_dEpsilon_D,0.02323232323232327
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8095238095238095
MDEDescriptor,"0.0,1.9144534938893847,2.449489742783178,0.0,11.756648413616347,15.690868178646477,0.0,7.383136998085741,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0"
APolDescriptor,43.05910199999999
BCUTDescriptor,"11.850000000000005,15.99592522742049,-0.3276679280308314,0.294205613598803,4.64315187289401,10.570504350232328"
BPolDescriptor,18.242897999999997
TPSADescriptor,55.12
ALOGPDescriptor,"4.109999999999999,16.892099999999996,82.84849999999999"
XLogPDescriptor,3.7900000000000014
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,278.1055278
ChiPathDescriptor,"14.819626477379408,10.181540550352056,9.040075635590375,7.601645337616483,6.7160195918512295,5.18237599320305,3.3324156828209457,2.4723608565953628,11.52339176886,6.619918541277766,4.7275475203796455,3.3781665469665088,2.3769718424392026,1.5139788410330248,0.7690699468476565,0.46029424977258754"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4187743288517245,0.5515232159627705,0.0,0.0,0.025,0.1266500299099584,0.12619267727524985"
AtomCountDescriptor,35
BondCountDescriptor,23
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2423933944835617,0.0,0.4352722458035139,0.0,0.4837175773545743,0.0,0.11363772767197693,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,2,1,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"42.88899394544744,2.0423330450213064,11.538926077821902,4.861067604647386,6.677858473174513"
FractionalPSADescriptor,0.19819814599168853
WienerNumbersDescriptor,"876.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2078940040894475,5.8089086199820485,8.138623953232027,1.1014801015720472,1.5824161634976324,1.802804146560116"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.347107438016529"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,949.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"23.268898673634855,24.52271005508295,34.934290388430085,35.99018724033471,37.705487829059834"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.2759672392609726,-0.08880601840103222,-0.016312196400281212,-0.14015248248827447,0.1339710195991836"
EccentricConnectivityIndexDescriptor,344
AutocorrelationDescriptorPolarizability,"1405.9380162239936,1668.4233373441243,2370.00219154148,2361.2998236189433,2176.8364156946704"
