DLiP-ID,T000RB
SdO,24.382284209529068
SdS,0
Spe,62.44313725490197
SsF,0
SsI,0
Sse,64.96139839766933
StN,0
fMF,0.38461538461538464
nBr,0
nCl,0
AMID,2.018911236489509
BIC0,0.23745114798333372
BIC1,0.5732881440829487
BIC2,0.8009733330530354
BIC3,0.898908891635089
BIC4,0.908788527661798
BIC5,0.908788527661798
CIC0,4.543327664390162
CIC1,2.4514599061248883
CIC2,1.0332501455189256
CIC3,0.42322730775887596
CIC4,0.36168884622041464
CIC5,0.36168884622041464
GGI1,6.5
GGI2,3.1111111111111125
GGI3,1.875
GGI4,1.4666666666666668
GGI5,1.0138888888888888
GGI6,0.6710204081632654
GGI7,0.44270833333333337
GGI8,0.3156966490299824
GGI9,0.165
JGI1,0.19117647058823528
JGI2,0.06913580246913584
JGI3,0.04076086956521739
JGI4,0.03577235772357724
JGI5,0.025347222222222222
JGI6,0.01720565149136578
JGI7,0.011650219298245612
JGI8,0.009566565122120677
JGI9,0.005892857142857143
MIC0,13.697593135535177
MIC1,32.37404569111437
MIC2,39.345590105986695
MIC3,40.29904697260268
MIC4,40.36107774183345
MIC5,40.36107774183345
MPC2,45
MPC3,55
MPC4,65
MPC5,77
MPC6,71
MPC7,74
MPC8,77
MPC9,81
Mare,0.9742153846153846
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1615997143821495
RPCG,0.1068322787293391
SIC0,0.24559113534025925
SIC1,0.5929408527952184
SIC2,0.8284312453843071
SIC3,0.9297241017323303
SIC4,0.9399424184225419
SIC5,0.9399424184225419
SaaN,4.4663850177891185
SaaO,0
SaaS,0
Sare,63.324
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.614252837672126
SsSH,0
SssO,5.800090495402753
SssS,0
StCH,0
StsC,0
TIC0,96.137609661489
TIC1,232.10901394873179
TIC2,324.29264838811935
TIC3,363.9441328425226
TIC4,367.9441328425226
TIC5,367.9441328425226
Vabc,429.14623071813645
WPol,46
apol,70.26216899999997
bpol,38.85783100000002
nRot,10
ABCGG,18.084920098037596
ATS0Z,1336.0
ATS0d,191.0
ATS0i,10647.666750690218
ATS0m,5252.593288000001
ATS0p,90.597541860017
ATS0s,274.5
ATS0v,13209.191737476418
ATS1Z,1522.0
ATS1d,241.0
ATS1i,9839.079758420752
ATS1m,5695.900933999999
ATS1p,117.27144188599999
ATS1s,197.97222222222223
ATS1v,16878.64300894829
ATS2Z,2188.0
ATS2d,382.0
ATS2i,18477.04725308264
ATS2m,7970.507992999999
ATS2p,176.650418295037
ATS2s,347.1111111111111
ATS2v,24375.833869442184
ATS3Z,2423.0
ATS3d,447.0
ATS3i,26780.192033626616
ATS3m,8512.957581999997
ATS3p,208.62987872886598
ATS3s,437.94444444444446
ATS3v,27801.800270479882
ATS4Z,2320.0
ATS4d,425.0
ATS4i,28605.78499747051
ATS4m,7961.656513
ATS4p,202.94378905111097
ATS4s,484.3055555555556
ATS4v,26652.75748145198
ATS5Z,2229.0
ATS5d,399.0
ATS5i,27767.465489050803
ATS5m,7745.619808
ATS5p,188.418760587903
ATS5s,531.5
ATS5v,24894.093196455273
ATS6Z,2100.0
ATS6d,375.0
ATS6i,24824.91806592896
ATS6m,7349.7326029999995
ATS6p,177.57102718596
ATS6s,437.9444444444445
ATS6v,23740.69275237791
ATS7Z,2051.0
ATS7d,353.0
ATS7i,23755.236514516564
ATS7m,7182.217954
ATS7p,171.005158919413
ATS7s,441.1388888888889
ATS7v,23007.36419323917
ATS8Z,1825.0
ATS8d,327.0
ATS8i,22782.39238148432
ATS8m,6263.313641
ATS8p,161.53743948971498
ATS8s,418.4722222222222
ATS8v,21307.596662913875
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,9
C2SP3,7
C3SP2,1
C3SP3,2
C4SP3,0
FCSP3,0.48
GGI10,0.17324762779308234
JGI10,0.007874892172412834
JGT10,0.41438290779539
Kier1,26.602076124567475
Kier2,13.777777777777779
Kier3,8.62809917355372
MAXdO,12.639720469024049
MID_C,51.40511666465312
MID_N,5.953567907299828
MID_O,7.246474995711341
MID_X,0.0
MID_h,13.20004290301117
MINdO,11.742563740505018
MPC10,83
MWC01,34.0
MWC02,5.0689042022202315
MWC03,5.883322388488279
MWC04,6.725033642166843
MWC05,7.553286605600419
MWC06,8.395929103923198
MWC07,9.228671328660907
MWC08,10.071667925775051
MWC09,10.906451270818945
MWC10,11.749758881010447
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.6830000000000016
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.517452896464707
SRW05,0.0
SRW06,6.9874902470009905
SRW07,0.0
SRW08,8.537975730598767
SRW09,0.0
SRW10,10.12739081519658
SaaCH,13.177971120682468
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.320612541767915
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.15375566451728
SdssS,0
SsCH3,3.909119051127877
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.7771661197874025
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.612961925254861
VE1_D,5.573131080722785
VE2_A,0.1441550601642144
VE2_D,0.17416034627258703
VE3_A,2.6920209605547285
VE3_D,2.881107838791655
VR1_A,533.08023943008
VR1_D,204.57898030607566
VR2_A,16.65875748219
VR2_D,6.3930931345648645
VR3_A,7.4418227656618505
VR3_D,6.484104922493621
WPath,3660
Xc-3d,1.9239838652067118
Xc-4d,0.0
Xc-5d,0.35911675639654195
Xc-6d,0.0
Xp-0d,22.92407448406449
Xp-1d,15.456728795830728
Xp-2d,13.502940565257864
Xp-3d,10.821986418555067
Xp-4d,8.397698570394896
Xp-5d,6.6182096299020685
Xp-6d,3.9941931681727745
Xp-7d,2.7408971870536027
ZMIC0,108.13617775924801
ZMIC1,50.79816473213633
ZMIC2,28.15808993659752
ZMIC3,23.777076684687728
ZMIC4,23.405092953853455
ZMIC5,23.405092953853455
nAcid,1
nAtom,65
nBase,0
nRing,3
piPC1,3.7612001156935624
piPC2,4.23410650459726
piPC3,4.639571612705423
piPC4,5.049856007249537
piPC5,5.488421063784046
piPC6,5.408572135783628
piPC7,5.544689043981454
piPC8,5.741800541843722
piPC9,6.003269592557745
AATS0Z,20.553846153846155
AATS0d,2.9384615384615387
AATS0i,163.81025770292644
AATS0m,80.80912750769232
AATS0p,1.3938083363079539
AATS0s,4.223076923076923
AATS0v,203.21833442271412
AATS1Z,22.71641791044776
AATS1d,3.5970149253731343
AATS1i,146.85193669284703
AATS1m,85.0134467761194
AATS1p,1.7503200281492537
AATS1s,2.9548092868988394
AATS1v,251.92004490967597
AATS2Z,18.233333333333334
AATS2d,3.183333333333333
AATS2i,153.97539377568867
AATS2m,66.42089994166666
AATS2p,1.4720868191253085
AATS2s,2.8925925925925924
AATS2v,203.1319489120182
AATS3Z,14.508982035928144
AATS3d,2.6766467065868262
AATS3i,160.36043133908154
AATS3m,50.9757939041916
AATS3p,1.2492807109512933
AATS3s,2.6224218230206255
AATS3v,166.47784593101727
AATS4Z,13.181818181818182
AATS4d,2.414772727272727
AATS4i,162.53286930380972
AATS4m,45.236684732954544
AATS4p,1.153089710517676
AATS4s,2.751736111111111
AATS4v,151.43612205370442
AATS5Z,13.189349112426035
AATS5d,2.36094674556213
AATS5i,164.30452952101066
AATS5m,45.83206986982249
AATS5p,1.1149039088041597
AATS5s,3.1449704142011834
AATS5v,147.3023266062442
AATS6Z,13.72549019607843
AATS6d,2.450980392156863
AATS6i,162.25436644398013
AATS6m,48.03746799346405
AATS6p,1.160594948927843
AATS6s,2.8623819898329708
AATS6v,155.1679264861301
AATS7Z,13.952380952380953
AATS7d,2.401360544217687
AATS7i,161.60024839807187
AATS7m,48.858625537414966
AATS7p,1.1633004008123333
AATS7s,3.000944822373394
AATS7v,156.51268158666102
AATS8Z,13.035714285714286
AATS8d,2.335714285714286
AATS8i,162.73137415345943
AATS8m,44.737954578571426
AATS8p,1.1538388534979642
AATS8s,2.9890873015873014
AATS8v,152.1971190208134
AMID_C,1.60640989577041
AMID_N,0.18604899710311962
AMID_O,0.2264523436159794
AMID_X,0.0
AMID_h,0.41250134071909905
ATS0dv,406.0
ATS0pe,397.3417
ATS0se,494.2339839999999
ATS1dv,386.0
ATS1pe,429.17349999999993
ATS1se,515.7834559999999
ATS2dv,503.0
ATS2pe,745.9693
ATS2se,913.482716
ATS3dv,488.0
ATS3pe,1015.1312
ATS3se,1264.207592
ATS4dv,466.0
ATS4pe,1066.9426
ATS4se,1335.658596
ATS5dv,499.0
ATS5pe,1021.9902000000001
ATS5se,1283.7047120000002
ATS6dv,461.0
ATS6pe,927.2391
ATS6se,1162.4745799999998
ATS7dv,429.0
ATS7pe,896.5586000000001
ATS7se,1122.959152
ATS8dv,366.0
ATS8pe,853.9567
ATS8se,1072.362628
ATSC0Z,479.13846153846157
ATSC0c,1.373930050511543
ATSC0d,34.061538461538454
ATSC0i,91.7957603375529
ATSC0m,2280.1397936
ATSC0p,14.647197358716062
ATSC0s,98.36153846153846
ATSC0v,3261.6362394546513
ATSC1Z,12.549585798816578
ATSC1c,-0.8145106958431052
ATSC1d,9.644260355029584
ATSC1i,-6.051511198841626
ATSC1m,61.535525519999695
ATSC1p,0.007030534716951836
ATSC1s,-4.023517422748189
ATSC1v,71.50627801643653
ATSC2Z,8.421301775147949
ATSC2c,0.18626060273935846
ATSC2d,-7.298224852071008
ATSC2i,-10.926115364506808
ATSC2m,26.71671299999972
ATSC2p,-2.00466965150736
ATSC2s,28.918014464168316
ATSC2v,-364.8359066259964
ATSC3Z,-44.69420118343196
ATSC3c,0.12282394787710484
ATSC3d,-9.065798816568048
ATSC3i,-9.030768186131516
ATSC3m,-214.48901208000012
ATSC3p,-1.5525773697090501
ATSC3s,-8.58955950032873
ATSC3v,-351.9901136388719
ATSC4Z,-112.55952662721893
ATSC4c,-0.336929964459895
ATSC4d,-6.228165680473373
ATSC4i,-21.145801993539628
ATSC4m,-537.3521516399999
ATSC4p,-3.9206269001504275
ATSC4s,-25.63491781722551
ATSC4v,-816.5029039129003
ATSC5Z,45.45538461538461
ATSC5c,0.15688536634411626
ATSC5d,2.1476923076923082
ATSC5i,6.496089622248712
ATSC5m,212.46580064
ATSC5p,0.5226644719471012
ATSC5s,33.867692307692316
ATSC5v,238.38294704514382
ATSC6Z,28.674082840236693
ATSC6c,0.02312114864891054
ATSC6d,0.1166863905325437
ATSC6i,5.013987681429638
ATSC6m,141.57683467999988
ATSC6p,0.5754503001203934
ATSC6s,-11.134766600920448
ATSC6v,268.259110628255
ATSC7Z,9.502248520710054
ATSC7c,-0.06262230105975776
ATSC7d,0.9223668639053255
ATSC7i,-1.9906657850657692
ATSC7m,52.19225031999993
ATSC7p,0.3359934843477069
ATSC7s,-20.358231426692964
ATSC7v,158.16225454348864
ATSC8Z,-76.40591715976332
ATSC8c,0.11180037160702957
ATSC8d,-0.024852071005917242
ATSC8i,16.51047178719726
ATSC8m,-347.32457819999996
ATSC8p,3.6240756024491123
ATSC8s,-26.875706771860617
ATSC8v,208.87841592888844
AXp-0d,0.7163773276270153
AXp-1d,0.4546096704656096
AXp-2d,0.3000653458946192
AXp-3d,0.19676338942827395
AXp-4d,0.12919536262145995
AXp-5d,0.08595077441431258
AXp-6d,0.056256241805250344
AXp-7d,0.03703915117640004
GATS1Z,0.8941421840195375
GATS1c,1.5913534996524337
GATS1d,0.967520122962424
GATS1i,1.3416426706640276
GATS1m,0.9003026251602577
GATS1p,1.1837542627482254
GATS1s,0.6671161800029856
GATS1v,1.0776469792534342
GATS2Z,0.9316722322116618
GATS2c,0.8914945977622809
GATS2d,1.401385124962361
GATS2i,1.2168089013432213
GATS2m,0.9393966378781419
GATS2p,1.1657409758968529
GATS2s,0.4624662200324984
GATS2v,1.1084044342259831
GATS3Z,1.0125959229755233
GATS3c,0.9448249911295862
GATS3d,1.2207563193396407
GATS3i,1.079181676436548
GATS3m,1.0138202026810255
GATS3p,1.0478931795688682
GATS3s,0.879615082288175
GATS3v,1.0377749740954774
GATS4Z,1.0856607430586365
GATS4c,1.0982690078286466
GATS4d,1.0622485012728917
GATS4i,1.0809205528596215
GATS4m,1.0844706211094732
GATS4p,1.0725410618023692
GATS4s,1.2329796755385243
GATS4v,1.0643952823220535
GATS5Z,0.9765061550317137
GATS5c,1.0214258073629165
GATS5d,0.9561531512751028
GATS5i,0.9349528170330282
GATS5m,0.9744084405616676
GATS5p,0.9402361782592317
GATS5s,1.162772821488705
GATS5v,0.9317973895634536
GATS6Z,0.9847740791667295
GATS6c,1.1636697198413801
GATS6d,1.0377219240601996
GATS6i,0.9366738212419624
GATS6m,0.9812099981987884
GATS6p,0.9682690459065071
GATS6s,1.2772231056425942
GATS6v,0.9426216233362277
GATS7Z,1.0149736750595433
GATS7c,1.2068938758612673
GATS7d,1.0033859975787969
GATS7i,0.9536394424572144
GATS7m,1.0095382503789396
GATS7p,0.9824912723133558
GATS7s,1.506405226254627
GATS7v,0.9559578622478514
GATS8Z,1.1077024696341418
GATS8c,1.128060264328676
GATS8d,0.9394760614272811
GATS8i,0.8471259261739876
GATS8m,1.099221095907309
GATS8p,0.8641413745747984
GATS8s,1.5482887506036018
GATS8v,0.9364823212158138
MATS1Z,0.025410131464434844
MATS1c,-0.5751362257737784
MATS1d,0.2746902344645337
MATS1i,-0.06395577586497037
MATS1m,0.026182010563018374
MATS1p,0.0004656636926465916
MATS1s,-0.03968433684656665
MATS1v,0.02126900646233649
MATS2Z,0.009520292833290542
MATS2c,0.07343253012013864
MATS2d,-0.1160606744956339
MATS2i,-0.06447261254054584
MATS2m,0.006346783173391062
MATS2p,-0.07413450514160369
MATS2s,0.1592484699448804
MATS2v,-0.060589052522747565
MATS3Z,-0.036306721260792055
MATS3c,0.03479487780170506
MATS3d,-0.10359497806554914
MATS3i,-0.0382911982030479
MATS3m,-0.03661343372502532
MATS3p,-0.04125680607866485
MATS3s,-0.033989319138111256
MATS3v,-0.04200411388058061
MATS4Z,-0.08676047334376384
MATS4c,-0.09056819292078479
MATS4d,-0.06752997454216969
MATS4i,-0.0850750526671821
MATS4m,-0.0870358563965254
MATS4p,-0.09885568978760145
MATS4s,-0.09625145547126858
MATS4v,-0.09245340245937336
MATS5Z,0.03648807524353375
MATS5c,0.04391819328393156
MATS5d,0.02425126815370719
MATS5i,0.02721798914644517
MATS5m,0.035838862099656324
MATS5p,0.013724454718506817
MATS5s,0.13243017247083883
MATS5v,0.02811035386301901
MATS6Z,0.025424383298999886
MATS6c,0.007149352477343567
MATS6d,0.0014553849242196044
MATS6i,0.02320505301924348
MATS6m,0.026378655132507395
MATS6p,0.016690725449867227
MATS6s,-0.04809254179095179
MATS6v,0.034941446704078956
MATS7Z,0.008769228215303584
MATS7c,-0.020153961339845487
MATS7d,0.011973895249156576
MATS7i,-0.009588965376062089
MATS7m,0.010121399568827513
MATS7p,0.010143138230623931
MATS7s,-0.09151889251655757
MATS7v,0.021441903894294817
MATS8Z,-0.07403742064511395
MATS8c,0.03778017328440544
MATS8d,-0.00033875338753387653
MATS8i,0.08350686522694545
MATS8m,-0.0707227865287897
MATS8p,0.11487566450432601
MATS8s,-0.12685859646640127
MATS8v,0.02973331708953158
MAXaaN,4.4663850177891185
MAXsOH,9.614252837672126
MAXssO,5.800090495402753
MINaaN,4.4663850177891185
MINsOH,9.614252837672126
MINssO,5.800090495402753
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.92220205108026
SpAD_D,473.57591872869534
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.438165661195175
SssNH2,0
SsssAs,0
SsssCH,-0.7322913904366197
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,694
TMWC10,141.58302534866434
TSRW10,67.40441619385831
VE1_Dt,5.56055986751037
VE2_Dt,0.17376749585969906
VE3_Dt,2.878849608594101
VR1_Dt,206.3158899930426
VR2_Dt,6.447371562282581
VR3_Dt,6.492559250634806
Xc-3dv,0.9089749832736446
Xc-4dv,0.0
Xc-5dv,0.126023494362066
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.367148116161318
Xp-0dv,18.842422222593598
Xp-1dv,11.34581276332829
Xp-2dv,8.478346984740426
Xp-3dv,6.115851496583008
Xp-4dv,4.173579811935955
Xp-5dv,2.856413365567177
Xp-6dv,1.4481737174043587
Xp-7dv,0.8166957209112373
Xpc-4d,4.17865497009328
Xpc-5d,5.714515544927617
Xpc-6d,8.034196008605743
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,67
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.235023283164784
AATS0dv,6.246153846153846
AATS0pe,6.112949230769231
AATS0se,7.603599753846153
AATS1dv,5.7611940298507465
AATS1pe,6.405574626865671
AATS1se,7.698260537313431
AATS2dv,4.191666666666666
AATS2pe,6.216410833333333
AATS2se,7.612355966666667
AATS3dv,2.9221556886227544
AATS3pe,6.078629940119761
AATS3se,7.570105341317365
AATS4dv,2.647727272727273
AATS4pe,6.062173863636364
AATS4se,7.588969295454546
AATS5dv,2.9526627218934913
AATS5pe,6.047279289940829
AATS5se,7.595885869822486
AATS6dv,3.0130718954248366
AATS6pe,6.060386274509804
AATS6se,7.597873071895424
AATS7dv,2.9183673469387754
AATS7pe,6.099038095238096
AATS7se,7.639177904761904
AATS8dv,2.6142857142857143
AATS8pe,6.099690714285714
AATS8se,7.659733057142858
AATSC0Z,7.371360946745563
AATSC0c,0.02113738539248528
AATSC0d,0.5240236686390531
AATSC0i,1.4122424667315832
AATSC0m,35.079073747692306
AATSC0p,0.22534149782640095
AATSC0s,1.5132544378698225
AATSC0v,50.179019068533094
AATSC1Z,0.18730725072860563
AATSC1c,-0.012156876057359779
AATSC1d,0.14394418440342663
AATSC1i,-0.090321062669278
AATSC1m,0.9184406794029805
AATSC1p,0.00010493335398435576
AATSC1s,-0.0600524988469879
AATSC1v,1.0672578808423363
AATSC2Z,0.07017751479289958
AATSC2c,0.0015521716894946538
AATSC2d,-0.06081854043392507
AATSC2i,-0.09105096137089007
AATSC2m,0.22263927499999767
AATSC2p,-0.016705580429227998
AATSC2s,0.2409834538680693
AATSC2v,-3.0402992218833034
AATSC3Z,-0.2676299472061794
AATSC3c,0.0007354727417790708
AATSC3d,-0.054286220458491304
AATSC3i,-0.054076456204380334
AATSC3m,-1.2843653417964078
AATSC3p,-0.009296870477299702
AATSC3s,-0.051434488025920544
AATSC3v,-2.10772523137049
AATSC4Z,-0.6395427649273803
AATSC4c,-0.001914374798067585
AATSC4d,-0.03538730500268962
AATSC4i,-0.12014660223602061
AATSC4m,-3.053137225227272
AATSC4p,-0.022276289205400156
AATSC4s,-0.14565294214332677
