DLiP-ID,C0025O
DLiP-Mol-ID,28611
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H12ClN3O3/c1-10-16-13(18(23)24)9-14(15-6-3-7-25-15)20-17(16)22(21-10)12-5-2-4-11(19)8-12/h2-9H,1H3,(H,23,24)"
Standard Inchi Key(RDKit),YABKWSWWULJVQN-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1nn(-c2cccc(Cl)c2)c2nc(-c3ccco3)cc(C(=O)O)c12
SMILES(SDF),
MW(SDF),
MW(RDKit),353.765
MW Monoisotopic(RDKit),353.056718924
MolLogP(RDKit),4.34052
XLogP(SDF),
XLogP(CDK),4.142
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),81.15
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.592133192577553
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,838027.3290637783
qed,0.5921331925775527
Chi0,17.551677284948287
Chi1,12.041713895658196
TPSA,81.15
Chi0n,13.102117589453794
Chi0v,13.85804653547225
Chi1n,7.478632849360891
Chi1v,7.856597322370119
Chi2n,5.513201993342093
Chi2v,5.949637773814077
Chi3n,3.8695859347929558
Chi3v,4.104683037580695
Chi4n,2.796020624966672
Chi4v,2.9805490041943004
MolMR,93.27330000000005
MolWt,353.7650000000001
fr_SH,0
Kappa1,15.410174419205754
Kappa2,5.7509992874736975
Kappa3,2.5637714098640374
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1100.4124344227223
MolLogP,4.340520000000002
NOCount,6
fr_Ar_N,3
fr_COO2,1
fr_urea,0
BalabanJ,2.0723775271877325
SMR_VSA1,14.318215515965875
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,65.0077452751571
SMR_VSA8,0.0
SMR_VSA9,17.141561688406465
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
