DLiP-ID,I001F9
DLiP-Mol-ID,29871
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H12N2OS/c1-10-6-8-11(9-7-10)16-17-15-14(18)12-4-2-3-5-13(12)19-15/h2-9,16H,1H3"
Standard Inchi Key(RDKit),YFMADDFFVFAOSW-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(NN=C2Sc3ccccc3C2=O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),268.341
MW Monoisotopic(RDKit),268.067034004
MolLogP(RDKit),3.70902
XLogP(SDF),
XLogP(CDK),4.52
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),41.46
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.844136029199013
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,LEDGF_IN
Common Target Pref Name,LEDGF/IN
RDKit Descriptors
Ipc,37028.38556113628
qed,0.8441360291990126
Chi0,13.242276208189782
Chi1,9.237183443017884
TPSA,41.46
Chi0n,10.382512329944692
Chi0v,11.199008910872418
Chi1n,5.958303505431298
Chi1v,6.774800086359023
Chi2n,4.322130401289827
Chi2v,5.352779283216192
Chi3n,2.870674055407696
Chi3v,3.9166148889234185
Chi4n,1.825945958402079
Chi4v,2.7454966192375214
MolMR,78.86620000000003
MolWt,268.341
fr_SH,0
