DLiP-ID,P0006R
ATS6v,8913.867063997397
ATS7Z,838.0
ATS7d,142.0
ATS7i,7290.396923622295
ATS7m,3048.5924889999997
ATS7p,63.901575871094
ATS7s,153.05555555555554
ATS7v,8984.76350579646
ATS8Z,828.0
ATS8d,137.0
ATS8i,7891.578120294444
ATS8m,2955.7766880000004
ATS8p,65.99412939794298
ATS8s,165.61111111111111
ATS8v,9069.142166879716
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.03928782777267627
JGI10,0.0049109784715845334
JGT10,0.39481925133460183
Kier1,14.917355371900827
Kier2,6.84
Kier3,3.621301775147929
MAXdO,12.008464978584026
MID_C,31.17402654459528
MID_N,6.294505055469464
MID_O,3.5451793666586107
MID_X,0.0
MID_h,9.839684422128077
MINdO,12.008464978584026
MPC10,55
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.493061443340548
MWC04,6.35088571671474
MWC05,7.201170883281678
MWC06,8.06054004653864
MWC07,8.913953858894255
MWC08,9.773549695421735
MWC09,10.62830295942287
MWC10,11.488007577007265
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.8699999999999997
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.5998704992128365
SRW07,4.59511985013459
SRW08,8.181160858023409
SRW09,6.580639137284949
SRW10,9.805599051717003
SaaCH,8.474994674420628
SaaNH,2.8581758978588883
SaaSe,0
SaaaC,0
SaasC,2.5918400339806373
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.2629903628117916
SdssC,-0.1982178287981855
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.0427191987906275
SsssP,0
VE1_A,3.8609387490060696
VE1_D,4.420446784031425
VE2_A,0.1930469374503035
VE2_D,0.22102233920157124
VE3_A,2.044057533692918
VE3_D,2.1793879539011254
VR1_A,154.95789106405863
VR1_D,103.43559065150978
VR2_A,7.747894553202931
VR2_D,5.171779532575489
VR3_A,5.736300590015602
VR3_D,5.332096287002745
WPath,892
Xc-3d,1.1449447628442508
Xc-4d,0.0
Xc-5d,0.2757834230632086
Xc-6d,0.0
Xp-0d,13.94938298937633
Xp-1d,9.737183443017884
Xp-2d,8.6103706023963
Xp-3d,7.33726885745552
Xp-4d,5.964919954648302
Xp-5d,4.32663744086938
Xp-6d,2.6902356098035876
Xp-7d,1.8577570706389028
ZMIC0,65.16278036197842
ZMIC1,33.48067624065913
ZMIC2,23.87089447747999
ZMIC3,21.525498644049854
ZMIC4,21.346682471652997
ZMIC5,21.346682471652997
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.417726683613366
piPC2,3.965563772356176
piPC3,4.512232190328822
piPC4,4.981463916795976
piPC5,5.259121653082261
piPC6,5.309813531686463
piPC7,5.56798661529918
piPC8,5.798429555871364
piPC9,5.929090348799788
AATS0Z,23.714285714285715
AATS0d,3.4
AATS0i,162.29436804996388
AATS0m,93.70648354285713
AATS0p,1.5262600449352859
AATS0s,4.796825396825396
AATS0v,228.0495361799332
AATS1Z,25.72972972972973
AATS1d,4.054054054054054
AATS1i,148.2366990113554
AATS1m,98.08244048648648
AATS1p,1.8341242247567566
AATS1s,3.3941441441441444
AATS1v,271.4491223207311
AATS2Z,21.93548387096774
AATS2d,3.725806451612903
AATS2i,153.41734276968785
AATS2m,81.92826241935484
AATS2p,1.6325754779765644
AATS2s,3.1536738351254483
AATS2v,235.94395655800366
AATS3Z,17.5
AATS3d,3.0375
AATS3i,156.975809198623
AATS3m,63.10571599999999
AATS3p,1.3937422095705123
AATS3s,3.0906250000000006
AATS3v,192.77966378534205
AATS4Z,15.121951219512194
AATS4d,2.5609756097560976
AATS4i,162.07650714320047
AATS4m,52.91637787804877
AATS4p,1.2035094753297195
AATS4s,3.513211382113821
AATS4v,161.45727890001822
AATS5Z,12.887323943661972
AATS5d,2.408450704225352
AATS5i,166.89020307755388
AATS5m,44.84435032394365
AATS5p,1.0938869878405353
AATS5s,2.8771517996870113
AATS5v,145.12701029433822
AATS6Z,16.15686274509804
AATS6d,2.843137254901961
AATS6i,162.19149995683023
AATS6m,57.52626588235294
AATS6p,1.2617602790125688
AATS6s,3.3017429193899783
AATS6v,174.78170713720385
AATS7Z,18.217391304347824
AATS7d,3.0869565217391304
AATS7i,158.48688964396294
AATS7m,66.27374976086956
AATS7p,1.3891646928498695
AATS7s,3.327294685990338
AATS7v,195.3209457781839
AATS8Z,16.56
AATS8d,2.74
AATS8i,157.83156240588886
AATS8m,59.115533760000005
AATS8p,1.3198825879588596
AATS8s,3.312222222222222
AATS8v,181.38284333759432
AMID_C,1.5587013272297638
AMID_N,0.3147252527734732
AMID_O,0.17725896833293053
AMID_X,0.0
AMID_h,0.49198422110640383
ATS0dv,282.0
ATS0pe,221.5295
ATS0se,271.19303999999994
ATS1dv,283.0
ATS1pe,243.76659999999998
ATS1se,289.96948
ATS2dv,375.0
ATS2pe,398.90500000000003
ATS2se,480.72584800000004
ATS3dv,345.0
ATS3pe,499.8476
ATS3se,613.105536
ATS4dv,311.0
ATS4pe,511.2958
ATS4se,632.8687199999999
ATS5dv,207.0
ATS5pe,427.9545
ATS5se,538.5497
ATS6dv,209.0
ATS6pe,321.9341
ATS6se,397.815656
ATS7dv,219.0
ATS7pe,291.35260000000005
ATS7se,356.858116
ATS8dv,211.0
ATS8pe,312.81210000000004
ATS8se,385.730016
ATSC0Z,253.8857142857143
ATSC0c,0.8394980840855736
ATSC0d,19.542857142857137
ATSC0i,54.9590356056771
ATSC0m,1207.5942264000005
ATSC0p,7.80557170842
ATSC0s,56.87619047619048
ATSC0v,1709.5055770272838
ATSC1Z,7.149387755102061
ATSC1c,-0.2984846865035935
ATSC1d,5.654693877551019
ATSC1i,1.3598689338889196
ATSC1m,35.702403920000435
ATSC1p,0.361328772818
ATSC1s,-3.7222902494331067
ATSC1v,69.73049920052993
ATSC2Z,-21.28326530612243
ATSC2c,-0.2069767815141101
ATSC2d,-5.818775510204082
ATSC2i,-4.4222147332713195
ATSC2m,-99.53452007999948
ATSC2p,-0.5728043908300002
ATSC2s,0.07249433106576034
ATSC2v,-77.39637375248208
ATSC3Z,-58.25306122448979
ATSC3c,-0.10256930522727277
ATSC3d,-11.783673469387754
ATSC3i,-11.622790235284945
ATSC3m,-282.8155087999998
ATSC3p,-3.0286172673199996
ATSC3s,-1.8289115646258505
ATSC3v,-572.3612351285107
ATSC4Z,-67.67510204081633
ATSC4c,0.3818055722444859
ATSC4d,-3.700408163265306
ATSC4i,-15.868751048956113
ATSC4m,-334.86799927999994
ATSC4p,-3.493071498158
ATSC4s,16.852766439909306
ATSC4v,-786.100803036246
ATSC5Z,51.06040816326528
ATSC5c,-0.19961783623550325
ATSC5d,5.270204081632653
ATSC5i,11.06834852119373
ATSC5m,253.30887875999952
ATSC5p,2.593551669721
ATSC5s,-10.42027210884354
ATSC5v,613.4137602224148
ATSC6Z,-32.40489795918367
ATSC6c,0.08773139457153603
ATSC6d,1.6661224489795918
ATSC6i,2.402709478914175
ATSC6m,-147.27212064
ATSC6p,0.8707650339759997
ATSC6s,-21.884671201814065
ATSC6v,31.372216882406097
ATSC7Z,-15.506938775510202
ATSC7c,-0.14010388318496478
ATSC7d,-2.056326530612245
ATSC7i,1.4128410038778756
ATSC7m,-74.26131163999989
ATSC7p,-0.3090234788270001
ATSC7s,-3.2102947845804994
ATSC7v,-82.26674056003625
ATSC8Z,-36.751020408163264
ATSC8c,-0.019502485631587692
ATSC8d,-0.7469387755102043
ATSC8i,-9.669877173969653
ATSC8m,-176.92902239999992
ATSC8p,-1.354000898868
ATSC8s,-5.869160997732431
ATSC8v,-322.75772796914305
AXp-0d,0.6974691494688166
AXp-1d,0.4425992474099038
AXp-2d,0.28701235341320996
AXp-3d,0.1881350989091159
AXp-4d,0.12426916572183962
AXp-5d,0.08163466869564868
AXp-6d,0.053804712196071754
AXp-7d,0.035052020200734016
GATS1Z,0.7655072357975801
GATS1c,1.2720553232824845
GATS1d,0.7523312786470684
GATS1i,1.1424197263466975
GATS1m,0.7682896556828098
GATS1p,0.9665785056457054
GATS1s,0.6967481128147571
GATS1v,0.887878149095709
GATS2Z,0.892070164739024
GATS2c,1.0408176263158708
GATS2d,1.360946047915488
GATS2i,1.1693259352861782
GATS2m,0.8950066491847884
GATS2p,1.0210953465406958
GATS2s,0.5880140026215529
GATS2v,0.9611321482682771
GATS3Z,1.0194547602970965
GATS3c,0.917758265207485
GATS3d,1.3265716374269008
GATS3i,1.0963049572424877
GATS3m,1.0234326657240298
GATS3p,1.157909925285567
GATS3s,0.8707387949319043
GATS3v,1.116244875118823
GATS4Z,1.1097272772187547
GATS4c,0.7936757678259939
GATS4d,0.9441413493082302
GATS4i,1.072039521186485
GATS4m,1.1124223431569014
GATS4p,1.1464374003677098
GATS4s,1.0044162732317208
GATS4v,1.1556033148418607
GATS5Z,0.9591206930984963
GATS5c,1.0905947075448816
GATS5d,0.8086236718556957
GATS5i,0.7867014650263826
GATS5m,0.9531790640089257
GATS5p,0.792854911365991
GATS5s,1.2360400963494742
GATS5v,0.8207739384238264
GATS6Z,1.1028584289894214
GATS6c,0.978096600386462
GATS6d,1.0063352826510725
GATS6i,0.9121604009565178
GATS6m,1.0945003907536621
GATS6p,0.883008365753624
GATS6s,1.7738334449653939
GATS6v,0.9355870768757679
GATS7Z,0.9941994735245476
GATS7c,1.1103059336961034
GATS7d,1.1535405542842616
GATS7i,0.9824952268309096
GATS7m,0.9937272021875082
GATS7p,1.004699842858288
GATS7s,1.1587589912344562
GATS7v,0.9889245142195583
GATS8Z,1.0686698176907494
GATS8c,1.1003773631534537
GATS8d,0.9394736842105267
GATS8i,1.0567558215888793
GATS8m,1.0684821561515205
GATS8p,1.1205850269184632
GATS8s,1.2204872739450767
GATS8v,1.1069353036911387
MATS1Z,0.026637711310229954
MATS1c,-0.33633236868261834
MATS1d,0.27370791844476056
MATS1i,0.023405842021310536
MATS1m,0.0279667983750879
MATS1p,0.04378891137879218
MATS1s,-0.06190789751573409
MATS1v,0.03858500604732193
MATS2Z,-0.04732344463563557
MATS2c,-0.13918046236778628
MATS2d,-0.16808149405772504
MATS2i,-0.04542313225594288
MATS2m,-0.046529571566561144
MATS2p,-0.04142647450861562
MATS2s,0.0007195316494897403
MATS2v,-0.025557975299420582
MATS3Z,-0.10038262435291469
MATS3c,-0.05345345258984253
MATS3d,-0.2637975146198831
MATS3i,-0.09252292497308488
MATS3m,-0.10246139174485859
MATS3p,-0.16975310764529633
MATS3s,-0.01406825602813128
MATS3v,-0.1464798031277361
MATS4Z,-0.1137744767049291
MATS4c,0.1941228885694172
MATS4d,-0.0808194266153188
MATS4i,-0.12324174404263066
MATS4m,-0.11836050552627667
MATS4p,-0.19101037148175806
MATS4s,0.12647214780084848
MATS4v,-0.19627360979290695
MATS5Z,0.09914155199031227
MATS5c,-0.11721665668222275
MATS5d,0.13293797874969118
MATS5i,0.09927809111131526
MATS5m,0.10340441458458717
MATS5p,0.16379471411466653
MATS5s,-0.09031466090582344
MATS5v,0.17688568493833431
MATS6Z,-0.08759317366379366
MATS6c,0.07171882931642055
MATS6d,0.05850819860107787
MATS6i,0.030002678388933248
MATS6m,-0.0836945889525329
MATS6p,0.07655862621845504
MATS6s,-0.26406290357178824
MATS6v,0.012594257106709595
MATS7Z,-0.046472712327158494
MATS7c,-0.12698156518168546
MATS7d,-0.08005975082634124
MATS7i,0.019559799557887784
MATS7m,-0.04678986588768597
MATS7p,-0.030122913318883532
MATS7s,-0.04294618849316133
MATS7v,-0.036615416739741766
MATS8Z,-0.10132793157776276
MATS8c,-0.016261788086129575
MATS8d,-0.026754385964912298
MATS8i,-0.12316289664077637
MATS8m,-0.10255954605647152
MATS8p,-0.12142616384975256
MATS8s,-0.07223431569546779
MATS8v,-0.1321612591467985
MAXaaN,4.180902301896169
MAXsOH,9.63783165911503
MINaaN,4.180902301896169
MINsOH,9.63783165911503
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.27077598277294
SpAD_D,183.10747059172354
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.473632054673721
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,477
TMWC10,114.56343253077927
TSRW10,67.07289263284204
VE1_Dt,4.411486386193163
VE2_Dt,0.22057431930965815
VE3_Dt,2.177358862253831
VR1_Dt,103.92150166381496
VR2_Dt,5.196075083190748
VR3_Dt,5.336783003008562
Xc-3dv,0.5058625301781283
Xc-4dv,0.0
Xc-5dv,0.06791910646688769
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3180413817439771
Xch-7d,0.44174707569343535
Xp-0dv,10.912661304850763
Xp-1dv,6.499414747756651
Xp-2dv,4.774786339942141
Xp-3dv,3.4364079664480913
Xp-4dv,2.304191560801539
Xp-5dv,1.4865640351979998
Xp-6dv,0.7605949761059854
Xp-7dv,0.43138019032822517
Xpc-4d,2.8273820762551094
Xpc-5d,4.3348374289354075
Xpc-6d,5.638811051868613
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.2476801394823855
AATS0dv,8.057142857142857
AATS0pe,6.329414285714286
AATS0se,7.74837257142857
AATS1dv,7.648648648648648
AATS1pe,6.588286486486486
AATS1se,7.837012972972972
AATS2dv,6.048387096774194
AATS2pe,6.433951612903226
AATS2se,7.75364270967742
AATS3dv,4.3125
AATS3pe,6.248095
AATS3se,7.663819200000001
AATS4dv,3.792682926829268
AATS4pe,6.2353146341463415
AATS4se,7.717911219512194
AATS5dv,2.915492957746479
AATS5pe,6.027528169014085
AATS5se,7.585207042253521
AATS6dv,4.098039215686274
AATS6pe,6.312433333333334
AATS6se,7.800306980392157
AATS7dv,4.760869565217392
AATS7pe,6.3337521739130445
AATS7se,7.757785130434782
AATS8dv,4.22
AATS8pe,6.256242000000001
AATS8se,7.71460032
AATSC0Z,7.253877551020409
AATSC0c,0.0239856595453021
AATSC0d,0.5583673469387753
AATSC0i,1.570258160162203
AATSC0m,34.50269218285715
AATSC0p,0.2230163345262857
AATSC0s,1.6250340136054422
AATSC0v,48.84301648649382
AATSC1Z,0.1932266960838395
AATSC1c,-0.00806715368928631
AATSC1d,0.15282956425813565
AATSC1i,0.03675321442943026
AATSC1m,0.9649298356756875
AATSC1p,0.009765642508594595
AATSC1s,-0.10060243917386776
AATSC1v,1.884608086500809
AATSC2Z,-0.34327847267939404
AATSC2c,-0.003338335185711453
AATSC2d,-0.09385121790651746
AATSC2i,-0.07132604408502129
AATSC2m,-1.605395485161282
AATSC2p,-0.009238780497258068
AATSC2s,0.001169263404286457
AATSC2v,-1.2483286089110013
AATSC3Z,-0.7281632653061224
AATSC3c,-0.0012821163153409097
AATSC3d,-0.14729591836734693
AATSC3i,-0.14528487794106182
AATSC3m,-3.5351938599999975
AATSC3p,-0.037857715841499995
AATSC3s,-0.02286139455782313
AATSC3v,-7.154515439106383
AATSC4Z,-0.8253061224489796
AATSC4c,0.004656165515176658
AATSC4d,-0.04512692882030861
AATSC4i,-0.19352135425556236
AATSC4m,-4.083756088780487
AATSC4p,-0.04259843290436586
AATSC4s,0.2055215419501135
AATSC4v,-9.58659515897861
AATSC5Z,0.719160678355849
AATSC5c,-0.0028115188202183557
AATSC5d,0.07422822650186836
AATSC5i,0.15589223269286945
AATSC5m,3.5677306867605565
AATSC5p,0.0365288967566338
