DLiP-ID,T000W4
DLiP-Mol-ID,16637
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H36N2O5S/c1-2-3-16-30(27,28)24-21(22(25)26)17-19-7-9-20(10-8-19)29-15-5-4-6-18-11-13-23-14-12-18/h7-10,18,21,23-24H,2-6,11-17H2,1H3,(H,25,26)/t21-/m0/s1"
Standard Inchi Key(RDKit),COKMIXFXJJXBQG-NRFANRHFSA-N
Canonical SMILES(RDKit),CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),440.606
MW Monoisotopic(RDKit),440.234493252
MolLogP(RDKit),2.9505
XLogP(SDF),
XLogP(CDK),3.608
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),104.73
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),14
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.384302204892175
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,3766605.805318876
qed,0.3843022048921749
Chi0,21.821780188492532
Chi1,14.392978629188176
TPSA,104.73
Chi0n,17.9378380371956
Chi0v,18.754334618123327
Chi1n,11.046140425026097
Chi1v,12.698405651346253
Chi2n,8.06679406525274
Chi2v,9.940240368319254
Chi3n,5.483874811619307
Chi3v,6.953641978040351
Chi4n,3.6423582445015965
Chi4v,5.046567092306351
MolMR,118.34000000000009
MolWt,440.6060000000003
fr_SH,0
Kappa1,24.627839244481727
Kappa2,12.919619041819937
Kappa3,9.447828505342489
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,730.399716832882
MolLogP,2.9505
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.7396898465462411
SMR_VSA1,23.05572451704151
SMR_VSA2,0.0
SMR_VSA3,10.038883468458419
SMR_VSA4,5.917906046161393
SMR_VSA5,64.33215101224668
SMR_VSA6,25.449248383084857
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,180.19444713769127
NHOHCount,3
