DLiP-ID,P0008C
ATS3p,128.74843620309397
ATS3s,282.41666666666674
ATS3v,18811.47158765641
ATS4Z,1815.0
ATS4d,296.0
ATS4i,13745.15726483974
ATS4m,6675.728295999999
ATS4p,125.860863257943
ATS4s,344.0277777777777
ATS4v,18310.60383161635
ATS5Z,1637.0
ATS5d,263.0
ATS5i,14348.875612307385
ATS5m,5927.636510999998
ATS5p,111.87467471988602
ATS5s,365.2777777777778
ATS5v,16238.183755638473
ATS6Z,1375.0
ATS6d,228.0
ATS6i,12209.519855210438
ATS6m,4968.517366999999
ATS6p,95.423777458188
ATS6s,292.6111111111111
ATS6v,14019.207299879672
ATS7Z,1421.0
ATS7d,191.0
ATS7i,10064.885176315087
ATS7m,5369.78898
ATS7p,81.34332133018802
ATS7s,344.36111111111114
ATS7v,12384.055547257685
ATS8Z,1029.0
ATS8d,143.0
ATS8i,8327.451546872444
ATS8m,3750.7678749999995
ATS8p,63.240631521093995
ATS8s,231.66666666666663
ATS8v,9483.602688870145
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,1
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.17647058823529413
GGI10,0.004691358024691353
JGI10,0.0023456790123456764
JGT10,0.4057292383401696
Kier1,16.467455621301774
Kier2,6.718836565096953
Kier3,3.017832647462277
MAXdO,12.236012613378685
MID_C,36.33982616908178
MID_N,2.044186146629282
MID_O,9.317977567382183
MID_X,0.0
MID_h,11.362163714011466
MINdO,11.646248031620056
MPC10,135
MWC01,26.0
MWC02,4.859812404361672
MWC03,5.746203190540153
MWC04,6.658011045870748
MWC05,7.56164174558878
MWC06,8.476579508530941
MWC07,9.385217621880901
MWC08,10.300349089170124
MWC09,11.211022756878476
MWC10,12.125984520158603
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.3918999999999997
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.3230099791384085
SRW05,3.044522437723423
SRW06,6.872128101338986
SRW07,5.41610040220442
SRW08,8.516593011344206
SRW09,7.5256399750415355
SRW10,10.212551886357938
SaaCH,10.804526358765624
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.936594440245235
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2136612391870327
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.826428335222978
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.45275631630398
VE1_D,4.73619823853776
VE2_A,0.1935981007088687
VE2_D,0.20592166254512
VE3_A,2.3264324242883965
VE3_D,2.3881438774401533
VR1_A,139.12884144945457
VR1_D,133.24814999308356
VR2_A,6.049080063019764
VR2_D,5.793397825786242
VR3_A,5.768309543646152
VR3_D,5.725122302155474
WPath,1117
Xc-3d,1.5883949953038234
Xc-4d,0.0
Xc-5d,0.49989095173776565
Xc-6d,0.0
Xp-0d,15.97432701575866
Xp-1d,11.147867045540844
Xp-2d,10.33456938709862
Xp-3d,8.932804540745707
Xp-4d,8.138201310905913
Xp-5d,6.368342097890016
Xp-6d,4.377481979457952
Xp-7d,3.309547862959969
ZMIC0,75.86447930477426
ZMIC1,41.518545780340006
ZMIC2,27.805681952697668
ZMIC3,23.79298334006412
ZMIC4,23.616876395539546
ZMIC5,23.616876395539546
nAcid,1
nAtom,36
nBase,0
nRing,4
piPC1,3.5553480614894135
piPC2,4.1588830833596715
piPC3,4.740574822994295
piPC4,5.326661839557179
piPC5,5.810766671430125
piPC6,5.9829912499033595
piPC7,6.323126123895098
piPC8,6.617778909976983
piPC9,6.755223080373934
AATS0Z,27.61111111111111
AATS0d,3.9166666666666665
AATS0i,158.27583393521493
AATS0m,109.49263730555555
AATS0p,1.600480215639917
AATS0s,6.395833333333333
AATS0v,248.0317795940047
AATS1Z,28.53846153846154
AATS1d,4.666666666666667
AATS1i,144.1896778676756
AATS1m,110.1932858974359
AATS1p,1.8968694281025644
AATS1s,3.6880341880341883
AATS1v,292.10249210603234
AATS2Z,25.939393939393938
AATS2d,4.378787878787879
AATS2i,148.2171865526045
AATS2m,98.86962433333332
AATS2p,1.731875160207545
AATS2s,4.063552188552189
AATS2v,261.3140493946321
AATS3Z,21.44578313253012
AATS3d,3.710843373493976
AATS3i,151.15583691576376
AATS3m,79.84497891566264
AATS3p,1.5511859783505297
AATS3s,3.4026104417670693
AATS3v,226.64423599586038
AATS4Z,20.39325842696629
AATS4d,3.3258426966292136
AATS4i,154.43996926786224
AATS4m,75.00818310112359
AATS4p,1.4141670028982358
AATS4s,3.865480649188514
AATS4v,205.7371217035545
AATS5Z,18.18888888888889
AATS5d,2.922222222222222
AATS5i,159.43195124785984
AATS5m,65.86262789999998
AATS5p,1.2430519413320669
AATS5s,4.0586419753086425
AATS5v,180.4242639515386
AATS6Z,18.092105263157894
AATS6d,3.0
AATS6i,160.6515770422426
AATS6m,65.37522851315788
AATS6p,1.2555760191866843
AATS6s,3.850146198830409
AATS6v,184.46325394578517
AATS7Z,22.555555555555557
AATS7d,3.0317460317460316
AATS7i,159.76008216373154
AATS7m,85.23474571428572
AATS7p,1.291163830637905
AATS7s,5.46604938271605
AATS7v,196.57231027393152
AATS8Z,19.78846153846154
AATS8d,2.75
AATS8i,160.14329897831624
AATS8m,72.13015144230768
AATS8p,1.216165990790269
AATS8s,4.455128205128204
AATS8v,182.37697478596434
AMID_C,1.5799924421339906
AMID_N,0.08887765854909921
AMID_O,0.4051294594513993
AMID_X,0.0
AMID_h,0.4940071180004985
ATS0dv,384.0
ATS0pe,241.87210000000002
ATS0se,292.4890199999999
ATS1dv,374.0
ATS1pe,263.4165
ATS1se,312.01137599999987
ATS2dv,571.0
ATS2pe,444.7193
ATS2se,531.346072
ATS3dv,534.0
ATS3pe,535.8955
ATS3se,649.7856559999998
ATS4dv,535.0
ATS4pe,580.8387
ATS4se,706.4545039999998
ATS5dv,473.0
ATS5pe,586.7567
ATS5se,721.5148119999999
ATS6dv,433.0
ATS6pe,498.10900000000004
ATS6se,612.6564440000001
ATS7dv,508.0
ATS7pe,423.7076
ATS7se,514.8250400000001
ATS8dv,295.0
ATS8pe,349.80269999999996
ATS8se,427.00469999999996
ATSC0Z,265.0
ATSC0c,1.3705673960826636
ATSC0d,23.638888888888893
ATSC0i,52.18069701313472
ATSC0m,1249.9757249722218
ATSC0p,8.223779876384748
ATSC0s,85.58256172839504
ATSC0v,1662.1427982450887
ATSC1Z,3.75
ATSC1c,-0.8171099483059467
ATSC1d,7.613425925925925
ATSC1i,0.7513527905375388
ATSC1m,21.78251611342614
ATSC1p,0.32161545422102267
ATSC1s,-7.822466563786008
ATSC1v,108.92956173635173
ATSC2Z,-2.5
ATSC2c,0.1857563949449199
ATSC2d,0.41203703703703637
ATSC2i,4.3137056682294554
ATSC2m,-15.650397671295991
ATSC2p,0.8391213370296267
ATSC2s,19.89879115226337
ATSC2v,-13.223663915675786
ATSC3Z,-40.25
ATSC3c,-0.2501081815287237
ATSC3d,-13.639660493827162
ATSC3i,-16.375179472618626
ATSC3m,-193.27644379706777
ATSC3p,-2.5555534977601724
ATSC3s,-14.500535836762687
ATSC3v,-410.5940313278425
ATSC4Z,-54.75
ATSC4c,0.33710130540389993
ATSC4d,-11.49614197530864
ATSC4i,-20.50614787176175
ATSC4m,-275.76025070910475
ATSC4p,-4.357392635895048
ATSC4s,5.737247085048011
ATSC4v,-802.6571039547615
ATSC5Z,-23.5
ATSC5c,0.1340258056283191
ATSC5d,0.29166666666666763
ATSC5i,-6.325578425284715
ATSC5m,-109.54966640277794
ATSC5p,-0.49346314919729245
ATSC5s,-20.446373456790134
ATSC5v,-115.27116878190142
ATSC6Z,-60.5
ATSC6c,-0.8581278584010845
ATSC6d,6.317901234567902
ATSC6i,6.065063990902351
ATSC6m,-262.92483074691364
ATSC6p,2.135310831252277
ATSC6s,-50.143432784636495
ATSC6v,289.07616453701723
ATSC7Z,149.75
ATSC7c,0.7987309516423722
ATSC7d,-2.645833333333333
ATSC7i,5.590576106645072
ATSC7m,689.8251502986112
ATSC7p,0.21063944175335364
ATSC7s,61.95891203703704
ATSC7v,301.19669913065445
ATSC8Z,-33.0
ATSC8c,-0.06571487764923341
ATSC8d,-5.256172839506173
ATSC8i,-8.87744985883166
ATSC8m,-158.9127153765432
ATSC8p,-1.7022509423650556
ATSC8s,-11.41323731138546
ATSC8v,-317.50462479625446
AXp-0d,0.6945359572068983
AXp-1d,0.4287641171361863
AXp-2d,0.27196235229206894
AXp-3d,0.16542230631010568
AXp-4d,0.10708159619613043
AXp-5d,0.06998178129549469
AXp-6d,0.04466818346385665
AXp-7d,0.02877867706921712
GATS1Z,0.6603773584905661
GATS1c,1.488897063161454
GATS1d,0.7023411371237457
GATS1i,1.0436148008121147
GATS1m,0.6622226320192558
GATS1p,0.9385126192756201
GATS1s,0.6651455203048767
GATS1v,0.7966828400139015
GATS2Z,0.7784448256146369
GATS2c,0.83745270722351
GATS2d,1.0880247836769574
GATS2i,0.9765400836036136
GATS2m,0.7826622142872913
GATS2p,0.9205727309444254
GATS2s,0.481855474913222
GATS2v,0.8938049409362686
GATS3Z,0.9102068651966357
GATS3c,0.7931540123476305
GATS3d,1.3379015474353344
GATS3i,1.1355072544309905
GATS3m,0.916739219794816
GATS3p,1.119782870578186
GATS3s,0.832089481308003
GATS3v,1.0721060454646203
GATS4Z,0.9972440110239559
GATS4c,0.7784898906609182
GATS4d,1.1728435812461213
GATS4i,1.1491176334957054
GATS4m,1.0051953864897774
GATS4p,1.1838292534653716
GATS4s,0.8455579153385503
GATS4v,1.1579006374779095
GATS5Z,1.081551362683438
GATS5c,0.9274466593359975
GATS5d,0.9870740305522911
GATS5i,0.9836291611195295
GATS5m,1.0793688535226775
GATS5p,1.0002312289976043
GATS5s,1.314547175765226
GATS5v,1.0258244582332687
GATS6Z,1.163480635551142
GATS6c,1.339961511778067
GATS6d,0.8766775929247322
GATS6i,0.8976945550049789
GATS6m,1.151946956388124
GATS6p,0.842950697804746
GATS6s,1.5618574679045365
GATS6v,0.9002997852638122
GATS7Z,0.7064989517819706
GATS7c,0.786307992687625
GATS7d,1.0223266745005872
GATS7i,0.9235032269258232
GATS7m,0.710853770796026
GATS7p,0.9364727211233533
GATS7s,0.758148131452013
GATS7v,0.8535040161861948
GATS8Z,1.132801161103048
GATS8c,1.2498973591643323
GATS8d,0.9965651269999095
GATS8i,1.0727891867248158
GATS8m,1.1290218027438839
GATS8p,1.089859555803092
GATS8s,1.2678471733378647
GATS8v,1.0726302027198753
MATS1Z,0.013062409288824383
MATS1c,-0.550323420105862
MATS1d,0.2972972972972972
MATS1i,0.013291436522208048
MATS1m,0.016085862748495966
MATS1p,0.0360996778073829
MATS1s,-0.08437160819615855
MATS1v,0.060494420085850396
MATS2Z,-0.005145797598627788
MATS2c,0.07392680597798583
MATS2d,0.009507531246661665
MATS2i,0.04509196885385651
MATS2m,-0.006829397065426483
MATS2p,0.0556559823281549
MATS2s,0.12682357087532223
MATS2v,-0.004339523413983497
MATS3Z,-0.06587860877472153
MATS3c,-0.07915018069061101
MATS3d,-0.2502654566562371
MATS3i,-0.1361133117925166
MATS3m,-0.06706589978699377
MATS3p,-0.13478386569963496
MATS3s,-0.07348914207069454
MATS3v,-0.10714421025162829
MATS4Z,-0.08357006571973712
MATS4c,0.09948841961223408
MATS4d,-0.19671503452646585
MATS4i,-0.15895957865342059
MATS4m,-0.08923651073257448
MATS4p,-0.2143224731180994
MATS4s,0.027116320980688224
MATS4v,-0.19533236830368558
MATS5Z,-0.03547169811320755
MATS5c,0.03911542212703724
MATS5d,0.004935370152761472
MATS5i,-0.04848979632213396
MATS5m,-0.035056574048336016
MATS5p,-0.02400176836514372
MATS5s,-0.09556326917008527
MATS5v,-0.027740376796411517
MATS6Z,-0.10814299900695133
MATS6c,-0.29657907980239123
MATS6d,0.12660028449502134
MATS6i,0.055057237882410896
MATS6m,-0.09963660764922833
MATS6p,0.12299247311257978
MATS6s,-0.277534954457776
MATS6v,0.08238210033774815
MATS7Z,0.322911051212938
MATS7c,0.33301367591065617
MATS7d,-0.06395836830619438
MATS7i,0.06122215878562838
MATS7m,0.3153547643330393
MATS7p,0.014636261803805044
MATS7s,0.4136951719785423
MATS7v,0.10354850358522116
MATS8Z,-0.08621190130624093
MATS8c,-0.03319421972655709
MATS8d,-0.15393654524089306
MATS8i,-0.11778161613667151
MATS8m,-0.08801490545996694
MATS8p,-0.14330167384725986
MATS8s,-0.09232572413386554
MATS8v,-0.1322454931801249
MAXsOH,9.528795902620308
MAXssO,5.288730394935752
MINsOH,9.528795902620308
MINssO,5.226786706392587
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.16313577247555
SpAD_D,199.63035704771758
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.2985463925137444
SssNH2,0
SsssAs,0
SsssCH,-0.41234126984127006
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,911
TMWC10,125.32482188298039
TSRW10,73.88083770670104
VE1_Dt,4.761024732721022
VE2_Dt,0.2070010753356966
VE3_Dt,2.3933720479924303
VR1_Dt,129.65603075107745
VR2_Dt,5.637218728307715
VR3_Dt,5.697794149465244
Xc-3dv,0.6366519751784727
Xc-4dv,0.0
Xc-5dv,0.13606467155280252
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.5354976907647047
Xch-7d,0.8377299722985135
Xp-0dv,12.035872204055888
Xp-1dv,7.194639469826679
Xp-2dv,5.471836707457133
Xp-3dv,4.174018690655816
Xp-4dv,3.1160833347879886
Xp-5dv,2.076999380743363
Xp-6dv,1.2226885339157845
Xp-7dv,0.7713258987631707
Xpc-4d,4.02520920393778
Xpc-5d,7.215117186753201
Xpc-6d,11.162304931390313
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,39
nFRing,2
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,7.046701671495591
AATS0dv,10.666666666666666
AATS0pe,6.718669444444445
AATS0se,8.124694999999997
AATS1dv,9.58974358974359
AATS1pe,6.75426923076923
AATS1se,8.00029169230769
AATS2dv,8.651515151515152
AATS2pe,6.738171212121212
AATS2se,8.050698060606061
AATS3dv,6.433734939759036
AATS3pe,6.456572289156626
AATS3se,7.828742843373491
AATS4dv,6.01123595505618
AATS4pe,6.526277528089888
AATS4se,7.937691056179773
AATS5dv,5.2555555555555555
AATS5pe,6.519518888888889
AATS5se,8.016831244444443
AATS6dv,5.697368421052632
AATS6pe,6.554065789473685
AATS6se,8.061269000000001
AATS7dv,8.063492063492063
AATS7pe,6.725517460317461
AATS7se,8.171826031746033
AATS8dv,5.673076923076923
AATS8pe,6.7269749999999995
AATS8se,8.211628846153845
AATSC0Z,7.361111111111111
AATSC0c,0.038071316557851766
AATSC0d,0.6566358024691359
AATSC0i,1.4494638059204088
AATSC0m,34.72154791589505
AATSC0p,0.22843832989957635
AATSC0s,2.3772933813443067
AATSC0v,46.1706332845858
AATSC1Z,0.09615384615384616
AATSC1c,-0.020951537136049917
AATSC1d,0.19521604938271603
AATSC1i,0.0192654561676292
AATSC1m,0.5585260541904139
AATSC1p,0.008246550108231351
AATSC1s,-0.20057606573810277
AATSC1v,2.79306568554748
AATSC2Z,-0.03787878787878788
AATSC2c,0.0028144908324987867
AATSC2d,0.006242985409652066
AATSC2i,0.06535917679135539
AATSC2m,-0.23712723744387865
AATSC2p,0.01271395965196404
AATSC2s,0.3014968356403541
AATSC2v,-0.20035854417690585
AATSC3Z,-0.48493975903614456
AATSC3c,-0.0030133515846834185
AATSC3d,-0.16433325896177303
AATSC3i,-0.19729131894721236
AATSC3m,-2.32863185297672
AATSC3p,-0.030789801177833403
AATSC3s,-0.17470525104533358
AATSC3v,-4.9469160400944885
AATSC4Z,-0.6151685393258427
AATSC4c,0.003787655116897752
AATSC4d,-0.12917013455402968
AATSC4i,-0.23040615586249158
AATSC4m,-3.098429783248368
AATSC4p,-0.04895946781904548
AATSC4s,0.06446345039379787
AATSC4v,-9.018619145559118
AATSC5Z,-0.2611111111111111
AATSC5c,0.0014891756180924344
AATSC5d,0.0032407407407407515
AATSC5i,-0.07028420472538573
