DLiP-ID,I0005O
ATS5p,188.964340171772
ATS5s,331.19444444444446
ATS5v,24493.07390099874
ATS6Z,1905.0
ATS6d,368.0
ATS6i,21681.889520005017
ATS6m,6720.214462
ATS6p,178.641688720319
ATS6s,335.3055555555556
ATS6v,23240.436244349487
ATS7Z,1775.0
ATS7d,344.0
ATS7i,20035.96596371382
ATS7m,6273.233515999999
ATS7p,166.50792842262098
ATS7s,305.25000000000006
ATS7v,21797.734182540007
ATS8Z,1594.0
ATS8d,302.0
ATS8i,17816.41940697698
ATS8m,5570.761527
ATS8p,150.33534923698005
ATS8s,281.38888888888886
ATS8v,19562.29768271937
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,18
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.14814814814814814
GGI10,0.12294867870625446
JGI10,0.005854698986012118
JGT10,0.37195430419335224
Kier1,23.728395061728396
Kier2,11.16
Kier3,5.8142125194920915
MID_C,56.75734113140988
MID_N,8.236432809229814
MID_O,1.7404194366606531
MID_X,0.0
MID_h,9.976852245890468
MPC10,157
MWC01,36.0
MWC02,5.153291594497779
MWC03,6.008813185442595
MWC04,6.88653164253051
MWC05,7.756623334538858
MWC06,8.638525476583762
MWC07,9.51406802284643
MWC08,10.397482328890645
MWC09,11.27567031171137
MWC10,12.159814024300214
NaaCH,13
NaaNH,1
NaaSe,0
NaaaC,4
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.915020000000005
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.60947179518496
SRW05,2.3978952727983707
SRW06,7.1252830915107115
SRW07,4.727387818712341
SRW08,8.732465848349879
SRW09,6.823286122355687
SRW10,10.388472154542294
SaaCH,26.73311324887178
SaaNH,3.336790468579998
SaaSe,0
SaaaC,4.39289983310289
SaasC,6.2424893839380085
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9913659926043028
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,7.024401060110662
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.288580750156399
VE1_D,5.581014959083406
VE2_A,0.13401814844238746
VE2_D,0.17440671747135644
VE3_A,2.619106660540756
VE3_D,2.8825214619673543
VR1_A,624.8610065135688
VR1_D,214.45226693163286
VR2_A,19.526906453549024
VR2_D,6.701633341613527
VR3_A,7.600680045231563
VR3_D,6.531237991622621
WPath,3522
Xc-3d,1.839879763933183
Xc-4d,0.0
Xc-5d,0.2721655269759087
Xc-6d,0.0
Xp-0d,21.91563831562721
Xp-1d,15.691004483450635
Xp-2d,13.94709488842456
Xp-3d,12.021104431861287
Xp-4d,10.244258777636707
Xp-5d,8.516982373687588
Xp-6d,5.925207628798455
Xp-7d,4.339229143746571
ZMIC0,104.9376993255717
ZMIC1,63.88006297864235
ZMIC2,31.704217073372007
ZMIC3,24.00920689290348
ZMIC4,23.383083661096837
ZMIC5,23.383083661096837
nAcid,0
nAtom,58
nBase,0
nRing,5
piPC1,3.9219733362813143
piPC2,4.58751525074937
piPC3,5.235776848073138
piPC4,5.8722938303173455
piPC5,6.439849447818547
piPC6,6.711188996105078
piPC7,7.09233340239678
piPC8,7.48029830961037
piPC9,7.737268697380752
AATS0Z,21.689655172413794
AATS0d,3.413793103448276
AATS0i,159.68479489832717
AATS0m,85.55691600000002
AATS0p,1.5921282676909312
AATS0s,3.10823754789272
AATS0v,231.59967538426173
AATS1Z,24.467741935483872
AATS1d,4.048387096774194
AATS1i,145.69131081102995
AATS1m,92.8716123870968
AATS1p,1.912399995258065
AATS1s,3.031362007168459
AATS1v,276.98204215875637
AATS2Z,21.125
AATS2d,3.8173076923076925
AATS2i,149.41759391534987
AATS2m,78.8274386730769
AATS2p,1.7162391887605195
AATS2s,2.822916666666666
AATS2v,241.971818804056
AATS3Z,17.451851851851853
AATS3d,3.2444444444444445
AATS3i,155.4073779732662
AATS3m,63.21136202962963
AATS3p,1.5029306603165553
AATS3s,2.6331275720164604
AATS3v,204.71098202051294
AATS4Z,14.910344827586206
AATS4d,2.9172413793103447
AATS4i,157.4493840951681
AATS4m,52.49600228275862
AATS4p,1.3755335444736412
AATS4s,2.4591954022988505
AATS4v,181.0774820733571
AATS5Z,13.93661971830986
AATS5d,2.7746478873239435
AATS5i,158.3293477099319
AATS5m,48.791669401408456
AATS5p,1.3307347899420563
AATS5s,2.33235524256651
AATS5v,172.48643592252634
AATS6Z,14.007352941176471
AATS6d,2.7058823529411766
AATS6i,159.425658235331
AATS6m,49.41334163235294
AATS6p,1.313541828825875
AATS6s,2.4654820261437913
AATS6v,170.8855606202168
AATS7Z,14.087301587301587
AATS7d,2.7301587301587302
AATS7i,159.01560288661761
AATS7m,49.78756758730158
AATS7p,1.321491495417627
AATS7s,2.422619047619048
AATS7v,172.9978903376191
AATS8Z,14.106194690265486
AATS8d,2.672566371681416
AATS8i,157.66742838032727
AATS8m,49.29877457522124
AATS8p,1.3304013206812393
AATS8s,2.490167158308751
AATS8v,173.11767860813603
AMID_C,1.7736669103565588
AMID_N,0.2573885252884317
AMID_O,0.05438810739564541
AMID_X,0.0
AMID_h,0.3117766326840771
ATS0dv,388.0
ATS0pe,350.2075
ATS0se,432.43225599999994
ATS1dv,432.0
ATS1pe,397.4075
ATS1se,474.68922399999985
ATS2dv,593.0
ATS2pe,650.3575000000001
ATS2se,786.8899199999996
ATS3dv,565.0
ATS3pe,826.4710000000001
ATS3se,1013.3424560000001
ATS4dv,473.0
ATS4pe,870.4346
ATS4se,1078.88934
ATS5dv,433.0
ATS5pe,839.0416999999999
ATS5se,1046.51422
ATS6dv,436.0
ATS6pe,802.7112000000001
ATS6se,1002.6710400000001
ATS7dv,398.0
ATS7pe,743.7350000000002
ATS7se,929.294784
ATS8dv,341.0
ATS8pe,670.3765
ATS8se,834.799748
ATSC0Z,392.8965517241379
ATSC0c,0.864654498989238
ATSC0d,32.41379310344828
ATSC0i,90.34134281820455
ATSC0m,1884.1409379310346
ATSC0p,13.487750343489104
ATSC0s,35.40229885057471
ATSC0v,3004.6599375407045
ATSC1Z,12.524375743162889
ATSC1c,-0.4083164502226767
ATSC1d,12.350772889417366
ATSC1i,2.164168921037609
ATSC1m,64.45141297027315
ATSC1p,1.1539084476265418
ATSC1s,-5.680043598890211
ATSC1v,225.8417528437305
ATSC2Z,-1.8489892984542458
ATSC2c,0.01444449290578308
ATSC2d,-2.224732461355532
ATSC2i,-20.367151545751156
ATSC2m,-7.520832497027648
ATSC2p,-0.6202392848303273
ATSC2s,-2.4349649887699822
ATSC2v,-90.21356218018977
ATSC3Z,-75.63852556480381
ATSC3c,-0.05295396793942376
ATSC3d,-9.58382877526754
ATSC3i,-14.95618669850175
ATSC3m,-361.9182735291321
ATSC3p,-2.371047182962225
ATSC3s,-1.4028603514334799
ATSC3v,-517.5816655580838
ATSC4Z,-120.48275862068967
ATSC4c,-0.08679484789493314
ATSC4d,-12.93103448275862
ATSC4i,-15.724616661336041
ATSC4m,-578.9936196206896
ATSC4p,-3.7235783441903796
ATSC4s,-6.659003831417625
ATSC4v,-899.5324028440792
ATSC5Z,-50.850178359096304
ATSC5c,0.14083939182781663
ATSC5d,-6.564803804994055
ATSC5i,0.5868367522049036
ATSC5m,-248.3917091070153
ATSC5p,-2.0892690832734937
ATSC5s,-2.400647377460694
ATSC5v,-483.93829014170126
ATSC6Z,25.10463733650416
ATSC6c,0.052495223299609955
ATSC6d,-0.694411414982164
ATSC6i,8.910316320964487
ATSC6m,114.66745464447101
ATSC6p,0.4579478043879648
ATSC6s,12.274111507464657
ATSC6v,93.63017805538588
ATSC7Z,20.155766944114156
ATSC7c,-0.15121178427252813
ATSC7d,-4.243757431629013
ATSC7i,1.5222184433138441
ATSC7m,99.9779427705113
ATSC7p,0.9938534246018793
ATSC7s,-2.1948407979918088
ATSC7v,238.3477550914588
ATSC8Z,-68.95362663495838
ATSC8c,-0.018144945654011237
ATSC8d,-2.2544589774078476
ATSC8i,-21.51564885474943
ATSC8m,-336.4915628311532
ATSC8p,-3.787568332114046
ATSC8s,1.7928392125776194
ATSC8v,-725.519395835259
AXp-0d,0.6848636973633503
AXp-1d,0.43586123565140655
AXp-2d,0.2789418977684912
AXp-3d,0.179419469132258
AXp-4d,0.1151040312094012
AXp-5d,0.07537152543086362
AXp-6d,0.050213623972868264
AXp-7d,0.03312388659348527
GATS1Z,0.8412088705430703
GATS1c,1.4896814348318406
GATS1d,0.6807137954701441
GATS1i,1.0898983078805589
GATS1m,0.839966064294287
GATS1p,0.8886731010105804
GATS1s,1.0217997224549644
GATS1v,0.8522325590498947
GATS2Z,0.9060297423745292
GATS2c,0.9578578675025547
GATS2d,1.2512479541734862
GATS2i,1.1930599786100373
GATS2m,0.9066883390241003
GATS2p,0.999174651803737
GATS2s,0.872978583916084
GATS2v,0.9604345777863483
GATS3Z,1.02896748776159
GATS3c,1.0936524460472568
GATS3d,1.1658274231678487
GATS3i,1.1313967181933295
GATS3m,1.0291467185607923
GATS3p,1.0308654988752954
GATS3s,0.7180690836940837
GATS3v,1.0226210936636089
GATS4Z,1.0940758293838861
GATS4c,1.0793879525996957
GATS4d,1.158191489361702
GATS4i,1.0752301843991574
GATS4m,1.0944363532567714
GATS4p,1.082558215465713
GATS4s,0.9429058441558442
GATS4v,1.0906455621942406
GATS5Z,1.0277944655823301
GATS5c,0.875388335110915
GATS5d,1.0588215462990709
GATS5i,0.974521530255288
GATS5m,1.0301299564862876
GATS5p,1.0502811138405457
GATS5s,0.7891270920980428
GATS5v,1.0579865139309466
GATS6Z,0.9589973825233096
GATS6c,0.8944842178765813
GATS6d,0.9439064455569461
GATS6i,0.9339546019864681
GATS6m,0.9612103346839608
GATS6p,0.9702560353207881
GATS6s,0.661652501909855
GATS6v,0.9796757876950078
GATS7Z,0.9654486070362849
GATS7c,0.9816931875082239
GATS7d,1.053710739614995
GATS7i,0.9581206280623435
GATS7m,0.9651151050425031
GATS7p,0.9554174592617553
GATS7s,0.9803790455576171
GATS7v,0.9575223629217589
GATS8Z,1.0636793002371998
GATS8c,0.9550228294050369
GATS8d,0.9103794012427039
GATS8i,1.0997297231884349
GATS8m,1.0661945746336665
GATS8p,1.1291206760786967
GATS8s,0.8357060251695207
GATS8v,1.1111715190477724
MATS1Z,0.029820448793082918
MATS1c,-0.44176425830275035
MATS1d,0.3564516129032259
MATS1i,0.022409951596074583
MATS1m,0.03200039661628464
MATS1p,0.08003282340180182
MATS1s,-0.15009164222873905
MATS1v,0.07031455191874968
MATS2Z,-0.0026245257287911667
MATS2c,0.009316533472604529
MATS2d,-0.03827741407528646
MATS2i,-0.12572985293705485
MATS2m,-0.0022261128913426196
MATS2p,-0.025645691035898227
MATS2s,-0.038357996170496164
MATS2v,-0.01674446051242428
MATS3Z,-0.0827101983500088
MATS3c,-0.026311773847043942
MATS3d,-0.12702915681639088
MATS3i,-0.07112602880919412
MATS3m,-0.08252610549572775
MATS3p,-0.07552572498068053
MATS3s,-0.017024611191277874
MATS3v,-0.07400784910748122
MATS4Z,-0.12266104967526771
MATS4c,-0.04015238363827143
MATS4d,-0.1595744680851064
MATS4i,-0.06962312567338726
MATS4m,-0.12291938632923703
MATS4p,-0.11042844801728852
MATS4s,-0.07523809523809524
MATS4v,-0.1197516419885228
MATS5Z,-0.05286325642109634
MATS5c,0.06653056086794039
MATS5d,-0.08272400359604434
MATS5i,0.0026532025894916295
MATS5m,-0.05384722897635633
MATS5p,-0.06326951542302646
MATS5s,-0.027697244070483497
MATS5v,-0.06578612539154038
MATS6Z,0.02724989416514368
MATS6c,0.025892039868292444
MATS6d,-0.00913642052565707
MATS6i,0.0420625565684921
MATS6m,0.025954691525025095
MATS6p,0.014479899504714207
MATS6s,0.14785897313470842
MATS6v,0.013289529578025601
MATS7Z,0.023614489385948057
MATS7c,-0.08050085275421459
MATS7d,-0.06026680175616345
MATS7i,0.007756180127681575
MATS7m,0.02442576973802301
MATS7p,0.03391878353986506
MATS7s,-0.028538359788359793
MATS7v,0.036515158313013586
MATS8Z,-0.09008001416674821
MATS8c,-0.010771163451233039
MATS8d,-0.03569949162116361
MATS8i,-0.12224115826844068
MATS8m,-0.09166643540302605
MATS8p,-0.14413535039455266
MATS8s,0.025993180860437504
MATS8v,-0.1239376482194254
MAXaaN,4.607294229945445
MAXsOH,9.496639538104324
MINaaN,4.607294229945445
MINsOH,9.496639538104324
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.741982578164084
SpAD_D,454.0553963214278
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8416729114092563
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1090
TMWC10,145.79081992134215
TSRW10,82.09472154460263
VE1_Dt,5.581111627807946
VE2_Dt,0.1744097383689983
VE3_Dt,2.882538782810975
VR1_Dt,214.693509535144
VR2_Dt,6.70917217297325
VR3_Dt,6.532362283842896
Xc-3dv,0.8689041713855741
Xc-4dv,0.0
Xc-5dv,0.08976334902860439
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4943877491981309
Xch-7d,0.8224797930080888
Xp-0dv,18.021301034024695
Xp-1dv,10.865553417623996
Xp-2dv,8.059437053285821
Xp-3dv,5.74602741164783
Xp-4dv,4.113970215104441
Xp-5dv,2.8476647937082404
Xp-6dv,1.628009084736777
Xp-7dv,1.004994752591908
Xpc-4d,4.318013452495881
Xpc-5d,7.076160376151004
Xpc-6d,10.566112690390426
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,62
nFRing,2
nHBAcc,4
nHBDon,4
nHRing,2
nSpiro,0
naRing,5
piPC10,7.909679551043767
AATS0dv,6.689655172413793
AATS0pe,6.038060344827586
AATS0se,7.455728551724137
AATS1dv,6.967741935483871
AATS1pe,6.4097983870967745
AATS1se,7.656277806451611
AATS2dv,5.701923076923077
AATS2pe,6.2534375
AATS2se,7.566249230769227
AATS3dv,4.185185185185185
AATS3pe,6.122007407407408
AATS3se,7.506240414814815
AATS4dv,3.2620689655172415
AATS4pe,6.002997241379311
AATS4se,7.440616137931034
AATS5dv,3.0492957746478875
AATS5pe,5.908744366197182
AATS5se,7.3698184507042255
AATS6dv,3.2058823529411766
AATS6pe,5.902288235294118
AATS6se,7.372581176470589
AATS7dv,3.1587301587301586
AATS7pe,5.902658730158732
AATS7se,7.375355428571429
AATS8dv,3.017699115044248
AATS8pe,5.932535398230089
AATS8se,7.3876083893805315
AATSC0Z,6.7740784780023775
AATSC0c,0.01490783618946962
AATSC0d,0.558858501783591
AATSC0i,1.5576093589345612
AATSC0m,32.48518858501784
AATSC0p,0.23254741971532938
AATSC0s,0.6103844629409433
AATSC0v,51.804481681736284
AATSC1Z,0.20200606037359498
AATSC1c,-0.006585749197139947
AATSC1d,0.19920601434544138
AATSC1i,0.034905950339316275
AATSC1m,1.0395389188753734
AATSC1p,0.018611426574621642
AATSC1s,-0.09161360643371308
AATSC1v,3.6426089168343627
AATSC2Z,-0.01777874325436775
AATSC2c,0.00013888935486329885
AATSC2d,-0.02139165828226473
AATSC2i,-0.19583799563222265
AATSC2m,-0.07231569708680431
AATSC2p,-0.0059638392772146855
AATSC2s,-0.02341312489201906
AATSC2v,-0.8674380978864401
AATSC3Z,-0.5602853745541023
AATSC3c,-0.0003922516143661019
AATSC3d,-0.07099132426124104
AATSC3i,-0.11078656813705
AATSC3m,-2.680876100215793
AATSC3p,-0.01756331246638685
AATSC3s,-0.010391558158766518
AATSC3v,-3.8339382633932138
AATSC4Z,-0.8309155766944115
AATSC4c,-0.0005985851578960906
AATSC4d,-0.089179548156956
AATSC4i,-0.10844563214714512
AATSC4m,-3.9930594456599287
AATSC4p,-0.025679850649588824
AATSC4s,-0.04592416435460431
AATSC4v,-6.20367174375227
AATSC5Z,-0.35809984759926977
AATSC5c,0.000991826703012793
AATSC5d,-0.04623101271122574
