DLiP-ID,J0005E
AATSC5c,0.0008330753414709767
AATSC5d,0.018538198573127225
AATSC5i,0.17964204996624294
AATSC5m,3.558513334048007
AATSC5p,0.02521515831900304
AATSC5s,0.04906960133439028
AATSC5v,5.649686161585704
AATSC6Z,-0.20757060520914583
AATSC6c,0.000547330086835649
AATSC6d,-0.012922514143762739
AATSC6i,0.005355290348424384
AATSC6m,-0.9830145999700843
AATSC6p,-0.0017626192689774566
AATSC6s,-0.027095572116570005
AATSC6v,-0.9831917858098863
AATSC7Z,-0.3790611405013992
AATSC7c,-0.0006493635500246629
AATSC7d,-0.021782238139654114
AATSC7i,-0.08985701335142217
AATSC7m,-1.7819047595516453
AATSC7p,-0.0066524381983217905
AATSC7s,-0.06807624347025332
AATSC7v,-1.846106022151409
AATSC8Z,-0.2868589864962094
AATSC8c,-0.00012870606949309915
AATSC8d,-0.034007513045585705
AATSC8i,-0.1735924212839024
AATSC8m,-1.364927077018184
AATSC8p,-0.01230768400422542
AATSC8s,-0.04747895791836125
AATSC8v,-2.4182857236577355
ATS0are,340.6645
ATS1are,374.3539
ATS2are,667.0058999999999
ATS3are,861.6468000000001
ATS4are,942.3959
ATS5are,943.7457999999999
ATS6are,923.3189000000001
ATS7are,967.1159999999998
ATS8are,904.91
ATSC0dv,184.34482758620686
ATSC0pe,4.817684482758617
ATSC0se,2.517595931034482
ATSC1dv,68.09155766944114
ATSC1pe,0.673150535077292
ATSC1se,0.246318898929842
ATSC2dv,13.214030915576693
ATSC2pe,0.5989808858501823
ATSC2se,0.5393567502972598
ATSC3dv,-20.24732461355529
ATSC3pe,-0.7123488703923875
ATSC3se,-0.26731320570749323
ATSC4dv,30.41617122473246
ATSC4pe,0.05045023781212828
ATSC4se,-0.170570083234246
ATSC5dv,52.60047562425684
ATSC5pe,1.2997617717003571
ATSC5se,0.6405133626634922
ATSC6dv,-20.623067776456605
ATSC6pe,-0.3273442033293676
ATSC6se,-0.11529533055886083
ATSC7dv,-43.096313912009514
ATSC7pe,-1.2431449762187865
ATSC7se,-0.7410898014268728
ATSC8dv,-36.65755053507729
ATSC8pe,-0.8109062722948874
ATSC8se,-0.5359794684898924
AXp-0dv,0.6101021879804847
AXp-1dv,0.3441256171107185
AXp-2dv,0.19401842530965255
AXp-3dv,0.11145788891929145
AXp-4dv,0.06210553753643297
AXp-5dv,0.03781757969134049
AXp-6dv,0.021367278783936867
AXp-7dv,0.01203361272032194
BertzCT,706.3718630751233
ECIndex,612
ETA_eta,26.19020332685919
GATS1dv,0.6132528993640106
GATS1pe,0.7704022572011093
GATS1se,0.7747048189733056
GATS2dv,1.0907211771126146
GATS2pe,1.008774231831788
GATS2se,0.9477702892825852
GATS3dv,1.050443552726658
GATS3pe,1.063534352144122
GATS3se,1.0372455616443736
GATS4dv,0.9543306868409751
GATS4pe,1.0565302995340748
GATS4se,1.1393748922266205
GATS5dv,0.9981463945005613
GATS5pe,1.1373201601534866
GATS5se,1.3002045114344303
GATS6dv,1.0713790416550504
GATS6pe,1.112469041911074
GATS6se,1.2086543399985996
GATS7dv,1.0822109988776658
GATS7pe,1.0755176701509968
GATS7se,1.1105399892090697
GATS8dv,1.0585776376646867
GATS8pe,1.01990521509804
GATS8se,1.005707620830302
LogEE_A,4.2079798754274815
LogEE_D,153.48762295143808
MATS1dv,0.35705823668786635
MATS1pe,0.13506741386589305
MATS1se,0.09457763496927604
MATS2dv,0.03814221041540104
MATS2pe,0.06615704603793675
MATS2se,0.11399651800557933
MATS3dv,-0.04363267376966007
MATS3pe,-0.058739402389032004
MATS3se,-0.04218028637034646
MATS4dv,0.0590726653826791
MATS4pe,0.0037491933907808726
MATS4se,-0.024256593622535964
MATS5dv,0.10343481107369999
MATS5pe,0.09779877530950097
MATS5se,0.09222532142801426
MATS6dv,-0.041328596176437665
MATS6pe,-0.025101209122626384
MATS6se,-0.016918195218334885
MATS7dv,-0.08119339323597477
MATS7pe,-0.08961793811313837
MATS7se,-0.10223423018757696
MATS8dv,-0.07346167501864602
MATS8pe,-0.06218142161278121
MATS8se,-0.07864850412395542
MAXaaCH,2.084059165141416
MAXaasC,1.1594900507774788
MAXaasN,1.6977830511455219
MAXdssC,-0.0427210621903078
MAXsCH3,2.2332545460792215
MAXssNH,3.01594432198193
MAXsssN,2.527497637944067
MDEC-11,0.07142857142857142
MDEC-12,4.165891421954351
MDEC-13,1.1414671614458747
MDEC-22,22.138495047687897
MDEC-23,15.313970978544782
MDEC-33,2.0041451295984074
MDEN-22,0.33333333333333337
MDEN-23,1.7507820337135667
MDEN-33,0.5313292845913056
MINaaCH,1.686458856499441
MINaasC,0.7369846688037527
MINaasN,1.6977830511455219
MINdssC,-0.0427210621903078
MINsCH3,1.8506125596834542
MINssNH,3.01594432198193
MINsssN,1.9994980631141346
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9642857142857145
SM1_Dzi,1.2993821131665404
SM1_Dzm,0.9617664715096315
SM1_Dzp,-3.6732033552482424
SM1_Dzv,-1.9956176192751696
SddssSe,0
SpAD_Dt,427.5951140761958
SpAbs_A,35.16729160127216
SpAbs_D,306.9752459028761
SpMAD_A,1.3024922815285986
SpMAD_D,11.369453551958376
SpMax_A,2.368770130068019
SpMax_D,153.48762295143808
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,53.4
TpiPC10,7.488153606100088
VAdjMat,5.857980995127572
VE1_DzZ,5.092023212982957
VE1_Dzi,5.0897798505190925
VE1_Dzm,5.092035677755464
VE1_Dzp,5.103592329095004
VE1_Dzv,5.101055022506745
VE2_DzZ,0.1885934523327021
VE2_Dzi,0.18851036483404046
VE2_Dzm,0.18859391399094314
VE2_Dzp,0.18902193811462975
VE2_Dzv,0.18892796379654608
VE3_DzZ,2.620927012411266
VE3_Dzi,2.6204863512658525
VE3_Dzm,2.6209294603100144
VE3_Dzp,2.623196443036554
VE3_Dzv,2.622699158504689
VR1_DzZ,163.49402932706883
VR1_Dzi,163.74634100015402
VR1_Dzm,163.49308883604766
VR1_Dzp,162.5396248264193
VR1_Dzv,162.69778004437688
VR2_DzZ,6.055334419521068
VR2_Dzi,6.064679296302001
VR2_Dzm,6.055299586520284
VR2_Dzp,6.0199861046821965
VR2_Dzv,6.025843705347292
VR3_DzZ,6.090028244803543
VR3_Dzi,6.091570302238764
VR3_Dzm,6.090022492338268
VR3_Dzp,6.084173590140352
VR3_Dzv,6.085146142670013
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03333333333333333
Xch-6dv,0.14662473739176948
Xch-7dv,0.12219152049957084
Xpc-4dv,1.4423158341726763
Xpc-5dv,1.939866116627787
Xpc-6dv,2.395533090498074
Zagreb1,134.0
Zagreb2,152.0
fragCpx,139.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,29
nBondsS,48
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,5.873525862068965
AATS1are,6.239231666666667
AATS2are,6.119320183486238
AATS3are,5.901690410958905
AATS4are,5.817258641975308
AATS5are,5.89841125
AATS6are,5.881012101910828
AATS7are,5.7911137724550885
AATS8are,5.76375796178344
AATSC0dv,3.1783590963139114
AATSC0pe,0.08306352556480374
AATSC0se,0.04340682639714624
AATSC1dv,1.1348592944906857
AATSC1pe,0.011219175584621533
AATSC1se,0.004105314982164033
AATSC2dv,0.1212296414273091
AATSC2pe,0.005495237484864058
AATSC2se,0.004948227066947338
AATSC3dv,-0.1386803055722965
AATSC3pe,-0.004879101852002654
AATSC3se,-0.0018309123678595426
AATSC4dv,0.18775414336254603
AATSC4pe,0.00031142122106252027
AATSC4se,-0.0010529017483595431
AATSC5dv,0.32875297265160525
AATSC5pe,0.008123511073127232
AATSC5se,0.004003208516646826
AATSC6dv,-0.131357119595265
AATSC6pe,-0.0020849949256647616
AATSC6se,-0.000734365162795292
AATSC7dv,-0.2580617599521528
AATSC7pe,-0.007443981893525668
AATSC7se,-0.004437663481598041
AATSC8dv,-0.23348758302597
AATSC8pe,-0.005165008103789092
AATSC8se,-0.0034138819649037733
AETA_eta,0.9700075306244145
ATSC0are,4.902387931034479
ATSC1are,0.653602140309166
ATSC2are,0.7454985434007282
ATSC3are,-0.6494092746730004
ATSC4are,-0.07767491082045
ATSC5are,1.315367776456605
ATSC6are,-0.2677190546967832
ATSC7are,-1.3423324910820438
ATSC8are,-0.9200845719381696
BCUTZ-1h,8.022091239514937
BCUTZ-1l,5.694853990107562
BCUTc-1h,0.4261361218478419
BCUTc-1l,-0.43563022010244223
BCUTd-1h,3.160284792755445
BCUTd-1l,0.9779412961125827
BCUTi-1h,14.692662534573312
BCUTi-1l,10.955269671333193
BCUTm-1h,16.010075238474926
BCUTm-1l,11.705934314158412
BCUTp-1h,1.9812822984130156
BCUTp-1l,0.750904059879242
BCUTs-1h,7.008271430007925
BCUTs-1l,1.231902153977214
BCUTv-1h,20.889933762163704
BCUTv-1l,14.702702049685229
BalabanJ,1.5500014981698738
Diameter,14
ETA_beta,29.5
GATS1are,0.7781167165192192
GATS2are,1.016566660686264
GATS3are,1.0642794266461442
GATS4are,1.0765907992162969
GATS5are,1.1734391139434164
GATS6are,1.1232595011088933
GATS7are,1.08142813545199
GATS8are,1.0235488317285415
HybRatio,0.5238095238095238
Lipinski,True
LogEE_Dt,213.7975570380979
MATS1are,0.12887911180981093
MATS2are,0.08091715790423305
MATS3are,-0.05262425373230443
MATS4are,-0.005672651035367057
MATS5are,0.09726297177483928
MATS6are,-0.02017436851333369
MATS7are,-0.09509637238797951
MATS8are,-0.06933434468733222
MAXssCH2,1.2498904601909584
MAXsssCH,0.26366118669690053
MINssCH2,0.6315100623582767
MINsssCH,0.26366118669690053
NsssssAs,0
RotRatio,0.2413793103448276
SM1_Dzpe,1.0646419828641371
SM1_Dzse,0.9498097657793637
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,19.58030420514718
SMR_VSA4,7.04767198267719
SMR_VSA5,45.193620926455196
SMR_VSA6,24.951057821744058
SMR_VSA7,48.288973977231194
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,261.27918462425396
SpAD_Dzi,248.60904014997735
SpAD_Dzm,261.3358445331036
SpAD_Dzp,367.5036929753297
SpAD_Dzv,334.8922864518607
SpAbs_Dt,427.5951140761956
SpDiam_A,4.725349678348206
SpDiam_D,211.22263596876974
SpMAD_Dt,15.83685607689614
SpMax_Dt,213.7975570380979
SsssssAs,0
VE1_Dzpe,5.091473350344636
VE1_Dzse,5.0921001312494525
VE2_Dzpe,0.18857308704980133
VE2_Dzse,0.18859630115738713
VE3_Dzpe,2.6208190214799707
VE3_Dzse,2.6209421179365813
VMcGowan,304.1400000000007
VR1_Dzpe,163.54503072121403
VR1_Dzse,163.48697150633126
VR2_Dzpe,6.057223360044964
VR2_Dzse,6.05507301875301
VR3_Dzpe,6.090340142682353
VR3_Dzse,6.089985075196008
mZagreb1,8.027777777777779
mZagreb2,6.138888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08452392984542205
AATSC1are,0.010893369005152765
AATSC2are,0.006839436177988332
AATSC3are,-0.004448008730636989
AATSC4are,-0.0004794747581509259
AATSC5are,0.00822104860285378
AATSC6are,-0.0017052169088967082
AATSC7are,-0.00803791910827571
AATSC8are,-0.00586041128623038
AETA_beta,1.0925925925925926
BCUTdv-1h,6.0220185637784835
BCUTdv-1l,0.9878538333913206
BCUTpe-1h,3.4897314104304744
BCUTpe-1l,2.2447206957402517
BCUTse-1h,3.702475991550369
BCUTse-1l,2.440700271993208
ETA_alpha,12.833333333333336
ETA_dBeta,-5.5
ETA_eta_B,0.26201521918268256
ETA_eta_F,21.055120689725946
ETA_eta_L,7.553644131185724
ETA_eta_R,47.24532401658514
ETA_psi_1,0.5923076923076925
LabuteASA,161.70025662581054
LogEE_DzZ,130.67530659784128
LogEE_Dzi,124.35264533843929
LogEE_Dzm,130.7035432469781
LogEE_Dzp,183.3437127815262
LogEE_Dzv,167.22440793489974
PEOE_VSA1,15.116608065707286
PEOE_VSA2,4.681802935145185
PEOE_VSA3,4.794537184071822
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,43.67639416492468
PEOE_VSA7,31.3706727663876
PEOE_VSA8,38.92062560117595
PEOE_VSA9,11.884229846296638
SM1_Dzare,1.2140530479292693
SpAD_Dzpe,258.4166296282243
SpAD_Dzse,261.6849613726994
SpAbs_DzZ,260.4162864353957
SpAbs_Dzi,247.4844954538085
SpAbs_Dzm,260.4751223294071
SpAbs_Dzp,370.3606289183007
SpAbs_Dzv,336.44443348907475
SpDiam_Dt,277.0661809598753
SpMAD_DzZ,9.677006837935332
SpMAD_Dzi,9.207742227776938
SpMAD_Dzm,9.679105353077912
SpMAD_Dzp,13.611247887975175
SpMAD_Dzv,12.40341801673558
SpMax_DzZ,130.67530659784128
SpMax_Dzi,124.35264533843929
SpMax_Dzm,130.7035432469781
SpMax_Dzp,183.3437127815262
SpMax_Dzv,167.22440793489974
VE1_Dzare,5.090645532745208
VE2_Dzare,0.18854242713871142
VE3_Dzare,2.6206564192533115
VR1_Dzare,163.61510274827148
VR2_Dzare,6.059818620306351
VR3_Dzare,6.090768508005389
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47530864197530875
AETA_dBeta,-0.2037037037037037
AETA_eta_B,0.00970426737713639
AETA_eta_F,0.7798192848046647
AETA_eta_L,0.2797645974513231
AETA_eta_R,1.7498268154290793
BCUTare-1h,3.5443689148623814
BCUTare-1l,2.1947535683158383
ETA_beta_s,17.5
ETA_dPsi_A,0.12169230769230743
ETA_dPsi_B,0.0
ETA_eta_BR,0.5200152191826826
ETA_eta_FL,5.598554212004689
ETA_eta_RL,13.152198343190413
LogEE_Dzpe,129.24774599866268
LogEE_Dzse,130.877658825823
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,51.28752876437094
SlogP_VSA3,13.592428388589765
SlogP_VSA4,0.0
SlogP_VSA5,38.17047518309165
SlogP_VSA6,42.7255224855342
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,254.57176001336694
SpAbs_Dzpe,257.4694571200399
SpAbs_Dzse,260.8343385918952
SpDiam_DzZ,183.22416451881256
SpDiam_Dzi,174.3567154228214
SpDiam_Dzm,183.26349717605814
SpDiam_Dzp,257.5676898506597
SpDiam_Dzv,234.70425918212803
SpMAD_Dzpe,9.570986282526826
SpMAD_Dzse,9.692035606396272
SpMax_Dzpe,129.24774599866268
SpMax_Dzse,130.877658825823
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6481481481481481
AETA_eta_BR,0.019259822932691947
AETA_eta_FL,0.20735385970387737
AETA_eta_RL,0.48711845715520047
DetourIndex,2774
EState_VSA1,0.0
EState_VSA2,12.072955341486033
EState_VSA3,6.544756405912575
EState_VSA4,37.18199382405773
EState_VSA5,19.386399651764595
EState_VSA6,10.878646506758262
EState_VSA7,36.343526490525576
EState_VSA8,34.37185147977169
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.10389610389610388
ETA_shape_x,0.0
ETA_shape_y,0.2493506493506493
GhoseFilter,True
LogEE_Dzare,127.33084493438456
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,253.49969491493945
SpDiam_Dzpe,181.22747533610567
SpDiam_Dzse,183.50723028832363
SpMAD_Dzare,9.428583704198775
SpMax_Dzare,127.33084493438456
TopoPSA(NO),53.4
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6977830511455219
VSA_EState9,53.13555028218781
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4444444444444444
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02469135802469127
FilterItLogS,-4.038303933359377
SpDiam_Dzare,178.553648920356
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5339080459770118
ETA_epsilon_2,0.8024691358024689
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5055555555555556
ETA_epsilon_5,0.7845238095238093
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.09364830571727145
ETA_dEpsilon_B,0.028352490421456156
ETA_dEpsilon_C,-0.0652958152958153
ETA_dEpsilon_D,0.017945326278659635
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.07142857142857142,4.165891421954351,1.1414671614458747,0.0,22.138495047687897,15.313970978544782,0.0,2.0041451295984074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.7507820337135667,0.5313292845913056"
APolDescriptor,63.93258299999997
BCUTDescriptor,"11.994290664761001,15.994922471313169,-0.33282168009933677,0.2797592139944197,5.225428867691962,11.159171037036973"
BPolDescriptor,41.447416999999994
TPSADescriptor,53.4
ALOGPDescriptor,"0.4112000000000027,0.1690854400000022,102.21279999999999"
XLogPDescriptor,3.4140000000000006
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,369.25286086000006
ChiPathDescriptor,"19.062267164498692,13.152198343190413,11.32386263188828,9.032516591207004,7.334584365587476,5.670196305445666,3.5220945507887844,2.651963585197821,16.472759075473085,9.979642896210835,7.372700161766795,5.2385207792067,3.664226714649546,2.6094129987024943,1.4743422360916443,0.9626890176257555"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.38657986948039036,0.31065272694585316,0.0,0.0,0.03333333333333333,0.14662473739176948,0.12219152049957084"
AtomCountDescriptor,58
BondCountDescriptor,29
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.4394992608407444,0.0,0.1642664266089148,0.0,0.7407984846273075,0.0,0.06427744627126208,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,1,5,5,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"54.828739868580534,2.0306940692066866,18.740046086489702,2.5807270642160125,16.159319022273674"
FractionalPSADescriptor,0.1446163473876138
WienerNumbersDescriptor,"1981.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9823055535917025,4.647280877962103,5.8980635500444345,1.4423158341726767,1.9398661166277873,2.1771842657737976"
FractionalCSP3Descriptor,0.5238095238095238
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,8,0,0,7,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,11.253462603878116,6.779538252602988"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2898.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5238095238095238
AutocorrelationDescriptorMass,"29.574370541923344,31.52007354339395,41.62726862675547,39.21187393257466,38.848441451924195"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.4271414935765188,-0.2763025710160415,0.09120517607991624,0.010566962335245792,-0.1025172699868141"
EccentricConnectivityIndexDescriptor,612
AutocorrelationDescriptorPolarizability,"1789.1545834162027,2036.7069941797336,2692.3349849164847,2639.9576447678896,2528.0960103397665"
