DLiP-ID,T004J6
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.002800000000002
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.351858133476067
SRW05,0.0
SRW06,6.821107472256465
SRW07,0.0
SRW08,8.377241230988792
SRW09,0.0
SRW10,9.975761701406148
SaaCH,20.649062599415267
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.7993584814011971
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.7476104740237823
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.09726502618954
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.577703148039683
VE1_D,5.122776963044784
VE2_A,0.1695445610385068
VE2_D,0.1897324801127698
VE3_A,2.514449149283965
VE3_D,2.6269484406239036
VR1_A,239.81296966133394
VR1_D,160.54352648667185
VR2_A,8.881961839308664
VR2_D,5.946056536543402
VR3_A,6.473111099467802
VR3_D,6.071816871877538
WPath,2068
Xc-3d,1.4622153766480321
Xc-4d,0.0
Xc-5d,0.2874574785652648
Xc-6d,0.0
Xp-0d,19.06226716449869
Xp-1d,13.131030293135236
Xp-2d,11.41498696354416
Xp-3d,8.97135993203787
Xp-4d,7.436920100151198
Xp-5d,5.834972318139793
Xp-6d,3.4810554551087924
Xp-7d,2.290565144556897
ZMIC0,86.66832352906741
ZMIC1,55.70455839320385
ZMIC2,34.99814923213628
ZMIC3,24.89434774497553
ZMIC4,23.732065244962754
ZMIC5,23.732065244962754
nAcid,1
nAtom,44
nBase,0
nRing,3
piPC1,3.713572066704308
piPC2,4.255612709818223
piPC3,4.747103681876758
piPC4,5.254234853977848
piPC5,5.713939054865571
piPC6,5.612443565574117
piPC7,5.815621956411737
piPC8,6.07807219677737
piPC9,6.354424387146648
AATS0Z,25.90909090909091
AATS0d,3.4318181818181817
AATS0i,160.34119404209622
AATS0m,102.61399225000001
AATS0p,1.5804371677825677
AATS0s,5.782828282828283
AATS0v,240.77880267806566
AATS1Z,27.08695652173913
AATS1d,4.021739130434782
AATS1i,146.85102640357277
AATS1m,103.93188958695657
AATS1p,1.8589181070869571
AATS1s,3.773550724637681
AATS1v,280.9841877885511
AATS2Z,24.38888888888889
AATS2d,3.736111111111111
AATS2i,150.71758115190752
AATS2m,92.04504086111108
AATS2p,1.6737215899562357
AATS2s,4.174768518518517
AATS2v,246.46803912865485
AATS3Z,20.23913043478261
AATS3d,3.217391304347826
AATS3i,156.92150920797545
AATS3m,74.65947554347825
AATS3p,1.4179043994308804
AATS3s,3.5461956521739113
AATS3v,205.09822100504624
AATS4Z,19.43010752688172
AATS4d,2.946236559139785
AATS4i,161.2380354885187
AATS4m,71.26452768817202
AATS4p,1.2711879969788924
AATS4s,3.920250896057347
AATS4v,185.44678686023818
AATS5Z,19.426966292134832
AATS5d,2.853932584269663
AATS5i,163.9253301595392
AATS5m,71.19360056179774
AATS5p,1.2509088769425392
AATS5s,4.194444444444444
AATS5v,185.7603737837758
AATS6Z,20.0
AATS6d,3.0
AATS6i,160.98630453771815
AATS6m,73.79900854878048
AATS6p,1.3408483377583897
AATS6s,4.683943089430893
AATS6v,195.28504113821393
AATS7Z,18.873417721518987
AATS7d,3.050632911392405
AATS7i,160.30301038446953
AATS7m,68.77289563291139
AATS7p,1.4072213907043158
AATS7s,3.5014064697608993
AATS7v,201.93355967516166
AATS8Z,19.294871794871796
AATS8d,2.9615384615384617
AATS8i,157.54782435474084
AATS8m,71.15574275641025
AATS8p,1.4084001119146021
AATS8s,3.6018518518518507
AATS8v,200.7173764016349
AMID_C,1.538551662497474
AMID_N,0.22646289498072406
AMID_O,0.2688654090517339
AMID_X,0.0
AMID_h,0.4953283040324579
ATS0dv,414.0
ATS0pe,287.3891999999999
ATS0se,349.0359799999999
ATS1dv,400.0
ATS1pe,306.901
ATS1se,364.1987639999998
ATS2dv,554.0
ATS2pe,478.3735000000001
ATS2se,572.0202559999998
ATS3dv,561.0
ATS3pe,595.9082000000001
ATS3se,724.292352
ATS4dv,546.0
ATS4pe,608.4108999999999
ATS4se,742.5695319999998
ATS5dv,531.0
ATS5pe,590.1141999999999
ATS5se,720.96216
ATS6dv,495.0
ATS6pe,539.1043999999998
ATS6se,657.212596
ATS7dv,425.0
ATS7pe,509.75700000000006
ATS7se,622.205236
ATS8dv,435.0
ATS8pe,495.2477000000001
ATS8se,605.08002
ATSC0Z,319.5454545454547
ATSC0c,1.3592670544595602
ATSC0d,23.159090909090903
ATSC0i,68.21089030339294
ATSC0m,1514.1079969772732
ATSC0p,9.859818450674794
ATSC0s,87.65404040404042
ATSC0v,2081.714999058652
ATSC1Z,0.7933884297520608
ATSC1c,-0.952332628183163
ATSC1d,5.015495867768593
ATSC1i,-3.8546384912914085
ATSC1m,7.739211728306044
ATSC1p,0.2075965798526456
ATSC1s,-10.287304866850322
ATSC1v,82.0989291504236
ATSC2Z,-23.483471074380184
ATSC2c,0.4117277980596311
ATSC2d,-4.192148760330579
ATSC2i,-1.1498252936561089
ATSC2m,-125.62007757644591
ATSC2p,-1.92528337861837
ATSC2s,22.520661157024794
ATSC2v,-510.2309057018657
ATSC3Z,-28.185950413223146
ATSC3c,-0.1387591426550389
ATSC3d,-6.014462809917356
ATSC3i,-24.79721137525324
ATSC3m,-141.2153531115701
ATSC3p,-3.242959513120912
ATSC3s,-10.015266299357206
ATSC3v,-520.164008400627
ATSC4Z,8.869834710743806
ATSC4c,0.16698931220079719
ATSC4d,-4.65444214876033
ATSC4i,-16.949436687308886
ATSC4m,33.31752370712819
ATSC4p,-2.9379934314909537
ATSC4s,6.473657024793388
ATSC4v,-374.62198405518893
ATSC5Z,-9.853305785123963
ATSC5c,-0.4009789543097839
ATSC5d,1.2236570247933887
ATSC5i,5.794130109198186
ATSC5m,-34.34671815857439
ATSC5p,1.6661949300815273
ATSC5s,-19.436581726354447
ATSC5v,324.39607244289317
ATSC6Z,16.756198347107443
ATSC6c,0.545086376612268
ATSC6d,3.567148760330577
ATSC6i,0.31280641624639594
ATSC6m,79.4019873832644
ATSC6p,1.626483497909813
ATSC6s,30.02984389348025
ATSC6v,172.65073730280005
ATSC7Z,-80.22933884297522
ATSC7c,-0.5449811636929859
ATSC7d,0.07799586776859524
ATSC7i,10.717922516111013
ATSC7m,-363.82489552737604
ATSC7p,1.7006018699186625
ATSC7s,-33.32581496786042
ATSC7v,132.3308730635498
ATSC8Z,27.396694214876035
ATSC8c,0.12402804605053672
ATSC8d,-7.713842975206614
ATSC8i,-3.26621163708128
ATSC8m,122.60422199483475
ATSC8p,-1.2537923439785914
ATSC8s,13.619605142332416
ATSC8v,-86.42744635746664
AXp-0d,0.706009894981433
AXp-1d,0.4527941480391461
AXp-2d,0.3003943937774779
AXp-3d,0.19087999855399723
AXp-4d,0.12822276034743446
AXp-5d,0.08580841644323225
AXp-6d,0.05706648287063594
AXp-7d,0.03635817689772852
GATS1Z,0.7269497185973156
GATS1c,1.654799941451147
GATS1d,0.8072705551051759
GATS1i,1.1675351877796387
GATS1m,0.7288274700472249
GATS1p,0.9575572442949128
GATS1s,0.6994105364418997
GATS1v,0.8435900817883101
GATS2Z,0.8513177651335543
GATS2c,0.7914243487719639
GATS2d,1.224920946461673
GATS2i,1.085447317607322
GATS2m,0.8594399626027097
GATS2p,1.0898654223381068
GATS2s,0.48999716708440155
GATS2v,1.049880182865336
GATS3Z,0.967559836724596
GATS3c,1.0288199161321632
GATS3d,1.1907240687801344
GATS3i,1.1969224700525427
GATS3m,0.9706932701532701
GATS3p,1.1169545610782672
GATS3s,0.8419735693358701
GATS3v,1.0637428841963052
GATS4Z,0.9969470319215645
GATS4c,1.1793803425061933
GATS4d,1.118026317177921
GATS4i,1.1148730441869568
GATS4m,0.9961577079836543
GATS4p,1.0807837328843002
GATS4s,0.9296997047510268
GATS4v,1.023064879121259
GATS5Z,1.0682132753688043
GATS5c,1.4603761958144996
GATS5d,1.0013783065574315
GATS5i,0.9573765318533968
GATS5m,1.057229544086956
GATS5p,0.8387933352494354
GATS5s,1.424077592214882
GATS5v,0.8396130333349219
GATS6Z,0.974784026645387
GATS6c,0.892707308524341
GATS6d,0.9736470475597792
GATS6i,1.001532478660635
GATS6m,0.9710910231827884
GATS6p,0.8555518359617279
GATS6s,1.1020262431744767
GATS6v,0.8892542723386854
GATS7Z,1.0910077966040652
GATS7c,1.1206448264794273
GATS7d,0.9871181724450631
GATS7i,0.9678058315718592
GATS7m,1.0852398448848197
GATS7p,0.8422042928825713
GATS7s,1.1620731617927267
GATS7v,0.9036778716424797
GATS8Z,0.8841685815370022
GATS8c,0.8350193201434959
GATS8d,1.1306962582723135
GATS8i,1.042474408454254
GATS8m,0.8899754825252101
GATS8p,1.0457406713984996
GATS8s,0.5732866400882303
GATS8v,1.0038978676271995
MATS1Z,0.0023749149607273008
MATS1c,-0.6701603329175061
MATS1d,0.20715108588983228
MATS1i,-0.05405361954681557
MATS1m,0.004889165288497628
MATS1p,0.020139381124668964
MATS1s,-0.1122598649970627
MATS1v,0.03772342060619267
MATS2Z,-0.044910700173858085
MATS2c,0.18510816643576505
MATS2d,-0.11062043397666563
MATS2i,-0.010301449074545976
MATS2m,-0.050701683987445526
MATS2p,-0.11932897858080782
MATS2s,0.15701074587306615
MATS2v,-0.14978408468387583
MATS3Z,-0.04218566392479435
MATS3c,-0.048822685732428546
MATS3d,-0.12420531638008281
MATS3i,-0.17386572470131206
MATS3m,-0.0446056540946415
MATS3p,-0.1573031637924179
MATS3s,-0.05464562668393553
MATS3v,-0.1195043947354504
MATS4Z,0.013132657275271875
MATS4c,0.0581237482625614
MATS4d,-0.09508584211803688
MATS4i,-0.117563167545689
MATS4m,0.010410835638748825
MATS4p,-0.14097809251239443
MATS4s,0.03494197711797226
MATS4v,-0.08514158214039796
MATS5Z,-0.015244457941087142
MATS5c,-0.145840941079206
MATS5d,0.026121665876437584
MATS5i,0.04199496222831593
MATS5m,-0.011214787863486573
MATS5p,0.08354482625486606
MATS5s,-0.10962525560171156
MATS5v,0.07704012626549904
MATS6Z,0.028137251500537763
MATS6c,0.21517874052544447
MATS6d,0.08264917781660643
MATS6i,0.0024607118387750333
MATS6m,0.028139303493947547
MATS6p,0.08851554895730818
MATS6s,0.18383151190562347
MATS6v,0.044502662027424186
MATS7Z,-0.13983830599420205
MATS7c,-0.22330697392680374
MATS7d,0.0018757530962348347
MATS7i,0.08751499658202086
MATS7m,-0.133832362736353
MATS7p,0.09606370203114914
MATS7s,-0.21175536591654265
MATS7v,0.035405072791759674
MATS8Z,0.04836415362731151
MATS8c,0.05147225379162619
MATS8d,-0.1878915980976826
MATS8i,-0.027011498474570343
MATS8m,0.0456779543699381
MATS8p,-0.07173230213402997
MATS8s,0.08764974378180565
MATS8v,-0.023420085900870285
MAXaaN,4.116845867976821
MAXsOH,9.186554148330774
MAXssO,5.737132044175695
MINaaN,4.116845867976821
MINsOH,9.186554148330774
MINssO,5.737132044175695
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.814825379561476
SpAD_D,316.390165047962
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.32408731178166583
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,609
TMWC10,130.20408284792288
TSRW10,61.60350598203319
VE1_Dt,5.118094325191808
VE2_Dt,0.18955904908117807
VE3_Dt,2.6260339406663267
VR1_Dt,160.06605312691514
VR2_Dt,5.928372338033894
VR3_Dt,6.068838335095628
Xc-3dv,0.47369054479828476
Xc-4dv,0.0
Xc-5dv,0.047185647168069826
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,14.254482073853566
Xp-1dv,8.153389119105064
Xp-2dv,5.554279153502645
Xp-3dv,3.6454624326637144
Xp-4dv,2.375933235916835
Xp-5dv,1.5003662201091577
Xp-6dv,0.6672794982271497
Xp-7dv,0.3600854408398727
Xpc-4d,3.104674353296299
Xpc-5d,4.832794189222234
Xpc-6d,6.838152286233716
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.7020755313609275
AATS0dv,9.409090909090908
AATS0pe,6.531572727272725
AATS0se,7.932635909090906
AATS1dv,8.695652173913043
AATS1pe,6.671760869565218
AATS1se,7.917364434782605
AATS2dv,7.694444444444445
AATS2pe,6.64407638888889
AATS2se,7.944725777777775
AATS3dv,6.0978260869565215
AATS3pe,6.477263043478262
AATS3se,7.87274295652174
AATS4dv,5.870967741935484
AATS4pe,6.542052688172041
AATS4se,7.984618623655911
AATS5dv,5.966292134831461
AATS5pe,6.630496629213481
AATS5se,8.100698426966293
AATS6dv,6.036585365853658
AATS6pe,6.574443902439023
AATS6se,8.01478775609756
AATS7dv,5.379746835443038
AATS7pe,6.452620253164557
AATS7se,7.876015645569621
AATS8dv,5.576923076923077
AATS8pe,6.349329487179489
AATS8se,7.757436153846154
AATSC0Z,7.262396694214879
AATSC0c,0.030892433055899095
AATSC0d,0.5263429752066114
AATSC0i,1.5502475068952941
AATSC0m,34.41154538584712
AATSC0p,0.2240867829698817
AATSC0s,1.9921372819100094
AATSC0v,47.311704524060275
AATSC1Z,0.01724757455982741
AATSC1c,-0.02070288322137311
AATSC1d,0.10903251886453462
AATSC1i,-0.08379648894111758
AATSC1m,0.16824373322404443
AATSC1p,0.004512969127231426
AATSC1s,-0.2236370623228331
AATSC1v,1.7847593293570347
AATSC2Z,-0.32615932047750257
AATSC2c,0.005718441639717099
AATSC2d,-0.058224288337924715
AATSC2i,-0.015969795745223735
AATSC2m,-1.7447232996728599
AATSC2p,-0.02674004692525514
AATSC2s,0.31278696051423327
AATSC2v,-7.086540356970357
AATSC3Z,-0.30636902623068635
AATSC3c,-0.0015082515505982488
AATSC3d,-0.06537459575997126
AATSC3i,-0.2695349062527526
AATSC3m,-1.5349494903431533
AATSC3p,-0.035249559925227304
AATSC3s,-0.10886159021040441
AATSC3v,-5.653956613050294
AATSC4Z,0.09537456678219146
AATSC4c,0.0017955840021591095
AATSC4d,-0.05004776504043365
AATSC4i,-0.18225200739041814
AATSC4m,0.35825294308739986
AATSC4p,-0.03159132722033284
AATSC4s,0.069609215320359
AATSC4v,-4.028193376937516
AATSC5Z,-0.11071130095644902
AATSC5c,-0.004505381509098696
