DLiP-ID,C0004F
MIC4,33.57709432859781
MIC5,33.57709432859781
MPC2,21
MPC3,26
MPC4,33
MPC5,36
MPC6,35
MPC7,36
MPC8,35
MPC9,24
Mare,0.9715862068965515
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.29252188264936974
RPCG,0.17539118043057392
SIC0,0.30209037659688437
SIC1,0.707121659642897
SIC2,0.8668746832595814
SIC3,0.9236600163521149
SIC4,0.9378563496252483
SIC5,0.9378563496252483
SaaN,0
SaaO,0
SaaS,0
Sare,28.175999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,42.55892994123926
TIC1,99.62032392985957
TIC2,122.12656135653611
TIC3,130.12656135653611
TIC4,132.1265613565361
TIC5,132.1265613565361
Vabc,187.19681714676716
WPol,18
apol,32.37710199999998
bpol,16.052898
nRot,3
ABCGG,10.044662597290442
ATS0Z,608.0
ATS0d,88.0
ATS0i,4718.310812841986
ATS0m,2393.754447
ATS0p,42.754584667886014
ATS0s,115.11111111111111
ATS0v,6220.394366432703
ATS1Z,698.0
ATS1d,109.0
ATS1i,4435.467383692399
ATS1m,2625.5447959999983
ATS1p,54.194716319999976
ATS1s,91.38888888888889
ATS1v,7796.228692094142
ATS2Z,976.0
ATS2d,171.0
ATS2i,7830.889746353945
ATS2m,3590.943485
ATS2p,79.37259624424496
ATS2s,148.8611111111112
ATS2v,11006.998772176357
ATS3Z,918.0
ATS3d,174.0
ATS3i,10060.12736479239
ATS3m,3202.610013999999
ATS3p,83.76768254248998
ATS3s,167.25
ATS3v,11121.59517482321
ATS4Z,780.0
ATS4d,154.0
ATS4i,9706.03441250489
ATS4m,2637.7039619999996
ATS4p,76.75686783049
ATS4s,146.36111111111111
ATS4v,9777.987654996818
ATS5Z,608.0
ATS5d,126.0
ATS5i,9585.263032477233
ATS5m,1999.1014139999997
ATS5p,62.35719230443299
ATS5s,131.69444444444443
ATS5v,7637.896873499803
ATS6Z,531.0
ATS6d,102.0
ATS6i,7649.9127593188805
ATS6m,1852.6154539999995
ATS6p,49.040793837281996
ATS6s,108.61111111111109
ATS6v,6227.529826310853
ATS7Z,494.0
ATS7d,75.0
ATS7i,5542.630255838342
ATS7m,1743.9514569999997
ATS7p,39.53871616479201
ATS7s,112.99999999999999
ATS7v,5281.933871416194
ATS8Z,321.0
ATS8d,56.0
ATS8i,4826.774389129143
ATS8m,1046.1409649999998
ATS8p,30.410082915942997
ATS8s,90.66666666666666
ATS8v,3867.590661345277
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,5
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.25
GGI10,0.0
JGI10,0.0
JGT10,0.3880446586041824
Kier1,11.484375
Kier2,5.365079365079365
Kier3,2.9822485207100593
MAXdO,10.716899014235324
MID_C,24.61904811258479
MID_N,4.004292649714123
MID_O,1.6937464386966483
MID_X,0.0
MID_h,5.698039088410772
MINdO,10.716899014235324
MPC10,18
MWC01,16.0
MWC02,4.31748811353631
MWC03,5.1298987149230735
MWC04,5.978885764901122
MWC05,6.818924065275521
MWC06,7.679251425953058
MWC07,8.532475814947395
MWC08,9.398561160701128
MWC09,10.259307130753884
MWC10,11.128659068003058
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.8465
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.762173934797756
SRW05,2.3978952727983707
SRW06,6.2166061010848646
SRW07,4.727387818712341
SRW08,7.7651449029361315
SRW09,6.823286122355687
SRW10,9.368454615069874
SaaCH,10.187658388972872
SaaNH,3.2135808767951626
SaaSe,0
SaaaC,2.387200963718821
SaasC,1.2493981481481484
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.023001175778954108
SdssS,0
SsCH3,1.53693003590325
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.79567436696901
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.256788506536834
VE1_D,3.814557688686137
VE2_A,0.21711923376912226
VE2_D,0.2543038459124091
VE3_A,1.5862066972422568
VE3_D,1.7442898260669586
VR1_A,143.7098635546799
VR1_D,66.7005365468461
VR2_A,9.580657570311994
VR2_D,4.446702436456406
VR3_A,5.373261538744839
VR3_D,4.605678105177989
WPath,399
Xc-3d,0.8776643872851506
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,10.673362107437434
Xp-1d,7.270856947829096
Xp-2d,6.370571750758647
Xp-3d,4.838007818330229
Xp-4d,4.004291095864046
Xp-5d,2.9264264409151166
Xp-6d,1.9500346290741701
Xp-7d,1.3695922773178733
ZMIC0,50.09303466598103
ZMIC1,27.370302388211062
ZMIC2,21.088573751780167
ZMIC3,19.19631230720063
ZMIC4,18.99921016960562
ZMIC5,18.99921016960562
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.1354942159291497
piPC2,3.71965111278069
piPC3,4.292170305552021
piPC4,4.902028775124582
piPC5,5.320262305298603
piPC6,5.548285402738648
piPC7,5.8808602722223275
piPC8,6.165261920330663
piPC9,5.638424173146058
AATS0Z,20.96551724137931
AATS0d,3.0344827586206895
AATS0i,162.70037285662022
AATS0m,82.54325679310344
AATS0p,1.4742960230305522
AATS0s,3.9693486590038316
AATS0v,214.49635746319663
AATS1Z,23.266666666666666
AATS1d,3.6333333333333333
AATS1i,147.84891278974663
AATS1m,87.51815986666661
AATS1p,1.8064905439999992
AATS1s,3.0462962962962963
AATS1v,259.87428973647144
AATS2Z,19.137254901960784
AATS2d,3.3529411764705883
AATS2i,153.546857771646
AATS2m,70.41065656862745
AATS2p,1.5563254165538227
AATS2s,2.918845315904141
AATS2v,215.82350533679133
AATS3Z,14.571428571428571
AATS3d,2.761904761904762
AATS3i,159.68456134591096
AATS3m,50.83507958730157
AATS3p,1.329645754642698
AATS3s,2.6547619047619047
AATS3v,176.53325674322554
AATS4Z,12.78688524590164
AATS4d,2.5245901639344264
AATS4i,159.1153182377851
AATS4m,43.24104855737704
AATS4p,1.2583093086965573
AATS4s,2.3993624772313296
AATS4v,160.29487959011178
AATS5Z,10.482758620689655
AATS5d,2.1724137931034484
AATS5i,165.26315573236607
AATS5m,34.467265758620684
AATS5p,1.0751240052488447
AATS5s,2.2705938697318007
AATS5v,131.68787712930697
AATS6Z,11.543478260869565
AATS6d,2.217391304347826
AATS6i,166.30245128954087
AATS6m,40.27424899999999
AATS6p,1.0661042138539565
AATS6s,2.3611111111111107
AATS6v,135.38108318067071
AATS7Z,14.529411764705882
AATS7d,2.2058823529411766
AATS7i,163.01853693642184
AATS7m,51.2926899117647
AATS7p,1.1629034166115295
AATS7s,3.3235294117647056
AATS7v,155.35099621812336
AATS8Z,11.068965517241379
AATS8d,1.9310344827586208
AATS8i,166.440496176867
AATS8m,36.07382637931034
AATS8p,1.0486235488256206
AATS8s,3.126436781609195
AATS8v,133.36519521880265
AMID_C,1.6412698741723193
AMID_N,0.2669528433142749
AMID_O,0.11291642924644323
AMID_X,0.0
AMID_h,0.3798692725607181
ATS0dv,186.0
ATS0pe,176.10680000000002
ATS0se,218.29967600000006
ATS1dv,187.0
ATS1pe,192.00350000000006
ATS1se,230.03173600000005
ATS2dv,234.0
ATS2pe,316.70860000000005
ATS2se,386.14237200000014
ATS3dv,173.0
ATS3pe,383.36249999999995
ATS3se,475.8266880000001
ATS4dv,134.0
ATS4pe,362.5004999999999
ATS4se,452.87038399999994
ATS5dv,118.0
ATS5pe,336.9506000000001
ATS5se,427.23247999999995
ATS6dv,123.0
ATS6pe,264.64650000000006
ATS6se,336.615896
ATS7dv,113.0
ATS7pe,207.71959999999999
ATS7se,258.86558
ATS8dv,54.0
ATS8pe,174.52949999999996
ATS8se,220.07024399999997
ATSC0Z,205.79310344827582
ATSC0c,0.4816853826104761
ATSC0d,15.034482758620692
ATSC0i,43.74385989182376
ATSC0m,983.1374108275862
ATSC0p,6.6071110844927565
ATSC0s,36.7624521072797
ATSC0v,1476.3142333780715
ATSC1Z,4.282996432818074
ATSC1c,-0.2798183608546905
ATSC1d,5.240190249702737
ATSC1i,-1.4317475353186222
ATSC1m,21.655951557669155
ATSC1p,0.18798168563425205
ATSC1s,-1.7906592680671156
ATSC1v,54.95133467082053
ATSC2Z,7.46730083234246
ATSC2c,0.10686209476889588
ATSC2d,-0.47443519619500707
ATSC2i,-3.417897586661537
ATSC2m,32.171205544589526
ATSC2p,-0.36742036889136653
ATSC2s,6.399557405205442
ATSC2v,-57.74105183155459
ATSC3Z,-74.03329369797862
ATSC3c,-0.05561922024797652
ATSC3d,-5.350772889417359
ATSC3i,3.9516793397913235
ATSC3m,-345.5015659357909
ATSC3p,0.182116409043249
ATSC3s,-14.839311666006079
ATSC3v,-170.20279306692595
ATSC4Z,-90.80618311533888
ATSC4c,-0.050840611002214445
ATSC4d,-5.00356718192628
ATSC4i,-17.048721313625776
ATSC4m,-435.6669091890607
ATSC4p,-2.834580386631182
ATSC4s,-7.984046769718588
ATSC4v,-681.8643418139228
ATSC5Z,-21.37931034482761
ATSC5c,0.0762319878615024
ATSC5d,0.6896551724137939
ATSC5i,-1.105061995640467
ATSC5m,-103.66697368965501
ATSC5p,-0.8265447327318978
ATSC5s,-3.635057471264364
ATSC5v,-198.16832286761112
ATSC6Z,81.53507728894174
ATSC6c,-0.11323121489656449
ATSC6d,0.428061831153389
ATSC6i,-0.05983028942425239
ATSC6m,388.1314384803807
ATSC6p,1.0846793972214854
ATSC6s,7.15649359228432
ATSC6v,432.118334639044
ATSC7Z,12.173602853745543
ATSC7c,0.11275858487176887
ATSC7d,-4.41973840665874
ATSC7i,-5.46051920788808
ATSC7m,52.998522960760994
ATSC7p,-0.8464802268930962
ATSC7s,4.328312855066719
ATSC7v,-102.97936691091141
ATSC8Z,-40.24137931034484
ATSC8c,-0.05281759890846505
ATSC8d,-2.6896551724137927
ATSC8i,3.2826186407633036
ATSC8m,-189.8864338965517
ATSC8p,-0.43913359261086277
ATSC8s,-3.570881226053641
ATSC8v,-150.62905161109467
AXp-0d,0.7115574738291622
AXp-1d,0.4544285592393185
AXp-2d,0.30336055955993557
AXp-3d,0.18607722378193187
AXp-4d,0.1213421544201226
AXp-5d,0.08128962335875324
AXp-6d,0.05571527511640486
AXp-7d,0.03804422992549648
GATS1Z,0.8617068811438786
GATS1c,1.6271316294498073
GATS1d,0.7759938837920488
GATS1i,1.2352017401521702
GATS1m,0.8651257416980676
GATS1p,1.0245341511261254
GATS1s,0.5719402466562445
GATS1v,0.959734708507174
GATS2Z,0.8910529359196764
GATS2c,0.898508716365208
GATS2d,1.2598488936859145
GATS2i,1.1476773445723023
GATS2m,0.8963367315146563
GATS2p,1.0457981753375016
GATS2s,0.5129499637270228
GATS2v,1.0065985978513816
GATS3Z,1.1284256776884125
GATS3c,1.0830561989561807
GATS3d,1.2563710499490315
GATS3i,0.9670290762439849
GATS3m,1.1236712879603796
GATS3p,0.9556291132847683
GATS3s,1.247582653002142
GATS3v,1.0082854475783944
GATS4Z,1.143118489869468
GATS4c,0.9383117402116347
GATS4d,1.083847195066927
GATS4i,1.1616420034623485
GATS4m,1.146270017133679
GATS4p,1.1824114876010339
GATS4s,0.8426323477904303
GATS4v,1.1941519135237404
GATS5Z,1.023961126005362
GATS5c,0.8160405738188264
GATS5d,0.7866972477064219
GATS5i,0.9224462616273448
GATS5m,1.0252592134986669
GATS5p,0.9992236264306504
GATS5s,0.8462741010943199
GATS5v,1.0269535932097311
GATS6Z,0.7305775731437232
GATS6c,1.080453698328319
GATS6d,0.9109493418428398
GATS6i,0.8898732153702361
GATS6m,0.732645929845566
GATS6p,0.8356373365859117
GATS6s,0.5946915286494323
GATS6v,0.7878449187520822
GATS7Z,0.9644180728591706
GATS7c,1.0089707176083125
GATS7d,1.2050728548300051
GATS7i,1.0512602050933801
GATS7m,0.9638665893125941
GATS7p,1.042576036774878
GATS7s,1.4056861723324034
GATS7v,0.9916701430836201
GATS8Z,1.2315683646112603
GATS8c,1.3116019186909347
GATS8d,1.0596330275229355
GATS8i,0.8250161419589875
GATS8m,1.2221418462779943
GATS8p,0.9765158022627395
GATS8s,1.8297029702970298
GATS8v,1.018304365706346
MATS1Z,0.020118409294012516
MATS1c,-0.5615513609601721
MATS1d,0.3369266055045872
MATS1i,-0.03163924310514167
MATS1m,0.021293144045983297
MATS1p,0.02750303833591355
MATS1s,-0.04708528747611601
MATS1v,0.03598124458475164
MATS2Z,0.02063291804657523
MATS2c,0.12615022740684015
MATS2d,-0.01794387479762551
MATS2i,-0.04442933013276793
MATS2m,0.018607196107395755
MATS2p,-0.031621279728644494
MATS2s,0.09898588930100438
MATS2v,-0.022239944842078415
MATS3Z,-0.16559747223286106
MATS3c,-0.05315191021706788
MATS3d,-0.16382699868938394
MATS3i,0.04158359601050473
MATS3m,-0.1617682346493067
MATS3p,0.01268805107419502
MATS3s,-0.1858089944332779
MATS3v,-0.053069540123739704
MATS4Z,-0.20977453522612408
MATS4c,-0.05017824375538919
MATS4d,-0.1582192810949015
MATS4i,-0.18528611386562682
MATS4m,-0.2106728231432233
MATS4p,-0.20396015439877813
MATS4s,-0.10324921620721172
MATS4v,-0.21957724692457226
MATS5Z,-0.051943699731903555
MATS5c,0.07913047666961157
MATS5d,0.022935779816513784
MATS5i,-0.01263105265942725
MATS5m,-0.05272252512616224
MATS5p,-0.06254963191642429
MATS5s,-0.0494398124022928
MATS5v,-0.06711590201706803
MATS6Z,0.24977780044294212
MATS6c,-0.14819817857242484
MATS6d,0.017949740725967295
MATS6i,-0.0008622717702523558
MATS6m,0.2488884629423292
MATS6p,0.10349752126801977
MATS6s,0.12272583093549631
MATS6v,0.1845287555997113
MATS7Z,0.05045536981548653
MATS7c,0.1996665116065191
MATS7d,-0.2507420399352401
MATS7i,-0.10647212406116098
MATS7m,0.04597996376447783
MATS7p,-0.10927587433482926
MATS7s,0.10042301443766666
MATS7v,-0.059496373048037426
MATS8Z,-0.19554289544235937
MATS8c,-0.10965165399502477
MATS8d,-0.1788990825688073
MATS8i,0.07504181498571559
MATS8m,-0.1931433305306823
MATS8p,-0.06646378227869254
MATS8s,-0.09713392391870768
MATS8v,-0.10203048118450257
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.168709913335725
SpAD_D,110.33563275968416
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.5563236961451248
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,295
TMWC10,100.24345125899455
TSRW10,60.55745632922151
VE1_Dt,3.8440354013883753
VE2_Dt,0.256269026759225
VE3_Dt,1.751987808692111
VR1_Dt,64.13759249805794
VR2_Dt,4.275839499870529
VR3_Dt,4.566495766558922
Xc-3dv,0.34846171252933794
Xc-4dv,0.0
Xc-5dv,0.050296115882772816
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.2874574785652648
Xch-7d,0.3957132221261607
Xp-0dv,8.709213198785088
Xp-1dv,5.065931464797731
Xp-2dv,3.5924602375480315
Xp-3dv,2.443202775189536
Xp-4dv,1.711652448485716
Xp-5dv,1.053280114629784
Xp-6dv,0.5926036951517002
Xp-7dv,0.3430480906528442
Xpc-4d,1.6693572298359234
Xpc-5d,2.6024092586767402
Xpc-6d,3.3376221205390975
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,1
nHBAcc,1
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.582864647859772
AATS0dv,6.413793103448276
AATS0pe,6.07264827586207
AATS0se,7.52757503448276
AATS1dv,6.233333333333333
AATS1pe,6.400116666666668
AATS1se,7.6677245333333355
AATS2dv,4.588235294117647
AATS2pe,6.209972549019609
AATS2se,7.571419058823532
AATS3dv,2.746031746031746
AATS3pe,6.085119047619047
AATS3se,7.552804571428573
AATS4dv,2.19672131147541
AATS4pe,5.942631147540982
AATS4se,7.424104655737704
AATS5dv,2.0344827586206895
AATS5pe,5.809493103448278
AATS5se,7.366077241379309
AATS6dv,2.6739130434782608
AATS6pe,5.753184782608697
AATS6se,7.317736869565218
AATS7dv,3.323529411764706
AATS7pe,6.1094
AATS7se,7.613693529411766
AATS8dv,1.8620689655172413
AATS8pe,6.018258620689654
AATS8se,7.588629103448275
AATSC0Z,7.096313912009511
AATSC0c,0.01660984077967159
AATSC0d,0.5184304399524376
AATSC0i,1.5084089617870262
AATSC0m,33.90129002853745
AATSC0p,0.22783141670664678
AATSC0s,1.2676707623199897
AATSC0v,50.907387357864536
AATSC1Z,0.14276654776060246
AATSC1c,-0.009327278695156349
AATSC1d,0.17467300832342456
AATSC1i,-0.04772491784395407
AATSC1m,0.7218650519223052
AATSC1p,0.0062660561878084015
AATSC1s,-0.05968864226890385
AATSC1v,1.8317111556940175
AATSC2Z,0.1464176633792639
AATSC2c,0.002095335191546978
AATSC2d,-0.009302650905784452
AATSC2i,-0.06701759973846151
AATSC2m,0.6308079518546966
AATSC2p,-0.0072043209586542456
AATSC2s,0.12548151774912633
AATSC2v,-1.1321774868932273
AATSC3Z,-1.1751316459996606
AATSC3c,-0.0008828447658408971
AATSC3d,-0.08493290300662475
AATSC3i,0.06272506888557657
AATSC3m,-5.484151840250649
AATSC3p,0.002890736651480143
AATSC3s,-0.2355446296191441
AATSC3v,-2.7016316359829515
AATSC4Z,-1.4886259527104735
AATSC4c,-0.0008334526393805647
AATSC4d,-0.08202569150698819
AATSC4i,-0.2794872346496029
AATSC4m,-7.142080478509191
AATSC4p,-0.046468530928380034
AATSC4s,-0.13088601261833752
AATSC4v,-11.17810396416267
AATSC5Z,-0.3686087990487519
AATSC5c,0.0013143446183017655
AATSC5d,0.011890606420927482
AATSC5i,-0.019052793028283915
AATSC5m,-1.7873616153388794
AATSC5p,-0.014250771253998238
AATSC5s,-0.0626734046769718
AATSC5v,-3.416695221855364
AATSC6Z,1.7725016801943856
