DLiP-ID,C000MH
Mse,1.0346109492595292
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,59.69340000000001
SdO,0
SdS,0
Spe,24.36078431372549
SsF,0
SsI,0
Sse,24.8306627822287
StN,0
fMF,0.6666666666666666
nBr,0
nCl,0
AMID,2.0680676920650263
BIC0,0.37631455385260626
BIC1,0.5842800396735053
BIC2,0.7073258455701302
BIC3,0.869646995125934
BIC4,0.9089223387851131
BIC5,0.9089223387851131
CIC0,2.6866835782380694
CIC1,1.6376237045336022
CIC2,1.0169321648569456
CIC3,0.19812031259014518
CIC4,0.0
CIC5,0.0
GGI1,2.5
GGI2,2.000000000000001
GGI3,1.0694444444444444
GGI4,0.6394444444444445
GGI5,0.33666666666666667
GGI6,0.24163265306122444
GGI7,0.09031320861678002
GGI8,0.033525447215923404
GGI9,0.006558641975308643
JGI1,0.13157894736842105
JGI2,0.07692307692307696
JGI3,0.04456018518518518
JGI4,0.033654970760233924
JGI5,0.021041666666666667
JGI6,0.01725947521865889
JGI7,0.009031320861678002
JGI8,0.005587574535987234
JGI9,0.0032793209876543217
MIC0,22.62992848883249
MIC1,36.19572173135417
MIC2,43.6508478144105
MIC3,46.656127960924785
MIC4,46.855833236015656
MIC5,46.855833236015656
MPC2,26
MPC3,35
MPC4,44
MPC5,51
MPC6,51
MPC7,57
MPC8,58
MPC9,48
Mare,1.0281666666666667
NaaN,4
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.5252963099622839
RPCG,0.23339108427267857
SIC0,0.41402278037923146
SIC1,0.6428272413839754
SIC2,0.778202730186562
SIC3,0.9567891094945742
SIC4,1.0
SIC5,1.0
SaaN,14.96563712522046
SaaO,0
SaaS,0
Sare,24.676
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,45.55869413959409
TIC1,70.7361311085013
TIC2,85.63272806074104
TIC3,105.28421251514426
TIC4,110.03910001730775
TIC5,110.03910001730775
Vabc,175.57477612330098
WPol,24
apol,30.569550999999997
bpol,13.290448999999999
nRot,2
ABCGG,11.302574176737489
ATS0Z,932.0
ATS0d,97.0
ATS0i,3911.3485321223434
ATS0m,3714.5455039999997
ATS0p,46.104494333942995
ATS0s,147.50608816406714
ATS0v,6482.494108349227
ATS1Z,1008.0
ATS1d,120.0
ATS1i,3923.3390441168012
ATS1m,3955.698391999999
ATS1p,55.25771016999998
ATS1s,95.37722908093278
ATS1v,7915.928262979214
ATS2Z,1394.0
ATS2d,172.0
ATS2i,6082.663947620602
ATS2m,5418.937433999999
ATS2p,78.78640033999997
ATS2s,153.51851851851856
ATS2v,11133.023261688908
ATS3Z,1390.0
ATS3d,167.0
ATS3i,7391.771111048238
ATS3m,5274.451828
ATS3p,81.00763224424502
ATS3s,192.3497942386832
ATS3v,10926.988498192854
ATS4Z,1137.0
ATS4d,140.0
ATS4i,6752.472700670436
ATS4m,4235.633499999999
ATS4p,66.33929065739599
ATS4s,180.0178326474623
ATS4v,9020.531628946452
ATS5Z,914.0
ATS5d,109.0
ATS5i,5313.507862923879
ATS5m,3437.2853459999997
ATS5p,51.015208837698
ATS5s,154.35390946502062
ATS5v,7338.612091130692
ATS6Z,678.0
ATS6d,96.0
ATS6i,4899.119296855949
ATS6m,2530.782266
ATS6p,42.947681785698
ATS6s,140.33333333333334
ATS6v,6348.248408978933
ATS7Z,489.0
ATS7d,80.0
ATS7i,4478.847993711696
ATS7m,1781.975142
ATS7p,35.579867599395996
ATS7s,83.0
ATS7v,4994.682156363363
ATS8Z,322.0
ATS8d,54.0
ATS8i,3495.817047008447
ATS8m,1135.764442
ATS8p,22.896222054547
ATS8s,63.66666666666667
ATS8v,3189.529730488837
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.3429165385075622
Kier1,12.055401662049862
Kier2,5.325443786982248
Kier3,2.56
MID_C,20.808837993727632
MID_N,10.394590652965896
MID_O,1.7924621964639391
MID_X,0.0
MID_h,14.34831277137782
MPC10,46
MWC01,19.0
MWC02,4.51085950651685
MWC03,5.3612921657094255
MWC04,6.22455842927536
MWC05,7.089243155027514
MWC06,7.958227192322312
MWC07,8.827468112520654
MWC08,9.69898173460629
MWC09,10.570419086277662
MWC10,11.443350281115192
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,1
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.6859999999999999
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.962844630259907
SRW05,2.3978952727983707
SRW06,6.4692503167957724
SRW07,4.59511985013459
SRW08,8.063062911326792
SRW09,6.580639137284949
SRW10,9.70069794710231
SaaCH,12.47754556143445
SaaNH,0
SaaSe,0
SaaaC,0.5266774796338289
SaasC,1.12817082388511
SaasN,1.2600925925925925
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.767946044998251
VE1_D,4.071389974074834
VE2_A,0.22164388499989712
VE2_D,0.23949352788675493
VE3_A,1.8571582884057853
VE3_D,1.934612709184731
VR1_A,102.37502078331401
VR1_D,82.94204209496897
VR2_A,6.022060046077295
VR2_D,4.878943652645233
VR3_A,5.159270996246998
VR3_D,4.948770326929716
WPath,519
Xc-3d,0.8591167563965418
Xc-4d,0.0
Xc-5d,0.2757834230632086
Xc-6d,0.0
Xp-0d,11.664925939000156
Xp-1d,8.343336592900531
Xp-2d,7.281402008277409
Xp-3d,6.467213741495773
Xp-4d,5.2612385038358385
Xp-5d,3.9481903417560993
Xp-6d,2.497551182061566
Xp-7d,1.831436335536732
ZMIC0,56.291397328875505
ZMIC1,40.11506300154697
ZMIC2,29.674332663639614
ZMIC3,24.622932816195924
ZMIC4,24.07105312878607
ZMIC5,24.07105312878607
nAcid,2
nAtom,24
nBase,0
nRing,3
piPC1,3.332204510175204
piPC2,3.965563772356176
piPC3,4.601413137110379
piPC4,5.201599947046231
piPC5,5.685703361256295
piPC6,5.925216231771688
piPC7,6.349889911291933
piPC8,6.72786669760176
piPC9,6.731269784200873
AATS0Z,38.833333333333336
AATS0d,4.041666666666667
AATS0i,162.97285550509764
AATS0m,154.77272933333333
AATS0p,1.9210205972476249
AATS0s,6.14608700683613
AATS0v,270.1039211812178
AATS1Z,38.76923076923077
AATS1d,4.615384615384615
AATS1i,150.89765554295388
AATS1m,152.1422458461538
AATS1p,2.1252965449999994
AATS1s,3.6683549646512605
AATS1v,304.4587793453544
AATS2Z,34.85
AATS2d,4.3
AATS2i,152.06659869051504
AATS2m,135.47343584999996
AATS2p,1.9696600084999993
AATS2s,3.837962962962964
AATS2v,278.3255815422227
AATS3Z,29.574468085106382
AATS3d,3.5531914893617023
AATS3i,157.2717257669838
AATS3m,112.22237931914894
AATS3p,1.723566643494575
AATS3s,4.092548813589004
AATS3v,232.48911698282666
AATS4Z,27.071428571428573
AATS4d,3.3333333333333335
AATS4i,160.77315953977228
AATS4m,100.84841666666664
AATS4p,1.5795069204141903
AATS4s,4.2861388725586265
AATS4v,214.77456259396314
AATS5Z,27.696969696969695
AATS5d,3.303030303030303
AATS5i,161.0153897855721
AATS5m,104.16016199999999
AATS5p,1.5459154193241817
AATS5s,4.677391195909716
AATS5v,222.38218457971792
AATS6Z,22.6
AATS6d,3.2
AATS6i,163.30397656186497
AATS6m,84.35940886666667
AATS6p,1.4315893928566001
AATS6s,4.677777777777778
AATS6v,211.60828029929777
AATS7Z,18.11111111111111
AATS7d,2.962962962962963
AATS7i,165.88325902635913
AATS7m,65.99907933333333
AATS7p,1.3177728740517036
AATS7s,3.074074074074074
AATS7v,184.9882280134579
AATS8Z,16.1
AATS8d,2.7
AATS8i,174.79085235042234
AATS8m,56.7882221
AATS8p,1.14481110272735
AATS8s,3.1833333333333336
AATS8v,159.47648652444184
AMID_C,1.2240492937486842
AMID_N,0.6114465089979939
AMID_O,0.10543895273317289
AMID_X,0.0
AMID_h,0.8440183983163424
ATS0dv,285.30864197530866
ATS0pe,163.603
ATS0se,195.53815300000002
ATS1dv,261.33333333333337
ATS1pe,180.04810000000003
ATS1se,211.85150600000003
ATS2dv,388.7777777777778
ATS2pe,273.41710000000006
ATS2se,323.5852960000001
ATS3dv,352.77777777777777
ATS3pe,311.23049999999995
ATS3se,376.992984
ATS4dv,278.6666666666667
ATS4pe,281.9633
ATS4se,343.17096599999996
ATS5dv,233.55555555555554
ATS5pe,225.545
ATS5se,272.178468
ATS6dv,236.0
ATS6pe,202.18169999999995
ATS6se,242.52157599999998
ATS7dv,138.0
ATS7pe,171.45149999999995
ATS7se,209.22576799999993
ATS8dv,87.0
ATS8pe,129.03850000000003
ATS8se,157.971992
ATSC0Z,270.5
ATSC0c,0.5797369196957739
ATSC0d,12.625
ATSC0i,49.51036253413793
ATSC0m,1208.1926873333337
ATSC0p,7.167100653042958
ATSC0s,49.836338605790665
ATSC0v,1023.7111549897447
ATSC1Z,44.625
ATSC1c,-0.06246363420218018
ATSC1d,3.28125
ATSC1i,19.387801909991204
ATSC1m,195.62073838888884
ATSC1p,0.1655998184083351
ATSC1s,-7.095757983953061
ATSC1v,15.119395448933492
ATSC2Z,29.0
ATSC2c,-0.24015303558273168
ATSC2d,-2.375
ATSC2i,-1.7353944243442205
ATSC2m,123.57646344444449
ATSC2p,-1.038149073633348
ATSC2s,-3.0989858234498278
ATSC2v,-283.75258488983303
ATSC3Z,-34.0625
ATSC3c,0.11974096234394703
ATSC3d,-1.515625
ATSC3i,-6.767137606064061
ATSC3m,-130.26274186111124
ATSC3p,-1.8394598180092525
ATSC3s,16.650437883744388
ATSC3v,-71.9393374618186
ATSC4Z,-104.625
ATSC4c,-0.01405099290209857
ATSC4d,-1.09375
ATSC4i,-10.671690195189804
ATSC4m,-452.8384133333335
ATSC4p,-1.1948298990481352
ATSC4s,-13.846035531225482
ATSC4v,-64.87575732065329
ATSC5Z,-40.1875
ATSC5c,-0.1289671265328333
ATSC5d,0.015625
ATSC5i,-10.776693751038687
ATSC5m,-185.03623775000003
ATSC5p,-0.9121848723526504
ATSC5s,-17.13578244692261
ATSC5v,-82.0791621822481
ATSC6Z,-12.375
ATSC6c,0.027473146147662546
ATSC6d,-1.03125
ATSC6i,-7.276811344840016
ATSC6m,-64.30357483333333
ATSC6p,-0.25261572088419737
ATSC6s,5.548663856853347
ATSC6v,-135.12889390020413
ATSC7Z,20.4375
ATSC7c,-0.0007503898624777816
ATSC7d,-1.328125
ATSC7i,-10.980202752105932
ATSC7m,90.03370325000003
ATSC7p,0.06580874920842292
ATSC7s,1.9056744716252614
ATSC7v,29.35159781218158
ATSC8Z,-3.5
ATSC8c,0.01012633747227603
ATSC8d,-1.3125
ATSC8i,-2.0219633958192182
ATSC8m,-18.56877994444443
ATSC8p,0.6939963882540773
ATSC8s,-2.20610719251996
ATSC8v,72.07193601636949
AXp-0d,0.6861721140588327
AXp-1d,0.4391229785737122
AXp-2d,0.28005392339528495
AXp-3d,0.18477753547130782
AXp-4d,0.11957360235990543
AXp-5d,0.07741549689717842
AXp-6d,0.04897159180512874
AXp-7d,0.03213046202696021
GATS1Z,0.722735674676525
GATS1c,0.8009938124054218
GATS1d,0.6656511805026656
GATS1i,0.7384327521469883
GATS1m,0.7033674385857596
GATS1p,0.953294781518976
GATS1s,0.654668859441681
GATS1v,0.7666590889697952
GATS2Z,0.7928835489833641
GATS2c,1.0696297650864852
GATS2d,1.093069306930693
GATS2i,1.0599486230912818
GATS2m,0.7820319884243122
GATS2p,1.028911745977265
GATS2s,0.6697582249971943
GATS2v,0.9876577137214193
GATS3Z,1.3423526172965745
GATS3c,0.8809129668345543
GATS3d,1.085317042342532
GATS3i,1.048135312590931
GATS3m,1.30902836999373
GATS3p,1.3657080383146751
GATS3s,0.8387858904367985
GATS3v,1.0682848775622251
GATS4Z,1.5213889622392396
GATS4c,1.6105307125317492
GATS4d,1.1711456859971712
GATS4i,1.0571846516458099
GATS4m,1.4934001418377663
GATS4p,1.3331320407557479
GATS4s,1.8326170596023785
GATS4v,1.0713418905475165
GATS5Z,1.1169551335909933
GATS5c,1.8113467252296795
GATS5d,0.9936993699369936
GATS5i,1.074451731927981
GATS5m,1.1160388746662742
GATS5p,1.0958545374479662
GATS5s,2.0071004118954265
GATS5v,0.9985181590134993
GATS6Z,0.6051139864448553
GATS6c,0.9599441752720488
GATS6d,0.9108910891089109
GATS6i,1.0019325829670986
GATS6m,0.6428199440169761
GATS6p,0.6567268740334918
GATS6s,0.9554979328474495
GATS6v,1.0060496024700825
GATS7Z,0.6093653727664818
GATS7c,0.2587975063443739
GATS7d,0.9446277961129446
GATS7i,1.0593179102999608
GATS7m,0.6491112991880521
GATS7p,0.6693982840933541
GATS7s,0.23170492507928608
GATS7v,1.0305902685148318
GATS8Z,0.7588724584103513
GATS8c,0.2536620630757341
GATS8d,0.9564356435643565
GATS8i,0.9475022547698806
GATS8m,0.8028737724493236
GATS8p,0.558695695234842
GATS8s,0.3807462693054908
GATS8v,0.970485283570306
MATS1Z,0.15228209867766246
MATS1c,-0.09945673167375345
MATS1d,0.2399086062452399
MATS1i,0.36146842027181253
MATS1m,0.14945711158093788
MATS1p,0.021328202049675744
MATS1s,-0.13142880536502421
MATS1v,0.01363310828621827
MATS2Z,0.0643253234750462
MATS2c,-0.24854691232232282
MATS2d,-0.11287128712871286
MATS2i,-0.02103068128189504
MATS2m,0.06136924916365618
MATS2p,-0.0869095432496189
MATS2s,-0.03730995386273917
MATS2v,-0.16630819162618712
MATS3Z,-0.0643017265111889
MATS3c,0.10546908281948919
MATS3d,-0.061301874868337894
MATS3i,-0.06979467432188183
MATS3m,-0.05505507977122046
MATS3p,-0.13105698886397094
MATS3s,0.1706054557305791
MATS3v,-0.03588412674074548
MATS4Z,-0.2210192764721415
MATS4c,-0.013849624766717633
MATS4d,-0.04950495049504951
MATS4i,-0.12316833024118719
MATS4m,-0.2141751148901433
MATS4p,-0.09526306038737417
MATS4s,-0.15876006393932982
MATS4v,-0.036213204423330696
MATS5Z,-0.108049067383633
MATS5c,-0.16178764997626957
MATS5d,0.0009000900090009002
MATS5i,-0.15830212210417074
MATS5m,-0.1113827377731841
MATS5p,-0.09256283844865104
MATS5s,-0.25006626856567443
MATS5v,-0.058311307678523897
MATS6Z,-0.0365988909426987
MATS6c,0.03791119069950489
MATS6d,-0.06534653465346535
MATS6i,-0.11758041706638807
MATS6m,-0.04257835724880022
MATS6p,-0.028197256671922813
MATS6s,0.08907016866939141
MATS6v,-0.10559923528551006
MATS7Z,0.06715958102279727
MATS7c,-0.001150544649530665
MATS7d,-0.09350935093509351
MATS7i,-0.19713408919929462
MATS7m,0.06623939979398721
MATS7p,0.008161831233416052
MATS7s,0.033989914007648926
MATS7v,0.025486006515817436
MATS8Z,-0.0155268022181146
MATS8c,0.02096055047366654
MATS8d,-0.12475247524752477
MATS8i,-0.04900703510926754
MATS8m,-0.018442866081663088
MATS8p,0.11619700995148019
MATS8s,-0.05312044795193581
MATS8v,0.0844831306155981
MAXaaN,4.091920508944319
MINaaN,3.4759948979591835
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.994065623270423
SpAD_D,125.67005037728995
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,452
TMWC10,107.68439966337127
TSRW10,63.43307171183234
VE1_Dt,4.080420944907627
VE2_Dt,0.24002476146515453
VE3_Dt,1.9368284069277737
VR1_Dt,82.28676789794251
VR2_Dt,4.840398111643677
VR3_Dt,4.940838566936048
Xc-3dv,0.6260414031851026
Xc-4dv,0.0
Xc-5dv,0.0865374016556172
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266096
Xch-7d,0.3603979726599627
Xp-0dv,9.497125121336273
Xp-1dv,6.140920937632841
Xp-2dv,4.870707847767978
Xp-3dv,3.6318071463017576
Xp-4dv,2.503152431440406
Xp-5dv,1.688270010039231
Xp-6dv,0.9901705047034408
Xp-7dv,0.5865370113429195
Xpc-4d,2.4410758687224794
Xpc-5d,3.7072499442149174
Xpc-6d,5.101751456561961
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,26
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.073210128819936
AATS0dv,11.887860082304528
AATS0pe,6.816791666666667
AATS0se,8.147423041666668
AATS1dv,10.051282051282053
AATS1pe,6.924926923076924
AATS1se,8.148134846153848
AATS2dv,9.719444444444445
AATS2pe,6.8354275000000015
AATS2se,8.089632400000003
AATS3dv,7.505910165484633
AATS3pe,6.621925531914893
AATS3se,8.021127319148937
AATS4dv,6.634920634920635
AATS4pe,6.713411904761905
AATS4se,8.170737285714285
AATS5dv,7.077441077441077
AATS5pe,6.834696969696969
AATS5se,8.247832363636364
AATS6dv,7.866666666666666
AATS6pe,6.739389999999998
AATS6se,8.084052533333333
AATS7dv,5.111111111111111
AATS7pe,6.350055555555554
AATS7se,7.749102518518516
AATS8dv,4.35
AATS8pe,6.451925000000001
AATS8se,7.8985996
AATSC0Z,11.270833333333334
AATSC0c,0.024155704987323914
AATSC0d,0.5260416666666666
AATSC0i,2.062931772255747
AATSC0m,50.34136197222224
AATSC0p,0.29862919387678993
AATSC0s,2.076514108574611
AATSC0v,42.65463145790603
AATSC1Z,1.7163461538461537
AATSC1c,-0.002402447469314622
AATSC1d,0.12620192307692307
AATSC1i,0.7456846888458155
AATSC1m,7.523874553418802
AATSC1p,0.006369223784935965
AATSC1s,-0.2729137686135793
AATSC1v,0.5815152095743651
AATSC2Z,0.725
AATSC2c,-0.006003825889568292
AATSC2d,-0.059375
AATSC2i,-0.04338486060860551
AATSC2m,3.089411586111112
AATSC2p,-0.0259537268408337
AATSC2s,-0.0774746455862457
AATSC2v,-7.093814622245826
AATSC3Z,-0.7247340425531915
AATSC3c,0.0025476800498712136
AATSC3d,-0.032247340425531915
AATSC3i,-0.14398165119285236
AATSC3m,-2.7715476991725794
AATSC3p,-0.039137442936367076
AATSC3s,0.3542646358243487
AATSC3v,-1.5306242013152893
AATSC4Z,-2.4910714285714284
AATSC4c,-0.0003345474500499659
AATSC4d,-0.026041666666666668
AATSC4i,-0.2540878617902334
AATSC4m,-10.781866984126989
AATSC4p,-0.028448330929717505
AATSC4s,-0.32966751264822575
AATSC4v,-1.5446608885869832
AATSC5Z,-1.2178030303030303
AATSC5c,-0.003908094743419191
AATSC5d,0.0004734848484848485
AATSC5i,-0.32656647730420263
AATSC5m,-5.6071587196969706
AATSC5p,-0.027641965828868194
AATSC5s,-0.5192661347552306
AATSC5v,-2.487247338856003
AATSC6Z,-0.4125
AATSC6c,0.0009157715382554182
AATSC6d,-0.034375
AATSC6i,-0.24256037816133386
AATSC6m,-2.1434524944444444
AATSC6p,-0.008420524029473245
AATSC6s,0.18495546189511156
AATSC6v,-4.504296463340138
AATSC7Z,0.7569444444444444
AATSC7c,-2.7792217128806726e-05
AATSC7d,-0.04918981481481482
