DLiP-ID,C000G9
DLiP-Mol-ID,30772
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H13NO2/c1-9-3-4-10(2)14(9)12-7-5-11(6-8-12)13(15)16/h3-8H,1-2H3,(H,15,16)"
Standard Inchi Key(RDKit),WNZAIUIEXCYTCY-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(C)n1-c1ccc(C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),215.252
MW Monoisotopic(RDKit),215.094628656
MolLogP(RDKit),2.79234
XLogP(SDF),
XLogP(CDK),2.776
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),42.23
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.836518756187825
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,5339.912091424423
qed,0.8365187561878251
Chi0,11.706742302257043
Chi1,7.592224152875015
TPSA,42.230000000000004
Chi0n,9.266777096601535
Chi0v,9.266777096601535
Chi1n,5.080602143800726
Chi1v,5.080602143800726
Chi2n,3.8035328731455036
Chi2v,3.8035328731455036
Chi3n,2.643604526525342
Chi3v,2.643604526525342
Chi4n,1.8287925089556292
Chi4v,1.8287925089556292
MolMR,62.20230000000002
MolWt,215.252
fr_SH,0
Kappa1,10.486553034816016
Kappa2,3.8500658986092064
Kappa3,1.7163680245320618
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,503.86566444035543
MolLogP,2.7923400000000003
NOCount,3
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,2.4614558390130066
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,0.0
SMR_VSA7,53.349509892163574
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,93.95821142860024
NHOHCount,1
PEOE_VSA1,9.67362704263206
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,50.245676810150904
PEOE_VSA8,17.075242264380485
PEOE_VSA9,5.563451491696996
RingCount,2
SMR_VSA10,5.969305287951849
fr_Al_COO,0
fr_Ar_COO,1
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,215.094628656
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
SlogP_VSA2,15.642932330583909
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,21.74584466546574
