DLiP-ID,C0020R
DLiP-Mol-ID,27548
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H18FN3O2/c1-14-9-18(23)20(11-21(14)27)26-22-17-8-7-16(10-19(17)24-13-25-22)28-12-15-5-3-2-4-6-15/h2-11,13,27H,12H2,1H3,(H,24,25,26)"
Standard Inchi Key(RDKit),NVBNDZZLJRYRPD-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),375.403
MW Monoisotopic(RDKit),375.138305036
MolLogP(RDKit),5.10552
XLogP(SDF),
XLogP(CDK),4.63
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),67.27
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.507598212540936
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,3030505.2752963696
qed,0.507598212540936
Chi0,19.5098609216914
Chi1,13.597356788324023
TPSA,67.27000000000001
Chi0n,15.1858132922454
Chi0v,15.1858132922454
Chi1n,8.775971092283688
Chi1v,8.775971092283688
Chi2n,6.419045821712612
Chi2v,6.419045821712612
Chi3n,4.394981509196365
Chi3v,4.394981509196365
Chi4n,2.8517788106878936
Chi4v,2.8517788106878936
MolMR,106.39650000000002
MolWt,375.4030000000001
fr_SH,0
Kappa1,17.72932997638731
Kappa2,7.520458033748483
Kappa3,3.7099577560695485
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1133.3799225757737
MolLogP,5.105520000000003
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.5957980381981338
SMR_VSA1,14.233805396315574
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,13.530619164203543
SMR_VSA6,5.316788604006331
SMR_VSA7,83.93511458382055
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,161.01961282228365
NHOHCount,2
PEOE_VSA1,15.160178952647085
PEOE_VSA2,0.0
PEOE_VSA3,14.358372089569237
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,36.249741388469445
PEOE_VSA8,17.518958351388015
PEOE_VSA9,11.204086992299825
RingCount,4
SMR_VSA10,22.40817398459965
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,375.13830503599996
NumHDonors,2
PEOE_VSA10,36.068309324726194
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,15.074484436735123
SlogP_VSA3,6.606881964512918
SlogP_VSA4,12.740958040736519
SlogP_VSA5,11.126902983393991
SlogP_VSA6,66.99099075938064
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.817220841045895
EState_VSA2,11.436898107967467
EState_VSA3,34.6406329994099
EState_VSA4,5.563451491696996
EState_VSA5,18.460054211687762
EState_VSA6,6.923737199690624
EState_VSA7,48.53093654769288
EState_VSA8,15.284745645900749
