DLiP-ID,T002YW
ATS2Z,1693.0
ATS2d,291.0
ATS2i,11072.009065304137
ATS2m,6454.729141999997
ATS2p,117.71823188364095
ATS2s,249.6388888888889
ATS2v,17195.975366102615
ATS3Z,1897.0
ATS3d,302.0
ATS3i,14608.129780928797
ATS3m,6948.7882469999995
ATS3p,139.88716667139593
ATS3s,331.48611111111114
ATS3v,20094.214591511798
ATS4Z,1952.0
ATS4d,303.0
ATS4i,18543.086582558222
ATS4m,7170.1490779999995
ATS4p,136.85295330231898
ATS4s,508.66666666666663
ATS4v,19201.95934831446
ATS5Z,1484.0
ATS5d,255.0
ATS5i,15218.732930377944
ATS5m,5133.2116829999995
ATS5p,114.236542962792
ATS5s,366.58333333333326
ATS5v,16099.145386569793
ATS6Z,1432.0
ATS6d,226.0
ATS6i,12507.725730290435
ATS6m,5248.185468
ATS6p,99.52962283588597
ATS6s,301.27777777777777
ATS6v,14145.605345650276
ATS7Z,1230.0
ATS7d,199.0
ATS7i,11609.443481130387
ATS7m,4402.932312
ATS7p,88.07872485133896
ATS7s,289.7361111111111
ATS7v,12732.83047628297
ATS8Z,1062.0
ATS8d,159.0
ATS8i,9424.409699043546
ATS8m,3766.8344079999993
ATS8p,82.10329992969798
ATS8s,227.00000000000003
ATS8v,11428.059080735291
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.23529411764705882
GGI10,0.04938271604938271
JGI10,0.012345679012345678
JGT10,0.5634850031549332
Kier1,17.8112
Kier2,6.718836565096953
Kier3,3.52
MAXdO,12.62109300201562
MID_C,34.83921731286148
MID_N,6.216463827232109
MID_O,5.326400518326103
MID_X,0.0
MID_h,11.542864345558211
MINdO,11.961904534592124
MPC10,99
MWC01,25.0
MWC02,4.844187086458591
MWC03,5.713732805509369
MWC04,6.637258031284457
MWC05,7.52131798019924
MWC06,8.446126742982377
MWC07,9.335474102732949
MWC08,10.259937471158564
MWC09,11.151998637429239
MWC10,12.075889925551998
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.4282000000000004
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.313205979041787
SRW05,2.3978952727983707
SRW06,6.882437470997847
SRW07,4.727387818712341
SRW08,8.543055850941965
SRW09,6.823286122355687
SRW10,10.252064798437244
SaaCH,9.316906524553755
SaaNH,3.089499362244898
SaaSe,0
SaaaC,1.8116473634206773
SaasC,0.7243594104308393
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.5155555555555555
SdssC,-2.0044750199462493
SdssS,0
SsCH3,5.219015652557319
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.225652242378433
SssPH,0
SssSe,0
SsssB,0
SsssN,1.0645616024187452
SsssP,0
VE1_A,4.353521672446656
VE1_D,4.734685409514352
VE2_A,0.18928355097594157
VE2_D,0.20585588737018923
VE3_A,2.3038942203754704
VE3_D,2.3878244079814435
VR1_A,138.7786594040014
VR1_D,129.3203785599391
VR2_A,6.033854756695712
VR2_D,5.622625154779961
VR3_A,5.765789408495326
VR3_D,5.695202003099675
WPath,1131
Xc-3d,2.7316039194795247
Xc-4d,0.28867513459481287
Xc-5d,0.723147300379076
Xc-6d,0.09622504486493763
Xp-0d,16.775656403009393
Xp-1d,10.786712265874598
Xp-2d,10.88657372379995
Xp-3d,8.385855019134928
Xp-4d,7.799577908334769
Xp-5d,5.060289527906213
Xp-6d,3.779375386852193
Xp-7d,2.375588891966636
ZMIC0,75.0453390830034
ZMIC1,45.06261407910375
ZMIC2,31.331518600644422
ZMIC3,27.796409946084186
ZMIC4,27.630313541339817
ZMIC5,27.630313541339817
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.5553480614894135
piPC2,4.178226046202803
piPC3,4.763241740558586
piPC4,5.367435230223139
piPC5,5.775133674211279
piPC6,6.160910600462495
piPC7,6.575326419383446
piPC8,7.0003807502248
piPC9,7.093842523125606
AATS0Z,24.2
AATS0d,3.575
AATS0i,162.22945459449335
AATS0m,95.65638237499999
AATS0p,1.513233284560825
AATS0s,5.93767361111111
AATS0v,227.68314589056348
AATS1Z,25.761904761904763
AATS1d,4.190476190476191
AATS1i,147.61128777883567
AATS1m,98.28487507142857
AATS1p,1.8304911726190476
AATS1s,3.4272486772486777
AATS1v,271.499911803591
AATS2Z,23.51388888888889
AATS2d,4.041666666666667
AATS2i,153.7779036847797
AATS2m,89.64901586111108
AATS2p,1.6349754428283465
AATS2s,3.4672067901234573
AATS2v,238.83299119586965
AATS3Z,20.180851063829788
AATS3d,3.2127659574468086
AATS3i,155.40563596732764
AATS3m,73.92327922340425
AATS3p,1.4881613475680417
AATS3s,3.5264479905437356
AATS3v,213.7682403352319
AATS4Z,17.12280701754386
AATS4d,2.6578947368421053
AATS4i,162.65865423296685
AATS4m,62.896044543859645
AATS4p,1.200464502651921
AATS4s,4.461988304093567
AATS4v,168.43823989749527
AATS5Z,15.956989247311828
AATS5d,2.7419354838709675
AATS5i,163.6422895739564
AATS5m,55.195824548387094
AATS5p,1.2283499243310967
AATS5s,3.941756272401433
AATS5v,173.10909017816982
AATS6Z,18.358974358974358
AATS6d,2.8974358974358974
AATS6i,160.3554580806466
AATS6m,67.28442907692308
AATS6p,1.2760208055882818
AATS6s,3.8625356125356123
AATS6v,181.35391468782404
AATS7Z,17.323943661971832
AATS7d,2.8028169014084505
AATS7i,163.51328846662517
AATS7m,62.013131154929575
AATS7p,1.240545420441394
AATS7s,4.080790297339592
AATS7v,179.33564051102775
AATS8Z,17.7
AATS8d,2.65
AATS8i,157.0734949840591
AATS8m,62.78057346666665
AATS8p,1.368388332161633
AATS8s,3.7833333333333337
AATS8v,190.4676513455882
AMID_C,1.5147485788200643
AMID_N,0.2702810359666134
AMID_O,0.23158263123156972
AMID_X,0.0
AMID_h,0.5018636671981831
ATS0dv,350.0
ATS0pe,256.0481
ATS0se,313.06271599999997
ATS1dv,355.0
ATS1pe,275.6435
ATS1se,327.92663599999986
ATS2dv,533.0
ATS2pe,465.0775000000001
ATS2se,560.1187599999998
ATS3dv,555.0
ATS3pe,607.5325000000003
ATS3se,736.2090039999998
ATS4dv,530.0
ATS4pe,711.9664999999999
ATS4se,882.3646719999999
ATS5dv,363.0
ATS5pe,608.7634999999998
ATS5se,748.8350999999998
ATS6dv,401.0
ATS6pe,496.36240000000004
ATS6se,609.2614719999999
ATS7dv,301.0
ATS7pe,463.2180000000001
ATS7se,569.8537439999998
ATS8dv,210.0
ATS8pe,386.2925999999999
ATS8se,471.38468000000006
ATSC0Z,295.6
ATSC0c,0.8500449919982945
ATSC0d,30.775000000000002
ATSC0i,61.55680458181892
ATSC0m,1402.924837975
ATSC0p,8.928844736098974
ATSC0s,93.42343749999998
ATSC0v,1936.7671705289263
ATSC1Z,8.620000000000026
ATSC1c,-0.6482756984169395
ATSC1d,12.436250000000001
ATSC1i,-8.4959443984042
ATSC1m,42.447354351249956
ATSC1p,-0.11258538918329825
ATSC1s,-6.536623263888887
ATSC1v,37.98357857064767
ATSC2Z,131.72000000000014
ATSC2c,0.6206242780043251
ATSC2d,-1.120000000000003
ATSC2i,10.885115932392097
ATSC2m,617.7921360700002
ATSC2p,2.08667020652677
ATSC2s,17.90326388888889
ATSC2v,535.6490094927458
ATSC3Z,-114.45999999999997
ATSC3c,-0.7393278027325446
ATSC3d,-8.796250000000002
ATSC3i,-17.906946630605862
ATSC3m,-546.8992742662499
ATSC3p,-4.086112800207715
ATSC3s,-19.810355902777772
ATSC3v,-793.4656602757959
ATSC4Z,239.84
ATSC4c,0.4611172887619112
ATSC4d,-1.9337499999999994
ATSC4i,-3.1270098846568497
ATSC4m,1117.82675744625
ATSC4p,1.1660085380126968
ATSC4s,99.56282118055552
ATSC4v,737.4364621391494
ATSC5Z,-281.86999999999995
ATSC5c,-0.37596064752855574
ATSC5d,0.02312500000000073
ATSC5i,8.856857886654758
ATSC5m,-1308.3727009168751
ATSC5p,0.7322473757175573
ATSC5s,-87.4813671875
ATSC5v,-581.8379967546241
ATSC6Z,61.78
ATSC6c,0.5122060396582101
ATSC6d,-2.3862499999999973
ATSC6i,-9.269863312093184
ATSC6m,280.70050619875
ATSC6p,-2.2361723003554506
ATSC6s,4.324991319444447
ATSC6v,-176.86761097082143
ATSC7Z,-81.58999999999997
ATSC7c,-0.30084330580682495
ATSC7d,-3.8006249999999993
ATSC7i,5.980109931199747
ATSC7m,-364.3656406806251
ATSC7p,2.268748454504044
ATSC7s,-47.61462239583334
ATSC7v,212.51069597089793
ATSC8Z,-143.4
ATSC8c,0.14307367317672437
ATSC8d,-17.7125
ATSC8i,-21.657380931180555
ATSC8m,-685.5170213125
ATSC8p,-3.919033743755611
ATSC8s,-16.48689236111111
ATSC8v,-990.5247521173047
AXp-0d,0.7293763653482345
AXp-1d,0.43146849063498394
AXp-2d,0.28648878220526186
AXp-3d,0.16771710038269855
AXp-4d,0.11469967512257014
AXp-5d,0.0674705270387495
AXp-6d,0.04553464321508666
AXp-7d,0.027623126650774838
GATS1Z,0.7319253817900637
GATS1c,1.7815086305390402
GATS1d,0.844841592201462
GATS1i,1.323357784142408
GATS1m,0.7378463414546521
GATS1p,1.0402943460156453
GATS1s,0.5476324541066727
GATS1v,0.9240949098725258
GATS2Z,0.6010374379792511
GATS2c,0.5741271423603158
GATS2d,1.4696723531004603
GATS2i,1.0220487531488844
GATS2m,0.608898169487007
GATS2p,0.8736677492602444
GATS2s,0.47807114535384687
GATS2v,0.8074320204089719
GATS3Z,1.0470589928886074
GATS3c,1.446506183344127
GATS3d,1.2200770866100903
GATS3i,1.208839487653811
GATS3m,1.0497986130595711
GATS3p,1.1727831609980652
GATS3s,0.9030652992083181
GATS3v,1.1107104104016965
GATS4Z,0.736637347767253
GATS4c,0.8822596111878582
GATS4d,0.9615631279661379
GATS4i,0.9416003813447896
GATS4m,0.7405524895269499
GATS4p,0.928205117649581
GATS4s,0.7138501256961262
GATS4v,0.8575167532409235
GATS5Z,1.4512855209742894
GATS5c,1.347187924567173
GATS5d,0.926600455962894
GATS5i,0.9025276897371679
GATS5m,1.4332742180712053
GATS5p,0.8895481207378843
GATS5s,2.0065198434043463
GATS5v,1.0257135207650805
GATS6Z,0.8728010825439783
GATS6c,0.8912162013703406
GATS6d,0.9991876523151908
GATS6i,1.0569408123177217
GATS6m,0.8760786278287434
GATS6p,1.0957165623103238
GATS6s,1.0362391961629305
GATS6v,1.0076884392031682
GATS7Z,1.205068707236654
GATS7c,1.351870428524088
GATS7d,1.1066234940103659
GATS7i,0.8943349446425297
GATS7m,1.1873094936564002
GATS7p,0.7924162975379085
GATS7s,1.8889146175296223
GATS7v,0.8501337948916512
GATS8Z,1.2489851150202975
GATS8c,0.8734536120509687
GATS8d,1.3517465475223394
GATS8i,1.260301628176639
GATS8m,1.250486629263928
GATS8p,1.2650571860901427
GATS8s,1.1576621527951998
GATS8v,1.2770711073176015
MATS1Z,0.02777240801598049
MATS1c,-0.7263208805128644
MATS1d,0.38485938648408186
MATS1i,-0.1314456731874876
MATS1m,0.028815550675862788
MATS1p,-0.012008740586681561
MATS1s,-0.0666359069630465
MATS1v,0.018677948121183254
MATS2Z,0.24755675838219843
MATS2c,0.4056153130758638
MATS2d,-0.020218431266359832
MATS2i,0.09823912514933911
MATS2m,0.24464450559420378
MATS2p,0.12983328304067795
MATS2s,0.10646426616500154
MATS2v,0.1536492292825556
MATS3Z,-0.1647712550024472
MATS3c,-0.37010696915146496
MATS3d,-0.12162746080854522
MATS3i,-0.12378773299532365
MATS3m,-0.16588422211439519
MATS3p,-0.19473643631789486
MATS3s,-0.09023365985685441
MATS3v,-0.17433430665146893
MATS4Z,0.28469007430619847
MATS4c,0.19033761911367708
MATS4d,-0.022047401199994293
MATS4i,-0.01782412940714683
MATS4m,0.27957300653366174
MATS4p,0.0458206873233435
MATS4s,0.37393532239966615
MATS4v,0.13359873080027176
MATS5Z,-0.4101299343780464
MATS5c,-0.19022934766455485
MATS5d,0.0003231920896552428
MATS5i,0.061884324039410306
MATS5m,-0.4011198115525431
MATS5p,0.03527277236238611
MATS5s,-0.4027511243016221
MATS5v,-0.12921166035750306
MATS6Z,0.10717879324103952
MATS6c,0.3090068953995017
MATS6d,-0.039763377700014535
MATS6i,-0.07722584188341272
MATS6m,0.10260633616380929
MATS6p,-0.12843263151245332
MATS6s,0.02374076918740833
MATS6v,-0.046831307520885594
MATS7Z,-0.15550134365053642
MATS7c,-0.1993884888041106
MATS7d,-0.06957586297639615
MATS7i,0.054731171321592505
MATS7m,-0.14632032431698755
MATS7p,0.1431504501601395
MATS7s,-0.28713500697225236
MATS7v,0.06181658672247937
MATS8Z,-0.3234100135317997
MATS8c,0.11220870622419274
MATS8d,-0.38369888979149736
MATS8i,-0.2345517128805736
MATS8m,-0.325756116914519
MATS8p,-0.29261222921043073
MATS8s,-0.11764993740541901
MATS8v,-0.3409546820047192
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.229016989282556
SpAD_D,202.3582987712444
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.7210606812169318
SssssN,0
TMPC10,735
TMWC10,123.98592278330679
TSRW10,71.87115894600957
VE1_Dt,4.7419112657644495
VE2_Dt,0.20617005503323693
VE3_Dt,2.38934939799591
VR1_Dt,126.69698089063482
VR2_Dt,5.50856438654934
VR3_Dt,5.674707381175089
Xc-3dv,1.6688799061923854
Xc-4dv,0.22360679774997896
Xc-5dv,0.26332401428352187
Xc-6dv,0.05590169943749474
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.33281839972791627
Xch-7d,0.5777226487838705
Xp-0dv,13.136060082029305
Xp-1dv,7.265243636514609
Xp-2dv,6.418273283655026
Xp-3dv,3.6935809278864977
Xp-4dv,2.6355983909387226
Xp-5dv,1.5441322125526762
Xp-6dv,0.8789929050353186
Xp-7dv,0.5050278403065869
Xpc-4d,4.772682465028392
Xpc-5d,9.172251608482242
Xpc-6d,12.81142558115326
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,7.45003868961145
AATS0dv,8.75
AATS0pe,6.401202499999999
AATS0se,7.826567899999999
AATS1dv,8.452380952380953
AATS1pe,6.562940476190477
AATS1se,7.8077770476190445
AATS2dv,7.402777777777778
AATS2pe,6.459409722222223
AATS2se,7.77942722222222
AATS3dv,5.904255319148936
AATS3pe,6.463111702127662
AATS3se,7.832010680851062
AATS4dv,4.649122807017544
AATS4pe,6.245320175438596
AATS4se,7.74004098245614
AATS5dv,3.903225806451613
AATS5pe,6.5458440860215035
AATS5se,8.051990322580643
AATS6dv,5.141025641025641
AATS6pe,6.363620512820513
AATS6se,7.811044512820511
AATS7dv,4.23943661971831
AATS7pe,6.524197183098592
AATS7se,8.026109070422532
AATS8dv,3.5
AATS8pe,6.438209999999998
AATS8se,7.856411333333335
AATSC0Z,7.390000000000001
AATSC0c,0.021251124799957364
AATSC0d,0.769375
AATSC0i,1.5389201145454732
AATSC0m,35.073120949374996
AATSC0p,0.22322111840247433
AATSC0s,2.3355859374999994
AATSC0v,48.41917926322316
AATSC1Z,0.20523809523809586
AATSC1c,-0.0154351356765938
AATSC1d,0.2961011904761905
AATSC1i,-0.20228439043819524
AATSC1m,1.01065129407738
AATSC1p,-0.002680604504364244
AATSC1s,-0.15563388723544969
AATSC1v,0.9043709183487542
AATSC2Z,1.8294444444444464
AATSC2c,0.00861978163894896
AATSC2d,-0.015555555555555597
AATSC2i,0.15118216572766802
AATSC2m,8.580446334305558
AATSC2p,0.02898153064620514
AATSC2s,0.2486564429012346
AATSC2v,7.439569576288136
AATSC3Z,-1.2176595744680847
AATSC3c,-0.007865189390771752
AATSC3d,-0.09357712765957449
AATSC3i,-0.1904994322404879
AATSC3m,-5.818077385811169
AATSC3p,-0.043469285108592715
AATSC3s,-0.21074846705082736
AATSC3v,-8.441124045487191
AATSC4Z,2.103859649122807
AATSC4c,0.004044888497911502
AATSC4d,-0.01696271929824561
AATSC4i,-0.027429911268919735
AATSC4m,9.805497872335525
AATSC4p,0.010228145070286814
AATSC4s,0.8733580805311888
AATSC4v,6.468740895957451
AATSC5Z,-3.030860215053763
AATSC5c,-0.004042587607833933
AATSC5d,0.00024865591397850244
AATSC5i,0.09523503103929848
AATSC5m,-14.068523665772851
AATSC5p,0.007873627695887713
AATSC5s,-0.9406598622311828
