DLiP-ID,C000NI
NumSaturatedCarbocycles,1
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,249.155120736
MZ,0.5666666666666667
Mi,1.1246654152198432
Mm,0.5191407876113564
Mp,0.6644646556886228
Mv,0.5794009515570936
SZ,22.666666666666664
Si,44.986616608793724
Sm,20.765631504454255
Sp,26.57858622754491
Sv,23.176038062283745
nB,0
nC,15
nF,0
nH,23
nI,0
nN,1
nO,0
nP,0
nS,1
nX,0
ABC,13.311809728907118
AMW,6.2288780184
IC0,1.2557959968013854
IC1,2.342091859889594
IC2,3.121928094887362
IC3,3.9219280948873623
IC4,4.221928094887363
IC5,4.221928094887363
MID,35.18179261262273
Mpe,0.9261764705882353
Mse,0.973752731245448
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,74.50600000000004
SdO,0
SdS,0
Spe,37.04705882352941
SsF,0
SsI,0
Sse,38.95010924981792
StN,0
fMF,0.425
nBr,0
nCl,0
AMID,2.069517212507219
BIC0,0.2300232120344496
BIC1,0.4289992115468959
BIC2,0.5718412305467454
BIC3,0.7183766312776523
BIC4,0.7733274065517425
BIC5,0.7733274065517425
CIC0,4.066132098085977
CIC1,2.9798362349977685
CIC2,2.2000000000000006
CIC3,1.4000000000000004
CIC4,1.0999999999999996
CIC5,1.0999999999999996
GGI1,2.5
GGI2,2.222222222222223
GGI3,1.0902777777777777
GGI4,0.2761111111111111
GGI5,0.3130555555555556
GGI6,0.1714739229024943
GGI7,0.014739229024943318
GGI8,0.0
GGI9,0.0
JGI1,0.13157894736842105
JGI2,0.0854700854700855
JGI3,0.04193376068376069
JGI4,0.01022633744855967
JGI5,0.013611111111111114
JGI6,0.014289493575207859
JGI7,0.004913076341647772
JGI8,0.0
JGI9,0.0
MIC0,12.966301666601401
MIC1,22.479506855399514
MIC2,27.116631780277267
MIC3,29.573481780277266
MIC4,29.875881780277272
MIC5,29.875881780277272
MPC2,26
MPC3,37
MPC4,49
MPC5,56
MPC6,54
MPC7,54
MPC8,44
MPC9,32
Mare,0.9360999999999999
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.327364186395573
RPCG,0.08267291346515732
SIC0,0.23596635926137294
SIC1,0.4400833341096022
SIC2,0.5866159856399632
SIC3,0.7369374454072494
SIC4,0.7933079928199818
SIC5,0.7933079928199818
SaaN,0
SaaO,0
SaaS,1.9802749433106575
Sare,37.443999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,50.23183987205542
TIC1,93.68367439558376
TIC2,124.87712379549448
TIC3,156.8771237954945
TIC4,168.87712379549453
TIC5,168.87712379549453
Vabc,244.2597276389266
WPol,26
apol,44.386238999999975
bpol,27.243760999999996
nRot,2
ABCGG,11.683636856561893
ATS0Z,868.0
ATS0d,113.0
ATS0i,6473.591207917827
ATS0m,3411.3709360000003
ATS0p,61.679596811527006
ATS0s,66.26037379972566
ATS0v,7907.771058139668
ATS1Z,960.0
ATS1d,154.0
ATS1i,6021.228202552698
ATS1m,3573.0202689999987
ATS1p,79.85311913000002
ATS1s,82.04320987654322
ATS1v,10536.68544654675
ATS2Z,1446.0
ATS2d,264.0
ATS2i,12509.20600614002
ATS2m,5188.506495000002
ATS2p,128.88323465849
ATS2s,143.7175925925926
ATS2v,16235.671451229317
ATS3Z,1572.0
ATS3d,326.0
ATS3i,19100.707194112834
ATS3m,5438.559242999998
ATS3p,152.62878775486598
ATS3s,185.41203703703707
ATS3v,18364.463262045396
ATS4Z,1700.0
ATS4d,318.0
ATS4i,19811.397410900634
ATS4m,5845.699467
ATS4p,168.33372350001696
ATS4s,198.18981481481487
ATS4v,19819.418840275866
ATS5Z,1584.0
ATS5d,296.0
ATS5i,21260.340675448195
ATS5m,5166.940400000002
ATS5p,175.98338721456406
ATS5s,210.10185185185188
ATS5v,19878.163401190734
ATS6Z,1038.0
ATS6d,244.0
ATS6i,21491.93276430784
ATS6m,3025.822839
ATS6p,143.071986402752
ATS6s,194.69444444444446
ATS6v,15157.988574446976
ATS7Z,416.0
ATS7d,144.0
ATS7i,16313.230553885607
ATS7m,1000.2550349999998
ATS7p,77.444335731846
ATS7s,126.0462962962963
ATS7v,7466.72500176939
ATS8Z,90.0
ATS8d,50.0
ATS8i,7078.755037856469
ATS8m,151.5528
ATS8p,24.473830245469994
ATS8s,47.0
ATS8v,2079.878496633094
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,3
C2SP3,8
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.7333333333333333
GGI10,0.0
JGI10,0.0
JGT10,0.30202281199879366
Kier1,12.055401662049862
Kier2,5.325443786982248
Kier3,2.2907231555880205
MID_C,30.92377860873552
MID_N,2.23851935781622
MID_O,0.0
MID_X,0.0
MID_h,4.258014003887209
MPC10,20
MWC01,19.0
MWC02,4.51085950651685
MWC03,5.37989735354046
MWC04,6.270988431858299
MWC05,7.167809184316444
MWC06,8.07246736935477
MWC07,8.977525200965243
MWC08,9.886290527707606
MWC09,10.79398857022398
MWC10,11.704049829778322
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.393400000000004
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.962844630259907
SRW05,2.3978952727983707
SRW06,6.505784060128229
SRW07,4.442651256490317
SRW08,8.163656176168432
SRW09,6.326149473155099
SRW10,9.88323382350886
SaaCH,6.8755257936507945
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.6380555555555558
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.820925925925926
SsssP,0
VE1_A,3.670353022418815
VE1_D,4.063206368726932
VE2_A,0.21590311896581263
VE2_D,0.23901213933687834
VE3_A,1.8309160998973264
VE3_D,1.9326006589823916
VR1_A,99.37857710356514
VR1_D,84.73678822208319
VR2_A,5.84579865315089
VR2_D,4.9845169542401875
VR3_A,5.129564819399544
VR3_D,4.970178093985577
WPath,465
Xc-3d,0.8130525295851416
Xc-4d,0.08333333333333333
Xc-5d,0.3800398276929223
Xc-6d,0.08333333333333333
Xp-0d,11.554195474990921
Xp-1d,8.417450212231627
Xp-2d,7.110137760837188
Xp-3d,6.370905540591534
Xp-4d,5.538085473017183
Xp-5d,4.159210379530756
Xp-6d,2.605846046370017
Xp-7d,1.8293681915665696
ZMIC0,61.37601644125258
ZMIC1,43.772616980730454
ZMIC2,33.15800478134766
ZMIC3,27.121303854722804
ZMIC4,25.59937575983544
ZMIC5,25.59937575983544
nAcid,0
nAtom,40
nBase,1
nRing,3
piPC1,3.1135153092103742
piPC2,3.5336865647082343
piPC3,4.0141282283652995
piPC4,4.4608666963816574
piPC5,4.536623643452981
piPC6,4.721841492791785
piPC7,4.791649752930709
piPC8,4.686750172980514
piPC9,4.4942386252808095
AATS0Z,21.7
AATS0d,2.825
AATS0i,161.8397801979457
AATS0m,85.2842734
AATS0p,1.541989920288175
AATS0s,1.6565093449931414
AATS0v,197.69427645349168
AATS1Z,22.857142857142858
AATS1d,3.6666666666666665
AATS1i,143.36257625125472
AATS1m,85.07191116666664
AATS1p,1.9012647411904768
AATS1s,1.9534097589653148
AATS1v,250.87346301301784
AATS2Z,17.634146341463413
AATS2d,3.2195121951219514
AATS2i,152.55129275780513
AATS2m,63.27446945121954
AATS2p,1.571746764127927
AATS2s,1.752653568202349
AATS2v,197.99599330767458
AATS3Z,13.210084033613445
AATS3d,2.7394957983193278
AATS3i,160.51014448834314
AATS3m,45.70217851260502
AATS3p,1.2825948550829074
AATS3s,1.558084344849051
AATS3v,154.32322068945712
AATS4Z,13.6
AATS4d,2.544
AATS4i,158.49117928720509
AATS4m,46.765595736
AATS4p,1.3466697880001357
AATS4s,1.585518518518519
AATS4v,158.55535072220692
AATS5Z,11.733333333333333
AATS5d,2.1925925925925926
AATS5i,157.48400500331996
AATS5m,38.27363259259261
AATS5p,1.303580646033808
AATS5s,1.5563100137174213
AATS5v,147.24565482363505
AATS6Z,7.804511278195489
AATS6d,1.8345864661654134
AATS6i,161.59347943088602
AATS6m,22.750547661654135
AATS6p,1.0757292210733234
AATS6s,1.4638680033416875
AATS6v,113.96983890561636
AATS7Z,4.333333333333333
AATS7d,1.5
AATS7i,169.9294849363084
AATS7m,10.419323281249998
AATS7p,0.8067118305400625
AATS7s,1.31298225308642
AATS7v,77.7783854350978
AATS8Z,2.25
AATS8d,1.25
AATS8i,176.96887594641174
AATS8m,3.78882
AATS8p,0.6118457561367499
AATS8s,1.175
AATS8v,51.996962415827355
AMID_C,1.8190458005138541
AMID_N,0.13167760928330705
AMID_O,0.0
AMID_X,0.0
AMID_h,0.25047141199336526
ATS0dv,124.44444444444444
ATS0pe,224.75549999999998
ATS0se,286.577897
ATS1dv,138.66666666666669
ATS1pe,256.47900000000004
ATS1se,311.8247759999998
ATS2dv,191.66666666666666
ATS2pe,486.37999999999977
ATS2se,603.7301619999998
ATS3dv,175.0
ATS3pe,679.8627
ATS3se,862.7888180000003
ATS4dv,157.33333333333334
ATS4pe,711.8019999999999
ATS4se,904.273732
ATS5dv,110.0
ATS5pe,755.2269999999999
ATS5se,966.9949819999999
ATS6dv,59.333333333333336
ATS6pe,720.3525000000004
ATS6se,936.4204780000001
ATS7dv,16.0
ATS7pe,499.78949999999986
ATS7se,664.1000760000001
ATS8dv,0.0
ATS8pe,201.30000000000004
ATS8se,272.73024
ATSC0Z,405.5999999999999
ATSC0c,0.1646395360684479
ATSC0d,19.974999999999998
ATSC0i,58.44447464996692
ATSC0m,1856.1624096
ATSC0p,12.426141497398975
ATSC0s,4.843602109053498
ATSC0v,2220.6935602069293
ATSC1Z,44.72000000000002
ATSC1c,-0.03151579266728141
ATSC1d,9.201250000000002
ATSC1i,-3.986383932094137
ATSC1m,205.56631032000007
ATSC1p,0.6784018149563975
ATSC1s,-0.05253032836076815
ATSC1v,96.93521867806334
ATSC2Z,3.720000000000015
ATSC2c,-0.05398950520267782
ATSC2d,1.7762500000000037
ATSC2i,-8.162623058584893
ATSC2m,10.236257720000157
ATSC2p,-0.35456627281710296
ATSC2s,-0.6209995498971193
ATSC2v,-190.30954573794492
ATSC3Z,37.239999999999995
ATSC3c,0.04326229002927665
ATSC3d,-7.250624999999998
ATSC3i,4.186490908777342
ATSC3m,167.04358704
ATSC3p,0.8903795167986487
ATSC3s,-0.3966440007716051
ATSC3v,145.4897842550864
ATSC4Z,-34.0
ATSC4c,-0.0020624667391541543
ATSC4d,-13.496874999999992
ATSC4i,6.07526928447494
ATSC4m,-154.52618659999993
ATSC4p,0.20654412191615046
ATSC4s,0.7007032857510285
ATSC4v,-91.37483182753523
ATSC5Z,-235.0
ATSC5c,-0.07283352580647037
ATSC5d,-10.715624999999998
ATSC5i,-13.634436842993985
ATSC5m,-1076.3785579999999
ATSC5p,-5.8579429731538175
ATSC5s,-1.1868154685356656
ATSC5v,-971.2099239672347
ATSC6Z,-215.92000000000002
ATSC6c,-0.01622681947585551
ATSC6d,-3.3168750000000027
ATSC6i,-33.98012701802498
ATSC6m,-1005.0751855199995
ATSC6p,-7.512515387723889
ATSC6s,-1.7896027842078193
ATSC6v,-1291.1017879595677
ATSC7Z,39.95999999999998
ATSC7c,0.0188773164111736
ATSC7d,5.8349999999999955
ATSC7i,0.2200092187009408
ATSC7m,188.58927575999982
ATSC7p,0.7653352948915418
ATSC7s,-0.14664008916323723
ATSC7v,209.1952200992742
ATSC8Z,110.4
ATSC8c,0.021982038540638182
ATSC8d,5.774999999999997
ATSC8i,13.075140515980157
ATSC8m,517.8576083999998
ATSC8p,3.4022722194257793
ATSC8s,0.6132994684499316
ATSC8v,659.5997065787185
AXp-0d,0.6796585573524071
AXp-1d,0.4430236953806119
AXp-2d,0.27346683695527646
AXp-3d,0.17218663623220362
AXp-4d,0.11302215251055477
AXp-5d,0.07427161392019208
AXp-6d,0.048256408266111425
AXp-7d,0.03387718873271425
GATS1Z,0.890567765567766
GATS1c,1.3757869618183596
GATS1d,0.8600035758984446
GATS1i,1.2671815988059012
GATS1m,0.900574207356257
GATS1p,1.0143574025651754
GATS1s,1.1825789501199744
GATS1v,1.1043201063423733
GATS2Z,0.9961303939962479
GATS2c,1.7325968904266627
GATS2d,1.4881406636344212
GATS2i,1.1968802605189375
GATS2m,1.003104960065073
GATS2p,1.017433549829701
GATS2s,1.1310340700957444
GATS2v,1.087570131742477
GATS3Z,0.9082094376212027
GATS3c,1.4306938541728471
GATS3d,1.6571134085674322
GATS3i,1.003115659647939
GATS3m,0.9144461370303489
GATS3p,0.9014211920228541
GATS3s,0.9279660233683943
GATS3v,0.9410287838906458
GATS4Z,1.1173076923076926
GATS4c,1.2611331300861426
GATS4d,1.4369962453066334
GATS4i,1.0107904441562467
GATS4m,1.1091411932858055
GATS4p,1.0374238852975581
GATS4s,0.9452622607619773
GATS4v,1.012678727490841
GATS5Z,1.3689458689458693
GATS5c,0.96090431830024
GATS5d,0.889445139758031
GATS5i,1.0867484782516281
GATS5m,1.3496764269529646
GATS5p,1.2739961347249218
GATS5s,1.1551971020055138
GATS5v,1.1511737302626348
GATS6Z,1.1296269519953734
GATS6c,0.5392517861509525
GATS6d,0.5798601635503026
GATS6i,1.0787641659885725
GATS6m,1.1294445788686855
GATS6p,1.1665310700063927
GATS6s,1.1156770146791501
GATS6v,1.1376489874161466
GATS7Z,0.688601762820513
GATS7c,0.4077975745104056
GATS7d,0.39658948685857326
GATS7i,0.7759123820645473
GATS7m,0.7012338013412946
GATS7p,0.7717571061113807
GATS7s,0.8596029968612697
GATS7v,0.8269400035458411
GATS8Z,0.30048076923076933
GATS8c,0.2704205104082437
GATS8d,0.24405506883604508
GATS8i,0.45600887878293095
GATS8m,0.3179661385353593
GATS8p,0.3948384451976391
GATS8s,0.553565288731768
GATS8v,0.49421323147978297
MATS1Z,0.10500610500610508
MATS1c,-0.18230761184256214
MATS1d,0.43870314083080053
MATS1i,-0.06496005222978062
MATS1m,0.10547430407352652
MATS1p,0.05199497903354639
MATS1s,-0.010328859189238567
MATS1v,0.041572262620182196
MATS2Z,0.004473950064944455
MATS2c,-0.15996366747751936
MATS2d,0.043377392472297785
MATS2i,-0.06812906385930567
MATS2m,0.0026901182908108845
MATS2p,-0.013918975372038147
MATS2s,-0.06254159670541302
MATS2v,-0.04180402303754443
MATS3Z,0.030862048961596476
MATS3c,0.08832596699180785
MATS3d,-0.12201175839547332
MATS3i,0.024077961917037042
MATS3m,0.030250103437605442
MATS3p,0.024085290884544277
MATS3s,-0.027526149246625647
MATS3v,0.022022007015149166
MATS4Z,-0.026824457593688372
MATS4c,-0.004008693004667742
MATS4d,-0.21622027534418012
MATS4i,0.033263814632185786
MATS4m,-0.026640114817676985
MATS4p,0.005318957540198853
MATS4s,0.04629303695718836
MATS4v,-0.013167033357851785
MATS5Z,-0.17167068449119735
MATS5c,-0.13107607357254705
MATS5d,-0.15894868585732164
MATS5i,-0.06912258451906833
MATS5m,-0.17182062221423627
MATS5p,-0.13968027059918015
MATS5s,-0.07260072561637149
MATS5v,-0.12958379695165345
MATS6Z,-0.1601044030193828
MATS6c,-0.029642008082888305
MATS6d,-0.049940244854940904
MATS6i,-0.17485976449094495
MATS6m,-0.16285118679315938
MATS6p,-0.18182660519360905
MATS6s,-0.11112110143388428
MATS6v,-0.17485586330773042
MATS7Z,0.04105029585798815
MATS7c,0.047774360232560494
MATS7d,0.12171464330413008
MATS7i,0.0015685059766742306
MATS7m,0.04233404603691632
MATS7p,0.025662809832928325
MATS7s,-0.012614586370986731
MATS7v,0.03925110452125689
MATS8Z,0.2721893491124261
MATS8c,0.13351615939624176
MATS8d,0.28911138923654556
MATS8i,0.22371901868036653
MATS8m,0.278993694582791
MATS8p,0.27379957166413554
MATS8s,0.12662053047329647
MATS8v,0.2970241902792097
MAXaaS,1.9802749433106575
MINaaS,1.9802749433106575
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.228299679957583
SpAD_D,112.9855620265682
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,14.011768707482993
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0.42344907407407395
SssssN,0
TMPC10,408
TMWC10,108.76387597426198
TSRW10,63.345776338638856
VE1_Dt,4.071361284345273
VE2_Dt,0.2394918402556043
VE3_Dt,1.9346056624928571
VR1_Dt,84.80987229564917
VR2_Dt,4.988816017391128
VR3_Dt,4.971040205664679
Xc-3dv,0.6834973760550348
Xc-4dv,0.05590169943749474
Xc-5dv,0.33515038746501213
Xc-6dv,0.06747932047085212
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.26261920391298743
Xch-7d,0.2968218482065811
Xp-0dv,11.475077086325904
Xp-1dv,8.087990129114024
Xp-2dv,6.564948671503777
Xp-3dv,5.685130365752007
Xp-4dv,4.733899939927749
Xp-5dv,3.445212907812382
Xp-6dv,2.0673644338364654
Xp-7dv,1.4366152099746494
Xpc-4d,2.6329931618554516
Xpc-5d,4.955098815308474
Xpc-6d,7.970110468942829
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,42
nFRing,0
nHBAcc,2
nHBDon,0
nHRing,2
nSpiro,0
naRing,1
piPC10,4.143134726391533
AATS0dv,3.111111111111111
AATS0pe,5.6188875
AATS0se,7.1644474250000005
AATS1dv,3.301587301587302
AATS1pe,6.106642857142858
AATS1se,7.424399428571424
AATS2dv,2.33739837398374
AATS2pe,5.931463414634144
AATS2se,7.36256295121951
AATS3dv,1.4705882352941178
AATS3pe,5.713131932773109
AATS3se,7.250326201680675
AATS4dv,1.2586666666666668
AATS4pe,5.6944159999999995
AATS4se,7.2341898559999995
AATS5dv,0.8148148148148148
AATS5pe,5.594274074074073
AATS5se,7.162925792592592
AATS6dv,0.4461152882205514
AATS6pe,5.416184210526319
AATS6se,7.040755473684212
AATS7dv,0.16666666666666666
AATS7pe,5.206140624999999
AATS7se,6.917709125000001
AATS8dv,0.0
AATS8pe,5.032500000000001
AATS8se,6.818256
AATSC0Z,10.139999999999997
AATSC0c,0.004115988401711197
AATSC0d,0.49937499999999996
AATSC0i,1.461111866249173
AATSC0m,46.40406024
AATSC0p,0.31065353743497437
AATSC0s,0.12109005272633747
AATSC0v,55.517339005173234
AATSC1Z,1.0647619047619052
AATSC1c,-0.0007503760158876526
AATSC1d,0.219077380952381
AATSC1i,-0.0949139031450985
AATSC1m,4.894435960000002
AATSC1p,0.016152424165628513
AATSC1s,-0.0012507221038278132
AATSC1v,2.307981397096746
AATSC2Z,0.045365853658536764
AATSC2c,-0.0006584086000326563
AATSC2d,0.021661585365853702
AATSC2i,-0.09954418364127919
AATSC2m,0.12483241121951412
AATSC2p,-0.0043239789367939385
AATSC2s,-0.007573165242647796
AATSC2v,-2.3208481187554257
AATSC3Z,0.31294117647058817
AATSC3c,0.0003635486557082072
AATSC3d,-0.06092962184873948
AATSC3i,0.03518059587207851
AATSC3m,1.403727622184874
AATSC3p,0.007482180813434022
AATSC3s,-0.0033331428636269337
AATSC3v,1.2226032290343394
AATSC4Z,-0.272
AATSC4c,-1.6499733913233235e-05
AATSC4d,-0.10797499999999993
AATSC4i,0.048602154275799524
AATSC4m,-1.2362094927999994
AATSC4p,0.0016523529753292036
AATSC4s,0.005605626286008227
AATSC4v,-0.7309986546202819
AATSC5Z,-1.7407407407407407
AATSC5c,-0.0005395075985664472
AATSC5d,-0.07937499999999999
AATSC5i,-0.10099582846662211
AATSC5m,-7.973174503703703
AATSC5p,-0.04339217017150976
AATSC5s,-0.008791225692856782
AATSC5v,-7.1941475849424785
AATSC6Z,-1.6234586466165415
AATSC6c,-0.00012200616147259782
AATSC6d,-0.02493890977443611
AATSC6i,-0.2554896768272555
AATSC6m,-7.55695628210526
