DLiP-ID,T0033I
Mp,0.7410859953562262
Mv,0.6885895853150951
SZ,37.99999999999999
Si,54.65780991625444
Sm,36.42794105403381
Sp,36.313213772455086
Sv,33.74088968043966
nB,0
nC,21
nF,0
nH,19
nI,0
nN,5
nO,2
nP,0
nS,2
nX,0
ABC,23.391542920558898
AMW,8.920367690775521
IC0,1.766568433743394
IC1,3.8672475399225483
IC2,4.871722661328134
IC3,5.313589691009832
IC4,5.45144453799276
IC5,5.45144453799276
MID,61.76531615593428
Mpe,0.9811124449779914
Mse,1.011534402544703
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,118.89370000000001
SdO,25.270691282170045
SdS,0
Spe,48.07450980392158
SsF,0
SsI,0
Sse,49.56518572469045
StN,0
fMF,0.5714285714285714
nBr,0
nCl,0
AMID,2.058843871864476
BIC0,0.2955472148456791
BIC1,0.6469912049322484
BIC2,0.8150400723537742
BIC3,0.8889645054298427
BIC4,0.9120276459799358
BIC5,0.9120276459799358
CIC0,3.8481414103718143
CIC1,1.74746230419266
CIC2,0.7429871827870747
CIC3,0.30112015310537643
CIC4,0.16326530612244827
CIC5,0.16326530612244827
GGI1,4.5
GGI2,2.666666666666668
GGI3,1.5972222222222223
GGI4,1.563888888888889
GGI5,0.8122222222222223
GGI6,0.6572335600907029
GGI7,0.37414965986394555
GGI8,0.23633944318468125
GGI9,0.14844135802469138
JGI1,0.13636363636363635
JGI2,0.060606060606060635
JGI3,0.03714470284237726
JGI4,0.03909722222222222
JGI5,0.019810298102981034
JGI6,0.016030086831480557
JGI7,0.010112152969295827
JGI8,0.007385607599521289
JGI9,0.005709283000949667
MIC0,20.586390501322285
MIC1,41.6404809810511
MIC2,47.87131922804256
MIC3,49.83353807531486
MIC4,49.97249576107367
MIC5,49.97249576107367
MPC2,44
MPC3,57
MPC4,73
MPC5,89
MPC6,95
MPC7,108
MPC8,119
MPC9,126
Mare,0.9920816326530613
NaaN,3
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.13926162450035418
RPCG,0.11069592897879145
SIC0,0.3146321863087794
SIC1,0.6887706840231148
SIC2,0.8676713127810511
SIC3,0.9463694186403985
SIC4,0.9709218622768963
SIC5,0.9709218622768963
SaaN,12.77908167587547
SaaO,0
SaaS,1.561876774862851
Sare,48.612
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.2289200155370787
StCH,0
StsC,0
TIC0,86.5618532534263
TIC1,189.49512945620486
TIC2,238.71441040507855
TIC3,260.3658948594818
TIC4,267.12078236164524
TIC5,267.12078236164524
Vabc,359.3275702728272
WPol,43
apol,60.643066999999995
bpol,31.416933
nRot,8
ABCGG,17.730102679484727
ATS0Z,1660.0
ATS0d,173.0
ATS0i,7817.879366405932
ATS0m,6597.455204000001
ATS0p,91.170953192131
ATS0s,223.5346364883402
ATS0v,12327.352974494019
ATS1Z,1633.0
ATS1d,216.0
ATS1i,7556.112214450501
ATS1m,6315.510041
ATS1p,107.65734988
ATS1s,165.1512345679012
ATS1v,15076.01989843956
ATS2Z,2394.0
ATS2d,323.0
ATS2i,13107.563495436187
ATS2m,9056.360558
ATS2p,156.614049509396
ATS2s,265.66358024691357
ATS2v,21233.633506921487
ATS3Z,2504.0
ATS3d,345.0
ATS3i,16657.279445353008
ATS3m,9294.548245
ATS3p,165.184503791037
ATS3s,320.87345679012344
ATS3v,22018.902957746683
ATS4Z,2442.0
ATS4d,324.0
ATS4i,16711.98725278003
ATS4m,9052.357164999998
ATS4p,158.602353866735
ATS4s,330.44135802469134
ATS4v,20863.028992089217
ATS5Z,2646.0
ATS5d,316.0
ATS5i,16216.435452085794
ATS5m,9970.323953000001
ATS5p,161.837603345282
ATS5s,309.7873799725652
ATS5v,20971.81112597717
ATS6Z,2418.0
ATS6d,309.0
ATS6i,16036.818977927704
ATS6m,9001.372669999999
ATS6p,157.32587228158403
ATS6s,329.1975308641975
ATS6v,20823.68341080425
ATS7Z,2205.0
ATS7d,278.0
ATS7i,14792.107827083944
ATS7m,8073.262388
ATS7p,145.267511815094
ATS7s,372.5154320987655
ATS7v,19366.9604242872
ATS8Z,1962.0
ATS8d,259.0
ATS8i,14601.191203748578
ATS8m,7174.550170999999
ATS8p,135.19807145103698
ATS8s,285.24074074074076
ATS8v,17649.389299120834
C1SP1,0
C1SP2,6
C1SP3,3
C2SP1,0
C2SP2,9
C2SP3,1
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.19047619047619047
GGI10,0.09019691868176717
JGI10,0.004099859940080326
JGT10,0.33635891047860517
Kier1,23.168044077134986
Kier2,11.743801652892563
Kier3,6.515235457063712
MAXdO,12.960314508003588
MID_C,43.679904658133616
MID_N,10.450890118833227
MID_O,3.5731966254926433
MID_X,0.0
MID_h,18.085411497800663
MINdO,12.310376774166457
MPC10,118
MWC01,33.0
MWC02,5.043425116919247
MWC03,5.877735781779639
MWC04,6.734591659972948
MWC05,7.5883236773352225
MWC06,8.45553053102413
MWC07,9.320360017014732
MWC08,10.194700882751727
MWC09,11.067341240265236
MWC10,11.9471011192123
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.747300000000001
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.493061443340548
SRW05,2.3978952727983707
SRW06,6.974478911025045
SRW07,4.442651256490317
SRW08,8.552367266423891
SRW09,6.259581464064923
SRW10,10.18855370645454
SaaCH,18.83312321625189
SaaNH,0
SaaSe,0
SaaaC,0.5163278804831704
SaasC,2.6536314408543915
SaasN,1.5602799561182497
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.10454026518014592
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.9173624758545396
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.023356871749387
VE1_D,5.39064203842269
VE2_A,0.13411189572497956
VE2_D,0.17968806794742298
VE3_A,2.4907288855685614
VE3_D,2.783276783085678
VR1_A,2355.6159446180113
VR1_D,192.4385587168228
VR2_A,78.52053148726705
VR2_D,6.414618623894094
VR3_A,8.863169808529513
VR3_D,6.3583892159515845
WPath,2766
Xc-3d,1.4948723750977932
Xc-4d,0.0
Xc-5d,0.29321760375163153
Xc-6d,0.0
Xp-0d,20.760937777247957
Xp-1d,14.703509938206668
Xp-2d,12.730790802786808
Xp-3d,10.674102688311335
Xp-4d,8.7753788963108
Xp-5d,6.782771431269386
Xp-6d,4.63794276810967
Xp-7d,3.479898006554999
ZMIC0,96.8797493750741
ZMIC1,49.02918892622612
ZMIC2,32.132172707143326
ZMIC3,27.259684478726946
ZMIC4,26.715745371656915
ZMIC5,26.715745371656915
nAcid,0
nAtom,49
nBase,0
nRing,4
piPC1,3.8501476017100584
piPC2,4.457250055911469
piPC3,5.0490544040002
piPC4,5.635905052253115
piPC5,6.137996996050352
piPC6,6.436600987979006
piPC7,6.842449797138714
piPC8,7.223119013702532
piPC9,7.591416200678349
AATS0Z,33.87755102040816
AATS0d,3.5306122448979593
AATS0i,159.54855849808024
AATS0m,134.64194293877551
AATS0p,1.8606316977985917
AATS0s,4.561931356904902
AATS0v,251.578632132531
AATS1Z,31.403846153846153
AATS1d,4.153846153846154
AATS1i,145.30985027789424
AATS1m,121.45211617307692
AATS1p,2.0703336515384616
AATS1s,3.1759852801519464
AATS1v,289.9234595853761
AATS2Z,27.837209302325583
AATS2d,3.755813953488372
AATS2i,152.41352901669984
AATS2m,105.30651811627908
AATS2p,1.8210935989464652
AATS2s,3.0891113982199254
AATS2v,246.90271519676148
AATS3Z,23.62264150943396
AATS3d,3.2547169811320753
AATS3i,157.14414571087744
AATS3m,87.68441740566038
AATS3p,1.5583443753871415
AATS3s,3.0271080829256927
AATS3v,207.7254996013838
AATS4Z,23.257142857142856
AATS4d,3.085714285714286
AATS4i,159.1617833598098
AATS4m,86.21292538095236
AATS4p,1.510498608254619
AATS4s,3.147060552616108
AATS4v,198.6955142103735
AATS5Z,25.941176470588236
AATS5d,3.0980392156862746
AATS5i,158.98466129495876
AATS5m,97.74827404901961
AATS5p,1.5866431700517842
AATS5s,3.0371311762016195
AATS5v,205.6059914311487
AATS6Z,23.940594059405942
AATS6d,3.0594059405940595
AATS6i,158.78038592007627
AATS6m,89.12250168316831
AATS6p,1.5576819037780596
AATS6s,3.259381493704926
AATS6v,206.1750832752896
AATS7Z,23.70967741935484
AATS7d,2.989247311827957
AATS7i,159.05492287187036
AATS7m,86.80927298924732
AATS7p,1.5620162560762796
AATS7s,4.005542280631887
AATS7v,208.24688628265807
AATS8Z,21.32608695652174
AATS8d,2.8152173913043477
AATS8i,158.7086000407454
AATS8m,77.98424098913043
AATS8p,1.469544254902576
AATS8s,3.1004428341384864
AATS8v,191.84118803392212
AMID_C,1.4559968219377872
AMID_N,0.3483630039611076
AMID_O,0.1191065541830881
AMID_X,0.0
AMID_h,0.6028470499266888
ATS0dv,406.8888888888889
ATS0pe,311.7005
ATS0se,381.20096199999995
ATS1dv,399.6666666666667
ATS1pe,340.84
ATS1se,406.06989999999996
ATS2dv,543.6666666666667
ATS2pe,558.7258
ATS2se,674.732292
ATS3dv,535.6666666666667
ATS3pe,674.6625
ATS3se,826.879508
ATS4dv,502.3333333333333
ATS4pe,668.6712
ATS4se,822.34715
ATS5dv,481.1111111111112
ATS5pe,646.3094000000001
ATS5se,796.357335
ATS6dv,481.0
ATS6pe,644.7082000000001
ATS6se,793.136358
ATS7dv,470.0
ATS7pe,611.8476
ATS7se,746.751786
ATS8dv,361.66666666666663
ATS8pe,577.8276
ATS8se,713.43945
ATSC0Z,599.1020408163266
ATSC0c,0.8952077799117902
ATSC0d,25.551020408163264
ATSC0i,87.36672985132748
ATSC0m,2690.562320408163
ATSC0p,16.11826798465163
ATSC0s,74.47508468407939
ATSC0v,2487.519999317198
ATSC1Z,36.8100791336943
ATSC1c,-0.5096995798473911
ATSC1d,6.456059975010415
ATSC1i,-14.728560505733228
ATSC1m,173.15571142399037
ATSC1p,0.47115078168240954
ATSC1s,-1.2350440974239694
ATSC1v,23.83877990393778
ATSC2Z,-43.444398167430215
ATSC2c,0.06331712891544693
ATSC2d,-1.0691378592253202
ATSC2i,-5.885340706098042
ATSC2m,-195.56740826738812
ATSC2p,-2.512996107191764
ATSC2s,3.744983086036968
ATSC2v,-340.27299514268566
ATSC3Z,-16.91461890878802
ATSC3c,-0.019242476221007138
ATSC3d,-0.4164931278633893
ATSC3i,-17.177766456813394
ATSC3m,-80.14765776051634
ATSC3p,-4.179484793190409
ATSC3s,-7.203891097045185
ATSC3v,-393.33263920354494
ATSC4Z,29.720116618075817
ATSC4c,-0.1437877240275601
ATSC4d,1.5947521865889214
ATSC4i,-14.067745715278424
ATSC4m,134.20502151311962
ATSC4p,-1.0448649185537024
ATSC4s,-4.456996084736072
ATSC4v,-149.9234216679281
ATSC5Z,285.09371095376923
ATSC5c,0.46083175173889573
ATSC5d,1.9142024156601412
ATSC5i,18.223845040420407
ATSC5m,1250.4567101911705
ATSC5p,4.747235079497234
ATSC5s,-1.0660702930706183
ATSC5v,614.6795941906175
ATSC6Z,2.8713036234902347
ATSC6c,-0.4747846303045029
ATSC6d,-6.360266555601833
ATSC6i,-7.413088208409025
ATSC6m,50.305099607663536
ATSC6p,1.2611953410423695
ATSC6s,-9.697321189330694
ATSC6v,377.4748415734762
ATSC7Z,-243.74468971261973
ATSC7c,0.06906751063851412
ATSC7d,-5.923365264473136
ATSC7i,7.083626889729278
ATSC7m,-1102.9973625705952
ATSC7p,-2.2821444874884667
ATSC7s,13.903073365064511
ATSC7v,-634.3362973779372
ATSC8Z,-29.13036234902125
ATSC8c,0.27939262991575997
ATSC8d,-5.381507705122866
ATSC8i,-9.600089493813517
ATSC8m,-143.16653670512287
ATSC8p,-2.6515859546662894
ATSC8s,-4.387040664926424
ATSC8v,-360.88286846214606
AXp-0d,0.6920312592415986
AXp-1d,0.4455609072183839
AXp-2d,0.2893361546087911
AXp-3d,0.1872649594440585
AXp-4d,0.1202106698124767
AXp-5d,0.07621091495808299
AXp-6d,0.048820450190628105
AXp-7d,0.032221277838472215
GATS1Z,0.6971972706405188
GATS1c,1.5752699257218556
GATS1d,0.7405996559351192
GATS1i,1.2231484391711338
GATS1m,0.6915873539639377
GATS1p,0.8428750665010553
GATS1s,0.5420165703614208
GATS1v,0.8449276039068501
GATS2Z,1.0238578857141045
GATS2c,1.0733342422844456
GATS2d,1.1140500780147116
GATS2i,1.128579075135271
GATS2m,1.0119811588544403
GATS2p,1.0862557388632617
GATS2s,0.6189399774525669
GATS2v,0.9795901569447215
GATS3Z,1.0358899341075205
GATS3c,1.1605501767079769
GATS3d,1.0899391162818737
GATS3i,1.1082098745674063
GATS3m,1.0306442912752847
GATS3p,1.1257243411966384
GATS3s,1.0535240599124385
GATS3v,1.0272797866889363
GATS4Z,1.0335468047417902
GATS4c,1.1456331319914008
GATS4d,1.0198083067092651
GATS4i,1.0842371290335828
GATS4m,1.0274000747633716
GATS4p,1.0501967613034888
GATS4s,1.2182155973829507
GATS4v,0.989349030590337
GATS5Z,0.8978142558290516
GATS5c,0.9290672494220943
GATS5d,1.0313850779928586
GATS5i,0.9146802125817566
GATS5m,0.8923114967765954
GATS5p,0.936053760696231
GATS5s,1.1364652297558613
GATS5v,0.8646973655281996
GATS6Z,1.1228686024345722
GATS6c,1.4619088789902792
GATS6d,1.218296270521621
GATS6i,1.055888734469912
GATS6m,1.104499647686838
GATS6p,1.0365354800383018
GATS6s,1.3872347802936549
GATS6v,0.8935359987721878
GATS7Z,1.3064713923405225
GATS7c,1.2616291393170125
GATS7d,1.0604967535813667
GATS7i,1.006873638620207
GATS7m,1.2951526446135468
GATS7p,1.1135965170848552
GATS7s,1.512148296679718
GATS7v,1.041289629137831
GATS8Z,1.0467840068247656
GATS8c,0.8786423138066589
GATS8d,1.0413946381441868
GATS8i,1.0374383559694533
GATS8m,1.0470480202228503
GATS8p,1.089019833557949
GATS8s,1.16386110694064
GATS8v,1.0569779879111512
MATS1Z,0.057897350299244296
MATS1c,-0.5365166005410738
MATS1d,0.23809596952568213
MATS1i,-0.15885722041776543
MATS1m,0.060643813229750626
MATS1p,0.027544461119450258
MATS1s,-0.015626589191252066
MATS1v,0.009030466362029902
MATS2Z,-0.04131717457229136
MATS2c,0.04029906729771523
MATS2d,-0.02384092428858008
MATS2i,-0.038381607326919934
MATS2m,-0.04141436943296191
MATS2p,-0.08883233389365347
MATS2s,0.0286507822286254
MATS2v,-0.07793966441671377
MATS3Z,-0.0130512357089419
MATS3c,-0.009936360174650003
MATS3d,-0.0075351136295135155
MATS3i,-0.09088889603371303
MATS3m,-0.01377012852805674
MATS3p,-0.11986560783979656
MATS3s,-0.04471429090131887
MATS3v,-0.07309431825660129
MATS4Z,0.02315029295544353
MATS4c,-0.07495571350613137
MATS4d,0.029126730564430246
MATS4i,-0.07514242563084228
MATS4m,0.023277293956140328
MATS4p,-0.030251614449065333
MATS4s,-0.027927883734985476
MATS4v,-0.028126110931464943
MATS5Z,0.22860343210727532
MATS5c,0.2472944987034172
MATS5d,0.035989475662469454
MATS5i,0.10020510370707185
MATS5m,0.22326544585709515
MATS5p,0.1414875656085235
MATS5s,-0.006876552200349119
MATS5v,0.11870749023678254
MATS6Z,0.0023251609804665068
MATS6c,-0.257304576027297
MATS6d,-0.12076519153512796
MATS6i,-0.04116496910085561
MATS6m,0.00907075973635565
MATS6p,0.03796109155319658
MATS6s,-0.06317066966756117
MATS6v,0.0736200548471729
MATS7Z,-0.21436184942134154
MATS7c,0.040650237461777664
MATS7d,-0.12214435397986878
MATS7i,0.04271916241911193
MATS7m,-0.21599542356369023
MATS7p,-0.07459984006861005
MATS7s,0.09835873627972021
MATS7v,-0.1343587990389996
MATS8Z,-0.025897231585869422
MATS8c,0.16622615166383634
MATS8d,-0.11217703847756634
MATS8i,-0.0585244652300153
MATS8m,-0.028340448313416894
MATS8p,-0.08761845491520784
MATS8s,-0.03137392882775735
MATS8v,-0.07726947076107867
MAXaaN,4.493318865361163
MAXaaS,1.561876774862851
MAXssS,1.2289200155370787
MINaaN,4.132860706359291
MINaaS,1.561876774862851
MINssS,1.2289200155370787
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.702044233485836
SpAD_D,382.7590558665726
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8726105803786108
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,892
TMWC10,139.22911002627518
TSRW10,78.51328193998862
VE1_Dt,5.4071760251572725
VE2_Dt,0.18023920083857575
VE3_Dt,2.786339253588429
VR1_Dt,189.42286624195117
VR2_Dt,6.314095541398372
VR3_Dt,6.342594192026966
Xc-3dv,0.7930965883860882
Xc-4dv,0.0
Xc-5dv,0.08082524794751503
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.33281839972791627
Xch-7d,0.41179341726149826
Xp-0dv,17.656770522353188
Xp-1dv,11.243963978328342
Xp-2dv,8.442564120051655
Xp-3dv,6.201733800452505
Xp-4dv,4.4183551493000675
Xp-5dv,2.8971978201710904
Xp-6dv,1.8173258958771492
Xp-7dv,1.2177238968192117
Xpc-4d,3.5874727182936788
Xpc-5d,5.732141521776488
Xpc-6d,8.625248822098124
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,1
nHBAcc,8
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,7.683837015442814
AATS0dv,8.303854875283447
AATS0pe,6.361234693877551
AATS0se,7.779611469387754
AATS1dv,7.685897435897436
AATS1pe,6.554615384615384
AATS1se,7.8090365384615374
AATS2dv,6.32170542635659
AATS2pe,6.496811627906977
AATS2se,7.845724325581395
AATS3dv,5.053459119496856
AATS3pe,6.364740566037736
AATS3se,7.800750075471698
AATS4dv,4.784126984126984
AATS4pe,6.368297142857143
AATS4se,7.83187761904762
AATS5dv,4.716775599128542
AATS5pe,6.336366666666668
AATS5se,7.8074248529411765
AATS6dv,4.762376237623762
AATS6pe,6.383249504950497
AATS6se,7.852835227722772
AATS7dv,5.053763440860215
AATS7pe,6.579006451612904
AATS7se,8.029589096774194
AATS8dv,3.9311594202898545
AATS8pe,6.280734782608695
AATS8se,7.754776630434782
AATSC0Z,12.226572261557687
AATSC0c,0.018269546528812047
AATSC0d,0.5214493960849645
AATSC0i,1.7829944867617853
AATSC0m,54.90943511037067
AATSC0p,0.32894424458472715
AATSC0s,1.5198996874301915
AATSC0v,50.76571427177956
AATSC1Z,0.7078861371864289
AATSC1c,-0.009801914997065213
AATSC1d,0.12415499951943107
AATSC1i,-0.28324154818717745
AATSC1m,3.3299175273844304
AATSC1p,0.009060591955430953
AATSC1s,-0.023750848027384027
AATSC1v,0.45843807507572654
AATSC2Z,-0.5051674205515141
AATSC2c,0.0007362456850633363
AATSC2d,-0.012431835572387445
AATSC2i,-0.06843419425695398
AATSC2m,-2.274039631016141
AATSC2p,-0.029220884967346095
AATSC2s,0.04354631495391823
AATSC2v,-3.956662734217275
AATSC3Z,-0.1595718764980002
AATSC3c,-0.00018153279453780318
AATSC3d,-0.003929180451541408
AATSC3i,-0.16205440053597542
AATSC3m,-0.7561099788727956
AATSC3p,-0.03942910182255103
AATSC3s,-0.06796123676457722
AATSC3v,-3.710685275505141
AATSC4Z,0.2830487296959602
AATSC4c,-0.0013694068955005724
AATSC4d,0.015188116062751632
AATSC4i,-0.13397853062169926
AATSC4m,1.2781430620297107
