DLiP-ID,C000L5
DLiP-Mol-ID,30979
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H30N2O5/c1-19-23(25(30)33-18-20-12-6-3-7-13-20)24(21-14-8-4-9-15-21)27-26(31)28(19)17-11-5-10-16-22(29)32-2/h3-4,6-9,12-15,24H,5,10-11,16-18H2,1-2H3,(H,27,31)"
Standard Inchi Key(RDKit),QZAYDXZAQOGXNO-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC(=O)CCCCCN1C(=O)NC(c2ccccc2)C(C(=O)OCc2ccccc2)=C1C
SMILES(SDF),
MW(SDF),
MW(RDKit),450.535
MW Monoisotopic(RDKit),450.21547206
MolLogP(RDKit),4.5037
XLogP(SDF),
XLogP(CDK),4.166
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),84.94
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.425448671208225
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,25486045.74691674
qed,0.4254486712082248
Chi0,23.63118126525103
Chi1,16.00723905304755
TPSA,84.94000000000001
Chi0n,19.081948696024448
Chi0v,19.081948696024448
Chi1n,11.125484902752035
Chi1v,11.125484902752035
Chi2n,7.892433687736123
Chi2v,7.892433687736123
Chi3n,5.6521707218790045
Chi3v,5.6521707218790045
Chi4n,3.8294222669302718
Chi4v,3.8294222669302718
MolMR,123.84270000000004
MolWt,450.53500000000025
fr_SH,0
Kappa1,24.040734914654664
Kappa2,11.852845511474936
Kappa3,6.444384474109811
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,988.256540635875
MolLogP,4.503700000000004
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,1.7631538881545574
SMR_VSA1,23.85733745981556
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,45.25574648505554
SMR_VSA6,13.65455394719011
SMR_VSA7,83.06071751113521
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,2
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,193.9236053543565
NHOHCount,1
PEOE_VSA1,14.790514511606428
PEOE_VSA2,9.694446914922299
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,67.0844923075421
PEOE_VSA7,30.892283428936633
PEOE_VSA8,18.662617341894418
PEOE_VSA9,18.72474290049476
RingCount,3
SMR_VSA10,17.969725088241773
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,450.21547205999997
NumHDonors,1
PEOE_VSA10,6.606881964512918
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,17.969725088241773
SlogP_VSA1,5.316788604006331
SlogP_VSA2,36.52418876628236
SlogP_VSA3,25.66968224025666
SlogP_VSA4,0.0
SlogP_VSA5,49.77576750393662
SlogP_VSA6,71.9338145277412
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,12.011146117099809
EState_VSA2,18.60730176480284
EState_VSA3,37.0773651178157
EState_VSA4,17.54772460632
EState_VSA5,7.109797541277533
EState_VSA6,11.823646930541102
