DLiP-ID,T0032M
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,1
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.177308172815792
RPCG,0.121582484259396
SIC0,0.32163942919956995
SIC1,0.6760671050007594
SIC2,0.8479307022952647
SIC3,0.9750223748754137
SIC4,0.9833482499169424
SIC5,0.9833482499169424
SaaN,0
SaaO,0
SaaS,0
Sare,44.20400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,4.253191870490631
SsBr,0
SsCl,6.188517832531781
SsLi,0
SsOH,8.662526170041918
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,77.26261266119371
TIC1,162.401453691916
TIC2,203.68566620706028
TIC3,234.2149912200411
TIC4,236.2149912200411
TIC5,236.2149912200411
Vabc,337.51500315564454
WPol,36
apol,52.051480999999995
bpol,22.150518999999996
nRot,5
ABCGG,16.241025055331708
ATS0Z,1378.0
ATS0d,153.0
ATS0i,7122.166386586634
ATS0m,5567.682086000001
ATS0p,72.06953138243298
ATS0s,243.28307422648987
ATS0v,10701.644770755976
ATS1Z,1301.0
ATS1d,187.0
ATS1i,6839.5208408867475
ATS1m,5016.552894000002
ATS1p,86.97718091600002
ATS1s,164.29835390946505
ATS1v,12972.542961025903
ATS2Z,1905.0
ATS2d,275.0
ATS2i,11305.204195098291
ATS2m,7257.817112999997
ATS2p,126.78532399969797
ATS2s,291.545267489712
ATS2v,18309.81012113624
ATS3Z,1965.0
ATS3d,296.0
ATS3i,15159.45966677818
ATS3m,7253.328670999999
ATS3p,137.80006726249
ATS3s,308.3662551440329
ATS3v,19128.212779729314
ATS4Z,1858.0
ATS4d,268.0
ATS4i,14423.300063784916
ATS4m,6867.976381000001
ATS4p,128.719988567037
ATS4s,293.2057613168724
ATS4v,17845.514854908215
ATS5Z,1938.0
ATS5d,262.0
ATS5i,13726.173434936014
ATS5m,7296.722734999999
ATS5p,124.60472857473499
ATS5s,311.4063786008229
ATS5v,17666.2893303702
ATS6Z,1772.0
ATS6d,245.0
ATS6i,12894.361428722334
ATS6m,6534.003090999998
ATS6p,122.20122025224498
ATS6s,295.6378600823045
ATS6v,17126.292253680956
ATS7Z,1769.0
ATS7d,226.0
ATS7i,13337.931618435261
ATS7m,6609.320201000001
ATS7p,114.135690439584
ATS7s,269.48045267489715
ATS7v,15483.400758720398
ATS8Z,1341.0
ATS8d,195.0
ATS8i,11307.200782163967
ATS8m,4898.3772770000005
ATS8p,93.04371388018798
ATS8s,222.08024691358034
ATS8v,12573.615414219097
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.10526315789473684
GGI10,0.09907152331394756
JGI10,0.004717691586378455
JGT10,0.4250526097257632
Kier1,21.702734839476815
Kier2,10.683760683760683
Kier3,6.779538252602988
MAXdO,12.520592741343552
MID_C,39.590282078480584
MID_N,8.10469904085408
MID_O,5.17682468783808
MID_X,1.7809785866279113
MID_h,15.06250231532007
MINdO,10.569960639811127
MPC10,83
MWC01,29.0
MWC02,4.919980925828125
MWC03,5.733341276897746
MWC04,6.583409222158765
MWC05,7.415175109613295
MWC06,8.266935347610456
MWC07,9.107088742165708
MWC08,9.959726098983317
MWC09,10.804603731039336
MWC10,11.657969086861177
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0612000000000013
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,2.3978952727983707
SRW06,6.834108738813838
SRW07,4.442651256490317
SRW08,8.37816098272068
SRW09,6.259581464064923
SRW10,9.967353972864542
SaaCH,11.907107529854793
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.584276503720429
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.4450904151928823
SdssC,-0.6740137645072461
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.975968300014404
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.607113736452509
VE1_D,5.10690209901191
VE2_A,0.17063384209083365
VE2_D,0.18914452218562627
VE3_A,2.5208533464067773
VE3_D,2.62384475053158
VR1_A,230.9802019288567
VR1_D,161.83733786057923
VR2_A,8.55482229366136
VR2_D,5.9939754763177495
VR3_A,6.435583773923428
VR3_D,6.0798435165289675
WPath,2165
Xc-3d,1.8253585802840226
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,19.225403871315223
Xp-1d,13.008040390846979
Xp-2d,11.779520430748171
Xp-3d,9.051881209225444
Xp-4d,7.202697195326465
Xp-5d,5.546143378415652
Xp-6d,3.5449449924487433
Xp-7d,2.6484377064594185
ZMIC0,85.90557554110417
ZMIC1,51.929699948596834
ZMIC2,29.328891915636113
ZMIC3,25.28733894180189
ZMIC4,25.130092050045654
ZMIC5,25.130092050045654
nAcid,1
nAtom,44
nBase,3
nRing,3
piPC1,3.6888794541139363
piPC2,4.23410650459726
piPC3,4.7140245909001735
piPC4,5.198497031265826
piPC5,5.694573535570891
piPC6,5.838276945039091
piPC7,6.181891189607577
piPC8,6.423399143512001
piPC9,6.684650789405008
AATS0Z,31.318181818181817
AATS0d,3.477272727272727
AATS0i,161.86741787696894
AATS0m,126.53822922727274
AATS0p,1.6379438950552951
AATS0s,5.52916077787477
AATS0v,243.2191993353631
AATS1Z,28.282608695652176
AATS1d,4.065217391304348
AATS1i,148.68523567145104
AATS1m,109.05549769565222
AATS1p,1.8908082807826092
AATS1s,3.571703345857936
AATS1v,282.01180350056313
AATS2Z,25.743243243243242
AATS2d,3.7162162162162162
AATS2i,152.77302966349043
AATS2m,98.0786096351351
AATS2p,1.7133151891851077
AATS2s,3.939800912023135
AATS2v,247.4298665018411
AATS3Z,20.68421052631579
AATS3d,3.1157894736842104
AATS3i,159.57325965029665
AATS3m,76.35082811578947
AATS3p,1.450527023815684
AATS3s,3.245960580463504
AATS3v,201.349608207677
AATS4Z,20.644444444444446
AATS4d,2.977777777777778
AATS4i,160.2588895976102
AATS4m,76.3108486777778
AATS4p,1.4302220951893
AATS4s,3.257841792409693
AATS4v,198.28349838786906
AATS5Z,22.53488372093023
AATS5d,3.046511627906977
AATS5i,159.6066678480932
AATS5m,84.84561319767441
AATS5p,1.4488921927294767
AATS5s,3.62100440233515
AATS5v,205.42196895779304
AATS6Z,21.609756097560975
AATS6d,2.9878048780487805
AATS6i,157.24831010636993
AATS6m,79.68296452439021
AATS6p,1.4902587835639631
AATS6s,3.6053397571012744
AATS6v,208.85722260586533
AATS7Z,21.313253012048193
AATS7d,2.7228915662650603
AATS7i,160.69797130644892
AATS7m,79.6303638674699
AATS7p,1.3751288004769155
AATS7s,3.2467524418662306
AATS7v,186.54699709301684
AATS8Z,19.15714285714286
AATS8d,2.7857142857142856
AATS8i,161.53143974519952
AATS8m,69.97681824285715
AATS8p,1.329195912574114
AATS8s,3.1725749559082908
AATS8v,179.6230773459871
AMID_C,1.466306743647429
AMID_N,0.30017403855015107
AMID_O,0.19173424769770667
AMID_X,0.06596216987510782
AMID_h,0.5578704561229656
ATS0dv,387.60493827160496
ATS0pe,288.2802999999999
ATS0se,350.4210089999999
ATS1dv,381.1111111111111
ATS1pe,307.4945
ATS1se,364.83549399999987
ATS2dv,512.4444444444445
ATS2pe,488.8890000000001
ATS2se,585.0639199999997
ATS3dv,450.55555555555554
ATS3pe,608.4694
ATS3se,743.815494
ATS4dv,450.7777777777778
ATS4pe,574.9820000000002
ATS4se,705.457558
ATS5dv,459.1111111111111
ATS5pe,553.6646000000001
ATS5se,677.5932659999999
ATS6dv,408.77777777777777
ATS6pe,535.234
ATS6se,652.44459
ATS7dv,365.0
ATS7pe,524.8187
ATS7se,647.681884
ATS8dv,287.44444444444446
ATS8pe,441.7745999999999
ATS8se,544.984168
ATSC0Z,468.90909090909076
ATSC0c,1.2310650821333384
ATSC0d,25.1590909090909
ATSC0i,69.09270825793021
ATSC0m,2202.0813496363635
ATSC0p,10.493243330311156
ATSC0s,86.03879934461209
ATSC0v,2112.194072804026
ATSC1Z,-7.677685950413265
ATSC1c,-0.93255479063702
ATSC1d,3.6064049586776834
ATSC1i,-2.9983208870874174
ATSC1m,-29.803257983470843
ATSC1p,0.6947253215055381
ATSC1s,-9.405516499009298
ATSC1v,130.42449283218045
ATSC2Z,2.1074380165288797
ATSC2c,0.6320821124526109
ATSC2d,-6.017561983471075
ATSC2i,3.846513510089849
ATSC2m,-1.757326297520315
ATSC2p,-1.0391704760066538
ATSC2s,27.894171048620645
ATSC2v,-350.4813463105559
ATSC3Z,-67.64462809917356
ATSC3c,-0.31389045178398406
ATSC3d,-2.411673553719009
ATSC3i,-9.26146413577331
ATSC3m,-316.9696313966941
ATSC3p,-1.0624449967441387
ATSC3s,-14.503793724279838
ATSC3v,-328.497879131814
ATSC4Z,-46.13223140495867
ATSC4c,-0.1941308823603866
ATSC4d,-0.6208677685950413
ATSC4i,-6.927994633381625
ATSC4m,-204.35212007438022
ATSC4p,0.3423705341071976
ATSC4s,-12.898372008840118
ATSC4v,65.59165567000478
ATSC5Z,83.04132231404955
ATSC5c,0.48155837304388494
ATSC5d,-1.1973140495867771
ATSC5i,8.18430537937161
ATSC5m,391.3743106198346
ATSC5p,0.6907843270607571
ATSC5s,7.075984034445967
ATSC5v,440.4624113420332
ATSC6Z,-142.87603305785126
ATSC6c,-0.6290270448021946
ATSC6d,-2.5464876033057857
ATSC6i,-13.30658310113113
ATSC6m,-663.9715253223137
ATSC6p,-1.0384477124782736
ATSC6s,-35.882082571254394
ATSC6v,-543.5386695881652
ATSC7Z,111.14876033057851
ATSC7c,0.41859718807998186
ATSC7d,-1.5955578512396684
ATSC7i,8.859806751759187
ATSC7m,503.0703836859504
ATSC7p,-0.8690863734204818
ATSC7s,7.967761678859933
ATSC7v,46.41730989789487
ATSC8Z,-12.719008264462788
ATSC8c,0.23311327092020848
ATSC8d,-2.184917355371901
ATSC8i,-11.927124418579357
ATSC8m,-67.2819619669423
ATSC8p,-2.016028091426048
ATSC8s,2.375862101813749
ATSC8v,-273.42182774200893
AXp-0d,0.7120519952338972
AXp-1d,0.4485531169257579
AXp-2d,0.30203898540379925
AXp-3d,0.19259321721756265
AXp-4d,0.12418443440218042
AXp-5d,0.0815609320355243
AXp-6d,0.05213154400659917
AXp-7d,0.034847864558676556
GATS1Z,0.6209834448808943
GATS1c,1.7275253723471924
GATS1d,0.8917167432543893
GATS1i,1.2110884389319339
GATS1m,0.6228430787459375
GATS1p,0.8366958221327495
GATS1s,0.690616744533128
GATS1v,0.8003395773164405
GATS2Z,0.7007783762824479
GATS2c,0.5995365640943888
GATS2d,1.2356502844307728
GATS2i,1.0950569099279037
GATS2m,0.7078731464393179
GATS2p,0.9713224643427046
GATS2s,0.4293410307777654
GATS2v,0.9925004749301983
GATS3Z,0.9870053672374036
GATS3c,1.0077498463154542
GATS3d,1.0524604193410358
GATS3i,1.093027188355611
GATS3m,0.9883736021146006
GATS3p,0.9994931171098115
GATS3s,0.833424604239853
GATS3v,1.0315193397807312
GATS4Z,1.084123906768343
GATS4c,0.987734751570834
GATS4d,1.0159791227541908
GATS4i,1.0383212492108602
GATS4m,1.0806533224243955
GATS4p,0.9731668560748965
GATS4s,0.9325375020232056
GATS4v,0.9671718607504427
GATS5Z,0.9644726638231875
GATS5c,0.7155466736436096
GATS5d,1.1029810298102984
GATS5i,0.9155589858395532
GATS5m,0.9625862747305097
GATS5p,0.9680997663596086
GATS5s,0.9284969711611227
GATS5v,0.8788272930054146
GATS6Z,1.122792914629418
GATS6c,1.1926166892267365
GATS6d,1.0108841738823895
GATS6i,1.088297860806751
GATS6m,1.1193948160590088
GATS6p,1.0327126183242044
GATS6s,1.3890106003993619
GATS6v,1.0799384279870439
GATS7Z,1.0573375315920528
GATS7c,0.6252939724165858
GATS7d,0.9987048464862163
GATS7i,0.8626021688240759
GATS7m,1.0592784776529875
GATS7p,1.0888710265863983
GATS7s,0.7780585665828738
GATS7v,1.0206999057599078
GATS8Z,1.0938763640392182
GATS8c,0.7495333719982397
GATS8d,1.0376822815847209
GATS8i,1.066603809576139
GATS8m,1.0956564825259487
GATS8p,1.1226439433389184
GATS8s,0.8059840855213625
GATS8v,1.0936417656686628
MATS1Z,-0.01566161471416298
MATS1c,-0.7245830810413044
MATS1d,0.13711166097168212
MATS1i,-0.04150885356355662
MATS1m,-0.012945690749712798
MATS1p,0.06332835824219116
MATS1s,-0.10456423227174841
MATS1v,0.05906363639370799
MATS2Z,0.0026723117068211495
MATS2c,0.3052906079936627
MATS2d,-0.14221538611782522
MATS2i,0.033102134780944814
MATS2m,-0.0004745041401931217
MATS2p,-0.05888409602691697
MATS2s,0.1927702786713225
MATS2v,-0.09866248405187529
MATS3Z,-0.06681496295993962
MATS3c,-0.11809354593530733
MATS3d,-0.044396900109351996
MATS3i,-0.06208354455136294
MATS3m,-0.06666737684211729
MATS3p,-0.046894918232217794
MATS3s,-0.07807578230059922
MATS3v,-0.0720323894869319
MATS4Z,-0.04809788462366982
MATS4c,-0.07709456855986865
MATS4d,-0.012064639164910173
MATS4i,-0.049021375539341064
MATS4m,-0.04536866040019377
MATS4p,0.015951326462092054
MATS4s,-0.07329101298381004
MATS4v,0.015181858558253079
MATS5Z,0.09060659891611134
MATS5c,0.2001345875724249
MATS5d,-0.02434822797840383
MATS5i,0.06060435517558106
MATS5m,0.09093125438801707
MATS5p,0.033681153510041945
MATS5s,0.0420771899296751
MATS5v,0.10669136161228256
MATS6Z,-0.16349691220836216
MATS6c,-0.2741745435441351
MATS6d,-0.05431070570868314
MATS6i,-0.10334111864493371
MATS6m,-0.16179120898068483
MATS6p,-0.05310234673682404
MATS6s,-0.22378044034494576
MATS6v,-0.13808148580276644
MATS7Z,0.1256581190991185
MATS7c,0.1802560614374647
MATS7d,-0.03361957314352259
MATS7i,0.06797772360428336
MATS7m,0.1211072035495843
MATS7p,-0.0439063950593444
MATS7s,0.04909266160449833
MATS7v,0.011649860687372074
MATS8Z,-0.017049797817537227
MATS8c,0.11902566635011033
MATS8d,-0.05458768873403022
MATS8i,-0.10850710333351439
MATS8m,-0.019205248233737225
MATS8p,-0.12076510737221462
MATS8s,0.01735727423908205
MATS8v,-0.08136806701585307
MAXdsN,4.253191870490631
MAXsCl,6.188517832531781
MAXsOH,8.662526170041918
MINdsN,4.253191870490631
MINsCl,6.188517832531781
MINsOH,8.662526170041918
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.573020351903885
SpAD_D,333.97084064165443
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.511226205950173
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,659
TMWC10,130.44822954115793
TSRW10,74.72792715978606
VE1_Dt,5.124091502720335
VE2_Dt,0.1897811667674198
VE3_Dt,2.627205014559083
VR1_Dt,160.59313970343507
VR2_Dt,5.947894063090188
VR3_Dt,6.072125856944528
Xc-3dv,0.6583612762722524
Xc-4dv,0.0
Xc-5dv,0.06425590456214769
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.25343678769327627
Xch-7d,0.33023007923914155
Xp-0dv,14.955183176035055
Xp-1dv,8.562274431369238
Xp-2dv,6.135087705876586
Xp-3dv,4.034076408005077
Xp-4dv,2.6911645649049594
Xp-5dv,1.6406170256080224
Xp-6dv,0.8839699806459799
Xp-7dv,0.5082534017777918
Xpc-4d,3.417787629369692
Xpc-5d,4.70488610906299
Xpc-6d,6.742674004228131
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,46
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.831515227870225
AATS0dv,8.809203142536477
AATS0pe,6.551824999999997
AATS0se,7.964113840909089
AATS1dv,8.28502415458937
AATS1pe,6.6846630434782615
AATS1se,7.931206391304345
AATS2dv,6.924924924924925
AATS2pe,6.60660810810811
AATS2se,7.906269189189185
AATS3dv,4.742690058479532
AATS3pe,6.404941052631578
AATS3se,7.829636778947368
AATS4dv,5.008641975308643
AATS4pe,6.3886888888888915
AATS4se,7.838417311111111
AATS5dv,5.3385012919896635
AATS5pe,6.43796046511628
AATS5se,7.878991465116277
AATS6dv,4.985094850948509
AATS6pe,6.527243902439025
AATS6se,7.956641341463414
AATS7dv,4.397590361445783
AATS7pe,6.32311686746988
AATS7se,7.803396192771084
AATS8dv,4.106349206349207
AATS8pe,6.311065714285713
AATS8se,7.785488114285713
AATSC0Z,10.657024793388427
AATSC0c,0.027978751866666783
AATSC0d,0.5717975206611569
AATSC0i,1.5702888240438684
AATSC0m,50.04730340082644
AATSC0p,0.23848280296161717
AATSC0s,1.9554272578320928
AATSC0v,48.00441074554604
AATSC1Z,-0.16690621631333186
AATSC1c,-0.020272930231239564
AATSC1d,0.07840010779734094
AATSC1i,-0.06518088884972646
AATSC1m,-0.6478969126841487
AATSC1p,0.015102724380555177
AATSC1s,-0.204467749978463
AATSC1v,2.83531506156914
AATSC2Z,0.02847889211525513
AATSC2c,0.008541650168278526
AATSC2d,-0.08131840518204156
AATSC2i,0.05197991229851147
AATSC2m,-0.023747652669193445
AATSC2p,-0.014042844270360186
AATSC2s,0.3769482574137925
AATSC2v,-4.736234409602107
AATSC3Z,-0.7120487168334059
AATSC3c,-0.0033041100187787796
AATSC3d,-0.025386037407568514
AATSC3i,-0.09748909616603484
AATSC3m,-3.336522435754675
AATSC3p,-0.011183631544675145
AATSC3s,-0.1526715128871562
AATSC3v,-3.4578724119138315
AATSC4Z,-0.5125803489439852
