DLiP-ID,T000NR
CIC0,4.000253197658878
CIC1,1.7864860057858225
CIC2,0.814814814814814
CIC3,0.44444444444444553
CIC4,0.2592592592592604
CIC5,0.2592592592592604
GGI1,7.5
GGI2,4.444444444444445
GGI3,2.375
GGI4,1.8666666666666671
GGI5,1.3611111111111112
GGI6,0.977142857142857
GGI7,0.5798611111111112
GGI8,0.37792894935752075
GGI9,0.25250000000000006
JGI1,0.234375
JGI2,0.10101010101010105
JGI3,0.050531914893617025
JGI4,0.041481481481481494
JGI5,0.03165374677002584
JGI6,0.023832752613240415
JGI7,0.014496527777777778
JGI8,0.011115557334044726
JGI9,0.008145161290322582
MIC0,17.462577997390483
MIC1,36.4624623973329
MIC2,42.480983260651705
MIC3,45.742538816207265
MIC4,45.92920548287393
MIC5,45.92920548287393
MPC2,44
MPC3,53
MPC4,63
MPC5,77
MPC6,83
MPC7,87
MPC8,75
MPC9,73
Mare,1.021851851851852
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.11577750451534245
RPCG,0.0776377744140147
SIC0,0.3048946315362307
SIC1,0.6895706466695972
SIC2,0.858413424326975
SIC3,0.9227709587238042
SIC4,0.954949725922219
SIC5,0.954949725922219
SaaN,0
SaaO,0
SaaS,0
Sare,55.18000000000001
SdNH,7.338218308257451
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,17.851285354915756
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,94.75025244324783
TIC1,214.29368080439286
TIC2,266.76392511682735
TIC3,286.76392511682724
TIC4,296.76392511682724
TIC5,296.76392511682724
Vabc,394.3545214249036
WPol,47
apol,58.18023899999998
bpol,30.833761
nRot,9
ABCGG,18.889397309402067
ATS0Z,1400.0
ATS0d,175.0
ATS0i,9016.558076935227
ATS0m,5537.144023000003
ATS0p,73.76762481152699
ATS0s,448.75
ATS0v,11493.05356000758
ATS1Z,1442.0
ATS1d,215.0
ATS1i,8375.9182886918
ATS1m,5486.041212000001
ATS1p,92.51255844200001
ATS1s,217.52777777777777
ATS1v,14144.37829124349
ATS2Z,2131.0
ATS2d,330.0
ATS2i,14711.690757517144
ATS2m,7995.193076
ATS2p,136.96389126394305
ATS2s,402.8055555555555
ATS2v,20271.618393294702
ATS3Z,2428.0
ATS3d,390.0
ATS3i,20957.422182602983
ATS3m,8792.332510999999
ATS3p,167.46476109188598
ATS3s,498.9166666666668
ATS3v,24186.622125418246
ATS4Z,2452.0
ATS4d,384.0
ATS4i,23109.253076547186
ATS4m,8711.277669000001
ATS4p,170.81533763558397
ATS4s,553.3333333333336
ATS4v,24541.03681210284
ATS5Z,2457.0
ATS5d,361.0
ATS5i,24755.440283296175
ATS5m,8765.133886999998
ATS5p,160.90180908147005
ATS5s,692.0277777777778
ATS5v,22905.934847956796
ATS6Z,2246.0
ATS6d,334.0
ATS6i,22741.472443201324
ATS6m,8142.897197
ATS6p,145.72570042026203
ATS6s,566.6111111111112
ATS6v,20780.99131813763
ATS7Z,2190.0
ATS7d,300.0
ATS7i,19667.420977856284
ATS7m,7963.353192
ATS7p,129.862720283527
ATS7s,615.0833333333335
ATS7v,19486.738202531462
ATS8Z,1949.0
ATS8d,262.0
ATS8i,17700.681407314893
ATS8m,6913.987273999999
ATS8p,119.87691575449001
ATS8s,602.7222222222223
ATS8v,17920.176235232528
C1SP1,0
C1SP2,6
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3684210526315789
GGI10,0.2104887256402408
JGI10,0.007795878727416326
JGT10,0.5244381218980272
Kier1,27.24609375
Kier2,13.03202479338843
Kier3,8.37308650765397
MAXdO,12.638871497303136
MID_C,39.228314409125716
MID_N,9.86153044051828
MID_O,12.143369905453504
MID_X,0.0
MID_h,22.004900345971784
MINdO,10.921822536369257
MPC10,74
MWC01,32.0
MWC02,5.030437921392435
MWC03,5.849324779946859
MWC04,6.710523109452428
MWC05,7.555381944240273
MWC06,8.421342865759403
MWC07,9.27771860730613
MWC08,10.146472946063877
MWC09,11.00919130390684
MWC10,11.879684394196314
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,6
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,-1.310729999999995
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.484796933490655
SRW05,0.0
SRW06,6.9726062513017535
SRW07,0.0
SRW08,8.547334348328224
SRW09,0.0
SRW10,10.17332383184232
SaaCH,5.864574393944816
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.6752073946047343
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-4.309744929132657
SdssS,0
SsCH3,0
SsNH2,5.357099884507241
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.4379878170403964
SssPH,0
SssSe,0
SsssB,0
SsssN,2.23267886862452
SsssP,0
VE1_A,4.145817602138205
VE1_D,5.471573610219349
VE2_A,0.13373605168187758
VE2_D,0.1765023745232048
VE3_A,2.553502130841377
VE3_D,2.8309683666662275
VR1_A,486.3436883290517
VR1_D,193.73324519641272
VR2_A,15.6885060751307
VR2_D,6.249459522464926
VR3_A,7.31831766309111
VR3_D,6.397884299579645
WPath,3024
Xc-3d,2.5858500517578746
Xc-4d,0.0
Xc-5d,0.6110908622816941
Xc-6d,0.0
Xp-0d,23.129027554137906
Xp-1d,14.595131908272991
Xp-2d,13.57579695441596
Xp-3d,10.063450135382753
Xp-4d,7.62648998002839
Xp-5d,5.9858171599109875
Xp-6d,4.1986664089405625
Xp-7d,3.05104460185191
ZMIC0,105.03050402097037
ZMIC1,49.37080986520131
ZMIC2,32.75444353278139
ZMIC3,26.097244454700892
ZMIC4,25.271903250436292
ZMIC5,25.271903250436292
nAcid,2
nAtom,54
nBase,2
nRing,2
piPC1,3.7376696182833684
piPC2,4.197201947661808
piPC3,4.535284058523925
piPC4,4.874242669190701
piPC5,5.2860549899758364
piPC6,5.433176002994675
piPC7,5.634789603169249
piPC8,5.144947631703849
piPC9,5.268180272127798
AATS0Z,25.925925925925927
AATS0d,3.240740740740741
AATS0i,166.97329772102273
AATS0m,102.53970412962968
AATS0p,1.3660671261393886
AATS0s,8.310185185185185
AATS0v,212.83432518532555
AATS1Z,26.21818181818182
AATS1d,3.909090909090909
AATS1i,152.28942343076002
AATS1m,99.74620385454547
AATS1p,1.682046517127273
AATS1s,3.955050505050505
AATS1v,257.1705143862453
AATS2Z,22.913978494623656
AATS2d,3.5483870967741935
AATS2i,158.19022319910908
AATS2m,85.96981802150538
AATS2p,1.4727300135907855
AATS2s,4.331242532855435
AATS2v,217.97439132574948
AATS3Z,18.82170542635659
AATS3d,3.0232558139534884
AATS3i,162.46063707444173
AATS3m,68.15761636434108
AATS3p,1.2981764425727595
AATS3s,3.867571059431526
AATS3v,187.49319477068408
AATS4Z,17.267605633802816
AATS4d,2.704225352112676
AATS4i,162.74121884892384
AATS4m,61.34702583802817
AATS4p,1.2029249129266477
AATS4s,3.8967136150234762
AATS4v,172.82420290213267
AATS5Z,16.60135135135135
AATS5d,2.439189189189189
AATS5i,167.26648840064982
AATS5m,59.223877614864854
AATS5p,1.0871743856856084
AATS5s,4.675863363363364
AATS5v,154.76983005376215
AATS6Z,16.514705882352942
AATS6d,2.4558823529411766
AATS6i,167.21670914118621
AATS6m,59.87424409558824
AATS6p,1.071512503090162
AATS6s,4.1662581699346415
AATS6v,152.80140675101197
AATS7Z,18.559322033898304
AATS7d,2.542372881355932
AATS7i,166.67305913437528
AATS7m,67.48604399999999
AATS7p,1.1005315278265
AATS7s,5.212570621468928
AATS7v,165.14184917399544
AATS8Z,18.38679245283019
AATS8d,2.4716981132075473
AATS8i,166.9875604463669
AATS8m,65.22629503773584
AATS8p,1.1309142995706605
AATS8s,5.686058700209644
AATS8v,169.0582663701182
AMID_C,1.2654294970685716
AMID_N,0.31811388517800904
AMID_O,0.3917216098533388
AMID_X,0.0
AMID_h,0.7098354950313479
ATS0dv,518.0
ATS0pe,363.9106999999999
ATS0se,442.26466799999986
ATS1dv,445.0
ATS1pe,373.7195
ATS1se,444.1096399999999
ATS2dv,599.0
ATS2pe,620.2095999999999
ATS2se,745.8639039999998
ATS3dv,596.0
ATS3pe,849.1951000000001
ATS3se,1035.964844
ATS4dv,601.0
ATS4pe,927.4675000000001
ATS4se,1138.0250359999998
ATS5dv,718.0
ATS5pe,965.5038
ATS5se,1191.86626
ATS6dv,652.0
ATS6pe,869.5537999999999
ATS6se,1078.915572
ATS7dv,592.0
ATS7pe,789.6816000000001
ATS7se,969.497352
ATS8dv,542.0
ATS8pe,732.4466
ATS8se,894.91428
ATSC0Z,437.3333333333334
ATSC0c,2.153954483255831
ATSC0d,34.83333333333332
ATSC0i,79.19783226829877
ATSC0m,2058.3706296481478
ATSC0p,11.0835468467655
ATSC0s,194.52726337448567
ATSC0v,2413.6203746960764
ATSC1Z,-13.728395061728413
ATSC1c,-1.4903943833434778
ATSC1d,8.151234567901229
ATSC1i,-10.627268704247708
ATSC1m,-56.367430271261895
ATSC1p,0.31132969494003293
ATSC1s,-20.053488416399937
ATSC1v,102.39303373732517
ATSC2Z,35.37037037037036
ATSC2c,0.41148595147396344
ATSC2d,-8.601851851851857
ATSC2i,-2.788786133714341
ATSC2m,152.17744214300427
ATSC2p,-0.7714759193290783
ATSC2s,54.45973365340651
ATSC2v,-150.39578446857024
ATSC3Z,-136.2962962962963
ATSC3c,0.6362780808676032
ATSC3d,-9.824074074074073
ATSC3i,16.834260912199678
ATSC3m,-636.2388075113168
ATSC3p,0.14054693543491925
ATSC3s,-58.93086991312301
ATSC3v,-354.14263005077987
ATSC4Z,-226.7654320987654
ATSC4c,-1.0036561276172873
ATSC4d,-7.8580246913580245
ATSC4i,-43.52381278502436
ATSC4m,-1060.9877330192044
ATSC4p,-5.1207663155718866
ATSC4s,-98.0881534827008
ATSC4v,-1105.602061145497
ATSC5Z,3.419753086419769
ATSC5c,-0.004614273987854563
ATSC5d,4.049382716049384
ATSC5i,-9.978763893985079
ATSC5m,5.371154427297675
ATSC5p,-0.9126310348900571
ATSC5s,25.458199969516862
ATSC5v,-220.2317993699629
ATSC6Z,224.4938271604938
ATSC6c,0.7085128222010892
ATSC6d,-2.5432098765432096
ATSC6i,3.6619300074516454
ATSC6m,1051.3415717935527
ATSC6p,1.0923632514559425
ATSC6s,26.530102118579507
ATSC6v,743.7201911749011
ATSC7Z,33.3827160493827
ATSC7c,-0.11816625576197423
ATSC7d,-4.320987654320986
ATSC7i,0.03173614415380712
ATSC7m,164.69795967626874
ATSC7p,-0.16095228951688986
ATSC7s,-14.439719554945919
ATSC7v,207.34921303983205
ATSC8Z,-244.2098765432099
ATSC8c,-0.6255475900404268
ATSC8d,2.253086419753087
ATSC8i,16.23531457637281
ATSC8m,-1134.0036444204388
ATSC8p,1.696288729925276
ATSC8s,-71.36113016308494
ATSC8v,-429.1999949541758
AXp-0d,0.7460976630367067
AXp-1d,0.456097872133531
AXp-2d,0.30854083987309
AXp-3d,0.1898764176487312
AXp-4d,0.12105539650838715
AXp-5d,0.07773788519364919
AXp-6d,0.05058634227639232
AXp-7d,0.03506947818220586
GATS1Z,0.7767114745011084
GATS1c,1.69332929999842
GATS1d,0.9544149630274037
GATS1i,1.4754909134352958
GATS1m,0.780565834961196
GATS1p,1.1484911033343235
GATS1s,0.7268916966823411
GATS1v,0.9751998065196614
GATS2Z,0.7760006884343036
GATS2c,0.7965288298542716
GATS2d,1.4070072542058965
GATS2i,1.250678280997543
GATS2m,0.7867144615845829
GATS2p,1.1315865905174103
GATS2s,0.4565336610767676
GATS2v,1.0447880859682144
GATS3Z,1.0427892796369822
GATS3c,0.7606876557611152
GATS3d,1.2620451763658624
GATS3i,0.9981341628149529
GATS3m,1.0444585617070432
GATS3p,1.024327432612002
GATS3s,0.9780585025831556
GATS3v,1.0532799756919038
GATS4Z,1.1393475180350394
GATS4c,1.0326288992217085
GATS4d,1.0715007749848375
GATS4i,1.232757418070956
GATS4m,1.1395859058041824
GATS4p,1.1944659286132806
GATS4s,1.1569227295729279
GATS4v,1.1673141991887543
GATS5Z,1.0071790540540537
GATS5c,0.8707685817935721
GATS5d,0.8327298590456488
GATS5i,0.98244613095923
GATS5m,1.0083710480291266
GATS5p,0.9841522681850607
GATS5s,0.9581449900110467
GATS5v,1.0109365045516316
GATS6Z,0.8149070794476326
GATS6c,0.7718356948503198
GATS6d,0.9845201238390098
GATS6i,0.8859928813310228
GATS6m,0.816656150535159
GATS6p,0.9309380980410341
GATS6s,0.8623858387736189
GATS6v,0.8881805846020105
GATS7Z,0.9936472974369571
GATS7c,1.1028089283515863
GATS7d,1.089570999918904
GATS7i,0.9226562593722232
GATS7m,0.9878815500771055
GATS7p,0.9611123282593395
GATS7s,1.224670269801235
GATS7v,0.9129679151942582
GATS8Z,1.3245045731707314
GATS8c,1.3170467670968364
GATS8d,0.8899521531100482
GATS8i,0.8258839199105326
GATS8m,1.3126270568492568
GATS8p,0.8573406873750498
GATS8s,1.5579078752171691
GATS8v,0.9931880780943769
MATS1Z,-0.030820399113082077
MATS1c,-0.6793534009290967
MATS1d,0.22975206611570242
MATS1i,-0.1317466064165784
MATS1m,-0.0268865903475088
MATS1p,0.02757864059745779
MATS1s,-0.1012139850967757
MATS1v,0.0416516794723724
MATS2Z,0.04696105428796221
MATS2c,0.11092496546219881
MATS2d,-0.14338632505016216
MATS2i,-0.020446205761403755
MATS2m,0.04292768958376444
MATS2p,-0.0404161019756197
MATS2s,0.16255706414856072
MATS2v,-0.036180745508138885
MATS3Z,-0.130459444129325
MATS3c,0.12365579967201097
MATS3d,-0.11805941916101037
MATS3i,0.08897844442082634
MATS3m,-0.12938997488515022
MATS3p,0.005308192557232074
MATS3s,-0.12681377311730704
MATS3v,-0.06142049249685633
MATS4Z,-0.19718309859154923
MATS4c,-0.17719596746241248
MATS4d,-0.08578745198463511
MATS4i,-0.20898689538864978
MATS4m,-0.19601630654835736
MATS4p,-0.1756958937625886
MATS4s,-0.19175270418207363
MATS4v,-0.17419484225581808
MATS5Z,0.0028530817402768745
MATS5c,-0.0007816258273402207
MATS5d,0.04241562136298981
MATS5i,-0.04597222216086632
MATS5m,0.0009520858421008856
MATS5p,-0.030043361012528018
MATS5s,0.04775064703243443
MATS5v,-0.03329224701551745
MATS6Z,0.20381994261119074
MATS6c,0.1306068767123778
MATS6d,-0.02898958626512807
MATS6i,0.01835910881600994
MATS6m,0.20280334435944972
MATS6p,0.039133002592616394
MATS6s,0.054151849733470224
MATS6v,0.12234760165221083
MATS7Z,0.03493178999586604
MATS7c,-0.025105490188247155
MATS7d,-0.056767496553402
MATS7i,0.0001833802743082516
MATS7m,0.03661646335582009
MATS7p,-0.006645538067290716
MATS7s,-0.03396956878603276
MATS7v,0.03931381418193476
MATS8Z,-0.2844713529682466
MATS8c,-0.14794889578975168
MATS8d,0.032951160061388485
MATS8i,0.10443241180172001
MATS8m,-0.28065886749357766
MATS8p,0.07796665641216112
MATS8s,-0.18688271587229022
MATS8v,-0.09058966203862598
MAXdNH,7.338218308257451
MAXsOH,8.929286837817425
MINdNH,7.338218308257451
MINsOH,8.92199851709833
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.9454093771651
SpAD_D,405.8925814874802
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-1.5147247204935004
SssNH2,0
SsssAs,0
SsssCH,-1.1218035947671592
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,692
TMWC10,138.88007787226454
TSRW10,66.3524486348586
VE1_Dt,5.492191178966069
VE2_Dt,0.1771674573860022
VE3_Dt,2.8347294092363433
VR1_Dt,191.1012511100927
VR2_Dt,6.164556487422345
VR3_Dt,6.384205509602829
Xc-3dv,0.8305978663132414
Xc-4dv,0.0
Xc-5dv,0.1427127622067635
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1388888888888889
Xch-7d,0.262423035507311
Xp-0dv,16.53683813657619
Xp-1dv,9.343109432029753
Xp-2dv,6.862578703796198
Xp-3dv,4.720147139135353
Xp-4dv,3.157465918487135
Xp-5dv,2.095497912021719
Xp-6dv,1.2312619524946546
Xp-7dv,0.7153836898414435
Xpc-4d,5.039773963456824
Xpc-5d,6.744122508614337
Xpc-6d,9.863800187717622
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,0
nHBAcc,6
nHBDon,5
nHRing,1
nSpiro,0
naRing,1
piPC10,5.528684762951566
AATS0dv,9.592592592592593
AATS0pe,6.739087037037035
AATS0se,8.190086444444441
AATS1dv,8.090909090909092
AATS1pe,6.794899999999999
AATS1se,8.074720727272725
AATS2dv,6.440860215053763
AATS2pe,6.6689204301075256
AATS2se,8.020041978494621
AATS3dv,4.62015503875969
AATS3pe,6.582907751937985
AATS3se,8.030735224806202
AATS4dv,4.232394366197183
AATS4pe,6.531461267605635
AATS4se,8.014260816901407
AATS5dv,4.851351351351352
AATS5pe,6.523674324324324
AATS5se,8.053150405405406
AATS6dv,4.794117647058823
AATS6pe,6.39377794117647
AATS6se,7.933202735294119
AATS7dv,5.016949152542373
AATS7pe,6.692216949152543
AATS7se,8.216079254237288
AATS8dv,5.113207547169812
AATS8pe,6.90987358490566
AATS8se,8.442587547169811
AATSC0Z,8.098765432098768
AATSC0c,0.039888045986219096
AATSC0d,0.6450617283950615
AATSC0i,1.4666265234870142
AATSC0m,38.117974623113845
AATSC0p,0.20525086753269445
AATSC0s,3.602356729157142
AATSC0v,44.69667360548289
AATSC1Z,-0.24960718294051662
AATSC1c,-0.027098079697154144
AATSC1d,0.14820426487093144
AATSC1i,-0.19322306734995834
AATSC1m,-1.0248623685683982
AATSC1p,0.005660539908000598
AATSC1s,-0.36460888029818067
AATSC1v,1.8616915224968213
AATSC2Z,0.38032656312226193
AATSC2c,0.004424580123375951
AATSC2d,-0.09249303066507372
AATSC2i,-0.02998694767434775
AATSC2m,1.6363165821828416
AATSC2p,-0.00829543999278579
AATSC2s,0.5855885339075969
AATSC2v,-1.6171589727803253
AATSC3Z,-1.0565604364053978
AATSC3c,0.00493238822377987
AATSC3d,-0.07615561297731839
AATSC3i,0.13049814660619904
AATSC3m,-4.9320837791574945
AATSC3p,0.001089511127402475
AATSC3s,-0.4568284489389381
AATSC3v,-2.745291705819999
AATSC4Z,-1.596939662667362
AATSC4c,-0.007068000898713291
AATSC4d,-0.055338202051817074
AATSC4i,-0.30650572383819974
AATSC4m,-7.471744598726791
AATSC4p,-0.03606173461670343
AATSC4s,-0.6907616442443718
