DLiP-ID,C0018K
DLiP-Mol-ID,31990
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H20N2/c1-4-19-16-13-9-8-12-15(16)18(3)17(19,2)14-10-6-5-7-11-14/h5-13H,4H2,1-3H3"
Standard Inchi Key(RDKit),QWPMTQMHWWDYRA-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCN1c2ccccc2N(C)C1(C)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),252.361
MW Monoisotopic(RDKit),252.16264864
MolLogP(RDKit),3.8356
XLogP(SDF),
XLogP(CDK),4.953
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),6.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.801044128174887
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,34642.871933987335
qed,0.8010441281748868
Chi0,13.457819157813608
Chi1,9.191723906479929
TPSA,6.48
Chi0n,11.797686394893098
Chi0v,11.797686394893098
Chi1n,6.8530092054158445
Chi1v,6.8530092054158445
Chi2n,5.178836057203028
Chi2v,5.178836057203028
Chi3n,4.349474320722105
Chi3v,4.349474320722105
Chi4n,3.207794800391335
Chi4v,3.207794800391335
MolMR,81.65900000000005
MolWt,252.36099999999996
fr_SH,0
Kappa1,12.09328896264388
Kappa2,4.302360646282509
Kappa3,1.558625638469377
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,578.8257532004171
MolLogP,3.835600000000003
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.1811534654226254
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,19.510334434751158
SMR_VSA6,23.392247850290723
SMR_VSA7,60.160755107851486
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,114.82704408442157
NHOHCount,0
PEOE_VSA1,9.799819461700956
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,31.54366002800146
PEOE_VSA8,13.592428388589765
