DLiP-ID,I0012D
Mm,0.5901349688711276
Mp,0.6675201026518394
Mv,0.6238677560989797
SZ,39.66666666666666
Si,71.02045593811891
Sm,37.17850303888104
Sp,42.05376646706588
Sv,39.30366863423572
nB,0
nC,26
nF,0
nH,30
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,25.78866200500373
AMW,7.083044298730171
IC0,1.4983428117207513
IC1,3.2727259742964008
IC2,4.48920681299429
IC3,5.230937859870491
IC4,5.453160082092712
IC5,5.453160082092712
MID,67.24019396169294
Mpe,0.963460939931528
Mse,0.9993988369807746
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,129.68050000000002
SdO,25.99025223654653
SdS,0
Spe,60.698039215686265
SsF,0
SsI,0
Sse,62.9621267297888
StN,0
fMF,0.4126984126984127
nBr,0
nCl,0
AMID,2.0375816352028164
BIC0,0.23981437180517642
BIC1,0.5238098501070184
BIC2,0.7185113468962182
BIC3,0.8372276804772701
BIC4,0.8727950300894525
BIC5,0.8727950300894525
CIC0,4.478937111779166
CIC1,2.704553949203516
CIC2,1.4880731105056269
CIC3,0.7463420636294256
CIC4,0.524119841407205
CIC5,0.524119841407205
GGI1,6.5
GGI2,4.66666666666667
GGI3,2.75
GGI4,2.151111111111111
GGI5,1.236111111111111
GGI6,0.9134693877551021
GGI7,0.6163194444444444
GGI8,0.4106827916351725
GGI9,0.259375
JGI1,0.18055555555555555
JGI2,0.09150326797385624
JGI3,0.04910714285714285
JGI4,0.042178649237472776
JGI5,0.02630023640661939
JGI6,0.021749271137026238
JGI7,0.01540798611111111
JGI8,0.011407855323199234
JGI9,0.007859848484848485
MIC0,13.72642845303313
MIC1,30.504313889225504
MIC2,38.42253543348034
MIC3,41.266009852541075
MIC4,41.49000985254108
MIC5,41.49000985254108
MPC2,51
MPC3,68
MPC4,85
MPC5,107
MPC6,113
MPC7,130
MPC8,135
MPC9,144
Mare,0.9763809523809526
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1713902404012478
RPCG,0.09394548986143807
SIC0,0.25067302031982075
SIC1,0.5475276406964892
SIC2,0.7510451025297966
SIC3,0.8751368393012428
SIC4,0.9123146568146145
SIC5,0.9123146568146145
SaaN,4.652360325491136
SaaO,0
SaaS,0
Sare,61.512000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,6.109573690982872
SssS,0
StCH,0
StsC,0
TIC0,94.39559713840734
TIC1,206.18173638067324
TIC2,282.8200292186403
TIC3,329.54908517184094
TIC4,343.54908517184083
TIC5,343.54908517184083
Vabc,420.11937274499775
WPol,56
apol,70.22978999999998
bpol,39.83821000000002
nRot,5
ABCGG,19.18006041302721
ATS0Z,1354.0
ATS0d,204.0
ATS0i,10245.49692771497
ATS0m,5334.037265000004
ATS0p,92.61939914546997
ATS0s,247.0
ATS0v,13566.380802190288
ATS1Z,1590.0
ATS1d,256.0
ATS1i,9669.972811467009
ATS1m,6012.033984000004
ATS1p,117.53758930000006
ATS1s,197.30555555555557
ATS1v,17077.985628607352
ATS2Z,2357.0
ATS2d,413.0
ATS2i,18298.71433163619
ATS2m,8770.953415
ATS2p,174.500036618735
ATS2s,328.41666666666674
ATS2v,24988.093458378054
ATS3Z,2762.0
ATS3d,480.0
ATS3i,23920.029533942477
ATS3m,10052.683628000002
ATS3p,210.44272699213093
ATS3s,456.3611111111109
ATS3v,29558.285831360412
ATS4Z,2677.0
ATS4d,476.0
ATS4i,27405.079335508475
ATS4m,9446.753066999998
ATS4p,215.87274365007406
ATS4s,517.5833333333334
ATS4v,29684.265431631375
ATS5Z,2528.0
ATS5d,453.0
ATS5i,27145.894116763528
ATS5m,8804.370550999996
ATS5p,217.381012358074
ATS5s,496.11111111111114
ATS5v,29115.818318246525
ATS6Z,2309.0
ATS6d,441.0
ATS6i,29222.499420553468
ATS6m,7927.204633999999
ATS6p,214.00950132535598
ATS6s,451.7777777777777
ATS6v,27609.231525803698
ATS7Z,2154.0
ATS7d,414.0
ATS7i,27436.30444197506
ATS7m,7518.504852
ATS7p,193.81514066445
ATS7s,449.05555555555543
ATS7v,25031.459797222764
ATS8Z,1930.0
ATS8d,365.0
ATS8i,22625.57458952007
ATS8m,6710.164696000001
ATS8p,172.46763602431903
ATS8s,373.7777777777776
ATS8v,22636.239784607435
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.34615384615384615
GGI10,0.21875318845015815
JGI10,0.00810196994259845
JGT10,0.4541717830294303
Kier1,26.074074074074073
Kier2,11.82314494425221
Kier3,6.228373702422146
MAXdO,13.214063838932164
MID_C,53.12547753672518
MID_N,8.511140007698625
MID_O,5.6035764172691325
MID_X,0.0
MID_h,14.114716424967757
MINdO,12.77618839761437
MPC10,140
MWC01,36.0
MWC02,5.1647859739235145
MWC03,6.023447592961033
MWC04,6.902742737158593
MWC05,7.776115477098742
MWC06,8.658519127506672
MWC07,9.536834420213353
MWC08,10.420821948214945
MWC09,11.30157460572497
MWC10,12.186497292405264
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,3
NsssP,0
SLogP,3.441200000000002
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.6240175061873385
SRW05,0.0
SRW06,7.158513997329321
SRW07,0.0
SRW08,8.77971129020447
SRW09,0.0
SRW10,10.444735683113366
SaaCH,18.853978263994982
SaaNH,0
SaaSe,0
SaaaC,1.6887326709344628
SaasC,2.167026226388203
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.08020344068910013
SdssS,0
SsCH3,7.642708401252982
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,5.573085334378624
SsssP,0
VE1_A,5.012832914801902
VE1_D,5.654814786748654
VE2_A,0.15190402772126976
VE2_D,0.1713580238408683
VE3_A,2.8059236758177017
VE3_D,2.926429825381902
VR1_A,319.39283299028415
VR1_D,220.96676752624685
VR2_A,9.678570696675278
VR2_D,6.695962652310511
VR3_A,6.960344265023142
VR3_D,6.591934785498603
WPath,3562
Xc-3d,2.2951368938933574
Xc-4d,0.0
Xc-5d,0.8060747483692269
Xc-6d,0.0
Xp-0d,23.53480494807372
Xp-1d,15.846244348298509
Xp-2d,14.475647135323989
Xp-3d,12.440572530390314
Xp-4d,9.909621017528254
Xp-5d,7.946496744698639
Xp-6d,5.282403890542134
Xp-7d,3.9939066420353395
ZMIC0,109.58597577634461
ZMIC1,61.79571774003827
ZMIC2,36.01080127292595
ZMIC3,26.907009531444924
ZMIC4,25.772086383556072
ZMIC5,25.772086383556072
nAcid,0
nAtom,63
nBase,0
nRing,4
piPC1,3.8607297110405954
piPC2,4.430816798843313
piPC3,5.002267044425739
piPC4,5.518957787644128
piPC5,6.059561183763118
piPC6,6.289483633067299
piPC7,6.655802253984602
piPC8,6.904547012996172
piPC9,7.2231988021492075
AATS0Z,21.49206349206349
AATS0d,3.238095238095238
AATS0i,162.62693536055508
AATS0m,84.66725817460323
AATS0p,1.4701491927852377
AATS0s,3.9206349206349205
AATS0v,215.33937781254426
AATS1Z,24.09090909090909
AATS1d,3.878787878787879
AATS1i,146.51473956768194
AATS1m,91.09142400000006
AATS1p,1.780872565151516
AATS1s,2.9894781144781146
AATS1v,258.7573580092023
AATS2Z,20.31896551724138
AATS2d,3.560344827586207
AATS2i,157.7475373416913
AATS2m,75.61166737068966
AATS2p,1.5043106605063363
AATS2s,2.8311781609195408
AATS2v,215.41459877912115
AATS3Z,18.29139072847682
AATS3d,3.1788079470198674
AATS3i,158.4107916155131
AATS3m,66.57406376158941
AATS3p,1.3936604436564963
AATS3s,3.022259013980867
AATS3v,195.75023729377756
AATS4Z,15.74705882352941
AATS4d,2.8
AATS4i,161.20634903240278
AATS4m,55.56913568823528
AATS4p,1.2698396685298474
AATS4s,3.044607843137255
AATS4v,174.61332606841984
AATS5Z,14.783625730994151
AATS5d,2.6491228070175437
AATS5i,158.7479188114826
AATS5m,51.48754708187133
AATS5p,1.2712339903980936
AATS5s,2.9012345679012346
AATS5v,170.26794338155864
AATS6Z,12.756906077348066
AATS6d,2.43646408839779
AATS6i,161.45027304173186
AATS6m,43.796710685082864
AATS6p,1.1823729354992043
AATS6s,2.4960098219766724
AATS6v,152.53719075029667
AATS7Z,12.821428571428571
AATS7d,2.4642857142857144
AATS7i,163.31133596413724
AATS7m,44.753005071428575
AATS7p,1.1536615515741073
AATS7s,2.672949735449735
AATS7v,148.99678450727836
AATS8Z,13.687943262411348
AATS8d,2.5886524822695036
AATS8i,160.46506801078064
AATS8m,47.5898205390071
AATS8p,1.2231747235767307
AATS8s,2.6509062253743094
AATS8v,160.54070769225132
AMID_C,1.6098629556583388
AMID_N,0.257913333566625
AMID_O,0.1698053459778525
AMID_X,0.0
AMID_h,0.42771867954447745
ATS0dv,444.0
ATS0pe,386.73219999999986
ATS0se,478.4690279999998
ATS1dv,456.0
ATS1pe,425.2125000000001
ATS1se,508.49329599999965
ATS2dv,643.0
ATS2pe,738.7102999999997
ATS2se,898.0885559999996
ATS3dv,672.0
ATS3pe,955.8068
ATS3se,1169.9530959999995
ATS4dv,572.0
ATS4pe,1066.1206000000002
ATS4se,1317.768772
ATS5dv,517.0
ATS5pe,1054.8976999999998
ATS5se,1309.316556
ATS6dv,480.0
ATS6pe,1078.4042000000002
ATS6se,1354.3370720000003
ATS7dv,472.0
ATS7pe,990.8627999999998
ATS7se,1247.6370880000002
ATS8dv,397.0
ATS8pe,848.9565999999999
ATS8se,1061.5433359999997
ATSC0Z,454.8888888888889
ATSC0c,1.106122304220245
ATSC0d,38.85714285714285
ATSC0i,94.08887769132548
ATSC0m,2168.834160222222
ATSC0p,14.330138773341423
ATSC0s,77.51146384479718
ATSC0v,3181.6228918529896
ATSC1Z,34.81481481481488
ATSC1c,-0.5472535576173976
ATSC1d,17.768707482993175
ATSC1i,-30.066606801429767
ATSC1m,161.11958948148217
ATSC1p,-1.7724837279938725
ATSC1s,-3.4771772906693554
ATSC1v,-135.5723372674563
ATSC2Z,91.17283950617289
ATSC2c,-0.18838740765478595
ATSC2d,-1.7845804988662144
ATSC2i,21.593386735409595
ATSC2m,436.248327098766
ATSC2p,2.716358656343167
ATSC2s,6.275629181713837
ATSC2v,690.391662871148
ATSC3Z,-16.76543209876541
ATSC3c,0.440598901623125
ATSC3d,-11.419501133786845
ATSC3i,-1.4481379325185746
ATSC3m,-85.77641058024635
ATSC3p,-1.4303579965065476
ATSC3s,9.138748915203932
ATSC3v,-237.51131139528792
ATSC4Z,-166.8271604938272
ATSC4c,-0.24789870331023925
ATSC4d,-14.185941043083897
ATSC4i,7.228413000254245
ATSC4m,-780.6690665679006
ATSC4p,-1.0258626467719176
ATSC4s,-38.44407351417934
ATSC4v,-497.8478567921026
ATSC5Z,-207.1111111111112
ATSC5c,-0.12700682971801983
ATSC5d,-7.040816326530613
ATSC5i,-26.411205281187158
ATSC5m,-983.3539984444443
ATSC5p,-4.031481512505589
ATSC5s,-32.89619551524313
ATSC5v,-1234.110458559174
ATSC6Z,-60.50617283950617
ATSC6c,0.12812258867546822
ATSC6d,0.6961451247165542
ATSC6i,-20.322342598821994
ATSC6m,-289.28336165432114
ATSC6p,-1.7741119822588969
ATSC6s,-10.688138629937564
ATSC6v,-494.57954448845953
ATSC7Z,131.6296296296296
ATSC7c,0.019129822436193957
ATSC7d,-2.0952380952380962
ATSC7i,6.767927372759685
ATSC7m,613.7253720740737
ATSC7p,0.4561262368299979
ATSC7s,42.10082304526751
ATSC7v,419.5683774591184
ATSC8Z,-50.81481481481483
ATSC8c,-0.21374447822107145
ATSC8d,-8.537414965986397
ATSC8i,-18.25585959867471
ATSC8m,-243.45895759259258
ATSC8p,-1.4624468223761022
ATSC8s,2.4390694549424725
ATSC8v,-395.491866515947
AXp-0d,0.7131759075173855
AXp-1d,0.440173454119403
AXp-2d,0.28383621833968603
AXp-3d,0.18294959603515168
AXp-4d,0.11658377667680299
AXp-5d,0.07426632471680972
AXp-6d,0.04674693708444366
AXp-7d,0.030722358784887226
GATS1Z,0.8022938224452636
GATS1c,1.5758758348869102
GATS1d,0.7494429590017828
GATS1i,1.518277755740486
GATS1m,0.8098335754148129
GATS1p,1.2055435928936298
GATS1s,0.5783656262734285
GATS1v,1.0576860925662759
GATS2Z,0.85420632380439
GATS2c,1.5033959625842788
GATS2d,1.306731744421907
GATS2i,1.025685670477723
GATS2m,0.8535316644734633
GATS2p,0.8757766752094143
GATS2s,0.5897595057280344
GATS2v,0.8378758429221074
GATS3Z,1.0046263794213466
GATS3c,1.2814059029438565
GATS3d,1.3208511881573826
GATS3i,1.0870445215719944
GATS3m,1.00308220274967
GATS3p,1.0212064557165723
GATS3s,0.9072977272422476
GATS3v,0.9855863721177278
GATS4Z,1.1645377740739677
GATS4c,1.3546995493951783
GATS4d,1.2201557093425608
GATS4i,0.9828566465685671
GATS4m,1.1562145943702355
GATS4p,0.987135651661462
GATS4s,1.7999298317702468
GATS4v,0.9999496895255442
GATS5Z,1.1732702542874038
GATS5c,1.1443568153911123
GATS5d,1.0683909528723774
GATS5i,1.0719577766146695
GATS5m,1.169001607427689
GATS5p,1.105170791811071
GATS5s,1.619253656451078
GATS5v,1.1185558663041968
GATS6Z,1.0350290277916476
GATS6c,0.9072954664142208
GATS6d,0.9123943776405593
GATS6i,1.0134275929514713
GATS6m,1.0351332930796031
GATS6p,1.0341595721382855
GATS6s,0.9578079828590874
GATS6v,1.0475962507465277
GATS7Z,0.8737612534021914
GATS7c,0.8074462828803218
GATS7d,0.982996323529412
GATS7i,0.9198623186065567
GATS7m,0.8777390789782409
GATS7p,0.9635663240834156
GATS7s,0.6639229561537237
GATS7v,0.9451203314702645
GATS8Z,1.038660624265921
GATS8c,1.1235246727050447
GATS8d,1.0693836045056324
GATS8i,1.0420137869284873
GATS8m,1.0383282731079795
GATS8p,1.0410504605516449
GATS8s,0.9150734676508505
GATS8v,1.0456402341745712
MATS1Z,0.07305591330994374
MATS1c,-0.47226097323456806
MATS1d,0.4364973262032081
MATS1i,-0.30503013278641994
MATS1m,0.07091181732494486
MATS1p,-0.1180669854335138
MATS1s,-0.042821069462745054
MATS1v,-0.04067419763420953
MATS2Z,0.1088535788285633
MATS2c,-0.09249777381642292
MATS2d,-0.02494295131845844
MATS2i,0.12464217964666426
MATS2m,0.10924208733766902
MATS2p,0.10294832285632971
MATS2s,0.043971764686497904
MATS2v,0.1178499481275269
MATS3Z,-0.015377049922839734
MATS3c,0.16618960769678431
MATS3d,-0.12261394624074795
MATS3i,-0.00642148161568801
MATS3m,-0.016500804767096488
MATS3p,-0.0416445289732541
MATS3s,0.049190859242478326
MATS3v,-0.031145778951715733
MATS4Z,-0.1359105146699618
MATS4c,-0.08305441689488731
MATS4d,-0.13529411764705881
MATS4i,0.02847057891932159
MATS4m,-0.1333927586692297
MATS4p,-0.026529584530514017
MATS4s,-0.1838040549674556
MATS4v,-0.05798819186459033
MATS5Z,-0.16774226724603405
MATS5c,-0.04230272702899552
MATS5d,-0.06675696594427247
MATS5i,-0.1034175801616644
MATS5m,-0.1670428850029057
MATS5p,-0.10364747236538653
MATS5s,-0.15635946449892277
MATS5v,-0.1429057715703097
MATS6Z,-0.046297370899875026
MATS6c,0.04031665847817015
MATS6d,0.006235781605459873
MATS6i,-0.07517915757510474
MATS6m,-0.04642576675977356
MATS6p,-0.043091598781915735
MATS6s,-0.047995234053936665
MATS6v,-0.05410649757607811
MATS7Z,0.10851245725451876
MATS7c,0.006485434193129107
MATS7d,-0.020220588235294133
MATS7i,0.026974205953557356
MATS7m,0.10611554297180399
MATS7p,0.0119361955607472
MATS7s,0.20368353091082855
MATS7v,0.049452165418490256
MATS8Z,-0.04991217037907058
MATS8c,-0.08634022802608728
MATS8d,-0.09816958698372971
MATS8i,-0.0866932802032747
MATS8m,-0.05015576397614149
MATS8p,-0.045598559576350395
MATS8s,0.014059816915447946
MATS8v,-0.055540564628209194
MAXaaN,4.652360325491136
MAXssO,6.109573690982872
MINaaN,4.652360325491136
MINssO,6.109573690982872
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.7200926302228
SpAD_D,447.67335599045265
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.4814250231095192
SssNH2,0
SsssAs,0
SsssCH,-0.7456053990568787
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1042
TMWC10,146.9713391752071
TSRW10,69.29743791798289
VE1_Dt,5.663470289354185
VE2_Dt,0.17162031179861167
VE3_Dt,2.927959298130581
VR1_Dt,219.93909069153494
VR2_Dt,6.664820930046513
VR3_Dt,6.587273115998832
Xc-3dv,1.1621832111402148
Xc-4dv,0.0
Xc-5dv,0.23899843161107548
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.30618621784789724
Xch-7d,0.4765518768364086
Xp-0dv,19.563122827226575
Xp-1dv,11.234426167978937
Xp-2dv,8.644639068203126
Xp-3dv,6.005409283933148
Xp-4dv,4.175001859958813
Xp-5dv,2.8533365672081343
Xp-6dv,1.5333396433806652
Xp-7dv,0.9544813655149634
Xpc-4d,5.941746611904289
Xpc-5d,8.636684783889525
Xpc-6d,13.152277198510692
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,66
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.091551984188639
AATS0dv,7.0476190476190474
AATS0pe,6.138606349206347
AATS0se,7.5947464761904735
AATS1dv,6.909090909090909
AATS1pe,6.442613636363638
AATS1se,7.704443878787873
AATS2dv,5.543103448275862
AATS2pe,6.368192241379308
AATS2se,7.742142724137928
AATS3dv,4.450331125827814
AATS3pe,6.329846357615894
AATS3se,7.748033748344367
AATS4dv,3.364705882352941
AATS4pe,6.271297647058825
AATS4se,7.7515810117647055
AATS5dv,3.0233918128654973
AATS5pe,6.168992397660817
AATS5se,7.656821964912281
AATS6dv,2.6519337016574585
AATS6pe,5.958034254143647
AATS6se,7.48252525966851
AATS7dv,2.8095238095238093
AATS7pe,5.897992857142856
AATS7se,7.426411238095239
AATS8dv,2.8156028368794326
AATS8pe,6.02096879432624
AATS8se,7.528676141843969
AATSC0Z,7.220458553791888
AATSC0c,0.017557496892384842
AATSC0d,0.6167800453514738
AATSC0i,1.4934742490686583
AATSC0m,34.425939051146386
AATSC0p,0.2274625202117686
AATSC0s,1.2303406959491616
AATSC0v,50.501950664333165
AATSC1Z,0.5274971941638619
AATSC1c,-0.008291720569960569
AATSC1d,0.2692228406514117
AATSC1i,-0.4555546485065116
AATSC1m,2.441205901234578
AATSC1p,-0.02685581406051322
AATSC1s,-0.052684504404081144
AATSC1v,-2.0541263222341866
AATSC2Z,0.7859727543635594
AATSC2c,-0.0016240293763343616
AATSC2d,-0.0153843146453984
AATSC2i,0.18614988565008272
AATSC2m,3.7607614405066037
AATSC2p,0.023416884968475576
AATSC2s,0.0541002515664986
AATSC2v,5.951652266130586
AATSC3Z,-0.11102935164745303
AATSC3c,0.002917873520682947
AATSC3d,-0.0756258353230917
AATSC3i,-0.009590317433897846
AATSC3m,-0.5680556992069294
AATSC3p,-0.009472569513288395
AATSC3s,0.06052151599472803
AATSC3v,-1.5729225920217742
AATSC4Z,-0.9813362381989835
AATSC4c,-0.0014582276665308191
AATSC4d,-0.08344671201814056
AATSC4i,0.04252007647208379
AATSC4m,-4.59217097981118
AATSC4p,-0.006034486157481868
