DLiP-ID,C003EA
AATS3s,2.984702093397746
AATS3v,209.59221614306207
AATS4Z,15.492307692307692
AATS4d,2.8
AATS4i,154.82889839471144
AATS4m,54.63255876923077
AATS4p,1.406261810873723
AATS4s,3.072649572649573
AATS4v,187.9293426806663
AATS5Z,14.357142857142858
AATS5d,2.6607142857142856
AATS5i,157.2290065742944
AATS5m,50.699186999999995
AATS5p,1.3199771226819286
AATS5s,2.9355158730158735
AATS5v,174.57223295477266
AATS6Z,16.41304347826087
AATS6d,2.869565217391304
AATS6i,156.46411724833345
AATS6m,59.93662356521738
AATS6p,1.385982852072587
AATS6s,3.1908212560386473
AATS6v,189.01306668494223
AATS7Z,18.25
AATS7d,3.1
AATS7i,152.13427028285486
AATS7m,67.100934
AATS7p,1.5343350590273501
AATS7s,3.25
AATS7v,212.89995442931303
AATS8Z,16.75
AATS8d,2.9
AATS8i,153.4231294749774
AATS8m,59.950735249999994
AATS8p,1.5012492442849
AATS8s,3.0416666666666665
AATS8v,203.2747466756949
AMID_C,1.8605939449235545
AMID_N,0.10812788886423133
AMID_O,0.09359113528631631
AMID_X,0.0
AMID_h,0.20171902415054763
ATS0dv,240.0
ATS0pe,194.53769999999997
ATS0se,239.082156
ATS1dv,256.0
ATS1pe,215.32899999999998
ATS1se,256.995052
ATS2dv,345.0
ATS2pe,337.2955
ATS2se,406.03145600000005
ATS3dv,307.0
ATS3pe,416.95799999999997
ATS3se,513.20456
ATS4dv,245.0
ATS4pe,394.7555
ATS4se,488.395192
ATS5dv,210.0
ATS5pe,333.33000000000004
ATS5se,416.30333599999994
ATS6dv,218.0
ATS6pe,277.5296
ATS6se,344.840744
ATS7dv,192.0
ATS7pe,245.01399999999998
ATS7se,301.23064
ATS8dv,153.0
ATS8pe,244.6555
ATS8se,301.01227200000005
ATSC0Z,209.875
ATSC0c,0.35975238860251685
ATSC0d,16.46875
ATSC0i,46.78492272567192
ATSC0m,1006.7439949687498
ATSC0p,7.6099193450532185
ATSC0s,36.1796875
ATSC0v,1661.0067813089781
ATSC1Z,6.3828125
ATSC1c,-0.1464467487252093
ATSC1d,4.970703125
ATSC1i,2.8180601873041162
ATSC1m,31.823265876953077
ATSC1p,0.46548402049898446
ATSC1s,-2.504286024305556
ATSC1v,93.44197212012124
ATSC2Z,-38.6640625
ATSC2c,-0.06665969960481508
ATSC2d,-3.728515625
ATSC2i,-12.392574960195242
ATSC2m,-188.30258988476564
ATSC2p,-1.9914861137449338
ATSC2s,-1.9750976562500004
ATSC2v,-403.3987456310779
ATSC3Z,-11.48046875
ATSC3c,0.08532428758497568
ATSC3d,-8.1357421875
ATSC3i,-12.416039400847623
ATSC3m,-58.53332849511719
ATSC3p,-1.579672930391597
ATSC3s,3.5769585503472214
ATSC3v,-253.85298158122112
ATSC4Z,-81.49609375
ATSC4c,-0.05451942140079173
ATSC4d,-4.1083984375
ATSC4i,-8.245644534491877
ATSC4m,-389.07426753027346
ATSC4p,-2.017248140958475
ATSC4s,-8.963948567708334
ATSC4v,-523.1215181750664
ATSC5Z,1.65625
ATSC5c,-0.0847121060138052
ATSC5d,3.3359375
ATSC5i,1.705220675143213
ATSC5m,8.884743179687533
ATSC5p,0.08565182228699314
ATSC5s,-3.3240017361111107
ATSC5v,40.36980610236583
ATSC6Z,55.7421875
ATSC6c,0.1104154273118932
ATSC6d,3.201171875
ATSC6i,8.6147338953288
ATSC6m,266.09629613867185
ATSC6p,1.6341322246120298
ATSC6s,1.3944769965277781
ATSC6v,375.02249935311727
ATSC7Z,8.90625
ATSC7c,0.01938924268397658
ATSC7d,-1.8984375
ATSC7i,-2.432911591100017
ATSC7m,44.04335260156246
ATSC7p,0.26488363472653886
ATSC7s,-2.156901041666668
ATSC7v,71.49720157193849
ATSC8Z,-51.09375
ATSC8c,-0.011309090554619589
ATSC8d,-4.7421875
ATSC8i,-2.774681848655833
ATSC8m,-241.99550952343748
ATSC8p,-0.7273863284714611
ATSC8s,-5.920789930555556
ATSC8v,-255.62007885852387
AXp-0d,0.6883757632301711
AXp-1d,0.4449207901381205
AXp-2d,0.2856623389498581
AXp-3d,0.1872698782429814
AXp-4d,0.12243207631750243
AXp-5d,0.08297449077544951
AXp-6d,0.05373580784300525
AXp-7d,0.03538757634686386
GATS1Z,0.742879164768945
GATS1c,1.328557885899222
GATS1d,0.6920415224913495
GATS1i,0.9108202846052273
GATS1m,0.745191883145198
GATS1p,0.818798767383813
GATS1s,0.5596724546004972
GATS1v,0.7921133037823649
GATS2Z,0.9190655813645688
GATS2c,1.0004193067176648
GATS2d,1.2549019607843137
GATS2i,1.1093724681112955
GATS2m,0.9235946289690684
GATS2p,1.0497075849663082
GATS2s,0.6311660637340235
GATS2v,1.014731262699326
GATS3Z,0.9633063158712483
GATS3c,0.8336833446299919
GATS3d,1.3231031543052003
GATS3i,1.078643404428252
GATS3m,0.9656032400133389
GATS3p,1.0522511958876635
GATS3s,0.8547647287707186
GATS3v,1.0232085616133915
GATS4Z,1.186200577266688
GATS4c,1.2308702555991602
GATS4d,1.0714932126696832
GATS4i,1.0714568218944065
GATS4m,1.1819138608611643
GATS4p,1.0881943381372072
GATS4s,1.4472811432431385
GATS4v,1.1030997590930116
GATS5Z,1.032629966816983
GATS5c,1.216698019831034
GATS5d,0.8235294117647058
GATS5i,0.9486651714859313
GATS5m,1.0295332052791508
GATS5p,0.9875372787671278
GATS5s,1.360692092283541
GATS5v,0.9830001868902403
GATS6Z,0.855737110598959
GATS6c,0.8573600942234852
GATS6d,0.9411764705882353
GATS6i,0.8326744800735477
GATS6m,0.8525938415634139
GATS6p,0.8442301210577126
GATS6s,1.5030820442366448
GATS6v,0.8294162676032522
GATS7Z,0.9379392495533054
GATS7c,0.9783752307474186
GATS7d,1.1764705882352942
GATS7i,0.9941159739053786
GATS7m,0.9338902414850604
GATS7p,0.9316392286904315
GATS7s,1.4453129873557429
GATS7v,0.9069121944712115
GATS8Z,1.155807027992853
GATS8c,1.188298392945409
GATS8d,1.1529411764705884
GATS8i,1.0531355752585312
GATS8m,1.1510439101858962
GATS8p,1.014881892415604
GATS8s,1.2424098466853812
GATS8v,1.0507922206075757
MATS1Z,0.028623480362961147
MATS1c,-0.38313083793476266
MATS1d,0.2840718830226588
MATS1i,0.0566911685746301
MATS1m,0.029750670687230106
MATS1p,0.05756994097621309
MATS1s,-0.06514636373515793
MATS1v,0.05294703580650855
MATS2Z,-0.10916992036706152
MATS2c,-0.1098034244156355
MATS2d,-0.13416262562372622
MATS2i,-0.15696826449027063
MATS2m,-0.11083922078440282
MATS2p,-0.1550791625700212
MATS2s,-0.03235042427441478
MATS2v,-0.14391940551484858
MATS3Z,-0.025368792673347663
MATS3c,0.10999422200112442
MATS3d,-0.22910650936391386
MATS3i,-0.12307732630353303
MATS3m,-0.026964046084862924
MATS3p,-0.09626934340750383
MATS3s,0.04585112371955292
MATS3v,-0.07087804837341584
MATS4Z,-0.19116690337655198
MATS4c,-0.07460778965231481
MATS4d,-0.12281418770982337
MATS4i,-0.08676714624854458
MATS4m,-0.19026113464931105
MATS4p,-0.1305016166475946
MATS4s,-0.12197509537176995
MATS4v,-0.15504858276755995
MATS5Z,0.004509486939504807
MATS5c,-0.134556209370046
MATS5d,0.1157495256166983
MATS5i,0.020827475126572542
MATS5m,0.005042986228923257
MATS5p,0.00643159227193729
MATS5s,-0.05249988860440166
MATS5v,0.013888239885296512
MATS6Z,0.1847631871973483
MATS6c,0.21350999875617993
MATS6d,0.1352198663476611
MATS6i,0.12809379630928508
MATS6m,0.18387044551959017
MATS6p,0.14938234992617605
MATS6s,0.026812585213907125
MATS6v,0.15706451043848535
MATS7Z,0.033948779035139966
MATS7c,0.04311686214909192
MATS7d,-0.09222011385199241
MATS7i,-0.04160163487481876
MATS7m,0.03499865135261491
MATS7p,0.027846143720167006
MATS7s,-0.04769308284747717
MATS7v,0.034435597675570806
MATS8Z,-0.1947587849910661
MATS8c,-0.025148609794754747
MATS8d,-0.23036053130929793
MATS8i,-0.04744574426125199
MATS8m,-0.19229954048522474
MATS8p,-0.07646717874289106
MATS8s,-0.13091964778425588
MATS8v,-0.12311573040398023
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.561108080387953
SpAD_D,166.0351979438373
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,455
TMWC10,112.0523249152841
TSRW10,66.10012130918412
VE1_Dt,4.301309710621432
VE2_Dt,0.2263847216116543
VE3_Dt,2.100773446361112
VR1_Dt,96.380730684571
VR2_Dt,5.072670036030053
VR3_Dt,5.210160178644192
Xc-3dv,0.36992979906295204
Xc-4dv,0.0
Xc-5dv,0.06453144958252739
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3895195511812306
Xch-7d,0.4546387872250397
Xp-0dv,10.336451520739375
Xp-1dv,6.180191888657101
Xp-2dv,4.353210225067904
Xp-3dv,3.093815978203888
Xp-4dv,2.095966079478694
Xp-5dv,1.3167299185082637
Xp-6dv,0.6365408360652633
Xp-7dv,0.3737272803166806
Xpc-4d,2.4009021525010503
Xpc-5d,3.68632498790694
Xpc-6d,4.91115549209605
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,34
nFRing,1
nHBAcc,1
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.208444191425033
AATS0dv,7.5
AATS0pe,6.079303124999999
AATS0se,7.471317375
AATS1dv,7.529411764705882
AATS1pe,6.3332058823529405
AATS1se,7.558678
AATS2dv,6.388888888888889
AATS2pe,6.2462129629629635
AATS2se,7.519101037037038
AATS3dv,4.449275362318841
AATS3pe,6.042869565217391
AATS3se,7.437747246376812
AATS4dv,3.769230769230769
AATS4pe,6.073161538461538
AATS4se,7.513772184615385
AATS5dv,3.75
AATS5pe,5.952321428571429
AATS5se,7.4339881428571415
AATS6dv,4.739130434782608
AATS6pe,6.033252173913044
AATS6se,7.496537913043477
AATS7dv,4.8
AATS7pe,6.125349999999999
AATS7se,7.530766
AATS8dv,3.825
AATS8pe,6.1163875
AATS8se,7.525306800000001
AATSC0Z,6.55859375
AATSC0c,0.011242262143828652
AATSC0d,0.5146484375
AATSC0i,1.4620288351772475
AATSC0m,31.46074984277343
AATSC0p,0.23780997953291308
AATSC0s,1.130615234375
AATSC0v,51.90646191590557
AATSC1Z,0.18772977941176472
AATSC1c,-0.004307257315447332
AATSC1d,0.14619715073529413
AATSC1i,0.08288412315600342
AATSC1m,0.9359784081456787
AATSC1p,0.01369070648526425
AATSC1s,-0.07365547130310458
AATSC1v,2.7482932976506245
AATSC2Z,-0.7160011574074074
AATSC2c,-0.0012344388815706496
AATSC2d,-0.06904658564814815
AATSC2i,-0.22949212889250448
AATSC2m,-3.4870849978660305
AATSC2p,-0.036879372476758036
AATSC2s,-0.036575882523148154
AATSC2v,-7.470347141316257
AATSC3Z,-0.16638360507246377
AATSC3c,0.0012365838780431257
AATSC3d,-0.11790930706521739
AATSC3i,-0.1799426000122844
AATSC3m,-0.8483091086248868
AATSC3p,-0.022893810585385466
AATSC3s,0.051839978990539444
AATSC3v,-3.679028718568422
AATSC4Z,-1.2537860576923077
AATSC4c,-0.0008387603292429498
AATSC4d,-0.0632061298076923
AATSC4i,-0.1268560697614135
AATSC4m,-5.985757962004207
AATSC4p,-0.03103458678397654
AATSC4s,-0.13790690104166667
AATSC4v,-8.048023356539483
AATSC5Z,0.029575892857142856
AATSC5c,-0.0015127161788179501
AATSC5d,0.0595703125
AATSC5i,0.030450369198985947
AATSC5m,0.15865612820870595
AATSC5p,0.001529496826553449
AATSC5s,-0.05935717385912698
AATSC5v,0.720889394685104
AATSC6Z,1.2117866847826086
AATSC6c,0.002400335376345504
AATSC6d,0.06959069293478261
AATSC6i,0.18727682381149566
AATSC6m,5.784702089971127
AATSC6p,0.035524613578522386
AATSC6s,0.030314717315821263
AATSC6v,8.152663029415592
AATSC7Z,0.22265625
AATSC7c,0.00048473106709941453
AATSC7d,-0.0474609375
AATSC7i,-0.06082278977750043
