DLiP-ID,C0026W
DLiP-Mol-ID,28920
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H23N3O3/c1-13-2-4-14(5-3-13)16(21)18-7-6-17-15(20)12-19-8-10-22-11-9-19/h2-5H,6-12H2,1H3,(H,17,20)(H,18,21)"
Standard Inchi Key(RDKit),GSLMBINZCVHYOL-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(C(=O)NCCNC(=O)CN2CCOCC2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),305.378
MW Monoisotopic(RDKit),305.173941596
MolLogP(RDKit),0.173220000000001
XLogP(SDF),
XLogP(CDK),0.489
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),70.67
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.735345294815134
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,99864.96177413972
qed,0.7353452948151343
Chi0,15.7862462825598
Chi1,10.647867045540842
TPSA,70.67
Chi0n,12.931107011955886
Chi0v,12.931107011955886
Chi1n,7.566309234529744
Chi1v,7.566309234529744
Chi2n,5.360399582273763
Chi2v,5.360399582273763
Chi3n,3.5173997727218302
Chi3v,3.5173997727218302
Chi4n,2.203218289148676
Chi4v,2.203218289148676
MolMR,83.78090000000005
MolWt,305.37800000000004
fr_SH,0
Kappa1,16.450505060688656
Kappa2,8.505070200663715
