DLiP-ID,T004R8
AMID_h,0.6610486563159126
ATS0dv,284.0
ATS0pe,222.21710000000002
ATS0se,274.11978
ATS1dv,231.0
ATS1pe,225.54749999999999
ATS1se,270.33271599999995
ATS2dv,336.0
ATS2pe,405.2413
ATS2se,497.090912
ATS3dv,366.0
ATS3pe,499.94360000000006
ATS3se,618.5108359999999
ATS4dv,286.0
ATS4pe,506.3435
ATS4se,623.842664
ATS5dv,288.0
ATS5pe,516.9807
ATS5se,634.962588
ATS6dv,208.0
ATS6pe,431.42640000000006
ATS6se,533.35322
ATS7dv,50.0
ATS7pe,399.61550000000005
ATS7se,511.906872
ATS8dv,14.0
ATS8pe,330.88050000000004
ATS8se,431.37967599999996
ATSC0Z,284.94117647058823
ATSC0c,1.1710347858155563
ATSC0d,18.5
ATSC0i,43.09010045076941
ATSC0m,1339.7750294411762
ATSC0p,7.011818286510617
ATSC0s,98.23284313725492
ATSC0v,1560.9204129729244
ATSC1Z,13.058823529411743
ATSC1c,-0.630865885561189
ATSC1d,8.5
ATSC1i,-18.157104708855897
ATSC1m,58.120479999999944
ATSC1p,-1.857939901294117
ATSC1s,-0.4583333333333304
ATSC1v,-184.71010451207616
ATSC2Z,45.75432525951554
ATSC2c,-0.3833041197790361
ATSC2d,3.0
ATSC2i,-4.641797361090195
ATSC2m,210.68664916608992
ATSC2p,0.0463638398420797
ATSC2s,19.8343906189927
ATSC2v,79.12187670966874
ATSC3Z,123.37024221453285
ATSC3c,0.8674068190225158
ATSC3d,-3.5
ATSC3i,17.347896916807883
ATSC3m,571.7844027231833
ATSC3p,1.529294714519318
ATSC3s,40.88249711649366
ATSC3v,424.96360236759824
ATSC4Z,-46.36678200692042
ATSC4c,-0.28167695043548535
ATSC4d,-9.75
ATSC4i,-21.56394013989585
ATSC4m,-213.26874008737025
ATSC4p,-2.933583742933221
ATSC4s,-48.8696414840446
ATSC4v,-333.34355315834625
ATSC5Z,-187.46020761245677
ATSC5c,-0.5429203961927734
ATSC5d,-8.5
ATSC5i,7.9178809242858375
ATSC5m,-863.3944812249134
ATSC5p,0.5874437766697436
ATSC5s,-56.766580161476384
ATSC5v,-274.7651931542705
ATSC6Z,-161.03460207612457
ATSC6c,0.5278024566847899
ATSC6d,-9.25
ATSC6i,3.8654266208533077
ATSC6m,-768.6648996375432
ATSC6p,-0.9722350062842402
ATSC6s,7.04015282583621
ATSC6v,-775.707869698984
ATSC7Z,-24.380622837370222
ATSC7c,-0.003034536559283792
ATSC7d,-2.75
ATSC7i,-20.295811794582878
ATSC7m,-126.9035137776816
ATSC7p,-3.4388393012296947
ATSC7s,2.799524221453299
ATSC7v,-572.0208335516172
ATSC8Z,12.951557093425645
ATSC8c,-0.1697074493145707
ATSC8d,4.75
ATSC8i,6.777112291329864
ATSC8m,72.59657308391004
ATSC8p,1.7339482604799348
ATSC8s,-18.03251153402537
ATSC8v,356.2601693222949
AXp-0d,0.7550881655443509
AXp-1d,0.47721122736063276
AXp-2d,0.3010351918753922
AXp-3d,0.19880865001967973
AXp-4d,0.12533526618585797
AXp-5d,0.08025034797239061
AXp-6d,0.05527102280131087
AXp-7d,0.039318526627528064
GATS1Z,0.7766308835672997
GATS1c,1.6273315662105399
GATS1d,0.8394276629570748
GATS1i,1.847060812726837
GATS1m,0.7901491834682661
GATS1p,1.61661950015745
GATS1s,0.5340951620549415
GATS1v,1.2879876606683072
GATS2Z,0.847118816760342
GATS2c,1.3072750107531723
GATS2d,1.1076721883173497
GATS2i,1.201237655950671
GATS2m,0.8518130290731362
GATS2p,1.0512698475535212
GATS2s,0.5169238334933667
GATS2v,0.9808626873089983
GATS3Z,0.7557565267102839
GATS3c,0.7859624079299584
GATS3d,1.3721413721413724
GATS3i,0.8941537120492491
GATS3m,0.7610997857820703
GATS3p,0.9110062313794126
GATS3s,0.6283257233630245
GATS3v,0.8750380485726335
GATS4Z,1.050592780464787
GATS4c,1.3145278301464491
GATS4d,1.528957528957529
GATS4i,1.2640414420843922
GATS4m,1.0476206716583762
GATS4p,1.2138482856015484
GATS4s,1.5163195545939623
GATS4v,1.0772612700979938
GATS5Z,1.4093235989912292
GATS5c,1.5766383563530793
GATS5d,1.22936449963477
GATS5i,0.8472006360469306
GATS5m,1.3903830050663626
GATS5p,0.8297288797490037
GATS5s,1.989515976217241
GATS5v,0.930055608949914
GATS6Z,1.2971098265895953
GATS6c,0.7963417285877997
GATS6d,1.0565488565488566
GATS6i,0.9511015842833882
GATS6m,1.2975936805270176
GATS6p,1.058790400085005
GATS6s,1.1095236907108461
GATS6v,1.2077118231983268
GATS7Z,0.9348992927153268
GATS7c,0.5621275487126558
GATS7d,0.7497062279670975
GATS7i,1.1251060059471267
GATS7m,0.9463326037449074
GATS7p,1.230550409809544
GATS7s,0.6308952861576644
GATS7v,1.2067440561367033
GATS8Z,0.9854296144986744
GATS8c,0.7142185420821747
GATS8d,0.3911806543385491
GATS8i,0.5521607481773019
GATS8m,0.9781440313266855
GATS8p,0.6121551067746751
GATS8s,1.041943477421566
GATS8v,0.7567068626167403
MATS1Z,0.04582989265070182
MATS1c,-0.5387251456598092
MATS1d,0.4594594594594595
MATS1i,-0.4213753163467431
MATS1m,0.043380775669660115
MATS1p,-0.2649726255554047
MATS1s,-0.004665785074477876
MATS1v,-0.11833409504862445
MATS2Z,0.08805705761700534
MATS2c,-0.1794985392178783
MATS2d,0.08892763731473408
MATS2i,-0.05907393466326701
MATS2m,0.08623674671221948
MATS2p,0.003626068230435349
MATS2s,0.11072593992456298
MATS2v,0.027797327717370014
MATS3Z,0.18872938237100081
MATS3c,0.3228771791168794
MATS3d,-0.08246708246708247
MATS3i,0.1754905118610501
MATS3m,0.18603075110090753
MATS3p,0.09507029668365931
MATS3s,0.18141158391663645
MATS3v,0.1186739202602681
MATS4Z,-0.071852177549948
MATS4c,-0.10621105091306593
MATS4d,-0.23271323271323266
MATS4i,-0.22097279195045166
MATS4m,-0.07028837710566255
MATS4p,-0.18473791144912777
MATS4s,-0.21966993974778598
MATS4v,-0.09429735085327892
MATS5Z,-0.3022741982279555
MATS5c,-0.21301665397626954
MATS5d,-0.2111029948867787
MATS5i,0.08442647502511862
MATS5m,-0.296090577094381
MATS5p,0.03849309680639499
MATS5s,-0.2655114257449646
MATS5v,-0.08087758099369856
MATS6Z,-0.2956170996633425
MATS6c,0.2357583979393461
MATS6d,-0.2615384615384615
MATS6i,0.04692296936103971
MATS6m,-0.30010327237352885
MATS6p,-0.07252807685749535
MATS6s,0.03748788450502561
MATS6v,-0.2599459154460667
MATS7Z,-0.042161825775799106
MATS7c,-0.0012768868204400896
MATS7d,-0.07324716020368194
MATS7i,-0.23209123888575478
MATS7m,-0.04667363164349668
MATS7p,-0.2416634966858039
MATS7s,0.014042917412024354
MATS7v,-0.18057636759004994
MATS8Z,0.027112579135700608
MATS8c,-0.08644406304617615
MATS8d,0.15315315315315314
MATS8i,0.09381477395355316
MATS8m,0.03232126146624007
MATS8p,0.14750595138690134
MATS8s,-0.10949733924621675
MATS8v,0.13614151249826115
MAXssO,4.890203373015873
MINssO,4.371008125472411
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.13929230294044
SpAD_D,126.2630608117807
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.793296406525573
SssNH2,0
SsssAs,0
SsssCH,-0.6571296296296301
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,243
TMWC10,103.7450528612341
TSRW10,49.02363361830859
VE1_Dt,4.089867987986512
VE2_Dt,0.24058046988155954
VE3_Dt,1.9391409438200606
VR1_Dt,74.4726002199521
VR2_Dt,4.380741189408947
VR3_Dt,4.841059526516672
Xc-3dv,0.3179969213929547
Xc-4dv,0.0
Xc-5dv,0.0737305342602753
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.09622504486493763
Xp-0dv,10.10133922294164
Xp-1dv,5.669607810977536
Xp-2dv,3.7537564870157105
Xp-3dv,2.6823504712879878
Xp-4dv,1.8626997473744196
Xp-5dv,1.2717303466406438
Xp-6dv,0.6039704550706578
Xp-7dv,0.3156344189781897
Xpc-4d,2.6416231206132803
Xpc-5d,3.886695970823603
Xpc-6d,5.699421647234348
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,34
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,0
piPC10,2.70805020110221
AATS0dv,8.352941176470589
AATS0pe,6.53579705882353
AATS0se,8.062346470588235
AATS1dv,6.794117647058823
AATS1pe,6.633749999999999
AATS1se,7.950962235294116
AATS2dv,5.419354838709677
AATS2pe,6.53615
AATS2se,8.01759535483871
AATS3dv,4.6923076923076925
AATS3pe,6.409533333333334
AATS3se,7.929626102564102
AATS4dv,3.7142857142857144
AATS4pe,6.57588961038961
AATS4se,8.10185277922078
AATS5dv,3.891891891891892
AATS5pe,6.986225675675675
AATS5se,8.580575513513514
AATS6dv,3.2
AATS6pe,6.6373292307692315
AATS6se,8.205434153846154
AATS7dv,0.7246376811594203
AATS7pe,5.791528985507247
AATS7se,7.418940173913044
AATS8dv,0.24561403508771928
AATS8pe,5.804921052631579
AATS8se,7.5680644912280695
AATSC0Z,8.380622837370241
AATSC0c,0.03444219958281048
AATSC0d,0.5441176470588235
AATSC0i,1.267355895610865
AATSC0m,39.405147924740476
AATSC0p,0.20622994960325344
AATSC0s,2.8892012687427915
AATSC0v,45.909423910968364
AATSC1Z,0.38408304498269835
AATSC1c,-0.018554878987093796
AATSC1d,0.25
AATSC1i,-0.5340324914369381
AATSC1m,1.7094258823529396
AATSC1p,-0.05464529121453285
AATSC1s,-0.013480392156862657
AATSC1v,-5.4326501327081225
AATSC2Z,0.7379729880567022
AATSC2c,-0.006182324512565098
AATSC2d,0.04838709677419355
AATSC2i,-0.07486769937242249
AATSC2m,3.3981717607433857
AATSC2p,0.0007478038684206403
AATSC2s,0.3199095261127855
AATSC2v,1.2761593017688506
AATSC3Z,1.5816697719811903
AATSC3c,0.011120600243878408
AATSC3d,-0.04487179487179487
AATSC3i,0.2224089348308703
AATSC3m,7.330569265681838
AATSC3p,0.01960634249383741
AATSC3s,0.5241345784165854
AATSC3v,5.448251312405105
AATSC4Z,-0.6021660000898755
AATSC4c,-0.003658142213447862
AATSC4d,-0.1266233766233766
AATSC4i,-0.280051170647998
AATSC4m,-2.7697238972385745
AATSC4p,-0.03809849016796391
AATSC4s,-0.6346706686239558
AATSC4v,-4.329137054004497
AATSC5Z,-2.5332460488169835
AATSC5c,-0.007336762110713155
AATSC5d,-0.11486486486486487
AATSC5i,0.10699839086872753
AATSC5m,-11.667492989525858
AATSC5p,0.007938429414455994
AATSC5s,-0.7671159481280593
AATSC5v,-3.713043150733385
AATSC6Z,-2.4774554165557627
AATSC6c,0.008120037795150614
AATSC6d,-0.1423076923076923
AATSC6i,0.059468101859281655
AATSC6m,-11.825613840577587
AATSC6p,-0.014957461635142158
AATSC6s,0.10831004347440323
AATSC6v,-11.933967226138217
