DLiP-ID,T006H0
DLiP-Mol-ID,24002
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H16O8/c1-3-8-7-11(24)14-15(12(8)22(29)30-2)21(28)16-17(20(14)27)19(26)13-9(18(16)25)5-4-6-10(13)23/h4-7,23-24,27-28H,3H2,1-2H3"
Standard Inchi Key(RDKit),UUAGKLUSYOOORZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCc1cc(O)c2c(O)c3c(c(O)c2c1C(=O)OC)C(=O)c1cccc(O)c1C3=O
SMILES(SDF),
MW(SDF),
MW(RDKit),408.362
MW Monoisotopic(RDKit),408.084517472
MolLogP(RDKit),2.7866
XLogP(SDF),
XLogP(CDK),3.587
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),141.36
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.293038307401722
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,4960411.731984435
qed,0.2930383074017217
Chi0,21.902894724963673
Chi1,14.238488522816992
TPSA,141.36
Chi0n,15.938355401800337
Chi0v,15.938355401800337
Chi1n,9.001199439217244
Chi1v,9.001199439217244
Chi2n,6.830112255227647
Chi2v,6.830112255227647
Chi3n,5.324114403679489
Chi3v,5.324114403679489
Chi4n,3.9701595756123487
Chi4v,3.9701595756123487
MolMR,104.63170000000001
MolWt,408.36200000000014
fr_SH,0
Kappa1,19.255296324764032
Kappa2,6.481963292823288
Kappa3,2.302021607184908
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1302.9609918596514
MolLogP,2.786600000000002
NOCount,8
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2418480180118663
SMR_VSA1,39.546584085378335
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.344558822616634
SMR_VSA6,7.109797541277533
SMR_VSA7,57.64617722402841
SMR_VSA8,0.0
SMR_VSA9,22.99804733313562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,4
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,169.12902992856885
NHOHCount,4
PEOE_VSA1,25.162972533162872
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.056471336613843
