DLiP-ID,C000WV
Mare,1.0442448979591836
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.18165432617062793
RPCG,0.13088349665789198
SIC0,0.3291975464303185
SIC1,0.6419521002218461
SIC2,0.7917852223906358
SIC3,0.846377790351971
SIC4,0.860916859213523
SIC5,0.860916859213523
SaaN,0
SaaO,0
SaaS,0
Sare,51.168
SdNH,0
SdSe,0
SddC,0
SdsN,3.305454695767196
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,9.860919506960862
SssS,0
StCH,0
StsC,0
TIC0,90.56908652544325
TIC1,176.61436405173558
TIC2,217.83656984650094
TIC3,232.85611985515482
TIC4,236.85611985515482
TIC5,236.85611985515482
Vabc,350.23048597416823
WPol,47
apol,51.40185999999998
bpol,29.314139999999995
nRot,6
ABCGG,18.074297429999124
ATS0Z,1366.0
ATS0d,164.0
ATS0i,8351.31904511498
ATS0m,5409.203397
ATS0p,63.13139009698001
ATS0s,454.25
ATS0v,10165.439669903508
ATS1Z,1436.0
ATS1d,200.0
ATS1i,7826.207197168001
ATS1m,5512.349641999999
ATS1p,78.8783462
ATS1s,199.08333333333334
ATS1v,12274.784866974269
ATS2Z,2091.0
ATS2d,307.0
ATS2i,14209.803444751089
ATS2m,7924.104802
ATS2p,115.707024380188
ATS2s,428.86111111111114
ATS2v,17764.98201390084
ATS3Z,2399.0
ATS3d,358.0
ATS3i,18832.833882429433
ATS3m,8918.477786999998
ATS3p,138.156801086433
ATS3s,430.8888888888889
ATS3v,21133.358034772158
ATS4Z,2566.0
ATS4d,352.0
ATS4i,21908.45970028128
ATS4m,9340.523102000001
ATS4p,137.050942435282
ATS4s,598.0
ATS4v,21372.498300242332
ATS5Z,2274.0
ATS5d,291.0
ATS5i,20737.28418239799
ATS5m,8076.538718
ATS5p,119.68074481133901
ATS5s,592.5555555555555
ATS5v,18641.790142711117
ATS6Z,1984.0
ATS6d,258.0
ATS6i,18608.111226897578
ATS6m,7210.522258
ATS6p,112.348474467225
ATS6s,630.2222222222223
ATS6v,16419.626652286985
ATS7Z,1671.0
ATS7d,240.0
ATS7i,16983.246294223474
ATS7m,6024.604476999999
ATS7p,107.298171154074
ATS7s,512.0555555555554
ATS7v,14965.511243574663
ATS8Z,1474.0
ATS8d,248.0
ATS8i,16060.236939965765
ATS8m,5389.767559999999
ATS8p,101.982760904866
ATS8s,280.13888888888886
ATS8v,14056.08692003927
C1SP1,0
C1SP2,0
C1SP3,6
C2SP1,0
C2SP2,6
C2SP3,2
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5333333333333333
GGI10,0.1816141210080604
JGI10,0.007567255042002516
JGT10,0.539943307400905
Kier1,25.26222222222222
Kier2,11.571428571428571
Kier3,6.738341046635814
MAXdO,12.016468531391526
MID_C,30.281845053923504
MID_N,12.60337291170794
MID_O,14.354263436564716
MID_X,0.0
MID_h,26.95763634827266
MINdO,10.753541973487343
MPC10,74
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.814130531825066
MWC04,6.690842277418564
MWC05,7.549082710812286
MWC06,8.429235912657095
MWC07,9.293669979563187
MWC08,10.175002132575733
MWC09,11.041913327350837
MWC10,11.92367657750763
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,2
NdsCH,0
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.2254000000000005
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,0.0
SRW06,6.946013991099227
SRW07,0.0
SRW08,8.551208070003515
SRW09,0.0
SRW10,10.206956848388238
SaaCH,2.689548727276555
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-1.626213515510606
SaasN,0
SdCH2,0
SddsN,-1.6717348486424548
SdsCH,0
SdssC,-0.4867662806146196
SdssS,0
SsCH3,5.154126043912383
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.7620530656838795
SsssP,0
VE1_A,4.535762711658709
VE1_D,5.301406815915744
VE2_A,0.15640561074685203
VE2_D,0.1828071315833015
VE3_A,2.5767039898049937
VE3_D,2.7326829592935806
VR1_A,240.6854331533764
VR1_D,174.9876273137276
VR2_A,8.299497694944014
VR2_D,6.034056114266469
VR3_A,6.548201561268681
VR3_D,6.229426007352091
WPath,2496
Xc-3d,2.3566695828477955
Xc-4d,0.0
Xc-5d,0.7243442024918719
Xc-6d,0.0
Xp-0d,21.714813991764814
Xp-1d,13.649973463139386
Xp-2d,12.56909570851212
Xp-3d,9.749595946927046
Xp-4d,7.955702013800557
Xp-5d,5.624840017501863
Xp-6d,4.1025313930359575
Xp-7d,2.5049887270017734
ZMIC0,100.5080909366828
ZMIC1,45.003428984503984
ZMIC2,35.223217781017226
ZMIC3,32.71875908347465
ZMIC4,30.358132246501455
ZMIC5,30.358132246501455
nAcid,0
nAtom,49
nBase,0
nRing,2
piPC1,3.6375861597263857
piPC2,4.135166556742356
piPC3,4.55650501400681
piPC4,4.979316610838828
piPC5,5.397879856090892
piPC6,5.63924395351863
piPC7,5.8297724815463345
piPC8,5.870179292084522
piPC9,5.989509512272178
AATS0Z,27.877551020408163
AATS0d,3.3469387755102042
AATS0i,170.43508255336695
AATS0m,110.39190606122449
AATS0p,1.2883957162648982
AATS0s,9.270408163265307
AATS0v,207.45795244701037
AATS1Z,28.72
AATS1d,4.0
AATS1i,156.52414394336
AATS1m,110.24699283999999
AATS1p,1.5775669239999999
AATS1s,3.981666666666667
AATS1v,245.4956973394854
AATS2Z,24.03448275862069
AATS2d,3.528735632183908
AATS2i,163.33107407759871
AATS2m,91.08166439080459
AATS2p,1.3299657974734254
AATS2s,4.929438058748404
AATS2v,204.19519556207862
AATS3Z,21.23008849557522
AATS3d,3.168141592920354
AATS3i,166.66224674716312
AATS3m,78.92458218584069
AATS3p,1.2226265582870177
AATS3s,3.8131760078662738
AATS3v,187.02086756435537
AATS4Z,19.891472868217054
AATS4d,2.7286821705426356
AATS4i,169.83302093241304
AATS4m,72.40715582945737
AATS4p,1.0624104064750541
AATS4s,4.635658914728682
AATS4v,165.67828139722738
AATS5Z,19.10924369747899
AATS5d,2.4453781512605044
AATS5i,174.26289228905875
AATS5m,67.8700732605042
AATS5p,1.005720544633101
AATS5s,4.979458450046685
AATS5v,156.6536986782447
AATS6Z,18.201834862385322
AATS6d,2.36697247706422
AATS6i,170.71661676052824
AATS6m,66.15158034862385
AATS6p,1.0307199492405963
AATS6s,5.781855249745159
AATS6v,150.6387766264861
AATS7Z,16.544554455445546
AATS7d,2.376237623762376
AATS7i,168.1509534081532
AATS7m,59.64954927722771
AATS7p,1.0623581302383565
AATS7s,5.069856985698569
AATS7v,148.1733786492541
AATS8Z,15.51578947368421
AATS8d,2.610526315789474
AATS8i,169.05512568385015
AATS8m,56.73439536842105
AATS8p,1.0735027463670106
AATS8s,2.948830409356725
AATS8v,147.9588096846239
AMID_C,1.0442015535835691
AMID_N,0.4345990659209634
AMID_O,0.4949746012608523
AMID_X,0.0
AMID_h,0.9295736671818159
ATS0dv,574.0
ATS0pe,344.45590000000004
ATS0se,415.50056399999994
ATS1dv,481.0
ATS1pe,354.3083
ATS1se,417.25744799999995
ATS2dv,721.0
ATS2pe,597.3368999999999
ATS2se,718.072264
ATS3dv,692.0
ATS3pe,763.1564
ATS3se,925.2025639999999
ATS4dv,698.0
ATS4pe,891.7764999999999
ATS4se,1085.492416
ATS5dv,658.0
ATS5pe,851.5391999999999
ATS5se,1035.163064
ATS6dv,661.0
ATS6pe,732.6154
ATS6se,900.1500639999999
ATS7dv,576.0
ATS7pe,652.2786
ATS7se,807.2953160000001
ATS8dv,393.0
ATS8pe,585.5731000000001
ATS8se,731.417712
ATSC0Z,413.83673469387753
ATSC0c,1.6154979955584148
ATSC0d,33.38775510204082
ATSC0i,69.73767491151874
ATSC0m,1939.0004402448978
ATSC0p,9.209936801886123
ATSC0s,208.05895691609976
ATSC0v,2027.5571211146962
ATSC1Z,40.41149521032907
ATSC1c,-0.5211989447218518
ATSC1d,11.645147855060392
ATSC1i,-0.0953801367456093
ATSC1m,176.27682505622673
ATSC1p,-0.9676062845899188
ATSC1s,-3.977960571983889
ATSC1v,-227.56611730190437
ATSC2Z,144.8408996251562
ATSC2c,0.19464287644223555
ATSC2d,1.7605164514785487
ATSC2i,-10.101543107590176
ATSC2m,667.8370468304875
ATSC2p,0.36473950833713126
ATSC2s,91.91232819658477
ATSC2v,270.39188656071076
ATSC3Z,63.21324448146608
ATSC3c,0.14388582183261497
ATSC3d,-11.812578092461475
ATSC3i,-16.741656242275578
ATSC3m,302.3740494964598
ATSC3p,-1.1787828106635665
ATSC3s,20.96948030913046
ATSC3v,277.52237831673204
ATSC4Z,-80.42732194918783
ATSC4c,-0.641191315581667
ATSC4d,-14.347355268638067
ATSC4i,-38.99552255424825
ATSC4m,-364.6642059100374
ATSC4p,-4.181258043613301
ATSC4s,-76.72097274283864
ATSC4v,-383.74662092779755
ATSC5Z,-311.0728862973761
ATSC5c,-0.5829658904273749
ATSC5d,-2.4110787172011654
ATSC5i,13.287912512146592
ATSC5m,-1433.93012828863
ATSC5p,0.8922344386453542
ATSC5s,-127.55191124068675
ATSC5v,-541.9692613896211
ATSC6Z,134.73052894627236
ATSC6c,0.2810979615740095
ATSC6d,8.13744273219492
ATSC6i,14.277983007641781
ATSC6m,610.2063812715536
ATSC6p,0.9382085730868899
ATSC6s,99.33823869683928
ATSC6v,154.59472921908127
ATSC7Z,159.98958767180338
ATSC7c,0.1457887450332589
ATSC7d,12.894627238650562
ATSC7i,2.2202212103422565
ATSC7m,726.1823896584756
ATSC7p,0.31627577645035926
ATSC7s,140.8438960618261
ATSC7v,86.97906805815818
ATSC8Z,326.88796334860467
ATSC8c,0.23044848929412357
ATSC8d,0.003331945022907845
ATSC8i,13.317484380936115
ATSC8m,1526.2879839741772
ATSC8p,2.847008763252497
ATSC8s,53.9917048452034
ATSC8v,1164.427129322527
AXp-0d,0.7487866893712005
AXp-1d,0.4549991154379795
AXp-2d,0.29926418353600287
AXp-3d,0.1839546405080575
AXp-4d,0.12239541559693164
AXp-5d,0.07499786690002484
AXp-6d,0.05128164241294947
AXp-7d,0.03253232112989316
GATS1Z,0.6135753032843476
GATS1c,1.2469757556646088
GATS1d,0.8769682151589241
GATS1i,1.4566595974356389
GATS1m,0.6279441384790083
GATS1p,1.3524160917151544
GATS1s,0.5430512021274276
GATS1v,1.1407815906023924
GATS2Z,0.6565974336039397
GATS2c,0.9367678525938085
GATS2d,1.181519264817469
GATS2i,1.2830977004217428
GATS2m,0.6648168971601934
GATS2p,1.0862290812437079
GATS2s,0.3781716178116448
GATS2v,0.9476997814490049
GATS3Z,0.828337437058515
GATS3c,0.9793900323811767
GATS3d,1.2658978298028865
GATS3i,1.2334608247522423
GATS3m,0.8315086587027285
GATS3p,1.0917089452848958
GATS3s,0.5431578204205513
GATS3v,0.9459569694678058
GATS4Z,1.0560281849730606
GATS4c,1.3485389101940086
GATS4d,1.2091886052197647
GATS4i,1.190066790753671
GATS4m,1.0523060100422041
GATS4p,1.1163796225947535
GATS4s,1.1197631077233312
GATS4v,1.0165644901345594
GATS5Z,1.347504974965625
GATS5c,1.2740244788486121
GATS5d,0.9060837048755932
GATS5i,0.818838202897662
GATS5m,1.336017041892045
GATS5p,0.801059001803907
GATS5s,1.354011814198836
GATS5v,0.9712634007019088
GATS6Z,0.8746967608951176
GATS6c,0.9448161042055006
GATS6d,0.7320158812049975
GATS6i,0.8155627615510957
GATS6m,0.879828296416619
GATS6p,0.9086462864522328
GATS6s,0.8226614323541228
GATS6v,0.9639976994227228
GATS7Z,0.8073208149299003
GATS7c,0.8363087752127076
GATS7d,0.6547725677213198
GATS7i,0.9194491810114481
GATS7m,0.8173448857529731
GATS7p,1.0089253832893688
GATS7s,0.40062267228968035
GATS7v,1.0484762167379236
GATS8Z,0.5817702358272643
GATS8c,0.47587501262803683
GATS8d,0.9760905932312443
GATS8i,0.846615546886652
GATS8m,0.5917335405866896
GATS8p,0.8730011443657956
GATS8s,0.40491221951602857
GATS8v,0.8261811126860238
MATS1Z,0.09569780057204864
MATS1c,-0.3161718350822588
MATS1d,0.3418092909535452
MATS1i,-0.0013403448584899415
MATS1m,0.08909295994449774
MATS1p,-0.10295989856346523
MATS1s,-0.01873700329140961
MATS1v,-0.10999186786572937
MATS2Z,0.19712377266342665
MATS2c,0.06785922851825048
MATS2d,0.02969817047466483
MATS2i,-0.0815825141993727
MATS2m,0.19398557062114705
MATS2p,0.022305038934298572
MATS2s,0.24880790689948315
MATS2v,0.07510993483212848
MATS3Z,0.06623639377257888
MATS3c,0.03862150690431355
MATS3d,-0.15341757362009648
MATS3i,-0.10409948791469355
MATS3m,0.06762141356195159
MATS3p,-0.05550022971484094
MATS3s,0.04370376850296707
MATS3v,0.05935298247616145
MATS4Z,-0.07382117252362701
MATS4c,-0.15076050300548643
MATS4d,-0.16322662572733646
MATS4i,-0.21239957844819815
MATS4m,-0.07143673528105643
MATS4p,-0.17244741562035173
MATS4s,-0.14006642804411462
MATS4v,-0.07189154812678322
MATS5Z,-0.30951538323190014
MATS5c,-0.14858871943589003
MATS5d,-0.029735366029052194
MATS5i,0.07845821350219319
MATS5m,-0.3045083462982809
MATS5p,0.03989068102309582
MATS5s,-0.2524350597313276
MATS5v,-0.11006536446711003
MATS6Z,0.14635466103727
MATS6c,0.07822054811374379
MATS6d,0.10956461272739508
MATS6i,0.09203838281234254
MATS6m,0.1414713244487369
MATS6p,0.045794395342391596
MATS6s,0.21463454434304094
MATS6v,0.034276081502934874
MATS7Z,0.18755877461698234
MATS7c,0.043781665671766466
MATS7d,0.1873683700888426
MATS7i,0.01544555398794059
MATS7m,0.181694805499691
MATS7p,0.016660344856760434
MATS7s,0.32841752171162797
MATS7v,0.020812121765715036
MATS8Z,0.4074200196219911
MATS8c,0.0735766341593331
MATS8d,5.147342684340327e-05
MATS8i,0.09849795348577303
MATS8m,0.4060046916983402
MATS8p,0.15944269577089953
MATS8s,0.13384837374076913
MATS8v,0.29621816812080193
MAXdsN,3.305454695767196
MAXssO,5.002116523378387
MINdsN,3.305454695767196
MINssO,4.858802983582475
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.07395890781941
SpAD_D,356.61349938856335
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.4792625079316346
SssNH2,0
SsssAs,0
SsssCH,-0.7256278123431814
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,663
TMWC10,134.89428719213097
TSRW10,64.24877477721853
VE1_Dt,5.3242138164974415
VE2_Dt,0.18359357987922212
VE3_Dt,2.7369757975936686
VR1_Dt,172.64961436321832
VR2_Dt,5.953434978042011
VR3_Dt,6.215974927192679
Xc-3dv,0.9181309737829739
Xc-4dv,0.0
Xc-5dv,0.17773492187692583
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3019410835853769
Xp-0dv,16.024847347354644
Xp-1dv,8.794828233087413
Xp-2dv,6.419169351914402
Xp-3dv,4.2961316946652
Xp-4dv,3.0613662161811375
Xp-5dv,1.7471142398931119
Xp-6dv,1.001634950270767
Xp-7dv,0.40326325431559285
Xpc-4d,5.241260106501734
Xpc-5d,7.889006788478127
Xpc-6d,11.303106985669237
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,0
nHBAcc,9
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,6.202914999831146
AATS0dv,11.714285714285714
AATS0pe,7.02971224489796
AATS0se,8.479603346938774
AATS1dv,9.62
AATS1pe,7.0861659999999995
AATS1se,8.34514896
AATS2dv,8.28735632183908
AATS2pe,6.865941379310343
AATS2se,8.253704183908047
AATS3dv,6.123893805309734
AATS3pe,6.753596460176991
AATS3se,8.187633309734514
AATS4dv,5.410852713178294
AATS4pe,6.912996124031007
AATS4se,8.414669891472869
AATS5dv,5.529411764705882
AATS5pe,7.155791596638655
AATS5se,8.698849277310925
AATS6dv,6.064220183486238
AATS6pe,6.721242201834863
AATS6se,8.258257467889907
AATS7dv,5.702970297029703
AATS7pe,6.458203960396039
AATS7se,7.99302293069307
AATS8dv,4.136842105263158
AATS8pe,6.163927368421053
AATS8se,7.699133810526316
AATSC0Z,8.445647646813827
AATSC0c,0.032969346848130916
AATSC0d,0.6813827571845066
AATSC0i,1.423217855337117
AATSC0m,39.571437556018324
AATSC0p,0.1879578939160433
AATSC0s,4.246101161553057
AATSC0v,41.37871675744278
AATSC1Z,0.8082299042065815
AATSC1c,-0.010423978894437035
AATSC1d,0.23290295710120784
AATSC1i,-0.001907602734912186
AATSC1m,3.5255365011245345
AATSC1p,-0.019352125691798377
AATSC1s,-0.07955921143967778
AATSC1v,-4.551322346038088
AATSC2Z,1.6648379267259332
AATSC2c,0.0022372744418647766
AATSC2d,0.02023582128136263
AATSC2i,-0.1161096908918411
AATSC2m,7.676287894603304
AATSC2p,0.004192408141806107
AATSC2s,1.0564635424894802
AATSC2v,3.1079527190886296
AATSC3Z,0.5594092431988148
AATSC3c,0.0012733258569257962
AATSC3d,-0.10453608931381836
AATSC3i,-0.14815624993164228
AATSC3m,2.6758765442164583
AATSC3p,-0.01043170628905811
AATSC3s,0.18557062220469434
AATSC3v,2.4559502505905493
AATSC4Z,-0.623467612009208
AATSC4c,-0.004970475314586565
AATSC4d,-0.11121980828401602
AATSC4i,-0.3022908725135523
AATSC4m,-2.8268543093801353
AATSC4p,-0.0324128530512659
AATSC4s,-0.5947362228127027
AATSC4v,-2.974780007192229
AATSC5Z,-2.6140578680451774
AATSC5c,-0.00489887302880147
AATSC5d,-0.020261165690766095
